accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
YP_499232.1,0.0026,0.2184,0.3713,0.4078,0.0,0.0,NA,NA,NA,NA,NA
YP_499239.1,NA,NA,NA,NA,NA,NA,NA,NA,0.448934,0.465784,0.085283
YP_499240.1,0.0,0.0011,0.0,0.9989,0.0,0.0,NA,NA,NA,NA,NA
YP_499241.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
YP_499242.1,0.0,0.0012,0.0003,0.9985,0.0,0.0,NA,NA,NA,NA,NA
YP_499244.1,0.0119,0.0434,0.0,0.9446,0.0,0.0,0.988399,0.011601,0.02839,0.971553,5.7e-05
YP_499249.1,0.0091,0.3241,0.0088,0.658,0.0,0.0,NA,NA,NA,NA,NA
YP_499250.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
YP_499251.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
YP_499252.1,0.0,0.0001,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
YP_499256.1,0.0,0.003,0.0001,0.9969,0.0,0.0,NA,NA,NA,NA,NA
YP_499257.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
YP_499259.1,0.0,0.001,0.0001,0.9989,0.0,0.0,NA,NA,NA,NA,NA
YP_499260.1,0.0,0.0005,0.0003,0.9992,0.0,0.0,NA,NA,NA,NA,NA
YP_499262.1,0.0,0.0009,0.0,0.999,0.0,0.0,NA,NA,NA,NA,NA
YP_499263.1,0.002,0.3725,0.001,0.6245,0.0,0.0,NA,NA,0.388684,0.610683,0.000633
YP_499267.1,0.0001,0.0024,0.0003,0.9972,0.0,0.0,NA,NA,NA,NA,NA
YP_499270.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
YP_499272.1,0.0,0.0012,0.0001,0.9987,0.0,0.0,NA,NA,NA,NA,NA
YP_499273.1,0.0003,0.0062,0.0003,0.9931,0.0,0.0,NA,NA,NA,NA,NA
YP_499275.1,0.0001,0.0037,0.0002,0.996,0.0,0.0,0.667954,0.332046,NA,NA,NA
YP_499276.1,0.0089,0.1921,0.0001,0.7989,0.0,0.0,0.887068,0.112932,0.007181,0.991848,0.000971
YP_499277.1,0.0,0.0038,0.0006,0.9956,0.0,0.0,NA,NA,NA,NA,NA
YP_499284.1,0.0,0.0005,0.0,0.9994,0.0,0.0,NA,NA,NA,NA,NA
YP_499287.1,0.0,0.0009,0.0,0.999,0.0,0.0,NA,NA,NA,NA,NA
YP_499291.1,0.0003,0.0077,0.0755,0.9165,0.0,0.0,NA,NA,NA,NA,NA
YP_499292.1,0.0001,0.0021,0.0,0.9978,0.0,0.0,NA,NA,NA,NA,NA
YP_499295.1,0.0001,0.542,0.4568,0.0012,0.0,0.0,NA,NA,NA,NA,NA
YP_499298.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
YP_499300.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
YP_499302.1,0.0005,0.6638,0.3292,0.0066,0.0,0.0,NA,NA,NA,NA,NA
YP_499304.1,0.0003,0.8874,0.1047,0.0077,0.0,0.0,NA,NA,NA,NA,NA
YP_499306.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
YP_499307.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
YP_499308.1,0.0002,0.0059,0.3053,0.6886,0.0,0.0,NA,NA,NA,NA,NA
YP_499309.1,0.0027,0.0206,0.0,0.9767,0.0,0.0,0.993715,0.006285,0.002256,0.997727,1.7e-05
YP_499313.1,0.0091,0.0664,0.0001,0.9245,0.0,0.0,0.951416,0.048584,0.036038,0.963873,8.9e-05
YP_499317.1,0.0,0.0004,0.0004,0.9992,0.0,0.0,NA,NA,NA,NA,NA
YP_499318.1,0.0,0.0017,0.0001,0.9982,0.0,0.0,NA,NA,NA,NA,NA
YP_499319.1,0.0002,0.0034,0.0012,0.9951,0.0,0.0,NA,NA,NA,NA,NA
YP_499320.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
YP_499330.1,0.0666,0.933,0.0,0.0004,0.0,0.0,0.996038,0.003962,0.002314,0.997137,0.000548
YP_499332.1,0.0,0.0025,0.0001,0.9974,0.0,0.0,NA,NA,NA,NA,NA
YP_499339.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
YP_499340.1,0.0,0.0151,0.0853,0.8996,0.0,0.0,NA,NA,NA,NA,NA
YP_499349.1,0.0015,0.2918,0.0,0.7067,0.0,0.0,NA,NA,NA,NA,NA
YP_499356.1,0.0004,0.0277,0.0001,0.9718,0.0,0.0,NA,NA,NA,NA,NA
YP_499357.2,0.0,0.0037,0.0,0.9963,0.0,0.0,NA,NA,0.49072,0.508869,0.000411
YP_499363.1,0.0004,0.9995,0.0,0.0001,0.0,0.0,NA,NA,NA,NA,NA
YP_499364.1,0.0428,0.7603,0.0001,0.1969,0.0,0.0,0.98276,0.01724,0.006694,0.992931,0.000375
YP_499366.1,0.0,0.0827,0.0,0.9172,0.0,0.0,NA,NA,NA,NA,NA
YP_499368.1,0.894,0.1034,0.0,0.0027,0.0,0.0,NA,NA,NA,NA,NA
YP_499371.1,0.613,0.3869,0.0001,0.0,0.0,0.0,0.95395,0.04605,0.03316,0.955296,0.011544
YP_499372.1,0.0051,0.9945,0.0,0.0004,0.0,0.0,0.922004,0.077996,0.022168,0.974118,0.003713
YP_499373.1,0.0001,0.5175,0.0,0.4823,0.0,0.0,NA,NA,NA,NA,NA
YP_499377.1,0.0,1.0,0.0,0.0,0.0,0.0,0.958795,0.041205,0.003551,0.996233,0.000217
YP_499378.1,0.0,0.0024,0.0,0.9976,0.0,0.0,NA,NA,NA,NA,NA
YP_499379.1,0.0003,0.0695,0.0004,0.9298,0.0,0.0,NA,NA,NA,NA,NA
YP_499383.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
YP_499391.1,0.0,0.225,0.1432,0.6318,0.0,0.0,NA,NA,0.089843,0.869269,0.040888
YP_499396.1,0.001,0.0164,0.1908,0.7918,0.0,0.0,NA,NA,NA,NA,NA
YP_499397.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
YP_499398.1,0.0073,0.0305,0.0,0.9622,0.0,0.0,0.993957,0.006043,0.000617,0.999347,3.6e-05
YP_499400.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
YP_499406.1,0.0003,0.564,0.1412,0.2944,0.0,0.0,NA,NA,NA,NA,NA
YP_499407.1,0.0,0.0104,0.0001,0.9894,0.0,0.0,NA,NA,NA,NA,NA
YP_499408.1,0.0,0.0007,0.0001,0.9992,0.0,0.0,0.881381,0.118619,0.27545,0.723701,0.000849
YP_499412.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
YP_499421.2,0.0,0.0059,0.0011,0.993,0.0,0.0,NA,NA,NA,NA,NA
YP_499423.1,0.0,0.0005,0.0,0.9995,0.0,0.0,NA,NA,NA,NA,NA
YP_499425.1,0.0028,0.1414,0.0003,0.8554,0.0,0.0,NA,NA,NA,NA,NA
YP_499428.1,0.0003,0.0104,0.1025,0.8869,0.0,0.0,NA,NA,NA,NA,NA
YP_499431.1,0.0006,0.0576,0.336,0.6058,0.0,0.0,NA,NA,NA,NA,NA
YP_499433.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
YP_499436.1,0.0,0.0017,0.0,0.9983,0.0,0.0,NA,NA,NA,NA,NA
YP_499437.1,0.0,0.0005,0.0,0.9995,0.0,0.0,NA,NA,NA,NA,NA
YP_499438.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
YP_499439.1,0.0,0.0005,0.0,0.9995,0.0,0.0,NA,NA,NA,NA,NA
YP_499440.1,0.0,0.0022,0.0002,0.9976,0.0,0.0,NA,NA,NA,NA,NA
YP_499441.1,0.0,0.0003,0.0,0.9996,0.0,0.0,NA,NA,NA,NA,NA
YP_499442.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
YP_499450.1,0.0089,0.986,0.0018,0.0034,0.0,0.0,0.798258,0.201742,0.091697,0.890188,0.018116
YP_499454.1,0.0,0.0001,0.0003,0.9996,0.0,0.0,NA,NA,NA,NA,NA
YP_499455.1,0.0003,0.0084,0.0006,0.9907,0.0,0.0,NA,NA,NA,NA,NA
YP_499456.1,0.0063,0.2571,0.0035,0.7332,0.0,0.0,NA,NA,NA,NA,NA
YP_499460.1,0.0,0.0006,0.0,0.9994,0.0,0.0,NA,NA,NA,NA,NA
YP_499464.1,0.0001,0.0039,0.0,0.996,0.0,0.0,NA,NA,NA,NA,NA
YP_499469.1,0.0,0.0052,0.0001,0.9947,0.0,0.0,NA,NA,NA,NA,NA
YP_499472.1,0.0,0.0007,0.0,0.9992,0.0,0.0,NA,NA,0.158098,0.841805,9.7e-05
YP_499475.1,0.0,0.0021,0.0004,0.9975,0.0,0.0,NA,NA,NA,NA,NA
YP_499476.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
YP_499477.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
YP_499478.1,0.0003,0.0559,0.1156,0.8282,0.0,0.0,NA,NA,NA,NA,NA
YP_499479.1,0.0003,0.0184,0.1054,0.876,0.0,0.0,NA,NA,NA,NA,NA
YP_499480.1,0.0474,0.0934,0.0003,0.8589,0.0,0.0,0.984158,0.015842,0.000203,0.99977,2.7e-05
YP_499481.1,0.0155,0.2324,0.0002,0.7519,0.0,0.0,0.975591,0.024409,0.003443,0.996529,2.8e-05
YP_499482.1,0.0004,0.1672,0.1799,0.6525,0.0,0.0,NA,NA,NA,NA,NA
YP_499483.1,0.0003,0.0416,0.081,0.8772,0.0,0.0,NA,NA,NA,NA,NA
YP_499484.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
YP_499485.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
YP_499498.1,0.0,0.0007,0.0,0.9993,0.0,0.0,NA,NA,NA,NA,NA
YP_499499.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
YP_499501.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
YP_499502.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
YP_499505.1,0.0,0.0007,0.0,0.9993,0.0,0.0,NA,NA,NA,NA,NA
YP_499506.1,0.0001,0.0033,0.023,0.9736,0.0,0.0,NA,NA,NA,NA,NA
YP_499510.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
YP_499511.1,0.0017,0.0714,0.0,0.9269,0.0,0.0,NA,NA,NA,NA,NA
YP_499512.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
YP_499518.1,0.0,0.0002,0.0001,0.9997,0.0,0.0,NA,NA,NA,NA,NA
YP_499519.1,0.0,0.0385,0.0001,0.9614,0.0,0.0,NA,NA,0.227239,0.658214,0.114547
YP_499521.1,0.0001,0.0141,0.0004,0.9855,0.0,0.0,NA,NA,NA,NA,NA
YP_499522.1,0.0003,0.1425,0.0001,0.8571,0.0,0.0,0.716106,0.283894,0.008303,0.991581,0.000117
YP_499523.1,0.0007,0.0335,0.4078,0.558,0.0,0.0,NA,NA,NA,NA,NA
YP_499524.1,0.0001,0.0096,0.0003,0.9899,0.0,0.0,NA,NA,NA,NA,NA
YP_499528.1,0.0001,0.0035,0.0003,0.9962,0.0,0.0,NA,NA,NA,NA,NA
YP_499529.1,0.0082,0.9217,0.0311,0.039,0.0,0.0,NA,NA,NA,NA,NA
YP_499530.1,0.0006,0.3792,0.0252,0.595,0.0,0.0,NA,NA,NA,NA,NA
YP_499531.1,0.0,0.0721,0.001,0.9269,0.0,0.0,NA,NA,NA,NA,NA
YP_499533.1,0.0,0.0006,0.0,0.9994,0.0,0.0,NA,NA,NA,NA,NA
YP_499534.1,0.0,0.5089,0.4885,0.0026,0.0,0.0,NA,NA,NA,NA,NA
YP_499540.1,0.0014,0.9984,0.0,0.0002,0.0,0.0,0.857101,0.142899,0.068721,0.926688,0.00459
YP_499541.1,0.0084,0.9915,0.0,0.0001,0.0,0.0,0.750679,0.249321,0.020654,0.960327,0.01902
YP_499543.1,0.0,0.0004,0.0,0.9995,0.0,0.0,NA,NA,NA,NA,NA
YP_499546.1,0.1044,0.8952,0.0,0.0004,0.0,0.0,0.859994,0.140006,0.252266,0.745218,0.002516
YP_499549.1,0.0004,0.1517,0.0001,0.8478,0.0,0.0,NA,NA,NA,NA,NA
YP_499550.1,0.0017,0.1529,0.0001,0.8453,0.0,0.0,NA,NA,NA,NA,NA
YP_499551.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
YP_499552.1,0.0,0.0004,0.0,0.9996,0.0,0.0,NA,NA,NA,NA,NA
YP_499553.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
YP_499554.1,0.0,0.0025,0.0,0.9975,0.0,0.0,0.656308,0.343692,NA,NA,NA
YP_499556.1,0.0159,0.9796,0.0,0.0044,0.0,0.0,0.828172,0.171828,0.007447,0.980431,0.012122
YP_499569.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
YP_499570.1,0.0001,0.0052,0.3288,0.6659,0.0,0.0,NA,NA,NA,NA,NA
YP_499571.1,0.0,0.0035,0.0004,0.996,0.0,0.0,NA,NA,NA,NA,NA
YP_499574.1,0.0,0.0015,0.0001,0.9983,0.0,0.0,NA,NA,NA,NA,NA
YP_499576.1,0.0016,0.3142,0.1099,0.5743,0.0,0.0,NA,NA,NA,NA,NA
YP_499580.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
YP_499581.1,0.0,0.0004,0.0,0.9996,0.0,0.0,NA,NA,NA,NA,NA
YP_499588.1,0.0592,0.0435,0.0,0.8972,0.0,0.0,0.954979,0.045021,0.033087,0.964957,0.001956
YP_499595.1,0.0007,0.0534,0.1904,0.7554,0.0,0.0,NA,NA,NA,NA,NA
YP_499596.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
YP_499597.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
YP_499598.1,0.0021,0.0976,0.0003,0.9,0.0,0.0,0.535485,0.464515,0.182086,0.809868,0.008045
YP_499599.1,0.0001,0.0332,0.0,0.9667,0.0,0.0,NA,NA,NA,NA,NA
YP_499600.1,0.0001,0.2158,0.0,0.7841,0.0,0.0,NA,NA,NA,NA,NA
YP_499601.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
YP_499609.1,0.0,0.0005,0.0,0.9995,0.0,0.0,NA,NA,NA,NA,NA
YP_499611.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
YP_499612.1,0.0,0.0004,0.0,0.9996,0.0,0.0,NA,NA,NA,NA,NA
YP_499613.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
YP_499614.1,0.0,0.0492,0.0275,0.9233,0.0,0.0,NA,NA,NA,NA,NA
YP_499615.2,0.001,0.0595,0.0008,0.9387,0.0,0.0,NA,NA,NA,NA,NA
YP_499617.1,0.0037,0.1378,0.0596,0.7989,0.0,0.0,NA,NA,NA,NA,NA
YP_499618.1,0.0006,0.0067,0.473,0.5196,0.0,0.0,NA,NA,NA,NA,NA
YP_499626.1,0.8805,0.0539,0.0001,0.0656,0.0,0.0,0.504006,0.495994,NA,NA,NA
YP_499627.1,0.7325,0.1382,0.0,0.1292,0.0,0.0,NA,NA,NA,NA,NA
YP_499628.1,0.215,0.2396,0.0001,0.5454,0.0,0.0,0.987742,0.012258,0.007476,0.992456,6.8e-05
YP_499629.1,0.0529,0.1517,0.0001,0.7953,0.0,0.0,NA,NA,0.415555,0.556143,0.028302
YP_499630.1,0.0034,0.0716,0.0011,0.9239,0.0,0.0,NA,NA,NA,NA,NA
YP_499631.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
YP_499632.1,0.0,0.0008,0.0003,0.9989,0.0,0.0,NA,NA,NA,NA,NA
YP_499633.1,0.007,0.1555,0.0001,0.8374,0.0,0.0,NA,NA,0.491181,0.504005,0.004815
YP_499635.1,0.0001,0.5431,0.1458,0.3111,0.0,0.0,NA,NA,0.425091,0.522795,0.052114
YP_499641.1,0.0,0.0004,0.0001,0.9994,0.0,0.0,NA,NA,NA,NA,NA
YP_499647.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
YP_499648.1,0.0001,0.0704,0.4608,0.4687,0.0,0.0,NA,NA,NA,NA,NA
YP_499649.1,0.0,0.0403,0.3113,0.6484,0.0,0.0,NA,NA,NA,NA,NA
YP_499654.1,0.0994,0.9,0.0,0.0006,0.0,0.0,0.908175,0.091825,0.032987,0.948824,0.018189
YP_499656.1,0.0016,0.9976,0.0001,0.0007,0.0,0.0,0.620626,0.379374,0.240349,0.727514,0.032137
YP_499657.1,0.0002,0.0799,0.0003,0.9196,0.0,0.0,NA,NA,NA,NA,NA
YP_499658.1,0.1773,0.8221,0.0,0.0005,0.0,0.0,0.966622,0.033378,0.013305,0.923993,0.062702
YP_499659.1,0.0236,0.9757,0.0,0.0006,0.0,0.0,0.919535,0.080465,0.00502,0.993484,0.001496
YP_499662.1,0.0,0.0207,0.0,0.9793,0.0,0.0,NA,NA,NA,NA,NA
YP_499663.1,0.0001,0.0347,0.0001,0.9652,0.0,0.0,NA,NA,NA,NA,NA
YP_499665.1,0.0001,0.9997,0.0,0.0001,0.0,0.0,0.996994,0.003006,0.004635,0.99435,0.001015
YP_499666.1,0.0,0.0683,0.0001,0.9316,0.0,0.0,NA,NA,0.103701,0.896283,1.6e-05
YP_499668.1,0.0001,0.9995,0.0,0.0004,0.0,0.0,0.862267,0.137733,0.074213,0.914395,0.011392
YP_499669.1,0.0004,0.9995,0.0,0.0001,0.0,0.0,0.944827,0.055173,0.010058,0.987218,0.002725
YP_499670.1,0.0005,0.9987,0.0,0.0008,0.0,0.0,0.971089,0.028911,0.017949,0.974657,0.007394
YP_499673.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.917278,0.082722,0.092149,0.905689,0.002162
YP_499674.1,0.0,0.0071,0.0,0.9928,0.0,0.0,NA,NA,NA,NA,NA
YP_499675.1,0.0,0.0009,0.0,0.9991,0.0,0.0,NA,NA,NA,NA,NA
YP_499677.1,0.0001,0.9899,0.0003,0.0097,0.0,0.0,NA,NA,NA,NA,NA
YP_499678.1,0.0012,0.9418,0.0051,0.0519,0.0,0.0,NA,NA,NA,NA,NA
YP_499686.1,0.0007,0.0118,0.0,0.9875,0.0,0.0,NA,NA,NA,NA,NA
YP_499687.1,0.0002,0.0052,0.0,0.9946,0.0,0.0,NA,NA,NA,NA,NA
YP_499688.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
YP_499690.1,0.0001,0.0081,0.0,0.9917,0.0,0.0,NA,NA,NA,NA,NA
YP_499696.1,0.0,0.0021,0.0,0.9978,0.0,0.0,NA,NA,NA,NA,NA
YP_499702.1,0.0,0.0032,0.0,0.9968,0.0,0.0,NA,NA,NA,NA,NA
YP_499705.1,0.0,0.0005,0.0,0.9994,0.0,0.0,NA,NA,NA,NA,NA
YP_499712.1,0.0001,0.5108,0.489,0.0,0.0,0.0,NA,NA,NA,NA,NA
YP_499717.1,NA,NA,NA,NA,NA,NA,NA,NA,0.264866,0.722047,0.013087
YP_499719.1,0.0078,0.0816,0.0005,0.9101,0.0,0.0,0.982701,0.017299,0.002249,0.997645,0.000106
YP_499720.1,0.0001,0.0879,0.0019,0.9101,0.0,0.0,NA,NA,NA,NA,NA
YP_499726.1,0.0001,0.027,0.0,0.9728,0.0,0.0,NA,NA,NA,NA,NA
YP_499730.1,0.0,0.7836,0.2164,0.0,0.0,0.0,NA,NA,NA,NA,NA
YP_499738.1,0.0,0.1051,0.4391,0.4558,0.0,0.0,NA,NA,NA,NA,NA
YP_499748.1,0.0001,0.5638,0.4347,0.0015,0.0,0.0,NA,NA,NA,NA,NA
YP_499750.1,0.0,0.0021,0.0,0.9979,0.0,0.0,NA,NA,NA,NA,NA
YP_499755.1,0.0005,0.9995,0.0,0.0,0.0,0.0,0.653769,0.346231,0.405295,0.575854,0.018851
YP_499756.1,0.0016,0.1436,0.4119,0.443,0.0,0.0,NA,NA,NA,NA,NA
YP_499764.1,NA,NA,NA,NA,NA,NA,NA,NA,0.475242,0.513235,0.011523
YP_499771.1,0.0,0.0017,0.0001,0.9982,0.0,0.0,NA,NA,NA,NA,NA
YP_499772.1,0.0,0.0025,0.0,0.9975,0.0,0.0,NA,NA,NA,NA,NA
YP_499786.1,0.0003,0.0027,0.0008,0.9962,0.0,0.0,NA,NA,NA,NA,NA
YP_499792.1,0.0,0.0061,0.0,0.9938,0.0,0.0,NA,NA,NA,NA,NA
YP_499793.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
YP_499796.1,0.0007,0.0273,0.0135,0.9585,0.0,0.0,0.619763,0.380237,0.162219,0.828676,0.009105
YP_499804.1,0.0,0.0007,0.0002,0.9991,0.0,0.0,NA,NA,NA,NA,NA
YP_499808.1,0.0,0.0057,0.0001,0.9942,0.0,0.0,NA,NA,NA,NA,NA
YP_499811.1,0.0045,0.0653,0.4365,0.4937,0.0,0.0,NA,NA,NA,NA,NA
YP_499822.1,0.0,0.1626,0.0002,0.8372,0.0,0.0,NA,NA,NA,NA,NA
YP_499825.1,0.0,0.9422,0.0578,0.0,0.0,0.0,NA,NA,NA,NA,NA
YP_499827.1,0.0004,0.6386,0.3581,0.0028,0.0,0.0,NA,NA,NA,NA,NA
YP_499829.1,0.0001,0.5161,0.3579,0.1259,0.0,0.0,NA,NA,NA,NA,NA
YP_499830.1,0.0002,0.5032,0.4479,0.0487,0.0,0.0,NA,NA,NA,NA,NA
YP_499831.1,0.0018,0.6373,0.2673,0.0936,0.0,0.0,NA,NA,NA,NA,NA
YP_499832.1,0.0002,0.6742,0.3047,0.0209,0.0,0.0,NA,NA,NA,NA,NA
YP_499836.1,0.0033,0.6136,0.3819,0.0013,0.0,0.0,NA,NA,NA,NA,NA
YP_499840.1,0.0,0.0015,0.0,0.9985,0.0,0.0,NA,NA,NA,NA,NA
YP_499842.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
YP_499843.1,0.0001,0.0009,0.0001,0.999,0.0,0.0,NA,NA,NA,NA,NA
YP_499845.1,0.0002,0.1099,0.0001,0.8898,0.0,0.0,NA,NA,NA,NA,NA
YP_499846.1,0.0038,0.2896,0.0005,0.7061,0.0,0.0,0.745881,0.254119,0.329404,0.647921,0.022674
YP_499847.1,0.0028,0.1995,0.0032,0.7945,0.0,0.0,NA,NA,0.446483,0.548113,0.005404
YP_499848.1,0.0002,0.117,0.3813,0.5015,0.0,0.0,NA,NA,NA,NA,NA
YP_499850.1,NA,NA,NA,NA,NA,NA,0.539186,0.460814,0.432743,0.562586,0.004671
YP_499855.1,NA,NA,NA,NA,NA,NA,NA,NA,0.211016,0.783995,0.00499
YP_499856.1,0.0,0.0008,0.0,0.9992,0.0,0.0,NA,NA,NA,NA,NA
YP_499861.1,NA,NA,NA,NA,NA,NA,NA,NA,0.202153,0.757545,0.040302
YP_499862.1,0.0138,0.9614,0.0032,0.0215,0.0,0.0,NA,NA,NA,NA,NA
YP_499864.1,0.0022,0.9232,0.0001,0.0745,0.0,0.0,NA,NA,NA,NA,NA
YP_499867.1,0.0,0.0103,0.0,0.9897,0.0,0.0,NA,NA,NA,NA,NA
YP_499869.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
YP_499874.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
YP_499878.1,0.0,0.0001,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
YP_499882.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
YP_499884.1,0.0001,0.0554,0.0571,0.8874,0.0,0.0,NA,NA,NA,NA,NA
YP_499885.1,0.0,0.0006,0.0,0.9994,0.0,0.0,NA,NA,NA,NA,NA
YP_499886.1,0.0,0.0005,0.0,0.9994,0.0,0.0,NA,NA,NA,NA,NA
YP_499888.1,0.0003,0.0647,0.0,0.935,0.0,0.0,NA,NA,NA,NA,NA
YP_499891.1,NA,NA,NA,NA,NA,NA,0.957876,0.042124,0.014266,0.985327,0.000407
YP_499904.1,0.0009,0.0206,0.2344,0.7441,0.0,0.0,NA,NA,NA,NA,NA
YP_499905.1,0.0006,0.0344,0.1974,0.7677,0.0,0.0,NA,NA,NA,NA,NA
YP_499906.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
YP_499907.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
YP_499908.1,0.0001,0.2742,0.2587,0.467,0.0,0.0,NA,NA,NA,NA,NA
YP_499909.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
YP_499912.1,0.0002,0.0346,0.1268,0.8385,0.0,0.0,NA,NA,NA,NA,NA
YP_499913.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
YP_499914.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
YP_499916.1,0.0324,0.0879,0.0005,0.8793,0.0,0.0,0.897024,0.102976,0.059721,0.93864,0.001639
YP_499929.1,0.0001,0.1141,0.0004,0.8854,0.0,0.0,NA,NA,NA,NA,NA
YP_499932.1,0.0,0.6326,0.3652,0.0022,0.0,0.0,NA,NA,NA,NA,NA
YP_499934.1,0.0014,0.0147,0.0054,0.9785,0.0,0.0,NA,NA,NA,NA,NA
YP_499938.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
YP_499945.1,0.0001,0.0012,0.0,0.9986,0.0,0.0,NA,NA,NA,NA,NA
YP_499948.1,0.0001,0.4577,0.3574,0.1848,0.0,0.0,NA,NA,NA,NA,NA
YP_499949.1,0.0001,0.0015,0.0001,0.9983,0.0,0.0,NA,NA,NA,NA,NA
YP_499950.1,0.0015,0.0158,0.1231,0.8596,0.0,0.0,NA,NA,NA,NA,NA
YP_499952.1,0.0049,0.0277,0.0001,0.9672,0.0,0.0,NA,NA,NA,NA,NA
YP_499965.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
YP_499966.1,0.0007,0.723,0.1899,0.0864,0.0,0.0,NA,NA,NA,NA,NA
YP_499969.1,0.0006,0.9961,0.0028,0.0005,0.0,0.0,NA,NA,NA,NA,NA
YP_499970.1,0.0,0.0047,0.0,0.9953,0.0,0.0,NA,NA,NA,NA,NA
YP_499971.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
YP_499976.1,0.0,0.0051,0.0004,0.9945,0.0,0.0,NA,NA,NA,NA,NA
