,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
630,YP_499250.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
631,YP_499251.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
632,YP_499252.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9998,0.0000,0.0000
636,YP_499256.1,Cytoplasmic Membrane,0.0000,0.0030,0.0001,0.9969,0.0000,0.0000
637,YP_499257.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
639,YP_499259.1,Cytoplasmic Membrane,0.0000,0.0010,0.0001,0.9989,0.0000,0.0000
640,YP_499260.1,Cytoplasmic Membrane,0.0000,0.0005,0.0003,0.9992,0.0000,0.0000
642,YP_499262.1,Cytoplasmic Membrane,0.0000,0.0009,0.0000,0.9990,0.0000,0.0000
643,YP_499263.1,Cytoplasmic Membrane,0.0020,0.3725,0.0010,0.6245,0.0000,0.0000
647,YP_499267.1,Cytoplasmic Membrane,0.0001,0.0024,0.0003,0.9972,0.0000,0.0000
649,YP_499270.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
651,YP_499272.1,Cytoplasmic Membrane,0.0000,0.0012,0.0001,0.9987,0.0000,0.0000
652,YP_499273.1,Cytoplasmic Membrane,0.0003,0.0062,0.0003,0.9931,0.0000,0.0000
654,YP_499275.1,Cytoplasmic Membrane,0.0001,0.0037,0.0002,0.9960,0.0000,0.0000
655,YP_499276.1,Cytoplasmic Membrane,0.0089,0.1921,0.0001,0.7989,0.0000,0.0000
656,YP_499277.1,Cytoplasmic Membrane,0.0000,0.0038,0.0006,0.9956,0.0000,0.0000
663,YP_499284.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9994,0.0000,0.0000
666,YP_499287.1,Cytoplasmic Membrane,0.0000,0.0009,0.0000,0.9990,0.0000,0.0000
669,YP_499291.1,Cytoplasmic Membrane,0.0003,0.0077,0.0755,0.9165,0.0000,0.0000
670,YP_499292.1,Cytoplasmic Membrane,0.0001,0.0021,0.0000,0.9978,0.0000,0.0000
673,YP_499295.1,Extracellular,0.0001,0.5420,0.4568,0.0012,0.0000,0.0000
676,YP_499298.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
678,YP_499300.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
680,YP_499302.1,Extracellular,0.0005,0.6638,0.3292,0.0066,0.0000,0.0000
682,YP_499304.1,Extracellular,0.0003,0.8874,0.1047,0.0077,0.0000,0.0000
684,YP_499306.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
685,YP_499307.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
686,YP_499308.1,Cytoplasmic Membrane,0.0002,0.0059,0.3053,0.6886,0.0000,0.0000
687,YP_499309.1,Cytoplasmic Membrane,0.0027,0.0206,0.0000,0.9767,0.0000,0.0000
691,YP_499313.1,Cytoplasmic Membrane,0.0091,0.0664,0.0001,0.9245,0.0000,0.0000
695,YP_499317.1,Cytoplasmic Membrane,0.0000,0.0004,0.0004,0.9992,0.0000,0.0000
696,YP_499318.1,Cytoplasmic Membrane,0.0000,0.0017,0.0001,0.9982,0.0000,0.0000
697,YP_499319.1,Cytoplasmic Membrane,0.0002,0.0034,0.0012,0.9951,0.0000,0.0000
698,YP_499320.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
708,YP_499330.1,Extracellular,0.0666,0.9330,0.0000,0.0004,0.0000,0.0000
710,YP_499332.1,Cytoplasmic Membrane,0.0000,0.0025,0.0001,0.9974,0.0000,0.0000
716,YP_499339.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
717,YP_499340.1,Cytoplasmic Membrane,0.0000,0.0151,0.0853,0.8996,0.0000,0.0000
726,YP_499349.1,Cytoplasmic Membrane,0.0015,0.2918,0.0000,0.7067,0.0000,0.0000
733,YP_499356.1,Cytoplasmic Membrane,0.0004,0.0277,0.0001,0.9718,0.0000,0.0000
734,YP_499357.2,Cytoplasmic Membrane,0.0000,0.0037,0.0000,0.9963,0.0000,0.0000
739,YP_499363.1,Extracellular,0.0004,0.9995,0.0000,0.0001,0.0000,0.0000
740,YP_499364.1,Extracellular,0.0428,0.7603,0.0001,0.1969,0.0000,0.0000
742,YP_499366.1,Cytoplasmic Membrane,0.0000,0.0827,0.0000,0.9172,0.0000,0.0000
744,YP_499368.1,Cell wall & surface,0.8940,0.1034,0.0000,0.0027,0.0000,0.0000
745,YP_499371.1,Cell wall & surface,0.6130,0.3869,0.0001,0.0000,0.0000,0.0000
746,YP_499372.1,Extracellular,0.0051,0.9945,0.0000,0.0004,0.0000,0.0000
747,YP_499373.1,Extracellular,0.0001,0.5175,0.0000,0.4823,0.0000,0.0000
751,YP_499377.1,Extracellular,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
752,YP_499378.1,Cytoplasmic Membrane,0.0000,0.0024,0.0000,0.9976,0.0000,0.0000
753,YP_499379.1,Cytoplasmic Membrane,0.0003,0.0695,0.0004,0.9298,0.0000,0.0000
757,YP_499383.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
765,YP_499391.1,Cytoplasmic Membrane,0.0000,0.2250,0.1432,0.6318,0.0000,0.0000
770,YP_499396.1,Cytoplasmic Membrane,0.0010,0.0164,0.1908,0.7918,0.0000,0.0000
771,YP_499397.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
772,YP_499398.1,Cytoplasmic Membrane,0.0073,0.0305,0.0000,0.9622,0.0000,0.0000
774,YP_499400.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
780,YP_499406.1,Extracellular,0.0003,0.5640,0.1412,0.2944,0.0000,0.0000
781,YP_499407.1,Cytoplasmic Membrane,0.0000,0.0104,0.0001,0.9894,0.0000,0.0000
782,YP_499408.1,Cytoplasmic Membrane,0.0000,0.0007,0.0001,0.9992,0.0000,0.0000
786,YP_499412.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
795,YP_499421.2,Cytoplasmic Membrane,0.0000,0.0059,0.0011,0.9930,0.0000,0.0000
797,YP_499423.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
799,YP_499425.1,Cytoplasmic Membrane,0.0028,0.1414,0.0003,0.8554,0.0000,0.0000
802,YP_499428.1,Cytoplasmic Membrane,0.0003,0.0104,0.1025,0.8869,0.0000,0.0000
805,YP_499431.1,Cytoplasmic Membrane,0.0006,0.0576,0.3360,0.6058,0.0000,0.0000
807,YP_499433.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
810,YP_499436.1,Cytoplasmic Membrane,0.0000,0.0017,0.0000,0.9983,0.0000,0.0000
811,YP_499437.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
812,YP_499438.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
813,YP_499439.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
814,YP_499440.1,Cytoplasmic Membrane,0.0000,0.0022,0.0002,0.9976,0.0000,0.0000
815,YP_499441.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9996,0.0000,0.0000
816,YP_499442.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
824,YP_499450.1,Extracellular,0.0089,0.9860,0.0018,0.0034,0.0000,0.0000
828,YP_499454.1,Cytoplasmic Membrane,0.0000,0.0001,0.0003,0.9996,0.0000,0.0000
829,YP_499455.1,Cytoplasmic Membrane,0.0003,0.0084,0.0006,0.9907,0.0000,0.0000
830,YP_499456.1,Cytoplasmic Membrane,0.0063,0.2571,0.0035,0.7332,0.0000,0.0000
834,YP_499460.1,Cytoplasmic Membrane,0.0000,0.0006,0.0000,0.9994,0.0000,0.0000
838,YP_499464.1,Cytoplasmic Membrane,0.0001,0.0039,0.0000,0.9960,0.0000,0.0000
843,YP_499469.1,Cytoplasmic Membrane,0.0000,0.0052,0.0001,0.9947,0.0000,0.0000
845,YP_499472.1,Cytoplasmic Membrane,0.0000,0.0007,0.0000,0.9992,0.0000,0.0000
848,YP_499475.1,Cytoplasmic Membrane,0.0000,0.0021,0.0004,0.9975,0.0000,0.0000
849,YP_499476.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
850,YP_499477.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
851,YP_499478.1,Cytoplasmic Membrane,0.0003,0.0559,0.1156,0.8282,0.0000,0.0000
852,YP_499479.1,Cytoplasmic Membrane,0.0003,0.0184,0.1054,0.8760,0.0000,0.0000
853,YP_499480.1,Cytoplasmic Membrane,0.0474,0.0934,0.0003,0.8589,0.0000,0.0000
854,YP_499481.1,Cytoplasmic Membrane,0.0155,0.2324,0.0002,0.7519,0.0000,0.0000
855,YP_499482.1,Cytoplasmic Membrane,0.0004,0.1672,0.1799,0.6525,0.0000,0.0000
856,YP_499483.1,Cytoplasmic Membrane,0.0003,0.0416,0.0810,0.8772,0.0000,0.0000
857,YP_499484.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
858,YP_499485.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
871,YP_499498.1,Cytoplasmic Membrane,0.0000,0.0007,0.0000,0.9993,0.0000,0.0000
872,YP_499499.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
874,YP_499501.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
875,YP_499502.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
878,YP_499505.1,Cytoplasmic Membrane,0.0000,0.0007,0.0000,0.9993,0.0000,0.0000
879,YP_499506.1,Cytoplasmic Membrane,0.0001,0.0033,0.0230,0.9736,0.0000,0.0000
883,YP_499510.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
884,YP_499511.1,Cytoplasmic Membrane,0.0017,0.0714,0.0000,0.9269,0.0000,0.0000
885,YP_499512.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
891,YP_499518.1,Cytoplasmic Membrane,0.0000,0.0002,0.0001,0.9997,0.0000,0.0000
892,YP_499519.1,Cytoplasmic Membrane,0.0000,0.0385,0.0001,0.9614,0.0000,0.0000
894,YP_499521.1,Cytoplasmic Membrane,0.0001,0.0141,0.0004,0.9855,0.0000,0.0000
895,YP_499522.1,Cytoplasmic Membrane,0.0003,0.1425,0.0001,0.8571,0.0000,0.0000
896,YP_499523.1,Cytoplasmic Membrane,0.0007,0.0335,0.4078,0.5580,0.0000,0.0000
897,YP_499524.1,Cytoplasmic Membrane,0.0001,0.0096,0.0003,0.9899,0.0000,0.0000
899,YP_499528.1,Cytoplasmic Membrane,0.0001,0.0035,0.0003,0.9962,0.0000,0.0000
900,YP_499529.1,Extracellular,0.0082,0.9217,0.0311,0.0390,0.0000,0.0000
901,YP_499530.1,Cytoplasmic Membrane,0.0006,0.3792,0.0252,0.5950,0.0000,0.0000
902,YP_499531.1,Cytoplasmic Membrane,0.0000,0.0721,0.0010,0.9269,0.0000,0.0000
904,YP_499533.1,Cytoplasmic Membrane,0.0000,0.0006,0.0000,0.9994,0.0000,0.0000
905,YP_499534.1,Extracellular,0.0000,0.5089,0.4885,0.0026,0.0000,0.0000
911,YP_499540.1,Extracellular,0.0014,0.9984,0.0000,0.0002,0.0000,0.0000
912,YP_499541.1,Extracellular,0.0084,0.9915,0.0000,0.0001,0.0000,0.0000
914,YP_499543.1,Cytoplasmic Membrane,0.0000,0.0004,0.0000,0.9995,0.0000,0.0000
917,YP_499546.1,Extracellular,0.1044,0.8952,0.0000,0.0004,0.0000,0.0000
920,YP_499549.1,Cytoplasmic Membrane,0.0004,0.1517,0.0001,0.8478,0.0000,0.0000
921,YP_499550.1,Cytoplasmic Membrane,0.0017,0.1529,0.0001,0.8453,0.0000,0.0000
922,YP_499551.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
923,YP_499552.1,Cytoplasmic Membrane,0.0000,0.0004,0.0000,0.9996,0.0000,0.0000
924,YP_499553.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
925,YP_499554.1,Cytoplasmic Membrane,0.0000,0.0025,0.0000,0.9975,0.0000,0.0000
927,YP_499556.1,Extracellular,0.0159,0.9796,0.0000,0.0044,0.0000,0.0000
940,YP_499569.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
941,YP_499570.1,Cytoplasmic Membrane,0.0001,0.0052,0.3288,0.6659,0.0000,0.0000
942,YP_499571.1,Cytoplasmic Membrane,0.0000,0.0035,0.0004,0.9960,0.0000,0.0000
945,YP_499574.1,Cytoplasmic Membrane,0.0000,0.0015,0.0001,0.9983,0.0000,0.0000
947,YP_499576.1,Cytoplasmic Membrane,0.0016,0.3142,0.1099,0.5743,0.0000,0.0000
951,YP_499580.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
952,YP_499581.1,Cytoplasmic Membrane,0.0000,0.0004,0.0000,0.9996,0.0000,0.0000
959,YP_499588.1,Cytoplasmic Membrane,0.0592,0.0435,0.0000,0.8972,0.0000,0.0000
966,YP_499595.1,Cytoplasmic Membrane,0.0007,0.0534,0.1904,0.7554,0.0000,0.0000
967,YP_499596.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
968,YP_499597.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
969,YP_499598.1,Cytoplasmic Membrane,0.0021,0.0976,0.0003,0.9000,0.0000,0.0000
970,YP_499599.1,Cytoplasmic Membrane,0.0001,0.0332,0.0000,0.9667,0.0000,0.0000
971,YP_499600.1,Cytoplasmic Membrane,0.0001,0.2158,0.0000,0.7841,0.0000,0.0000
972,YP_499601.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
979,YP_499609.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
981,YP_499611.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
982,YP_499612.1,Cytoplasmic Membrane,0.0000,0.0004,0.0000,0.9996,0.0000,0.0000
983,YP_499613.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
984,YP_499614.1,Cytoplasmic Membrane,0.0000,0.0492,0.0275,0.9233,0.0000,0.0000
985,YP_499615.2,Cytoplasmic Membrane,0.0010,0.0595,0.0008,0.9387,0.0000,0.0000
987,YP_499617.1,Cytoplasmic Membrane,0.0037,0.1378,0.0596,0.7989,0.0000,0.0000
988,YP_499618.1,Cytoplasmic Membrane,0.0006,0.0067,0.4730,0.5196,0.0000,0.0000
994,YP_499626.1,Cell wall & surface,0.8805,0.0539,0.0001,0.0656,0.0000,0.0000
995,YP_499627.1,Cell wall & surface,0.7325,0.1382,0.0000,0.1292,0.0000,0.0000
996,YP_499628.1,Cytoplasmic Membrane,0.2150,0.2396,0.0001,0.5454,0.0000,0.0000
997,YP_499629.1,Cytoplasmic Membrane,0.0529,0.1517,0.0001,0.7953,0.0000,0.0000
998,YP_499630.1,Cytoplasmic Membrane,0.0034,0.0716,0.0011,0.9239,0.0000,0.0000
999,YP_499631.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
1000,YP_499632.1,Cytoplasmic Membrane,0.0000,0.0008,0.0003,0.9989,0.0000,0.0000
1001,YP_499633.1,Cytoplasmic Membrane,0.0070,0.1555,0.0001,0.8374,0.0000,0.0000
1003,YP_499635.1,Extracellular,0.0001,0.5431,0.1458,0.3111,0.0000,0.0000
1009,YP_499641.1,Cytoplasmic Membrane,0.0000,0.0004,0.0001,0.9994,0.0000,0.0000
1015,YP_499647.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
1016,YP_499648.1,Cytoplasmic Membrane,0.0001,0.0704,0.4608,0.4687,0.0000,0.0000
1017,YP_499649.1,Cytoplasmic Membrane,0.0000,0.0403,0.3113,0.6484,0.0000,0.0000
1022,YP_499654.1,Extracellular,0.0994,0.9000,0.0000,0.0006,0.0000,0.0000
1024,YP_499656.1,Extracellular,0.0016,0.9976,0.0001,0.0007,0.0000,0.0000
1025,YP_499657.1,Cytoplasmic Membrane,0.0002,0.0799,0.0003,0.9196,0.0000,0.0000
1026,YP_499658.1,Extracellular,0.1773,0.8221,0.0000,0.0005,0.0000,0.0000
1027,YP_499659.1,Extracellular,0.0236,0.9757,0.0000,0.0006,0.0000,0.0000
1029,YP_499662.1,Cytoplasmic Membrane,0.0000,0.0207,0.0000,0.9793,0.0000,0.0000
1030,YP_499663.1,Cytoplasmic Membrane,0.0001,0.0347,0.0001,0.9652,0.0000,0.0000
1032,YP_499665.1,Extracellular,0.0001,0.9997,0.0000,0.0001,0.0000,0.0000
1033,YP_499666.1,Cytoplasmic Membrane,0.0000,0.0683,0.0001,0.9316,0.0000,0.0000
1035,YP_499668.1,Extracellular,0.0001,0.9995,0.0000,0.0004,0.0000,0.0000
1036,YP_499669.1,Extracellular,0.0004,0.9995,0.0000,0.0001,0.0000,0.0000
1037,YP_499670.1,Extracellular,0.0005,0.9987,0.0000,0.0008,0.0000,0.0000
1040,YP_499673.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
1041,YP_499674.1,Cytoplasmic Membrane,0.0000,0.0071,0.0000,0.9928,0.0000,0.0000
1042,YP_499675.1,Cytoplasmic Membrane,0.0000,0.0009,0.0000,0.9991,0.0000,0.0000
1044,YP_499677.1,Extracellular,0.0001,0.9899,0.0003,0.0097,0.0000,0.0000
1045,YP_499678.1,Extracellular,0.0012,0.9418,0.0051,0.0519,0.0000,0.0000
1052,YP_499686.1,Cytoplasmic Membrane,0.0007,0.0118,0.0000,0.9875,0.0000,0.0000
1053,YP_499687.1,Cytoplasmic Membrane,0.0002,0.0052,0.0000,0.9946,0.0000,0.0000
1054,YP_499688.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1056,YP_499690.1,Cytoplasmic Membrane,0.0001,0.0081,0.0000,0.9917,0.0000,0.0000
1062,YP_499696.1,Cytoplasmic Membrane,0.0000,0.0021,0.0000,0.9978,0.0000,0.0000
1067,YP_499702.1,Cytoplasmic Membrane,0.0000,0.0032,0.0000,0.9968,0.0000,0.0000
1070,YP_499705.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9994,0.0000,0.0000
1077,YP_499712.1,Extracellular,0.0001,0.5108,0.4890,0.0000,0.0000,0.0000
1084,YP_499719.1,Cytoplasmic Membrane,0.0078,0.0816,0.0005,0.9101,0.0000,0.0000
1085,YP_499720.1,Cytoplasmic Membrane,0.0001,0.0879,0.0019,0.9101,0.0000,0.0000
1091,YP_499726.1,Cytoplasmic Membrane,0.0001,0.0270,0.0000,0.9728,0.0000,0.0000
1095,YP_499730.1,Extracellular,0.0000,0.7836,0.2164,0.0000,0.0000,0.0000
1103,YP_499738.1,Cytoplasmic Membrane,0.0000,0.1051,0.4391,0.4558,0.0000,0.0000
1113,YP_499748.1,Extracellular,0.0001,0.5638,0.4347,0.0015,0.0000,0.0000
1114,YP_499750.1,Cytoplasmic Membrane,0.0000,0.0021,0.0000,0.9979,0.0000,0.0000
1119,YP_499755.1,Extracellular,0.0005,0.9995,0.0000,0.0000,0.0000,0.0000
1120,YP_499756.1,Cytoplasmic Membrane,0.0016,0.1436,0.4119,0.4430,0.0000,0.0000
1134,YP_499771.1,Cytoplasmic Membrane,0.0000,0.0017,0.0001,0.9982,0.0000,0.0000
1135,YP_499772.1,Cytoplasmic Membrane,0.0000,0.0025,0.0000,0.9975,0.0000,0.0000
1149,YP_499786.1,Cytoplasmic Membrane,0.0003,0.0027,0.0008,0.9962,0.0000,0.0000
1155,YP_499792.1,Cytoplasmic Membrane,0.0000,0.0061,0.0000,0.9938,0.0000,0.0000
1156,YP_499793.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
1159,YP_499796.1,Cytoplasmic Membrane,0.0007,0.0273,0.0135,0.9585,0.0000,0.0000
1167,YP_499804.1,Cytoplasmic Membrane,0.0000,0.0007,0.0002,0.9991,0.0000,0.0000
1171,YP_499808.1,Cytoplasmic Membrane,0.0000,0.0057,0.0001,0.9942,0.0000,0.0000
1174,YP_499811.1,Cytoplasmic Membrane,0.0045,0.0653,0.4365,0.4937,0.0000,0.0000
1185,YP_499822.1,Cytoplasmic Membrane,0.0000,0.1626,0.0002,0.8372,0.0000,0.0000
1188,YP_499825.1,Extracellular,0.0000,0.9422,0.0578,0.0000,0.0000,0.0000
1190,YP_499827.1,Extracellular,0.0004,0.6386,0.3581,0.0028,0.0000,0.0000
1192,YP_499829.1,Extracellular,0.0001,0.5161,0.3579,0.1259,0.0000,0.0000
1193,YP_499830.1,Extracellular,0.0002,0.5032,0.4479,0.0487,0.0000,0.0000
1194,YP_499831.1,Extracellular,0.0018,0.6373,0.2673,0.0936,0.0000,0.0000
1195,YP_499832.1,Extracellular,0.0002,0.6742,0.3047,0.0209,0.0000,0.0000
1197,YP_499836.1,Extracellular,0.0033,0.6136,0.3819,0.0013,0.0000,0.0000
1200,YP_499840.1,Cytoplasmic Membrane,0.0000,0.0015,0.0000,0.9985,0.0000,0.0000
1202,YP_499842.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1203,YP_499843.1,Cytoplasmic Membrane,0.0001,0.0009,0.0001,0.9990,0.0000,0.0000
1205,YP_499845.1,Cytoplasmic Membrane,0.0002,0.1099,0.0001,0.8898,0.0000,0.0000
1206,YP_499846.1,Cytoplasmic Membrane,0.0038,0.2896,0.0005,0.7061,0.0000,0.0000
1207,YP_499847.1,Cytoplasmic Membrane,0.0028,0.1995,0.0032,0.7945,0.0000,0.0000
1208,YP_499848.1,Cytoplasmic Membrane,0.0002,0.1170,0.3813,0.5015,0.0000,0.0000
1216,YP_499856.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9992,0.0000,0.0000
1222,YP_499862.1,Extracellular,0.0138,0.9614,0.0032,0.0215,0.0000,0.0000
1224,YP_499864.1,Extracellular,0.0022,0.9232,0.0001,0.0745,0.0000,0.0000
1227,YP_499867.1,Cytoplasmic Membrane,0.0000,0.0103,0.0000,0.9897,0.0000,0.0000
1229,YP_499869.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
1231,YP_499874.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1235,YP_499878.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9998,0.0000,0.0000
1239,YP_499882.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
1241,YP_499884.1,Cytoplasmic Membrane,0.0001,0.0554,0.0571,0.8874,0.0000,0.0000
1242,YP_499885.1,Cytoplasmic Membrane,0.0000,0.0006,0.0000,0.9994,0.0000,0.0000
1243,YP_499886.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9994,0.0000,0.0000
1245,YP_499888.1,Cytoplasmic Membrane,0.0003,0.0647,0.0000,0.9350,0.0000,0.0000
1261,YP_499904.1,Cytoplasmic Membrane,0.0009,0.0206,0.2344,0.7441,0.0000,0.0000
1262,YP_499905.1,Cytoplasmic Membrane,0.0006,0.0344,0.1974,0.7677,0.0000,0.0000
1263,YP_499906.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1264,YP_499907.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
1265,YP_499908.1,Cytoplasmic Membrane,0.0001,0.2742,0.2587,0.4670,0.0000,0.0000
1266,YP_499909.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
1269,YP_499912.1,Cytoplasmic Membrane,0.0002,0.0346,0.1268,0.8385,0.0000,0.0000
1270,YP_499913.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1271,YP_499914.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1273,YP_499916.1,Cytoplasmic Membrane,0.0324,0.0879,0.0005,0.8793,0.0000,0.0000
1284,YP_499929.1,Cytoplasmic Membrane,0.0001,0.1141,0.0004,0.8854,0.0000,0.0000
1286,YP_499932.1,Extracellular,0.0000,0.6326,0.3652,0.0022,0.0000,0.0000
1288,YP_499934.1,Cytoplasmic Membrane,0.0014,0.0147,0.0054,0.9785,0.0000,0.0000
1290,YP_499938.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
1297,YP_499945.1,Cytoplasmic Membrane,0.0001,0.0012,0.0000,0.9986,0.0000,0.0000
1300,YP_499948.1,Extracellular,0.0001,0.4577,0.3574,0.1848,0.0000,0.0000
1301,YP_499949.1,Cytoplasmic Membrane,0.0001,0.0015,0.0001,0.9983,0.0000,0.0000
1302,YP_499950.1,Cytoplasmic Membrane,0.0015,0.0158,0.1231,0.8596,0.0000,0.0000
1304,YP_499952.1,Cytoplasmic Membrane,0.0049,0.0277,0.0001,0.9672,0.0000,0.0000
1316,YP_499965.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1317,YP_499966.1,Extracellular,0.0007,0.7230,0.1899,0.0864,0.0000,0.0000
1319,YP_499969.1,Extracellular,0.0006,0.9961,0.0028,0.0005,0.0000,0.0000
1320,YP_499970.1,Cytoplasmic Membrane,0.0000,0.0047,0.0000,0.9953,0.0000,0.0000
1321,YP_499971.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
1326,YP_499976.1,Cytoplasmic Membrane,0.0000,0.0051,0.0004,0.9945,0.0000,0.0000
1327,YP_499978.1,Cytoplasmic Membrane,0.0010,0.1390,0.0000,0.8600,0.0000,0.0000
1333,YP_499985.1,Cytoplasmic Membrane,0.0001,0.0676,0.0000,0.9323,0.0000,0.0000
1343,YP_499995.1,Cytoplasmic Membrane,0.0000,0.0517,0.0007,0.9476,0.0000,0.0000
1344,YP_499996.1,Cytoplasmic Membrane,0.0000,0.0004,0.0001,0.9995,0.0000,0.0000
1350,YP_500002.1,Cytoplasmic Membrane,0.0000,0.1041,0.0002,0.8956,0.0000,0.0000
1353,YP_500005.1,Cytoplasmic Membrane,0.0001,0.0205,0.4513,0.5281,0.0000,0.0000
1354,YP_500006.1,Extracellular,0.0002,0.7440,0.1548,0.1011,0.0000,0.0000
1367,YP_500019.1,Cytoplasmic Membrane,0.0093,0.1075,0.0015,0.8817,0.0000,0.0000
1371,YP_500023.1,Cytoplasmic Membrane,0.0000,0.0008,0.0001,0.9990,0.0000,0.0000
1373,YP_500025.1,Extracellular,0.0147,0.7605,0.0037,0.2211,0.0000,0.0000
1374,YP_500026.1,Extracellular,0.0001,0.7235,0.2752,0.0013,0.0000,0.0000
