# SignalP-5.0	Organism: gram+	Timestamp: 20260320163415
# ID	Prediction	SP(Sec/SPI)	TAT(Tat/SPI)	LIPO(Sec/SPII)	OTHER	CS Position
WP_000168845.1	OTHER	0.007752	0.000871	0.000474	0.990904	
WP_000169042.1	OTHER	0.009545	0.000333	0.000361	0.989761	
WP_000169127.1	OTHER	0.025925	0.001540	0.005576	0.966959	
WP_000169224.1	OTHER	0.093604	0.025265	0.018078	0.863053	
WP_000170162.1	OTHER	0.003484	0.000302	0.000750	0.995465	
WP_000170408.1	OTHER	0.009055	0.000560	0.012140	0.978245	
WP_000170601.1	OTHER	0.004007	0.000786	0.000630	0.994577	
WP_000171418.1	OTHER	0.013153	0.000605	0.001409	0.984834	
WP_000171644.1	OTHER	0.006303	0.000198	0.000807	0.992692	
WP_000171798.1	OTHER	0.001183	0.000187	0.145513	0.853117	
WP_000171859.1	OTHER	0.025897	0.001093	0.028258	0.944752	
WP_000171919.1	OTHER	0.005292	0.000623	0.000692	0.993394	
WP_000172347.1	OTHER	0.002995	0.000315	0.000490	0.996200	
WP_000172545.1	OTHER	0.016660	0.000561	0.001353	0.981425	
WP_000173328.1	OTHER	0.318189	0.001811	0.016352	0.663649	
WP_000173833.1	OTHER	0.003672	0.000150	0.000494	0.995684	
WP_000173862.1	OTHER	0.019444	0.000317	0.001004	0.979234	
WP_000173904.1	OTHER	0.001464	0.000194	0.002503	0.995839	
WP_000174053.1	OTHER	0.007291	0.000705	0.001456	0.990548	
WP_000174285.1	OTHER	0.001056	0.000151	0.000193	0.998601	
WP_000174577.1	OTHER	0.004087	0.000886	0.000782	0.994244	
WP_000175723.1	OTHER	0.011837	0.001071	0.001252	0.985840	
WP_000175752.1	OTHER	0.003424	0.000394	0.000440	0.995743	
WP_000175854.1	OTHER	0.009234	0.001149	0.002636	0.986982	
WP_000176387.1	OTHER	0.001135	0.000119	0.000170	0.998576	
WP_000177468.1	OTHER	0.001640	0.000190	0.000270	0.997900	
WP_000178003.1	OTHER	0.006934	0.000684	0.006457	0.985925	
WP_000178307.1	OTHER	0.003464	0.000176	0.000456	0.995905	
WP_000178881.1	OTHER	0.004597	0.000216	0.000697	0.994490	
WP_000179065.1	OTHER	0.062505	0.003485	0.046735	0.887275	
WP_000179860.1	OTHER	0.006485	0.000271	0.000679	0.992565	
WP_000180230.1	OTHER	0.000991	0.000202	0.000192	0.998615	
WP_000180281.1	OTHER	0.006336	0.000395	0.000756	0.992513	
WP_000180416.1	OTHER	0.000787	0.000173	0.013848	0.985192	
WP_000180460.1	OTHER	0.002339	0.000286	0.000298	0.997077	
WP_000180666.1	OTHER	0.002478	0.000638	0.000551	0.996333	
WP_000180991.1	OTHER	0.007348	0.000625	0.001710	0.990317	
WP_000181131.1	OTHER	0.003464	0.000704	0.000533	0.995299	
WP_000181316.1	OTHER	0.003092	0.000111	0.000310	0.996487	
WP_000181394.1	OTHER	0.007599	0.000353	0.002107	0.989941	
WP_000181404.1	OTHER	0.005624	0.001152	0.000585	0.992640	
WP_000181832.1	OTHER	0.002902	0.000097	0.000253	0.996748	
WP_000182026.1	OTHER	0.010025	0.000885	0.001866	0.987224	
WP_000182215.1	OTHER	0.008910	0.003960	0.002874	0.984257	
WP_000182654.1	OTHER	0.002979	0.000328	0.000462	0.996232	
WP_000182738.1	OTHER	0.014499	0.001126	0.001169	0.983206	
WP_000182842.1	OTHER	0.003090	0.000147	0.000444	0.996318	
WP_000183375.1	OTHER	0.002222	0.000218	0.000370	0.997189	
WP_000183668.1	OTHER	0.003815	0.000171	0.000450	0.995564	
WP_000183726.1	OTHER	0.004537	0.000646	0.000764	0.994053	
WP_000183771.1	OTHER	0.005476	0.000558	0.000737	0.993229	
WP_000184234.1	OTHER	0.011291	0.000354	0.004718	0.983637	
WP_000184370.1	OTHER	0.002378	0.000201	0.000807	0.996615	
WP_000184383.1	OTHER	0.007031	0.003906	0.000613	0.988450	
WP_000184398.1	OTHER	0.004519	0.000387	0.000357	0.994737	
WP_000184413.1	OTHER	0.009310	0.000277	0.005673	0.984740	
WP_000184752.1	OTHER	0.389006	0.006593	0.010995	0.593406	
WP_000184953.1	OTHER	0.004934	0.000480	0.000608	0.993978	
WP_000185319.1	SP(Sec/SPI)	0.828547	0.163998	0.002972	0.004483	CS pos: 30-31. AGA-EQ. Pr: 0.8839
WP_000185699.1	OTHER	0.000819	0.000154	0.000288	0.998738	
WP_000185863.1	OTHER	0.024914	0.011712	0.002336	0.961037	
WP_000186029.1	OTHER	0.002263	0.000233	0.000469	0.997035	
WP_000186126.1	OTHER	0.052529	0.001744	0.022575	0.923153	
WP_000186215.1	TAT(Tat/SPI)	0.002268	0.988184	0.003962	0.005587	CS pos: 41-42. MWS-FK. Pr: 0.3841
WP_000186313.1	OTHER	0.005564	0.000279	0.000792	0.993365	
WP_000186492.1	OTHER	0.021661	0.000273	0.000902	0.977165	
WP_000186933.1	OTHER	0.008644	0.003867	0.002183	0.985306	
WP_000190138.1	OTHER	0.035242	0.002523	0.003897	0.958338	
WP_000191089.1	OTHER	0.236472	0.003270	0.013786	0.746473	
WP_000192137.1	OTHER	0.001435	0.000091	0.000226	0.998249	
WP_000192173.1	OTHER	0.002427	0.000086	0.000178	0.997309	
WP_000192949.1	OTHER	0.009438	0.001213	0.001659	0.987690	
WP_000193707.1	OTHER	0.029900	0.001479	0.007243	0.961379	
WP_000193751.1	OTHER	0.001554	0.000134	0.000376	0.997935	
WP_000193961.1	OTHER	0.019089	0.014109	0.003186	0.963616	
WP_000195254.1	OTHER	0.026118	0.002886	0.005961	0.965035	
WP_000195773.1	OTHER	0.010588	0.000760	0.003040	0.985612	
WP_000195907.1	OTHER	0.004083	0.000231	0.000740	0.994946	
WP_000196911.1	OTHER	0.002856	0.000349	0.000560	0.996235	
WP_000197023.1	LIPO(Sec/SPII)	0.000807	0.000113	0.998667	0.000412	CS pos: 20-21. LSG-CA. Pr: 0.9996
WP_000197034.1	OTHER	0.028291	0.001510	0.002549	0.967650	
WP_000197271.1	OTHER	0.002350	0.000241	0.000272	0.997136	
WP_000197635.1	OTHER	0.007879	0.000185	0.023779	0.968157	
WP_000197806.1	OTHER	0.012470	0.001408	0.001664	0.984457	
WP_000197961.1	OTHER	0.009979	0.000266	0.004102	0.985654	
WP_000198504.1	OTHER	0.000761	0.000164	0.000306	0.998768	
WP_000198598.1	OTHER	0.005378	0.002829	0.000599	0.991194	
WP_000199069.1	OTHER	0.024270	0.001086	0.004600	0.970045	
WP_000200682.1	OTHER	0.017385	0.008033	0.010335	0.964246	
WP_000200943.1	OTHER	0.011413	0.000942	0.108083	0.879562	
WP_000201387.1	OTHER	0.006271	0.000943	0.001682	0.991104	
WP_000201640.1	OTHER	0.011254	0.000724	0.001216	0.986806	
WP_000201875.1	OTHER	0.095604	0.001389	0.005118	0.897890	
WP_000202029.1	OTHER	0.002725	0.000212	0.002014	0.995050	
WP_000202189.1	OTHER	0.006978	0.000582	0.001717	0.990723	
WP_000202390.1	OTHER	0.001525	0.000108	0.000180	0.998187	
WP_000202439.1	OTHER	0.026925	0.001821	0.008489	0.962765	
WP_000204625.1	OTHER	0.001337	0.000097	0.001187	0.997379	
WP_000205106.1	OTHER	0.009314	0.000300	0.000564	0.989821	
WP_000205305.1	OTHER	0.055458	0.000856	0.060385	0.883302	
WP_000205570.1	OTHER	0.003227	0.000212	0.000472	0.996089	
WP_000206033.1	OTHER	0.001366	0.000103	0.000339	0.998192	
WP_000206114.1	OTHER	0.003729	0.000334	0.001007	0.994930	
WP_000206350.1	OTHER	0.003374	0.000080	0.000397	0.996149	
WP_000206623.1	OTHER	0.003526	0.000135	0.000497	0.995842	
WP_000207110.1	OTHER	0.010398	0.001154	0.021430	0.967018	
WP_000207619.1	OTHER	0.002957	0.000183	0.000535	0.996324	
WP_000207848.1	OTHER	0.002225	0.000102	0.000225	0.997448	
WP_000208418.1	LIPO(Sec/SPII)	0.002322	0.000272	0.506073	0.491333	CS pos: 29-30. LFS-CL. Pr: 0.4962
WP_000208556.1	SP(Sec/SPI)	0.638005	0.002551	0.078763	0.280681	CS pos: 29-30. LNS-NT. Pr: 0.1119
WP_000208737.1	OTHER	0.020142	0.001839	0.041737	0.936282	
WP_000208919.1	OTHER	0.003116	0.000152	0.000344	0.996387	
WP_000209553.1	OTHER	0.046157	0.001349	0.001046	0.951448	
WP_000210828.1	OTHER	0.016412	0.000648	0.001021	0.981919	
WP_000211366.1	OTHER	0.129481	0.018532	0.030927	0.821061	
WP_000211536.1	OTHER	0.024395	0.000633	0.002325	0.972647	
WP_000211596.1	OTHER	0.155844	0.003588	0.016719	0.823849	
WP_000211676.1	OTHER	0.005438	0.000469	0.008828	0.985265	
WP_000213883.1	OTHER	0.083803	0.001799	0.024049	0.890349	
WP_000214070.1	OTHER	0.001857	0.000713	0.000231	0.997199	
WP_000214266.1	OTHER	0.408934	0.003896	0.132579	0.454590	
WP_000214555.1	OTHER	0.059023	0.002660	0.005356	0.932961	
WP_000214890.1	OTHER	0.011767	0.000746	0.001509	0.985978	
WP_000214898.1	OTHER	0.005589	0.000407	0.001709	0.992294	
WP_000215216.1	OTHER	0.002823	0.000174	0.000548	0.996455	
WP_000215236.1	OTHER	0.007466	0.000950	0.001397	0.990187	
WP_000215388.1	OTHER	0.002866	0.000398	0.000397	0.996339	
WP_000215595.1	OTHER	0.001895	0.000205	0.000499	0.997401	
WP_000215641.1	OTHER	0.008354	0.000304	0.002886	0.988456	
WP_000215724.1	OTHER	0.007852	0.000346	0.001008	0.990794	
WP_000216728.1	SP(Sec/SPI)	0.777223	0.010515	0.049782	0.162480	CS pos: 33-34. ALA-KV. Pr: 0.6761
WP_000216855.1	OTHER	0.003093	0.000251	0.000423	0.996234	
WP_000216877.1	OTHER	0.005577	0.000423	0.000404	0.993596	
WP_000216946.1	OTHER	0.007004	0.000502	0.001808	0.990686	
WP_000217458.1	OTHER	0.010888	0.002285	0.001941	0.984886	
WP_000217712.1	OTHER	0.009911	0.000143	0.010771	0.979175	
WP_000218103.1	OTHER	0.019458	0.000182	0.009979	0.970380	
WP_000219066.1	OTHER	0.027924	0.004638	0.005050	0.962389	
WP_000220590.1	OTHER	0.013755	0.044046	0.003093	0.939106	
WP_000220938.1	OTHER	0.001769	0.000298	0.000445	0.997488	
WP_000221179.1	OTHER	0.025855	0.003566	0.067076	0.903503	
WP_000221945.1	OTHER	0.003514	0.000203	0.000502	0.995781	
WP_000222233.1	SP(Sec/SPI)	0.556281	0.003956	0.178604	0.261158	CS pos: 40-41. AVA-DT. Pr: 0.2450
WP_000224612.1	OTHER	0.002053	0.000131	0.000439	0.997376	
WP_000225837.1	OTHER	0.003408	0.000272	0.000481	0.995839	
WP_000226108.1	OTHER	0.016192	0.001658	0.028332	0.953817	
WP_000226910.1	OTHER	0.009238	0.000331	0.001788	0.988643	
WP_000228666.1	OTHER	0.017143	0.001151	0.002940	0.978766	
WP_000229237.1	OTHER	0.020622	0.023047	0.000673	0.955658	
WP_000230173.1	OTHER	0.007959	0.000492	0.001254	0.990294	
WP_000230294.1	LIPO(Sec/SPII)	0.330076	0.002463	0.473076	0.194385	CS pos: 26-27. TSK-CV. Pr: 0.3587
WP_000230358.1	OTHER	0.012889	0.000657	0.003344	0.983111	
WP_000231632.1	OTHER	0.002530	0.000094	0.000516	0.996860	
WP_000233526.1	OTHER	0.006385	0.000484	0.000852	0.992278	
WP_000234074.1	OTHER	0.002573	0.000773	0.004711	0.991944	
WP_000234722.1	OTHER	0.002662	0.000132	0.000428	0.996778	
WP_000236409.1	OTHER	0.007882	0.000284	0.000915	0.990918	
WP_000236715.1	OTHER	0.002066	0.000210	0.000572	0.997152	
WP_000237540.1	OTHER	0.007041	0.002177	0.000864	0.989918	
WP_000238230.1	OTHER	0.001938	0.000183	0.000916	0.996962	
WP_000238542.1	OTHER	0.002355	0.000213	0.000279	0.997153	
WP_000238663.1	OTHER	0.011916	0.000427	0.001615	0.986042	
WP_000239127.1	OTHER	0.002252	0.000129	0.000229	0.997389	
WP_000239610.1	SP(Sec/SPI)	0.959976	0.010867	0.020042	0.009115	CS pos: 34-35. AKA-ES. Pr: 0.9130
WP_000239748.1	OTHER	0.001652	0.000124	0.000518	0.997707	
WP_000239820.1	SP(Sec/SPI)	0.507845	0.001510	0.035664	0.454981	CS pos: 27-28. SLA-II. Pr: 0.1474
WP_000240058.1	OTHER	0.004806	0.000337	0.000547	0.994311	
WP_000240104.1	OTHER	0.006442	0.000210	0.016609	0.976739	
WP_000240338.1	OTHER	0.003941	0.000206	0.000443	0.995409	
WP_000240580.1	OTHER	0.000853	0.000208	0.023432	0.975508	
WP_000240642.1	OTHER	0.004121	0.001123	0.000853	0.993903	
WP_000240662.1	OTHER	0.007366	0.001573	0.001509	0.989552	
WP_000240855.1	OTHER	0.119926	0.064114	0.043919	0.772042	
WP_000240920.1	OTHER	0.005100	0.000163	0.000746	0.993991	
WP_000241308.1	OTHER	0.001545	0.000052	0.000160	0.998243	
WP_000241344.1	OTHER	0.002721	0.000093	0.000214	0.996973	
WP_000241588.1	OTHER	0.028080	0.001823	0.003808	0.966288	
WP_000241612.1	OTHER	0.008582	0.000284	0.001161	0.989974	
WP_000244278.1	OTHER	0.002440	0.000146	0.000197	0.997217	
WP_000244415.1	OTHER	0.003245	0.000385	0.016327	0.980042	
WP_000244865.1	OTHER	0.026729	0.000705	0.007408	0.965158	
WP_000245682.1	OTHER	0.001483	0.000126	0.003805	0.994586	
WP_000245895.1	OTHER	0.004546	0.001018	0.000446	0.993990	
WP_000246909.1	OTHER	0.059004	0.001484	0.029154	0.910359	
WP_000247584.1	OTHER	0.001160	0.000099	0.000190	0.998552	
WP_000248733.1	OTHER	0.001389	0.000134	0.000249	0.998228	
WP_000248840.1	OTHER	0.028547	0.003583	0.022713	0.945156	
WP_000249497.1	OTHER	0.002251	0.000078	0.000351	0.997320	
WP_000249657.1	OTHER	0.020853	0.007512	0.007355	0.964279	
WP_000249839.1	OTHER	0.012920	0.000394	0.002679	0.984007	
WP_000250823.1	OTHER	0.004770	0.000428	0.000672	0.994130	
WP_000251255.1	OTHER	0.010681	0.000417	0.000965	0.987937	
WP_000253767.1	OTHER	0.019353	0.000335	0.007391	0.972920	
WP_000255544.1	OTHER	0.036640	0.001450	0.074708	0.887201	
WP_000255586.1	OTHER	0.002817	0.000288	0.000389	0.996506	
WP_000256340.1	OTHER	0.011903	0.002449	0.001320	0.984328	
WP_000257598.1	OTHER	0.003660	0.000138	0.003477	0.992726	
WP_000257888.1	OTHER	0.002653	0.000273	0.000322	0.996751	
WP_000258003.1	OTHER	0.010767	0.000377	0.003452	0.985403	
WP_000258151.1	OTHER	0.037168	0.000834	0.034111	0.927887	
WP_000258650.1	OTHER	0.011009	0.000161	0.002461	0.986370	
WP_000258737.1	OTHER	0.003824	0.000526	0.000518	0.995132	
WP_000259686.1	OTHER	0.002866	0.000603	0.000552	0.995979	
WP_000259724.1	OTHER	0.009777	0.001080	0.000680	0.988463	
WP_000260117.1	OTHER	0.021819	0.002475	0.001894	0.973813	
WP_000261115.1	OTHER	0.082256	0.004679	0.017514	0.895551	
WP_000262633.1	OTHER	0.000974	0.000095	0.000315	0.998616	
WP_000262712.1	OTHER	0.012867	0.000740	0.001805	0.984588	
WP_000264071.1	OTHER	0.004372	0.000531	0.000662	0.994434	
WP_000264194.1	OTHER	0.011080	0.000421	0.003012	0.985487	
WP_000265252.1	SP(Sec/SPI)	0.545631	0.002507	0.188643	0.263218	CS pos: 29-30. IEA-LE. Pr: 0.4904
WP_000265409.1	OTHER	0.014046	0.001237	0.001764	0.982952	
WP_000266096.1	OTHER	0.004227	0.000733	0.000546	0.994495	
WP_000266878.1	OTHER	0.011428	0.000555	0.011788	0.976230	
WP_000267034.1	OTHER	0.384612	0.007845	0.041173	0.566370	
WP_000267251.1	OTHER	0.216307	0.044046	0.078236	0.661412	
WP_000268484.1	OTHER	0.001567	0.000142	0.000329	0.997963	
WP_000268754.1	OTHER	0.009549	0.000637	0.001934	0.987879	
WP_000269923.1	OTHER	0.023180	0.000154	0.003974	0.972692	
WP_000271550.1	OTHER	0.003316	0.000148	0.001459	0.995077	
WP_000272070.1	OTHER	0.002072	0.000145	0.000433	0.997350	
WP_000273005.1	OTHER	0.004585	0.000207	0.000609	0.994599	
WP_000273252.1	OTHER	0.000557	0.000079	0.004336	0.995028	
WP_000273356.1	OTHER	0.004685	0.000712	0.002190	0.992414	
WP_000273371.1	OTHER	0.002260	0.000067	0.000245	0.997429	
WP_000273438.1	OTHER	0.044430	0.004966	0.015377	0.935227	
WP_000273981.1	OTHER	0.001402	0.000084	0.000266	0.998248	
WP_000274029.1	LIPO(Sec/SPII)	0.020046	0.001283	0.780004	0.198667	CS pos: 23-24. IQA-CA. Pr: 0.7588
WP_000274841.1	OTHER	0.004102	0.000121	0.000942	0.994835	
WP_000275058.1	OTHER	0.007491	0.000182	0.000423	0.991904	
WP_000275710.1	OTHER	0.109405	0.001009	0.011996	0.877589	
WP_000276362.1	OTHER	0.213941	0.014522	0.102848	0.668689	
WP_000277419.1	OTHER	0.004344	0.000290	0.000607	0.994759	
WP_000277602.1	OTHER	0.014314	0.000974	0.000837	0.983875	
WP_000277963.1	OTHER	0.006721	0.004175	0.000839	0.988265	
WP_000278015.1	OTHER	0.002753	0.000239	0.000271	0.996737	
WP_000278301.1	OTHER	0.032522	0.001981	0.005385	0.960112	
WP_000278558.1	OTHER	0.070673	0.001376	0.020064	0.907887	
WP_000279365.1	OTHER	0.011058	0.001828	0.001844	0.985270	
WP_000279414.1	OTHER	0.002695	0.000131	0.000272	0.996902	
WP_000279447.1	OTHER	0.010435	0.000404	0.000403	0.988759	
WP_000279926.1	OTHER	0.025341	0.000726	0.004956	0.968976	
WP_000280800.1	OTHER	0.002991	0.000131	0.000507	0.996371	
WP_000282171.1	OTHER	0.003695	0.000140	0.002670	0.993495	
WP_000282293.1	OTHER	0.007617	0.000587	0.000837	0.990958	
WP_000282386.1	OTHER	0.010146	0.000457	0.001217	0.988180	
WP_000282755.1	OTHER	0.029168	0.001285	0.002086	0.967461	
WP_000283016.1	OTHER	0.004875	0.002363	0.013254	0.979508	
WP_000284431.1	OTHER	0.001819	0.000127	0.000268	0.997786	
WP_000284457.1	OTHER	0.005984	0.000137	0.000745	0.993134	
WP_000284760.1	OTHER	0.002987	0.000176	0.000808	0.996029	
WP_000285019.1	OTHER	0.124651	0.019980	0.070645	0.784724	
WP_000285450.1	OTHER	0.002671	0.000207	0.000164	0.996958	
WP_000286483.1	OTHER	0.057426	0.002729	0.004003	0.935842	
WP_000286878.1	OTHER	0.002872	0.000254	0.000549	0.996325	
WP_000287200.1	OTHER	0.003478	0.000167	0.001854	0.994501	
WP_000287268.1	OTHER	0.009968	0.000432	0.001839	0.987761	
WP_000287588.1	OTHER	0.051613	0.000379	0.012932	0.935076	
WP_000287917.1	OTHER	0.194920	0.021099	0.003431	0.780550	
WP_000289136.1	OTHER	0.001530	0.000146	0.000279	0.998044	
WP_000289213.1	OTHER	0.006838	0.000141	0.012834	0.980187	
WP_000290301.1	OTHER	0.002538	0.000329	0.000465	0.996669	
WP_000290393.1	OTHER	0.007020	0.000519	0.001172	0.991289	
WP_000290472.1	OTHER	0.295979	0.014651	0.029993	0.659376	
WP_000290489.1	OTHER	0.003675	0.000219	0.000340	0.995765	
WP_000290674.1	OTHER	0.003764	0.000247	0.075800	0.920188	
WP_000291417.1	OTHER	0.015789	0.001061	0.000712	0.982437	
WP_000291445.1	OTHER	0.004312	0.000111	0.000616	0.994961	
WP_000291488.1	OTHER	0.002155	0.000078	0.000682	0.997086	
WP_000291505.1	OTHER	0.002108	0.000093	0.000372	0.997427	
WP_000291838.1	OTHER	0.031802	0.005369	0.189365	0.773465	
WP_000301926.1	OTHER	0.388734	0.014880	0.014674	0.581712	
WP_000312786.1	OTHER	0.002293	0.000215	0.001228	0.996263	
WP_000323164.1	OTHER	0.002163	0.000336	0.020447	0.977054	
WP_000323441.1	OTHER	0.001748	0.000109	0.000345	0.997798	
WP_000331353.1	OTHER	0.001624	0.000368	0.000350	0.997657	
WP_000332069.1	OTHER	0.001600	0.000070	0.000362	0.997967	
WP_000333465.1	OTHER	0.006481	0.000162	0.000785	0.992572	
WP_000334465.1	OTHER	0.004969	0.000441	0.000872	0.993717	
WP_000334518.1	OTHER	0.002877	0.000172	0.000312	0.996639	
WP_000337383.1	OTHER	0.084662	0.001162	0.009264	0.904912	
WP_000338186.1	OTHER	0.002135	0.000157	0.000398	0.997309	
WP_000338527.1	OTHER	0.002246	0.000099	0.000433	0.997222	
WP_000339144.1	OTHER	0.387011	0.003022	0.037432	0.572534	
WP_000340130.1	OTHER	0.014267	0.001278	0.000992	0.983464	
WP_000340475.1	OTHER	0.004655	0.000332	0.000652	0.994360	
WP_000340977.1	OTHER	0.001774	0.001282	0.000299	0.996646	
WP_000342126.1	OTHER	0.002498	0.000562	0.004460	0.992480	
WP_000342192.1	OTHER	0.012397	0.007825	0.005049	0.974730	
WP_000342266.1	OTHER	0.004664	0.000192	0.000152	0.994992	
WP_000344330.1	OTHER	0.032526	0.004331	0.003335	0.959808	
WP_000344351.1	OTHER	0.003582	0.000707	0.000454	0.995258	
WP_000347058.1	OTHER	0.019010	0.000330	0.000915	0.979745	
WP_000347896.1	OTHER	0.000940	0.000102	0.000511	0.998448	
WP_000348300.1	OTHER	0.038230	0.001482	0.001339	0.958949	
WP_000348356.1	OTHER	0.027554	0.000304	0.002664	0.969479	
WP_000349655.1	OTHER	0.002082	0.000436	0.017046	0.980436	
WP_000350972.1	OTHER	0.002662	0.000151	0.000499	0.996687	
WP_000351243.1	OTHER	0.040738	0.000732	0.121133	0.837397	
WP_000351761.1	OTHER	0.008057	0.001993	0.001712	0.988238	
WP_000353634.1	OTHER	0.102909	0.002260	0.007283	0.887548	
WP_000353955.1	OTHER	0.003381	0.000314	0.000432	0.995874	
WP_000354088.1	OTHER	0.008942	0.001427	0.001429	0.988202	
WP_000354114.1	OTHER	0.004448	0.000290	0.002958	0.992304	
WP_000354184.1	OTHER	0.009233	0.000154	0.000659	0.989954	
WP_000355844.1	OTHER	0.054892	0.009404	0.016165	0.919539	
WP_000356963.1	OTHER	0.002531	0.000303	0.000631	0.996535	
WP_000356975.1	OTHER	0.057495	0.000446	0.002712	0.939347	
WP_000358006.1	OTHER	0.133088	0.001887	0.031419	0.833606	
WP_000358498.1	OTHER	0.339410	0.004924	0.032966	0.622701	
WP_000359085.1	OTHER	0.003835	0.000368	0.000662	0.995134	
WP_000359817.1	OTHER	0.017578	0.000759	0.002763	0.978900	
WP_000361524.1	OTHER	0.003033	0.000182	0.000550	0.996235	
WP_000361543.1	OTHER	0.004999	0.000857	0.000527	0.993617	
WP_000362217.1	OTHER	0.002042	0.000433	0.000278	0.997246	
WP_000362357.1	OTHER	0.003675	0.000136	0.000416	0.995773	
WP_000362508.1	OTHER	0.009237	0.000955	0.001934	0.987875	
WP_000362978.1	OTHER	0.003056	0.000289	0.000395	0.996260	
WP_000364542.1	OTHER	0.018018	0.000238	0.001122	0.980622	
WP_000365246.1	OTHER	0.007540	0.000983	0.000892	0.990585	
WP_000365299.1	OTHER	0.004473	0.000450	0.004267	0.990810	
WP_000365324.1	OTHER	0.270056	0.005867	0.038452	0.685625	
WP_000365354.1	OTHER	0.000776	0.000142	0.000144	0.998938	
WP_000366158.1	OTHER	0.017374	0.000679	0.066336	0.915611	
WP_000367064.1	OTHER	0.016845	0.001270	0.006278	0.975607	
WP_000367419.1	OTHER	0.045861	0.034197	0.001343	0.918599	
WP_000368166.1	OTHER	0.048833	0.065314	0.002610	0.883243	
WP_000368227.1	OTHER	0.006276	0.000768	0.002138	0.990818	
WP_000368338.1	OTHER	0.005084	0.000787	0.000635	0.993494	
WP_000368657.1	OTHER	0.003875	0.000274	0.000402	0.995449	
WP_000368687.1	OTHER	0.003242	0.000101	0.001002	0.995655	
WP_000368902.1	OTHER	0.002097	0.000135	0.000449	0.997320	
WP_000369722.1	OTHER	0.017699	0.006084	0.015606	0.960611	
WP_000370138.1	OTHER	0.001492	0.000112	0.000284	0.998112	
WP_000370182.1	OTHER	0.004242	0.000198	0.000671	0.994889	
WP_000370917.1	OTHER	0.005263	0.000307	0.000614	0.993816	
WP_000372755.1	OTHER	0.005577	0.000248	0.000747	0.993428	
WP_000375477.1	OTHER	0.060204	0.002161	0.327117	0.610518	
WP_000375647.1	OTHER	0.004964	0.000152	0.000264	0.994620	
WP_000375686.1	OTHER	0.010582	0.000551	0.000378	0.988489	
WP_000375864.1	OTHER	0.007743	0.002454	0.001453	0.988350	
WP_000376235.1	OTHER	0.007254	0.000697	0.000597	0.991451	
WP_000377064.1	OTHER	0.015705	0.001096	0.007134	0.976064	
WP_000379054.1	OTHER	0.003554	0.000221	0.000439	0.995785	
WP_000379098.1	SP(Sec/SPI)	0.523054	0.035885	0.016515	0.424546	CS pos: 24-25. AMA-ST. Pr: 0.4255
WP_000379821.1	OTHER	0.002962	0.000138	0.001129	0.995771	
WP_000379893.1	OTHER	0.041162	0.011825	0.000612	0.946401	
WP_000379987.1	OTHER	0.010276	0.000877	0.001214	0.987633	
WP_000381268.1	OTHER	0.066585	0.002994	0.021327	0.909094	
WP_000381849.1	OTHER	0.057284	0.012533	0.004423	0.925760	
WP_000382586.1	OTHER	0.003218	0.000437	0.000186	0.996160	
WP_000382903.1	OTHER	0.038183	0.007276	0.002605	0.951937	
WP_000383179.1	OTHER	0.001022	0.000058	0.000137	0.998783	
WP_000383814.1	OTHER	0.089509	0.000820	0.071432	0.838240	
WP_000384171.1	OTHER	0.001913	0.000233	0.000402	0.997453	
WP_000384466.1	OTHER	0.002585	0.000252	0.002019	0.995144	
WP_000384523.1	OTHER	0.003159	0.000129	0.032560	0.964152	
WP_000384677.1	OTHER	0.010334	0.000910	0.001832	0.986924	
WP_000386367.1	OTHER	0.002072	0.000099	0.000363	0.997465	
WP_000387527.1	OTHER	0.011731	0.001929	0.001715	0.984625	
WP_000387808.1	OTHER	0.001963	0.000143	0.027536	0.970358	
WP_000388082.1	OTHER	0.012683	0.000806	0.001254	0.985257	
WP_000389510.1	OTHER	0.001198	0.000110	0.000243	0.998449	
WP_000389676.1	OTHER	0.009666	0.000437	0.002059	0.987838	
WP_000389956.1	OTHER	0.054505	0.032321	0.053984	0.859190	
WP_000390332.1	OTHER	0.002276	0.000229	0.000454	0.997040	
WP_000390525.1	OTHER	0.003680	0.000393	0.001302	0.994625	
WP_000390575.1	OTHER	0.006660	0.000209	0.000328	0.992803	
WP_000390829.1	OTHER	0.002671	0.000403	0.001476	0.995451	
WP_000391033.1	OTHER	0.043327	0.000349	0.001222	0.955102	
WP_000392691.1	OTHER	0.001453	0.000154	0.000214	0.998179	
WP_000394698.1	OTHER	0.003712	0.000164	0.000461	0.995663	
WP_000394917.1	OTHER	0.001914	0.000099	0.006894	0.991092	
WP_000395164.1	OTHER	0.017539	0.000195	0.021305	0.960961	
WP_000395498.1	OTHER	0.011142	0.000448	0.006233	0.982177	
WP_000395692.1	OTHER	0.002447	0.000177	0.000198	0.997177	
WP_000396077.1	OTHER	0.001438	0.000339	0.000183	0.998041	
WP_000397416.1	OTHER	0.005476	0.000487	0.000763	0.993274	
WP_000398672.1	OTHER	0.150184	0.002632	0.009262	0.837922	
WP_000398679.1	OTHER	0.001709	0.000178	0.017418	0.980694	
WP_000398941.1	OTHER	0.001453	0.000164	0.001504	0.996879	
WP_000400021.1	OTHER	0.007145	0.000484	0.002035	0.990337	
WP_000401377.1	OTHER	0.001605	0.000102	0.000239	0.998053	
WP_000401414.1	OTHER	0.019378	0.001142	0.190980	0.788500	
