# SignalP-5.0	Organism: gram+	Timestamp: 20260320165125
# ID	Prediction	SP(Sec/SPI)	TAT(Tat/SPI)	LIPO(Sec/SPII)	OTHER	CS Position
WP_000167862.1	OTHER	0.003846	0.000607	0.000676	0.994871	
WP_000167939.1	OTHER	0.013369	0.000500	0.000729	0.985402	
WP_000167967.1	OTHER	0.003243	0.000182	0.000330	0.996244	
WP_000168845.1	OTHER	0.007752	0.000871	0.000474	0.990904	
WP_000169037.1	OTHER	0.008839	0.000326	0.000323	0.990512	
WP_000169127.1	OTHER	0.025925	0.001540	0.005576	0.966959	
WP_000169213.1	OTHER	0.093604	0.025265	0.018078	0.863053	
WP_000169319.1	OTHER	0.003603	0.000388	0.000444	0.995565	
WP_000170162.1	OTHER	0.003484	0.000302	0.000750	0.995465	
WP_000170398.1	OTHER	0.009055	0.000560	0.012140	0.978245	
WP_000170603.1	OTHER	0.004007	0.000786	0.000630	0.994577	
WP_000171419.1	OTHER	0.017447	0.000689	0.001704	0.980160	
WP_000171798.1	OTHER	0.001183	0.000187	0.145513	0.853117	
WP_000171859.1	OTHER	0.025897	0.001093	0.028258	0.944752	
WP_000171919.1	OTHER	0.005292	0.000623	0.000692	0.993394	
WP_000172376.1	OTHER	0.002340	0.000239	0.000421	0.997001	
WP_000172540.1	OTHER	0.010671	0.000378	0.001125	0.987825	
WP_000173102.1	OTHER	0.006336	0.000437	0.000854	0.992373	
WP_000173329.1	OTHER	0.318189	0.001811	0.016352	0.663649	
WP_000173842.1	OTHER	0.004329	0.000196	0.000504	0.994971	
WP_000173863.1	OTHER	0.026901	0.000537	0.001288	0.971274	
WP_000173894.1	OTHER	0.001760	0.000225	0.002781	0.995234	
WP_000174042.1	OTHER	0.007291	0.000705	0.001456	0.990548	
WP_000174176.1	OTHER	0.002989	0.000106	0.000434	0.996470	
WP_000174278.1	OTHER	0.001056	0.000151	0.000193	0.998601	
WP_000174567.1	OTHER	0.004119	0.000891	0.000791	0.994200	
WP_000175000.1	OTHER	0.002453	0.000320	0.000363	0.996864	
WP_000175743.1	OTHER	0.003424	0.000394	0.000440	0.995743	
WP_000175842.1	OTHER	0.009234	0.001149	0.002636	0.986982	
WP_000176403.1	OTHER	0.001534	0.000118	0.000219	0.998129	
WP_000177458.1	OTHER	0.001640	0.000190	0.000270	0.997900	
WP_000177993.1	OTHER	0.006155	0.000558	0.005272	0.988015	
WP_000178302.1	OTHER	0.004106	0.000187	0.000582	0.995124	
WP_000178881.1	OTHER	0.004597	0.000216	0.000697	0.994490	
WP_000179063.1	OTHER	0.062505	0.003485	0.046735	0.887275	
WP_000179858.1	OTHER	0.005983	0.000257	0.000629	0.993131	
WP_000180230.1	OTHER	0.000991	0.000202	0.000192	0.998615	
WP_000180281.1	OTHER	0.006336	0.000395	0.000756	0.992513	
WP_000180416.1	OTHER	0.000787	0.000173	0.013848	0.985192	
WP_000180460.1	OTHER	0.002339	0.000286	0.000298	0.997077	
WP_000180673.1	OTHER	0.002478	0.000638	0.000551	0.996333	
WP_000180992.1	OTHER	0.007348	0.000625	0.001710	0.990317	
WP_000181133.1	OTHER	0.003504	0.000619	0.000610	0.995266	
WP_000181322.1	OTHER	0.003768	0.000120	0.000375	0.995737	
WP_000181394.1	OTHER	0.007599	0.000353	0.002107	0.989941	
WP_000181404.1	OTHER	0.005624	0.001152	0.000585	0.992640	
WP_000181826.1	OTHER	0.002902	0.000097	0.000253	0.996748	
WP_000182028.1	OTHER	0.011152	0.000897	0.001960	0.985991	
WP_000182215.1	OTHER	0.008910	0.003960	0.002874	0.984257	
WP_000182654.1	OTHER	0.002979	0.000328	0.000462	0.996232	
WP_000182743.1	OTHER	0.014499	0.001126	0.001169	0.983206	
WP_000182843.1	OTHER	0.003090	0.000147	0.000444	0.996318	
WP_000183376.1	OTHER	0.002222	0.000218	0.000370	0.997189	
WP_000183671.1	OTHER	0.003815	0.000171	0.000450	0.995564	
WP_000183712.1	OTHER	0.004537	0.000646	0.000764	0.994053	
WP_000183771.1	OTHER	0.005476	0.000558	0.000737	0.993229	
WP_000184228.1	OTHER	0.010529	0.000353	0.004481	0.984638	
WP_000184336.1	OTHER	0.003621	0.000306	0.003507	0.992566	
WP_000184370.1	OTHER	0.002378	0.000201	0.000807	0.996615	
WP_000184383.1	OTHER	0.007031	0.003906	0.000613	0.988450	
WP_000184407.1	OTHER	0.009310	0.000277	0.005673	0.984740	
WP_000184750.1	OTHER	0.292562	0.002340	0.009426	0.695672	
WP_000184947.1	OTHER	0.004575	0.000519	0.000587	0.994318	
WP_000185193.1	OTHER	0.026114	0.000365	0.060463	0.913058	
WP_000185319.1	SP(Sec/SPI)	0.828547	0.163998	0.002972	0.004483	CS pos: 30-31. AGA-EQ. Pr: 0.8839
WP_000185638.1	OTHER	0.004958	0.000403	0.000515	0.994125	
WP_000185642.1	OTHER	0.004958	0.000403	0.000515	0.994125	
WP_000185861.1	OTHER	0.024914	0.011712	0.002336	0.961037	
WP_000186037.1	OTHER	0.002263	0.000233	0.000469	0.997035	
WP_000186121.1	OTHER	0.052529	0.001744	0.022575	0.923153	
WP_000186309.1	OTHER	0.005564	0.000279	0.000792	0.993365	
WP_000186492.1	OTHER	0.021661	0.000273	0.000902	0.977165	
WP_000186930.1	OTHER	0.008644	0.003867	0.002183	0.985306	
WP_000190138.1	OTHER	0.035242	0.002523	0.003897	0.958338	
WP_000190726.1	OTHER	0.006906	0.000485	0.014112	0.978497	
WP_000190897.1	OTHER	0.001847	0.000203	0.000481	0.997469	
WP_000191092.1	OTHER	0.236472	0.003270	0.013786	0.746473	
WP_000191464.1	OTHER	0.008233	0.000492	0.039979	0.951296	
WP_000192137.1	OTHER	0.001435	0.000091	0.000226	0.998249	
WP_000192182.1	OTHER	0.001486	0.000108	0.000166	0.998240	
WP_000192942.1	OTHER	0.009687	0.001017	0.001553	0.987744	
WP_000193707.1	OTHER	0.029900	0.001479	0.007243	0.961379	
WP_000193751.1	OTHER	0.001554	0.000134	0.000376	0.997935	
WP_000193930.1	OTHER	0.019785	0.010049	0.003730	0.966436	
WP_000195099.1	OTHER	0.008101	0.000520	0.002309	0.989070	
WP_000195254.1	OTHER	0.026118	0.002886	0.005961	0.965035	
WP_000195806.1	OTHER	0.010537	0.000935	0.003535	0.984993	
WP_000195809.1	OTHER	0.011061	0.001287	0.003008	0.984644	
WP_000195909.1	OTHER	0.004083	0.000231	0.000740	0.994946	
WP_000196911.1	OTHER	0.002856	0.000349	0.000560	0.996235	
WP_000197013.1	LIPO(Sec/SPII)	0.000807	0.000113	0.998667	0.000412	CS pos: 20-21. LSG-CA. Pr: 0.9996
WP_000197034.1	OTHER	0.028291	0.001510	0.002549	0.967650	
WP_000197261.1	OTHER	0.002350	0.000241	0.000272	0.997136	
WP_000197645.1	OTHER	0.108247	0.000690	0.061340	0.829724	
WP_000197806.1	OTHER	0.012470	0.001408	0.001664	0.984457	
WP_000197965.1	OTHER	0.008211	0.000244	0.003917	0.987629	
WP_000198504.1	OTHER	0.000761	0.000164	0.000306	0.998768	
WP_000198598.1	OTHER	0.005378	0.002829	0.000599	0.991194	
WP_000199070.1	OTHER	0.024270	0.001086	0.004600	0.970045	
WP_000200684.1	OTHER	0.017385	0.008033	0.010335	0.964246	
WP_000200948.1	OTHER	0.008662	0.000651	0.035306	0.955381	
WP_000201387.1	OTHER	0.006271	0.000943	0.001682	0.991104	
WP_000201639.1	OTHER	0.011255	0.000709	0.001064	0.986972	
WP_000201875.1	OTHER	0.095604	0.001389	0.005118	0.897890	
WP_000202026.1	OTHER	0.004118	0.000235	0.001753	0.993894	
WP_000202190.1	OTHER	0.006978	0.000582	0.001717	0.990723	
WP_000202390.1	OTHER	0.001525	0.000108	0.000180	0.998187	
WP_000202441.1	OTHER	0.026925	0.001821	0.008489	0.962765	
WP_000204625.1	OTHER	0.001337	0.000097	0.001187	0.997379	
WP_000205307.1	OTHER	0.054124	0.000861	0.059842	0.885173	
WP_000205572.1	OTHER	0.003227	0.000212	0.000472	0.996089	
WP_000206033.1	OTHER	0.001366	0.000103	0.000339	0.998192	
WP_000206104.1	OTHER	0.003729	0.000334	0.001007	0.994930	
WP_000206641.1	OTHER	0.003302	0.000133	0.000511	0.996054	
WP_000207610.1	OTHER	0.002957	0.000183	0.000535	0.996324	
WP_000207843.1	OTHER	0.002154	0.000116	0.000237	0.997493	
WP_000208572.1	SP(Sec/SPI)	0.461930	0.001668	0.089464	0.446938	CS pos: 33-34. TKT-RL. Pr: 0.0532
WP_000208738.1	OTHER	0.020142	0.001839	0.041737	0.936282	
WP_000208915.1	OTHER	0.003920	0.000197	0.000499	0.995384	
WP_000209563.1	OTHER	0.032076	0.000515	0.001382	0.966027	
WP_000210828.1	OTHER	0.016412	0.000648	0.001021	0.981919	
WP_000211361.1	OTHER	0.129481	0.018532	0.030927	0.821061	
WP_000211560.1	OTHER	0.024395	0.000633	0.002325	0.972647	
WP_000211607.1	OTHER	0.165741	0.003644	0.018670	0.811945	
WP_000212548.1	OTHER	0.147127	0.038422	0.004934	0.809516	
WP_000213811.1	OTHER	0.004756	0.000608	0.000544	0.994092	
WP_000213903.1	OTHER	0.091043	0.004364	0.021458	0.883135	
WP_000214070.1	OTHER	0.001857	0.000713	0.000231	0.997199	
WP_000214288.1	OTHER	0.408934	0.003896	0.132579	0.454590	
WP_000214559.1	OTHER	0.059023	0.002660	0.005356	0.932961	
WP_000214777.1	OTHER	0.010229	0.000717	0.001825	0.987229	
WP_000214890.1	OTHER	0.011767	0.000746	0.001509	0.985978	
WP_000214898.1	OTHER	0.005589	0.000407	0.001709	0.992294	
WP_000215217.1	OTHER	0.002823	0.000174	0.000548	0.996455	
WP_000215236.1	OTHER	0.007466	0.000950	0.001397	0.990187	
WP_000215396.1	OTHER	0.003007	0.000401	0.000536	0.996056	
WP_000215591.1	OTHER	0.001959	0.000193	0.000515	0.997333	
WP_000215648.1	OTHER	0.012280	0.000306	0.003532	0.983882	
WP_000215724.1	OTHER	0.007852	0.000346	0.001008	0.990794	
WP_000216727.1	SP(Sec/SPI)	0.770928	0.009975	0.049243	0.169854	CS pos: 33-34. ALA-KV. Pr: 0.6706
WP_000216849.1	OTHER	0.003093	0.000251	0.000423	0.996234	
WP_000216874.1	OTHER	0.005577	0.000423	0.000404	0.993596	
WP_000216942.1	OTHER	0.007004	0.000502	0.001808	0.990686	
WP_000217469.1	OTHER	0.006308	0.000824	0.001357	0.991511	
WP_000217714.1	OTHER	0.013710	0.000165	0.017508	0.968617	
WP_000219066.1	OTHER	0.027924	0.004638	0.005050	0.962389	
WP_000220938.1	OTHER	0.001769	0.000298	0.000445	0.997488	
WP_000221108.1	OTHER	0.033773	0.001019	0.021732	0.943477	
WP_000221190.1	OTHER	0.020718	0.002079	0.068758	0.908445	
WP_000221934.1	OTHER	0.003514	0.000203	0.000502	0.995781	
WP_000221966.1	OTHER	0.010150	0.003084	0.002125	0.984641	
WP_000222252.1	SP(Sec/SPI)	0.602413	0.008508	0.061886	0.327193	CS pos: 40-41. AVA-DT. Pr: 0.2855
WP_000224621.1	OTHER	0.002223	0.000138	0.000472	0.997167	
WP_000225834.1	OTHER	0.003408	0.000272	0.000481	0.995839	
WP_000226108.1	OTHER	0.016192	0.001658	0.028332	0.953817	
WP_000226935.1	OTHER	0.009433	0.000364	0.001707	0.988495	
WP_000228666.1	OTHER	0.017143	0.001151	0.002940	0.978766	
WP_000229255.1	OTHER	0.020030	0.022381	0.000795	0.956794	
WP_000230031.1	OTHER	0.003244	0.000175	0.000353	0.996228	
WP_000230358.1	OTHER	0.012889	0.000657	0.003344	0.983111	
WP_000231335.1	OTHER	0.002961	0.000089	0.000454	0.996497	
WP_000233542.1	OTHER	0.006306	0.000476	0.000790	0.992428	
WP_000234068.1	OTHER	0.002549	0.000664	0.004298	0.992490	
WP_000234727.1	OTHER	0.002901	0.000141	0.000476	0.996482	
WP_000235324.1	OTHER	0.013125	0.000834	0.002126	0.983915	
WP_000236412.1	OTHER	0.007882	0.000284	0.000915	0.990918	
WP_000236718.1	OTHER	0.002066	0.000210	0.000572	0.997152	
WP_000237524.1	OTHER	0.007269	0.001361	0.000944	0.990426	
WP_000238225.1	OTHER	0.001938	0.000183	0.000916	0.996962	
WP_000238240.1	OTHER	0.006921	0.000176	0.001374	0.991529	
WP_000238542.1	OTHER	0.002355	0.000213	0.000279	0.997153	
WP_000238674.1	OTHER	0.011413	0.000438	0.001382	0.986767	
WP_000239120.1	OTHER	0.002773	0.000181	0.000261	0.996785	
WP_000239612.1	SP(Sec/SPI)	0.963249	0.010164	0.018408	0.008179	CS pos: 34-35. AKA-ET. Pr: 0.9346
WP_000239645.1	OTHER	0.085787	0.001231	0.009212	0.903770	
WP_000239744.1	OTHER	0.001652	0.000124	0.000518	0.997707	
WP_000239820.1	SP(Sec/SPI)	0.507845	0.001510	0.035664	0.454981	CS pos: 27-28. SLA-II. Pr: 0.1474
WP_000240062.1	OTHER	0.004806	0.000337	0.000547	0.994311	
WP_000240097.1	OTHER	0.006442	0.000210	0.016609	0.976739	
WP_000240335.1	OTHER	0.003941	0.000206	0.000443	0.995409	
WP_000240580.1	OTHER	0.000853	0.000208	0.023432	0.975508	
WP_000240649.1	OTHER	0.004121	0.001123	0.000853	0.993903	
WP_000240663.1	OTHER	0.007366	0.001573	0.001509	0.989552	
WP_000240855.1	OTHER	0.119926	0.064114	0.043919	0.772042	
WP_000240928.1	OTHER	0.005100	0.000163	0.000746	0.993991	
WP_000241302.1	OTHER	0.001545	0.000052	0.000160	0.998243	
WP_000241353.1	OTHER	0.003014	0.000095	0.000221	0.996670	
WP_000241588.1	OTHER	0.028080	0.001823	0.003808	0.966288	
WP_000241599.1	OTHER	0.011452	0.000195	0.001177	0.987175	
WP_000244283.1	OTHER	0.002835	0.000171	0.000257	0.996738	
WP_000244413.1	OTHER	0.003245	0.000385	0.016327	0.980042	
WP_000244859.1	OTHER	0.026729	0.000705	0.007408	0.965158	
WP_000245678.1	OTHER	0.001483	0.000126	0.003805	0.994586	
WP_000245908.1	OTHER	0.004546	0.001018	0.000446	0.993990	
WP_000246909.1	OTHER	0.059004	0.001484	0.029154	0.910359	
WP_000247465.1	OTHER	0.016035	0.000726	0.003740	0.979499	
WP_000248117.1	OTHER	0.008908	0.005494	0.001593	0.984005	
WP_000248735.1	OTHER	0.001389	0.000134	0.000249	0.998228	
WP_000248844.1	OTHER	0.028492	0.003653	0.019060	0.948795	
WP_000249497.1	OTHER	0.002251	0.000078	0.000351	0.997320	
WP_000249657.1	OTHER	0.020853	0.007512	0.007355	0.964279	
WP_000249839.1	OTHER	0.012920	0.000394	0.002679	0.984007	
WP_000250735.1	LIPO(Sec/SPII)	0.345362	0.001285	0.508108	0.145245	CS pos: 26-27. TSK-CV. Pr: 0.4130
WP_000250823.1	OTHER	0.004770	0.000428	0.000672	0.994130	
WP_000251253.1	OTHER	0.010681	0.000417	0.000965	0.987937	
WP_000253765.1	OTHER	0.019353	0.000335	0.007391	0.972920	
WP_000255559.1	OTHER	0.038834	0.001598	0.078020	0.881548	
WP_000255586.1	OTHER	0.002817	0.000288	0.000389	0.996506	
WP_000256325.1	OTHER	0.011903	0.002449	0.001320	0.984328	
WP_000257598.1	OTHER	0.003660	0.000138	0.003477	0.992726	
WP_000257888.1	OTHER	0.002653	0.000273	0.000322	0.996751	
WP_000258001.1	OTHER	0.010767	0.000377	0.003452	0.985403	
WP_000258149.1	OTHER	0.037168	0.000834	0.034111	0.927887	
WP_000258645.1	OTHER	0.011009	0.000161	0.002461	0.986370	
WP_000258716.1	OTHER	0.004219	0.000769	0.000608	0.994404	
WP_000259692.1	OTHER	0.002866	0.000603	0.000552	0.995979	
WP_000259726.1	OTHER	0.009777	0.001080	0.000680	0.988463	
WP_000260117.1	OTHER	0.021819	0.002475	0.001894	0.973813	
WP_000261107.1	OTHER	0.082256	0.004679	0.017514	0.895551	
WP_000262592.1	OTHER	0.005888	0.000613	0.001586	0.991912	
WP_000262636.1	OTHER	0.001013	0.000096	0.000314	0.998577	
WP_000262695.1	OTHER	0.012867	0.000740	0.001805	0.984588	
WP_000264071.1	OTHER	0.004372	0.000531	0.000662	0.994434	
WP_000264751.1	OTHER	0.011252	0.000390	0.002927	0.985431	
WP_000265043.1	LIPO(Sec/SPII)	0.390369	0.000699	0.507199	0.101733	CS pos: 15-16. LLV-CI. Pr: 0.4579
WP_000265258.1	SP(Sec/SPI)	0.529099	0.002460	0.191734	0.276708	CS pos: 29-30. IEA-LE. Pr: 0.4704
WP_000265417.1	OTHER	0.014046	0.001237	0.001764	0.982952	
WP_000266084.1	OTHER	0.003571	0.000597	0.000484	0.995348	
WP_000267034.1	OTHER	0.384612	0.007845	0.041173	0.566370	
WP_000267252.1	OTHER	0.216307	0.044046	0.078236	0.661412	
WP_000268484.1	OTHER	0.001567	0.000142	0.000329	0.997963	
WP_000268754.1	OTHER	0.009549	0.000637	0.001934	0.987879	
WP_000269923.1	OTHER	0.023180	0.000154	0.003974	0.972692	
WP_000271551.1	OTHER	0.003808	0.000151	0.001606	0.994435	
WP_000271876.1	OTHER	0.007837	0.000264	0.003825	0.988074	
WP_000272061.1	OTHER	0.002072	0.000145	0.000433	0.997350	
WP_000273262.1	OTHER	0.000514	0.000078	0.003571	0.995837	
WP_000273356.1	OTHER	0.004685	0.000712	0.002190	0.992414	
WP_000273371.1	OTHER	0.002260	0.000067	0.000245	0.997429	
WP_000273979.1	OTHER	0.001402	0.000084	0.000266	0.998248	
WP_000275725.1	OTHER	0.117818	0.001116	0.011057	0.870009	
WP_000276367.1	OTHER	0.213941	0.014522	0.102848	0.668689	
WP_000276756.1	OTHER	0.001390	0.000133	0.000197	0.998279	
WP_000277416.1	OTHER	0.004344	0.000290	0.000607	0.994759	
WP_000277602.1	OTHER	0.014314	0.000974	0.000837	0.983875	
WP_000277968.1	OTHER	0.006721	0.004175	0.000839	0.988265	
WP_000278015.1	OTHER	0.002753	0.000239	0.000271	0.996737	
WP_000278300.1	OTHER	0.038871	0.002157	0.007480	0.951493	
WP_000278556.1	OTHER	0.070673	0.001376	0.020064	0.907887	
WP_000279370.1	OTHER	0.010863	0.001305	0.001767	0.986065	
WP_000279414.1	OTHER	0.002695	0.000131	0.000272	0.996902	
WP_000279926.1	OTHER	0.025341	0.000726	0.004956	0.968976	
WP_000280807.1	OTHER	0.003545	0.000139	0.000675	0.995641	
WP_000282171.1	OTHER	0.003695	0.000140	0.002670	0.993495	
WP_000282308.1	OTHER	0.007617	0.000587	0.000837	0.990958	
WP_000282386.1	OTHER	0.010146	0.000457	0.001217	0.988180	
WP_000283035.1	OTHER	0.005313	0.003062	0.013412	0.978213	
WP_000284433.1	OTHER	0.001819	0.000127	0.000268	0.997786	
WP_000284457.1	OTHER	0.005984	0.000137	0.000745	0.993134	
WP_000284762.1	OTHER	0.002987	0.000176	0.000808	0.996029	
WP_000285002.1	OTHER	0.124720	0.014770	0.077830	0.782680	
WP_000285450.1	OTHER	0.002671	0.000207	0.000164	0.996958	
WP_000285524.1	OTHER	0.011025	0.001598	0.001626	0.985751	
WP_000286464.1	OTHER	0.092232	0.010908	0.005099	0.891761	
WP_000286887.1	OTHER	0.002689	0.000490	0.000523	0.996297	
WP_000287204.1	OTHER	0.003478	0.000167	0.001854	0.994501	
WP_000287265.1	OTHER	0.009968	0.000432	0.001839	0.987761	
WP_000287588.1	OTHER	0.051613	0.000379	0.012932	0.935076	
WP_000287921.1	OTHER	0.194920	0.021099	0.003431	0.780550	
WP_000289136.1	OTHER	0.001530	0.000146	0.000279	0.998044	
WP_000289212.1	OTHER	0.007578	0.000145	0.014912	0.977364	
WP_000290301.1	OTHER	0.002538	0.000329	0.000465	0.996669	
WP_000290404.1	OTHER	0.007165	0.000531	0.001193	0.991112	
WP_000290472.1	OTHER	0.295979	0.014651	0.029993	0.659376	
WP_000290491.1	OTHER	0.003675	0.000219	0.000340	0.995765	
WP_000290674.1	OTHER	0.003764	0.000247	0.075800	0.920188	
WP_000291418.1	OTHER	0.015789	0.001061	0.000712	0.982437	
WP_000291441.1	OTHER	0.004667	0.000115	0.000646	0.994571	
WP_000291488.1	OTHER	0.002155	0.000078	0.000682	0.997086	
WP_000291756.1	OTHER	0.012344	0.000304	0.002527	0.984825	
WP_000301944.1	OTHER	0.343688	0.012525	0.012272	0.631515	
WP_000312772.1	OTHER	0.002293	0.000215	0.001228	0.996263	
WP_000323166.1	OTHER	0.002163	0.000336	0.020447	0.977054	
WP_000323451.1	OTHER	0.002002	0.000135	0.000414	0.997448	
WP_000331337.1	OTHER	0.001624	0.000368	0.000350	0.997657	
WP_000332060.1	OTHER	0.001600	0.000070	0.000362	0.997967	
WP_000333468.1	OTHER	0.006941	0.000136	0.000695	0.992228	
WP_000334463.1	OTHER	0.004969	0.000441	0.000872	0.993717	
WP_000334518.1	OTHER	0.002877	0.000172	0.000312	0.996639	
WP_000337376.1	OTHER	0.084662	0.001162	0.009264	0.904912	
WP_000338528.1	OTHER	0.002153	0.000098	0.000410	0.997340	
WP_000340119.1	OTHER	0.014761	0.000832	0.001006	0.983401	
WP_000340148.1	OTHER	0.045545	0.000567	0.000796	0.953092	
WP_000340479.1	OTHER	0.004655	0.000332	0.000652	0.994360	
WP_000342138.1	OTHER	0.002440	0.000562	0.005114	0.991883	
WP_000342205.1	OTHER	0.012332	0.006617	0.004948	0.976103	
WP_000342266.1	OTHER	0.004664	0.000192	0.000152	0.994992	
WP_000344337.1	OTHER	0.032526	0.004331	0.003335	0.959808	
WP_000344352.1	OTHER	0.003582	0.000707	0.000454	0.995258	
WP_000345949.1	OTHER	0.039743	0.000843	0.004027	0.955388	
WP_000347056.1	OTHER	0.019010	0.000330	0.000915	0.979745	
WP_000347896.1	OTHER	0.000940	0.000102	0.000511	0.998448	
WP_000348303.1	OTHER	0.038230	0.001482	0.001339	0.958949	
WP_000348357.1	OTHER	0.027554	0.000304	0.002664	0.969479	
WP_000349655.1	OTHER	0.002082	0.000436	0.017046	0.980436	
WP_000350969.1	OTHER	0.002526	0.000135	0.000459	0.996879	
WP_000351761.1	OTHER	0.008057	0.001993	0.001712	0.988238	
WP_000353634.1	OTHER	0.102909	0.002260	0.007283	0.887548	
WP_000353939.1	OTHER	0.002290	0.000188	0.000283	0.997239	
WP_000354088.1	OTHER	0.008942	0.001427	0.001429	0.988202	
WP_000354115.1	OTHER	0.004723	0.000307	0.002899	0.992071	
WP_000354184.1	OTHER	0.009233	0.000154	0.000659	0.989954	
WP_000356967.1	OTHER	0.001849	0.000194	0.000407	0.997549	
WP_000356975.1	OTHER	0.057495	0.000446	0.002712	0.939347	
WP_000358006.1	OTHER	0.133088	0.001887	0.031419	0.833606	
WP_000358144.1	OTHER	0.000987	0.000090	0.030212	0.968711	
WP_000358504.1	OTHER	0.339410	0.004924	0.032966	0.622701	
WP_000359086.1	OTHER	0.003835	0.000368	0.000662	0.995134	
WP_000361546.1	OTHER	0.004999	0.000857	0.000527	0.993617	
WP_000362222.1	OTHER	0.002042	0.000433	0.000278	0.997246	
WP_000362356.1	OTHER	0.003675	0.000136	0.000416	0.995773	
WP_000362500.1	OTHER	0.007085	0.000676	0.001263	0.990976	
WP_000362644.1	OTHER	0.001825	0.000200	0.000499	0.997476	
WP_000362969.1	OTHER	0.003127	0.000249	0.000367	0.996257	
WP_000364405.1	OTHER	0.003780	0.000336	0.001346	0.994538	
WP_000364542.1	OTHER	0.018018	0.000238	0.001122	0.980622	
WP_000365246.1	OTHER	0.007540	0.000983	0.000892	0.990585	
WP_000365317.1	OTHER	0.270056	0.005867	0.038452	0.685625	
WP_000365354.1	OTHER	0.000776	0.000142	0.000144	0.998938	
WP_000366153.1	OTHER	0.017489	0.000786	0.130279	0.851446	
WP_000367064.1	OTHER	0.016845	0.001270	0.006278	0.975607	
WP_000367419.1	OTHER	0.045861	0.034197	0.001343	0.918599	
WP_000368167.1	OTHER	0.048833	0.065314	0.002610	0.883243	
WP_000368225.1	OTHER	0.006276	0.000768	0.002138	0.990818	
WP_000368338.1	OTHER	0.005084	0.000787	0.000635	0.993494	
WP_000368656.1	OTHER	0.003903	0.000282	0.000366	0.995449	
WP_000368661.1	OTHER	0.003463	0.000134	0.000453	0.995951	
WP_000368687.1	OTHER	0.003242	0.000101	0.001002	0.995655	
WP_000368899.1	OTHER	0.002097	0.000135	0.000449	0.997320	
WP_000369722.1	OTHER	0.017699	0.006084	0.015606	0.960611	
WP_000370135.1	OTHER	0.001492	0.000112	0.000284	0.998112	
WP_000370182.1	OTHER	0.004242	0.000198	0.000671	0.994889	
WP_000370350.1	OTHER	0.005647	0.000294	0.001192	0.992867	
WP_000370944.1	OTHER	0.005375	0.000300	0.000592	0.993733	
WP_000372755.1	OTHER	0.005577	0.000248	0.000747	0.993428	
WP_000372854.1	OTHER	0.007108	0.000409	0.001884	0.990598	
WP_000373076.1	OTHER	0.003524	0.000217	0.000514	0.995745	
WP_000375476.1	OTHER	0.050714	0.001960	0.339636	0.607689	
WP_000375644.1	OTHER	0.004964	0.000152	0.000264	0.994620	
WP_000375686.1	OTHER	0.010582	0.000551	0.000378	0.988489	
WP_000375864.1	OTHER	0.007743	0.002454	0.001453	0.988350	
WP_000376235.1	OTHER	0.007254	0.000697	0.000597	0.991451	
WP_000377064.1	OTHER	0.015705	0.001096	0.007134	0.976064	
WP_000379054.1	OTHER	0.003554	0.000221	0.000439	0.995785	
WP_000379098.1	SP(Sec/SPI)	0.523054	0.035885	0.016515	0.424546	CS pos: 24-25. AMA-ST. Pr: 0.4255
WP_000379833.1	OTHER	0.002962	0.000138	0.001129	0.995771	
WP_000379886.1	OTHER	0.041162	0.011825	0.000612	0.946401	
WP_000379980.1	OTHER	0.010276	0.000877	0.001214	0.987633	
WP_000381259.1	OTHER	0.066585	0.002994	0.021327	0.909094	
WP_000381842.1	OTHER	0.057284	0.012533	0.004423	0.925760	
WP_000382585.1	OTHER	0.003218	0.000437	0.000186	0.996160	
WP_000382904.1	OTHER	0.038183	0.007276	0.002605	0.951937	
WP_000383190.1	OTHER	0.001022	0.000057	0.000138	0.998784	
WP_000383814.1	OTHER	0.089509	0.000820	0.071432	0.838240	
WP_000384171.1	OTHER	0.001913	0.000233	0.000402	0.997453	
WP_000384475.1	OTHER	0.002585	0.000252	0.002019	0.995144	
WP_000384523.1	OTHER	0.003159	0.000129	0.032560	0.964152	
WP_000384709.1	OTHER	0.010334	0.000910	0.001832	0.986924	
WP_000386364.1	OTHER	0.002072	0.000099	0.000363	0.997465	
WP_000386891.1	OTHER	0.005350	0.000302	0.000875	0.993472	
WP_000387528.1	OTHER	0.011588	0.001393	0.001537	0.985482	
WP_000388082.1	OTHER	0.012683	0.000806	0.001254	0.985257	
WP_000389524.1	OTHER	0.001198	0.000110	0.000243	0.998449	
WP_000389655.1	OTHER	0.009780	0.000356	0.002372	0.987493	
WP_000389764.1	OTHER	0.001192	0.000177	0.011634	0.986997	
WP_000389955.1	OTHER	0.054505	0.032321	0.053984	0.859190	
WP_000390332.1	OTHER	0.002276	0.000229	0.000454	0.997040	
WP_000390518.1	OTHER	0.003516	0.000360	0.001250	0.994874	
WP_000390575.1	OTHER	0.006660	0.000209	0.000328	0.992803	
WP_000390829.1	OTHER	0.002671	0.000403	0.001476	0.995451	
WP_000391032.1	OTHER	0.043327	0.000349	0.001222	0.955102	
WP_000392691.1	OTHER	0.001453	0.000154	0.000214	0.998179	
WP_000394001.1	OTHER	0.004378	0.000249	0.002221	0.993152	
WP_000394698.1	OTHER	0.003712	0.000164	0.000461	0.995663	
WP_000395146.1	OTHER	0.017539	0.000195	0.021305	0.960961	
WP_000395498.1	OTHER	0.011142	0.000448	0.006233	0.982177	
