,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
850,WP_000455861.1,Extracellular,0.0001,0.9994,0.0000,0.0005,0.0000,0.0000
853,WP_000457386.1,Extracellular,0.0000,0.5919,0.4081,0.0000,0.0000,0.0000
857,WP_000460983.1,Cytoplasmic Membrane,0.0002,0.0034,0.0012,0.9951,0.0000,0.0000
859,WP_000466617.1,Extracellular,0.0345,0.4532,0.3363,0.1760,0.0000,0.0000
860,WP_000466748.1,Cytoplasmic Membrane,0.0000,0.0294,0.0002,0.9704,0.0000,0.0000
861,WP_000467123.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
863,WP_000467994.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
866,WP_000469894.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
867,WP_000469951.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
869,WP_000472243.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
870,WP_000472256.1,Cytoplasmic Membrane,0.0001,0.0224,0.0006,0.9769,0.0000,0.0000
872,WP_000473596.1,Extracellular,0.0003,0.9994,0.0000,0.0003,0.0000,0.0000
874,WP_000473678.1,Cytoplasmic Membrane,0.0001,0.0011,0.0005,0.9983,0.0000,0.0000
876,WP_000475325.1,Extracellular,0.0010,0.9988,0.0000,0.0002,0.0000,0.0000
877,WP_000476346.1,Extracellular,0.0418,0.7510,0.0018,0.2054,0.0000,0.0000
878,WP_000476865.1,Extracellular,0.0174,0.8317,0.0039,0.1470,0.0000,0.0000
879,WP_000477338.1,Cytoplasmic Membrane,0.0000,0.0014,0.0000,0.9985,0.0000,0.0000
883,WP_000477931.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
884,WP_000477959.1,Cytoplasmic Membrane,0.0000,0.0002,0.0004,0.9994,0.0000,0.0000
886,WP_000479279.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9996,0.0000,0.0000
887,WP_000479576.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
891,WP_000481425.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
894,WP_000482652.1,Cytoplasmic Membrane,0.0000,0.0859,0.0007,0.9135,0.0000,0.0000
895,WP_000483052.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
898,WP_000486487.1,Cytoplasmic Membrane,0.0000,0.0012,0.0000,0.9988,0.0000,0.0000
899,WP_000486810.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
901,WP_000491382.1,Cytoplasmic Membrane,0.0000,0.0007,0.0001,0.9992,0.0000,0.0000
904,WP_000492108.1,Cytoplasmic Membrane,0.0000,0.0100,0.0004,0.9895,0.0000,0.0000
909,WP_000498572.1,Cytoplasmic Membrane,0.0000,0.0012,0.0006,0.9981,0.0000,0.0000
911,WP_000499650.1,Extracellular,0.0029,0.9729,0.0001,0.0242,0.0000,0.0000
914,WP_000504568.1,Cytoplasmic Membrane,0.0146,0.4804,0.0002,0.5048,0.0000,0.0000
916,WP_000505966.1,Cytoplasmic Membrane,0.0016,0.3118,0.1074,0.5792,0.0000,0.0000
918,WP_000509671.1,Extracellular,0.0001,0.9977,0.0006,0.0016,0.0000,0.0000
920,WP_000513305.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
922,WP_000514408.1,Cytoplasmic Membrane,0.0004,0.4432,0.0441,0.5123,0.0000,0.0000
924,WP_000516798.1,Cytoplasmic Membrane,0.0010,0.1230,0.0000,0.8759,0.0000,0.0000
925,WP_000517183.1,Cytoplasmic Membrane,0.0162,0.2461,0.0002,0.7376,0.0000,0.0000
926,WP_000517850.1,Cytoplasmic Membrane,0.0000,0.0314,0.0001,0.9685,0.0000,0.0000
927,WP_000517908.1,Extracellular,0.0000,0.7836,0.2164,0.0000,0.0000,0.0000
928,WP_000520231.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
930,WP_000521533.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
936,WP_000524903.1,Cytoplasmic Membrane,0.0000,0.0095,0.1727,0.8178,0.0000,0.0000
942,WP_000529877.1,Extracellular,0.0013,0.6901,0.3048,0.0037,0.0000,0.0000
947,WP_000533238.1,Cytoplasmic Membrane,0.0000,0.0010,0.0000,0.9989,0.0000,0.0000
949,WP_000534425.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9991,0.0000,0.0000
950,WP_000535834.1,Cytoplasmic Membrane,0.0003,0.0079,0.0005,0.9913,0.0000,0.0000
951,WP_000536961.1,Cytoplasmic Membrane,0.0001,0.0217,0.0001,0.9781,0.0000,0.0000
953,WP_000538625.1,Cytoplasmic Membrane,0.0010,0.0051,0.2612,0.7326,0.0000,0.0000
954,WP_000538766.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
955,WP_000540323.1,Extracellular,0.0006,0.6755,0.0003,0.3237,0.0000,0.0000
956,WP_000540879.1,Cytoplasmic Membrane,0.0083,0.2217,0.0001,0.7698,0.0000,0.0000
957,WP_000542274.1,Extracellular,0.0091,0.3810,0.3527,0.2572,0.0000,0.0000
959,WP_000542365.1,Cytoplasmic Membrane,0.0030,0.1596,0.0002,0.8372,0.0000,0.0000
966,WP_000546611.1,Cytoplasmic Membrane,0.0000,0.0021,0.0005,0.9973,0.0000,0.0000
968,WP_000547794.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
971,WP_000548702.1,Cytoplasmic Membrane,0.0000,0.0007,0.0000,0.9993,0.0000,0.0000
972,WP_000548781.1,Cytoplasmic Membrane,0.0000,0.0005,0.0001,0.9995,0.0000,0.0000
973,WP_000548936.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
974,WP_000549207.1,Cytoplasmic Membrane,0.0000,0.0032,0.0000,0.9968,0.0000,0.0000
975,WP_000549222.1,Cytoplasmic Membrane,0.0051,0.1005,0.0002,0.8941,0.0000,0.0000
976,WP_000549287.1,Cytoplasmic Membrane,0.0008,0.0031,0.0094,0.9867,0.0000,0.0000
977,WP_000549734.1,Cytoplasmic Membrane,0.0000,0.0002,0.0001,0.9997,0.0000,0.0000
983,WP_000551836.1,Cytoplasmic Membrane,0.0000,0.0005,0.0001,0.9995,0.0000,0.0000
985,WP_000556760.1,Cytoplasmic Membrane,0.0000,0.0037,0.0000,0.9963,0.0000,0.0000
991,WP_000564315.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
996,WP_000565813.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9992,0.0000,0.0000
1000,WP_000567396.1,Extracellular,0.0010,0.9857,0.0035,0.0097,0.0000,0.0000
1002,WP_000569120.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
1003,WP_000569281.1,Cytoplasmic Membrane,0.0012,0.0432,0.1993,0.7563,0.0000,0.0000
1007,WP_000570687.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1009,WP_000571167.1,Cytoplasmic Membrane,0.0006,0.0373,0.4290,0.5331,0.0000,0.0000
1010,WP_000571207.1,Cytoplasmic Membrane,0.0010,0.0170,0.1978,0.7842,0.0000,0.0000
1011,WP_000571259.1,Cytoplasmic Membrane,0.0008,0.0193,0.2256,0.7542,0.0000,0.0000
1012,WP_000571407.1,Cytoplasmic Membrane,0.0002,0.0356,0.1671,0.7971,0.0000,0.0000
1013,WP_000571549.1,Cytoplasmic Membrane,0.0000,0.0015,0.0003,0.9982,0.0000,0.0000
1014,WP_000571591.1,Cytoplasmic Membrane,0.0000,0.0015,0.0001,0.9984,0.0000,0.0000
1016,WP_000572038.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
1019,WP_000573077.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
1022,WP_000578458.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1024,WP_000579563.1,Cytoplasmic Membrane,0.0001,0.0280,0.0000,0.9718,0.0000,0.0000
1029,WP_000581871.1,Cytoplasmic Membrane,0.0020,0.2212,0.0001,0.7768,0.0000,0.0000
1030,WP_000581894.1,Cytoplasmic Membrane,0.0001,0.1206,0.0000,0.8793,0.0000,0.0000
1031,WP_000582152.1,Extracellular,0.3027,0.6926,0.0030,0.0017,0.0000,0.0000
1032,WP_000582326.1,Cytoplasmic Membrane,0.0000,0.0006,0.0001,0.9993,0.0000,0.0000
1033,WP_000584398.1,Cytoplasmic Membrane,0.0002,0.0799,0.0003,0.9196,0.0000,0.0000
1035,WP_000584628.1,Cytoplasmic Membrane,0.0094,0.0717,0.0206,0.8983,0.0000,0.0000
1036,WP_000584759.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
1040,WP_000589248.1,Cytoplasmic Membrane,0.0004,0.0086,0.0791,0.9119,0.0000,0.0000
1043,WP_000590451.1,Cytoplasmic Membrane,0.0000,0.0017,0.0000,0.9983,0.0000,0.0000
1045,WP_000590809.1,Cytoplasmic Membrane,0.0002,0.1195,0.1099,0.7704,0.0000,0.0000
1047,WP_000590854.1,Cytoplasmic Membrane,0.0001,0.0070,0.1624,0.8305,0.0000,0.0000
1048,WP_000591749.1,Extracellular,0.0002,0.5184,0.4599,0.0215,0.0000,0.0000
1049,WP_000592307.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
1050,WP_000593103.1,Extracellular,0.0000,0.5517,0.3310,0.1173,0.0000,0.0000
1055,WP_000594519.1,Extracellular,0.0004,0.9993,0.0001,0.0002,0.0000,0.0000
1056,WP_000594530.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
1057,WP_000594817.1,Cytoplasmic Membrane,0.0004,0.0057,0.1379,0.8560,0.0000,0.0000
1060,WP_000595265.1,Cytoplasmic Membrane,0.0000,0.0510,0.0129,0.9361,0.0000,0.0000
1062,WP_000595392.1,Extracellular,0.0001,0.9998,0.0000,0.0000,0.0000,0.0000
1063,WP_000597207.1,Cytoplasmic Membrane,0.0036,0.2063,0.0007,0.7894,0.0000,0.0000
1064,WP_000597238.1,Cytoplasmic Membrane,0.0000,0.0006,0.0000,0.9994,0.0000,0.0000
1068,WP_000598772.1,Cytoplasmic Membrane,0.0002,0.0072,0.0355,0.9571,0.0000,0.0000
1074,WP_000603479.1,Extracellular,0.0261,0.7303,0.0128,0.2308,0.0000,0.0000
1075,WP_000603755.1,Cytoplasmic Membrane,0.0000,0.0020,0.0001,0.9979,0.0000,0.0000
1076,WP_000603970.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1079,WP_000604730.1,Cytoplasmic Membrane,0.0000,0.0029,0.0000,0.9971,0.0000,0.0000
1081,WP_000604990.1,Cytoplasmic Membrane,0.0000,0.0045,0.0006,0.9948,0.0000,0.0000
1084,WP_000606324.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
1088,WP_000606726.1,Extracellular,0.0002,0.5340,0.4536,0.0122,0.0000,0.0000
1090,WP_000607067.1,Cytoplasmic Membrane,0.0000,0.0006,0.0001,0.9993,0.0000,0.0000
1093,WP_000608192.1,Cytoplasmic Membrane,0.0000,0.1000,0.0000,0.8999,0.0000,0.0000
1099,WP_000610051.1,Cytoplasmic Membrane,0.0000,0.0021,0.0001,0.9977,0.0000,0.0000
1102,WP_000610259.1,Cell wall & surface,0.9025,0.0965,0.0001,0.0009,0.0000,0.0000
1105,WP_000611512.1,Cytoplasmic Membrane,0.0008,0.0282,0.0009,0.9701,0.0000,0.0000
1107,WP_000613541.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
1111,WP_000615461.1,Cytoplasmic Membrane,0.0002,0.0650,0.1433,0.7915,0.0000,0.0000
1112,WP_000615921.1,Extracellular,0.0000,0.9265,0.0734,0.0001,0.0000,0.0000
1114,WP_000616642.1,Cytoplasmic Membrane,0.0000,0.0006,0.0000,0.9994,0.0000,0.0000
1115,WP_000616784.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
1116,WP_000616816.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
1117,WP_000616840.1,Cytoplasmic Membrane,0.0002,0.0065,0.3005,0.6928,0.0000,0.0000
1124,WP_000620864.1,Cytoplasmic Membrane,0.0006,0.0058,0.3342,0.6594,0.0000,0.0000
1130,WP_000623470.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9994,0.0000,0.0000
1131,WP_000623881.1,Extracellular,0.0000,0.6292,0.3707,0.0000,0.0000,0.0000
1137,WP_000625878.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9998,0.0000,0.0000
1144,WP_000628051.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9996,0.0000,0.0000
1145,WP_000631574.1,Cytoplasmic Membrane,0.0000,0.0010,0.0003,0.9986,0.0000,0.0000
1147,WP_000633068.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
1156,WP_000636857.1,Cytoplasmic Membrane,0.0000,0.0104,0.0002,0.9894,0.0000,0.0000
1157,WP_000638419.1,Cytoplasmic Membrane,0.0000,0.0025,0.0001,0.9974,0.0000,0.0000
1158,WP_000638459.1,Cytoplasmic Membrane,0.0000,0.0004,0.0000,0.9996,0.0000,0.0000
1167,WP_000643619.1,Cytoplasmic Membrane,0.0001,0.0757,0.0000,0.9242,0.0000,0.0000
1173,WP_000645727.1,Cytoplasmic Membrane,0.0001,0.0238,0.0001,0.9759,0.0000,0.0000
1174,WP_000645787.1,Cell wall & surface,0.7884,0.1084,0.0004,0.1028,0.0000,0.0000
1177,WP_000648118.1,Cytoplasmic Membrane,0.0351,0.1684,0.0204,0.7761,0.0000,0.0000
1181,WP_000649908.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1183,WP_000651051.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1184,WP_000651160.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
1188,WP_000653707.1,Extracellular,0.0005,0.9991,0.0003,0.0001,0.0000,0.0000
1192,WP_000655241.1,Cytoplasmic Membrane,0.0000,0.0022,0.0000,0.9977,0.0000,0.0000
1196,WP_000655881.1,Extracellular,0.0012,0.4526,0.3051,0.2411,0.0000,0.0000
1200,WP_000659683.1,Cytoplasmic Membrane,0.0001,0.0050,0.0000,0.9949,0.0000,0.0000
1201,WP_000659770.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
1204,WP_000660710.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9992,0.0000,0.0000
1205,WP_000661906.1,Cytoplasmic Membrane,0.0000,0.0004,0.0001,0.9995,0.0000,0.0000
1213,WP_000665727.1,Cytoplasmic Membrane,0.0000,0.0006,0.0000,0.9994,0.0000,0.0000
1220,WP_000668175.1,Cytoplasmic Membrane,0.0000,0.0038,0.0000,0.9961,0.0000,0.0000
1221,WP_000668336.1,Cytoplasmic Membrane,0.0722,0.0399,0.0000,0.8879,0.0000,0.0000
1222,WP_000668627.1,Cytoplasmic Membrane,0.0005,0.1555,0.0001,0.8439,0.0000,0.0000
1225,WP_000669014.1,Extracellular,0.0158,0.9829,0.0000,0.0013,0.0000,0.0000
1226,WP_000669024.1,Cytoplasmic Membrane,0.0643,0.3953,0.0047,0.5356,0.0000,0.0000
1228,WP_000669519.1,Extracellular,0.1069,0.8923,0.0001,0.0007,0.0000,0.0000
1229,WP_000669537.1,Extracellular,0.0236,0.9757,0.0000,0.0006,0.0000,0.0000
1230,WP_000669656.1,Cytoplasmic Membrane,0.0064,0.3390,0.0000,0.6545,0.0000,0.0000
1231,WP_000669789.1,Cytoplasmic Membrane,0.0000,0.1460,0.0000,0.8540,0.0000,0.0000
1234,WP_000670307.1,Cytoplasmic Membrane,0.0001,0.0009,0.0001,0.9990,0.0000,0.0000
1239,WP_000671245.1,Cytoplasmic Membrane,0.0017,0.1550,0.0001,0.8433,0.0000,0.0000
1240,WP_000671712.1,Extracellular,0.0007,0.6907,0.2954,0.0132,0.0000,0.0000
1242,WP_000672033.1,Cytoplasmic Membrane,0.0004,0.0627,0.0009,0.9360,0.0000,0.0000
1243,WP_000672869.1,Cytoplasmic Membrane,0.0017,0.1417,0.3975,0.4592,0.0000,0.0000
1244,WP_000673034.1,Extracellular,0.0115,0.9774,0.0000,0.0111,0.0000,0.0000
1245,WP_000673051.1,Extracellular,0.0123,0.9850,0.0000,0.0026,0.0000,0.0000
1248,WP_000675401.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
1249,WP_000676539.1,Extracellular,0.0076,0.9923,0.0000,0.0001,0.0000,0.0000
1251,WP_000677725.1,Cytoplasmic Membrane,0.0000,0.0196,0.0000,0.9803,0.0000,0.0000
1252,WP_000678232.1,Cytoplasmic Membrane,0.0020,0.0062,0.2314,0.7604,0.0000,0.0000
1253,WP_000678764.1,Cytoplasmic Membrane,0.0001,0.1089,0.0007,0.8903,0.0000,0.0000
1254,WP_000680740.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
1257,WP_000681968.1,Cytoplasmic Membrane,0.0001,0.0218,0.0000,0.9781,0.0000,0.0000
1258,WP_000682089.1,Cytoplasmic Membrane,0.0000,0.0007,0.0000,0.9992,0.0000,0.0000
1261,WP_000683687.1,Cytoplasmic Membrane,0.0000,0.0018,0.0000,0.9982,0.0000,0.0000
1268,WP_000686168.1,Cytoplasmic Membrane,0.0007,0.0201,0.1770,0.8022,0.0000,0.0000
1281,WP_000691099.1,Cytoplasmic Membrane,0.0000,0.0008,0.0001,0.9991,0.0000,0.0000
1283,WP_000691527.1,Extracellular,0.0003,0.9977,0.0000,0.0021,0.0000,0.0000
1288,WP_000692504.1,Cytoplasmic Membrane,0.0015,0.0601,0.1343,0.8041,0.0000,0.0000
1290,WP_000692648.1,Cytoplasmic Membrane,0.0002,0.3762,0.1428,0.4808,0.0000,0.0000
1298,WP_000698749.1,Cytoplasmic Membrane,0.0001,0.0078,0.0001,0.9920,0.0000,0.0000
1301,WP_000700190.1,Extracellular,0.0014,0.6272,0.2543,0.1172,0.0000,0.0000
1307,WP_000702262.1,Extracellular,0.0071,0.9927,0.0000,0.0002,0.0000,0.0000
1308,WP_000702778.1,Cytoplasmic Membrane,0.0000,0.0012,0.0001,0.9987,0.0000,0.0000
1311,WP_000705657.1,Extracellular,0.0775,0.9206,0.0002,0.0017,0.0000,0.0000
1312,WP_000706111.1,Cytoplasmic Membrane,0.0000,0.0006,0.0002,0.9992,0.0000,0.0000
1318,WP_000710555.1,Extracellular,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1319,WP_000711870.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
1320,WP_000711896.1,Cytoplasmic Membrane,0.0001,0.0174,0.0001,0.9824,0.0000,0.0000
1321,WP_000713072.1,Cytoplasmic Membrane,0.0028,0.0986,0.0004,0.8983,0.0000,0.0000
1322,WP_000713731.1,Cytoplasmic Membrane,0.0001,0.0436,0.0004,0.9558,0.0000,0.0000
1323,WP_000713847.1,Extracellular,0.0004,0.9981,0.0004,0.0011,0.0000,0.0000
1324,WP_000717381.1,Extracellular,0.0045,0.9955,0.0000,0.0000,0.0000,0.0000
1326,WP_000717800.1,Cytoplasmic Membrane,0.0002,0.0798,0.0001,0.9199,0.0000,0.0000
1327,WP_000718107.1,Cytoplasmic Membrane,0.0035,0.0647,0.2807,0.6511,0.0000,0.0000
1329,WP_000719329.1,Cytoplasmic Membrane,0.0013,0.1263,0.0005,0.8719,0.0000,0.0000
1330,WP_000720816.1,Cytoplasmic Membrane,0.0254,0.2862,0.0005,0.6880,0.0000,0.0000
1332,WP_000721551.1,Cytoplasmic Membrane,0.0009,0.0140,0.0000,0.9851,0.0000,0.0000
1338,WP_000723836.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
1339,WP_000724887.1,Cytoplasmic Membrane,0.0091,0.0664,0.0001,0.9245,0.0000,0.0000
1341,WP_000725225.1,Extracellular,0.0043,0.9957,0.0000,0.0000,0.0000,0.0000
1342,WP_000725608.1,Extracellular,0.0494,0.9483,0.0001,0.0022,0.0000,0.0000
1343,WP_000725802.1,Cytoplasmic Membrane,0.0000,0.0014,0.0000,0.9986,0.0000,0.0000
1344,WP_000726502.1,Extracellular,0.0002,0.9998,0.0000,0.0000,0.0000,0.0000
1345,WP_000727328.1,Cytoplasmic Membrane,0.0005,0.0956,0.0000,0.9039,0.0000,0.0000
1347,WP_000727537.1,Cytoplasmic Membrane,0.0019,0.3014,0.0012,0.6956,0.0000,0.0000
1348,WP_000727645.1,Extracellular,0.0015,0.9976,0.0000,0.0008,0.0000,0.0000
1349,WP_000727772.1,Cytoplasmic Membrane,0.0724,0.0672,0.0007,0.8597,0.0000,0.0000
1350,WP_000728068.1,Cell wall & surface,0.6219,0.3780,0.0001,0.0001,0.0000,0.0000
1351,WP_000728170.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
1352,WP_000728765.1,Cell wall & surface,0.8880,0.0731,0.0001,0.0388,0.0000,0.0000
1353,WP_000728958.1,Cytoplasmic Membrane,0.0207,0.0725,0.0037,0.9031,0.0000,0.0000
1355,WP_000731644.1,Extracellular,0.0570,0.9429,0.0000,0.0000,0.0000,0.0000
1357,WP_000731976.1,Cytoplasmic Membrane,0.0016,0.3363,0.0004,0.6618,0.0000,0.0000
1358,WP_000732076.1,Cytoplasmic Membrane,0.0063,0.1715,0.0000,0.8222,0.0000,0.0000
1359,WP_000732324.1,Cytoplasmic Membrane,0.0066,0.0314,0.0000,0.9619,0.0000,0.0000
1360,WP_000733285.1,Extracellular,0.0065,0.6780,0.0001,0.3154,0.0000,0.0000
1361,WP_000733409.1,Cytoplasmic Membrane,0.0010,0.0595,0.0008,0.9387,0.0000,0.0000
1362,WP_000733432.1,Cytoplasmic Membrane,0.0120,0.0428,0.0000,0.9452,0.0000,0.0000
1364,WP_000734801.1,Extracellular,0.0019,0.6138,0.0000,0.3843,0.0000,0.0000
1365,WP_000735038.1,Cytoplasmic Membrane,0.0031,0.0016,0.0000,0.9953,0.0000,0.0000
1366,WP_000735558.1,Extracellular,0.0033,0.9963,0.0000,0.0004,0.0000,0.0000
1368,WP_000736082.1,Cytoplasmic Membrane,0.0000,0.0006,0.0002,0.9992,0.0000,0.0000
1369,WP_000736712.1,Extracellular,0.0056,0.9579,0.0045,0.0321,0.0000,0.0000
1370,WP_000736784.1,Extracellular,0.0008,0.9991,0.0000,0.0001,0.0000,0.0000
1371,WP_000737162.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1372,WP_000737196.1,Cytoplasmic Membrane,0.0475,0.0995,0.0003,0.8526,0.0000,0.0000
1373,WP_000737654.1,Cytoplasmic Membrane,0.0010,0.0014,0.0000,0.9976,0.0000,0.0000
1374,WP_000737686.1,Cytoplasmic Membrane,0.0317,0.3354,0.0001,0.6328,0.0000,0.0000
1375,WP_000737705.1,Extracellular,0.0011,0.9989,0.0000,0.0000,0.0000,0.0000
1377,WP_000738250.1,Cytoplasmic Membrane,0.0000,0.0024,0.0000,0.9976,0.0000,0.0000
1378,WP_000739210.1,Extracellular,0.1039,0.8955,0.0000,0.0006,0.0000,0.0000
1379,WP_000739224.1,Cytoplasmic Membrane,0.0048,0.4070,0.0021,0.5861,0.0000,0.0000
1380,WP_000739531.1,Extracellular,0.0004,0.9988,0.0001,0.0008,0.0000,0.0000
1381,WP_000739564.1,Extracellular,0.0032,0.9956,0.0001,0.0011,0.0000,0.0000
1383,WP_000743711.1,Cytoplasmic Membrane,0.0000,0.0038,0.0003,0.9959,0.0000,0.0000
1384,WP_000744096.1,Extracellular,0.3188,0.6771,0.0006,0.0035,0.0000,0.0000
1385,WP_000745087.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
1386,WP_000745891.1,Cell wall & surface,0.8905,0.1050,0.0001,0.0044,0.0000,0.0000
1387,WP_000746599.1,Extracellular,0.0012,0.9960,0.0002,0.0026,0.0000,0.0000
1388,WP_000746679.1,Cytoplasmic Membrane,0.0160,0.3654,0.0001,0.6186,0.0000,0.0000
1392,WP_000749795.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
1393,WP_000751215.1,Extracellular,0.0010,0.9990,0.0000,0.0000,0.0000,0.0000
1394,WP_000751263.1,Extracellular,0.0102,0.9889,0.0000,0.0009,0.0000,0.0000
1395,WP_000751704.1,Cytoplasmic Membrane,0.0078,0.0816,0.0005,0.9101,0.0000,0.0000
1396,WP_000752005.1,Extracellular,0.0876,0.9120,0.0001,0.0003,0.0000,0.0000
1399,WP_000753319.1,Extracellular,0.0676,0.9320,0.0000,0.0003,0.0000,0.0000
1400,WP_000754443.1,Cytoplasmic Membrane,0.0027,0.0206,0.0000,0.9767,0.0000,0.0000
1403,WP_000755991.1,Cell wall & surface,0.5056,0.3636,0.0004,0.1303,0.0000,0.0000
1405,WP_000757397.1,Extracellular,0.0400,0.7552,0.0001,0.2047,0.0000,0.0000
1407,WP_000757575.1,Cytoplasmic Membrane,0.0036,0.1241,0.0501,0.8222,0.0000,0.0000
1409,WP_000758209.1,Cytoplasmic Membrane,0.0003,0.0102,0.0007,0.9888,0.0000,0.0000
1410,WP_000759232.1,Cytoplasmic Membrane,0.0324,0.0879,0.0005,0.8793,0.0000,0.0000
1411,WP_000759366.1,Cytoplasmic Membrane,0.0019,0.0597,0.0001,0.9384,0.0000,0.0000
1413,WP_000761395.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1414,WP_000762521.1,Extracellular,0.0016,0.4830,0.3611,0.1543,0.0000,0.0000
1419,WP_000765183.1,Cytoplasmic Membrane,0.0000,0.0103,0.0001,0.9896,0.0000,0.0000
1420,WP_000765708.1,Cytoplasmic Membrane,0.0000,0.0683,0.0001,0.9316,0.0000,0.0000
1421,WP_000766009.1,Cytoplasmic Membrane,0.0001,0.0035,0.0003,0.9962,0.0000,0.0000
1422,WP_000766074.1,Extracellular,0.0000,0.9751,0.0249,0.0000,0.0000,0.0000
1425,WP_000769160.1,Extracellular,0.0039,0.9959,0.0000,0.0002,0.0000,0.0000
1426,WP_000769415.1,Cytoplasmic Membrane,0.0027,0.1486,0.0003,0.8484,0.0000,0.0000
1427,WP_000769694.1,Extracellular,0.0157,0.9833,0.0000,0.0010,0.0000,0.0000
1428,WP_000769705.1,Extracellular,0.0209,0.9755,0.0000,0.0035,0.0000,0.0000
1429,WP_000769722.1,Cytoplasmic Membrane,0.1114,0.2416,0.0007,0.6464,0.0000,0.0000
1430,WP_000769820.1,Extracellular,0.0864,0.9118,0.0000,0.0018,0.0000,0.0000
1431,WP_000771368.1,Extracellular,0.0009,0.5203,0.4742,0.0046,0.0000,0.0000
