antigen29|P67371|BX571857.1|mhci|seq768	antigen29|P67371|BX571857.1|mhci|seq768
antigen29|P67371|BX571857.1|mhci|seq452	antigen29|P67371|CP002114.3|mhci|seq452
antigen29|P67371|BX571857.1|mhci|seq452	antigen29|P67371|BX571857.1|mhci|seq453
antigen29|P67371|BX571857.1|mhci|seq452	antigen29|P67371|CP002114.3|mhci|seq453
antigen29|P67371|BX571857.1|mhci|seq484	antigen29|P67371|BX571857.1|mhci|seq484
antigen29|P67371|BX571857.1|mhci|seq484	antigen29|P67371|CP002114.3|mhci|seq484
antigen29|P67371|BX571857.1|mhci|seq484	antigen29|P67371|BX571857.1|mhci|seq485
antigen29|P67371|BX571857.1|mhci|seq484	antigen29|P67371|CP002114.3|mhci|seq485
antigen29|P67371|BX571857.1|mhci|seq516	antigen29|P67371|BX571857.1|mhci|seq516
antigen29|P67371|BX571857.1|mhci|seq516	antigen29|P67371|CP002114.3|mhci|seq516
antigen29|P67371|BX571857.1|mhci|seq516	antigen29|P67371|BX571857.1|mhci|seq517
antigen29|P67371|BX571857.1|mhci|seq516	antigen29|P67371|CP002114.3|mhci|seq517
antigen29|P67371|BX571857.1|mhci|seq548	antigen29|P67371|BX571857.1|mhci|seq548
antigen29|P67371|BX571857.1|mhci|seq548	antigen29|P67371|CP002114.3|mhci|seq548
antigen29|P67371|BX571857.1|mhci|seq548	antigen29|P67371|BX571857.1|mhci|seq549
antigen29|P67371|BX571857.1|mhci|seq548	antigen29|P67371|CP002114.3|mhci|seq549
antigen29|P67371|BX571857.1|mhci|seq580	antigen29|P67371|BX571857.1|mhci|seq580
antigen29|P67371|BX571857.1|mhci|seq580	antigen29|P67371|CP002114.3|mhci|seq580
antigen29|P67371|BX571857.1|mhci|seq612	antigen29|P67371|BX571857.1|mhci|seq612
antigen29|P67371|BX571857.1|mhci|seq612	antigen29|P67371|CP002114.3|mhci|seq612
antigen29|P67371|BX571857.1|mhci|seq644	antigen29|P67371|BX571857.1|mhci|seq644
antigen29|P67371|BX571857.1|mhci|seq644	antigen29|P67371|CP002114.3|mhci|seq644
antigen29|P67371|BX571857.1|mhci|seq676	antigen29|P67371|BX571857.1|mhci|seq676
antigen29|P67371|BX571857.1|mhci|seq676	antigen29|P67371|CP002114.3|mhci|seq676
antigen29|P67371|BX571857.1|mhci|seq708	antigen29|P67371|BX571857.1|mhci|seq708
antigen29|P67371|BX571857.1|mhci|seq708	antigen29|P67371|CP002114.3|mhci|seq708
antigen29|P67371|BX571857.1|mhci|seq740	antigen29|P67371|BX571857.1|mhci|seq740
antigen29|P67371|BX571857.1|mhci|seq740	antigen29|P67371|CP002114.3|mhci|seq740
antigen29|P67371|BX571857.1|mhci|seq772	antigen29|P67371|BX571857.1|mhci|seq772
antigen29|P67371|BX571857.1|mhci|seq772	antigen29|P67371|CP002114.3|mhci|seq772
antigen29|P67371|BX571857.1|mhci|seq804	antigen29|P67371|BX571857.1|mhci|seq804
antigen29|P67371|BX571857.1|mhci|seq804	antigen29|P67371|CP002114.3|mhci|seq804
antigen29|P67371|BX571857.1|mhci|seq836	antigen29|P67371|BX571857.1|mhci|seq836
antigen29|P67371|BX571857.1|mhci|seq868	antigen29|P67371|BX571857.1|mhci|seq868
antigen29|P67371|BX571857.1|mhci|seq900	antigen29|P67371|BX571857.1|mhci|seq900
antigen29|P67371|BX571857.1|mhci|seq900	antigen29|P67371|CP002114.3|mhci|seq900
antigen29|P67371|BX571857.1|mhci|seq932	antigen29|P67371|BX571857.1|mhci|seq932
antigen29|P67371|BX571857.1|mhci|seq964	antigen29|P67371|BX571857.1|mhci|seq964
antigen29|P67371|BX571857.1|mhci|seq964	antigen29|P67371|CP002114.3|mhci|seq964
antigen29|P67371|BX571857.1|mhci|seq996	antigen29|P67371|BX571857.1|mhci|seq996
antigen29|P67371|BX571857.1|mhci|seq996	antigen29|P67371|CP002114.3|mhci|seq996
antigen29|P67371|BX571857.1|mhci|seq1028	antigen29|P67371|BX571857.1|mhci|seq1028
antigen29|P67371|BX571857.1|mhci|seq1028	antigen29|P67371|CP002114.3|mhci|seq1028
antigen29|P67371|BX571857.1|mhci|seq1060	antigen29|P67371|BX571857.1|mhci|seq1060
antigen29|P67371|CP002114.3|mhci|seq55	antigen29|P67371|CP002114.3|mhci|seq55
antigen29|P67371|CP002114.3|mhci|seq55	antigen29|P67371|BX571857.1|mhci|seq55
antigen29|P67371|CP002114.3|mhci|seq183	antigen29|P67371|CP002114.3|mhci|seq183
antigen29|P67371|CP002114.3|mhci|seq183	antigen29|P67371|BX571857.1|mhci|seq183
antigen29|P67371|CP002114.3|mhci|seq279	antigen29|P67371|CP002114.3|mhci|seq279
antigen29|P67371|CP002114.3|mhci|seq279	antigen29|P67371|BX571857.1|mhci|seq279
antigen29|P67371|CP002114.3|mhci|seq375	antigen29|P67371|CP002114.3|mhci|seq375
antigen29|P67371|CP002114.3|mhci|seq375	antigen29|P67371|BX571857.1|mhci|seq375
antigen29|P67371|CP002114.3|mhci|seq407	antigen29|P67371|CP002114.3|mhci|seq407
antigen29|P67371|CP002114.3|mhci|seq439	antigen29|P67371|CP002114.3|mhci|seq439
antigen29|P67371|CP002114.3|mhci|seq471	antigen29|P67371|CP002114.3|mhci|seq471
antigen29|P67371|CP002114.3|mhci|seq471	antigen29|P67371|BX571857.1|mhci|seq471
antigen29|P67371|CP002114.3|mhci|seq503	antigen29|P67371|CP002114.3|mhci|seq503
antigen29|P67371|CP002114.3|mhci|seq503	antigen29|P67371|BX571857.1|mhci|seq503
antigen29|P67371|CP002114.3|mhci|seq535	antigen29|P67371|CP002114.3|mhci|seq535
antigen29|P67371|CP002114.3|mhci|seq535	antigen29|P67371|BX571857.1|mhci|seq535
antigen29|P67371|CP002114.3|mhci|seq567	antigen29|P67371|CP002114.3|mhci|seq567
antigen29|P67371|CP002114.3|mhci|seq567	antigen29|P67371|BX571857.1|mhci|seq567
antigen29|P67371|CP002114.3|mhci|seq599	antigen29|P67371|CP002114.3|mhci|seq599
antigen29|P67371|CP002114.3|mhci|seq599	antigen29|P67371|BX571857.1|mhci|seq599
antigen29|P67371|CP002114.3|mhci|seq631	antigen29|P67371|CP002114.3|mhci|seq631
antigen29|P67371|CP002114.3|mhci|seq631	antigen29|P67371|BX571857.1|mhci|seq631
antigen29|P67371|CP002114.3|mhci|seq663	antigen29|P67371|CP002114.3|mhci|seq663
antigen29|P67371|CP002114.3|mhci|seq663	antigen29|P67371|BX571857.1|mhci|seq663
antigen29|P67371|CP002114.3|mhci|seq695	antigen29|P67371|CP002114.3|mhci|seq695
antigen29|P67371|CP002114.3|mhci|seq727	antigen29|P67371|CP002114.3|mhci|seq727
antigen29|P67371|CP002114.3|mhci|seq759	antigen29|P67371|CP002114.3|mhci|seq759
antigen29|P67371|CP002114.3|mhci|seq759	antigen29|P67371|BX571857.1|mhci|seq759
antigen29|P67371|CP002114.3|mhci|seq791	antigen29|P67371|CP002114.3|mhci|seq791
antigen29|P67371|CP002114.3|mhci|seq791	antigen29|P67371|BX571857.1|mhci|seq791
antigen29|P67371|CP002114.3|mhci|seq823	antigen29|P67371|CP002114.3|mhci|seq823
antigen29|P67371|CP002114.3|mhci|seq823	antigen29|P67371|BX571857.1|mhci|seq823
antigen29|P67371|CP002114.3|mhci|seq855	antigen29|P67371|CP002114.3|mhci|seq855
antigen29|P67371|CP002114.3|mhci|seq855	antigen29|P67371|BX571857.1|mhci|seq855
antigen29|P67371|CP002114.3|mhci|seq887	antigen29|P67371|CP002114.3|mhci|seq887
antigen29|P67371|CP002114.3|mhci|seq887	antigen29|P67371|BX571857.1|mhci|seq887
antigen29|P67371|CP002114.3|mhci|seq919	antigen29|P67371|CP002114.3|mhci|seq919
antigen29|P67371|CP002114.3|mhci|seq919	antigen29|P67371|BX571857.1|mhci|seq919
antigen29|P67371|CP002114.3|mhci|seq951	antigen29|P67371|CP002114.3|mhci|seq951
antigen29|P67371|CP002114.3|mhci|seq951	antigen29|P67371|BX571857.1|mhci|seq951
antigen29|P67371|CP002114.3|mhci|seq983	antigen29|P67371|CP002114.3|mhci|seq983
antigen29|P67371|CP002114.3|mhci|seq983	antigen29|P67371|BX571857.1|mhci|seq983
antigen29|P67371|CP002114.3|mhci|seq1015	antigen29|P67371|CP002114.3|mhci|seq1015
antigen29|P67371|CP002114.3|mhci|seq1015	antigen29|P67371|BX571857.1|mhci|seq1015
antigen29|P67371|CP002114.3|mhci|seq1047	antigen29|P67371|CP002114.3|mhci|seq1047
antigen29|P67371|CP002114.3|mhci|seq1047	antigen29|P67371|BX571857.1|mhci|seq1047
antigen29|P67371|BX571857.1|mhci|seq5	antigen29|P67371|BX571857.1|mhci|seq5
antigen29|P67371|BX571857.1|mhci|seq5	antigen29|P67371|CP002114.3|mhci|seq5
antigen29|P67371|BX571857.1|mhci|seq37	antigen29|P67371|BX571857.1|mhci|seq37
antigen29|P67371|BX571857.1|mhci|seq37	antigen29|P67371|CP002114.3|mhci|seq37
antigen29|P67371|BX571857.1|mhci|seq69	antigen29|P67371|BX571857.1|mhci|seq69
antigen29|P67371|BX571857.1|mhci|seq101	antigen29|P67371|BX571857.1|mhci|seq101
antigen29|P67371|BX571857.1|mhci|seq101	antigen29|P67371|CP002114.3|mhci|seq101
antigen29|P67371|BX571857.1|mhci|seq133	antigen29|P67371|BX571857.1|mhci|seq133
antigen29|P67371|BX571857.1|mhci|seq133	antigen29|P67371|CP002114.3|mhci|seq133
antigen29|P67371|BX571857.1|mhci|seq165	antigen29|P67371|BX571857.1|mhci|seq165
antigen29|P67371|BX571857.1|mhci|seq165	antigen29|P67371|CP002114.3|mhci|seq165
antigen29|P67371|BX571857.1|mhci|seq197	antigen29|P67371|BX571857.1|mhci|seq197
antigen29|P67371|BX571857.1|mhci|seq197	antigen29|P67371|CP002114.3|mhci|seq197
antigen29|P67371|BX571857.1|mhci|seq229	antigen29|P67371|BX571857.1|mhci|seq229
antigen29|P67371|BX571857.1|mhci|seq229	antigen29|P67371|CP002114.3|mhci|seq229
antigen29|P67371|BX571857.1|mhci|seq261	antigen29|P67371|BX571857.1|mhci|seq261
antigen29|P67371|BX571857.1|mhci|seq261	antigen29|P67371|CP002114.3|mhci|seq261
antigen29|P67371|BX571857.1|mhci|seq293	antigen29|P67371|BX571857.1|mhci|seq293
antigen29|P67371|BX571857.1|mhci|seq325	antigen29|P67371|BX571857.1|mhci|seq325
antigen29|P67371|BX571857.1|mhci|seq325	antigen29|P67371|CP002114.3|mhci|seq325
antigen29|P67371|BX571857.1|mhci|seq357	antigen29|P67371|BX571857.1|mhci|seq357
antigen29|P67371|BX571857.1|mhci|seq357	antigen29|P67371|CP002114.3|mhci|seq357
antigen29|P67371|BX571857.1|mhci|seq421	antigen29|P67371|BX571857.1|mhci|seq421
antigen29|P67371|BX571857.1|mhci|seq421	antigen29|P67371|CP002114.3|mhci|seq421
antigen29|P67371|BX571857.1|mhci|seq581	antigen29|P67371|BX571857.1|mhci|seq581
antigen29|P67371|BX571857.1|mhci|seq581	antigen29|P67371|CP002114.3|mhci|seq581
antigen29|P67371|BX571857.1|mhci|seq581	antigen29|P67371|BX571857.1|mhci|seq582
antigen29|P67371|BX571857.1|mhci|seq581	antigen29|P67371|CP002114.3|mhci|seq582
antigen29|P67371|BX571857.1|mhci|seq613	antigen29|P67371|BX571857.1|mhci|seq613
antigen29|P67371|BX571857.1|mhci|seq613	antigen29|P67371|CP002114.3|mhci|seq613
antigen29|P67371|BX571857.1|mhci|seq613	antigen29|P67371|BX571857.1|mhci|seq614
antigen29|P67371|BX571857.1|mhci|seq613	antigen29|P67371|CP002114.3|mhci|seq614
antigen29|P67371|BX571857.1|mhci|seq645	antigen29|P67371|BX571857.1|mhci|seq645
antigen29|P67371|BX571857.1|mhci|seq645	antigen29|P67371|CP002114.3|mhci|seq645
antigen29|P67371|BX571857.1|mhci|seq677	antigen29|P67371|BX571857.1|mhci|seq677
antigen29|P67371|BX571857.1|mhci|seq677	antigen29|P67371|CP002114.3|mhci|seq677
antigen29|P67371|BX571857.1|mhci|seq677	antigen29|P67371|BX571857.1|mhci|seq678
antigen29|P67371|BX571857.1|mhci|seq677	antigen29|P67371|CP002114.3|mhci|seq678
antigen29|P67371|BX571857.1|mhci|seq709	antigen29|P67371|BX571857.1|mhci|seq709
antigen29|P67371|BX571857.1|mhci|seq709	antigen29|P67371|CP002114.3|mhci|seq709
antigen29|P67371|BX571857.1|mhci|seq709	antigen29|P67371|BX571857.1|mhci|seq710
antigen29|P67371|BX571857.1|mhci|seq709	antigen29|P67371|CP002114.3|mhci|seq710
antigen29|P67371|BX571857.1|mhci|seq741	antigen29|P67371|BX571857.1|mhci|seq741
antigen29|P67371|BX571857.1|mhci|seq741	antigen29|P67371|CP002114.3|mhci|seq741
antigen29|P67371|BX571857.1|mhci|seq741	antigen29|P67371|BX571857.1|mhci|seq742
antigen29|P67371|BX571857.1|mhci|seq741	antigen29|P67371|CP002114.3|mhci|seq742
antigen29|P67371|BX571857.1|mhci|seq773	antigen29|P67371|BX571857.1|mhci|seq773
antigen29|P67371|BX571857.1|mhci|seq773	antigen29|P67371|CP002114.3|mhci|seq773
antigen29|P67371|BX571857.1|mhci|seq773	antigen29|P67371|BX571857.1|mhci|seq774
antigen29|P67371|BX571857.1|mhci|seq773	antigen29|P67371|CP002114.3|mhci|seq774
antigen29|P67371|BX571857.1|mhci|seq805	antigen29|P67371|BX571857.1|mhci|seq805
antigen29|P67371|BX571857.1|mhci|seq805	antigen29|P67371|CP002114.3|mhci|seq805
antigen29|P67371|BX571857.1|mhci|seq805	antigen29|P67371|BX571857.1|mhci|seq806
antigen29|P67371|BX571857.1|mhci|seq805	antigen29|P67371|CP002114.3|mhci|seq806
antigen29|P67371|BX571857.1|mhci|seq837	antigen29|P67371|BX571857.1|mhci|seq837
antigen29|P67371|BX571857.1|mhci|seq837	antigen29|P67371|CP002114.3|mhci|seq837
antigen29|P67371|BX571857.1|mhci|seq837	antigen29|P67371|BX571857.1|mhci|seq838
antigen29|P67371|BX571857.1|mhci|seq837	antigen29|P67371|CP002114.3|mhci|seq838
antigen29|P67371|BX571857.1|mhci|seq869	antigen29|P67371|BX571857.1|mhci|seq869
antigen29|P67371|BX571857.1|mhci|seq869	antigen29|P67371|CP002114.3|mhci|seq869
antigen29|P67371|BX571857.1|mhci|seq869	antigen29|P67371|BX571857.1|mhci|seq870
antigen29|P67371|BX571857.1|mhci|seq869	antigen29|P67371|CP002114.3|mhci|seq870
antigen29|P67371|BX571857.1|mhci|seq901	antigen29|P67371|BX571857.1|mhci|seq901
antigen29|P67371|BX571857.1|mhci|seq901	antigen29|P67371|CP002114.3|mhci|seq901
antigen29|P67371|BX571857.1|mhci|seq933	antigen29|P67371|BX571857.1|mhci|seq933
antigen29|P67371|BX571857.1|mhci|seq933	antigen29|P67371|CP002114.3|mhci|seq933
antigen29|P67371|BX571857.1|mhci|seq933	antigen29|P67371|BX571857.1|mhci|seq934
antigen29|P67371|BX571857.1|mhci|seq933	antigen29|P67371|CP002114.3|mhci|seq934
antigen29|P67371|BX571857.1|mhci|seq965	antigen29|P67371|BX571857.1|mhci|seq965
antigen29|P67371|BX571857.1|mhci|seq965	antigen29|P67371|CP002114.3|mhci|seq965
antigen29|P67371|BX571857.1|mhci|seq965	antigen29|P67371|BX571857.1|mhci|seq966
antigen29|P67371|BX571857.1|mhci|seq965	antigen29|P67371|CP002114.3|mhci|seq966
antigen29|P67371|BX571857.1|mhci|seq997	antigen29|P67371|BX571857.1|mhci|seq997
antigen29|P67371|BX571857.1|mhci|seq997	antigen29|P67371|CP002114.3|mhci|seq997
antigen29|P67371|BX571857.1|mhci|seq997	antigen29|P67371|BX571857.1|mhci|seq998
antigen29|P67371|BX571857.1|mhci|seq997	antigen29|P67371|CP002114.3|mhci|seq998
antigen29|P67371|BX571857.1|mhci|seq1029	antigen29|P67371|BX571857.1|mhci|seq1029
antigen29|P67371|BX571857.1|mhci|seq1029	antigen29|P67371|CP002114.3|mhci|seq1029
antigen29|P67371|BX571857.1|mhci|seq1029	antigen29|P67371|BX571857.1|mhci|seq1030
antigen29|P67371|BX571857.1|mhci|seq1029	antigen29|P67371|CP002114.3|mhci|seq1030
antigen29|P67371|BX571857.1|mhci|seq1061	antigen29|P67371|BX571857.1|mhci|seq1061
antigen29|P67371|BX571857.1|mhci|seq1061	antigen29|P67371|CP002114.3|mhci|seq1061
antigen29|P67371|BX571857.1|mhci|seq1061	antigen29|P67371|BX571857.1|mhci|seq1062
antigen29|P67371|BX571857.1|mhci|seq1061	antigen29|P67371|CP002114.3|mhci|seq1062
antigen29|P67371|CP002114.3|mhci|seq24	antigen29|P67371|CP002114.3|mhci|seq24
antigen29|P67371|CP002114.3|mhci|seq24	antigen29|P67371|BX571857.1|mhci|seq24
antigen29|P67371|CP002114.3|mhci|seq56	antigen29|P67371|CP002114.3|mhci|seq56
antigen29|P67371|CP002114.3|mhci|seq56	antigen29|P67371|BX571857.1|mhci|seq56
antigen29|P67371|CP002114.3|mhci|seq88	antigen29|P67371|CP002114.3|mhci|seq88
antigen29|P67371|CP002114.3|mhci|seq88	antigen29|P67371|BX571857.1|mhci|seq88
antigen29|P67371|CP002114.3|mhci|seq120	antigen29|P67371|CP002114.3|mhci|seq120
antigen29|P67371|CP002114.3|mhci|seq120	antigen29|P67371|BX571857.1|mhci|seq120
antigen29|P67371|CP002114.3|mhci|seq152	antigen29|P67371|CP002114.3|mhci|seq152
antigen29|P67371|CP002114.3|mhci|seq152	antigen29|P67371|BX571857.1|mhci|seq152
antigen29|P67371|CP002114.3|mhci|seq184	antigen29|P67371|CP002114.3|mhci|seq184
antigen29|P67371|CP002114.3|mhci|seq184	antigen29|P67371|BX571857.1|mhci|seq184
antigen29|P67371|CP002114.3|mhci|seq216	antigen29|P67371|CP002114.3|mhci|seq216
antigen29|P67371|CP002114.3|mhci|seq216	antigen29|P67371|BX571857.1|mhci|seq216
antigen29|P67371|CP002114.3|mhci|seq248	antigen29|P67371|CP002114.3|mhci|seq248
antigen29|P67371|CP002114.3|mhci|seq248	antigen29|P67371|BX571857.1|mhci|seq248
antigen29|P67371|CP002114.3|mhci|seq280	antigen29|P67371|CP002114.3|mhci|seq280
antigen29|P67371|CP002114.3|mhci|seq280	antigen29|P67371|BX571857.1|mhci|seq280
antigen29|P67371|CP002114.3|mhci|seq312	antigen29|P67371|CP002114.3|mhci|seq312
antigen29|P67371|CP002114.3|mhci|seq344	antigen29|P67371|CP002114.3|mhci|seq344
antigen29|P67371|CP002114.3|mhci|seq344	antigen29|P67371|BX571857.1|mhci|seq344
antigen29|P67371|CP002114.3|mhci|seq376	antigen29|P67371|CP002114.3|mhci|seq376
antigen29|P67371|CP002114.3|mhci|seq376	antigen29|P67371|BX571857.1|mhci|seq376
antigen29|P67371|CP002114.3|mhci|seq376	antigen29|P67371|CP002114.3|mhci|seq377
antigen29|P67371|CP002114.3|mhci|seq376	antigen29|P67371|BX571857.1|mhci|seq377
antigen29|P67371|CP002114.3|mhci|seq408	antigen29|P67371|CP002114.3|mhci|seq408
antigen29|P67371|CP002114.3|mhci|seq408	antigen29|P67371|BX571857.1|mhci|seq408
antigen29|P67371|CP002114.3|mhci|seq408	antigen29|P67371|CP002114.3|mhci|seq409
antigen29|P67371|CP002114.3|mhci|seq408	antigen29|P67371|BX571857.1|mhci|seq409
antigen29|P67371|CP002114.3|mhci|seq440	antigen29|P67371|CP002114.3|mhci|seq440
antigen29|P67371|CP002114.3|mhci|seq440	antigen29|P67371|BX571857.1|mhci|seq440
antigen29|P67371|CP002114.3|mhci|seq440	antigen29|P67371|CP002114.3|mhci|seq441
antigen29|P67371|CP002114.3|mhci|seq440	antigen29|P67371|BX571857.1|mhci|seq441
antigen29|P67371|CP002114.3|mhci|seq472	antigen29|P67371|CP002114.3|mhci|seq472
antigen29|P67371|CP002114.3|mhci|seq472	antigen29|P67371|BX571857.1|mhci|seq472
antigen29|P67371|CP002114.3|mhci|seq472	antigen29|P67371|CP002114.3|mhci|seq473
antigen29|P67371|CP002114.3|mhci|seq472	antigen29|P67371|BX571857.1|mhci|seq473
antigen29|P67371|CP002114.3|mhci|seq504	antigen29|P67371|CP002114.3|mhci|seq504
antigen29|P67371|CP002114.3|mhci|seq504	antigen29|P67371|BX571857.1|mhci|seq504
antigen29|P67371|CP002114.3|mhci|seq504	antigen29|P67371|CP002114.3|mhci|seq505
antigen29|P67371|CP002114.3|mhci|seq504	antigen29|P67371|BX571857.1|mhci|seq505
antigen29|P67371|CP002114.3|mhci|seq536	antigen29|P67371|CP002114.3|mhci|seq536
antigen29|P67371|CP002114.3|mhci|seq536	antigen29|P67371|BX571857.1|mhci|seq536
antigen29|P67371|CP002114.3|mhci|seq568	antigen29|P67371|CP002114.3|mhci|seq568
antigen29|P67371|CP002114.3|mhci|seq568	antigen29|P67371|BX571857.1|mhci|seq568
antigen29|P67371|CP002114.3|mhci|seq600	antigen29|P67371|CP002114.3|mhci|seq600
antigen29|P67371|CP002114.3|mhci|seq600	antigen29|P67371|BX571857.1|mhci|seq600
antigen29|P67371|CP002114.3|mhci|seq632	antigen29|P67371|CP002114.3|mhci|seq632
antigen29|P67371|CP002114.3|mhci|seq632	antigen29|P67371|BX571857.1|mhci|seq632
antigen29|P67371|CP002114.3|mhci|seq664	antigen29|P67371|CP002114.3|mhci|seq664
antigen29|P67371|CP002114.3|mhci|seq664	antigen29|P67371|BX571857.1|mhci|seq664
antigen29|P67371|CP002114.3|mhci|seq696	antigen29|P67371|CP002114.3|mhci|seq696
antigen29|P67371|CP002114.3|mhci|seq728	antigen29|P67371|CP002114.3|mhci|seq728
antigen29|P67371|CP002114.3|mhci|seq760	antigen29|P67371|CP002114.3|mhci|seq760
antigen29|P67371|CP002114.3|mhci|seq760	antigen29|P67371|BX571857.1|mhci|seq760
antigen29|P67371|CP002114.3|mhci|seq792	antigen29|P67371|CP002114.3|mhci|seq792
antigen29|P67371|CP002114.3|mhci|seq792	antigen29|P67371|BX571857.1|mhci|seq792
antigen29|P67371|CP002114.3|mhci|seq824	antigen29|P67371|CP002114.3|mhci|seq824
antigen29|P67371|CP002114.3|mhci|seq824	antigen29|P67371|BX571857.1|mhci|seq824
antigen29|P67371|CP002114.3|mhci|seq856	antigen29|P67371|CP002114.3|mhci|seq856
antigen29|P67371|CP002114.3|mhci|seq856	antigen29|P67371|BX571857.1|mhci|seq856
antigen29|P67371|CP002114.3|mhci|seq888	antigen29|P67371|CP002114.3|mhci|seq888
antigen29|P67371|CP002114.3|mhci|seq888	antigen29|P67371|BX571857.1|mhci|seq888
antigen29|P67371|CP002114.3|mhci|seq920	antigen29|P67371|CP002114.3|mhci|seq920
antigen29|P67371|CP002114.3|mhci|seq920	antigen29|P67371|BX571857.1|mhci|seq920
antigen29|P67371|CP002114.3|mhci|seq952	antigen29|P67371|CP002114.3|mhci|seq952
antigen29|P67371|CP002114.3|mhci|seq952	antigen29|P67371|BX571857.1|mhci|seq952
antigen29|P67371|CP002114.3|mhci|seq984	antigen29|P67371|CP002114.3|mhci|seq984
antigen29|P67371|CP002114.3|mhci|seq984	antigen29|P67371|BX571857.1|mhci|seq984
antigen29|P67371|CP002114.3|mhci|seq1016	antigen29|P67371|CP002114.3|mhci|seq1016
antigen29|P67371|CP002114.3|mhci|seq1016	antigen29|P67371|BX571857.1|mhci|seq1016
antigen29|P67371|CP002114.3|mhci|seq1048	antigen29|P67371|CP002114.3|mhci|seq1048
antigen29|P67371|CP002114.3|mhci|seq1048	antigen29|P67371|BX571857.1|mhci|seq1048
antigen29|P67371|BX571857.1|mhci|seq6	antigen29|P67371|BX571857.1|mhci|seq6
antigen29|P67371|BX571857.1|mhci|seq6	antigen29|P67371|CP002114.3|mhci|seq6
antigen29|P67371|BX571857.1|mhci|seq38	antigen29|P67371|BX571857.1|mhci|seq38
antigen29|P67371|BX571857.1|mhci|seq38	antigen29|P67371|CP002114.3|mhci|seq38
antigen29|P67371|BX571857.1|mhci|seq38	antigen29|P67371|BX571857.1|mhci|seq39
antigen29|P67371|BX571857.1|mhci|seq38	antigen29|P67371|CP002114.3|mhci|seq39
antigen29|P67371|BX571857.1|mhci|seq70	antigen29|P67371|BX571857.1|mhci|seq70
antigen29|P67371|BX571857.1|mhci|seq70	antigen29|P67371|CP002114.3|mhci|seq70
antigen29|P67371|BX571857.1|mhci|seq70	antigen29|P67371|BX571857.1|mhci|seq71
antigen29|P67371|BX571857.1|mhci|seq70	antigen29|P67371|CP002114.3|mhci|seq71
antigen29|P67371|BX571857.1|mhci|seq102	antigen29|P67371|BX571857.1|mhci|seq102
antigen29|P67371|BX571857.1|mhci|seq102	antigen29|P67371|CP002114.3|mhci|seq102
antigen29|P67371|BX571857.1|mhci|seq102	antigen29|P67371|BX571857.1|mhci|seq103
antigen29|P67371|BX571857.1|mhci|seq102	antigen29|P67371|CP002114.3|mhci|seq103
antigen29|P67371|BX571857.1|mhci|seq134	antigen29|P67371|BX571857.1|mhci|seq134
antigen29|P67371|BX571857.1|mhci|seq134	antigen29|P67371|CP002114.3|mhci|seq134
antigen29|P67371|BX571857.1|mhci|seq134	antigen29|P67371|BX571857.1|mhci|seq135
antigen29|P67371|BX571857.1|mhci|seq134	antigen29|P67371|CP002114.3|mhci|seq135
antigen29|P67371|BX571857.1|mhci|seq166	antigen29|P67371|BX571857.1|mhci|seq166
antigen29|P67371|BX571857.1|mhci|seq166	antigen29|P67371|CP002114.3|mhci|seq166
antigen29|P67371|BX571857.1|mhci|seq166	antigen29|P67371|BX571857.1|mhci|seq167
antigen29|P67371|BX571857.1|mhci|seq166	antigen29|P67371|CP002114.3|mhci|seq167
antigen29|P67371|BX571857.1|mhci|seq198	antigen29|P67371|BX571857.1|mhci|seq198
antigen29|P67371|BX571857.1|mhci|seq198	antigen29|P67371|CP002114.3|mhci|seq198
antigen29|P67371|BX571857.1|mhci|seq198	antigen29|P67371|BX571857.1|mhci|seq199
antigen29|P67371|BX571857.1|mhci|seq198	antigen29|P67371|CP002114.3|mhci|seq199
antigen29|P67371|BX571857.1|mhci|seq230	antigen29|P67371|BX571857.1|mhci|seq230
antigen29|P67371|BX571857.1|mhci|seq230	antigen29|P67371|CP002114.3|mhci|seq230
antigen29|P67371|BX571857.1|mhci|seq230	antigen29|P67371|BX571857.1|mhci|seq231
antigen29|P67371|BX571857.1|mhci|seq230	antigen29|P67371|CP002114.3|mhci|seq231
antigen29|P67371|BX571857.1|mhci|seq262	antigen29|P67371|BX571857.1|mhci|seq262
antigen29|P67371|BX571857.1|mhci|seq262	antigen29|P67371|CP002114.3|mhci|seq262
antigen29|P67371|BX571857.1|mhci|seq262	antigen29|P67371|BX571857.1|mhci|seq263
antigen29|P67371|BX571857.1|mhci|seq262	antigen29|P67371|CP002114.3|mhci|seq263
antigen29|P67371|BX571857.1|mhci|seq294	antigen29|P67371|BX571857.1|mhci|seq294
antigen29|P67371|BX571857.1|mhci|seq294	antigen29|P67371|CP002114.3|mhci|seq294
antigen29|P67371|BX571857.1|mhci|seq294	antigen29|P67371|BX571857.1|mhci|seq295
antigen29|P67371|BX571857.1|mhci|seq294	antigen29|P67371|CP002114.3|mhci|seq295
antigen29|P67371|BX571857.1|mhci|seq326	antigen29|P67371|BX571857.1|mhci|seq326
antigen29|P67371|BX571857.1|mhci|seq326	antigen29|P67371|CP002114.3|mhci|seq326
antigen29|P67371|BX571857.1|mhci|seq326	antigen29|P67371|BX571857.1|mhci|seq327
antigen29|P67371|BX571857.1|mhci|seq326	antigen29|P67371|CP002114.3|mhci|seq327
antigen29|P67371|BX571857.1|mhci|seq358	antigen29|P67371|BX571857.1|mhci|seq358
