antigen13|Q6GHM6|BX571857.1|mhci|seq33	antigen13|Q6GHM6|BX571857.1|mhci|seq33
antigen13|Q6GHM6|BX571857.1|mhci|seq43	antigen13|Q6GHM6|CP002114.3|mhci|seq44
antigen13|Q6GHM6|BX571857.1|mhci|seq75	antigen13|Q6GHM6|BX571857.1|mhci|seq75
antigen13|Q6GHM6|BX571857.1|mhci|seq75	antigen13|Q6GHM6|CP002114.3|mhci|seq79
antigen13|Q6GHM6|BX571857.1|mhci|seq75	antigen13|Q6GHM6|BX571857.1|mhci|seq76
antigen13|Q6GHM6|BX571857.1|mhci|seq75	antigen13|Q6GHM6|CP002114.3|mhci|seq80
antigen13|Q6GHM6|BX571857.1|mhci|seq107	antigen13|Q6GHM6|BX571857.1|mhci|seq107
antigen13|Q6GHM6|BX571857.1|mhci|seq107	antigen13|Q6GHM6|CP002114.3|mhci|seq111
antigen13|Q6GHM6|BX571857.1|mhci|seq107	antigen13|Q6GHM6|BX571857.1|mhci|seq108
antigen13|Q6GHM6|BX571857.1|mhci|seq107	antigen13|Q6GHM6|CP002114.3|mhci|seq112
antigen13|Q6GHM6|BX571857.1|mhci|seq139	antigen13|Q6GHM6|BX571857.1|mhci|seq139
antigen13|Q6GHM6|BX571857.1|mhci|seq139	antigen13|Q6GHM6|CP002114.3|mhci|seq75
antigen13|Q6GHM6|BX571857.1|mhci|seq139	antigen13|Q6GHM6|CP002114.3|mhci|seq76
antigen13|Q6GHM6|BX571857.1|mhci|seq139	antigen13|Q6GHM6|BX571857.1|mhci|seq140
antigen13|Q6GHM6|BX571857.1|mhci|seq171	antigen13|Q6GHM6|BX571857.1|mhci|seq171
antigen13|Q6GHM6|BX571857.1|mhci|seq203	antigen13|Q6GHM6|BX571857.1|mhci|seq203
antigen13|Q6GHM6|BX571857.1|mhci|seq203	antigen13|Q6GHM6|CP002114.3|mhci|seq203
antigen13|Q6GHM6|BX571857.1|mhci|seq203	antigen13|Q6GHM6|BX571857.1|mhci|seq204
antigen13|Q6GHM6|BX571857.1|mhci|seq203	antigen13|Q6GHM6|CP002114.3|mhci|seq204
antigen13|Q6GHM6|BX571857.1|mhci|seq235	antigen13|Q6GHM6|BX571857.1|mhci|seq235
antigen13|Q6GHM6|BX571857.1|mhci|seq235	antigen13|Q6GHM6|CP002114.3|mhci|seq235
antigen13|Q6GHM6|BX571857.1|mhci|seq235	antigen13|Q6GHM6|BX571857.1|mhci|seq236
antigen13|Q6GHM6|BX571857.1|mhci|seq235	antigen13|Q6GHM6|CP002114.3|mhci|seq236
antigen13|Q6GHM6|BX571857.1|mhci|seq267	antigen13|Q6GHM6|BX571857.1|mhci|seq267
antigen13|Q6GHM6|BX571857.1|mhci|seq267	antigen13|Q6GHM6|CP002114.3|mhci|seq267
antigen13|Q6GHM6|BX571857.1|mhci|seq299	antigen13|Q6GHM6|BX571857.1|mhci|seq299
antigen13|Q6GHM6|BX571857.1|mhci|seq299	antigen13|Q6GHM6|CP002114.3|mhci|seq299
antigen13|Q6GHM6|BX571857.1|mhci|seq299	antigen13|Q6GHM6|BX571857.1|mhci|seq300
antigen13|Q6GHM6|BX571857.1|mhci|seq299	antigen13|Q6GHM6|CP002114.3|mhci|seq300
antigen13|Q6GHM6|BX571857.1|mhci|seq363	antigen13|Q6GHM6|BX571857.1|mhci|seq363
antigen13|Q6GHM6|BX571857.1|mhci|seq363	antigen13|Q6GHM6|CP002114.3|mhci|seq363
antigen13|Q6GHM6|BX571857.1|mhci|seq363	antigen13|Q6GHM6|BX571857.1|mhci|seq364
antigen13|Q6GHM6|BX571857.1|mhci|seq363	antigen13|Q6GHM6|CP002114.3|mhci|seq364
antigen13|Q6GHM6|BX571857.1|mhci|seq395	antigen13|Q6GHM6|BX571857.1|mhci|seq395
antigen13|Q6GHM6|BX571857.1|mhci|seq427	antigen13|Q6GHM6|BX571857.1|mhci|seq427
antigen13|Q6GHM6|BX571857.1|mhci|seq427	antigen13|Q6GHM6|CP002114.3|mhci|seq427
antigen13|Q6GHM6|BX571857.1|mhci|seq459	antigen13|Q6GHM6|BX571857.1|mhci|seq459
antigen13|Q6GHM6|BX571857.1|mhci|seq459	antigen13|Q6GHM6|CP002114.3|mhci|seq459
antigen13|Q6GHM6|BX571857.1|mhci|seq491	antigen13|Q6GHM6|BX571857.1|mhci|seq491
antigen13|Q6GHM6|BX571857.1|mhci|seq491	antigen13|Q6GHM6|CP002114.3|mhci|seq491
antigen13|Q6GHM6|BX571857.1|mhci|seq523	antigen13|Q6GHM6|BX571857.1|mhci|seq523
antigen13|Q6GHM6|BX571857.1|mhci|seq555	antigen13|Q6GHM6|BX571857.1|mhci|seq555
antigen13|Q6GHM6|BX571857.1|mhci|seq555	antigen13|Q6GHM6|CP002114.3|mhci|seq555
antigen13|Q6GHM6|BX571857.1|mhci|seq587	antigen13|Q6GHM6|BX571857.1|mhci|seq587
antigen13|Q6GHM6|BX571857.1|mhci|seq587	antigen13|Q6GHM6|CP002114.3|mhci|seq587
antigen13|Q6GHM6|BX571857.1|mhci|seq779	antigen13|Q6GHM6|BX571857.1|mhci|seq779
antigen13|Q6GHM6|BX571857.1|mhci|seq779	antigen13|Q6GHM6|CP002114.3|mhci|seq779
antigen13|Q6GHM6|CP002114.3|mhci|seq625	antigen13|Q6GHM6|CP002114.3|mhci|seq625
antigen13|Q6GHM6|BX571857.1|mhci|seq172	antigen13|Q6GHM6|BX571857.1|mhci|seq172
antigen13|Q6GHM6|BX571857.1|mhci|seq172	antigen13|Q6GHM6|CP002114.3|mhci|seq172
antigen13|Q6GHM6|BX571857.1|mhci|seq268	antigen13|Q6GHM6|BX571857.1|mhci|seq268
antigen13|Q6GHM6|BX571857.1|mhci|seq268	antigen13|Q6GHM6|CP002114.3|mhci|seq268
antigen13|Q6GHM6|BX571857.1|mhci|seq332	antigen13|Q6GHM6|BX571857.1|mhci|seq332
antigen13|Q6GHM6|BX571857.1|mhci|seq332	antigen13|Q6GHM6|CP002114.3|mhci|seq332
antigen13|Q6GHM6|BX571857.1|mhci|seq332	antigen13|Q6GHM6|CP002114.3|mhci|seq331
antigen13|Q6GHM6|BX571857.1|mhci|seq332	antigen13|Q6GHM6|BX571857.1|mhci|seq331
antigen13|Q6GHM6|BX571857.1|mhci|seq396	antigen13|Q6GHM6|BX571857.1|mhci|seq396
antigen13|Q6GHM6|BX571857.1|mhci|seq396	antigen13|Q6GHM6|CP002114.3|mhci|seq396
antigen13|Q6GHM6|BX571857.1|mhci|seq396	antigen13|Q6GHM6|BX571857.1|mhci|seq397
antigen13|Q6GHM6|BX571857.1|mhci|seq396	antigen13|Q6GHM6|CP002114.3|mhci|seq397
antigen13|Q6GHM6|BX571857.1|mhci|seq428	antigen13|Q6GHM6|BX571857.1|mhci|seq428
antigen13|Q6GHM6|BX571857.1|mhci|seq428	antigen13|Q6GHM6|CP002114.3|mhci|seq428
antigen13|Q6GHM6|BX571857.1|mhci|seq428	antigen13|Q6GHM6|BX571857.1|mhci|seq429
antigen13|Q6GHM6|BX571857.1|mhci|seq428	antigen13|Q6GHM6|CP002114.3|mhci|seq429
antigen13|Q6GHM6|BX571857.1|mhci|seq460	antigen13|Q6GHM6|BX571857.1|mhci|seq460
antigen13|Q6GHM6|BX571857.1|mhci|seq460	antigen13|Q6GHM6|CP002114.3|mhci|seq460
antigen13|Q6GHM6|BX571857.1|mhci|seq460	antigen13|Q6GHM6|BX571857.1|mhci|seq461
antigen13|Q6GHM6|BX571857.1|mhci|seq460	antigen13|Q6GHM6|CP002114.3|mhci|seq461
antigen13|Q6GHM6|BX571857.1|mhci|seq492	antigen13|Q6GHM6|BX571857.1|mhci|seq492
antigen13|Q6GHM6|BX571857.1|mhci|seq492	antigen13|Q6GHM6|CP002114.3|mhci|seq492
antigen13|Q6GHM6|BX571857.1|mhci|seq492	antigen13|Q6GHM6|BX571857.1|mhci|seq493
antigen13|Q6GHM6|BX571857.1|mhci|seq492	antigen13|Q6GHM6|CP002114.3|mhci|seq493
antigen13|Q6GHM6|BX571857.1|mhci|seq524	antigen13|Q6GHM6|BX571857.1|mhci|seq524
antigen13|Q6GHM6|BX571857.1|mhci|seq524	antigen13|Q6GHM6|CP002114.3|mhci|seq524
antigen13|Q6GHM6|BX571857.1|mhci|seq524	antigen13|Q6GHM6|BX571857.1|mhci|seq525
antigen13|Q6GHM6|BX571857.1|mhci|seq524	antigen13|Q6GHM6|CP002114.3|mhci|seq525
antigen13|Q6GHM6|BX571857.1|mhci|seq556	antigen13|Q6GHM6|BX571857.1|mhci|seq556
antigen13|Q6GHM6|BX571857.1|mhci|seq556	antigen13|Q6GHM6|CP002114.3|mhci|seq556
antigen13|Q6GHM6|BX571857.1|mhci|seq556	antigen13|Q6GHM6|BX571857.1|mhci|seq557
antigen13|Q6GHM6|BX571857.1|mhci|seq556	antigen13|Q6GHM6|CP002114.3|mhci|seq557
antigen13|Q6GHM6|BX571857.1|mhci|seq588	antigen13|Q6GHM6|BX571857.1|mhci|seq588
antigen13|Q6GHM6|BX571857.1|mhci|seq588	antigen13|Q6GHM6|CP002114.3|mhci|seq588
antigen13|Q6GHM6|BX571857.1|mhci|seq588	antigen13|Q6GHM6|BX571857.1|mhci|seq589
antigen13|Q6GHM6|BX571857.1|mhci|seq588	antigen13|Q6GHM6|CP002114.3|mhci|seq589
antigen13|Q6GHM6|BX571857.1|mhci|seq620	antigen13|Q6GHM6|BX571857.1|mhci|seq620
antigen13|Q6GHM6|BX571857.1|mhci|seq620	antigen13|Q6GHM6|CP002114.3|mhci|seq620
antigen13|Q6GHM6|BX571857.1|mhci|seq652	antigen13|Q6GHM6|BX571857.1|mhci|seq652
antigen13|Q6GHM6|BX571857.1|mhci|seq652	antigen13|Q6GHM6|CP002114.3|mhci|seq652
antigen13|Q6GHM6|BX571857.1|mhci|seq684	antigen13|Q6GHM6|BX571857.1|mhci|seq684
antigen13|Q6GHM6|BX571857.1|mhci|seq684	antigen13|Q6GHM6|CP002114.3|mhci|seq684
antigen13|Q6GHM6|BX571857.1|mhci|seq716	antigen13|Q6GHM6|BX571857.1|mhci|seq716
antigen13|Q6GHM6|BX571857.1|mhci|seq716	antigen13|Q6GHM6|CP002114.3|mhci|seq716
antigen13|Q6GHM6|BX571857.1|mhci|seq748	antigen13|Q6GHM6|BX571857.1|mhci|seq748
antigen13|Q6GHM6|BX571857.1|mhci|seq748	antigen13|Q6GHM6|CP002114.3|mhci|seq748
antigen13|Q6GHM6|BX571857.1|mhci|seq780	antigen13|Q6GHM6|BX571857.1|mhci|seq780
antigen13|Q6GHM6|BX571857.1|mhci|seq780	antigen13|Q6GHM6|CP002114.3|mhci|seq780
antigen13|Q6GHM6|BX571857.1|mhci|seq13	antigen13|Q6GHM6|BX571857.1|mhci|seq13
antigen13|Q6GHM6|BX571857.1|mhci|seq13	antigen13|Q6GHM6|CP002114.3|mhci|seq13
antigen13|Q6GHM6|BX571857.1|mhci|seq45	antigen13|Q6GHM6|BX571857.1|mhci|seq45
antigen13|Q6GHM6|BX571857.1|mhci|seq45	antigen13|Q6GHM6|CP002114.3|mhci|seq45
antigen13|Q6GHM6|BX571857.1|mhci|seq77	antigen13|Q6GHM6|BX571857.1|mhci|seq77
antigen13|Q6GHM6|BX571857.1|mhci|seq77	antigen13|Q6GHM6|CP002114.3|mhci|seq81
antigen13|Q6GHM6|BX571857.1|mhci|seq109	antigen13|Q6GHM6|BX571857.1|mhci|seq109
antigen13|Q6GHM6|BX571857.1|mhci|seq109	antigen13|Q6GHM6|CP002114.3|mhci|seq113
antigen13|Q6GHM6|BX571857.1|mhci|seq141	antigen13|Q6GHM6|BX571857.1|mhci|seq141
antigen13|Q6GHM6|BX571857.1|mhci|seq141	antigen13|Q6GHM6|CP002114.3|mhci|seq141
antigen13|Q6GHM6|BX571857.1|mhci|seq173	antigen13|Q6GHM6|BX571857.1|mhci|seq173
antigen13|Q6GHM6|BX571857.1|mhci|seq173	antigen13|Q6GHM6|CP002114.3|mhci|seq173
antigen13|Q6GHM6|BX571857.1|mhci|seq205	antigen13|Q6GHM6|BX571857.1|mhci|seq205
antigen13|Q6GHM6|BX571857.1|mhci|seq205	antigen13|Q6GHM6|CP002114.3|mhci|seq205
antigen13|Q6GHM6|BX571857.1|mhci|seq237	antigen13|Q6GHM6|BX571857.1|mhci|seq237
antigen13|Q6GHM6|BX571857.1|mhci|seq237	antigen13|Q6GHM6|CP002114.3|mhci|seq237
antigen13|Q6GHM6|BX571857.1|mhci|seq269	antigen13|Q6GHM6|BX571857.1|mhci|seq269
antigen13|Q6GHM6|BX571857.1|mhci|seq269	antigen13|Q6GHM6|CP002114.3|mhci|seq269
antigen13|Q6GHM6|BX571857.1|mhci|seq301	antigen13|Q6GHM6|BX571857.1|mhci|seq301
antigen13|Q6GHM6|BX571857.1|mhci|seq301	antigen13|Q6GHM6|CP002114.3|mhci|seq301
antigen13|Q6GHM6|BX571857.1|mhci|seq333	antigen13|Q6GHM6|BX571857.1|mhci|seq333
antigen13|Q6GHM6|BX571857.1|mhci|seq333	antigen13|Q6GHM6|CP002114.3|mhci|seq333
antigen13|Q6GHM6|BX571857.1|mhci|seq365	antigen13|Q6GHM6|BX571857.1|mhci|seq365
antigen13|Q6GHM6|BX571857.1|mhci|seq365	antigen13|Q6GHM6|CP002114.3|mhci|seq365
antigen13|Q6GHM6|BX571857.1|mhci|seq621	antigen13|Q6GHM6|BX571857.1|mhci|seq621
antigen13|Q6GHM6|BX571857.1|mhci|seq621	antigen13|Q6GHM6|CP002114.3|mhci|seq621
antigen13|Q6GHM6|BX571857.1|mhci|seq653	antigen13|Q6GHM6|BX571857.1|mhci|seq653
antigen13|Q6GHM6|BX571857.1|mhci|seq653	antigen13|Q6GHM6|CP002114.3|mhci|seq653
antigen13|Q6GHM6|BX571857.1|mhci|seq685	antigen13|Q6GHM6|BX571857.1|mhci|seq685
antigen13|Q6GHM6|BX571857.1|mhci|seq685	antigen13|Q6GHM6|CP002114.3|mhci|seq685
antigen13|Q6GHM6|BX571857.1|mhci|seq717	antigen13|Q6GHM6|BX571857.1|mhci|seq717
antigen13|Q6GHM6|BX571857.1|mhci|seq717	antigen13|Q6GHM6|CP002114.3|mhci|seq717
antigen13|Q6GHM6|BX571857.1|mhci|seq749	antigen13|Q6GHM6|BX571857.1|mhci|seq749
antigen13|Q6GHM6|BX571857.1|mhci|seq749	antigen13|Q6GHM6|CP002114.3|mhci|seq749
antigen13|Q6GHM6|BX571857.1|mhci|seq781	antigen13|Q6GHM6|BX571857.1|mhci|seq781
antigen13|Q6GHM6|BX571857.1|mhci|seq781	antigen13|Q6GHM6|CP002114.3|mhci|seq781
antigen13|Q6GHM6|BX571857.1|mhci|seq781	antigen13|Q6GHM6|BX571857.1|mhci|seq782
antigen13|Q6GHM6|BX571857.1|mhci|seq781	antigen13|Q6GHM6|CP002114.3|mhci|seq782
antigen13|Q6GHM6|BX571857.1|mhci|seq14	antigen13|Q6GHM6|BX571857.1|mhci|seq14
antigen13|Q6GHM6|BX571857.1|mhci|seq14	antigen13|Q6GHM6|CP002114.3|mhci|seq14
antigen13|Q6GHM6|BX571857.1|mhci|seq46	antigen13|Q6GHM6|BX571857.1|mhci|seq46
antigen13|Q6GHM6|BX571857.1|mhci|seq46	antigen13|Q6GHM6|CP002114.3|mhci|seq46
antigen13|Q6GHM6|BX571857.1|mhci|seq78	antigen13|Q6GHM6|BX571857.1|mhci|seq78
antigen13|Q6GHM6|BX571857.1|mhci|seq78	antigen13|Q6GHM6|CP002114.3|mhci|seq82
antigen13|Q6GHM6|BX571857.1|mhci|seq110	antigen13|Q6GHM6|BX571857.1|mhci|seq110
antigen13|Q6GHM6|BX571857.1|mhci|seq110	antigen13|Q6GHM6|CP002114.3|mhci|seq114
antigen13|Q6GHM6|BX571857.1|mhci|seq142	antigen13|Q6GHM6|BX571857.1|mhci|seq142
antigen13|Q6GHM6|BX571857.1|mhci|seq142	antigen13|Q6GHM6|CP002114.3|mhci|seq142
antigen13|Q6GHM6|BX571857.1|mhci|seq174	antigen13|Q6GHM6|BX571857.1|mhci|seq174
antigen13|Q6GHM6|BX571857.1|mhci|seq174	antigen13|Q6GHM6|CP002114.3|mhci|seq174
antigen13|Q6GHM6|BX571857.1|mhci|seq206	antigen13|Q6GHM6|BX571857.1|mhci|seq206
antigen13|Q6GHM6|BX571857.1|mhci|seq206	antigen13|Q6GHM6|CP002114.3|mhci|seq206
antigen13|Q6GHM6|BX571857.1|mhci|seq238	antigen13|Q6GHM6|BX571857.1|mhci|seq238
antigen13|Q6GHM6|BX571857.1|mhci|seq238	antigen13|Q6GHM6|CP002114.3|mhci|seq238
antigen13|Q6GHM6|BX571857.1|mhci|seq270	antigen13|Q6GHM6|BX571857.1|mhci|seq270
antigen13|Q6GHM6|BX571857.1|mhci|seq270	antigen13|Q6GHM6|CP002114.3|mhci|seq270
antigen13|Q6GHM6|BX571857.1|mhci|seq302	antigen13|Q6GHM6|BX571857.1|mhci|seq302
antigen13|Q6GHM6|BX571857.1|mhci|seq302	antigen13|Q6GHM6|CP002114.3|mhci|seq302
antigen13|Q6GHM6|BX571857.1|mhci|seq334	antigen13|Q6GHM6|BX571857.1|mhci|seq334
antigen13|Q6GHM6|BX571857.1|mhci|seq334	antigen13|Q6GHM6|CP002114.3|mhci|seq334
antigen13|Q6GHM6|BX571857.1|mhci|seq366	antigen13|Q6GHM6|BX571857.1|mhci|seq366
antigen13|Q6GHM6|BX571857.1|mhci|seq366	antigen13|Q6GHM6|CP002114.3|mhci|seq366
antigen13|Q6GHM6|BX571857.1|mhci|seq398	antigen13|Q6GHM6|BX571857.1|mhci|seq398
antigen13|Q6GHM6|BX571857.1|mhci|seq398	antigen13|Q6GHM6|CP002114.3|mhci|seq398
antigen13|Q6GHM6|BX571857.1|mhci|seq430	antigen13|Q6GHM6|BX571857.1|mhci|seq430
antigen13|Q6GHM6|BX571857.1|mhci|seq430	antigen13|Q6GHM6|CP002114.3|mhci|seq430
antigen13|Q6GHM6|BX571857.1|mhci|seq462	antigen13|Q6GHM6|BX571857.1|mhci|seq462
antigen13|Q6GHM6|BX571857.1|mhci|seq462	antigen13|Q6GHM6|CP002114.3|mhci|seq462
antigen13|Q6GHM6|BX571857.1|mhci|seq494	antigen13|Q6GHM6|BX571857.1|mhci|seq494
antigen13|Q6GHM6|BX571857.1|mhci|seq494	antigen13|Q6GHM6|CP002114.3|mhci|seq494
antigen13|Q6GHM6|BX571857.1|mhci|seq526	antigen13|Q6GHM6|BX571857.1|mhci|seq526
antigen13|Q6GHM6|BX571857.1|mhci|seq526	antigen13|Q6GHM6|CP002114.3|mhci|seq526
antigen13|Q6GHM6|BX571857.1|mhci|seq558	antigen13|Q6GHM6|BX571857.1|mhci|seq558
antigen13|Q6GHM6|BX571857.1|mhci|seq558	antigen13|Q6GHM6|CP002114.3|mhci|seq558
antigen13|Q6GHM6|BX571857.1|mhci|seq590	antigen13|Q6GHM6|BX571857.1|mhci|seq590
antigen13|Q6GHM6|BX571857.1|mhci|seq590	antigen13|Q6GHM6|CP002114.3|mhci|seq590
antigen13|Q6GHM6|BX571857.1|mhci|seq622	antigen13|Q6GHM6|BX571857.1|mhci|seq622
antigen13|Q6GHM6|BX571857.1|mhci|seq622	antigen13|Q6GHM6|CP002114.3|mhci|seq622
antigen13|Q6GHM6|BX571857.1|mhci|seq622	antigen13|Q6GHM6|BX571857.1|mhci|seq623
antigen13|Q6GHM6|BX571857.1|mhci|seq622	antigen13|Q6GHM6|CP002114.3|mhci|seq623
antigen13|Q6GHM6|BX571857.1|mhci|seq654	antigen13|Q6GHM6|BX571857.1|mhci|seq654
antigen13|Q6GHM6|BX571857.1|mhci|seq654	antigen13|Q6GHM6|CP002114.3|mhci|seq654
antigen13|Q6GHM6|BX571857.1|mhci|seq654	antigen13|Q6GHM6|BX571857.1|mhci|seq655
antigen13|Q6GHM6|BX571857.1|mhci|seq654	antigen13|Q6GHM6|CP002114.3|mhci|seq655
antigen13|Q6GHM6|BX571857.1|mhci|seq686	antigen13|Q6GHM6|BX571857.1|mhci|seq686
antigen13|Q6GHM6|BX571857.1|mhci|seq686	antigen13|Q6GHM6|CP002114.3|mhci|seq686
antigen13|Q6GHM6|BX571857.1|mhci|seq686	antigen13|Q6GHM6|BX571857.1|mhci|seq687
antigen13|Q6GHM6|BX571857.1|mhci|seq686	antigen13|Q6GHM6|CP002114.3|mhci|seq687
antigen13|Q6GHM6|BX571857.1|mhci|seq718	antigen13|Q6GHM6|BX571857.1|mhci|seq718
antigen13|Q6GHM6|BX571857.1|mhci|seq718	antigen13|Q6GHM6|CP002114.3|mhci|seq718
antigen13|Q6GHM6|BX571857.1|mhci|seq718	antigen13|Q6GHM6|BX571857.1|mhci|seq719
antigen13|Q6GHM6|BX571857.1|mhci|seq718	antigen13|Q6GHM6|CP002114.3|mhci|seq719
antigen13|Q6GHM6|BX571857.1|mhci|seq750	antigen13|Q6GHM6|BX571857.1|mhci|seq750
antigen13|Q6GHM6|BX571857.1|mhci|seq750	antigen13|Q6GHM6|CP002114.3|mhci|seq750
antigen13|Q6GHM6|CP002114.3|mhci|seq660	antigen13|Q6GHM6|CP002114.3|mhci|seq660
antigen13|Q6GHM6|BX571857.1|mhci|seq15	antigen13|Q6GHM6|BX571857.1|mhci|seq15
antigen13|Q6GHM6|BX571857.1|mhci|seq15	antigen13|Q6GHM6|CP002114.3|mhci|seq15
antigen13|Q6GHM6|BX571857.1|mhci|seq15	antigen13|Q6GHM6|BX571857.1|mhci|seq16
antigen13|Q6GHM6|BX571857.1|mhci|seq15	antigen13|Q6GHM6|CP002114.3|mhci|seq16
antigen13|Q6GHM6|BX571857.1|mhci|seq47	antigen13|Q6GHM6|BX571857.1|mhci|seq47
antigen13|Q6GHM6|BX571857.1|mhci|seq47	antigen13|Q6GHM6|CP002114.3|mhci|seq47
antigen13|Q6GHM6|BX571857.1|mhci|seq47	antigen13|Q6GHM6|BX571857.1|mhci|seq48
antigen13|Q6GHM6|BX571857.1|mhci|seq47	antigen13|Q6GHM6|CP002114.3|mhci|seq48
antigen13|Q6GHM6|BX571857.1|mhci|seq79	antigen13|Q6GHM6|BX571857.1|mhci|seq79
antigen13|Q6GHM6|BX571857.1|mhci|seq79	antigen13|Q6GHM6|CP002114.3|mhci|seq83
antigen13|Q6GHM6|BX571857.1|mhci|seq79	antigen13|Q6GHM6|BX571857.1|mhci|seq80
antigen13|Q6GHM6|BX571857.1|mhci|seq79	antigen13|Q6GHM6|CP002114.3|mhci|seq84
antigen13|Q6GHM6|BX571857.1|mhci|seq111	antigen13|Q6GHM6|BX571857.1|mhci|seq111
antigen13|Q6GHM6|BX571857.1|mhci|seq111	antigen13|Q6GHM6|CP002114.3|mhci|seq115
antigen13|Q6GHM6|BX571857.1|mhci|seq111	antigen13|Q6GHM6|BX571857.1|mhci|seq112
antigen13|Q6GHM6|BX571857.1|mhci|seq111	antigen13|Q6GHM6|CP002114.3|mhci|seq116
antigen13|Q6GHM6|BX571857.1|mhci|seq143	antigen13|Q6GHM6|BX571857.1|mhci|seq143
antigen13|Q6GHM6|BX571857.1|mhci|seq143	antigen13|Q6GHM6|CP002114.3|mhci|seq143
antigen13|Q6GHM6|BX571857.1|mhci|seq175	antigen13|Q6GHM6|BX571857.1|mhci|seq175
antigen13|Q6GHM6|BX571857.1|mhci|seq175	antigen13|Q6GHM6|CP002114.3|mhci|seq175
antigen13|Q6GHM6|BX571857.1|mhci|seq175	antigen13|Q6GHM6|BX571857.1|mhci|seq176
antigen13|Q6GHM6|BX571857.1|mhci|seq175	antigen13|Q6GHM6|CP002114.3|mhci|seq176
antigen13|Q6GHM6|BX571857.1|mhci|seq207	antigen13|Q6GHM6|BX571857.1|mhci|seq207
antigen13|Q6GHM6|BX571857.1|mhci|seq207	antigen13|Q6GHM6|CP002114.3|mhci|seq207
antigen13|Q6GHM6|BX571857.1|mhci|seq207	antigen13|Q6GHM6|BX571857.1|mhci|seq208
antigen13|Q6GHM6|BX571857.1|mhci|seq207	antigen13|Q6GHM6|CP002114.3|mhci|seq208
antigen13|Q6GHM6|BX571857.1|mhci|seq239	antigen13|Q6GHM6|BX571857.1|mhci|seq239
antigen13|Q6GHM6|BX571857.1|mhci|seq239	antigen13|Q6GHM6|CP002114.3|mhci|seq239
antigen13|Q6GHM6|BX571857.1|mhci|seq239	antigen13|Q6GHM6|BX571857.1|mhci|seq240
antigen13|Q6GHM6|BX571857.1|mhci|seq239	antigen13|Q6GHM6|CP002114.3|mhci|seq240
antigen13|Q6GHM6|BX571857.1|mhci|seq271	antigen13|Q6GHM6|BX571857.1|mhci|seq271
antigen13|Q6GHM6|BX571857.1|mhci|seq271	antigen13|Q6GHM6|CP002114.3|mhci|seq271
antigen13|Q6GHM6|BX571857.1|mhci|seq271	antigen13|Q6GHM6|BX571857.1|mhci|seq272
antigen13|Q6GHM6|BX571857.1|mhci|seq271	antigen13|Q6GHM6|CP002114.3|mhci|seq272
antigen13|Q6GHM6|BX571857.1|mhci|seq303	antigen13|Q6GHM6|BX571857.1|mhci|seq303
antigen13|Q6GHM6|BX571857.1|mhci|seq303	antigen13|Q6GHM6|CP002114.3|mhci|seq303
antigen13|Q6GHM6|BX571857.1|mhci|seq303	antigen13|Q6GHM6|BX571857.1|mhci|seq304
antigen13|Q6GHM6|BX571857.1|mhci|seq303	antigen13|Q6GHM6|CP002114.3|mhci|seq304
antigen13|Q6GHM6|BX571857.1|mhci|seq335	antigen13|Q6GHM6|BX571857.1|mhci|seq335
antigen13|Q6GHM6|BX571857.1|mhci|seq335	antigen13|Q6GHM6|CP002114.3|mhci|seq335
antigen13|Q6GHM6|BX571857.1|mhci|seq335	antigen13|Q6GHM6|BX571857.1|mhci|seq336
antigen13|Q6GHM6|BX571857.1|mhci|seq335	antigen13|Q6GHM6|CP002114.3|mhci|seq336
antigen13|Q6GHM6|BX571857.1|mhci|seq367	antigen13|Q6GHM6|BX571857.1|mhci|seq367
antigen13|Q6GHM6|BX571857.1|mhci|seq367	antigen13|Q6GHM6|CP002114.3|mhci|seq367
antigen13|Q6GHM6|BX571857.1|mhci|seq367	antigen13|Q6GHM6|BX571857.1|mhci|seq368
antigen13|Q6GHM6|BX571857.1|mhci|seq367	antigen13|Q6GHM6|CP002114.3|mhci|seq368
antigen13|Q6GHM6|BX571857.1|mhci|seq399	antigen13|Q6GHM6|BX571857.1|mhci|seq399
antigen13|Q6GHM6|BX571857.1|mhci|seq399	antigen13|Q6GHM6|CP002114.3|mhci|seq399
antigen13|Q6GHM6|BX571857.1|mhci|seq431	antigen13|Q6GHM6|BX571857.1|mhci|seq431
antigen13|Q6GHM6|BX571857.1|mhci|seq431	antigen13|Q6GHM6|CP002114.3|mhci|seq431
antigen13|Q6GHM6|BX571857.1|mhci|seq463	antigen13|Q6GHM6|BX571857.1|mhci|seq463
antigen13|Q6GHM6|BX571857.1|mhci|seq463	antigen13|Q6GHM6|CP002114.3|mhci|seq463
antigen13|Q6GHM6|BX571857.1|mhci|seq495	antigen13|Q6GHM6|BX571857.1|mhci|seq495
antigen13|Q6GHM6|BX571857.1|mhci|seq495	antigen13|Q6GHM6|CP002114.3|mhci|seq495
antigen13|Q6GHM6|BX571857.1|mhci|seq527	antigen13|Q6GHM6|BX571857.1|mhci|seq527
antigen13|Q6GHM6|BX571857.1|mhci|seq527	antigen13|Q6GHM6|CP002114.3|mhci|seq527
antigen13|Q6GHM6|BX571857.1|mhci|seq559	antigen13|Q6GHM6|BX571857.1|mhci|seq559
antigen13|Q6GHM6|BX571857.1|mhci|seq559	antigen13|Q6GHM6|CP002114.3|mhci|seq559
antigen13|Q6GHM6|BX571857.1|mhci|seq591	antigen13|Q6GHM6|BX571857.1|mhci|seq591
