antigen129|P63980|BA000018.3|mhci|seq1708	antigen129|P63980|BA000018.3|mhci|seq1708
antigen129|P63980|CP002114.3|mhci|seq1225	antigen129|P63980|BX571857.1|mhci|seq1225
antigen129|P63980|CP002114.3|mhci|seq1225	antigen129|P63980|CP000253.1|mhci|seq1225
antigen129|P63980|CP002114.3|mhci|seq1257	antigen129|P63980|CP002114.3|mhci|seq1257
antigen129|P63980|CP002114.3|mhci|seq1289	antigen129|P63980|CP002114.3|mhci|seq1289
antigen129|P63980|CP002114.3|mhci|seq1289	antigen129|P63980|BA000018.3|mhci|seq1285
antigen129|P63980|CP002114.3|mhci|seq1289	antigen129|P63980|HE681097.1|mhci|seq1289
antigen129|P63980|CP002114.3|mhci|seq1289	antigen129|P63980|BX571857.1|mhci|seq1289
antigen129|P63980|CP002114.3|mhci|seq1289	antigen129|P63980|CP000253.1|mhci|seq1289
antigen129|P63980|CP002114.3|mhci|seq1321	antigen129|P63980|CP002114.3|mhci|seq1321
antigen129|P63980|CP002114.3|mhci|seq1321	antigen129|P63980|BA000018.3|mhci|seq1317
antigen129|P63980|CP002114.3|mhci|seq1321	antigen129|P63980|HE681097.1|mhci|seq1321
antigen129|P63980|CP002114.3|mhci|seq1321	antigen129|P63980|BX571857.1|mhci|seq1321
antigen129|P63980|CP002114.3|mhci|seq1321	antigen129|P63980|CP000253.1|mhci|seq1321
antigen129|P63980|CP002114.3|mhci|seq1353	antigen129|P63980|CP002114.3|mhci|seq1353
antigen129|P63980|CP002114.3|mhci|seq1353	antigen129|P63980|BA000018.3|mhci|seq1349
antigen129|P63980|CP002114.3|mhci|seq1353	antigen129|P63980|HE681097.1|mhci|seq1353
antigen129|P63980|CP002114.3|mhci|seq1353	antigen129|P63980|BX571857.1|mhci|seq1353
antigen129|P63980|CP002114.3|mhci|seq1353	antigen129|P63980|CP000253.1|mhci|seq1353
antigen129|P63980|CP002114.3|mhci|seq1385	antigen129|P63980|CP002114.3|mhci|seq1385
antigen129|P63980|CP002114.3|mhci|seq1385	antigen129|P63980|BA000018.3|mhci|seq1381
antigen129|P63980|CP002114.3|mhci|seq1385	antigen129|P63980|HE681097.1|mhci|seq1385
antigen129|P63980|CP002114.3|mhci|seq1385	antigen129|P63980|BX571857.1|mhci|seq1385
antigen129|P63980|CP002114.3|mhci|seq1385	antigen129|P63980|CP000253.1|mhci|seq1385
antigen129|P63980|CP002114.3|mhci|seq1417	antigen129|P63980|CP002114.3|mhci|seq1417
antigen129|P63980|CP002114.3|mhci|seq1417	antigen129|P63980|BA000018.3|mhci|seq1413
antigen129|P63980|CP002114.3|mhci|seq1417	antigen129|P63980|HE681097.1|mhci|seq1417
antigen129|P63980|CP002114.3|mhci|seq1417	antigen129|P63980|BX571857.1|mhci|seq1417
antigen129|P63980|CP002114.3|mhci|seq1417	antigen129|P63980|CP000253.1|mhci|seq1417
antigen129|P63980|CP002114.3|mhci|seq1449	antigen129|P63980|CP002114.3|mhci|seq1449
antigen129|P63980|CP002114.3|mhci|seq1481	antigen129|P63980|CP002114.3|mhci|seq1481
antigen129|P63980|CP002114.3|mhci|seq1481	antigen129|P63980|BA000018.3|mhci|seq1477
antigen129|P63980|CP002114.3|mhci|seq1481	antigen129|P63980|HE681097.1|mhci|seq1485
antigen129|P63980|CP002114.3|mhci|seq1481	antigen129|P63980|BX571857.1|mhci|seq1481
antigen129|P63980|CP002114.3|mhci|seq1481	antigen129|P63980|CP000253.1|mhci|seq1481
antigen129|P63980|CP002114.3|mhci|seq1513	antigen129|P63980|CP002114.3|mhci|seq1513
antigen129|P63980|CP002114.3|mhci|seq1513	antigen129|P63980|BA000018.3|mhci|seq1509
antigen129|P63980|CP002114.3|mhci|seq1513	antigen129|P63980|HE681097.1|mhci|seq1517
antigen129|P63980|CP002114.3|mhci|seq1513	antigen129|P63980|BX571857.1|mhci|seq1513
antigen129|P63980|CP002114.3|mhci|seq1513	antigen129|P63980|CP000253.1|mhci|seq1513
antigen129|P63980|CP002114.3|mhci|seq1545	antigen129|P63980|CP002114.3|mhci|seq1545
antigen129|P63980|CP002114.3|mhci|seq1545	antigen129|P63980|BA000018.3|mhci|seq1541
antigen129|P63980|CP002114.3|mhci|seq1545	antigen129|P63980|HE681097.1|mhci|seq1549
antigen129|P63980|CP002114.3|mhci|seq1545	antigen129|P63980|BX571857.1|mhci|seq1545
antigen129|P63980|CP002114.3|mhci|seq1545	antigen129|P63980|CP000253.1|mhci|seq1545
antigen129|P63980|CP002114.3|mhci|seq1577	antigen129|P63980|CP002114.3|mhci|seq1577
antigen129|P63980|CP002114.3|mhci|seq1577	antigen129|P63980|BA000018.3|mhci|seq1573
antigen129|P63980|CP002114.3|mhci|seq1577	antigen129|P63980|HE681097.1|mhci|seq1581
antigen129|P63980|CP002114.3|mhci|seq1577	antigen129|P63980|BX571857.1|mhci|seq1577
antigen129|P63980|CP002114.3|mhci|seq1577	antigen129|P63980|CP000253.1|mhci|seq1577
antigen129|P63980|CP002114.3|mhci|seq1609	antigen129|P63980|CP002114.3|mhci|seq1609
antigen129|P63980|CP002114.3|mhci|seq1609	antigen129|P63980|BA000018.3|mhci|seq1605
antigen129|P63980|CP002114.3|mhci|seq1609	antigen129|P63980|HE681097.1|mhci|seq1613
antigen129|P63980|CP002114.3|mhci|seq1609	antigen129|P63980|BX571857.1|mhci|seq1609
antigen129|P63980|CP002114.3|mhci|seq1609	antigen129|P63980|CP000253.1|mhci|seq1609
antigen129|P63980|CP002114.3|mhci|seq1641	antigen129|P63980|CP002114.3|mhci|seq1641
antigen129|P63980|CP002114.3|mhci|seq1641	antigen129|P63980|BA000018.3|mhci|seq1641
antigen129|P63980|CP002114.3|mhci|seq1641	antigen129|P63980|HE681097.1|mhci|seq1645
antigen129|P63980|CP002114.3|mhci|seq1641	antigen129|P63980|BX571857.1|mhci|seq1641
antigen129|P63980|CP002114.3|mhci|seq1641	antigen129|P63980|CP000253.1|mhci|seq1641
antigen129|P63980|CP002114.3|mhci|seq1673	antigen129|P63980|CP002114.3|mhci|seq1673
antigen129|P63980|CP002114.3|mhci|seq1673	antigen129|P63980|HE681097.1|mhci|seq1673
antigen129|P63980|CP002114.3|mhci|seq1673	antigen129|P63980|BA000018.3|mhci|seq1673
antigen129|P63980|CP002114.3|mhci|seq1673	antigen129|P63980|BX571857.1|mhci|seq1673
antigen129|P63980|CP002114.3|mhci|seq1673	antigen129|P63980|CP000253.1|mhci|seq1673
antigen129|P63980|CP002114.3|mhci|seq1737	antigen129|P63980|CP002114.3|mhci|seq1737
antigen129|P63980|CP002114.3|mhci|seq1737	antigen129|P63980|HE681097.1|mhci|seq1737
antigen129|P63980|CP002114.3|mhci|seq1737	antigen129|P63980|BA000018.3|mhci|seq1737
antigen129|P63980|CP002114.3|mhci|seq1737	antigen129|P63980|BX571857.1|mhci|seq1737
antigen129|P63980|CP002114.3|mhci|seq1737	antigen129|P63980|CP000253.1|mhci|seq1737
antigen129|P63980|CP002114.3|mhci|seq1833	antigen129|P63980|CP002114.3|mhci|seq1833
antigen129|P63980|CP002114.3|mhci|seq1833	antigen129|P63980|BA000018.3|mhci|seq1829
antigen129|P63980|CP002114.3|mhci|seq1833	antigen129|P63980|HE681097.1|mhci|seq1833
antigen129|P63980|CP002114.3|mhci|seq1833	antigen129|P63980|BX571857.1|mhci|seq1833
antigen129|P63980|CP002114.3|mhci|seq1833	antigen129|P63980|CP000253.1|mhci|seq1833
antigen129|P63980|CP002114.3|mhci|seq1833	antigen129|P63980|CP002114.3|mhci|seq1834
antigen129|P63980|CP002114.3|mhci|seq1833	antigen129|P63980|BA000018.3|mhci|seq1830
antigen129|P63980|CP002114.3|mhci|seq1833	antigen129|P63980|HE681097.1|mhci|seq1834
antigen129|P63980|CP002114.3|mhci|seq1833	antigen129|P63980|BX571857.1|mhci|seq1834
antigen129|P63980|CP002114.3|mhci|seq1833	antigen129|P63980|CP000253.1|mhci|seq1834
antigen129|P63980|CP002114.3|mhci|seq1865	antigen129|P63980|CP002114.3|mhci|seq1865
antigen129|P63980|CP002114.3|mhci|seq1865	antigen129|P63980|BA000018.3|mhci|seq1861
antigen129|P63980|CP002114.3|mhci|seq1865	antigen129|P63980|HE681097.1|mhci|seq1865
antigen129|P63980|CP002114.3|mhci|seq1865	antigen129|P63980|BX571857.1|mhci|seq1865
antigen129|P63980|CP002114.3|mhci|seq1865	antigen129|P63980|CP000253.1|mhci|seq1865
antigen129|P63980|CP002114.3|mhci|seq1865	antigen129|P63980|CP002114.3|mhci|seq1866
antigen129|P63980|CP002114.3|mhci|seq1865	antigen129|P63980|BA000018.3|mhci|seq1862
antigen129|P63980|CP002114.3|mhci|seq1865	antigen129|P63980|HE681097.1|mhci|seq1866
antigen129|P63980|CP002114.3|mhci|seq1865	antigen129|P63980|BX571857.1|mhci|seq1866
antigen129|P63980|CP002114.3|mhci|seq1865	antigen129|P63980|CP000253.1|mhci|seq1866
antigen129|P63980|HE681097.1|mhci|seq2	antigen129|P63980|HE681097.1|mhci|seq2
antigen129|P63980|HE681097.1|mhci|seq2	antigen129|P63980|BA000018.3|mhci|seq2
antigen129|P63980|HE681097.1|mhci|seq2	antigen129|P63980|BX571857.1|mhci|seq2
antigen129|P63980|HE681097.1|mhci|seq2	antigen129|P63980|CP000253.1|mhci|seq2
antigen129|P63980|HE681097.1|mhci|seq2	antigen129|P63980|CP002114.3|mhci|seq2
antigen129|P63980|HE681097.1|mhci|seq34	antigen129|P63980|HE681097.1|mhci|seq34
antigen129|P63980|HE681097.1|mhci|seq34	antigen129|P63980|BA000018.3|mhci|seq34
antigen129|P63980|HE681097.1|mhci|seq34	antigen129|P63980|BX571857.1|mhci|seq34
antigen129|P63980|HE681097.1|mhci|seq34	antigen129|P63980|CP000253.1|mhci|seq34
antigen129|P63980|HE681097.1|mhci|seq34	antigen129|P63980|CP002114.3|mhci|seq34
antigen129|P63980|HE681097.1|mhci|seq66	antigen129|P63980|HE681097.1|mhci|seq66
antigen129|P63980|HE681097.1|mhci|seq66	antigen129|P63980|BX571857.1|mhci|seq66
antigen129|P63980|HE681097.1|mhci|seq66	antigen129|P63980|CP000253.1|mhci|seq66
antigen129|P63980|HE681097.1|mhci|seq66	antigen129|P63980|CP002114.3|mhci|seq66
antigen129|P63980|HE681097.1|mhci|seq66	antigen129|P63980|BA000018.3|mhci|seq62
antigen129|P63980|HE681097.1|mhci|seq130	antigen129|P63980|HE681097.1|mhci|seq130
antigen129|P63980|HE681097.1|mhci|seq130	antigen129|P63980|BX571857.1|mhci|seq130
antigen129|P63980|HE681097.1|mhci|seq130	antigen129|P63980|CP000253.1|mhci|seq130
antigen129|P63980|HE681097.1|mhci|seq130	antigen129|P63980|CP002114.3|mhci|seq130
antigen129|P63980|HE681097.1|mhci|seq130	antigen129|P63980|BA000018.3|mhci|seq126
antigen129|P63980|HE681097.1|mhci|seq162	antigen129|P63980|HE681097.1|mhci|seq162
antigen129|P63980|HE681097.1|mhci|seq162	antigen129|P63980|BA000018.3|mhci|seq162
antigen129|P63980|HE681097.1|mhci|seq162	antigen129|P63980|BX571857.1|mhci|seq166
antigen129|P63980|HE681097.1|mhci|seq162	antigen129|P63980|CP000253.1|mhci|seq166
antigen129|P63980|HE681097.1|mhci|seq162	antigen129|P63980|CP002114.3|mhci|seq166
antigen129|P63980|HE681097.1|mhci|seq194	antigen129|P63980|HE681097.1|mhci|seq194
antigen129|P63980|HE681097.1|mhci|seq194	antigen129|P63980|BA000018.3|mhci|seq194
antigen129|P63980|HE681097.1|mhci|seq194	antigen129|P63980|BX571857.1|mhci|seq198
antigen129|P63980|HE681097.1|mhci|seq194	antigen129|P63980|CP000253.1|mhci|seq198
antigen129|P63980|HE681097.1|mhci|seq194	antigen129|P63980|CP002114.3|mhci|seq198
antigen129|P63980|HE681097.1|mhci|seq226	antigen129|P63980|HE681097.1|mhci|seq226
antigen129|P63980|HE681097.1|mhci|seq226	antigen129|P63980|BA000018.3|mhci|seq226
antigen129|P63980|HE681097.1|mhci|seq226	antigen129|P63980|BX571857.1|mhci|seq230
antigen129|P63980|HE681097.1|mhci|seq226	antigen129|P63980|CP000253.1|mhci|seq230
antigen129|P63980|HE681097.1|mhci|seq226	antigen129|P63980|CP002114.3|mhci|seq230
antigen129|P63980|HE681097.1|mhci|seq258	antigen129|P63980|HE681097.1|mhci|seq258
antigen129|P63980|HE681097.1|mhci|seq258	antigen129|P63980|BA000018.3|mhci|seq258
antigen129|P63980|HE681097.1|mhci|seq258	antigen129|P63980|BX571857.1|mhci|seq262
antigen129|P63980|HE681097.1|mhci|seq258	antigen129|P63980|CP000253.1|mhci|seq262
antigen129|P63980|HE681097.1|mhci|seq258	antigen129|P63980|CP002114.3|mhci|seq262
antigen129|P63980|HE681097.1|mhci|seq290	antigen129|P63980|HE681097.1|mhci|seq290
antigen129|P63980|HE681097.1|mhci|seq290	antigen129|P63980|CP002114.3|mhci|seq298
antigen129|P63980|HE681097.1|mhci|seq290	antigen129|P63980|BA000018.3|mhci|seq294
antigen129|P63980|HE681097.1|mhci|seq290	antigen129|P63980|BX571857.1|mhci|seq298
antigen129|P63980|HE681097.1|mhci|seq290	antigen129|P63980|CP000253.1|mhci|seq298
antigen129|P63980|HE681097.1|mhci|seq322	antigen129|P63980|HE681097.1|mhci|seq322
antigen129|P63980|HE681097.1|mhci|seq354	antigen129|P63980|HE681097.1|mhci|seq354
antigen129|P63980|HE681097.1|mhci|seq354	antigen129|P63980|BA000018.3|mhci|seq354
antigen129|P63980|HE681097.1|mhci|seq354	antigen129|P63980|BX571857.1|mhci|seq358
antigen129|P63980|HE681097.1|mhci|seq354	antigen129|P63980|CP000253.1|mhci|seq358
antigen129|P63980|HE681097.1|mhci|seq354	antigen129|P63980|CP002114.3|mhci|seq358
antigen129|P63980|HE681097.1|mhci|seq386	antigen129|P63980|HE681097.1|mhci|seq386
antigen129|P63980|HE681097.1|mhci|seq386	antigen129|P63980|BA000018.3|mhci|seq386
antigen129|P63980|HE681097.1|mhci|seq386	antigen129|P63980|BX571857.1|mhci|seq390
antigen129|P63980|HE681097.1|mhci|seq386	antigen129|P63980|CP000253.1|mhci|seq390
antigen129|P63980|HE681097.1|mhci|seq386	antigen129|P63980|CP002114.3|mhci|seq390
antigen129|P63980|HE681097.1|mhci|seq418	antigen129|P63980|HE681097.1|mhci|seq418
antigen129|P63980|HE681097.1|mhci|seq418	antigen129|P63980|BA000018.3|mhci|seq418
antigen129|P63980|HE681097.1|mhci|seq418	antigen129|P63980|BX571857.1|mhci|seq422
antigen129|P63980|HE681097.1|mhci|seq418	antigen129|P63980|CP000253.1|mhci|seq422
antigen129|P63980|HE681097.1|mhci|seq418	antigen129|P63980|CP002114.3|mhci|seq422
antigen129|P63980|HE681097.1|mhci|seq450	antigen129|P63980|HE681097.1|mhci|seq450
antigen129|P63980|HE681097.1|mhci|seq450	antigen129|P63980|BA000018.3|mhci|seq450
antigen129|P63980|HE681097.1|mhci|seq450	antigen129|P63980|BX571857.1|mhci|seq454
antigen129|P63980|HE681097.1|mhci|seq450	antigen129|P63980|CP000253.1|mhci|seq454
antigen129|P63980|HE681097.1|mhci|seq450	antigen129|P63980|CP002114.3|mhci|seq454
antigen129|P63980|HE681097.1|mhci|seq482	antigen129|P63980|HE681097.1|mhci|seq482
antigen129|P63980|HE681097.1|mhci|seq482	antigen129|P63980|BA000018.3|mhci|seq482
antigen129|P63980|HE681097.1|mhci|seq482	antigen129|P63980|BX571857.1|mhci|seq486
antigen129|P63980|HE681097.1|mhci|seq482	antigen129|P63980|CP000253.1|mhci|seq486
antigen129|P63980|HE681097.1|mhci|seq482	antigen129|P63980|CP002114.3|mhci|seq486
antigen129|P63980|HE681097.1|mhci|seq514	antigen129|P63980|HE681097.1|mhci|seq514
antigen129|P63980|HE681097.1|mhci|seq514	antigen129|P63980|BA000018.3|mhci|seq514
antigen129|P63980|HE681097.1|mhci|seq514	antigen129|P63980|BX571857.1|mhci|seq518
antigen129|P63980|HE681097.1|mhci|seq514	antigen129|P63980|CP000253.1|mhci|seq518
antigen129|P63980|HE681097.1|mhci|seq514	antigen129|P63980|CP002114.3|mhci|seq518
antigen129|P63980|HE681097.1|mhci|seq546	antigen129|P63980|HE681097.1|mhci|seq546
antigen129|P63980|HE681097.1|mhci|seq578	antigen129|P63980|HE681097.1|mhci|seq578
antigen129|P63980|HE681097.1|mhci|seq578	antigen129|P63980|BA000018.3|mhci|seq578
antigen129|P63980|HE681097.1|mhci|seq578	antigen129|P63980|BX571857.1|mhci|seq582
antigen129|P63980|HE681097.1|mhci|seq578	antigen129|P63980|CP000253.1|mhci|seq582
antigen129|P63980|HE681097.1|mhci|seq578	antigen129|P63980|CP002114.3|mhci|seq582
antigen129|P63980|HE681097.1|mhci|seq610	antigen129|P63980|HE681097.1|mhci|seq610
antigen129|P63980|HE681097.1|mhci|seq610	antigen129|P63980|BA000018.3|mhci|seq610
antigen129|P63980|HE681097.1|mhci|seq610	antigen129|P63980|BX571857.1|mhci|seq614
antigen129|P63980|HE681097.1|mhci|seq610	antigen129|P63980|CP000253.1|mhci|seq614
antigen129|P63980|HE681097.1|mhci|seq610	antigen129|P63980|CP002114.3|mhci|seq614
antigen129|P63980|HE681097.1|mhci|seq642	antigen129|P63980|HE681097.1|mhci|seq642
antigen129|P63980|HE681097.1|mhci|seq642	antigen129|P63980|BA000018.3|mhci|seq642
antigen129|P63980|HE681097.1|mhci|seq642	antigen129|P63980|BX571857.1|mhci|seq646
antigen129|P63980|HE681097.1|mhci|seq642	antigen129|P63980|CP000253.1|mhci|seq646
antigen129|P63980|HE681097.1|mhci|seq642	antigen129|P63980|CP002114.3|mhci|seq646
antigen129|P63980|HE681097.1|mhci|seq674	antigen129|P63980|HE681097.1|mhci|seq674
antigen129|P63980|HE681097.1|mhci|seq706	antigen129|P63980|HE681097.1|mhci|seq706
antigen129|P63980|HE681097.1|mhci|seq706	antigen129|P63980|BA000018.3|mhci|seq706
antigen129|P63980|HE681097.1|mhci|seq706	antigen129|P63980|BX571857.1|mhci|seq710
antigen129|P63980|HE681097.1|mhci|seq706	antigen129|P63980|CP000253.1|mhci|seq710
antigen129|P63980|HE681097.1|mhci|seq706	antigen129|P63980|CP002114.3|mhci|seq710
antigen129|P63980|HE681097.1|mhci|seq706	antigen129|P63980|HE681097.1|mhci|seq707
antigen129|P63980|HE681097.1|mhci|seq706	antigen129|P63980|BA000018.3|mhci|seq707
antigen129|P63980|HE681097.1|mhci|seq706	antigen129|P63980|BX571857.1|mhci|seq711
antigen129|P63980|HE681097.1|mhci|seq706	antigen129|P63980|CP000253.1|mhci|seq711
antigen129|P63980|HE681097.1|mhci|seq706	antigen129|P63980|CP002114.3|mhci|seq711
antigen129|P63980|HE681097.1|mhci|seq738	antigen129|P63980|HE681097.1|mhci|seq738
antigen129|P63980|HE681097.1|mhci|seq738	antigen129|P63980|BA000018.3|mhci|seq738
antigen129|P63980|HE681097.1|mhci|seq738	antigen129|P63980|BX571857.1|mhci|seq742
antigen129|P63980|HE681097.1|mhci|seq738	antigen129|P63980|CP000253.1|mhci|seq742
antigen129|P63980|HE681097.1|mhci|seq738	antigen129|P63980|CP002114.3|mhci|seq742
antigen129|P63980|HE681097.1|mhci|seq738	antigen129|P63980|HE681097.1|mhci|seq739
antigen129|P63980|HE681097.1|mhci|seq738	antigen129|P63980|BA000018.3|mhci|seq739
antigen129|P63980|HE681097.1|mhci|seq738	antigen129|P63980|BX571857.1|mhci|seq743
antigen129|P63980|HE681097.1|mhci|seq738	antigen129|P63980|CP000253.1|mhci|seq743
antigen129|P63980|HE681097.1|mhci|seq738	antigen129|P63980|CP002114.3|mhci|seq743
antigen129|P63980|HE681097.1|mhci|seq770	antigen129|P63980|HE681097.1|mhci|seq770
antigen129|P63980|HE681097.1|mhci|seq770	antigen129|P63980|BA000018.3|mhci|seq770
antigen129|P63980|HE681097.1|mhci|seq770	antigen129|P63980|BX571857.1|mhci|seq774
antigen129|P63980|HE681097.1|mhci|seq770	antigen129|P63980|CP000253.1|mhci|seq774
antigen129|P63980|HE681097.1|mhci|seq770	antigen129|P63980|CP002114.3|mhci|seq774
antigen129|P63980|HE681097.1|mhci|seq770	antigen129|P63980|HE681097.1|mhci|seq771
antigen129|P63980|HE681097.1|mhci|seq770	antigen129|P63980|BA000018.3|mhci|seq771
antigen129|P63980|HE681097.1|mhci|seq770	antigen129|P63980|BX571857.1|mhci|seq775
antigen129|P63980|HE681097.1|mhci|seq770	antigen129|P63980|CP000253.1|mhci|seq775
antigen129|P63980|HE681097.1|mhci|seq770	antigen129|P63980|CP002114.3|mhci|seq775
antigen129|P63980|HE681097.1|mhci|seq802	antigen129|P63980|HE681097.1|mhci|seq802
antigen129|P63980|HE681097.1|mhci|seq802	antigen129|P63980|BA000018.3|mhci|seq802
antigen129|P63980|HE681097.1|mhci|seq802	antigen129|P63980|BX571857.1|mhci|seq806
antigen129|P63980|HE681097.1|mhci|seq802	antigen129|P63980|CP000253.1|mhci|seq806
antigen129|P63980|HE681097.1|mhci|seq802	antigen129|P63980|CP002114.3|mhci|seq806
antigen129|P63980|HE681097.1|mhci|seq802	antigen129|P63980|HE681097.1|mhci|seq803
antigen129|P63980|HE681097.1|mhci|seq802	antigen129|P63980|BA000018.3|mhci|seq803
antigen129|P63980|HE681097.1|mhci|seq802	antigen129|P63980|BX571857.1|mhci|seq807
antigen129|P63980|HE681097.1|mhci|seq802	antigen129|P63980|CP000253.1|mhci|seq807
antigen129|P63980|HE681097.1|mhci|seq802	antigen129|P63980|CP002114.3|mhci|seq807
antigen129|P63980|HE681097.1|mhci|seq834	antigen129|P63980|HE681097.1|mhci|seq834
antigen129|P63980|HE681097.1|mhci|seq834	antigen129|P63980|BA000018.3|mhci|seq834
antigen129|P63980|HE681097.1|mhci|seq834	antigen129|P63980|BX571857.1|mhci|seq838
antigen129|P63980|HE681097.1|mhci|seq834	antigen129|P63980|CP000253.1|mhci|seq838
antigen129|P63980|HE681097.1|mhci|seq834	antigen129|P63980|CP002114.3|mhci|seq838
antigen129|P63980|HE681097.1|mhci|seq834	antigen129|P63980|HE681097.1|mhci|seq835
antigen129|P63980|HE681097.1|mhci|seq834	antigen129|P63980|BA000018.3|mhci|seq835
antigen129|P63980|HE681097.1|mhci|seq834	antigen129|P63980|BX571857.1|mhci|seq839
antigen129|P63980|HE681097.1|mhci|seq834	antigen129|P63980|CP000253.1|mhci|seq839
antigen129|P63980|HE681097.1|mhci|seq834	antigen129|P63980|CP002114.3|mhci|seq839
antigen129|P63980|HE681097.1|mhci|seq866	antigen129|P63980|HE681097.1|mhci|seq866
antigen129|P63980|HE681097.1|mhci|seq866	antigen129|P63980|BA000018.3|mhci|seq866
antigen129|P63980|HE681097.1|mhci|seq866	antigen129|P63980|BX571857.1|mhci|seq870
antigen129|P63980|HE681097.1|mhci|seq866	antigen129|P63980|CP000253.1|mhci|seq870
antigen129|P63980|HE681097.1|mhci|seq866	antigen129|P63980|CP002114.3|mhci|seq870
antigen129|P63980|HE681097.1|mhci|seq866	antigen129|P63980|HE681097.1|mhci|seq867
antigen129|P63980|HE681097.1|mhci|seq866	antigen129|P63980|BA000018.3|mhci|seq867
antigen129|P63980|HE681097.1|mhci|seq866	antigen129|P63980|BX571857.1|mhci|seq871
antigen129|P63980|HE681097.1|mhci|seq866	antigen129|P63980|CP000253.1|mhci|seq871
antigen129|P63980|HE681097.1|mhci|seq866	antigen129|P63980|CP002114.3|mhci|seq871
antigen129|P63980|HE681097.1|mhci|seq898	antigen129|P63980|HE681097.1|mhci|seq898
antigen129|P63980|HE681097.1|mhci|seq898	antigen129|P63980|BA000018.3|mhci|seq898
antigen129|P63980|HE681097.1|mhci|seq898	antigen129|P63980|BX571857.1|mhci|seq902
antigen129|P63980|HE681097.1|mhci|seq898	antigen129|P63980|CP000253.1|mhci|seq902
antigen129|P63980|HE681097.1|mhci|seq898	antigen129|P63980|CP002114.3|mhci|seq902
antigen129|P63980|HE681097.1|mhci|seq898	antigen129|P63980|HE681097.1|mhci|seq899
antigen129|P63980|HE681097.1|mhci|seq898	antigen129|P63980|BA000018.3|mhci|seq899
antigen129|P63980|HE681097.1|mhci|seq898	antigen129|P63980|BX571857.1|mhci|seq903
antigen129|P63980|HE681097.1|mhci|seq898	antigen129|P63980|CP000253.1|mhci|seq903
antigen129|P63980|HE681097.1|mhci|seq898	antigen129|P63980|CP002114.3|mhci|seq903
antigen129|P63980|HE681097.1|mhci|seq930	antigen129|P63980|HE681097.1|mhci|seq930
antigen129|P63980|HE681097.1|mhci|seq930	antigen129|P63980|BX571857.1|mhci|seq930
antigen129|P63980|HE681097.1|mhci|seq930	antigen129|P63980|CP000253.1|mhci|seq930
antigen129|P63980|HE681097.1|mhci|seq930	antigen129|P63980|CP002114.3|mhci|seq930
antigen129|P63980|HE681097.1|mhci|seq930	antigen129|P63980|BA000018.3|mhci|seq926
antigen129|P63980|HE681097.1|mhci|seq930	antigen129|P63980|BA000018.3|mhci|seq927
antigen129|P63980|HE681097.1|mhci|seq930	antigen129|P63980|HE681097.1|mhci|seq931
antigen129|P63980|HE681097.1|mhci|seq930	antigen129|P63980|BX571857.1|mhci|seq931
antigen129|P63980|HE681097.1|mhci|seq930	antigen129|P63980|CP000253.1|mhci|seq931
antigen129|P63980|HE681097.1|mhci|seq930	antigen129|P63980|CP002114.3|mhci|seq931
antigen129|P63980|HE681097.1|mhci|seq962	antigen129|P63980|HE681097.1|mhci|seq962
antigen129|P63980|HE681097.1|mhci|seq962	antigen129|P63980|BA000018.3|mhci|seq962
antigen129|P63980|HE681097.1|mhci|seq962	antigen129|P63980|BX571857.1|mhci|seq966
antigen129|P63980|HE681097.1|mhci|seq962	antigen129|P63980|CP000253.1|mhci|seq966
antigen129|P63980|HE681097.1|mhci|seq962	antigen129|P63980|CP002114.3|mhci|seq966
antigen129|P63980|HE681097.1|mhci|seq962	antigen129|P63980|HE681097.1|mhci|seq963
antigen129|P63980|HE681097.1|mhci|seq962	antigen129|P63980|BA000018.3|mhci|seq963
antigen129|P63980|HE681097.1|mhci|seq962	antigen129|P63980|BX571857.1|mhci|seq967
antigen129|P63980|HE681097.1|mhci|seq962	antigen129|P63980|CP000253.1|mhci|seq967
antigen129|P63980|HE681097.1|mhci|seq962	antigen129|P63980|CP002114.3|mhci|seq967
antigen129|P63980|HE681097.1|mhci|seq994	antigen129|P63980|HE681097.1|mhci|seq994
antigen129|P63980|HE681097.1|mhci|seq994	antigen129|P63980|BA000018.3|mhci|seq994
antigen129|P63980|HE681097.1|mhci|seq994	antigen129|P63980|BX571857.1|mhci|seq998
antigen129|P63980|HE681097.1|mhci|seq994	antigen129|P63980|CP000253.1|mhci|seq998
antigen129|P63980|HE681097.1|mhci|seq994	antigen129|P63980|CP002114.3|mhci|seq998
antigen129|P63980|HE681097.1|mhci|seq994	antigen129|P63980|HE681097.1|mhci|seq995
antigen129|P63980|HE681097.1|mhci|seq994	antigen129|P63980|BA000018.3|mhci|seq995
antigen129|P63980|HE681097.1|mhci|seq994	antigen129|P63980|BX571857.1|mhci|seq999
antigen129|P63980|HE681097.1|mhci|seq994	antigen129|P63980|CP000253.1|mhci|seq999
antigen129|P63980|HE681097.1|mhci|seq994	antigen129|P63980|CP002114.3|mhci|seq999
antigen129|P63980|HE681097.1|mhci|seq1026	antigen129|P63980|HE681097.1|mhci|seq1026
antigen129|P63980|HE681097.1|mhci|seq1026	antigen129|P63980|BA000018.3|mhci|seq1026
antigen129|P63980|HE681097.1|mhci|seq1026	antigen129|P63980|BX571857.1|mhci|seq1030
antigen129|P63980|HE681097.1|mhci|seq1026	antigen129|P63980|CP000253.1|mhci|seq1030
