antigen193|P68821|BX571857.1|mhcii|seq2312	antigen193|P68821|BX571857.1|mhcii|seq2312
antigen193|P68821|BX571857.1|mhcii|seq4324	antigen193|P68821|BX571857.1|mhcii|seq2612
antigen193|P68821|BX571857.1|mhcii|seq4324	antigen193|P68821|BX571857.1|mhcii|seq4946
antigen193|P68821|BX571857.1|mhcii|seq4324	antigen193|P68821|BX571857.1|mhcii|seq2614
antigen193|P68821|BX571857.1|mhcii|seq4324	antigen193|P68821|BX571857.1|mhcii|seq4948
antigen193|P68821|BX571857.1|mhcii|seq4324	antigen193|P68821|BX571857.1|mhcii|seq2615
antigen193|P68821|BX571857.1|mhcii|seq4324	antigen193|P68821|BX571857.1|mhcii|seq4949
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq4388
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq4385
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq4386
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq4387
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq5444
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq4325
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq4389
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq5445
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq4326
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq4390
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq5446
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq4327
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq5447
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq4328
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq5448
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq3755
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq380
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq3756
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq381
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq3757
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq382
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq3758
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq383
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq3759
antigen193|P68821|BX571857.1|mhcii|seq4388	antigen193|P68821|BX571857.1|mhcii|seq384
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq742
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq4604
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq738
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq4600
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq739
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq4601
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq740
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq4602
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq2596
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq2561
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq2593
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq2562
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq2594
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq2563
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq2595
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq2564
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq2565
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq2566
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq5254
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq743
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq5255
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq744
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq5256
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq745
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq5257
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq4106
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq5258
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq4107
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq5259
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq4108
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq4109
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq4110
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq4111
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq3090
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq3091
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq3283
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq3092
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq3284
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq3093
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq3285
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq4181
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq3286
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq4182
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq3287
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq4183
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq3288
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq4184
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq4185
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq4186
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq4605
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq4606
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq2592
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq5252
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq741
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq4603
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq5253
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq3087
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq3088
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq3089
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq4180
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq2589
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq2590
antigen193|P68821|BX571857.1|mhcii|seq742	antigen193|P68821|BX571857.1|mhcii|seq2591
antigen193|P68821|BX571857.1|mhcii|seq806	antigen193|P68821|BX571857.1|mhcii|seq806
antigen193|P68821|BX571857.1|mhcii|seq2342	antigen193|P68821|BX571857.1|mhcii|seq2342
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq1548
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq4195
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq4196
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq3653
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq4197
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq4198
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq4201
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq4199
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq3656
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq4200
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq3657
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq3658
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq3659
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq620
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq3660
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq621
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq2861
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq3661
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq5421
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq622
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq2862
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq5422
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq623
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq1551
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq2863
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq5423
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq624
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq1552
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq2864
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq4272
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq5424
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq625
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq2865
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq4273
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq2866
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq4274
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq4275
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq4276
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq1546
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq5418
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq1547
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq588
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq99
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq5420
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq589
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq1549
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq4269
antigen193|P68821|BX571857.1|mhcii|seq1548	antigen193|P68821|BX571857.1|mhcii|seq1550
antigen193|P68821|BX571857.1|mhcii|seq1804	antigen193|P68821|BX571857.1|mhcii|seq1804
antigen193|P68821|BX571857.1|mhcii|seq2252	antigen193|P68821|BX571857.1|mhcii|seq2252
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq2316
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq4069
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq4067
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq4068
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq5382
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq2313
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq106
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq2314
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq3848
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq3845
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq4101
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq3846
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq4070
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq4102
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq3847
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq4071
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq4103
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq5383
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq4104
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq5384
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq5385
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq2315
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq3279
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq3280
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq3281
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq3282
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq2558
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq2559
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq2560
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq718
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq109
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq716
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq107
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq717
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq108
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq719
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq110
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq720
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq111
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq3066
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq2507
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq3064
antigen193|P68821|BX571857.1|mhcii|seq2316	antigen193|P68821|BX571857.1|mhcii|seq3065
antigen193|P68821|BX571857.1|mhcii|seq2732	antigen193|P68821|BX571857.1|mhcii|seq2732
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq2796
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq2151
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq2148
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq2149
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq2150
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq2152
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq2153
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq2154
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq2793
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq2794
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq2795
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq497
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq2155
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq494
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq495
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq496
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq498
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq499
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq5147
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq5148
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq212
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq2328
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq213
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq5144
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq5141
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq5142
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq5143
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq5145
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq5146
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq2329
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq214
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq2332
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq217
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq2330
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq215
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq2331
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq216
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq2333
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq218
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq2334
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq219
antigen193|P68821|BX571857.1|mhcii|seq2796	antigen193|P68821|BX571857.1|mhcii|seq2335
antigen193|P68821|BX571857.1|mhcii|seq3020	antigen193|P68821|BX571857.1|mhcii|seq3020
antigen193|P68821|BX571857.1|mhcii|seq3020	antigen193|P68821|BX571857.1|mhcii|seq3019
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq3372
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq2050
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq452
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq4711
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq3546
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq449
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq4708
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq3543
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq450
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq4709
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq3544
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq451
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq4710
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq3545
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq453
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq4712
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq3547
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq454
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq4713
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq3548
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq456
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq4715
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq3550
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq1717
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq1718
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq1719
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq5597
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq3610
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq5600
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq5601
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq5596
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq5598
antigen193|P68821|BX571857.1|mhcii|seq3372	antigen193|P68821|BX571857.1|mhcii|seq5599
antigen193|P68821|BX571857.1|mhcii|seq3692	antigen193|P68821|BX571857.1|mhcii|seq3692
antigen193|P68821|BX571857.1|mhcii|seq3948	antigen193|P68821|BX571857.1|mhcii|seq3948
antigen193|P68821|BX571857.1|mhcii|seq3948	antigen193|P68821|BX571857.1|mhcii|seq3947
