,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
627,WP_000276367.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
628,WP_000276756.1,Cytoplasmic,0.0011,0.1090,0.7782,0.1117,0.0000,0.0000
629,WP_000277416.1,Cytoplasmic Membrane,0.0001,0.0616,0.0800,0.8583,0.0000,0.0000
630,WP_000277602.1,Cytoplasmic,0.0031,0.0085,0.9756,0.0128,0.0000,0.0000
631,WP_000277968.1,Cytoplasmic,0.0006,0.0070,0.9755,0.0169,0.0000,0.0000
632,WP_000278015.1,Cytoplasmic,0.0005,0.0181,0.9795,0.0019,0.0000,0.0000
633,WP_000278300.1,Cytoplasmic,0.0009,0.1037,0.8648,0.0305,0.0000,0.0000
634,WP_000278556.1,Cytoplasmic Membrane,0.0000,0.0015,0.0000,0.9985,0.0000,0.0000
635,WP_000279370.1,Cytoplasmic Membrane,0.0000,0.0011,0.0001,0.9988,0.0000,0.0000
636,WP_000279414.1,Cytoplasmic,0.0000,0.0827,0.9168,0.0005,0.0000,0.0000
637,WP_000279926.1,Cytoplasmic,0.0001,0.0002,0.9996,0.0002,0.0000,0.0000
638,WP_000280807.1,Cytoplasmic,0.0000,0.0058,0.9925,0.0016,0.0000,0.0000
639,WP_000282171.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
640,WP_000282308.1,Cytoplasmic,0.0001,0.0298,0.9694,0.0008,0.0000,0.0000
641,WP_000282386.1,Cytoplasmic,0.0011,0.0074,0.9802,0.0114,0.0000,0.0000
642,WP_000283035.1,Cytoplasmic,0.0002,0.0108,0.9772,0.0118,0.0000,0.0000
643,WP_000284433.1,Cytoplasmic,0.0002,0.0705,0.8681,0.0612,0.0000,0.0000
644,WP_000284457.1,Cytoplasmic,0.0003,0.2625,0.7247,0.0125,0.0000,0.0000
645,WP_000284762.1,Cytoplasmic,0.0005,0.0006,0.9926,0.0062,0.0000,0.0000
646,WP_000285002.1,Cytoplasmic,0.0003,0.0010,0.8443,0.1544,0.0000,0.0000
647,WP_000285450.1,Cytoplasmic,0.0001,0.0019,0.9972,0.0008,0.0000,0.0000
648,WP_000285524.1,Cytoplasmic,0.0080,0.0118,0.9619,0.0183,0.0000,0.0000
649,WP_000286464.1,Cytoplasmic,0.0003,0.0128,0.9808,0.0060,0.0000,0.0000
650,WP_000286887.1,Extracellular,0.0003,0.5923,0.3978,0.0095,0.0000,0.0000
651,WP_000287204.1,Cytoplasmic,0.0011,0.0219,0.8521,0.1249,0.0000,0.0000
652,WP_000287265.1,Cytoplasmic,0.0032,0.1907,0.6479,0.1582,0.0000,0.0000
653,WP_000287588.1,Cytoplasmic Membrane,0.0001,0.0104,0.0215,0.9680,0.0000,0.0000
654,WP_000287921.1,Cytoplasmic,0.0000,0.0079,0.9914,0.0007,0.0000,0.0000
655,WP_000289136.1,Cytoplasmic,0.0001,0.0096,0.9787,0.0116,0.0000,0.0000
656,WP_000289212.1,Cytoplasmic,0.0001,0.0588,0.9362,0.0049,0.0000,0.0000
657,WP_000290301.1,Cytoplasmic,0.0000,0.0035,0.9961,0.0003,0.0000,0.0000
658,WP_000290404.1,Cytoplasmic,0.0002,0.0137,0.9759,0.0102,0.0000,0.0000
659,WP_000290472.1,Cytoplasmic,0.0000,0.3854,0.6146,0.0000,0.0000,0.0000
660,WP_000290491.1,Cytoplasmic,0.0000,0.0045,0.9948,0.0007,0.0000,0.0000
661,WP_000290674.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
662,WP_000291418.1,Cytoplasmic,0.0003,0.0586,0.9383,0.0028,0.0000,0.0000
663,WP_000291441.1,Cytoplasmic,0.0002,0.0008,0.9970,0.0020,0.0000,0.0000
664,WP_000291488.1,Cytoplasmic,0.0002,0.3669,0.6178,0.0151,0.0000,0.0000
665,WP_000291756.1,Cytoplasmic,0.0014,0.1796,0.8013,0.0177,0.0000,0.0000
666,WP_000301944.1,Cytoplasmic,0.0005,0.0215,0.9730,0.0050,0.0000,0.0000
667,WP_000312772.1,Cytoplasmic,0.0197,0.0354,0.9375,0.0074,0.0000,0.0000
668,WP_000323166.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
669,WP_000323451.1,Cytoplasmic,0.0002,0.0515,0.9468,0.0016,0.0000,0.0000
670,WP_000331337.1,Cytoplasmic,0.0028,0.1015,0.7640,0.1316,0.0000,0.0000
671,WP_000332060.1,Cytoplasmic,0.0027,0.1182,0.8515,0.0277,0.0000,0.0000
672,WP_000333468.1,Extracellular,0.0012,0.7159,0.2159,0.0671,0.0000,0.0000
673,WP_000334463.1,Cytoplasmic,0.0011,0.0245,0.9692,0.0052,0.0000,0.0000
674,WP_000334518.1,Cytoplasmic,0.0001,0.0030,0.9915,0.0054,0.0000,0.0000
675,WP_000337376.1,Cytoplasmic,0.0003,0.0292,0.9692,0.0013,0.0000,0.0000
676,WP_000338528.1,Cytoplasmic,0.0001,0.1542,0.8282,0.0175,0.0000,0.0000
677,WP_000340119.1,Cytoplasmic,0.0003,0.0012,0.9973,0.0012,0.0000,0.0000
678,WP_000340148.1,Cytoplasmic Membrane,0.0002,0.0140,0.1524,0.8333,0.0000,0.0000
679,WP_000340479.1,Cytoplasmic,0.0023,0.0026,0.9473,0.0479,0.0000,0.0000
680,WP_000342138.1,Cytoplasmic Membrane,0.0045,0.0233,0.0001,0.9722,0.0000,0.0000
681,WP_000342205.1,Cytoplasmic Membrane,0.0001,0.0078,0.0000,0.9921,0.0000,0.0000
682,WP_000342266.1,Cytoplasmic,0.0003,0.0004,0.9945,0.0048,0.0000,0.0000
683,WP_000344337.1,Cytoplasmic,0.0075,0.0022,0.6724,0.3178,0.0000,0.0000
684,WP_000344352.1,Cytoplasmic,0.0015,0.0064,0.9801,0.0120,0.0000,0.0000
685,WP_000345949.1,Cytoplasmic,0.0000,0.1861,0.8101,0.0038,0.0000,0.0000
686,WP_000347056.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9994,0.0000,0.0000
687,WP_000347896.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
688,WP_000348303.1,Cytoplasmic,0.0001,0.0174,0.9823,0.0002,0.0000,0.0000
689,WP_000348357.1,Cytoplasmic,0.0006,0.0035,0.9859,0.0100,0.0000,0.0000
690,WP_000349655.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
691,WP_000350969.1,Cytoplasmic,0.0023,0.0203,0.9141,0.0632,0.0000,0.0000
692,WP_000351761.1,Cytoplasmic,0.0001,0.0011,0.9888,0.0100,0.0000,0.0000
693,WP_000353634.1,Cytoplasmic Membrane,0.0000,0.0107,0.0004,0.9889,0.0000,0.0000
694,WP_000353939.1,Cytoplasmic,0.0017,0.0258,0.9532,0.0193,0.0000,0.0000
695,WP_000354088.1,Cytoplasmic Membrane,0.0000,0.0023,0.0008,0.9969,0.0000,0.0000
696,WP_000354115.1,Cytoplasmic Membrane,0.0000,0.0014,0.0000,0.9986,0.0000,0.0000
697,WP_000354184.1,Cytoplasmic,0.0000,0.0040,0.9958,0.0002,0.0000,0.0000
698,WP_000356967.1,Cytoplasmic,0.0001,0.0637,0.8647,0.0715,0.0000,0.0000
699,WP_000356975.1,Cytoplasmic Membrane,0.0003,0.0647,0.0000,0.9350,0.0000,0.0000
700,WP_000358006.1,Cytoplasmic,0.0015,0.0235,0.9198,0.0553,0.0000,0.0000
701,WP_000358144.1,Cytoplasmic Membrane,0.0000,0.0007,0.0000,0.9993,0.0000,0.0000
702,WP_000358504.1,Cytoplasmic Membrane,0.0098,0.3230,0.0091,0.6581,0.0000,0.0000
703,WP_000359086.1,Cytoplasmic,0.0006,0.0006,0.9849,0.0139,0.0000,0.0000
704,WP_000361546.1,Cytoplasmic,0.0016,0.0055,0.9476,0.0454,0.0000,0.0000
705,WP_000362222.1,Cytoplasmic,0.0009,0.0045,0.9431,0.0515,0.0000,0.0000
706,WP_000362356.1,Cytoplasmic,0.0001,0.0026,0.9867,0.0106,0.0000,0.0000
707,WP_000362500.1,Cytoplasmic,0.0001,0.0005,0.9644,0.0350,0.0000,0.0000
708,WP_000362644.1,Cytoplasmic,0.0017,0.1303,0.8500,0.0180,0.0000,0.0000
709,WP_000362969.1,Cytoplasmic,0.0047,0.0403,0.7648,0.1902,0.0000,0.0000
710,WP_000364405.1,Cytoplasmic,0.0042,0.3220,0.6088,0.0650,0.0000,0.0000
711,WP_000364542.1,Cytoplasmic,0.0002,0.0394,0.9589,0.0015,0.0000,0.0000
712,WP_000365246.1,Cytoplasmic,0.0005,0.0039,0.9948,0.0009,0.0000,0.0000
713,WP_000365317.1,Cytoplasmic Membrane,0.0000,0.0004,0.0000,0.9996,0.0000,0.0000
714,WP_000365354.1,Cytoplasmic,0.0009,0.0043,0.9768,0.0180,0.0000,0.0000
715,WP_000366153.1,Cytoplasmic Membrane,0.0013,0.0330,0.0005,0.9651,0.0000,0.0000
716,WP_000367064.1,Cytoplasmic Membrane,0.0000,0.0011,0.0000,0.9989,0.0000,0.0000
717,WP_000367419.1,Cytoplasmic,0.0002,0.0364,0.9621,0.0013,0.0000,0.0000
718,WP_000368167.1,Cytoplasmic,0.0000,0.0277,0.9612,0.0111,0.0000,0.0000
719,WP_000368225.1,Cytoplasmic,0.0000,0.0077,0.9919,0.0004,0.0000,0.0000
720,WP_000368338.1,Cytoplasmic,0.0002,0.0667,0.7701,0.1630,0.0000,0.0000
721,WP_000368656.1,Cytoplasmic,0.0005,0.0048,0.9855,0.0093,0.0000,0.0000
722,WP_000368661.1,Cytoplasmic,0.0005,0.1263,0.7068,0.1664,0.0000,0.0000
723,WP_000368687.1,Cytoplasmic,0.0003,0.1820,0.8160,0.0018,0.0000,0.0000
724,WP_000368899.1,Cytoplasmic,0.0005,0.1760,0.7805,0.0430,0.0000,0.0000
725,WP_000369722.1,Cytoplasmic,0.0001,0.0705,0.9184,0.0111,0.0000,0.0000
726,WP_000370135.1,Cytoplasmic,0.0046,0.0085,0.9780,0.0090,0.0000,0.0000
727,WP_000370182.1,Cytoplasmic,0.0017,0.0019,0.9957,0.0007,0.0000,0.0000
728,WP_000370350.1,Cytoplasmic,0.0002,0.2710,0.5411,0.1877,0.0000,0.0000
729,WP_000370944.1,Cytoplasmic,0.0000,0.0005,0.9986,0.0009,0.0000,0.0000
730,WP_000372755.1,Cytoplasmic,0.0000,0.0024,0.9972,0.0004,0.0000,0.0000
731,WP_000372854.1,Cytoplasmic,0.0009,0.0179,0.6389,0.3424,0.0000,0.0000
732,WP_000373076.1,Cytoplasmic Membrane,0.0000,0.0075,0.0000,0.9925,0.0000,0.0000
733,WP_000375476.1,Cytoplasmic Membrane,0.0000,0.0049,0.0000,0.9951,0.0000,0.0000
734,WP_000375644.1,Cytoplasmic,0.0002,0.0184,0.9109,0.0705,0.0000,0.0000
735,WP_000375686.1,Cytoplasmic,0.0005,0.0040,0.9935,0.0020,0.0000,0.0000
736,WP_000375864.1,Cytoplasmic,0.0007,0.0571,0.9325,0.0096,0.0000,0.0000
737,WP_000376235.1,Cytoplasmic,0.0001,0.0033,0.9771,0.0195,0.0000,0.0000
738,WP_000377064.1,Cytoplasmic,0.0010,0.0397,0.9581,0.0012,0.0000,0.0000
739,WP_000379054.1,Cytoplasmic,0.0003,0.0048,0.9863,0.0086,0.0000,0.0000
740,WP_000379098.1,Cytoplasmic Membrane,0.0000,0.0007,0.0002,0.9991,0.0000,0.0000
741,WP_000379833.1,Cytoplasmic Membrane,0.0002,0.0034,0.0000,0.9964,0.0000,0.0000
742,WP_000379886.1,Cytoplasmic,0.0005,0.0200,0.9764,0.0031,0.0000,0.0000
743,WP_000379980.1,Cytoplasmic,0.0001,0.0035,0.9759,0.0205,0.0000,0.0000
744,WP_000381259.1,Cytoplasmic Membrane,0.0000,0.0012,0.0000,0.9988,0.0000,0.0000
745,WP_000381842.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
746,WP_000382585.1,Cytoplasmic,0.0016,0.0461,0.8502,0.1022,0.0000,0.0000
747,WP_000382904.1,Cytoplasmic Membrane,0.0011,0.0084,0.2776,0.7130,0.0000,0.0000
748,WP_000383190.1,Cytoplasmic,0.0004,0.0010,0.9249,0.0737,0.0000,0.0000
749,WP_000383814.1,Cytoplasmic Membrane,0.0002,0.0009,0.0103,0.9886,0.0000,0.0000
750,WP_000384171.1,Cytoplasmic,0.0000,0.2710,0.7163,0.0126,0.0000,0.0000
751,WP_000384475.1,Extracellular,0.0168,0.8593,0.0603,0.0637,0.0000,0.0000
752,WP_000384523.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9991,0.0000,0.0000
753,WP_000384709.1,Cytoplasmic,0.0000,0.0022,0.9978,0.0000,0.0000,0.0000
754,WP_000386364.1,Cytoplasmic,0.0006,0.1866,0.7133,0.0995,0.0000,0.0000
755,WP_000386891.1,Cytoplasmic,0.0006,0.2976,0.6732,0.0286,0.0000,0.0000
756,WP_000387528.1,Cytoplasmic,0.0042,0.4566,0.5348,0.0043,0.0000,0.0000
757,WP_000388082.1,Cytoplasmic,0.0001,0.3855,0.6135,0.0009,0.0000,0.0000
758,WP_000389524.1,Cytoplasmic,0.0095,0.0364,0.8084,0.1457,0.0000,0.0000
759,WP_000389655.1,Cytoplasmic Membrane,0.0004,0.0060,0.0854,0.9081,0.0000,0.0000
760,WP_000389764.1,Cytoplasmic Membrane,0.0000,0.1270,0.0001,0.8729,0.0000,0.0000
761,WP_000389955.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9992,0.0000,0.0000
762,WP_000390332.1,Cytoplasmic,0.0001,0.0021,0.9943,0.0035,0.0000,0.0000
763,WP_000390518.1,Cytoplasmic,0.0022,0.0075,0.9670,0.0234,0.0000,0.0000
764,WP_000390575.1,Cytoplasmic,0.0000,0.0107,0.9843,0.0049,0.0000,0.0000
765,WP_000390829.1,Cytoplasmic,0.0005,0.0154,0.9537,0.0305,0.0000,0.0000
766,WP_000391032.1,Cytoplasmic,0.0009,0.0598,0.6250,0.3144,0.0000,0.0000
767,WP_000392691.1,Cytoplasmic,0.0009,0.1086,0.8889,0.0016,0.0000,0.0000
768,WP_000394001.1,Cytoplasmic,0.0010,0.1699,0.7924,0.0367,0.0000,0.0000
769,WP_000394698.1,Cytoplasmic,0.0022,0.0843,0.8382,0.0753,0.0000,0.0000
770,WP_000395146.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
771,WP_000395498.1,Cytoplasmic,0.0002,0.3423,0.6278,0.0298,0.0000,0.0000
772,WP_000395692.1,Cytoplasmic,0.0000,0.0024,0.9959,0.0017,0.0000,0.0000
773,WP_000396069.1,Cytoplasmic,0.0017,0.0537,0.9359,0.0088,0.0000,0.0000
774,WP_000397416.1,Cytoplasmic,0.0004,0.0022,0.9936,0.0038,0.0000,0.0000
775,WP_000398672.1,Extracellular,0.0001,0.9899,0.0003,0.0097,0.0000,0.0000
776,WP_000398941.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
777,WP_000400018.1,Cytoplasmic,0.0008,0.0015,0.9962,0.0015,0.0000,0.0000
778,WP_000401377.1,Cytoplasmic,0.0001,0.0291,0.9636,0.0071,0.0000,0.0000
779,WP_000401414.1,Cytoplasmic,0.0016,0.0465,0.9243,0.0275,0.0000,0.0000
780,WP_000401966.1,Cytoplasmic,0.0002,0.0902,0.9090,0.0005,0.0000,0.0000
781,WP_000402172.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
782,WP_000402661.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
783,WP_000402803.1,Cytoplasmic Membrane,0.0000,0.0013,0.0001,0.9986,0.0000,0.0000
784,WP_000402904.1,Cytoplasmic,0.0002,0.0206,0.9758,0.0034,0.0000,0.0000
785,WP_000403914.1,Cytoplasmic,0.0006,0.0529,0.9381,0.0084,0.0000,0.0000
786,WP_000404426.1,Cytoplasmic,0.0000,0.0089,0.9910,0.0000,0.0000,0.0000
787,WP_000404631.1,Cytoplasmic,0.0001,0.0027,0.9791,0.0181,0.0000,0.0000
788,WP_000406615.1,Cytoplasmic Membrane,0.0000,0.0004,0.0000,0.9996,0.0000,0.0000
789,WP_000406858.1,Cytoplasmic,0.0002,0.0016,0.9942,0.0040,0.0000,0.0000
790,WP_000409167.1,Cytoplasmic,0.0010,0.0006,0.9514,0.0470,0.0000,0.0000
791,WP_000411087.1,Cytoplasmic,0.0002,0.0576,0.9361,0.0061,0.0000,0.0000
792,WP_000411298.1,Cytoplasmic,0.0001,0.0215,0.9638,0.0145,0.0000,0.0000
793,WP_000411366.1,Cytoplasmic Membrane,0.0001,0.0463,0.0004,0.9532,0.0000,0.0000
794,WP_000412514.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
795,WP_000413098.1,Cytoplasmic Membrane,0.0007,0.2742,0.0001,0.7249,0.0000,0.0000
796,WP_000413171.1,Cytoplasmic,0.0002,0.1175,0.8466,0.0357,0.0000,0.0000
797,WP_000413426.1,Cytoplasmic,0.0000,0.0012,0.9987,0.0001,0.0000,0.0000
798,WP_000413863.1,Cytoplasmic,0.0031,0.0324,0.8478,0.1167,0.0000,0.0000
799,WP_000414178.1,Cytoplasmic,0.0041,0.1636,0.8017,0.0307,0.0000,0.0000
800,WP_000414209.1,Extracellular,0.0011,0.5358,0.4187,0.0444,0.0000,0.0000
801,WP_000414630.1,Cytoplasmic Membrane,0.0004,0.2480,0.0001,0.7515,0.0000,0.0000
802,WP_000414698.1,Cytoplasmic Membrane,0.0000,0.0050,0.0000,0.9950,0.0000,0.0000
803,WP_000415668.1,Cytoplasmic Membrane,0.0002,0.2728,0.0001,0.7270,0.0000,0.0000
804,WP_000417005.1,Cytoplasmic,0.0002,0.0108,0.9881,0.0009,0.0000,0.0000
805,WP_000417369.1,Cytoplasmic,0.0013,0.0472,0.9394,0.0121,0.0000,0.0000
806,WP_000421410.1,Cytoplasmic,0.0018,0.0080,0.9848,0.0053,0.0000,0.0000
807,WP_000421703.1,Cytoplasmic,0.0000,0.0071,0.9859,0.0070,0.0000,0.0000
808,WP_000422383.1,Cytoplasmic Membrane,0.0000,0.0621,0.0005,0.9374,0.0000,0.0000
809,WP_000422864.1,Cytoplasmic,0.0004,0.0525,0.9443,0.0029,0.0000,0.0000
810,WP_000422920.1,Cytoplasmic,0.0000,0.0355,0.9621,0.0024,0.0000,0.0000
811,WP_000424969.1,Cytoplasmic,0.0010,0.0657,0.9028,0.0306,0.0000,0.0000
812,WP_000425346.1,Cytoplasmic,0.0000,0.0017,0.9983,0.0000,0.0000,0.0000
813,WP_000426082.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
814,WP_000426703.1,Cytoplasmic Membrane,0.0000,0.0007,0.0000,0.9992,0.0000,0.0000
815,WP_000426912.1,Cytoplasmic,0.0002,0.0992,0.8923,0.0083,0.0000,0.0000
816,WP_000426914.1,Cytoplasmic,0.0002,0.0121,0.9868,0.0009,0.0000,0.0000
817,WP_000427769.1,Cytoplasmic Membrane,0.0003,0.0444,0.0767,0.8785,0.0000,0.0000
818,WP_000428172.1,Cytoplasmic Membrane,0.0700,0.0472,0.0299,0.8529,0.0000,0.0000
819,WP_000429021.1,Cytoplasmic,0.0002,0.0051,0.8659,0.1288,0.0000,0.0000
820,WP_000429558.1,Extracellular,0.0215,0.6530,0.2912,0.0343,0.0000,0.0000
821,WP_000429670.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
822,WP_000431248.1,Cytoplasmic Membrane,0.0000,0.0020,0.0000,0.9980,0.0000,0.0000
823,WP_000431312.1,Cytoplasmic,0.0000,0.0012,0.9987,0.0001,0.0000,0.0000
824,WP_000432017.1,Cytoplasmic,0.0000,0.0002,0.9993,0.0005,0.0000,0.0000
825,WP_000432068.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
826,WP_000432361.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
827,WP_000432895.1,Cytoplasmic Membrane,0.0000,0.0006,0.0001,0.9994,0.0000,0.0000
828,WP_000433349.1,Cytoplasmic,0.0006,0.0218,0.9679,0.0096,0.0000,0.0000
829,WP_000433551.1,Cytoplasmic Membrane,0.0007,0.0534,0.1904,0.7554,0.0000,0.0000
830,WP_000434765.1,Cytoplasmic,0.0000,0.0001,0.9561,0.0438,0.0000,0.0000
831,WP_000434933.1,Extracellular,0.0003,0.8715,0.1255,0.0027,0.0000,0.0000
832,WP_000435042.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
833,WP_000435071.1,Cytoplasmic,0.0127,0.0771,0.8847,0.0254,0.0000,0.0000
834,WP_000435107.1,Cytoplasmic,0.0000,0.0084,0.9857,0.0058,0.0000,0.0000
835,WP_000435132.1,Cytoplasmic,0.0000,0.0016,0.9984,0.0000,0.0000,0.0000
836,WP_000435343.1,Cytoplasmic,0.0017,0.2787,0.7096,0.0100,0.0000,0.0000
837,WP_000435349.1,Cytoplasmic,0.0010,0.1391,0.8564,0.0035,0.0000,0.0000
838,WP_000435357.1,Cytoplasmic,0.0005,0.1526,0.8138,0.0331,0.0000,0.0000
839,WP_000435380.1,Cytoplasmic,0.0000,0.0002,0.9996,0.0002,0.0000,0.0000
840,WP_000435806.1,Cytoplasmic,0.0019,0.0622,0.8887,0.0472,0.0000,0.0000
841,WP_000436830.1,Cytoplasmic Membrane,0.0000,0.1462,0.0001,0.8538,0.0000,0.0000
842,WP_000437472.1,Cytoplasmic,0.0000,0.0003,0.9993,0.0004,0.0000,0.0000
843,WP_000437962.1,Cytoplasmic,0.0006,0.0010,0.8603,0.1382,0.0000,0.0000
844,WP_000438833.1,Cytoplasmic,0.0003,0.0247,0.8372,0.1377,0.0000,0.0000
845,WP_000439693.1,Cytoplasmic,0.0002,0.0378,0.9605,0.0015,0.0000,0.0000
846,WP_000442480.1,Cytoplasmic,0.0002,0.0199,0.9754,0.0045,0.0000,0.0000
847,WP_000446297.1,Cytoplasmic Membrane,0.0001,0.0009,0.0000,0.9990,0.0000,0.0000
848,WP_000446724.1,Cytoplasmic,0.0002,0.0257,0.9688,0.0054,0.0000,0.0000
849,WP_000447678.1,Cytoplasmic,0.0000,0.0104,0.9778,0.0118,0.0000,0.0000
850,WP_000447711.1,Cytoplasmic,0.0002,0.0187,0.9593,0.0218,0.0000,0.0000
851,WP_000447732.1,Cytoplasmic,0.0001,0.0006,0.9974,0.0019,0.0000,0.0000
852,WP_000448078.1,Cytoplasmic,0.0006,0.3429,0.6432,0.0133,0.0000,0.0000
853,WP_000448227.1,Cytoplasmic,0.0000,0.0015,0.9978,0.0007,0.0000,0.0000
854,WP_000448903.1,Cytoplasmic,0.0003,0.0151,0.9778,0.0069,0.0000,0.0000
855,WP_000448941.1,Cytoplasmic,0.0000,0.0025,0.9974,0.0000,0.0000,0.0000
856,WP_000449074.1,Cytoplasmic,0.0008,0.0894,0.8945,0.0153,0.0000,0.0000
857,WP_000449219.1,Cytoplasmic,0.0004,0.0008,0.9970,0.0017,0.0000,0.0000
858,WP_000450258.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
859,WP_000450555.1,Extracellular,0.0002,0.8116,0.1351,0.0531,0.0000,0.0000
860,WP_000451303.1,Cytoplasmic,0.0001,0.0013,0.9970,0.0016,0.0000,0.0000
861,WP_000451438.1,Cytoplasmic,0.0005,0.0075,0.9909,0.0011,0.0000,0.0000
862,WP_000451829.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
863,WP_000453297.1,Cytoplasmic,0.0002,0.0047,0.9950,0.0001,0.0000,0.0000
864,WP_000453449.1,Cytoplasmic Membrane,0.0000,0.0108,0.0000,0.9892,0.0000,0.0000
865,WP_000454065.1,Cytoplasmic,0.0000,0.0015,0.9982,0.0003,0.0000,0.0000
866,WP_000454780.1,Cytoplasmic,0.0006,0.0012,0.9425,0.0557,0.0000,0.0000
867,WP_000455265.1,Cytoplasmic,0.0002,0.0194,0.9799,0.0006,0.0000,0.0000
868,WP_000455597.1,Cytoplasmic,0.0005,0.2576,0.6941,0.0478,0.0000,0.0000
869,WP_000455858.1,Extracellular,0.0001,0.9993,0.0000,0.0006,0.0000,0.0000
870,WP_000456498.1,Cytoplasmic,0.0000,0.0003,0.9994,0.0002,0.0000,0.0000
871,WP_000457386.1,Extracellular,0.0000,0.5919,0.4081,0.0000,0.0000,0.0000
872,WP_000459060.1,Cytoplasmic,0.0002,0.0212,0.9345,0.0441,0.0000,0.0000
873,WP_000460242.1,Cytoplasmic,0.0000,0.0056,0.9943,0.0002,0.0000,0.0000
874,WP_000460418.1,Cytoplasmic,0.0003,0.0536,0.9372,0.0089,0.0000,0.0000
875,WP_000460983.1,Cytoplasmic Membrane,0.0002,0.0034,0.0012,0.9951,0.0000,0.0000
876,WP_000466742.1,Cytoplasmic Membrane,0.0000,0.0182,0.0002,0.9816,0.0000,0.0000
877,WP_000466784.1,Cytoplasmic Membrane,0.0012,0.1469,0.0157,0.8363,0.0000,0.0000
878,WP_000467123.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
879,WP_000467635.1,Cytoplasmic,0.0002,0.0020,0.9970,0.0007,0.0000,0.0000
880,WP_000467994.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
881,WP_000468384.1,Cytoplasmic,0.0001,0.0004,0.9992,0.0004,0.0000,0.0000
882,WP_000469893.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
883,WP_000469957.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
884,WP_000470336.1,Cytoplasmic,0.0004,0.3689,0.6064,0.0242,0.0000,0.0000
885,WP_000471571.1,Cytoplasmic,0.0001,0.0249,0.7672,0.2079,0.0000,0.0000
886,WP_000472245.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
887,WP_000472256.1,Cytoplasmic Membrane,0.0001,0.0224,0.0006,0.9769,0.0000,0.0000
888,WP_000472293.1,Cytoplasmic,0.0009,0.0096,0.9745,0.0150,0.0000,0.0000
889,WP_000473140.1,Extracellular,0.0019,0.9978,0.0000,0.0002,0.0000,0.0000
890,WP_000473653.1,Cytoplasmic,0.0001,0.0013,0.9945,0.0042,0.0000,0.0000
891,WP_000473691.1,Cytoplasmic Membrane,0.0001,0.0014,0.0007,0.9979,0.0000,0.0000
892,WP_000473699.1,Cytoplasmic,0.0000,0.0082,0.9587,0.0331,0.0000,0.0000
893,WP_000477340.1,Cytoplasmic Membrane,0.0000,0.0012,0.0000,0.9988,0.0000,0.0000
894,WP_000477492.1,Cytoplasmic,0.0001,0.2707,0.7276,0.0016,0.0000,0.0000
895,WP_000477504.1,Cytoplasmic,0.0002,0.0035,0.9959,0.0004,0.0000,0.0000
896,WP_000477521.1,Cytoplasmic,0.0008,0.0078,0.9899,0.0016,0.0000,0.0000
897,WP_000477931.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
898,WP_000477959.1,Cytoplasmic Membrane,0.0000,0.0002,0.0004,0.9994,0.0000,0.0000
899,WP_000477989.1,Cytoplasmic,0.0005,0.0173,0.9397,0.0425,0.0000,0.0000
