# SignalP-5.0	Organism: gram+	Timestamp: 20260320162106
# ID	Prediction	SP(Sec/SPI)	TAT(Tat/SPI)	LIPO(Sec/SPII)	OTHER	CS Position
WP_000167936.1	OTHER	0.014022	0.000520	0.000762	0.984696	
WP_000168845.1	OTHER	0.007752	0.000871	0.000474	0.990904	
WP_000169001.1	OTHER	0.003114	0.000185	0.000315	0.996387	
WP_000169038.1	OTHER	0.008857	0.000360	0.000286	0.990497	
WP_000169127.1	OTHER	0.025925	0.001540	0.005576	0.966959	
WP_000169223.1	OTHER	0.093604	0.025265	0.018078	0.863053	
WP_000170162.1	OTHER	0.003484	0.000302	0.000750	0.995465	
WP_000170411.1	OTHER	0.009055	0.000560	0.012140	0.978245	
WP_000170612.1	OTHER	0.004412	0.000864	0.000740	0.993984	
WP_000171418.1	OTHER	0.013153	0.000605	0.001409	0.984834	
WP_000171661.1	OTHER	0.006372	0.000191	0.000878	0.992558	
WP_000171798.1	OTHER	0.001183	0.000187	0.145513	0.853117	
WP_000171855.1	OTHER	0.029731	0.001324	0.025495	0.943450	
WP_000171926.1	OTHER	0.005860	0.000564	0.000858	0.992717	
WP_000172190.1	OTHER	0.005616	0.000239	0.000451	0.993694	
WP_000172367.1	OTHER	0.002995	0.000315	0.000490	0.996200	
WP_000172546.1	OTHER	0.013090	0.000443	0.001472	0.984995	
WP_000172879.1	OTHER	0.001822	0.000108	0.073872	0.924198	
WP_000173336.1	OTHER	0.324484	0.001963	0.015656	0.657897	
WP_000173876.1	OTHER	0.022823	0.000498	0.001281	0.975398	
WP_000173891.1	OTHER	0.001760	0.000225	0.002781	0.995234	
WP_000174051.1	OTHER	0.007291	0.000705	0.001456	0.990548	
WP_000174275.1	OTHER	0.001056	0.000151	0.000193	0.998601	
WP_000174583.1	OTHER	0.003246	0.000391	0.000458	0.995905	
WP_000174999.1	OTHER	0.002766	0.000283	0.000369	0.996582	
WP_000175746.1	OTHER	0.003424	0.000394	0.000440	0.995743	
WP_000175858.1	OTHER	0.009234	0.001149	0.002636	0.986982	
WP_000176401.1	OTHER	0.002098	0.000142	0.000283	0.997477	
WP_000177483.1	OTHER	0.001725	0.000132	0.000245	0.997897	
WP_000178006.1	OTHER	0.006934	0.000684	0.006457	0.985925	
WP_000178881.1	OTHER	0.004597	0.000216	0.000697	0.994490	
WP_000179061.1	OTHER	0.062505	0.003485	0.046735	0.887275	
WP_000179864.1	OTHER	0.006794	0.000300	0.000716	0.992190	
WP_000179900.1	OTHER	0.008974	0.000632	0.000751	0.989643	
WP_000180233.1	OTHER	0.000991	0.000202	0.000192	0.998615	
WP_000180278.1	OTHER	0.006336	0.000395	0.000756	0.992513	
WP_000180420.1	OTHER	0.000823	0.000165	0.012996	0.986017	
WP_000180460.1	OTHER	0.002339	0.000286	0.000298	0.997077	
WP_000180659.1	OTHER	0.002478	0.000638	0.000551	0.996333	
WP_000180987.1	OTHER	0.007348	0.000625	0.001710	0.990317	
WP_000181127.1	OTHER	0.003464	0.000704	0.000533	0.995299	
WP_000181322.1	OTHER	0.003768	0.000120	0.000375	0.995737	
WP_000181394.1	OTHER	0.007599	0.000353	0.002107	0.989941	
WP_000181404.1	OTHER	0.005624	0.001152	0.000585	0.992640	
WP_000181832.1	OTHER	0.002902	0.000097	0.000253	0.996748	
WP_000182035.1	OTHER	0.010491	0.000775	0.001808	0.986926	
WP_000182215.1	OTHER	0.008910	0.003960	0.002874	0.984257	
WP_000182553.1	SP(Sec/SPI)	0.636021	0.003300	0.085186	0.275493	CS pos: 40-41. AVA-DT. Pr: 0.3853
WP_000182647.1	OTHER	0.002979	0.000328	0.000462	0.996232	
WP_000182742.1	OTHER	0.014499	0.001126	0.001169	0.983206	
WP_000182842.1	OTHER	0.003090	0.000147	0.000444	0.996318	
WP_000183386.1	OTHER	0.002734	0.000239	0.000417	0.996609	
WP_000183722.1	OTHER	0.004537	0.000646	0.000764	0.994053	
WP_000183734.1	OTHER	0.004006	0.000286	0.000575	0.995133	
WP_000183771.1	OTHER	0.005476	0.000558	0.000737	0.993229	
WP_000184231.1	OTHER	0.012519	0.000368	0.005063	0.982050	
WP_000184377.1	OTHER	0.002284	0.000201	0.000782	0.996733	
WP_000184383.1	OTHER	0.007031	0.003906	0.000613	0.988450	
WP_000184409.1	OTHER	0.009310	0.000277	0.005673	0.984740	
WP_000184732.1	OTHER	0.402386	0.006407	0.011721	0.579486	
WP_000184947.1	OTHER	0.004575	0.000519	0.000587	0.994318	
WP_000185311.1	SP(Sec/SPI)	0.829803	0.163047	0.002639	0.004511	CS pos: 30-31. AGA-EQ. Pr: 0.8900
WP_000185659.1	OTHER	0.004866	0.000438	0.000520	0.994176	
WP_000185684.1	OTHER	0.000814	0.000137	0.000255	0.998794	
WP_000185860.1	OTHER	0.024914	0.011712	0.002336	0.961037	
WP_000186029.1	OTHER	0.002263	0.000233	0.000469	0.997035	
WP_000186117.1	OTHER	0.052529	0.001744	0.022575	0.923153	
WP_000186228.1	TAT(Tat/SPI)	0.002405	0.986791	0.004026	0.006778	CS pos: 41-42. MWS-FK. Pr: 0.3811
WP_000186306.1	OTHER	0.005564	0.000279	0.000792	0.993365	
WP_000186482.1	OTHER	0.018573	0.000273	0.000993	0.980161	
WP_000186931.1	OTHER	0.008644	0.003867	0.002183	0.985306	
WP_000191133.1	OTHER	0.209633	0.003422	0.013203	0.773742	
WP_000192137.1	OTHER	0.001435	0.000091	0.000226	0.998249	
WP_000192183.1	OTHER	0.001486	0.000108	0.000166	0.998240	
WP_000192947.1	OTHER	0.009438	0.001213	0.001659	0.987690	
WP_000193707.1	OTHER	0.029900	0.001479	0.007243	0.961379	
WP_000193750.1	OTHER	0.001554	0.000134	0.000376	0.997935	
WP_000193957.1	OTHER	0.019089	0.014109	0.003186	0.963616	
WP_000195103.1	OTHER	0.008101	0.000520	0.002309	0.989070	
WP_000195263.1	OTHER	0.026712	0.003011	0.006735	0.963542	
WP_000195761.1	OTHER	0.010589	0.001234	0.002685	0.985493	
WP_000195803.1	OTHER	0.007921	0.000706	0.002761	0.988612	
WP_000195908.1	OTHER	0.004083	0.000231	0.000740	0.994946	
WP_000196911.1	OTHER	0.002856	0.000349	0.000560	0.996235	
WP_000197032.1	OTHER	0.028291	0.001510	0.002549	0.967650	
WP_000197096.1	LIPO(Sec/SPII)	0.000838	0.000113	0.998628	0.000421	CS pos: 20-21. LSG-CA. Pr: 0.9995
WP_000197262.1	OTHER	0.002350	0.000241	0.000272	0.997136	
WP_000197556.1	OTHER	0.009475	0.000227	0.004577	0.985721	
WP_000197638.1	OTHER	0.007879	0.000185	0.023779	0.968157	
WP_000197806.1	OTHER	0.012470	0.001408	0.001664	0.984457	
WP_000198502.1	OTHER	0.000767	0.000137	0.000268	0.998827	
WP_000198597.1	OTHER	0.005378	0.002829	0.000599	0.991194	
WP_000199080.1	OTHER	0.026621	0.001153	0.005168	0.967059	
WP_000200680.1	OTHER	0.017385	0.008033	0.010335	0.964246	
WP_000200947.1	OTHER	0.008662	0.000651	0.035306	0.955381	
WP_000201387.1	OTHER	0.006271	0.000943	0.001682	0.991104	
WP_000201397.1	OTHER	0.067348	0.001029	0.004763	0.926860	
WP_000201875.1	OTHER	0.095604	0.001389	0.005118	0.897890	
WP_000202030.1	OTHER	0.004399	0.000242	0.001808	0.993550	
WP_000202178.1	OTHER	0.006022	0.000474	0.001437	0.992067	
WP_000204271.1	OTHER	0.012838	0.001584	0.000977	0.984601	
WP_000204625.1	OTHER	0.001337	0.000097	0.001187	0.997379	
WP_000205106.1	OTHER	0.009314	0.000300	0.000564	0.989821	
WP_000205307.1	OTHER	0.054124	0.000861	0.059842	0.885173	
WP_000205572.1	OTHER	0.003227	0.000212	0.000472	0.996089	
WP_000206033.1	OTHER	0.001366	0.000103	0.000339	0.998192	
WP_000206106.1	OTHER	0.003729	0.000334	0.001007	0.994930	
WP_000206618.1	OTHER	0.003706	0.000157	0.000509	0.995628	
WP_000207101.1	OTHER	0.007895	0.000546	0.015936	0.975624	
WP_000207619.1	OTHER	0.002957	0.000183	0.000535	0.996324	
WP_000207849.1	OTHER	0.002225	0.000102	0.000225	0.997448	
WP_000208581.1	SP(Sec/SPI)	0.461930	0.001668	0.089464	0.446938	CS pos: 33-34. TKT-RL. Pr: 0.0532
WP_000208740.1	OTHER	0.020142	0.001839	0.041737	0.936282	
WP_000208922.1	OTHER	0.003352	0.000197	0.000376	0.996075	
WP_000209478.1	OTHER	0.045117	0.000914	0.000915	0.953055	
WP_000210828.1	OTHER	0.016412	0.000648	0.001021	0.981919	
WP_000211357.1	OTHER	0.129481	0.018532	0.030927	0.821061	
WP_000211555.1	OTHER	0.024395	0.000633	0.002325	0.972647	
WP_000211594.1	OTHER	0.174069	0.003859	0.016377	0.805695	
WP_000211680.1	OTHER	0.046962	0.001255	0.019252	0.932531	
WP_000213898.1	OTHER	0.091043	0.004364	0.021458	0.883135	
WP_000214067.1	OTHER	0.001857	0.000713	0.000231	0.997199	
WP_000214170.1	OTHER	0.003894	0.000223	0.000657	0.995226	
WP_000214282.1	OTHER	0.408934	0.003896	0.132579	0.454590	
WP_000214552.1	OTHER	0.059023	0.002660	0.005356	0.932961	
WP_000214890.1	OTHER	0.011767	0.000746	0.001509	0.985978	
WP_000214898.1	OTHER	0.005589	0.000407	0.001709	0.992294	
WP_000215220.1	OTHER	0.003262	0.000204	0.000629	0.995906	
WP_000215236.1	OTHER	0.007466	0.000950	0.001397	0.990187	
WP_000215382.1	OTHER	0.002866	0.000398	0.000397	0.996339	
WP_000215590.1	OTHER	0.001883	0.000185	0.000514	0.997418	
WP_000215635.1	OTHER	0.008354	0.000304	0.002886	0.988456	
WP_000216727.1	SP(Sec/SPI)	0.770928	0.009975	0.049243	0.169854	CS pos: 33-34. ALA-KV. Pr: 0.6706
WP_000216850.1	OTHER	0.003093	0.000251	0.000423	0.996234	
WP_000216874.1	OTHER	0.005577	0.000423	0.000404	0.993596	
WP_000216956.1	OTHER	0.007262	0.000527	0.001952	0.990259	
WP_000217452.1	OTHER	0.010293	0.002165	0.001846	0.985696	
WP_000218102.1	OTHER	0.019458	0.000182	0.009979	0.970380	
WP_000219061.1	OTHER	0.027924	0.004638	0.005050	0.962389	
WP_000220507.1	OTHER	0.002577	0.000642	0.000409	0.996372	
WP_000220932.1	OTHER	0.001499	0.000342	0.000388	0.997771	
WP_000221181.1	OTHER	0.019899	0.002096	0.071991	0.906014	
WP_000221937.1	OTHER	0.003514	0.000203	0.000502	0.995781	
WP_000222271.1	SP(Sec/SPI)	0.598810	0.007506	0.168613	0.225071	CS pos: 40-41. AVA-DT. Pr: 0.3135
WP_000224620.1	OTHER	0.002223	0.000138	0.000472	0.997167	
WP_000225845.1	OTHER	0.003819	0.000284	0.000456	0.995441	
WP_000226108.1	OTHER	0.016192	0.001658	0.028332	0.953817	
WP_000226930.1	OTHER	0.009433	0.000364	0.001707	0.988495	
WP_000228670.1	OTHER	0.018244	0.001238	0.003083	0.977434	
WP_000229253.1	OTHER	0.020030	0.022381	0.000795	0.956794	
WP_000230171.1	OTHER	0.007959	0.000492	0.001254	0.990294	
WP_000230358.1	OTHER	0.012889	0.000657	0.003344	0.983111	
WP_000230361.1	OTHER	0.008431	0.001787	0.000896	0.988887	
WP_000231331.1	OTHER	0.003234	0.000106	0.000752	0.995908	
WP_000233541.1	OTHER	0.006306	0.000476	0.000790	0.992428	
WP_000234803.1	OTHER	0.006785	0.000204	0.001698	0.991313	
WP_000235324.1	OTHER	0.013125	0.000834	0.002126	0.983915	
WP_000236414.1	OTHER	0.007882	0.000284	0.000915	0.990918	
WP_000236718.1	OTHER	0.002066	0.000210	0.000572	0.997152	
WP_000237521.1	OTHER	0.008862	0.001511	0.000930	0.988697	
WP_000238227.1	OTHER	0.001938	0.000183	0.000916	0.996962	
WP_000238236.1	OTHER	0.007371	0.000159	0.001402	0.991068	
WP_000238542.1	OTHER	0.002355	0.000213	0.000279	0.997153	
WP_000238673.1	OTHER	0.011936	0.000417	0.001510	0.986137	
WP_000239139.1	OTHER	0.002252	0.000129	0.000229	0.997389	
WP_000239619.1	SP(Sec/SPI)	0.891452	0.020476	0.017931	0.070141	CS pos: 34-35. AKA-ES. Pr: 0.8517
WP_000239746.1	OTHER	0.001652	0.000124	0.000518	0.997707	
WP_000240069.1	OTHER	0.004806	0.000337	0.000547	0.994311	
WP_000240107.1	OTHER	0.006442	0.000210	0.016609	0.976739	
WP_000240329.1	OTHER	0.003792	0.000224	0.000458	0.995527	
WP_000240578.1	OTHER	0.000834	0.000206	0.023282	0.975678	
WP_000240651.1	OTHER	0.004121	0.001123	0.000853	0.993903	
WP_000240663.1	OTHER	0.007366	0.001573	0.001509	0.989552	
WP_000240855.1	OTHER	0.119926	0.064114	0.043919	0.772042	
WP_000240920.1	OTHER	0.005100	0.000163	0.000746	0.993991	
WP_000241308.1	OTHER	0.001545	0.000052	0.000160	0.998243	
WP_000241346.1	OTHER	0.002721	0.000093	0.000214	0.996973	
WP_000241588.1	OTHER	0.028080	0.001823	0.003808	0.966288	
WP_000241604.1	OTHER	0.011018	0.000215	0.001369	0.987398	
WP_000244276.1	OTHER	0.002290	0.000138	0.000221	0.997351	
WP_000244416.1	OTHER	0.003245	0.000385	0.016327	0.980042	
WP_000244860.1	OTHER	0.026729	0.000705	0.007408	0.965158	
WP_000245695.1	OTHER	0.001483	0.000126	0.003805	0.994586	
WP_000245891.1	OTHER	0.004841	0.001038	0.000435	0.993686	
WP_000246909.1	OTHER	0.059004	0.001484	0.029154	0.910359	
WP_000247474.1	OTHER	0.049545	0.002617	0.006009	0.941829	
WP_000247593.1	OTHER	0.001136	0.000091	0.000190	0.998583	
WP_000248107.1	OTHER	0.007024	0.001879	0.001149	0.989948	
WP_000248730.1	OTHER	0.001389	0.000134	0.000249	0.998228	
WP_000248838.1	OTHER	0.038483	0.006723	0.029360	0.925434	
WP_000249492.1	OTHER	0.001886	0.000075	0.000245	0.997795	
WP_000249657.1	OTHER	0.020853	0.007512	0.007355	0.964279	
WP_000249842.1	OTHER	0.016373	0.000395	0.003198	0.980033	
WP_000250820.1	OTHER	0.004770	0.000428	0.000672	0.994130	
WP_000251252.1	OTHER	0.010681	0.000417	0.000965	0.987937	
WP_000251928.1	OTHER	0.005246	0.000390	0.000418	0.993946	
WP_000253765.1	OTHER	0.019353	0.000335	0.007391	0.972920	
WP_000255545.1	OTHER	0.038357	0.001531	0.082910	0.877202	
WP_000255583.1	OTHER	0.002817	0.000288	0.000389	0.996506	
WP_000256335.1	OTHER	0.011903	0.002449	0.001320	0.984328	
WP_000257598.1	OTHER	0.003660	0.000138	0.003477	0.992726	
WP_000257888.1	OTHER	0.002653	0.000273	0.000322	0.996751	
WP_000258003.1	OTHER	0.010767	0.000377	0.003452	0.985403	
WP_000258151.1	OTHER	0.037168	0.000834	0.034111	0.927887	
WP_000258651.1	OTHER	0.011009	0.000161	0.002461	0.986370	
WP_000258725.1	OTHER	0.004282	0.000628	0.000615	0.994475	
WP_000259692.1	OTHER	0.002866	0.000603	0.000552	0.995979	
WP_000259736.1	OTHER	0.012174	0.000806	0.000627	0.986392	
WP_000260117.1	OTHER	0.021819	0.002475	0.001894	0.973813	
WP_000261106.1	OTHER	0.089410	0.004476	0.016407	0.889708	
WP_000262597.1	OTHER	0.004697	0.000282	0.001044	0.993977	
WP_000262632.1	OTHER	0.000988	0.000086	0.000298	0.998628	
WP_000262717.1	OTHER	0.012867	0.000740	0.001805	0.984588	
WP_000264071.1	OTHER	0.004372	0.000531	0.000662	0.994434	
WP_000264191.1	OTHER	0.011080	0.000421	0.003012	0.985487	
WP_000265043.1	LIPO(Sec/SPII)	0.390369	0.000699	0.507199	0.101733	CS pos: 15-16. LLV-CI. Pr: 0.4579
WP_000265258.1	SP(Sec/SPI)	0.529099	0.002460	0.191734	0.276708	CS pos: 29-30. IEA-LE. Pr: 0.4704
WP_000265408.1	OTHER	0.014046	0.001237	0.001764	0.982952	
WP_000266099.1	OTHER	0.004227	0.000733	0.000546	0.994495	
WP_000266901.1	OTHER	0.010866	0.000347	0.013976	0.974812	
WP_000267034.1	OTHER	0.384612	0.007845	0.041173	0.566370	
WP_000267243.1	OTHER	0.216307	0.044046	0.078236	0.661412	
WP_000268484.1	OTHER	0.001567	0.000142	0.000329	0.997963	
WP_000268735.1	OTHER	0.023963	0.002761	0.003013	0.970264	
WP_000268754.1	OTHER	0.009549	0.000637	0.001934	0.987879	
WP_000269923.1	OTHER	0.023180	0.000154	0.003974	0.972692	
WP_000270135.1	OTHER	0.008702	0.000705	0.001837	0.988756	
WP_000271546.1	OTHER	0.003512	0.000142	0.001493	0.994853	
WP_000272063.1	OTHER	0.002072	0.000145	0.000433	0.997350	
WP_000273007.1	OTHER	0.004273	0.000176	0.000388	0.995163	
WP_000273254.1	OTHER	0.000557	0.000079	0.004336	0.995028	
WP_000273356.1	OTHER	0.004685	0.000712	0.002190	0.992414	
WP_000273367.1	OTHER	0.002260	0.000067	0.000245	0.997429	
WP_000273824.1	OTHER	0.007517	0.000937	0.001380	0.990166	
WP_000273979.1	OTHER	0.001402	0.000084	0.000266	0.998248	
WP_000274040.1	LIPO(Sec/SPII)	0.021827	0.001531	0.781392	0.195251	CS pos: 23-24. IQA-CA. Pr: 0.7581
WP_000274850.1	OTHER	0.004102	0.000125	0.000924	0.994849	
WP_000275058.1	OTHER	0.007491	0.000182	0.000423	0.991904	
WP_000275719.1	OTHER	0.113602	0.001137	0.011983	0.873278	
WP_000276355.1	OTHER	0.267472	0.020407	0.094165	0.617957	
WP_000276770.1	OTHER	0.001719	0.000123	0.000226	0.997932	
WP_000277154.1	SP(Sec/SPI)	0.988146	0.001157	0.002182	0.008516	CS pos: 25-26. TFA-EG. Pr: 0.8304
WP_000277421.1	OTHER	0.004344	0.000290	0.000607	0.994759	
WP_000277602.1	OTHER	0.014314	0.000974	0.000837	0.983875	
WP_000277708.1	OTHER	0.014121	0.000274	0.001154	0.984452	
WP_000277709.1	OTHER	0.014121	0.000274	0.001154	0.984452	
WP_000277738.1	OTHER	0.014121	0.000274	0.001154	0.984452	
WP_000277741.1	OTHER	0.014121	0.000274	0.001154	0.984452	
WP_000277743.1	OTHER	0.014121	0.000274	0.001154	0.984452	
WP_000277982.1	OTHER	0.007154	0.003565	0.000968	0.988313	
WP_000278015.1	OTHER	0.002753	0.000239	0.000271	0.996737	
WP_000278303.1	OTHER	0.042545	0.002539	0.007659	0.947256	
WP_000278551.1	OTHER	0.070673	0.001376	0.020064	0.907887	
WP_000279366.1	OTHER	0.011572	0.001138	0.001881	0.985409	
WP_000279414.1	OTHER	0.002695	0.000131	0.000272	0.996902	
WP_000279925.1	OTHER	0.025341	0.000726	0.004956	0.968976	
WP_000280814.1	OTHER	0.003346	0.000140	0.000616	0.995898	
WP_000282169.1	OTHER	0.003695	0.000140	0.002670	0.993495	
WP_000282296.1	OTHER	0.007617	0.000587	0.000837	0.990958	
WP_000282386.1	OTHER	0.010146	0.000457	0.001217	0.988180	
WP_000283027.1	OTHER	0.005313	0.003062	0.013412	0.978213	
WP_000284438.1	OTHER	0.002064	0.000128	0.000331	0.997477	
WP_000284455.1	OTHER	0.006655	0.000139	0.000784	0.992422	
WP_000284755.1	OTHER	0.002987	0.000176	0.000808	0.996029	
WP_000284993.1	OTHER	0.121880	0.008400	0.061828	0.807892	
WP_000285452.1	OTHER	0.002671	0.000207	0.000164	0.996958	
WP_000286469.1	OTHER	0.092232	0.010908	0.005099	0.891761	
WP_000286868.1	OTHER	0.002797	0.000302	0.000545	0.996356	
WP_000287208.1	OTHER	0.003973	0.000182	0.001956	0.993889	
WP_000287265.1	OTHER	0.009968	0.000432	0.001839	0.987761	
WP_000287585.1	OTHER	0.051613	0.000379	0.012932	0.935076	
WP_000289134.1	OTHER	0.001530	0.000146	0.000279	0.998044	
WP_000289212.1	OTHER	0.007578	0.000145	0.014912	0.977364	
WP_000290301.1	OTHER	0.002538	0.000329	0.000465	0.996669	
WP_000290401.1	OTHER	0.006878	0.000512	0.001159	0.991452	
WP_000290472.1	OTHER	0.295979	0.014651	0.029993	0.659376	
WP_000290491.1	OTHER	0.003675	0.000219	0.000340	0.995765	
WP_000290674.1	OTHER	0.003764	0.000247	0.075800	0.920188	
WP_000291426.1	OTHER	0.015789	0.001061	0.000712	0.982437	
WP_000291432.1	OTHER	0.004764	0.000119	0.000681	0.994436	
WP_000291503.1	OTHER	0.002109	0.000095	0.000380	0.997416	
WP_000291835.1	OTHER	0.031802	0.005369	0.189365	0.773465	
WP_000301935.1	OTHER	0.327135	0.011450	0.011950	0.649465	
WP_000312771.1	OTHER	0.002293	0.000215	0.001228	0.996263	
WP_000323171.1	OTHER	0.002134	0.000242	0.013462	0.984162	
WP_000323448.1	OTHER	0.002002	0.000135	0.000414	0.997448	
WP_000331344.1	OTHER	0.001624	0.000368	0.000350	0.997657	
WP_000333457.1	OTHER	0.006379	0.000150	0.000751	0.992719	
WP_000333485.1	OTHER	0.009075	0.000591	0.001532	0.988802	
WP_000334466.1	OTHER	0.004969	0.000441	0.000872	0.993717	
WP_000334506.1	OTHER	0.004520	0.000373	0.001789	0.993318	
WP_000337379.1	OTHER	0.084662	0.001162	0.009264	0.904912	
WP_000338531.1	OTHER	0.001274	0.000088	0.000221	0.998417	
WP_000339142.1	OTHER	0.349466	0.002021	0.040332	0.608181	
WP_000340133.1	OTHER	0.014267	0.001278	0.000992	0.983464	
WP_000340456.1	OTHER	0.003863	0.000254	0.000535	0.995348	
WP_000340977.1	OTHER	0.001774	0.001282	0.000299	0.996646	
WP_000342154.1	OTHER	0.002269	0.000666	0.005131	0.991934	
WP_000342188.1	OTHER	0.012397	0.007825	0.005049	0.974730	
WP_000342267.1	OTHER	0.004664	0.000192	0.000152	0.994992	
WP_000344325.1	OTHER	0.032526	0.004331	0.003335	0.959808	
WP_000344352.1	OTHER	0.003582	0.000707	0.000454	0.995258	
WP_000347064.1	OTHER	0.017113	0.000398	0.000927	0.981563	
WP_000347896.1	OTHER	0.000940	0.000102	0.000511	0.998448	
WP_000348296.1	OTHER	0.038230	0.001482	0.001339	0.958949	
WP_000348372.1	OTHER	0.027554	0.000304	0.002664	0.969479	
WP_000349655.1	OTHER	0.002082	0.000436	0.017046	0.980436	
WP_000351761.1	OTHER	0.008057	0.001993	0.001712	0.988238	
WP_000353634.1	OTHER	0.102909	0.002260	0.007283	0.887548	
WP_000353950.1	OTHER	0.003381	0.000314	0.000432	0.995874	
WP_000354089.1	OTHER	0.008942	0.001427	0.001429	0.988202	
WP_000354114.1	OTHER	0.004448	0.000290	0.002958	0.992304	
WP_000354184.1	OTHER	0.009233	0.000154	0.000659	0.989954	
WP_000355331.1	OTHER	0.001146	0.000055	0.000199	0.998599	
WP_000356942.1	OTHER	0.003920	0.000091	0.000371	0.995617	
WP_000356967.1	OTHER	0.001849	0.000194	0.000407	0.997549	
WP_000356975.1	OTHER	0.057495	0.000446	0.002712	0.939347	
WP_000358009.1	OTHER	0.133088	0.001887	0.031419	0.833606	
WP_000358146.1	OTHER	0.000987	0.000090	0.030212	0.968711	
WP_000358501.1	OTHER	0.339410	0.004924	0.032966	0.622701	
WP_000358995.1	OTHER	0.041435	0.000707	0.009343	0.948516	
WP_000359082.1	OTHER	0.003711	0.000369	0.000657	0.995263	
WP_000360005.1	OTHER	0.003180	0.000156	0.000555	0.996109	
WP_000361059.1	OTHER	0.007501	0.000595	0.001342	0.990561	
WP_000361064.1	OTHER	0.009501	0.000788	0.001455	0.988255	
WP_000361536.1	OTHER	0.004999	0.000857	0.000527	0.993617	
WP_000362222.1	OTHER	0.002042	0.000433	0.000278	0.997246	
WP_000362355.1	OTHER	0.003675	0.000136	0.000416	0.995773	
WP_000362509.1	OTHER	0.009237	0.000955	0.001934	0.987875	
WP_000362644.1	OTHER	0.001825	0.000200	0.000499	0.997476	
WP_000362975.1	OTHER	0.003127	0.000249	0.000367	0.996257	
WP_000364542.1	OTHER	0.018018	0.000238	0.001122	0.980622	
WP_000365236.1	OTHER	0.005880	0.000656	0.000778	0.992686	
WP_000365308.1	OTHER	0.254683	0.005520	0.038332	0.701465	
WP_000365352.1	OTHER	0.000776	0.000142	0.000144	0.998938	
WP_000366165.1	OTHER	0.017557	0.000812	0.132260	0.849371	
WP_000367064.1	OTHER	0.016845	0.001270	0.006278	0.975607	
WP_000367420.1	OTHER	0.045861	0.034197	0.001343	0.918599	
WP_000368166.1	OTHER	0.048833	0.065314	0.002610	0.883243	
WP_000368225.1	OTHER	0.006276	0.000768	0.002138	0.990818	
WP_000368338.1	OTHER	0.005084	0.000787	0.000635	0.993494	
WP_000368652.1	OTHER	0.003923	0.000176	0.000378	0.995523	
WP_000368687.1	OTHER	0.003242	0.000101	0.001002	0.995655	
WP_000368902.1	OTHER	0.002097	0.000135	0.000449	0.997320	
WP_000369213.1	OTHER	0.009467	0.000301	0.001842	0.988390	
WP_000369719.1	OTHER	0.017699	0.006084	0.015606	0.960611	
WP_000370134.1	OTHER	0.001492	0.000112	0.000284	0.998112	
WP_000370181.1	OTHER	0.004242	0.000198	0.000671	0.994889	
WP_000370339.1	OTHER	0.005647	0.000294	0.001192	0.992867	
WP_000370465.1	OTHER	0.001935	0.000530	0.000279	0.997256	
WP_000370937.1	OTHER	0.004929	0.000262	0.000557	0.994252	
WP_000370984.1	OTHER	0.009182	0.000635	0.000736	0.989446	
WP_000372755.1	OTHER	0.005577	0.000248	0.000747	0.993428	
WP_000372857.1	OTHER	0.010175	0.000489	0.002583	0.986753	
WP_000373076.1	OTHER	0.003524	0.000217	0.000514	0.995745	
WP_000375647.1	OTHER	0.004964	0.000152	0.000264	0.994620	
WP_000375686.1	OTHER	0.010582	0.000551	0.000378	0.988489	
WP_000375864.1	OTHER	0.007743	0.002454	0.001453	0.988350	
WP_000376235.1	OTHER	0.007254	0.000697	0.000597	0.991451	
WP_000377064.1	OTHER	0.015705	0.001096	0.007134	0.976064	
WP_000377738.1	OTHER	0.005054	0.000321	0.000541	0.994084	
WP_000378396.1	OTHER	0.013108	0.001182	0.012796	0.972914	
WP_000379051.1	OTHER	0.003554	0.000221	0.000439	0.995785	
WP_000379091.1	SP(Sec/SPI)	0.523054	0.035885	0.016515	0.424546	CS pos: 24-25. AMA-ST. Pr: 0.4255
WP_000379825.1	OTHER	0.002962	0.000138	0.001129	0.995771	
WP_000379892.1	OTHER	0.041162	0.011825	0.000612	0.946401	
WP_000379980.1	OTHER	0.010276	0.000877	0.001214	0.987633	
WP_000381275.1	OTHER	0.066585	0.002994	0.021327	0.909094	
WP_000381855.1	OTHER	0.057284	0.012533	0.004423	0.925760	
WP_000382430.1	OTHER	0.002603	0.000147	0.000534	0.996715	
WP_000382585.1	OTHER	0.003218	0.000437	0.000186	0.996160	
WP_000382590.1	OTHER	0.005528	0.000257	0.000679	0.993536	
WP_000382892.1	OTHER	0.039250	0.006568	0.002487	0.951695	
WP_000383173.1	OTHER	0.001060	0.000063	0.000142	0.998735	
WP_000383814.1	OTHER	0.089509	0.000820	0.071432	0.838240	
WP_000384171.1	OTHER	0.001913	0.000233	0.000402	0.997453	
WP_000384474.1	OTHER	0.002585	0.000252	0.002019	0.995144	
WP_000384523.1	OTHER	0.003159	0.000129	0.032560	0.964152	
WP_000384706.1	OTHER	0.010334	0.000910	0.001832	0.986924	
WP_000386891.1	OTHER	0.005350	0.000302	0.000875	0.993472	
WP_000387527.1	OTHER	0.011731	0.001929	0.001715	0.984625	
WP_000387814.1	OTHER	0.001998	0.000122	0.018604	0.979276	
WP_000388082.1	OTHER	0.012683	0.000806	0.001254	0.985257	
WP_000388431.1	OTHER	0.041043	0.000489	0.000754	0.957714	
