# SignalP-5.0	Organism: gram+	Timestamp: 20260320164730
# ID	Prediction	SP(Sec/SPI)	TAT(Tat/SPI)	LIPO(Sec/SPII)	OTHER	CS Position
WP_000167548.1	OTHER	0.117609	0.003309	0.047559	0.831524	
WP_000167870.1	OTHER	0.003747	0.000601	0.000629	0.995022	
WP_000167939.1	OTHER	0.013369	0.000500	0.000729	0.985402	
WP_000168845.1	OTHER	0.007752	0.000871	0.000474	0.990904	
WP_000169003.1	OTHER	0.003114	0.000185	0.000315	0.996387	
WP_000169042.1	OTHER	0.009545	0.000333	0.000361	0.989761	
WP_000169127.1	OTHER	0.025925	0.001540	0.005576	0.966959	
WP_000169211.1	OTHER	0.093604	0.025265	0.018078	0.863053	
WP_000170162.1	OTHER	0.003484	0.000302	0.000750	0.995465	
WP_000170406.1	OTHER	0.009055	0.000560	0.012140	0.978245	
WP_000170598.1	OTHER	0.004007	0.000786	0.000630	0.994577	
WP_000171418.1	OTHER	0.013153	0.000605	0.001409	0.984834	
WP_000171663.1	OTHER	0.006372	0.000191	0.000878	0.992558	
WP_000171802.1	OTHER	0.001331	0.000198	0.150305	0.848166	
WP_000171863.1	OTHER	0.027873	0.000788	0.024420	0.946919	
WP_000171926.1	OTHER	0.005860	0.000564	0.000858	0.992717	
WP_000172357.1	OTHER	0.002995	0.000315	0.000490	0.996200	
WP_000173331.1	OTHER	0.318189	0.001811	0.016352	0.663649	
WP_000173824.1	OTHER	0.003449	0.000147	0.000492	0.995912	
WP_000173859.1	OTHER	0.022227	0.000490	0.001089	0.976195	
WP_000173891.1	OTHER	0.001760	0.000225	0.002781	0.995234	
WP_000174054.1	OTHER	0.007291	0.000705	0.001456	0.990548	
WP_000174271.1	OTHER	0.002843	0.000334	0.000399	0.996424	
WP_000175722.1	OTHER	0.011527	0.001116	0.001213	0.986144	
WP_000175746.1	OTHER	0.003424	0.000394	0.000440	0.995743	
WP_000175839.1	OTHER	0.013529	0.000856	0.002951	0.982664	
WP_000176398.1	OTHER	0.001779	0.000129	0.000246	0.997846	
WP_000176941.1	OTHER	0.005094	0.000228	0.000930	0.993748	
WP_000177480.1	OTHER	0.001981	0.000157	0.000284	0.997578	
WP_000177999.1	OTHER	0.005616	0.000625	0.005033	0.988726	
WP_000178321.1	OTHER	0.004724	0.000232	0.000744	0.994300	
WP_000178881.1	OTHER	0.004597	0.000216	0.000697	0.994490	
WP_000179865.1	OTHER	0.007123	0.000302	0.000819	0.991757	
WP_000179890.1	OTHER	0.008530	0.000558	0.000645	0.990267	
WP_000180234.1	OTHER	0.000991	0.000202	0.000192	0.998615	
WP_000180281.1	OTHER	0.006336	0.000395	0.000756	0.992513	
WP_000180420.1	OTHER	0.000823	0.000165	0.012996	0.986017	
WP_000180460.1	OTHER	0.002339	0.000286	0.000298	0.997077	
WP_000180685.1	OTHER	0.002570	0.000561	0.000579	0.996289	
WP_000180999.1	OTHER	0.007348	0.000625	0.001710	0.990317	
WP_000181130.1	OTHER	0.003464	0.000704	0.000533	0.995299	
WP_000181330.1	OTHER	0.003768	0.000120	0.000375	0.995737	
WP_000181397.1	OTHER	0.006904	0.000327	0.002126	0.990643	
WP_000181404.1	OTHER	0.005624	0.001152	0.000585	0.992640	
WP_000181832.1	OTHER	0.002902	0.000097	0.000253	0.996748	
WP_000182037.1	OTHER	0.008961	0.000909	0.002169	0.987960	
WP_000182220.1	OTHER	0.009517	0.004323	0.003165	0.982994	
WP_000182650.1	OTHER	0.002979	0.000328	0.000462	0.996232	
WP_000182744.1	OTHER	0.014499	0.001126	0.001169	0.983206	
WP_000182842.1	OTHER	0.003090	0.000147	0.000444	0.996318	
WP_000183370.1	OTHER	0.002095	0.000202	0.000345	0.997358	
WP_000183387.1	OTHER	0.086794	0.006928	0.017061	0.889217	
WP_000183669.1	OTHER	0.003815	0.000171	0.000450	0.995564	
WP_000183721.1	OTHER	0.004537	0.000646	0.000764	0.994053	
WP_000183745.1	OTHER	0.004211	0.000298	0.000505	0.994986	
WP_000183771.1	OTHER	0.005476	0.000558	0.000737	0.993229	
WP_000184223.1	OTHER	0.009409	0.000341	0.004314	0.985936	
WP_000184337.1	OTHER	0.003885	0.000338	0.003293	0.992484	
WP_000184370.1	OTHER	0.002378	0.000201	0.000807	0.996615	
WP_000184381.1	OTHER	0.007031	0.003906	0.000613	0.988450	
WP_000184743.1	OTHER	0.402386	0.006407	0.011721	0.579486	
WP_000184952.1	OTHER	0.005048	0.000713	0.000628	0.993610	
WP_000185197.1	OTHER	0.026114	0.000365	0.060463	0.913058	
WP_000185325.1	SP(Sec/SPI)	0.828547	0.163998	0.002972	0.004483	CS pos: 30-31. AGA-EQ. Pr: 0.8839
WP_000185671.1	OTHER	0.000914	0.000164	0.000289	0.998634	
WP_000185861.1	OTHER	0.024914	0.011712	0.002336	0.961037	
WP_000185900.1	OTHER	0.004361	0.000405	0.000398	0.994837	
WP_000186029.1	OTHER	0.002263	0.000233	0.000469	0.997035	
WP_000186117.1	OTHER	0.052529	0.001744	0.022575	0.923153	
WP_000186232.1	TAT(Tat/SPI)	0.001248	0.996638	0.000525	0.001589	CS pos: 41-42. VWS-FK. Pr: 0.7773
WP_000186321.1	OTHER	0.005481	0.000268	0.000739	0.993511	
WP_000186499.1	OTHER	0.021661	0.000273	0.000902	0.977165	
WP_000186934.1	OTHER	0.008644	0.003867	0.002183	0.985306	
WP_000190138.1	OTHER	0.035242	0.002523	0.003897	0.958338	
WP_000190300.1	OTHER	0.006146	0.000498	0.000322	0.993034	
WP_000191090.1	OTHER	0.236472	0.003270	0.013786	0.746473	
WP_000191466.1	OTHER	0.008233	0.000492	0.039979	0.951296	
WP_000192137.1	OTHER	0.001435	0.000091	0.000226	0.998249	
WP_000192173.1	OTHER	0.002427	0.000086	0.000178	0.997309	
WP_000192945.1	OTHER	0.009438	0.001213	0.001659	0.987690	
WP_000193707.1	OTHER	0.029900	0.001479	0.007243	0.961379	
WP_000193751.1	OTHER	0.001554	0.000134	0.000376	0.997935	
WP_000195259.1	OTHER	0.026118	0.002886	0.005961	0.965035	
WP_000195794.1	OTHER	0.007018	0.000664	0.002214	0.990104	
WP_000195810.1	OTHER	0.007526	0.000706	0.002370	0.989398	
WP_000195917.1	OTHER	0.004083	0.000231	0.000740	0.994946	
WP_000196910.1	OTHER	0.002856	0.000349	0.000560	0.996235	
WP_000197036.1	OTHER	0.028291	0.001510	0.002549	0.967650	
WP_000197102.1	LIPO(Sec/SPII)	0.000807	0.000110	0.998661	0.000422	CS pos: 20-21. LSG-CA. Pr: 0.9996
WP_000197267.1	OTHER	0.002350	0.000241	0.000272	0.997136	
WP_000197557.1	OTHER	0.009475	0.000227	0.004577	0.985721	
WP_000197640.1	OTHER	0.008399	0.000197	0.018333	0.973071	
WP_000197806.1	OTHER	0.012470	0.001408	0.001664	0.984457	
WP_000198500.1	OTHER	0.000767	0.000137	0.000268	0.998827	
WP_000198603.1	OTHER	0.005378	0.002829	0.000599	0.991194	
WP_000199082.1	OTHER	0.026621	0.001153	0.005168	0.967059	
WP_000200684.1	OTHER	0.017385	0.008033	0.010335	0.964246	
WP_000200959.1	OTHER	0.008614	0.000713	0.036836	0.953837	
WP_000200987.1	OTHER	0.002516	0.000271	0.001651	0.995562	
WP_000201387.1	OTHER	0.006271	0.000943	0.001682	0.991104	
WP_000201875.1	OTHER	0.095604	0.001389	0.005118	0.897890	
WP_000202177.1	OTHER	0.006022	0.000474	0.001437	0.992067	
WP_000202435.1	OTHER	0.026925	0.001821	0.008489	0.962765	
WP_000204625.1	OTHER	0.001337	0.000097	0.001187	0.997379	
WP_000205106.1	OTHER	0.009314	0.000300	0.000564	0.989821	
WP_000205307.1	OTHER	0.054124	0.000861	0.059842	0.885173	
WP_000205566.1	OTHER	0.003227	0.000212	0.000472	0.996089	
WP_000206037.1	OTHER	0.001274	0.000090	0.000343	0.998293	
WP_000206116.1	OTHER	0.004231	0.000388	0.001082	0.994298	
WP_000206646.1	OTHER	0.004394	0.000148	0.000777	0.994681	
WP_000207097.1	OTHER	0.007895	0.000546	0.015936	0.975624	
WP_000207630.1	OTHER	0.002957	0.000183	0.000535	0.996324	
WP_000207850.1	OTHER	0.002286	0.000103	0.000230	0.997381	
WP_000208406.1	LIPO(Sec/SPII)	0.002489	0.000338	0.505823	0.491350	CS pos: 29-30. LFS-CL. Pr: 0.4927
WP_000208578.1	SP(Sec/SPI)	0.461930	0.001668	0.089464	0.446938	CS pos: 33-34. TKT-RL. Pr: 0.0532
WP_000208737.1	OTHER	0.020142	0.001839	0.041737	0.936282	
WP_000208916.1	OTHER	0.003920	0.000197	0.000499	0.995384	
WP_000209550.1	OTHER	0.046157	0.001349	0.001046	0.951448	
WP_000210818.1	OTHER	0.021996	0.000769	0.001372	0.975863	
WP_000211370.1	OTHER	0.129481	0.018532	0.030927	0.821061	
WP_000211526.1	OTHER	0.028853	0.000592	0.002334	0.968222	
WP_000211608.1	OTHER	0.166563	0.004581	0.016566	0.812289	
WP_000213900.1	OTHER	0.091043	0.004364	0.021458	0.883135	
WP_000214067.1	OTHER	0.001857	0.000713	0.000231	0.997199	
WP_000214292.1	OTHER	0.321743	0.003136	0.143232	0.531888	
WP_000214552.1	OTHER	0.059023	0.002660	0.005356	0.932961	
WP_000214890.1	OTHER	0.011767	0.000746	0.001509	0.985978	
WP_000214898.1	OTHER	0.005589	0.000407	0.001709	0.992294	
WP_000215236.1	OTHER	0.007466	0.000950	0.001397	0.990187	
WP_000215393.1	OTHER	0.002866	0.000398	0.000397	0.996339	
WP_000215588.1	OTHER	0.001883	0.000185	0.000514	0.997418	
WP_000215638.1	OTHER	0.008354	0.000304	0.002886	0.988456	
WP_000215727.1	OTHER	0.007852	0.000346	0.001008	0.990794	
WP_000216721.1	SP(Sec/SPI)	0.768195	0.009724	0.045175	0.176906	CS pos: 33-34. ALA-KV. Pr: 0.6677
WP_000216848.1	OTHER	0.003093	0.000251	0.000423	0.996234	
WP_000216874.1	OTHER	0.005577	0.000423	0.000404	0.993596	
WP_000216959.1	OTHER	0.007368	0.000539	0.001999	0.990094	
WP_000217470.1	OTHER	0.006308	0.000824	0.001357	0.991511	
WP_000217724.1	OTHER	0.010915	0.000148	0.018534	0.970403	
WP_000218100.1	OTHER	0.019458	0.000182	0.009979	0.970380	
WP_000219064.1	OTHER	0.027924	0.004638	0.005050	0.962389	
WP_000220903.1	OTHER	0.147531	0.016159	0.057001	0.779309	
WP_000220932.1	OTHER	0.001499	0.000342	0.000388	0.997771	
WP_000221320.1	OTHER	0.023605	0.002171	0.057692	0.916532	
WP_000221415.1	SP(Sec/SPI)	0.650676	0.006912	0.145346	0.197067	CS pos: 40-41. AVA-DT. Pr: 0.3604
WP_000221933.1	OTHER	0.003514	0.000203	0.000502	0.995781	
WP_000222263.1	SP(Sec/SPI)	0.651499	0.008067	0.067872	0.272562	CS pos: 40-41. AVA-DT. Pr: 0.3149
WP_000224622.1	OTHER	0.002223	0.000138	0.000472	0.997167	
WP_000225846.1	OTHER	0.003819	0.000284	0.000456	0.995441	
WP_000226108.1	OTHER	0.016192	0.001658	0.028332	0.953817	
WP_000226606.1	OTHER	0.383791	0.009733	0.016487	0.589989	
WP_000226940.1	OTHER	0.009994	0.000369	0.001616	0.988021	
WP_000228666.1	OTHER	0.017143	0.001151	0.002940	0.978766	
WP_000229249.1	OTHER	0.020030	0.022381	0.000795	0.956794	
WP_000230358.1	OTHER	0.012889	0.000657	0.003344	0.983111	
WP_000231632.1	OTHER	0.002530	0.000094	0.000516	0.996860	
WP_000232497.1	OTHER	0.003817	0.000278	0.000439	0.995465	
WP_000233534.1	OTHER	0.006306	0.000476	0.000790	0.992428	
WP_000234064.1	OTHER	0.005615	0.000417	0.003826	0.990142	
WP_000234072.1	OTHER	0.002549	0.000664	0.004298	0.992490	
WP_000234729.1	OTHER	0.002901	0.000141	0.000476	0.996482	
WP_000235287.1	OTHER	0.081246	0.004773	0.003018	0.910963	
WP_000235324.1	OTHER	0.013125	0.000834	0.002126	0.983915	
WP_000236421.1	OTHER	0.007882	0.000284	0.000915	0.990918	
WP_000236727.1	OTHER	0.002066	0.000210	0.000572	0.997152	
WP_000237529.1	OTHER	0.007269	0.001361	0.000944	0.990426	
WP_000238227.1	OTHER	0.001938	0.000183	0.000916	0.996962	
WP_000238236.1	OTHER	0.007371	0.000159	0.001402	0.991068	
WP_000238542.1	OTHER	0.002355	0.000213	0.000279	0.997153	
WP_000238666.1	OTHER	0.011916	0.000427	0.001615	0.986042	
WP_000239143.1	OTHER	0.002728	0.000159	0.000254	0.996859	
WP_000239545.1	SP(Sec/SPI)	0.979556	0.004869	0.006074	0.009501	CS pos: 28-29. SKA-DN. Pr: 0.9414
WP_000239610.1	SP(Sec/SPI)	0.959976	0.010867	0.020042	0.009115	CS pos: 34-35. AKA-ES. Pr: 0.9130
WP_000239740.1	OTHER	0.001520	0.000118	0.000489	0.997874	
WP_000240055.1	OTHER	0.004806	0.000337	0.000547	0.994311	
WP_000240112.1	OTHER	0.007478	0.000228	0.022042	0.970252	
WP_000240344.1	OTHER	0.003941	0.000206	0.000443	0.995409	
WP_000240581.1	OTHER	0.000935	0.000211	0.021117	0.977736	
WP_000240629.1	OTHER	0.002770	0.000136	0.000213	0.996881	
WP_000240650.1	OTHER	0.004121	0.001123	0.000853	0.993903	
WP_000240660.1	OTHER	0.005585	0.000713	0.000877	0.992825	
WP_000240855.1	OTHER	0.119926	0.064114	0.043919	0.772042	
WP_000240920.1	OTHER	0.005100	0.000163	0.000746	0.993991	
WP_000241304.1	OTHER	0.001545	0.000052	0.000160	0.998243	
WP_000241344.1	OTHER	0.002721	0.000093	0.000214	0.996973	
WP_000241588.1	OTHER	0.028080	0.001823	0.003808	0.966288	
WP_000241597.1	OTHER	0.010861	0.000198	0.001023	0.987918	
WP_000244265.1	OTHER	0.003038	0.000148	0.000249	0.996564	
WP_000244415.1	OTHER	0.003245	0.000385	0.016327	0.980042	
WP_000244865.1	OTHER	0.026729	0.000705	0.007408	0.965158	
WP_000245905.1	OTHER	0.004546	0.001018	0.000446	0.993990	
WP_000246909.1	OTHER	0.059004	0.001484	0.029154	0.910359	
WP_000247588.1	OTHER	0.001141	0.000089	0.000187	0.998583	
WP_000248108.1	OTHER	0.007514	0.003230	0.001480	0.987777	
WP_000248727.1	OTHER	0.001389	0.000134	0.000249	0.998228	
WP_000248847.1	OTHER	0.030707	0.003950	0.024566	0.940777	
WP_000249495.1	OTHER	0.002251	0.000078	0.000351	0.997320	
WP_000249834.1	OTHER	0.014320	0.000382	0.002907	0.982391	
WP_000250828.1	OTHER	0.004770	0.000428	0.000672	0.994130	
WP_000251253.1	OTHER	0.010681	0.000417	0.000965	0.987937	
WP_000251966.1	OTHER	0.002322	0.000233	0.000820	0.996626	
WP_000253774.1	OTHER	0.058472	0.000665	0.018082	0.922781	
WP_000255556.1	OTHER	0.038834	0.001598	0.078020	0.881548	
WP_000255582.1	OTHER	0.002817	0.000288	0.000389	0.996506	
WP_000256324.1	OTHER	0.011903	0.002449	0.001320	0.984328	
WP_000257453.1	OTHER	0.001180	0.000092	0.000283	0.998445	
WP_000257598.1	OTHER	0.003660	0.000138	0.003477	0.992726	
WP_000257888.1	OTHER	0.002653	0.000273	0.000322	0.996751	
WP_000258003.1	OTHER	0.010767	0.000377	0.003452	0.985403	
WP_000258151.1	OTHER	0.037168	0.000834	0.034111	0.927887	
WP_000258650.1	OTHER	0.011009	0.000161	0.002461	0.986370	
WP_000258728.1	OTHER	0.004282	0.000628	0.000615	0.994475	
WP_000259683.1	OTHER	0.002866	0.000603	0.000552	0.995979	
WP_000259726.1	OTHER	0.009777	0.001080	0.000680	0.988463	
WP_000260117.1	OTHER	0.021819	0.002475	0.001894	0.973813	
WP_000261111.1	OTHER	0.082256	0.004679	0.017514	0.895551	
WP_000262457.1	OTHER	0.002630	0.000338	0.022414	0.974618	
WP_000262595.1	OTHER	0.005514	0.000244	0.000982	0.993261	
WP_000262643.1	OTHER	0.001013	0.000096	0.000314	0.998577	
WP_000262684.1	OTHER	0.012867	0.000740	0.001805	0.984588	
WP_000264071.1	OTHER	0.004372	0.000531	0.000662	0.994434	
WP_000264751.1	OTHER	0.011252	0.000390	0.002927	0.985431	
WP_000265041.1	LIPO(Sec/SPII)	0.381242	0.000672	0.513189	0.104897	CS pos: 15-16. LLV-CI. Pr: 0.4637
WP_000265252.1	SP(Sec/SPI)	0.545631	0.002507	0.188643	0.263218	CS pos: 29-30. IEA-LE. Pr: 0.4904
WP_000265417.1	OTHER	0.014046	0.001237	0.001764	0.982952	
WP_000266093.1	OTHER	0.004227	0.000733	0.000546	0.994495	
WP_000266894.1	OTHER	0.012193	0.000308	0.015872	0.971626	
WP_000267034.1	OTHER	0.384612	0.007845	0.041173	0.566370	
WP_000267246.1	OTHER	0.216307	0.044046	0.078236	0.661412	
WP_000268484.1	OTHER	0.001567	0.000142	0.000329	0.997963	
WP_000268733.1	OTHER	0.024597	0.002810	0.003123	0.969469	
WP_000268754.1	OTHER	0.009549	0.000637	0.001934	0.987879	
WP_000269923.1	OTHER	0.023180	0.000154	0.003974	0.972692	
WP_000271547.1	OTHER	0.003512	0.000142	0.001493	0.994853	
WP_000272067.1	OTHER	0.002072	0.000145	0.000433	0.997350	
WP_000273005.1	OTHER	0.004585	0.000207	0.000609	0.994599	
WP_000273256.1	OTHER	0.000557	0.000079	0.004336	0.995028	
WP_000273356.1	OTHER	0.004685	0.000712	0.002190	0.992414	
WP_000273368.1	OTHER	0.002260	0.000067	0.000245	0.997429	
WP_000273978.1	OTHER	0.001402	0.000084	0.000266	0.998248	
WP_000274034.1	LIPO(Sec/SPII)	0.021017	0.001197	0.780378	0.197408	CS pos: 23-24. IQA-CA. Pr: 0.7591
WP_000274850.1	OTHER	0.004102	0.000125	0.000924	0.994849	
WP_000275058.1	OTHER	0.007491	0.000182	0.000423	0.991904	
WP_000275715.1	OTHER	0.113602	0.001137	0.011983	0.873278	
WP_000276352.1	OTHER	0.267472	0.020407	0.094165	0.617957	
WP_000277418.1	OTHER	0.004344	0.000290	0.000607	0.994759	
WP_000277602.1	OTHER	0.014314	0.000974	0.000837	0.983875	
WP_000277713.1	OTHER	0.014121	0.000274	0.001154	0.984452	
WP_000277736.1	OTHER	0.014121	0.000274	0.001154	0.984452	
WP_000277745.1	OTHER	0.014121	0.000274	0.001154	0.984452	
WP_000277976.1	OTHER	0.007144	0.002290	0.001143	0.989424	
WP_000278015.1	OTHER	0.002753	0.000239	0.000271	0.996737	
WP_000278308.1	OTHER	0.042857	0.002589	0.008051	0.946503	
WP_000278564.1	OTHER	0.070673	0.001376	0.020064	0.907887	
WP_000279377.1	OTHER	0.010863	0.001305	0.001767	0.986065	
WP_000279414.1	OTHER	0.002695	0.000131	0.000272	0.996902	
WP_000279926.1	OTHER	0.025341	0.000726	0.004956	0.968976	
WP_000280793.1	OTHER	0.005013	0.000187	0.000859	0.993941	
WP_000282174.1	OTHER	0.003700	0.000136	0.002539	0.993625	
WP_000282295.1	OTHER	0.007617	0.000587	0.000837	0.990958	
WP_000282386.1	OTHER	0.010146	0.000457	0.001217	0.988180	
WP_000283026.1	OTHER	0.005313	0.003062	0.013412	0.978213	
WP_000284430.1	OTHER	0.001819	0.000127	0.000268	0.997786	
WP_000284459.1	OTHER	0.006869	0.000147	0.000873	0.992110	
WP_000284748.1	OTHER	0.002987	0.000176	0.000808	0.996029	
WP_000284999.1	OTHER	0.124720	0.014770	0.077830	0.782680	
WP_000285450.1	OTHER	0.002671	0.000207	0.000164	0.996958	
WP_000285525.1	OTHER	0.011025	0.001598	0.001626	0.985751	
WP_000285526.1	OTHER	0.011534	0.001580	0.001680	0.985207	
WP_000286480.1	OTHER	0.065721	0.003840	0.004054	0.926385	
WP_000286870.1	OTHER	0.002841	0.000240	0.000561	0.996358	
WP_000287202.1	OTHER	0.003478	0.000167	0.001854	0.994501	
WP_000287262.1	OTHER	0.009968	0.000432	0.001839	0.987761	
WP_000287588.1	OTHER	0.051613	0.000379	0.012932	0.935076	
WP_000287920.1	OTHER	0.194920	0.021099	0.003431	0.780550	
WP_000289136.1	OTHER	0.001530	0.000146	0.000279	0.998044	
WP_000289215.1	OTHER	0.006838	0.000141	0.012834	0.980187	
WP_000290301.1	OTHER	0.002538	0.000329	0.000465	0.996669	
WP_000290388.1	OTHER	0.006725	0.000486	0.001125	0.991664	
WP_000290472.1	OTHER	0.295979	0.014651	0.029993	0.659376	
WP_000290491.1	OTHER	0.003675	0.000219	0.000340	0.995765	
WP_000290674.1	OTHER	0.003764	0.000247	0.075800	0.920188	
WP_000291426.1	OTHER	0.015789	0.001061	0.000712	0.982437	
WP_000291432.1	OTHER	0.004764	0.000119	0.000681	0.994436	
WP_000291481.1	OTHER	0.003131	0.000126	0.000536	0.996208	
WP_000291489.1	OTHER	0.002056	0.000069	0.000666	0.997209	
WP_000291763.1	OTHER	0.011591	0.000382	0.002480	0.985548	
WP_000291829.1	OTHER	0.031951	0.005459	0.191818	0.770772	
WP_000301931.1	OTHER	0.364619	0.015582	0.010430	0.609369	
WP_000312782.1	OTHER	0.002293	0.000215	0.001228	0.996263	
WP_000323443.1	OTHER	0.002002	0.000135	0.000414	0.997448	
WP_000331336.1	OTHER	0.001624	0.000368	0.000350	0.997657	
WP_000334463.1	OTHER	0.004969	0.000441	0.000872	0.993717	
WP_000334509.1	OTHER	0.004520	0.000373	0.001789	0.993318	
WP_000337369.1	OTHER	0.084662	0.001162	0.009264	0.904912	
WP_000338527.1	OTHER	0.002246	0.000099	0.000433	0.997222	
WP_000339146.1	OTHER	0.387011	0.003022	0.037432	0.572534	
WP_000340127.1	OTHER	0.014267	0.001278	0.000992	0.983464	
WP_000340450.1	OTHER	0.004989	0.000326	0.000814	0.993870	
WP_000342147.1	OTHER	0.002738	0.000423	0.007009	0.989830	
WP_000342203.1	OTHER	0.011649	0.007567	0.004834	0.975949	
WP_000342264.1	OTHER	0.004664	0.000192	0.000152	0.994992	
WP_000344331.1	OTHER	0.032526	0.004331	0.003335	0.959808	
WP_000344352.1	OTHER	0.003582	0.000707	0.000454	0.995258	
WP_000347072.1	OTHER	0.017113	0.000398	0.000927	0.981563	
WP_000347896.1	OTHER	0.000940	0.000102	0.000511	0.998448	
WP_000348297.1	OTHER	0.038230	0.001482	0.001339	0.958949	
WP_000348352.1	OTHER	0.026721	0.000276	0.002694	0.970310	
WP_000349657.1	OTHER	0.002082	0.000436	0.017046	0.980436	
WP_000351243.1	OTHER	0.040738	0.000732	0.121133	0.837397	
WP_000351761.1	OTHER	0.008057	0.001993	0.001712	0.988238	
WP_000353634.1	OTHER	0.102909	0.002260	0.007283	0.887548	
WP_000353949.1	OTHER	0.003381	0.000314	0.000432	0.995874	
WP_000354094.1	OTHER	0.009624	0.001824	0.001603	0.986949	
WP_000354112.1	OTHER	0.004448	0.000290	0.002958	0.992304	
WP_000354184.1	OTHER	0.009233	0.000154	0.000659	0.989954	
WP_000356965.1	OTHER	0.002194	0.000256	0.000468	0.997081	
WP_000356975.1	OTHER	0.057495	0.000446	0.002712	0.939347	
WP_000358002.1	OTHER	0.133088	0.001887	0.031419	0.833606	
WP_000358507.1	OTHER	0.339410	0.004924	0.032966	0.622701	
WP_000359086.1	OTHER	0.003835	0.000368	0.000662	0.995134	
WP_000359186.1	OTHER	0.004375	0.000137	0.000522	0.994966	
WP_000361247.1	OTHER	0.002780	0.000170	0.000335	0.996716	
WP_000361550.1	OTHER	0.004999	0.000857	0.000527	0.993617	
WP_000362218.1	OTHER	0.002042	0.000433	0.000278	0.997246	
WP_000362356.1	OTHER	0.003675	0.000136	0.000416	0.995773	
WP_000362509.1	OTHER	0.009237	0.000955	0.001934	0.987875	
WP_000362964.1	OTHER	0.003127	0.000249	0.000367	0.996257	
WP_000364542.1	OTHER	0.018018	0.000238	0.001122	0.980622	
WP_000365247.1	OTHER	0.007540	0.000983	0.000892	0.990585	
WP_000365324.1	OTHER	0.270056	0.005867	0.038452	0.685625	
WP_000365354.1	OTHER	0.000776	0.000142	0.000144	0.998938	
WP_000366165.1	OTHER	0.017557	0.000812	0.132260	0.849371	
WP_000366938.1	OTHER	0.003594	0.000719	0.000329	0.995357	
WP_000367068.1	OTHER	0.016845	0.001270	0.006278	0.975607	
WP_000367419.1	OTHER	0.045861	0.034197	0.001343	0.918599	
WP_000368164.1	OTHER	0.048833	0.065314	0.002610	0.883243	
WP_000368225.1	OTHER	0.006276	0.000768	0.002138	0.990818	
WP_000368338.1	OTHER	0.005084	0.000787	0.000635	0.993494	
WP_000368649.1	OTHER	0.003777	0.000211	0.000376	0.995635	
WP_000368687.1	OTHER	0.003242	0.000101	0.001002	0.995655	
WP_000368897.1	OTHER	0.002097	0.000135	0.000449	0.997320	
WP_000369722.1	OTHER	0.017699	0.006084	0.015606	0.960611	
WP_000370128.1	OTHER	0.001492	0.000112	0.000284	0.998112	
WP_000370183.1	OTHER	0.004242	0.000198	0.000671	0.994889	
WP_000370346.1	OTHER	0.005647	0.000294	0.001192	0.992867	
WP_000370915.1	OTHER	0.004628	0.000227	0.000438	0.994707	
WP_000372757.1	OTHER	0.005577	0.000248	0.000747	0.993428	
WP_000375476.1	OTHER	0.050714	0.001960	0.339636	0.607689	
WP_000375648.1	OTHER	0.004964	0.000152	0.000264	0.994620	
WP_000375686.1	OTHER	0.010582	0.000551	0.000378	0.988489	
WP_000375864.1	OTHER	0.007743	0.002454	0.001453	0.988350	
WP_000376239.1	OTHER	0.007254	0.000697	0.000597	0.991451	
WP_000377064.1	OTHER	0.015705	0.001096	0.007134	0.976064	
WP_000379054.1	OTHER	0.003554	0.000221	0.000439	0.995785	
WP_000379099.1	SP(Sec/SPI)	0.523054	0.035885	0.016515	0.424546	CS pos: 24-25. AMA-ST. Pr: 0.4255
WP_000379820.1	OTHER	0.002962	0.000138	0.001129	0.995771	
WP_000379890.1	OTHER	0.041162	0.011825	0.000612	0.946401	
WP_000379992.1	OTHER	0.011901	0.001106	0.001357	0.985636	
WP_000381264.1	OTHER	0.066585	0.002994	0.021327	0.909094	
WP_000381849.1	OTHER	0.057284	0.012533	0.004423	0.925760	
WP_000382432.1	OTHER	0.002603	0.000147	0.000534	0.996715	
WP_000382585.1	OTHER	0.003218	0.000437	0.000186	0.996160	
WP_000383171.1	OTHER	0.001060	0.000063	0.000142	0.998735	
WP_000383665.1	OTHER	0.034773	0.008553	0.003097	0.953577	
WP_000383814.1	OTHER	0.089509	0.000820	0.071432	0.838240	
WP_000384171.1	OTHER	0.001913	0.000233	0.000402	0.997453	
WP_000384337.1	OTHER	0.002056	0.000112	0.001065	0.996768	
WP_000384474.1	OTHER	0.002585	0.000252	0.002019	0.995144	
WP_000384523.1	OTHER	0.003159	0.000129	0.032560	0.964152	
WP_000384676.1	OTHER	0.010334	0.000910	0.001832	0.986924	
WP_000387527.1	OTHER	0.011731	0.001929	0.001715	0.984625	
WP_000387806.1	OTHER	0.001963	0.000143	0.027536	0.970358	
WP_000388066.1	OTHER	0.007930	0.000408	0.000900	0.990762	
WP_000388082.1	OTHER	0.012683	0.000806	0.001254	0.985257	
WP_000389523.1	OTHER	0.001198	0.000110	0.000243	0.998449	
WP_000389666.1	OTHER	0.009780	0.000356	0.002372	0.987493	
WP_000389771.1	OTHER	0.000748	0.000100	0.004189	0.994962	
WP_000389954.1	OTHER	0.054505	0.032321	0.053984	0.859190	
WP_000390331.1	OTHER	0.002276	0.000229	0.000454	0.997040	
WP_000390536.1	OTHER	0.003680	0.000393	0.001302	0.994625	
WP_000390575.1	OTHER	0.006660	0.000209	0.000328	0.992803	
WP_000390829.1	OTHER	0.002671	0.000403	0.001476	0.995451	
