accession,feature_subfeature,value
A0A894I4B0,discotope_max_calibrated_score,6.18645
A0A894I4B0,discotope_max_discotope_score,0.77804
A0A894I4B0,discotope_max_rsa,1.0237
A0A894I4B0,discotope_mean_calibrated_score,2.4787815
A0A894I4B0,discotope_mean_discotope_score,0.38849422
A0A894I4B0,discotope_mean_rsa,0.538697
A0A894I4B0,discotope_median_calibrated_score,2.369855
A0A894I4B0,discotope_median_discotope_score,0.37705
A0A894I4B0,discotope_median_rsa,0.509765
A0A894I4B0,discotope_min_calibrated_score,0.91409
A0A894I4B0,discotope_min_discotope_score,0.2241
A0A894I4B0,discotope_min_rsa,0.0816
A0A894I4B0,discotope_num_epitope_peptides,64.0
A0A894I4B0,dssp_percent_helix,0.06478873
A0A894I4B0,dssp_percent_loop,0.34929577
A0A894I4B0,dssp_percent_sheet,0.5295775
A0A894I4B0,ellipro_mean_discontinuous_score,0.7045
A0A894I4B0,ellipro_mean_linear_score,0.7045
A0A894I4B0,ellipro_med_discontinuous_score,0.713
A0A894I4B0,ellipro_med_linear_score,0.713
A0A894I4B0,ellipro_num_discontinuous_epitopes,16.0
A0A894I4B0,ellipro_num_linear_epitopes,16.0
A0A894I4B0,ifnepitope2_mean_blast_score,0.0
A0A894I4B0,ifnepitope2_mean_ml_score,0.56944954
A0A894I4B0,ifnepitope2_mean_total_score,0.56944954
A0A894I4B0,ifnepitope2_med_blast_score,0.0
A0A894I4B0,ifnepitope2_med_ml_score,0.58
A0A894I4B0,ifnepitope2_med_total_score,0.58
A0A894I4B0,mhci_num_peptides,429.0
A0A894I4B0,mhci_num_strong_binders,127.0
A0A894I4B0,mhci_num_weak_binders,302.0
A0A894I4B0,mhci_percentile,0.93473655
A0A894I4B0,mhci_score,0.322067
A0A894I4B0,mhcii_num_peptides,152.0
A0A894I4B0,mhcii_num_strong_binders,30.0
A0A894I4B0,mhcii_num_weak_binders,122.0
A0A894I4B0,mhcii_percentile,2.3669736
A0A894I4B0,mhcii_score,0.38881627
A0A894I4B0,rate4site_deeptmhmm_max_outside_scores,2.4511
A0A894I4B0,rate4site_deeptmhmm_mean_outside_scores,8.9552236e-07
A0A894I4B0,rate4site_deeptmhmm_min_outside_scores,-0.5334
A0A894I4B0,rate4site_deeptmhmm_nan,-0.42
A0A894I4B0,rate4site_max_per_site_score,2.4511
A0A894I4B0,rate4site_mean_per_site_score,8.9552236e-07
A0A894I4B0,rate4site_median_per_site_score,-0.42
A0A894I4B0,rate4site_min_per_site_score,-0.5334
A0A894I4B0,signalp_prob_other,0.98176306
A0A894I4B0,signalp_prob_signalp,0.018237
A0A894I4B0,targetp_prob_SP,0.012792
A0A894I4B0,targetp_prob_mTP,0.000309
A0A894I4B0,targetp_prob_noTP,0.9868991
A0A8F0SSD3,ProtLearn_Amino acid composition,6.0
A0A8F0SSD3,ProtLearn_Average flexibility indices,0.0
A0A8F0SSD3,ProtLearn_Average volume of buried residue,132.0
A0A8F0SSD3,ProtLearn_Composition,0.0
A0A8F0SSD3,ProtLearn_Hydropathy index,0.0
A0A8F0SSD3,ProtLearn_Hydrophobicity,1.0
A0A8F0SSD3,ProtLearn_Hydrophobicity index,0.0
A0A8F0SSD3,ProtLearn_Polarity,8.0
A0A8F0SSD3,ProtLearn_Relative mutability,83.0
A0A8F0SSD3,ProtLearn_Volume,67.0
A0A8F0SSD3,ProtLearn_length,198.0
A0A8F0SSD3,ProtLearn_pK (-COOH),2.0
A0A8F0SSD3,allergenicity_blast_score,-0.5
A0A8F0SSD3,allergenicity_hybrid_score,-0.20925
A0A8F0SSD3,allergenicity_merci_score,0.0
A0A8F0SSD3,bcell_avg_peptide_length,18.666666
A0A8F0SSD3,bcell_num_peptides,3.0
A0A8F0SSD3,cluster_num_clusters,1.0
A0A8F0SSD3,cluster_percent_identity/num_strain,0.007423792
A0A8F0SSD3,deeplocpro_prob_cell_wall_surface,0.000325
A0A8F0SSD3,deeplocpro_prob_cytoplasmic,1e-04
A0A8F0SSD3,deeplocpro_prob_cytoplasmic_membrane,0.2302
A0A8F0SSD3,deeplocpro_prob_extracellular,0.719775
A0A8F0SSD3,deeplocpro_prob_outer_membrane,0.049125
A0A8F0SSD3,deeplocpro_prob_periplasmic,0.000575
A0A8F0SSD3,deeptmhmm_proportion_outside,0.8787879
A0A8F0SSD3,discotope_max_calibrated_score,2.69211
A0A8F0SSD3,discotope_max_discotope_score,0.54256
A0A8F0SSD3,discotope_max_rsa,1.01696
A0A8F0SSD3,discotope_mean_calibrated_score,1.4251631
A0A8F0SSD3,discotope_mean_discotope_score,0.3791443
A0A8F0SSD3,discotope_mean_rsa,0.56453884
A0A8F0SSD3,discotope_median_calibrated_score,1.197735
A0A8F0SSD3,discotope_median_discotope_score,0.34981
A0A8F0SSD3,discotope_median_rsa,0.547535
A0A8F0SSD3,discotope_min_calibrated_score,0.90506
A0A8F0SSD3,discotope_min_discotope_score,0.31206
A0A8F0SSD3,discotope_min_rsa,0.17287
A0A8F0SSD3,discotope_num_epitope_peptides,44.0
A0A8F0SSD3,dssp_percent_helix,0.39449543
A0A8F0SSD3,dssp_percent_loop,0.35779816
A0A8F0SSD3,dssp_percent_sheet,0.1559633
A0A8F0SSD3,ellipro_mean_discontinuous_score,0.6675
A0A8F0SSD3,ellipro_mean_linear_score,0.6675
A0A8F0SSD3,ellipro_med_discontinuous_score,0.6435
A0A8F0SSD3,ellipro_med_linear_score,0.6435
A0A8F0SSD3,ellipro_num_discontinuous_epitopes,6.0
A0A8F0SSD3,ellipro_num_linear_epitopes,6.0
A0A8F0SSD3,ifnepitope2_mean_blast_score,0.0
A0A8F0SSD3,ifnepitope2_mean_ml_score,0.60180265
A0A8F0SSD3,ifnepitope2_mean_total_score,0.60180265
A0A8F0SSD3,ifnepitope2_med_blast_score,0.0
A0A8F0SSD3,ifnepitope2_med_ml_score,0.61
A0A8F0SSD3,ifnepitope2_med_total_score,0.61
A0A8F0SSD3,mhci_num_peptides,216.0
A0A8F0SSD3,mhci_num_strong_binders,50.5
A0A8F0SSD3,mhci_num_weak_binders,165.5
A0A8F0SSD3,mhci_percentile,0.9925405
A0A8F0SSD3,mhci_score,0.30221194
A0A8F0SSD3,mhcii_num_peptides,66.5
A0A8F0SSD3,mhcii_num_strong_binders,3.0
A0A8F0SSD3,mhcii_num_weak_binders,63.5
A0A8F0SSD3,mhcii_percentile,2.9675667
A0A8F0SSD3,mhcii_score,0.2772507
A0A8F0SSD3,rate4site_deeptmhmm_max_outside_scores,14.0002
A0A8F0SSD3,rate4site_deeptmhmm_mean_outside_scores,-3.2828284e-05
A0A8F0SSD3,rate4site_deeptmhmm_min_outside_scores,-0.0711
A0A8F0SSD3,rate4site_deeptmhmm_nan,-0.0711
A0A8F0SSD3,rate4site_max_per_site_score,14.0002
A0A8F0SSD3,rate4site_mean_per_site_score,-3.2828284e-05
A0A8F0SSD3,rate4site_median_per_site_score,-0.0711
A0A8F0SSD3,rate4site_min_per_site_score,-0.0711
A0A8F0SSD3,signalp_prob_other,0.24206024
A0A8F0SSD3,signalp_prob_signalp,0.75793976
A0A8F0SSD3,targetp_prob_SP,0.89079076
A0A8F0SSD3,targetp_prob_mTP,0.011497499
A0A8F0SSD3,targetp_prob_noTP,0.0977125
A0A8F4FD20,FEL_mean_alpha,1.2025707
A0A8F4FD20,FEL_mean_beta,1.5542097
A0A8F4FD20,FEL_mean_lrt,0.74999565
A0A8F4FD20,FUBAR_mean_alpha,5.2973857
A0A8F4FD20,FUBAR_mean_beta,7.440079
A0A8F4FD20,FUBAR_mean_prob_neg,0.59953296
A0A8F4FD20,FUBAR_mean_prob_pos,0.34968308
A0A8F4FD20,SLAC_mean_dN/dS,0.7254194
A0A8F4FD20,SLAC_mean_n,1.4689054
A0A8F4FD20,SLAC_mean_s,0.7699005
A0A8F4FD20,allergenicity_blast_score,-0.5
A0A8F4FD20,allergenicity_hybrid_score,-0.377
A0A8F4FD20,allergenicity_merci_score,0.0
A0A8F4FD20,bcell_avg_peptide_length,7.0
A0A8F4FD20,bcell_num_peptides,2.0
A0A8F4FD20,cluster_num_clusters,1.0
A0A8F4FD20,cluster_percent_identity/num_strain,0.016393442
A0A8F4FD20,deeplocpro_prob_cell_wall_surface,0.0
A0A8F4FD20,deeplocpro_prob_cytoplasmic,1e-04
A0A8F4FD20,deeplocpro_prob_cytoplasmic_membrane,0.0056
A0A8F4FD20,deeplocpro_prob_extracellular,1e-04
A0A8F4FD20,deeplocpro_prob_outer_membrane,0.9926999
A0A8F4FD20,deeplocpro_prob_periplasmic,0.0014
A0A8F4FD20,deeptmhmm_proportion_outside,0.8645161
A0A8F4FD20,ifnepitope2_mean_blast_score,0.0
A0A8F4FD20,ifnepitope2_mean_ml_score,0.575034
A0A8F4FD20,ifnepitope2_mean_total_score,0.575034
A0A8F4FD20,ifnepitope2_med_blast_score,0.0
A0A8F4FD20,ifnepitope2_med_ml_score,0.58
A0A8F4FD20,ifnepitope2_med_total_score,0.58
A0A8F4FD20,mhci_num_peptides,119.0
A0A8F4FD20,mhci_num_strong_binders,28.0
A0A8F4FD20,mhci_num_weak_binders,91.0
A0A8F4FD20,mhci_percentile,0.98212606
A0A8F4FD20,mhci_score,0.278173
A0A8F4FD20,mhcii_num_peptides,45.0
A0A8F4FD20,mhcii_num_strong_binders,12.0
A0A8F4FD20,mhcii_num_weak_binders,33.0
A0A8F4FD20,mhcii_percentile,2.4242222
A0A8F4FD20,mhcii_score,0.38745072
A0A8F4FD20,rate4site_deeptmhmm_max_outside_scores,2.5679
A0A8F4FD20,rate4site_deeptmhmm_mean_outside_scores,1.1612903e-05
A0A8F4FD20,rate4site_deeptmhmm_min_outside_scores,-0.5048
A0A8F4FD20,rate4site_deeptmhmm_nan,-0.388
A0A8F4FD20,rate4site_max_per_site_score,2.5679
A0A8F4FD20,rate4site_mean_per_site_score,1.1612903e-05
A0A8F4FD20,rate4site_median_per_site_score,-0.388
A0A8F4FD20,rate4site_min_per_site_score,-0.5048
A0A8F4FD20,signalp_prob_other,0.04012
A0A8F4FD20,signalp_prob_signalp,0.95988005
A0A8F4FD20,targetp_prob_SP,0.987753
A0A8F4FD20,targetp_prob_mTP,0.000219
A0A8F4FD20,targetp_prob_noTP,0.012029
A0A8F8KRN6,allergenicity_blast_score,0.0
A0A8F8KRN6,allergenicity_hybrid_score,0.40133333
A0A8F8KRN6,allergenicity_merci_score,0.0
A0A8F8KRN6,cluster_num_clusters,1.0
A0A8F8KRN6,cluster_percent_identity/num_strain,0.0053137257
A0A8F8KRN6,deeplocpro_prob_cell_wall_surface,0.0019
A0A8F8KRN6,deeplocpro_prob_cytoplasmic,0.035666667
A0A8F8KRN6,deeplocpro_prob_cytoplasmic_membrane,0.00070000003
A0A8F8KRN6,deeplocpro_prob_extracellular,0.8057
A0A8F8KRN6,deeplocpro_prob_outer_membrane,0.1559
A0A8F8KRN6,deeplocpro_prob_periplasmic,1e-04
A0A8F8KRN6,deeptmhmm_proportion_outside,0.0
A0A8F8KRN6,ifnepitope2_mean_blast_score,0.0
A0A8F8KRN6,ifnepitope2_mean_ml_score,0.50319296
A0A8F8KRN6,ifnepitope2_mean_total_score,0.50319296
A0A8F8KRN6,ifnepitope2_med_blast_score,0.0
A0A8F8KRN6,ifnepitope2_med_ml_score,0.52
A0A8F8KRN6,ifnepitope2_med_total_score,0.52
A0A8F8KRN6,mhci_num_peptides,3.0
A0A8F8KRN6,mhci_num_strong_binders,0.5
A0A8F8KRN6,mhci_num_weak_binders,2.5
A0A8F8KRN6,mhci_percentile,1.2125
A0A8F8KRN6,mhci_score,0.25946748
A0A8F8KRN6,rate4site_deeptmhmm_max_outside_scores,4.6514
A0A8F8KRN6,rate4site_deeptmhmm_mean_outside_scores,-6.1679057e-18
A0A8F8KRN6,rate4site_deeptmhmm_min_outside_scores,-0.3554
A0A8F8KRN6,rate4site_deeptmhmm_nan,-0.3554
A0A8F8KRN6,rate4site_max_per_site_score,4.6514
A0A8F8KRN6,rate4site_mean_per_site_score,-6.1679057e-18
A0A8F8KRN6,rate4site_median_per_site_score,-0.3554
A0A8F8KRN6,rate4site_min_per_site_score,-0.3554
A0A8F8KRN6,signalp_prob_other,0.9881893
A0A8F8KRN6,signalp_prob_signalp,0.011810667
A0A8F8KRN6,targetp_prob_SP,0.46462464
A0A8F8KRN6,targetp_prob_mTP,0.057891335
A0A8F8KRN6,targetp_prob_noTP,0.477484
A0AA44ZGW8,ProtLearn_Amino acid composition,6.0
A0AA44ZGW8,ProtLearn_Average flexibility indices,0.0
A0AA44ZGW8,ProtLearn_Average volume of buried residue,145.0
A0AA44ZGW8,ProtLearn_Composition,0.0
A0AA44ZGW8,ProtLearn_Hydropathy index,0.0
A0AA44ZGW8,ProtLearn_Hydrophobicity,1.0
A0AA44ZGW8,ProtLearn_Hydrophobicity index,0.0
A0AA44ZGW8,ProtLearn_Polarity,8.0
A0AA44ZGW8,ProtLearn_Relative mutability,78.0
A0AA44ZGW8,ProtLearn_Volume,78.0
A0AA44ZGW8,ProtLearn_length,125.0
A0AA44ZGW8,ProtLearn_pK (-COOH),2.0
A0AA44ZGW8,allergenicity_blast_score,-0.5
A0AA44ZGW8,allergenicity_hybrid_score,-0.44500002
A0AA44ZGW8,allergenicity_merci_score,0.0
A0AA44ZGW8,bcell_avg_peptide_length,9.0
A0AA44ZGW8,bcell_num_peptides,1.0
A0AA44ZGW8,cluster_num_clusters,1.0
A0AA44ZGW8,cluster_percent_identity/num_strain,0.04054054
A0AA44ZGW8,deeplocpro_prob_cell_wall_surface,0.0
A0AA44ZGW8,deeplocpro_prob_cytoplasmic,1e-04
A0AA44ZGW8,deeplocpro_prob_cytoplasmic_membrane,0.0339
A0AA44ZGW8,deeplocpro_prob_extracellular,1e-04
A0AA44ZGW8,deeplocpro_prob_outer_membrane,0.9639
A0AA44ZGW8,deeplocpro_prob_periplasmic,0.0019
A0AA44ZGW8,deeptmhmm_proportion_outside,0.864
A0AA44ZGW8,discotope_max_calibrated_score,1.95822
A0AA44ZGW8,discotope_max_discotope_score,0.56195
A0AA44ZGW8,discotope_max_rsa,0.93808
A0AA44ZGW8,discotope_mean_calibrated_score,1.2712445
A0AA44ZGW8,discotope_mean_discotope_score,0.459248
A0AA44ZGW8,discotope_mean_rsa,0.6376785
A0AA44ZGW8,discotope_median_calibrated_score,1.18694
A0AA44ZGW8,discotope_median_discotope_score,0.446645
A0AA44ZGW8,discotope_median_rsa,0.63581
A0AA44ZGW8,discotope_min_calibrated_score,0.90015
A0AA44ZGW8,discotope_min_discotope_score,0.40377
A0AA44ZGW8,discotope_min_rsa,0.28527
A0AA44ZGW8,discotope_num_epitope_peptides,20.0
A0AA44ZGW8,dssp_percent_helix,0.33103448
A0AA44ZGW8,dssp_percent_loop,0.32413793
A0AA44ZGW8,dssp_percent_sheet,0.20689656
A0AA44ZGW8,ellipro_mean_discontinuous_score,0.701
A0AA44ZGW8,ellipro_mean_linear_score,0.701
A0AA44ZGW8,ellipro_med_discontinuous_score,0.692
A0AA44ZGW8,ellipro_med_linear_score,0.692
A0AA44ZGW8,ellipro_num_discontinuous_epitopes,10.0
A0AA44ZGW8,ellipro_num_linear_epitopes,10.0
A0AA44ZGW8,ifnepitope2_mean_blast_score,0.0
A0AA44ZGW8,ifnepitope2_mean_ml_score,0.58965814
A0AA44ZGW8,ifnepitope2_mean_total_score,0.58965814
A0AA44ZGW8,ifnepitope2_med_blast_score,0.0
A0AA44ZGW8,ifnepitope2_med_ml_score,0.59
A0AA44ZGW8,ifnepitope2_med_total_score,0.59
A0AA44ZGW8,mhci_num_peptides,126.0
A0AA44ZGW8,mhci_num_strong_binders,37.0
A0AA44ZGW8,mhci_num_weak_binders,89.0
A0AA44ZGW8,mhci_percentile,0.9335794
A0AA44ZGW8,mhci_score,0.33522353
A0AA44ZGW8,mhcii_num_peptides,79.0
A0AA44ZGW8,mhcii_num_strong_binders,20.0
A0AA44ZGW8,mhcii_num_weak_binders,59.0
A0AA44ZGW8,mhcii_percentile,2.366962
A0AA44ZGW8,mhcii_score,0.42987362
A0AA44ZGW8,rate4site_deeptmhmm_max_outside_scores,3.2622
A0AA44ZGW8,rate4site_deeptmhmm_mean_outside_scores,3.12e-05
A0AA44ZGW8,rate4site_deeptmhmm_min_outside_scores,-0.4474
A0AA44ZGW8,rate4site_deeptmhmm_nan,-0.3064
A0AA44ZGW8,rate4site_max_per_site_score,3.2622
A0AA44ZGW8,rate4site_mean_per_site_score,3.12e-05
A0AA44ZGW8,rate4site_median_per_site_score,-0.3064
A0AA44ZGW8,rate4site_min_per_site_score,-0.4474
A0AA44ZGW8,signalp_prob_other,0.027897
A0AA44ZGW8,signalp_prob_signalp,0.97210294
A0AA44ZGW8,targetp_prob_SP,0.99882394
A0AA44ZGW8,targetp_prob_mTP,0.000112
A0AA44ZGW8,targetp_prob_noTP,0.001064
A0AA86X9D8,FEL_mean_alpha,40.08441
A0AA86X9D8,FEL_mean_beta,0.92297786
A0AA86X9D8,FEL_mean_lrt,1.9312484
A0AA86X9D8,FUBAR_mean_alpha,6.9115834
A0AA86X9D8,FUBAR_mean_beta,10.090245
A0AA86X9D8,FUBAR_mean_prob_neg,0.601288
A0AA86X9D8,FUBAR_mean_prob_pos,0.35190544
A0AA86X9D8,ProtLearn_Amino acid composition,5.0
A0AA86X9D8,ProtLearn_Average flexibility indices,0.0
A0AA86X9D8,ProtLearn_Average volume of buried residue,142.0
A0AA86X9D8,ProtLearn_Composition,0.0
A0AA86X9D8,ProtLearn_Hydropathy index,0.0
A0AA86X9D8,ProtLearn_Hydrophobicity,1.0
A0AA86X9D8,ProtLearn_Hydrophobicity index,0.0
A0AA86X9D8,ProtLearn_Polarity,8.0
A0AA86X9D8,ProtLearn_Relative mutability,80.0
A0AA86X9D8,ProtLearn_Volume,76.0
A0AA86X9D8,ProtLearn_length,1707.0
A0AA86X9D8,ProtLearn_pK (-COOH),2.0
A0AA86X9D8,SLAC_mean_dN/dS,0.29263538
A0AA86X9D8,SLAC_mean_n,1.585901
A0AA86X9D8,SLAC_mean_s,1.3104575
A0AA86X9D8,allergenicity_blast_score,0.0
A0AA86X9D8,allergenicity_hybrid_score,0.32833335
A0AA86X9D8,allergenicity_merci_score,0.083333336
A0AA86X9D8,bcell_avg_peptide_length,8.785186
A0AA86X9D8,bcell_num_peptides,10.0
A0AA86X9D8,cluster_num_clusters,1.0
A0AA86X9D8,cluster_percent_identity/num_strain,0.048333332
A0AA86X9D8,deeplocpro_prob_cell_wall_surface,0.135375
A0AA86X9D8,deeplocpro_prob_cytoplasmic,0.00045
A0AA86X9D8,deeplocpro_prob_cytoplasmic_membrane,0.0039749998
A0AA86X9D8,deeplocpro_prob_extracellular,0.860275
A0AA86X9D8,deeplocpro_prob_outer_membrane,0.0
A0AA86X9D8,deeplocpro_prob_periplasmic,0.0
A0AA86X9D8,deeptmhmm_proportion_outside,1.0
A0AA86X9D8,discotope_max_calibrated_score,6.77323
A0AA86X9D8,discotope_max_discotope_score,0.50419
A0AA86X9D8,discotope_max_rsa,1.07688
A0AA86X9D8,discotope_mean_calibrated_score,1.751149
A0AA86X9D8,discotope_mean_discotope_score,0.16254151
A0AA86X9D8,discotope_mean_rsa,0.51374495
A0AA86X9D8,discotope_median_calibrated_score,1.44116
A0AA86X9D8,discotope_median_discotope_score,0.10088
A0AA86X9D8,discotope_median_rsa,0.50221
A0AA86X9D8,discotope_min_calibrated_score,0.90024
A0AA86X9D8,discotope_min_discotope_score,0.07188
A0AA86X9D8,discotope_min_rsa,0.06377
A0AA86X9D8,discotope_num_epitope_peptides,159.0
A0AA86X9D8,dssp_percent_helix,0.22787738
A0AA86X9D8,dssp_percent_loop,0.53788316
A0AA86X9D8,dssp_percent_sheet,0.22151533
A0AA86X9D8,ellipro_mean_discontinuous_score,0.64176923
A0AA86X9D8,ellipro_mean_linear_score,0.64176923
A0AA86X9D8,ellipro_med_discontinuous_score,0.623
A0AA86X9D8,ellipro_med_linear_score,0.623
A0AA86X9D8,ellipro_num_discontinuous_epitopes,26.0
A0AA86X9D8,ellipro_num_linear_epitopes,26.0
A0AA86X9D8,ifnepitope2_mean_blast_score,0.0
A0AA86X9D8,ifnepitope2_mean_ml_score,0.57214046
A0AA86X9D8,ifnepitope2_mean_total_score,0.57214046
A0AA86X9D8,ifnepitope2_med_blast_score,0.0
A0AA86X9D8,ifnepitope2_med_ml_score,0.5733333
A0AA86X9D8,ifnepitope2_med_total_score,0.5733333
A0AA86X9D8,mhci_num_peptides,1650.1666
A0AA86X9D8,mhci_num_strong_binders,533.3333
A0AA86X9D8,mhci_num_weak_binders,1116.8334
A0AA86X9D8,mhci_percentile,0.9126375
A0AA86X9D8,mhci_score,0.3342049
A0AA86X9D8,mhcii_num_peptides,736.8333
A0AA86X9D8,mhcii_num_strong_binders,148.5
A0AA86X9D8,mhcii_num_weak_binders,588.3333
A0AA86X9D8,mhcii_percentile,2.5120616
A0AA86X9D8,mhcii_score,0.37742838
A0AA86X9D8,rate4site_deeptmhmm_max_outside_scores,4.8587
A0AA86X9D8,rate4site_deeptmhmm_mean_outside_scores,-0.00041439736
A0AA86X9D8,rate4site_deeptmhmm_min_outside_scores,-0.46800002
A0AA86X9D8,rate4site_deeptmhmm_nan,-0.46800002
A0AA86X9D8,rate4site_max_per_site_score,4.8587
A0AA86X9D8,rate4site_mean_per_site_score,1.2449799e-05
A0AA86X9D8,rate4site_median_per_site_score,-0.468
A0AA86X9D8,rate4site_min_per_site_score,-0.468
A0AA86X9D8,signalp_prob_other,0.999072
A0AA86X9D8,signalp_prob_signalp,0.000928
A0AA86X9D8,targetp_prob_SP,0.00011433333
A0AA86X9D8,targetp_prob_mTP,0.00014199999
A0AA86X9D8,targetp_prob_noTP,0.9997433
A0AAP5J5G2,FEL_mean_alpha,1088.4678
A0AAP5J5G2,FEL_mean_beta,0.6335289
A0AAP5J5G2,FEL_mean_lrt,2.5466046
A0AAP5J5G2,FUBAR_mean_alpha,6.7439637
A0AAP5J5G2,FUBAR_mean_beta,8.420429
A0AAP5J5G2,FUBAR_mean_prob_neg,0.5495878
A0AAP5J5G2,FUBAR_mean_prob_pos,0.40240926
A0AAP5J5G2,ProtLearn_Amino acid composition,6.0
A0AAP5J5G2,ProtLearn_Average flexibility indices,0.0
A0AAP5J5G2,ProtLearn_Average volume of buried residue,138.0
A0AAP5J5G2,ProtLearn_Composition,0.0
A0AAP5J5G2,ProtLearn_Hydropathy index,0.0
A0AAP5J5G2,ProtLearn_Hydrophobicity,1.0
A0AAP5J5G2,ProtLearn_Hydrophobicity index,0.0
A0AAP5J5G2,ProtLearn_Polarity,8.0
A0AAP5J5G2,ProtLearn_Relative mutability,79.0
A0AAP5J5G2,ProtLearn_Volume,72.0
A0AAP5J5G2,ProtLearn_length,2156.0
A0AAP5J5G2,ProtLearn_pK (-COOH),2.0
A0AAP5J5G2,SLAC_mean_dN/dS,0.2561465
A0AAP5J5G2,SLAC_mean_n,1.2659932
A0AAP5J5G2,SLAC_mean_s,1.5084175
A0AAP5J5G2,allergenicity_blast_score,0.0
A0AAP5J5G2,allergenicity_hybrid_score,0.159
A0AAP5J5G2,allergenicity_merci_score,0.0
A0AAP5J5G2,bcell_avg_peptide_length,11.8369055
A0AAP5J5G2,bcell_num_peptides,5.5
A0AAP5J5G2,cluster_num_clusters,1.0
A0AAP5J5G2,cluster_percent_identity/num_strain,0.038714286
A0AAP5J5G2,deeplocpro_prob_cell_wall_surface,0.0694
A0AAP5J5G2,deeplocpro_prob_cytoplasmic,0.0167
A0AAP5J5G2,deeplocpro_prob_cytoplasmic_membrane,0.071975
A0AAP5J5G2,deeplocpro_prob_extracellular,0.84195
A0AAP5J5G2,deeplocpro_prob_outer_membrane,0.0
A0AAP5J5G2,deeplocpro_prob_periplasmic,0.0
A0AAP5J5G2,deeptmhmm_proportion_outside,1.0
A0AAP5J5G2,discotope_max_calibrated_score,6.15274
A0AAP5J5G2,discotope_max_discotope_score,0.41933
A0AAP5J5G2,discotope_max_rsa,1.13421
A0AAP5J5G2,discotope_mean_calibrated_score,1.6756003
A0AAP5J5G2,discotope_mean_discotope_score,0.15805027
A0AAP5J5G2,discotope_mean_rsa,0.5950298
A0AAP5J5G2,discotope_median_calibrated_score,1.36709
A0AAP5J5G2,discotope_median_discotope_score,0.11419
A0AAP5J5G2,discotope_median_rsa,0.59569
A0AAP5J5G2,discotope_min_calibrated_score,0.90236
A0AAP5J5G2,discotope_min_discotope_score,0.07709
A0AAP5J5G2,discotope_min_rsa,0.16755
A0AAP5J5G2,discotope_num_epitope_peptides,185.0
A0AAP5J5G2,dssp_percent_helix,0.18411386
A0AAP5J5G2,dssp_percent_loop,0.6271809
A0AAP5J5G2,dssp_percent_sheet,0.17860423
A0AAP5J5G2,ellipro_mean_discontinuous_score,0.64974076
A0AAP5J5G2,ellipro_mean_linear_score,0.64974076
A0AAP5J5G2,ellipro_med_discontinuous_score,0.615
A0AAP5J5G2,ellipro_med_linear_score,0.615
A0AAP5J5G2,ellipro_num_discontinuous_epitopes,27.0
A0AAP5J5G2,ellipro_num_linear_epitopes,27.0
A0AAP5J5G2,ifnepitope2_mean_blast_score,0.0
A0AAP5J5G2,ifnepitope2_mean_ml_score,0.572609
A0AAP5J5G2,ifnepitope2_mean_total_score,0.572609
A0AAP5J5G2,ifnepitope2_med_blast_score,0.0
A0AAP5J5G2,ifnepitope2_med_ml_score,0.5733333
A0AAP5J5G2,ifnepitope2_med_total_score,0.5733333
A0AAP5J5G2,mhci_num_peptides,656.1667
A0AAP5J5G2,mhci_num_strong_binders,208.5
A0AAP5J5G2,mhci_num_weak_binders,447.66666
A0AAP5J5G2,mhci_percentile,0.9328892
A0AAP5J5G2,mhci_score,0.3261612
A0AAP5J5G2,mhcii_num_peptides,308.33334
A0AAP5J5G2,mhcii_num_strong_binders,70.5
A0AAP5J5G2,mhcii_num_weak_binders,237.83333
A0AAP5J5G2,mhcii_percentile,2.4340663
A0AAP5J5G2,mhcii_score,0.3995198
A0AAP5J5G2,rate4site_deeptmhmm_max_outside_scores,5.8331
A0AAP5J5G2,rate4site_deeptmhmm_mean_outside_scores,-0.000929439
A0AAP5J5G2,rate4site_deeptmhmm_min_outside_scores,-0.5096
A0AAP5J5G2,rate4site_deeptmhmm_nan,-0.26645
A0AAP5J5G2,rate4site_max_per_site_score,5.8331
A0AAP5J5G2,rate4site_mean_per_site_score,-4.237288e-07
A0AAP5J5G2,rate4site_median_per_site_score,-0.26645
A0AAP5J5G2,rate4site_min_per_site_score,-0.5096
A0AAP5J5G2,signalp_prob_other,0.99885416
A0AAP5J5G2,signalp_prob_signalp,0.0011458333
A0AAP5J5G2,targetp_prob_SP,0.00024100002
A0AAP5J5G2,targetp_prob_mTP,5.8499998e-05
A0AAP5J5G2,targetp_prob_noTP,0.99970055
A0AAP5J8I6,FEL_mean_alpha,332.23453
A0AAP5J8I6,FEL_mean_beta,7.8048
A0AAP5J8I6,FEL_mean_lrt,2.6586406
A0AAP5J8I6,FUBAR_mean_alpha,5.594243
A0AAP5J8I6,FUBAR_mean_beta,13.028307
A0AAP5J8I6,FUBAR_mean_prob_neg,0.65578014
A0AAP5J8I6,FUBAR_mean_prob_pos,0.2876043
A0AAP5J8I6,ProtLearn_Amino acid composition,5.0
A0AAP5J8I6,ProtLearn_Average flexibility indices,0.0
A0AAP5J8I6,ProtLearn_Average volume of buried residue,144.0
A0AAP5J8I6,ProtLearn_Composition,0.0
A0AAP5J8I6,ProtLearn_Hydropathy index,0.0
A0AAP5J8I6,ProtLearn_Hydrophobicity,1.0
A0AAP5J8I6,ProtLearn_Hydrophobicity index,0.0
A0AAP5J8I6,ProtLearn_Polarity,8.0
