,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
820,WP_000432897.1,Cytoplasmic Membrane,0.0000,0.0005,0.0001,0.9994,0.0000,0.0000
822,WP_000433551.1,Cytoplasmic Membrane,0.0007,0.0534,0.1904,0.7554,0.0000,0.0000
823,WP_000434534.1,Extracellular,0.0003,0.8177,0.1779,0.0041,0.0000,0.0000
825,WP_000435044.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
832,WP_000436820.1,Cytoplasmic Membrane,0.0000,0.1395,0.0001,0.8604,0.0000,0.0000
839,WP_000446299.1,Cytoplasmic Membrane,0.0001,0.0009,0.0000,0.9991,0.0000,0.0000
851,WP_000450255.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
852,WP_000450294.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
853,WP_000450555.1,Extracellular,0.0002,0.8116,0.1351,0.0531,0.0000,0.0000
856,WP_000451834.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
862,WP_000455861.1,Extracellular,0.0001,0.9994,0.0000,0.0005,0.0000,0.0000
865,WP_000456136.1,Cytoplasmic Membrane,0.0088,0.3202,0.0002,0.6708,0.0000,0.0000
867,WP_000457386.1,Extracellular,0.0000,0.5919,0.4081,0.0000,0.0000,0.0000
871,WP_000460983.1,Cytoplasmic Membrane,0.0002,0.0034,0.0012,0.9951,0.0000,0.0000
874,WP_000466739.1,Cytoplasmic Membrane,0.0000,0.0327,0.0002,0.9671,0.0000,0.0000
875,WP_000466784.1,Cytoplasmic Membrane,0.0012,0.1469,0.0157,0.8363,0.0000,0.0000
876,WP_000467124.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
878,WP_000467991.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
880,WP_000469892.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
881,WP_000469917.1,Cytoplasmic Membrane,0.0000,0.0407,0.0002,0.9591,0.0000,0.0000
882,WP_000469950.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
884,WP_000472242.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
885,WP_000472256.1,Cytoplasmic Membrane,0.0001,0.0224,0.0006,0.9769,0.0000,0.0000
887,WP_000473596.1,Extracellular,0.0003,0.9994,0.0000,0.0003,0.0000,0.0000
889,WP_000473675.1,Cytoplasmic Membrane,0.0001,0.0011,0.0005,0.9983,0.0000,0.0000
891,WP_000473942.1,Extracellular,0.0015,0.9982,0.0000,0.0003,0.0000,0.0000
892,WP_000476339.1,Extracellular,0.0120,0.8626,0.0016,0.1238,0.0000,0.0000
893,WP_000476866.1,Extracellular,0.0184,0.8196,0.0040,0.1580,0.0000,0.0000
894,WP_000476881.1,Extracellular,0.0378,0.7787,0.0048,0.1787,0.0000,0.0000
895,WP_000477339.1,Cytoplasmic Membrane,0.0000,0.0015,0.0001,0.9984,0.0000,0.0000
899,WP_000477939.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
900,WP_000477957.1,Cytoplasmic Membrane,0.0000,0.0002,0.0005,0.9992,0.0000,0.0000
902,WP_000479284.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
903,WP_000479576.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
906,WP_000481425.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
908,WP_000482647.1,Cytoplasmic Membrane,0.0000,0.0923,0.0012,0.9065,0.0000,0.0000
909,WP_000483052.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
912,WP_000486494.1,Cytoplasmic Membrane,0.0000,0.0011,0.0000,0.9988,0.0000,0.0000
913,WP_000486822.1,Cytoplasmic Membrane,0.0000,0.0004,0.0000,0.9995,0.0000,0.0000
915,WP_000491382.1,Cytoplasmic Membrane,0.0000,0.0007,0.0001,0.9992,0.0000,0.0000
918,WP_000492114.1,Cytoplasmic Membrane,0.0001,0.0094,0.0006,0.9900,0.0000,0.0000
921,WP_000495683.1,Cytoplasmic Membrane,0.0001,0.0185,0.0000,0.9813,0.0000,0.0000
923,WP_000498572.1,Cytoplasmic Membrane,0.0000,0.0012,0.0006,0.9981,0.0000,0.0000
925,WP_000499647.1,Extracellular,0.0022,0.9232,0.0001,0.0745,0.0000,0.0000
926,WP_000501244.1,Extracellular,0.0008,0.9127,0.0835,0.0030,0.0000,0.0000
931,WP_000505966.1,Cytoplasmic Membrane,0.0016,0.3118,0.1074,0.5792,0.0000,0.0000
933,WP_000509667.1,Extracellular,0.0001,0.9992,0.0002,0.0006,0.0000,0.0000
934,WP_000510434.1,Extracellular,0.0008,0.5259,0.4009,0.0724,0.0000,0.0000
937,WP_000512631.1,Extracellular,0.0002,0.6180,0.3804,0.0014,0.0000,0.0000
938,WP_000513312.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
940,WP_000514401.1,Cytoplasmic Membrane,0.0003,0.4479,0.0429,0.5088,0.0000,0.0000
942,WP_000516795.1,Cytoplasmic Membrane,0.0008,0.1269,0.0000,0.8723,0.0000,0.0000
943,WP_000517176.1,Cytoplasmic Membrane,0.0165,0.2227,0.0002,0.7606,0.0000,0.0000
944,WP_000517850.1,Cytoplasmic Membrane,0.0000,0.0314,0.0001,0.9685,0.0000,0.0000
945,WP_000517908.1,Extracellular,0.0000,0.7836,0.2164,0.0000,0.0000,0.0000
946,WP_000520233.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
948,WP_000521533.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
953,WP_000524902.1,Cytoplasmic Membrane,0.0000,0.0098,0.1710,0.8191,0.0000,0.0000
961,WP_000529136.1,Extracellular,0.0005,0.5815,0.3637,0.0543,0.0000,0.0000
962,WP_000529877.1,Extracellular,0.0013,0.6901,0.3048,0.0037,0.0000,0.0000
967,WP_000533238.1,Cytoplasmic Membrane,0.0000,0.0010,0.0000,0.9989,0.0000,0.0000
969,WP_000534428.1,Cytoplasmic Membrane,0.0000,0.0009,0.0000,0.9991,0.0000,0.0000
970,WP_000535834.1,Cytoplasmic Membrane,0.0003,0.0079,0.0005,0.9913,0.0000,0.0000
971,WP_000536966.1,Cytoplasmic Membrane,0.0001,0.0222,0.0001,0.9777,0.0000,0.0000
973,WP_000538766.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
974,WP_000540315.1,Cytoplasmic Membrane,0.0122,0.3008,0.0003,0.6868,0.0000,0.0000
975,WP_000540916.1,Cytoplasmic Membrane,0.0013,0.3506,0.0002,0.6479,0.0000,0.0000
976,WP_000542272.1,Extracellular,0.0011,0.5800,0.2861,0.1328,0.0000,0.0000
977,WP_000542274.1,Extracellular,0.0091,0.3810,0.3527,0.2572,0.0000,0.0000
985,WP_000546599.1,Cytoplasmic Membrane,0.0000,0.0020,0.0005,0.9974,0.0000,0.0000
987,WP_000547794.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
990,WP_000548705.1,Cytoplasmic Membrane,0.0000,0.0006,0.0000,0.9993,0.0000,0.0000
991,WP_000548780.1,Cytoplasmic Membrane,0.0000,0.0005,0.0001,0.9994,0.0000,0.0000
992,WP_000548932.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
993,WP_000549207.1,Cytoplasmic Membrane,0.0000,0.0032,0.0000,0.9968,0.0000,0.0000
994,WP_000549222.1,Cytoplasmic Membrane,0.0051,0.1005,0.0002,0.8941,0.0000,0.0000
995,WP_000549274.1,Cytoplasmic Membrane,0.0007,0.0032,0.0088,0.9873,0.0000,0.0000
996,WP_000549734.1,Cytoplasmic Membrane,0.0000,0.0002,0.0001,0.9997,0.0000,0.0000
1000,WP_000551840.1,Cytoplasmic Membrane,0.0000,0.0005,0.0001,0.9994,0.0000,0.0000
1003,WP_000556760.1,Cytoplasmic Membrane,0.0000,0.0037,0.0000,0.9963,0.0000,0.0000
1009,WP_000564316.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
1013,WP_000565820.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9991,0.0000,0.0000
1019,WP_000569113.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
1020,WP_000569289.1,Cytoplasmic Membrane,0.0010,0.0616,0.1880,0.7494,0.0000,0.0000
1025,WP_000570652.1,Extracellular,0.0176,0.6024,0.3469,0.0330,0.0000,0.0000
1026,WP_000570687.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1028,WP_000571184.1,Cytoplasmic Membrane,0.0008,0.0268,0.4146,0.5579,0.0000,0.0000
1029,WP_000571218.1,Cytoplasmic Membrane,0.0010,0.0164,0.1908,0.7918,0.0000,0.0000
1030,WP_000571247.1,Cytoplasmic Membrane,0.0010,0.0203,0.2430,0.7358,0.0000,0.0000
1031,WP_000571408.1,Cytoplasmic Membrane,0.0002,0.0381,0.1793,0.7824,0.0000,0.0000
1032,WP_000571549.1,Cytoplasmic Membrane,0.0000,0.0015,0.0003,0.9982,0.0000,0.0000
1033,WP_000571578.1,Cytoplasmic Membrane,0.0000,0.0018,0.0001,0.9981,0.0000,0.0000
1035,WP_000572040.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
1038,WP_000573077.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
1040,WP_000578469.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1042,WP_000579564.1,Cytoplasmic Membrane,0.0001,0.0270,0.0000,0.9728,0.0000,0.0000
1046,WP_000581552.1,Cytoplasmic Membrane,0.0000,0.0027,0.0001,0.9972,0.0000,0.0000
1048,WP_000581910.1,Cytoplasmic Membrane,0.0042,0.0797,0.0008,0.9153,0.0000,0.0000
1049,WP_000582130.1,Extracellular,0.3156,0.6779,0.0043,0.0023,0.0000,0.0000
1050,WP_000582332.1,Cytoplasmic Membrane,0.0000,0.0007,0.0001,0.9992,0.0000,0.0000
1051,WP_000584398.1,Cytoplasmic Membrane,0.0002,0.0799,0.0003,0.9196,0.0000,0.0000
1053,WP_000584628.1,Cytoplasmic Membrane,0.0094,0.0717,0.0206,0.8983,0.0000,0.0000
1054,WP_000584765.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
1055,WP_000586140.1,Cytoplasmic Membrane,0.0001,0.0045,0.0009,0.9946,0.0000,0.0000
1056,WP_000586387.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9998,0.0000,0.0000
1061,WP_000589264.1,Cytoplasmic Membrane,0.0003,0.0072,0.0692,0.9232,0.0000,0.0000
1063,WP_000590451.1,Cytoplasmic Membrane,0.0000,0.0017,0.0000,0.9983,0.0000,0.0000
1064,WP_000590515.1,Cytoplasmic Membrane,0.0002,0.0069,0.0326,0.9602,0.0000,0.0000
1066,WP_000590809.1,Cytoplasmic Membrane,0.0002,0.1195,0.1099,0.7704,0.0000,0.0000
1068,WP_000590847.1,Cytoplasmic Membrane,0.0001,0.0068,0.1489,0.8443,0.0000,0.0000
1069,WP_000592298.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1070,WP_000593103.1,Extracellular,0.0000,0.5517,0.3310,0.1173,0.0000,0.0000
1076,WP_000594519.1,Extracellular,0.0004,0.9993,0.0001,0.0002,0.0000,0.0000
1077,WP_000594537.1,Cytoplasmic Membrane,0.0000,0.0002,0.0001,0.9997,0.0000,0.0000
1078,WP_000594571.1,Extracellular,0.0011,0.4266,0.3459,0.2264,0.0000,0.0000
1079,WP_000594813.1,Cytoplasmic Membrane,0.0004,0.0057,0.1428,0.8511,0.0000,0.0000
1082,WP_000595263.1,Cytoplasmic Membrane,0.0000,0.0466,0.0109,0.9424,0.0000,0.0000
1083,WP_000595265.1,Cytoplasmic Membrane,0.0000,0.0510,0.0129,0.9361,0.0000,0.0000
1084,WP_000595401.1,Extracellular,0.0001,0.9998,0.0000,0.0000,0.0000,0.0000
1085,WP_000597213.1,Cytoplasmic Membrane,0.0019,0.2441,0.0004,0.7536,0.0000,0.0000
1086,WP_000597238.1,Cytoplasmic Membrane,0.0000,0.0006,0.0000,0.9994,0.0000,0.0000
1096,WP_000603479.1,Extracellular,0.0261,0.7303,0.0128,0.2308,0.0000,0.0000
1097,WP_000603755.1,Cytoplasmic Membrane,0.0000,0.0020,0.0001,0.9979,0.0000,0.0000
1098,WP_000603969.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1101,WP_000604727.1,Cytoplasmic Membrane,0.0000,0.0029,0.0000,0.9971,0.0000,0.0000
1103,WP_000604990.1,Cytoplasmic Membrane,0.0000,0.0045,0.0006,0.9948,0.0000,0.0000
1106,WP_000606324.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
1113,WP_000607067.1,Cytoplasmic Membrane,0.0000,0.0006,0.0001,0.9993,0.0000,0.0000
1115,WP_000608181.1,Cytoplasmic Membrane,0.0000,0.1097,0.0000,0.8902,0.0000,0.0000
1118,WP_000608674.1,Extracellular,0.0021,0.9906,0.0015,0.0058,0.0000,0.0000
1120,WP_000610051.1,Cytoplasmic Membrane,0.0000,0.0021,0.0001,0.9977,0.0000,0.0000
1123,WP_000610231.1,Cell wall & surface,0.8986,0.1003,0.0001,0.0010,0.0000,0.0000
1127,WP_000611512.1,Cytoplasmic Membrane,0.0008,0.0282,0.0009,0.9701,0.0000,0.0000
1129,WP_000613541.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
1133,WP_000615458.1,Cytoplasmic Membrane,0.0003,0.0661,0.1509,0.7828,0.0000,0.0000
1134,WP_000615921.1,Extracellular,0.0000,0.9265,0.0734,0.0001,0.0000,0.0000
1136,WP_000616642.1,Cytoplasmic Membrane,0.0000,0.0006,0.0000,0.9994,0.0000,0.0000
1137,WP_000616784.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
1138,WP_000616820.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
1139,WP_000616840.1,Cytoplasmic Membrane,0.0002,0.0065,0.3005,0.6928,0.0000,0.0000
1144,WP_000620869.1,Cytoplasmic Membrane,0.0006,0.0063,0.3388,0.6543,0.0000,0.0000
1151,WP_000623476.1,Cytoplasmic Membrane,0.0000,0.0004,0.0000,0.9995,0.0000,0.0000
1152,WP_000623881.1,Extracellular,0.0000,0.6292,0.3707,0.0000,0.0000,0.0000
1157,WP_000625887.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1164,WP_000628050.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
1166,WP_000633068.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
1175,WP_000636149.1,Cytoplasmic Membrane,0.0001,0.0422,0.2536,0.7041,0.0000,0.0000
1176,WP_000638419.1,Cytoplasmic Membrane,0.0000,0.0025,0.0001,0.9974,0.0000,0.0000
1177,WP_000638453.1,Cytoplasmic Membrane,0.0000,0.0004,0.0000,0.9996,0.0000,0.0000
1185,WP_000643623.1,Cytoplasmic Membrane,0.0001,0.0799,0.0001,0.9199,0.0000,0.0000
1192,WP_000645726.1,Cytoplasmic Membrane,0.0001,0.0268,0.0001,0.9730,0.0000,0.0000
1193,WP_000645781.1,Cell wall & surface,0.6899,0.1940,0.0007,0.1153,0.0000,0.0000
1196,WP_000648118.1,Cytoplasmic Membrane,0.0351,0.1684,0.0204,0.7761,0.0000,0.0000
1200,WP_000649907.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1202,WP_000651054.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1203,WP_000651160.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
1204,WP_000651261.1,Cytoplasmic Membrane,0.0000,0.0024,0.0000,0.9976,0.0000,0.0000
1208,WP_000653711.1,Extracellular,0.0009,0.9986,0.0004,0.0001,0.0000,0.0000
1216,WP_000655877.1,Extracellular,0.0012,0.4662,0.3165,0.2161,0.0000,0.0000
1219,WP_000658551.1,Cytoplasmic Membrane,0.0000,0.0007,0.0000,0.9993,0.0000,0.0000
1221,WP_000659675.1,Cytoplasmic Membrane,0.0001,0.0071,0.0000,0.9928,0.0000,0.0000
1222,WP_000659770.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
1225,WP_000660709.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9992,0.0000,0.0000
1226,WP_000661906.1,Cytoplasmic Membrane,0.0000,0.0004,0.0001,0.9995,0.0000,0.0000
1231,WP_000664554.1,Cytoplasmic Membrane,0.0000,0.0315,0.0015,0.9671,0.0000,0.0000
1242,WP_000668339.1,Cytoplasmic Membrane,0.0592,0.0435,0.0000,0.8972,0.0000,0.0000
1245,WP_000669009.1,Extracellular,0.0150,0.9820,0.0000,0.0030,0.0000,0.0000
1246,WP_000669017.1,Cytoplasmic Membrane,0.0723,0.3328,0.0023,0.5926,0.0000,0.0000
1248,WP_000669524.1,Extracellular,0.1282,0.8709,0.0001,0.0008,0.0000,0.0000
1249,WP_000669537.1,Extracellular,0.0236,0.9757,0.0000,0.0006,0.0000,0.0000
1250,WP_000669654.1,Cytoplasmic Membrane,0.0071,0.2928,0.0001,0.7001,0.0000,0.0000
1251,WP_000669791.1,Cytoplasmic Membrane,0.0000,0.1708,0.0001,0.8291,0.0000,0.0000
1254,WP_000670300.1,Cytoplasmic Membrane,0.0001,0.0009,0.0001,0.9990,0.0000,0.0000
1259,WP_000671245.1,Cytoplasmic Membrane,0.0017,0.1550,0.0001,0.8433,0.0000,0.0000
1261,WP_000672033.1,Cytoplasmic Membrane,0.0004,0.0627,0.0009,0.9360,0.0000,0.0000
1262,WP_000672867.1,Cytoplasmic Membrane,0.0016,0.1436,0.4119,0.4430,0.0000,0.0000
1263,WP_000673035.1,Extracellular,0.0090,0.9824,0.0000,0.0086,0.0000,0.0000
1264,WP_000673059.1,Extracellular,0.0163,0.9753,0.0001,0.0083,0.0000,0.0000
1267,WP_000675408.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
1268,WP_000676532.1,Extracellular,0.0086,0.9913,0.0001,0.0001,0.0000,0.0000
1270,WP_000677725.1,Cytoplasmic Membrane,0.0000,0.0196,0.0000,0.9803,0.0000,0.0000
1271,WP_000678234.1,Cytoplasmic Membrane,0.0017,0.0052,0.1903,0.8029,0.0000,0.0000
1272,WP_000678764.1,Cytoplasmic Membrane,0.0001,0.1089,0.0007,0.8903,0.0000,0.0000
1273,WP_000680740.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
1276,WP_000681968.1,Cytoplasmic Membrane,0.0001,0.0218,0.0000,0.9781,0.0000,0.0000
1277,WP_000682089.1,Cytoplasmic Membrane,0.0000,0.0007,0.0000,0.9992,0.0000,0.0000
1280,WP_000683611.1,Cytoplasmic Membrane,0.0000,0.0017,0.0000,0.9983,0.0000,0.0000
1287,WP_000686167.1,Cytoplasmic Membrane,0.0008,0.0190,0.1802,0.8001,0.0000,0.0000
1299,WP_000691093.1,Cytoplasmic Membrane,0.0000,0.0009,0.0001,0.9990,0.0000,0.0000
1301,WP_000691541.1,Extracellular,0.0045,0.9917,0.0000,0.0037,0.0000,0.0000
1306,WP_000692489.1,Cytoplasmic Membrane,0.0015,0.0475,0.1409,0.8102,0.0000,0.0000
1308,WP_000692645.1,Cytoplasmic Membrane,0.0002,0.3538,0.1452,0.5008,0.0000,0.0000
1310,WP_000693989.1,Extracellular,0.0009,0.7007,0.2942,0.0042,0.0000,0.0000
1318,WP_000698768.1,Cytoplasmic Membrane,0.0001,0.0085,0.0001,0.9913,0.0000,0.0000
1324,WP_000702263.1,Extracellular,0.0071,0.9928,0.0000,0.0001,0.0000,0.0000
1325,WP_000702781.1,Cytoplasmic Membrane,0.0000,0.0012,0.0001,0.9988,0.0000,0.0000
1328,WP_000704946.1,Extracellular,0.0002,0.9996,0.0000,0.0002,0.0000,0.0000
1329,WP_000705630.1,Extracellular,0.0341,0.9641,0.0001,0.0017,0.0000,0.0000
1330,WP_000706110.1,Cytoplasmic Membrane,0.0000,0.0006,0.0002,0.9992,0.0000,0.0000
1336,WP_000711870.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
1337,WP_000711896.1,Cytoplasmic Membrane,0.0001,0.0174,0.0001,0.9824,0.0000,0.0000
1338,WP_000713072.1,Cytoplasmic Membrane,0.0028,0.0986,0.0004,0.8983,0.0000,0.0000
1339,WP_000713597.1,Cytoplasmic Membrane,0.0004,0.0571,0.0001,0.9424,0.0000,0.0000
1340,WP_000713729.1,Cytoplasmic Membrane,0.0001,0.0423,0.0004,0.9571,0.0000,0.0000
1341,WP_000717388.1,Extracellular,0.0052,0.9948,0.0000,0.0000,0.0000,0.0000
1343,WP_000717800.1,Cytoplasmic Membrane,0.0002,0.0798,0.0001,0.9199,0.0000,0.0000
1344,WP_000718107.1,Cytoplasmic Membrane,0.0035,0.0647,0.2807,0.6511,0.0000,0.0000
1347,WP_000719329.1,Cytoplasmic Membrane,0.0013,0.1263,0.0005,0.8719,0.0000,0.0000
1348,WP_000720804.1,Cytoplasmic Membrane,0.0259,0.2830,0.0005,0.6907,0.0000,0.0000
1350,WP_000721550.1,Cytoplasmic Membrane,0.0010,0.0142,0.0000,0.9847,0.0000,0.0000
1356,WP_000723836.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
1357,WP_000724887.1,Cytoplasmic Membrane,0.0091,0.0664,0.0001,0.9245,0.0000,0.0000
1359,WP_000725225.1,Extracellular,0.0043,0.9957,0.0000,0.0000,0.0000,0.0000
1360,WP_000725609.1,Extracellular,0.0569,0.9403,0.0001,0.0027,0.0000,0.0000
1361,WP_000725802.1,Cytoplasmic Membrane,0.0000,0.0014,0.0000,0.9986,0.0000,0.0000
1362,WP_000726502.1,Extracellular,0.0002,0.9998,0.0000,0.0000,0.0000,0.0000
1363,WP_000727328.1,Cytoplasmic Membrane,0.0005,0.0956,0.0000,0.9039,0.0000,0.0000
1365,WP_000727537.1,Cytoplasmic Membrane,0.0019,0.3014,0.0012,0.6956,0.0000,0.0000
1366,WP_000727763.1,Cytoplasmic Membrane,0.0729,0.0697,0.0007,0.8567,0.0000,0.0000
1367,WP_000728062.1,Cell wall & surface,0.6330,0.3668,0.0001,0.0000,0.0000,0.0000
1368,WP_000728180.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
1369,WP_000728751.1,Cell wall & surface,0.9055,0.0550,0.0001,0.0394,0.0000,0.0000
1370,WP_000728972.1,Cytoplasmic Membrane,0.0187,0.0718,0.0035,0.9059,0.0000,0.0000
1373,WP_000731641.1,Extracellular,0.0566,0.9434,0.0000,0.0000,0.0000,0.0000
1375,WP_000731972.1,Cytoplasmic Membrane,0.0011,0.3846,0.0003,0.6140,0.0000,0.0000
1376,WP_000732082.1,Cytoplasmic Membrane,0.0067,0.1976,0.0000,0.7957,0.0000,0.0000
1377,WP_000732329.1,Cytoplasmic Membrane,0.0074,0.0294,0.0000,0.9632,0.0000,0.0000
1378,WP_000733289.1,Extracellular,0.0060,0.6867,0.0001,0.3072,0.0000,0.0000
1379,WP_000733409.1,Cytoplasmic Membrane,0.0010,0.0595,0.0008,0.9387,0.0000,0.0000
1380,WP_000733431.1,Cytoplasmic Membrane,0.0119,0.0434,0.0000,0.9446,0.0000,0.0000
1381,WP_000733771.1,Extracellular,0.0003,0.9995,0.0000,0.0001,0.0000,0.0000
1383,WP_000734795.1,Extracellular,0.0013,0.5900,0.0000,0.4087,0.0000,0.0000
1384,WP_000735038.1,Cytoplasmic Membrane,0.0031,0.0016,0.0000,0.9953,0.0000,0.0000
1385,WP_000735197.1,Extracellular,0.0003,0.3894,0.3464,0.2639,0.0000,0.0000
1386,WP_000735558.1,Extracellular,0.0033,0.9963,0.0000,0.0004,0.0000,0.0000
1388,WP_000736084.1,Cytoplasmic Membrane,0.0000,0.0007,0.0003,0.9990,0.0000,0.0000
1389,WP_000736792.1,Extracellular,0.0008,0.9991,0.0000,0.0001,0.0000,0.0000
1390,WP_000737051.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1391,WP_000737194.1,Cytoplasmic Membrane,0.0460,0.1038,0.0003,0.8499,0.0000,0.0000
1392,WP_000737654.1,Cytoplasmic Membrane,0.0010,0.0014,0.0000,0.9976,0.0000,0.0000
1393,WP_000737686.1,Cytoplasmic Membrane,0.0317,0.3354,0.0001,0.6328,0.0000,0.0000
1394,WP_000737705.1,Extracellular,0.0011,0.9989,0.0000,0.0000,0.0000,0.0000
1395,WP_000737848.1,Cytoplasmic Membrane,0.0000,0.0030,0.0001,0.9969,0.0000,0.0000
1397,WP_000738250.1,Cytoplasmic Membrane,0.0000,0.0024,0.0000,0.9976,0.0000,0.0000
1398,WP_000739212.1,Extracellular,0.0793,0.9198,0.0000,0.0009,0.0000,0.0000
1399,WP_000739224.1,Cytoplasmic Membrane,0.0048,0.4070,0.0021,0.5861,0.0000,0.0000
1400,WP_000739541.1,Extracellular,0.0004,0.9993,0.0000,0.0003,0.0000,0.0000
1401,WP_000739582.1,Extracellular,0.0006,0.9992,0.0000,0.0002,0.0000,0.0000
1403,WP_000743714.1,Cytoplasmic Membrane,0.0000,0.0032,0.0003,0.9965,0.0000,0.0000
1404,WP_000744067.1,Cell wall & surface,0.5581,0.4366,0.0012,0.0040,0.0000,0.0000
1405,WP_000745112.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
1406,WP_000745818.1,Cell wall & surface,0.9026,0.0933,0.0001,0.0041,0.0000,0.0000
1407,WP_000746680.1,Cytoplasmic Membrane,0.0181,0.3650,0.0001,0.6169,0.0000,0.0000
1410,WP_000749795.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
1412,WP_000750412.1,Extracellular,0.0038,0.9825,0.0002,0.0134,0.0000,0.0000
1413,WP_000751207.1,Extracellular,0.0009,0.9991,0.0000,0.0000,0.0000,0.0000
1414,WP_000751267.1,Extracellular,0.0115,0.9879,0.0000,0.0006,0.0000,0.0000
1415,WP_000751704.1,Cytoplasmic Membrane,0.0078,0.0816,0.0005,0.9101,0.0000,0.0000
1416,WP_000752008.1,Extracellular,0.0747,0.9248,0.0001,0.0004,0.0000,0.0000
1419,WP_000753321.1,Extracellular,0.0698,0.9299,0.0000,0.0003,0.0000,0.0000
1420,WP_000754443.1,Cytoplasmic Membrane,0.0027,0.0206,0.0000,0.9767,0.0000,0.0000
1421,WP_000755720.1,Cytoplasmic Membrane,0.1467,0.4143,0.0090,0.4300,0.0000,0.0000
1424,WP_000757407.1,Extracellular,0.0393,0.7675,0.0001,0.1932,0.0000,0.0000
