,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
834,WP_000433551.1,Cytoplasmic Membrane,0.0007,0.0534,0.1904,0.7554,0.0000,0.0000
835,WP_000434533.1,Extracellular,0.0003,0.8412,0.1556,0.0029,0.0000,0.0000
837,WP_000435044.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
844,WP_000436653.1,Cytoplasmic Membrane,0.0000,0.1226,0.0001,0.8773,0.0000,0.0000
849,WP_000439998.1,Cytoplasmic Membrane,0.0010,0.3550,0.0003,0.6436,0.0000,0.0000
852,WP_000446295.1,Cytoplasmic Membrane,0.0001,0.0007,0.0000,0.9992,0.0000,0.0000
863,WP_000450258.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
864,WP_000450296.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
865,WP_000450561.1,Extracellular,0.0003,0.7674,0.1605,0.0718,0.0000,0.0000
868,WP_000451828.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
875,WP_000455861.1,Extracellular,0.0001,0.9994,0.0000,0.0005,0.0000,0.0000
876,WP_000456135.1,Cytoplasmic Membrane,0.0110,0.2536,0.0002,0.7353,0.0000,0.0000
878,WP_000457386.1,Extracellular,0.0000,0.5919,0.4081,0.0000,0.0000,0.0000
882,WP_000460983.1,Cytoplasmic Membrane,0.0002,0.0034,0.0012,0.9951,0.0000,0.0000
884,WP_000466746.1,Cytoplasmic Membrane,0.0000,0.0295,0.0003,0.9702,0.0000,0.0000
885,WP_000466784.1,Cytoplasmic Membrane,0.0012,0.1469,0.0157,0.8363,0.0000,0.0000
886,WP_000467123.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
888,WP_000467994.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
891,WP_000469894.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
894,WP_000472246.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
895,WP_000472256.1,Cytoplasmic Membrane,0.0001,0.0224,0.0006,0.9769,0.0000,0.0000
897,WP_000473587.1,Extracellular,0.0003,0.9994,0.0000,0.0003,0.0000,0.0000
899,WP_000473696.1,Cytoplasmic Membrane,0.0001,0.0013,0.0006,0.9980,0.0000,0.0000
901,WP_000475323.1,Extracellular,0.0008,0.9991,0.0000,0.0001,0.0000,0.0000
902,WP_000477327.1,Cytoplasmic Membrane,0.0000,0.0018,0.0001,0.9982,0.0000,0.0000
906,WP_000477928.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
907,WP_000477958.1,Cytoplasmic Membrane,0.0000,0.0002,0.0004,0.9994,0.0000,0.0000
909,WP_000479279.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9996,0.0000,0.0000
910,WP_000479576.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
913,WP_000480821.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
914,WP_000481407.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
916,WP_000482651.1,Cytoplasmic Membrane,0.0000,0.0920,0.0005,0.9075,0.0000,0.0000
917,WP_000483054.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
920,WP_000486808.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
922,WP_000491385.1,Cytoplasmic Membrane,0.0000,0.0007,0.0001,0.9992,0.0000,0.0000
925,WP_000492113.1,Cytoplasmic Membrane,0.0001,0.0105,0.0006,0.9888,0.0000,0.0000
929,WP_000495696.1,Cytoplasmic Membrane,0.0001,0.0176,0.0000,0.9822,0.0000,0.0000
931,WP_000498572.1,Cytoplasmic Membrane,0.0000,0.0012,0.0006,0.9981,0.0000,0.0000
932,WP_000499652.1,Extracellular,0.0022,0.9883,0.0000,0.0095,0.0000,0.0000
935,WP_000504560.1,Extracellular,0.0146,0.5189,0.0001,0.4663,0.0000,0.0000
937,WP_000505961.1,Cytoplasmic Membrane,0.0014,0.3255,0.1002,0.5729,0.0000,0.0000
939,WP_000509668.1,Extracellular,0.0000,0.9993,0.0002,0.0005,0.0000,0.0000
941,WP_000512632.1,Extracellular,0.0002,0.6027,0.3951,0.0020,0.0000,0.0000
942,WP_000513298.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
944,WP_000514383.1,Cytoplasmic Membrane,0.0004,0.4357,0.0451,0.5189,0.0000,0.0000
946,WP_000516800.1,Cytoplasmic Membrane,0.0010,0.1390,0.0000,0.8600,0.0000,0.0000
947,WP_000517908.1,Extracellular,0.0000,0.7836,0.2164,0.0000,0.0000,0.0000
948,WP_000520233.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
950,WP_000521533.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
956,WP_000524902.1,Cytoplasmic Membrane,0.0000,0.0098,0.1710,0.8191,0.0000,0.0000
963,WP_000527389.1,Cytoplasmic Membrane,0.0062,0.2920,0.0005,0.7014,0.0000,0.0000
966,WP_000529877.1,Extracellular,0.0013,0.6901,0.3048,0.0037,0.0000,0.0000
971,WP_000533238.1,Cytoplasmic Membrane,0.0000,0.0010,0.0000,0.9989,0.0000,0.0000
973,WP_000534419.1,Cytoplasmic Membrane,0.0000,0.0009,0.0000,0.9991,0.0000,0.0000
974,WP_000535833.1,Cytoplasmic Membrane,0.0003,0.0076,0.0005,0.9917,0.0000,0.0000
975,WP_000536970.1,Cytoplasmic Membrane,0.0001,0.0246,0.0001,0.9751,0.0000,0.0000
977,WP_000538766.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
978,WP_000539688.1,Cytoplasmic Membrane,0.0007,0.0715,0.0083,0.9194,0.0000,0.0000
979,WP_000542274.1,Extracellular,0.0091,0.3810,0.3527,0.2572,0.0000,0.0000
986,WP_000546616.1,Cytoplasmic Membrane,0.0000,0.0019,0.0004,0.9977,0.0000,0.0000
991,WP_000548710.1,Cytoplasmic Membrane,0.0000,0.0006,0.0000,0.9994,0.0000,0.0000
992,WP_000548782.1,Cytoplasmic Membrane,0.0000,0.0004,0.0001,0.9995,0.0000,0.0000
993,WP_000549208.1,Cytoplasmic Membrane,0.0000,0.0034,0.0000,0.9966,0.0000,0.0000
994,WP_000549218.1,Cytoplasmic Membrane,0.0048,0.1104,0.0002,0.8846,0.0000,0.0000
995,WP_000549313.1,Cytoplasmic Membrane,0.0007,0.0031,0.0084,0.9878,0.0000,0.0000
996,WP_000549734.1,Cytoplasmic Membrane,0.0000,0.0002,0.0001,0.9997,0.0000,0.0000
1004,WP_000556760.1,Cytoplasmic Membrane,0.0000,0.0037,0.0000,0.9963,0.0000,0.0000
1005,WP_000557121.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
1012,WP_000564319.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
1017,WP_000565822.1,Cytoplasmic Membrane,0.0000,0.0009,0.0000,0.9991,0.0000,0.0000
1021,WP_000567408.1,Extracellular,0.0010,0.9861,0.0034,0.0095,0.0000,0.0000
1023,WP_000569115.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
1024,WP_000569279.1,Cytoplasmic Membrane,0.0010,0.0380,0.2021,0.7589,0.0000,0.0000
1028,WP_000570695.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
1030,WP_000571188.1,Cytoplasmic Membrane,0.0008,0.0280,0.4185,0.5527,0.0000,0.0000
1031,WP_000571213.1,Cytoplasmic Membrane,0.0010,0.0175,0.1948,0.7867,0.0000,0.0000
1032,WP_000571262.1,Cytoplasmic Membrane,0.0004,0.0269,0.1593,0.8134,0.0000,0.0000
1033,WP_000571545.1,Cytoplasmic Membrane,0.0000,0.0017,0.0002,0.9981,0.0000,0.0000
1034,WP_000571584.1,Cytoplasmic Membrane,0.0000,0.0018,0.0001,0.9982,0.0000,0.0000
1038,WP_000573092.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9994,0.0000,0.0000
1040,WP_000575286.1,Extracellular,0.0000,0.8310,0.0471,0.1219,0.0000,0.0000
1041,WP_000578467.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1043,WP_000579545.1,Cytoplasmic Membrane,0.0001,0.0237,0.0001,0.9761,0.0000,0.0000
1045,WP_000580471.1,Extracellular,0.0010,0.9945,0.0014,0.0031,0.0000,0.0000
1049,WP_000581882.1,Cytoplasmic Membrane,0.0008,0.1947,0.0000,0.8045,0.0000,0.0000
1050,WP_000582165.1,Extracellular,0.3108,0.6824,0.0046,0.0023,0.0000,0.0000
1051,WP_000582320.1,Cytoplasmic Membrane,0.0000,0.0005,0.0001,0.9994,0.0000,0.0000
1053,WP_000584396.1,Cytoplasmic Membrane,0.0002,0.0779,0.0003,0.9216,0.0000,0.0000
1055,WP_000584635.1,Cytoplasmic Membrane,0.0085,0.0703,0.0186,0.9025,0.0000,0.0000
1056,WP_000584769.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
1057,WP_000586379.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9998,0.0000,0.0000
1062,WP_000589258.1,Cytoplasmic Membrane,0.0004,0.0076,0.0833,0.9087,0.0000,0.0000
1065,WP_000590451.1,Cytoplasmic Membrane,0.0000,0.0017,0.0000,0.9983,0.0000,0.0000
1066,WP_000590515.1,Cytoplasmic Membrane,0.0002,0.0069,0.0326,0.9602,0.0000,0.0000
1068,WP_000590809.1,Cytoplasmic Membrane,0.0002,0.1195,0.1099,0.7704,0.0000,0.0000
1070,WP_000590857.1,Cytoplasmic Membrane,0.0001,0.0057,0.1649,0.8293,0.0000,0.0000
1071,WP_000592202.1,Cytoplasmic Membrane,0.0001,0.1056,0.0003,0.8940,0.0000,0.0000
1072,WP_000592299.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
1074,WP_000593103.1,Extracellular,0.0000,0.5517,0.3310,0.1173,0.0000,0.0000
1077,WP_000594513.1,Extracellular,0.0005,0.9991,0.0001,0.0003,0.0000,0.0000
1078,WP_000594538.1,Cytoplasmic Membrane,0.0000,0.0002,0.0001,0.9997,0.0000,0.0000
1079,WP_000594633.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
1082,WP_000595021.1,Extracellular,0.0001,0.9998,0.0000,0.0000,0.0000,0.0000
1083,WP_000595263.1,Cytoplasmic Membrane,0.0000,0.0466,0.0109,0.9424,0.0000,0.0000
1084,WP_000595265.1,Cytoplasmic Membrane,0.0000,0.0510,0.0129,0.9361,0.0000,0.0000
1085,WP_000595638.1,Cytoplasmic Membrane,0.0002,0.2123,0.0003,0.7872,0.0000,0.0000
1086,WP_000597245.1,Cytoplasmic Membrane,0.0000,0.0006,0.0000,0.9994,0.0000,0.0000
1088,WP_000598267.1,Cytoplasmic Membrane,0.0006,0.0083,0.1528,0.8382,0.0000,0.0000
1097,WP_000603483.1,Extracellular,0.0209,0.7762,0.0089,0.1940,0.0000,0.0000
1098,WP_000603755.1,Cytoplasmic Membrane,0.0000,0.0020,0.0001,0.9979,0.0000,0.0000
1099,WP_000603972.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1102,WP_000604726.1,Cytoplasmic Membrane,0.0000,0.0025,0.0000,0.9975,0.0000,0.0000
1106,WP_000606324.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
1112,WP_000607068.1,Cytoplasmic Membrane,0.0000,0.0006,0.0001,0.9992,0.0000,0.0000
1114,WP_000608193.1,Cytoplasmic Membrane,0.0000,0.0940,0.0000,0.9059,0.0000,0.0000
1118,WP_000608683.1,Cytoplasmic Membrane,0.0000,0.0014,0.0001,0.9985,0.0000,0.0000
1120,WP_000609829.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,0.9999,0.0000,0.0000
1121,WP_000610001.1,Extracellular,0.0000,0.9999,0.0000,0.0001,0.0000,0.0000
1122,WP_000610061.1,Cytoplasmic Membrane,0.0000,0.0014,0.0001,0.9985,0.0000,0.0000
1125,WP_000610281.1,Cell wall & surface,0.8928,0.1059,0.0001,0.0012,0.0000,0.0000
1127,WP_000611512.1,Cytoplasmic Membrane,0.0008,0.0282,0.0009,0.9701,0.0000,0.0000
1131,WP_000613248.1,Extracellular,0.0001,0.6943,0.1714,0.1342,0.0000,0.0000
1132,WP_000613541.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
1136,WP_000615462.1,Cytoplasmic Membrane,0.0002,0.0677,0.1430,0.7891,0.0000,0.0000
1137,WP_000615921.1,Extracellular,0.0000,0.9265,0.0734,0.0001,0.0000,0.0000
1139,WP_000616642.1,Cytoplasmic Membrane,0.0000,0.0006,0.0000,0.9994,0.0000,0.0000
1140,WP_000616784.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
1141,WP_000616820.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
1142,WP_000616867.1,Cytoplasmic Membrane,0.0002,0.0046,0.2803,0.7149,0.0000,0.0000
1145,WP_000617702.1,Extracellular,0.0026,0.7808,0.2162,0.0004,0.0000,0.0000
1150,WP_000620863.1,Cytoplasmic Membrane,0.0006,0.0057,0.3288,0.6649,0.0000,0.0000
1156,WP_000623475.1,Cytoplasmic Membrane,0.0000,0.0004,0.0000,0.9996,0.0000,0.0000
1157,WP_000623881.1,Extracellular,0.0000,0.6292,0.3707,0.0000,0.0000,0.0000
1164,WP_000625891.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1171,WP_000627617.1,Cytoplasmic Membrane,0.0005,0.1139,0.3469,0.5387,0.0000,0.0000
1172,WP_000628052.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
1175,WP_000633068.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
1183,WP_000636152.1,Cytoplasmic Membrane,0.0001,0.0421,0.2442,0.7136,0.0000,0.0000
1184,WP_000637683.1,Cytoplasmic Membrane,0.0000,0.0039,0.0006,0.9954,0.0000,0.0000
1185,WP_000638419.1,Cytoplasmic Membrane,0.0000,0.0025,0.0001,0.9974,0.0000,0.0000
1186,WP_000638457.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
1200,WP_000645727.1,Cytoplasmic Membrane,0.0001,0.0238,0.0001,0.9759,0.0000,0.0000
1201,WP_000645778.1,Cell wall & surface,0.7411,0.1768,0.0005,0.0816,0.0000,0.0000
1203,WP_000648118.1,Cytoplasmic Membrane,0.0351,0.1684,0.0204,0.7761,0.0000,0.0000
1206,WP_000649319.1,Cytoplasmic Membrane,0.0003,0.2027,0.0003,0.7967,0.0000,0.0000
1208,WP_000649909.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1210,WP_000651046.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1211,WP_000651160.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
1221,WP_000655876.1,Extracellular,0.0011,0.4634,0.3231,0.2124,0.0000,0.0000
1225,WP_000659677.1,Cytoplasmic Membrane,0.0001,0.0063,0.0000,0.9936,0.0000,0.0000
1226,WP_000659770.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
1229,WP_000660709.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9992,0.0000,0.0000
1230,WP_000661906.1,Cytoplasmic Membrane,0.0000,0.0004,0.0001,0.9995,0.0000,0.0000
1239,WP_000665745.1,Cytoplasmic Membrane,0.0000,0.0006,0.0000,0.9994,0.0000,0.0000
1242,WP_000667074.1,Cytoplasmic Membrane,0.0000,0.0338,0.0006,0.9656,0.0000,0.0000
1247,WP_000668337.1,Cytoplasmic Membrane,0.0661,0.0437,0.0000,0.8902,0.0000,0.0000
1248,WP_000668628.1,Cytoplasmic Membrane,0.0005,0.1377,0.0001,0.8617,0.0000,0.0000
1251,WP_000669040.1,Cytoplasmic Membrane,0.0617,0.4317,0.0027,0.5039,0.0000,0.0000
1252,WP_000669339.1,Extracellular,0.0131,0.9693,0.0000,0.0176,0.0000,0.0000
1254,WP_000669519.1,Extracellular,0.1069,0.8923,0.0001,0.0007,0.0000,0.0000
1255,WP_000669540.1,Extracellular,0.0100,0.9900,0.0000,0.0001,0.0000,0.0000
1256,WP_000669700.1,Cytoplasmic Membrane,0.0065,0.1378,0.0000,0.8557,0.0000,0.0000
1257,WP_000669789.1,Cytoplasmic Membrane,0.0000,0.1460,0.0000,0.8540,0.0000,0.0000
1260,WP_000670345.1,Cytoplasmic Membrane,0.0000,0.0007,0.0001,0.9992,0.0000,0.0000
1265,WP_000671262.1,Cytoplasmic Membrane,0.0019,0.1670,0.0001,0.8310,0.0000,0.0000
1267,WP_000672030.1,Cytoplasmic Membrane,0.0003,0.0535,0.0007,0.9455,0.0000,0.0000
1268,WP_000672855.1,Cytoplasmic Membrane,0.0016,0.1470,0.3804,0.4709,0.0000,0.0000
1273,WP_000675410.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
1274,WP_000676526.1,Extracellular,0.0129,0.9869,0.0001,0.0001,0.0000,0.0000
1276,WP_000677716.1,Cytoplasmic Membrane,0.0000,0.0327,0.0000,0.9672,0.0000,0.0000
1277,WP_000678223.1,Cytoplasmic Membrane,0.0014,0.0059,0.1900,0.8027,0.0000,0.0000
1278,WP_000678764.1,Cytoplasmic Membrane,0.0001,0.1089,0.0007,0.8903,0.0000,0.0000
1280,WP_000680739.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
1283,WP_000681975.1,Cytoplasmic Membrane,0.0001,0.0188,0.0000,0.9811,0.0000,0.0000
1284,WP_000682089.1,Cytoplasmic Membrane,0.0000,0.0007,0.0000,0.9992,0.0000,0.0000
1287,WP_000683612.1,Cytoplasmic Membrane,0.0000,0.0018,0.0000,0.9982,0.0000,0.0000
1294,WP_000686182.1,Cytoplasmic Membrane,0.0008,0.0229,0.1566,0.8197,0.0000,0.0000
1311,WP_000692495.1,Cytoplasmic Membrane,0.0025,0.0558,0.1874,0.7543,0.0000,0.0000
1313,WP_000692645.1,Cytoplasmic Membrane,0.0002,0.3538,0.1452,0.5008,0.0000,0.0000
1321,WP_000698764.1,Cytoplasmic Membrane,0.0001,0.0068,0.0001,0.9929,0.0000,0.0000
1327,WP_000702263.1,Extracellular,0.0071,0.9928,0.0000,0.0001,0.0000,0.0000
1328,WP_000702792.1,Cytoplasmic Membrane,0.0000,0.0017,0.0001,0.9982,0.0000,0.0000
1329,WP_000703299.1,Cytoplasmic Membrane,0.0229,0.2769,0.0004,0.6999,0.0000,0.0000
1330,WP_000703668.1,Cytoplasmic Membrane,0.0014,0.3595,0.0041,0.6350,0.0000,0.0000
1335,WP_000706106.1,Cytoplasmic Membrane,0.0000,0.0006,0.0002,0.9992,0.0000,0.0000
1340,WP_000710579.1,Extracellular,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
1341,WP_000711490.1,Cytoplasmic Membrane,0.0011,0.2913,0.0139,0.6936,0.0000,0.0000
1342,WP_000711870.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
1343,WP_000711897.1,Cytoplasmic Membrane,0.0001,0.0171,0.0001,0.9826,0.0000,0.0000
1344,WP_000713067.1,Cytoplasmic Membrane,0.0029,0.1008,0.0004,0.8960,0.0000,0.0000
1345,WP_000713598.1,Cytoplasmic Membrane,0.0005,0.0532,0.0001,0.9463,0.0000,0.0000
1346,WP_000713729.1,Cytoplasmic Membrane,0.0001,0.0423,0.0004,0.9571,0.0000,0.0000
1347,WP_000714386.1,Cytoplasmic Membrane,0.0000,0.0466,0.0002,0.9532,0.0000,0.0000
1348,WP_000717389.1,Extracellular,0.0042,0.9958,0.0000,0.0000,0.0000,0.0000
1350,WP_000717800.1,Cytoplasmic Membrane,0.0002,0.0798,0.0001,0.9199,0.0000,0.0000
1351,WP_000718107.1,Cytoplasmic Membrane,0.0035,0.0647,0.2807,0.6511,0.0000,0.0000
1353,WP_000719329.1,Cytoplasmic Membrane,0.0013,0.1263,0.0005,0.8719,0.0000,0.0000
1354,WP_000720826.1,Cytoplasmic Membrane,0.0264,0.2965,0.0005,0.6766,0.0000,0.0000
1356,WP_000721556.1,Cytoplasmic Membrane,0.0007,0.0135,0.0000,0.9857,0.0000,0.0000
1359,WP_000722414.1,Cytoplasmic Membrane,0.0013,0.0458,0.0116,0.9413,0.0000,0.0000
1363,WP_000723828.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
1364,WP_000724888.1,Cytoplasmic Membrane,0.0080,0.0695,0.0001,0.9224,0.0000,0.0000
1366,WP_000725215.1,Extracellular,0.0057,0.9943,0.0000,0.0000,0.0000,0.0000
1367,WP_000725617.1,Extracellular,0.0408,0.9574,0.0001,0.0018,0.0000,0.0000
1368,WP_000725802.1,Cytoplasmic Membrane,0.0000,0.0014,0.0000,0.9986,0.0000,0.0000
1369,WP_000726235.1,Cytoplasmic Membrane,0.0036,0.3364,0.0039,0.6560,0.0000,0.0000
1370,WP_000726502.1,Extracellular,0.0002,0.9998,0.0000,0.0000,0.0000,0.0000
1372,WP_000727537.1,Cytoplasmic Membrane,0.0019,0.3014,0.0012,0.6956,0.0000,0.0000
1373,WP_000727649.1,Extracellular,0.0015,0.9976,0.0000,0.0008,0.0000,0.0000
1374,WP_000727720.1,Cell wall & surface,0.6075,0.3923,0.0001,0.0001,0.0000,0.0000
1375,WP_000727756.1,Cytoplasmic Membrane,0.0731,0.0697,0.0007,0.8565,0.0000,0.0000
1376,WP_000728181.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
1377,WP_000728750.1,Cell wall & surface,0.9029,0.0564,0.0001,0.0406,0.0000,0.0000
1378,WP_000728965.1,Cytoplasmic Membrane,0.0188,0.0708,0.0032,0.9072,0.0000,0.0000
1380,WP_000731415.1,Cytoplasmic Membrane,0.0009,0.2390,0.0000,0.7601,0.0000,0.0000
1381,WP_000731644.1,Extracellular,0.0570,0.9429,0.0000,0.0000,0.0000,0.0000
1383,WP_000731976.1,Cytoplasmic Membrane,0.0016,0.3363,0.0004,0.6618,0.0000,0.0000
1384,WP_000732087.1,Cytoplasmic Membrane,0.0073,0.2010,0.0000,0.7917,0.0000,0.0000
1385,WP_000732334.1,Cytoplasmic Membrane,0.0075,0.0245,0.0000,0.9679,0.0000,0.0000
1386,WP_000733289.1,Extracellular,0.0060,0.6867,0.0001,0.3072,0.0000,0.0000
1387,WP_000733415.1,Cytoplasmic Membrane,0.0011,0.0644,0.0008,0.9337,0.0000,0.0000
1388,WP_000733446.1,Cytoplasmic Membrane,0.0506,0.0344,0.0000,0.9150,0.0000,0.0000
1390,WP_000734796.1,Extracellular,0.0017,0.6033,0.0000,0.3949,0.0000,0.0000
1391,WP_000735038.1,Cytoplasmic Membrane,0.0031,0.0016,0.0000,0.9953,0.0000,0.0000
1392,WP_000735197.1,Extracellular,0.0003,0.3894,0.3464,0.2639,0.0000,0.0000
1393,WP_000735554.1,Extracellular,0.0040,0.9957,0.0000,0.0003,0.0000,0.0000
1395,WP_000736077.1,Cytoplasmic Membrane,0.0000,0.0011,0.0004,0.9985,0.0000,0.0000
1396,WP_000736791.1,Extracellular,0.0009,0.9991,0.0000,0.0001,0.0000,0.0000
1397,WP_000737152.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1398,WP_000737203.1,Cytoplasmic Membrane,0.0536,0.0841,0.0003,0.8620,0.0000,0.0000
1399,WP_000737654.1,Cytoplasmic Membrane,0.0010,0.0014,0.0000,0.9976,0.0000,0.0000
1400,WP_000737686.1,Cytoplasmic Membrane,0.0317,0.3354,0.0001,0.6328,0.0000,0.0000
1401,WP_000737705.1,Extracellular,0.0011,0.9989,0.0000,0.0000,0.0000,0.0000
1403,WP_000738244.1,Cytoplasmic Membrane,0.0000,0.0021,0.0000,0.9979,0.0000,0.0000
1404,WP_000739214.1,Extracellular,0.0634,0.9362,0.0000,0.0004,0.0000,0.0000
1405,WP_000739536.1,Extracellular,0.0004,0.9987,0.0001,0.0008,0.0000,0.0000
1406,WP_000739583.1,Extracellular,0.0007,0.9991,0.0000,0.0002,0.0000,0.0000
1408,WP_000743714.1,Cytoplasmic Membrane,0.0000,0.0032,0.0003,0.9965,0.0000,0.0000
1409,WP_000744105.1,Extracellular,0.3085,0.6893,0.0003,0.0018,0.0000,0.0000
1410,WP_000745104.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
1411,WP_000746686.1,Cytoplasmic Membrane,0.0119,0.4723,0.0001,0.5157,0.0000,0.0000
1412,WP_000747793.1,Cytoplasmic Membrane,0.0010,0.3142,0.0001,0.6847,0.0000,0.0000
1415,WP_000749392.1,Extracellular,0.0794,0.9201,0.0000,0.0004,0.0000,0.0000
1416,WP_000749796.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
1417,WP_000750586.1,Extracellular,0.0003,0.9995,0.0001,0.0000,0.0000,0.0000
1418,WP_000751216.1,Extracellular,0.0010,0.9990,0.0000,0.0000,0.0000,0.0000
1419,WP_000751275.1,Extracellular,0.0131,0.9863,0.0000,0.0006,0.0000,0.0000
1420,WP_000751714.1,Cytoplasmic Membrane,0.0093,0.0567,0.0004,0.9336,0.0000,0.0000
1421,WP_000752003.1,Extracellular,0.0867,0.9127,0.0001,0.0005,0.0000,0.0000
1424,WP_000754450.1,Cytoplasmic Membrane,0.0037,0.0190,0.0000,0.9773,0.0000,0.0000
1426,WP_000755718.1,Cytoplasmic Membrane,0.1298,0.4226,0.0060,0.4416,0.0000,0.0000
1428,WP_000755990.1,Cell wall & surface,0.5668,0.3518,0.0004,0.0811,0.0000,0.0000
1431,WP_000757598.1,Cytoplasmic Membrane,0.0048,0.1386,0.0728,0.7837,0.0000,0.0000
1433,WP_000758209.1,Cytoplasmic Membrane,0.0003,0.0102,0.0007,0.9888,0.0000,0.0000
1435,WP_000759225.1,Cytoplasmic Membrane,0.0317,0.0887,0.0004,0.8791,0.0000,0.0000
1436,WP_000759359.1,Cytoplasmic Membrane,0.0018,0.0546,0.0001,0.9436,0.0000,0.0000
1437,WP_000761341.1,Cytoplasmic Membrane,0.0002,0.0236,0.0003,0.9759,0.0000,0.0000
1438,WP_000761402.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
1444,WP_000765183.1,Cytoplasmic Membrane,0.0000,0.0103,0.0001,0.9896,0.0000,0.0000
1445,WP_000766009.1,Cytoplasmic Membrane,0.0001,0.0035,0.0003,0.9962,0.0000,0.0000
1447,WP_000766074.1,Extracellular,0.0000,0.9751,0.0249,0.0000,0.0000,0.0000
1450,WP_000769142.1,Extracellular,0.0024,0.9975,0.0000,0.0001,0.0000,0.0000
