# SignalP-5.0	Organism: gram+	Timestamp: 20260324090102
# ID	Prediction	SP(Sec/SPI)	TAT(Tat/SPI)	LIPO(Sec/SPII)	OTHER	CS Position
antigen_349|A0AAE2ZWL4|FPRL1|WP_029265411.1|tpos:10-134	SP(Sec/SPI)	0.823542	0.004658	0.013062	0.158737	CS pos: 27-28. AKA-FF. Pr: 0.7288
antigen_350|A0A641AC18|FPRL1|WP_029265411.1|tpos:10-134	SP(Sec/SPI)	0.823542	0.004658	0.013062	0.158737	CS pos: 27-28. AKA-FF. Pr: 0.7288
antigen_351|A0AAE8PDQ6||WP_001224174.1|tpos:1-238	SP(Sec/SPI)	0.605465	0.000667	0.390186	0.003682	CS pos: 38-39. AKA-YH. Pr: 0.2095
antigen_414|A0A3A5M257||WP_000769147.1|tpos:1-231	SP(Sec/SPI)	0.991881	0.004476	0.002495	0.001149	CS pos: 30-31. VKA-SE. Pr: 0.9359
antigen_614|A0AAE2ZZ67||WP_000977788.1|tpos:1-256	LIPO(Sec/SPII)	0.000975	0.000089	0.998690	0.000246	CS pos: 24-25. TAG-CG. Pr: 0.9992
antigen_669|A0A9P2YYD8||WP_001051447.1|tpos:1-829	SP(Sec/SPI)	0.485473	0.004419	0.033910	0.476198	CS pos: 38-39. TNA-PK. Pr: 0.1717
antigen_981|Q2FVE7|Metal-staphylopine-binding|WP_001229076.1|tpos:1-532	LIPO(Sec/SPII)	0.000447	0.000088	0.999166	0.000299	CS pos: 20-21. LTG-CG. Pr: 0.9998
antigen_426|A0AAJ4YZC1||WP_000769723.1|tpos:1-190	LIPO(Sec/SPII)	0.000422	0.000043	0.999392	0.000143	CS pos: 18-19. LTA-CG. Pr: 0.9998
antigen_427|A0A3A5M4N3||WP_000769829.1|tpos:1-231	SP(Sec/SPI)	0.991229	0.002554	0.004108	0.002109	CS pos: 30-31. VQA-AE. Pr: 0.8993
antigen_428|A0AAE8PBR8||WP_000769829.1|tpos:1-231	SP(Sec/SPI)	0.991229	0.002554	0.004108	0.002109	CS pos: 30-31. VQA-AE. Pr: 0.8993
antigen_429|Q9ZFS5||WP_000769829.1|tpos:1-231	SP(Sec/SPI)	0.991229	0.002554	0.004108	0.002109	CS pos: 30-31. VQA-AE. Pr: 0.8993
antigen_430|A0A641A9C5||WP_000769829.1|tpos:1-231	SP(Sec/SPI)	0.991229	0.002554	0.004108	0.002109	CS pos: 30-31. VQA-AE. Pr: 0.8993
antigen_431|A0A166NT33||WP_000773985.1|tpos:1-57	OTHER	0.145520	0.000945	0.069703	0.783831	
antigen_432|W8U713||WP_000773985.1|tpos:1-57	OTHER	0.145520	0.000945	0.069703	0.783831	
antigen_161|Q8NXX5|Serine-aspartate|WP_000610336.1|tpos:1-1137	SP(Sec/SPI)	0.819879	0.062746	0.003456	0.113918	CS pos: 52-53. AKA-AE. Pr: 0.8447
antigen_205|A0AAE2ZVK6||WP_000669664.1|tpos:1-491	LIPO(Sec/SPII)	0.002882	0.000098	0.996693	0.000327	CS pos: 18-19. LSG-CG. Pr: 0.9974
antigen_206|A0AAJ4YWH1||WP_000669664.1|tpos:1-491	LIPO(Sec/SPII)	0.002882	0.000098	0.996693	0.000327	CS pos: 18-19. LSG-CG. Pr: 0.9974
antigen_207|A0AAE2ZZL2||WP_000669729.1|tpos:1-689	SP(Sec/SPI)	0.892424	0.004040	0.099119	0.004418	CS pos: 30-31. ASA-AA. Pr: 0.5720
antigen_647|A0A163QKA2|Serine|WP_001039022.1|tpos:1-239	SP(Sec/SPI)	0.963993	0.008524	0.016261	0.011222	CS pos: 36-37. AKA-EK. Pr: 0.5565
antigen_549|Q6GDD3|Lipase|WP_000842033.1|tpos:1-680	SP(Sec/SPI)	0.983985	0.005100	0.010084	0.000831	CS pos: 34-35. AQA-AE. Pr: 0.9716
antigen_882|Q2G1F3|Uncharacterized|WP_000977788.1|tpos:29-248	OTHER	0.005548	0.000562	0.000574	0.993317	
antigen_883|B2NJ60||WP_000744110.1|tpos:1-608	SP(Sec/SPI)	0.990398	0.001103	0.001781	0.006718	CS pos: 26-27. ADA-IV. Pr: 0.9191
antigen_884|A0A2C9TV59|Glycyl-glycine|WP_000736790.1|tpos:1-316	SP(Sec/SPI)	0.998013	0.001202	0.000529	0.000255	CS pos: 25-26. ADA-AE. Pr: 0.9721
antigen_155|A0A2U0IPK5||WP_000977788.1|tpos:1-256	LIPO(Sec/SPII)	0.000975	0.000089	0.998690	0.000246	CS pos: 24-25. TAG-CG. Pr: 0.9992
antigen_450|A0AAE8P9U8||WP_000782739.1|tpos:1-260	LIPO(Sec/SPII)	0.000297	0.000042	0.999526	0.000135	CS pos: 19-20. LAG-CS. Pr: 0.9999
antigen_451|A0A162GR70||WP_000782834.1|tpos:1-233	SP(Sec/SPI)	0.988790	0.002042	0.006315	0.002853	CS pos: 30-31. VHA-EN. Pr: 0.9645
antigen_452|A0AAE2ZU14||WP_000782834.1|tpos:1-233	SP(Sec/SPI)	0.988790	0.002042	0.006315	0.002853	CS pos: 30-31. VHA-EN. Pr: 0.9645
antigen_453|A0A641AAM4||WP_000782834.1|tpos:1-233	SP(Sec/SPI)	0.988790	0.002042	0.006315	0.002853	CS pos: 30-31. VHA-EN. Pr: 0.9645
antigen_333|A0A090LVV4||WP_000737654.1|tpos:1-309	LIPO(Sec/SPII)	0.000794	0.000059	0.999024	0.000124	CS pos: 17-18. VAA-CG. Pr: 0.9988
antigen_646|Q53782|Serine|WP_001039022.1|tpos:1-239	SP(Sec/SPI)	0.963993	0.008524	0.016261	0.011222	CS pos: 36-37. AKA-EK. Pr: 0.5565
antigen_758|A0AAE8TK32||WP_001228158.1|tpos:1-322	OTHER	0.224571	0.004058	0.162038	0.609333	
antigen_759|A0A659I881||WP_001228158.1|tpos:1-322	OTHER	0.224571	0.004058	0.162038	0.609333	
antigen_760|A0AAJ5CS40||WP_001229076.1|tpos:1-532	LIPO(Sec/SPII)	0.000447	0.000088	0.999166	0.000299	CS pos: 20-21. LTG-CG. Pr: 0.9998
antigen_498|X5E203||WP_000819679.1|tpos:1-357	SP(Sec/SPI)	0.499370	0.004282	0.241175	0.255173	CS pos: 33-34. VHT-NQ. Pr: 0.1597
antigen_499|A0AAE2ZUT4||WP_000819679.1|tpos:1-357	SP(Sec/SPI)	0.499370	0.004282	0.241175	0.255173	CS pos: 33-34. VHT-NQ. Pr: 0.1597
antigen_502|A0AAE8PD09||WP_000821649.1|tpos:1-239	SP(Sec/SPI)	0.975848	0.000764	0.010656	0.012732	CS pos: 22-23. ATA-DV. Pr: 0.9129
antigen_503|A0A389VJ56||WP_000821649.1|tpos:1-239	SP(Sec/SPI)	0.975848	0.000764	0.010656	0.012732	CS pos: 22-23. ATA-DV. Pr: 0.9129
antigen_504|A0A2C9TL89||WP_000819843.1|tpos:1-118	LIPO(Sec/SPII)	0.000417	0.000084	0.999126	0.000373	CS pos: 17-18. ISG-CG. Pr: 0.9999
antigen_505|A0AAE8PAW7||WP_000819843.1|tpos:1-118	LIPO(Sec/SPII)	0.000417	0.000084	0.999126	0.000373	CS pos: 17-18. ISG-CG. Pr: 0.9999
antigen_506|A0A641A5V3||WP_000824491.1|tpos:1-185	SP(Sec/SPI)	0.989511	0.001264	0.006791	0.002435	CS pos: 26-27. AKA-LV. Pr: 0.9428
antigen_507|A0A391DHU9||WP_000824491.1|tpos:1-185	SP(Sec/SPI)	0.989511	0.001264	0.006791	0.002435	CS pos: 26-27. AKA-LV. Pr: 0.9428
antigen_508|A0AAE8TIR2||WP_000824491.1|tpos:1-185	SP(Sec/SPI)	0.989511	0.001264	0.006791	0.002435	CS pos: 26-27. AKA-LV. Pr: 0.9428
antigen_533|A0A641A4L8||WP_000831691.1|tpos:1-399	LIPO(Sec/SPII)	0.000545	0.000098	0.999003	0.000354	CS pos: 17-18. LAA-CG. Pr: 0.9998
antigen_699|W8URT6||WP_001081338.1|tpos:1-319	LIPO(Sec/SPII)	0.000488	0.000075	0.999192	0.000245	CS pos: 21-22. VAG-CG. Pr: 0.9998
antigen_729|A0AAE8PBT4||WP_001170274.1|tpos:1-334	SP(Sec/SPI)	0.994915	0.003012	0.001437	0.000636	CS pos: 25-26. ANA-AT. Pr: 0.9700
antigen_794|A0A9N8IH31||WP_001643535.1|tpos:1-266	LIPO(Sec/SPII)	0.000589	0.000062	0.999126	0.000223	CS pos: 23-24. IIG-CD. Pr: 0.9995
antigen_964|A0A0D6HC73||WP_000791402.1|tpos:1-351	SP(Sec/SPI)	0.690723	0.000609	0.307887	0.000780	CS pos: 29-30. ANS-AN. Pr: 0.3136
antigen_152|A0A641A684||WP_000595617.1|tpos:1-339	SP(Sec/SPI)	0.993006	0.003535	0.001476	0.001984	CS pos: 29-30. SYA-EI. Pr: 0.9484
antigen_153|A0AAE8TK97||WP_000595617.1|tpos:1-339	SP(Sec/SPI)	0.993006	0.003535	0.001476	0.001984	CS pos: 29-30. SYA-EI. Pr: 0.9484
antigen_154|A0AAJ5CU77||WP_000595617.1|tpos:1-339	SP(Sec/SPI)	0.993006	0.003535	0.001476	0.001984	CS pos: 29-30. SYA-EI. Pr: 0.9484
antigen_275|A0A641A8P6||WP_000790531.1|tpos:1-514	SP(Sec/SPI)	0.984581	0.006240	0.005087	0.004092	CS pos: 27-28. SLA-IT. Pr: 0.8472
antigen_276|W8U485|Membrane|WP_000730708.1|tpos:1-290	LIPO(Sec/SPII)	0.000362	0.000066	0.999251	0.000320	CS pos: 19-20. LAG-CD. Pr: 0.9999
antigen_611|A0A2Y9TLP4||WP_000977788.1|tpos:1-255	LIPO(Sec/SPII)	0.000975	0.000089	0.998690	0.000246	CS pos: 24-25. TAG-CG. Pr: 0.9992
antigen_612|A0A390B4P9||WP_000977788.1|tpos:1-256	LIPO(Sec/SPII)	0.000975	0.000089	0.998690	0.000246	CS pos: 24-25. TAG-CG. Pr: 0.9992
antigen_613|A0A0E1XCS8||WP_000977788.1|tpos:1-256	LIPO(Sec/SPII)	0.000975	0.000089	0.998690	0.000246	CS pos: 24-25. TAG-CG. Pr: 0.9992
antigen_906|A0A2C9TYK2||WP_000835979.1|tpos:1-261	LIPO(Sec/SPII)	0.001329	0.000041	0.998479	0.000150	CS pos: 22-23. VTS-CD. Pr: 0.9989
antigen_949|A0A0D6HF55|Serine|WP_001038734.1|tpos:1-238	SP(Sec/SPI)	0.935241	0.006363	0.023735	0.034661	CS pos: 36-37. AKA-EH. Pr: 0.6905
antigen_987|Q2G2B2|Surface|WP_000610336.1|tpos:4-55	SP(Sec/SPI)	0.628444	0.056725	0.012282	0.302549	CS pos: 49-50. AKA-AE. Pr: 0.6207
antigen_190|A0AAJ5CTI3||WP_000668994.1|tpos:1-226	SP(Sec/SPI)	0.991622	0.003874	0.003380	0.001124	CS pos: 30-31. VQA-KT. Pr: 0.9505
antigen_191|A0AAE2ZW11||WP_000668994.1|tpos:1-226	SP(Sec/SPI)	0.991622	0.003874	0.003380	0.001124	CS pos: 30-31. VQA-KT. Pr: 0.9505
antigen_670|A0A6B5L736||WP_001051447.1|tpos:1-829	SP(Sec/SPI)	0.485473	0.004419	0.033910	0.476198	CS pos: 38-39. TNA-PK. Pr: 0.1717
antigen_787|A0A084NXQ2||WP_001549802.1|tpos:1-56	OTHER	0.029252	0.000184	0.110004	0.860560	
antigen_837|Q6GJN3|Uncharacterized|WP_001814080.1|tpos:1-260	LIPO(Sec/SPII)	0.000532	0.000050	0.999224	0.000194	CS pos: 22-23. VAG-CG. Pr: 0.9997
antigen_873|A0A0D6GL09|1-phosphatidylinositol|WP_000710549.1|tpos:1-328	SP(Sec/SPI)	0.988089	0.001374	0.003239	0.007298	CS pos: 26-27. AHA-LD. Pr: 0.9764
antigen_945|A0A2I7YBH6||WP_016186903.1|tpos:1-151	LIPO(Sec/SPII)	0.001096	0.000157	0.996558	0.002189	CS pos: 15-16. LSS-CG. Pr: 0.9978
antigen_946|A0A133Q1H1||WP_001794016.1|tpos:1-216	LIPO(Sec/SPII)	0.054992	0.011127	0.679710	0.254171	CS pos: 53-54. LSA-CS. Pr: 0.5966
antigen_947|A0A0D6HDR3||WP_000669038.1|tpos:1-208	LIPO(Sec/SPII)	0.000404	0.000047	0.999409	0.000140	CS pos: 18-19. LTA-CG. Pr: 0.9998
antigen_948|A0A2I7YBH8||WP_001036447.1|tpos:7-125	OTHER	0.104878	0.001693	0.028731	0.864698	
antigen_19|A0A641AAA6||WP_000038530.1|tpos:1-507	SP(Sec/SPI)	0.703659	0.002845	0.022967	0.270529	CS pos: 27-28. VYA-FF. Pr: 0.4302
antigen_20|A0A391DPH1||WP_001224174.1|tpos:1-238	SP(Sec/SPI)	0.605465	0.000667	0.390186	0.003682	CS pos: 38-39. AKA-YH. Pr: 0.2095
antigen_21|A0A641AC27||WP_001224174.1|tpos:1-238	SP(Sec/SPI)	0.605465	0.000667	0.390186	0.003682	CS pos: 38-39. AKA-YH. Pr: 0.2095
antigen_22|A0A0D1IH94||WP_000079140.1|tpos:1-60	LIPO(Sec/SPII)	0.354195	0.001322	0.500730	0.143753	CS pos: 26-27. TSK-CV. Pr: 0.4079
antigen_122|A0A641A9D2||WP_000835979.1|tpos:5-261	LIPO(Sec/SPII)	0.001000	0.000043	0.998822	0.000134	CS pos: 18-19. VTS-CD. Pr: 0.9993
antigen_579|A0A9P2YV90||WP_000476878.1|tpos:1-301	LIPO(Sec/SPII)	0.000316	0.000048	0.999493	0.000142	CS pos: 17-18. LSG-CS. Pr: 0.9999
antigen_628|A0A8G2M8L9||WP_001033875.1|tpos:1-296	SP(Sec/SPI)	0.955558	0.021208	0.015906	0.007328	CS pos: 31-32. AFA-KS. Pr: 0.6720
antigen_692|Q6GAG0|Bifunctional|WP_001074519.1|tpos:1-1257	SP(Sec/SPI)	0.997209	0.001289	0.001006	0.000496	CS pos: 29-30. VQA-AE. Pr: 0.9829
antigen_146|Q6GE14|Gamma-hemolysin|WP_000594517.1|tpos:1-309	SP(Sec/SPI)	0.937213	0.014534	0.003492	0.044761	CS pos: 29-30. SKA-EN. Pr: 0.8418
antigen_147|P0A074|Gamma-hemolysin|WP_000594517.1|tpos:1-309	SP(Sec/SPI)	0.937213	0.014534	0.003492	0.044761	CS pos: 29-30. SKA-EN. Pr: 0.8418
antigen_148|A0A7U7EV44||WP_000595237.1|tpos:1-50	OTHER	0.123161	0.001929	0.022819	0.852092	
antigen_554|A0A7R6NZL1||WP_000844413.1|tpos:1-99	SP(Sec/SPI)	0.671681	0.013964	0.004951	0.309404	CS pos: 37-38. MQA-SI. Pr: 0.6346
antigen_555|X5E258||WP_000844413.1|tpos:1-99	SP(Sec/SPI)	0.671681	0.013964	0.004951	0.309404	CS pos: 37-38. MQA-SI. Pr: 0.6346
antigen_556|A0A166DEB6||WP_000849155.1|tpos:1-122	SP(Sec/SPI)	0.494573	0.002350	0.023823	0.479254	CS pos: 32-33. SHG-IT. Pr: 0.2633
antigen_785|A0A0D1J8D5||WP_001276571.1|tpos:1-128	OTHER	0.311086	0.001625	0.009856	0.677433	
antigen_969|A0A0D6H7X3||WP_000222271.1|tpos:1-808	SP(Sec/SPI)	0.598810	0.007506	0.168613	0.225071	CS pos: 40-41. AVA-DT. Pr: 0.3135
antigen_487|Q99RD2|Fibronectin-binding|WP_000794580.1|tpos:1-965	SP(Sec/SPI)	0.905243	0.007991	0.067783	0.018983	CS pos: 37-38. AAA-SE. Pr: 0.7646
antigen_488|A0AAX2K2C1||WP_000794580.1|tpos:1-965	SP(Sec/SPI)	0.905243	0.007991	0.067783	0.018983	CS pos: 37-38. AAA-SE. Pr: 0.7646
antigen_580|A0A391LQ43||WP_000521533.1|tpos:3-302	OTHER	0.370527	0.005878	0.009184	0.614410	
antigen_691|A0A3A3ALE1|Bifunctional|WP_001074519.1|tpos:1-1257	SP(Sec/SPI)	0.997209	0.001289	0.001006	0.000496	CS pos: 29-30. VQA-AE. Pr: 0.9829
antigen_137|A0A390W179||WP_000616191.1|tpos:1-264	SP(Sec/SPI)	0.612820	0.001211	0.134335	0.251633	CS pos: 31-32. TNG-RN. Pr: 0.1860
antigen_433|A0AAE8TIP2||WP_000773985.1|tpos:1-57	OTHER	0.145520	0.000945	0.069703	0.783831	
antigen_434|A0A641A9M4||WP_000778504.1|tpos:1-227	SP(Sec/SPI)	0.975675	0.003617	0.012583	0.008125	CS pos: 30-31. GHA-KQ. Pr: 0.3700
antigen_642|A0AAJ4YVY9|Serine|WP_001038734.1|tpos:1-238	SP(Sec/SPI)	0.935241	0.006363	0.023735	0.034661	CS pos: 36-37. AKA-EH. Pr: 0.6905
antigen_756|A0AAJ5CS60||WP_001228158.1|tpos:1-322	OTHER	0.224571	0.004058	0.162038	0.609333	
antigen_860|A0A2U0IPJ7||WP_000977788.1|tpos:1-255	LIPO(Sec/SPII)	0.000975	0.000089	0.998690	0.000246	CS pos: 24-25. TAG-CG. Pr: 0.9992
antigen_213|A0A641A9T1|Serine|WP_000676561.1|tpos:1-357	SP(Sec/SPI)	0.968085	0.027093	0.003929	0.000893	CS pos: 29-30. ANA-LS. Pr: 0.6972
antigen_214|A0A391DGG2|Serine|WP_000676561.1|tpos:1-357	SP(Sec/SPI)	0.968085	0.027093	0.003929	0.000893	CS pos: 29-30. ANA-LS. Pr: 0.6972
antigen_215|Q6GI34|Glutamyl|WP_000676561.1|tpos:1-357	SP(Sec/SPI)	0.968085	0.027093	0.003929	0.000893	CS pos: 29-30. ANA-LS. Pr: 0.6972
antigen_243|A0A389VE54||WP_000784523.1|tpos:1-304	SP(Sec/SPI)	0.973277	0.016493	0.007923	0.002306	CS pos: 30-31. ANA-EV. Pr: 0.8099
antigen_244|A0A114AKY3|1-phosphatidylinositol|WP_000710549.1|tpos:1-328	SP(Sec/SPI)	0.988089	0.001374	0.003239	0.007298	CS pos: 26-27. AHA-LD. Pr: 0.9764
antigen_914|A0A1D4H1Q1||WP_001574560.1|tpos:1-242	LIPO(Sec/SPII)	0.000938	0.000074	0.998709	0.000279	CS pos: 17-18. LGA-CG. Pr: 0.9992
antigen_961|A0A6B5S7D5|Chemotaxis|WP_000727649.1|tpos:1-149	SP(Sec/SPI)	0.985782	0.002222	0.010792	0.001203	CS pos: 28-29. AKA-FT. Pr: 0.9512
antigen_962|A0A224B3G8|Staphylokinase|WP_000919350.1|tpos:1-163	SP(Sec/SPI)	0.976782	0.001652	0.019831	0.001735	CS pos: 27-28. VSA-SS. Pr: 0.8969
antigen_963|A0A0D6HCK9||WP_000595617.1|tpos:1-339	SP(Sec/SPI)	0.993006	0.003535	0.001476	0.001984	CS pos: 29-30. SYA-EI. Pr: 0.9484
antigen_975|Q2FVL6|DUF4467|WP_000819843.1|tpos:5-120	LIPO(Sec/SPII)	0.001179	0.000220	0.989147	0.009454	CS pos: 13-14. ISG-CG. Pr: 0.9926
antigen_312|A0A166M720||WP_000733427.1|tpos:1-129	LIPO(Sec/SPII)	0.000362	0.000046	0.999386	0.000206	CS pos: 17-18. LTG-CG. Pr: 0.9999
antigen_313|X5EG17||WP_000733427.1|tpos:1-129	LIPO(Sec/SPII)	0.000362	0.000046	0.999386	0.000206	CS pos: 17-18. LTG-CG. Pr: 0.9999
antigen_314|A0A390U9J4||WP_000733427.1|tpos:1-129	LIPO(Sec/SPII)	0.000362	0.000046	0.999386	0.000206	CS pos: 17-18. LTG-CG. Pr: 0.9999
antigen_315|A0AAE2ZRT7||WP_000733427.1|tpos:1-129	LIPO(Sec/SPII)	0.000362	0.000046	0.999386	0.000206	CS pos: 17-18. LTG-CG. Pr: 0.9999
antigen_316|A0A2Y1TBB7|Beta-lactamase|WP_000733283.1|tpos:1-281	LIPO(Sec/SPII)	0.033339	0.000123	0.966298	0.000240	CS pos: 16-17. LSA-CN. Pr: 0.9681
antigen_317|A0A6B3J2A6||WP_000721567.1|tpos:1-238	SP(Sec/SPI)	0.933643	0.002264	0.001869	0.062224	CS pos: 24-25. SYA-QG. Pr: 0.7947
antigen_318|A0AAW4Y5F4||WP_000714027.1|tpos:1-157	SP(Sec/SPI)	0.906160	0.001626	0.062884	0.029330	CS pos: 23-24. IYA-AI. Pr: 0.5751
antigen_319|A0A9P2YYE8||WP_000714027.1|tpos:1-140	SP(Sec/SPI)	0.906160	0.001626	0.062884	0.029330	CS pos: 23-24. IYA-AI. Pr: 0.5751
antigen_320|A0AAJ5CT13||WP_000735034.1|tpos:1-302	LIPO(Sec/SPII)	0.000562	0.000080	0.999083	0.000275	CS pos: 17-18. LAA-CG. Pr: 0.9997
antigen_574|A0AAJ5CU80||WP_000894028.1|tpos:1-310	SP(Sec/SPI)	0.846006	0.002594	0.022810	0.128590	CS pos: 28-29. VFG-NI. Pr: 0.7728
antigen_575|Q9ZAI5||WP_000894028.1|tpos:1-310	SP(Sec/SPI)	0.846006	0.002594	0.022810	0.128590	CS pos: 28-29. VFG-NI. Pr: 0.7728
antigen_576|A0AAX2MGZ5|Cell|WP_000911041.1|tpos:1-280	SP(Sec/SPI)	0.795076	0.001816	0.137729	0.065380	CS pos: 32-33. SQS-QS. Pr: 0.5493
antigen_687|A0A389UE07||WP_000794663.1|tpos:1-241	SP(Sec/SPI)	0.810226	0.007342	0.172031	0.010400	CS pos: 38-39. AKA-YN. Pr: 0.4200
antigen_705|A0A9Q3MR89||WP_001093552.1|tpos:1-146	LIPO(Sec/SPII)	0.000738	0.000108	0.998910	0.000244	CS pos: 20-21. LGA-CG. Pr: 0.9994
antigen_740|A0AAE8PAM7|High-affinity|WP_001220201.1|tpos:1-292	LIPO(Sec/SPII)	0.000789	0.000052	0.999024	0.000135	CS pos: 19-20. LTS-CQ. Pr: 0.9994
antigen_249|A0AAE8PC26||WP_000721567.1|tpos:1-242	SP(Sec/SPI)	0.933643	0.002264	0.001869	0.062224	CS pos: 24-25. SYA-QG. Pr: 0.7947
antigen_769|X5EK28||WP_001237527.1|tpos:1-447	SP(Sec/SPI)	0.439518	0.000742	0.163980	0.395760	CS pos: 29-30. SLA-LP. Pr: 0.2810
antigen_900|A0A0D6GBP6||WP_000784523.1|tpos:101-304	OTHER	0.004038	0.000227	0.000934	0.994800	
antigen_924|A0A299MG40||WP_240785570.1|tpos:1-20	OTHER	0.249468	0.015711	0.105514	0.629307	
antigen_925|A0A2C9TXC9||WP_001088791.1|tpos:1-393	SP(Sec/SPI)	0.956839	0.010762	0.022565	0.009835	CS pos: 36-37. AKA-DS. Pr: 0.7651
antigen_538|A0A0G3D1I8||WP_000837114.1|tpos:1-322	LIPO(Sec/SPII)	0.000791	0.000114	0.998701	0.000394	CS pos: 17-18. LSA-CT. Pr: 0.9996
antigen_763|A0AAE2ZWA6||WP_001229076.1|tpos:1-532	LIPO(Sec/SPII)	0.000447	0.000088	0.999166	0.000299	CS pos: 20-21. LTG-CG. Pr: 0.9998
antigen_590|Q9LC46|Staphylokinase|WP_000919350.1|tpos:1-163	SP(Sec/SPI)	0.976782	0.001652	0.019831	0.001735	CS pos: 27-28. VSA-SS. Pr: 0.8969
antigen_591|C3VIQ5|Staphylokinase|WP_000919350.1|tpos:1-163	SP(Sec/SPI)	0.976782	0.001652	0.019831	0.001735	CS pos: 27-28. VSA-SS. Pr: 0.8969
antigen_592|A0A9P3DML6|Staphylokinase|WP_000919350.1|tpos:1-163	SP(Sec/SPI)	0.976782	0.001652	0.019831	0.001735	CS pos: 27-28. VSA-SS. Pr: 0.8969
antigen_593|X5DZ18|ESAT-6|WP_000928937.1|tpos:1-152	OTHER	0.093331	0.001629	0.313883	0.591157	
antigen_594|A0A131JPX7|ESAT-6|WP_000928937.1|tpos:1-152	OTHER	0.093331	0.001629	0.313883	0.591157	
antigen_595|A0A3A1VX69|ESAT-6|WP_000928937.1|tpos:1-152	OTHER	0.093331	0.001629	0.313883	0.591157	
antigen_596|Q6GBS5|Serine-aspartate|WP_001056313.1|tpos:771-1026	OTHER	0.029852	0.075279	0.017847	0.877023	
antigen_270|W8U0W4||WP_000724887.1|tpos:1-292	LIPO(Sec/SPII)	0.000634	0.000051	0.999117	0.000198	CS pos: 19-20. ISA-CG. Pr: 0.9997
antigen_843|A0AAE3D5M3||WP_010956599.1|tpos:1-35	OTHER	0.089105	0.008267	0.031270	0.871358	
antigen_844|A0A2U0IFR6||WP_016186903.1|tpos:1-151	LIPO(Sec/SPII)	0.001096	0.000157	0.996558	0.002189	CS pos: 15-16. LSS-CG. Pr: 0.9978
antigen_845|H9BRQ6||WP_014373780.1|tpos:1-21	OTHER	0.181418	0.021005	0.101509	0.696068	
antigen_846|H9BRQ5||WP_014373781.1|tpos:1-21	OTHER	0.179334	0.019163	0.091004	0.710500	
antigen_847|D5MS78||WP_014532405.1|tpos:1-22	OTHER	0.244281	0.028978	0.137299	0.589442	
antigen_848|A0AAX2MJ47||WP_000971979.1|tpos:1-63	OTHER	0.009020	0.000181	0.101701	0.889098	
antigen_849|A0A2L2F4N6||WP_001643535.1|tpos:2-266	LIPO(Sec/SPII)	0.000578	0.000052	0.999175	0.000195	CS pos: 22-23. IIG-CD. Pr: 0.9996
antigen_850|A0A641A666|Sensor|WP_073392727.1|tpos:1-553	SP(Sec/SPI)	0.594169	0.004119	0.009753	0.391958	CS pos: 28-29. IHA-SI. Pr: 0.3558
antigen_448|Q70MK4||WP_000782739.1|tpos:1-260	LIPO(Sec/SPII)	0.000297	0.000042	0.999526	0.000135	CS pos: 19-20. LAG-CS. Pr: 0.9999
antigen_449|A0A166PFD1||WP_000782739.1|tpos:1-260	LIPO(Sec/SPII)	0.000297	0.000042	0.999526	0.000135	CS pos: 19-20. LAG-CS. Pr: 0.9999
antigen_185|X5DRS2||WP_000668339.1|tpos:1-208	LIPO(Sec/SPII)	0.000447	0.000065	0.999242	0.000245	CS pos: 19-20. LAG-CT. Pr: 0.9999
antigen_186|A0AAE8TK88||WP_000668339.1|tpos:1-208	LIPO(Sec/SPII)	0.000447	0.000065	0.999242	0.000245	CS pos: 19-20. LAG-CT. Pr: 0.9999
antigen_187|A0A7I0YLT7||WP_000873929.1|tpos:1-106	OTHER	0.359864	0.000757	0.030079	0.609299	
antigen_188|A0A390BCG4||WP_000873929.1|tpos:1-106	OTHER	0.359864	0.000757	0.030079	0.609299	
antigen_189|A0A2S6D767||WP_000873929.1|tpos:1-106	OTHER	0.359864	0.000757	0.030079	0.609299	
antigen_257|Q6GED5|Staphylococcal|WP_000717394.1|tpos:1-269	SP(Sec/SPI)	0.998381	0.000739	0.000657	0.000222	CS pos: 27-28. AHA-SE. Pr: 0.9903
antigen_586|A0AAE3D5U9||WP_000916740.1|tpos:1-319	OTHER	0.022591	0.000630	0.013038	0.963742	
antigen_842|A0A5N5IJZ3||WP_147612242.1|tpos:1-260	SP(Sec/SPI)	0.899537	0.000675	0.099107	0.000681	CS pos: 28-29. AYA-NE. Pr: 0.8931
antigen_896|A0A0D6GBK0||WP_000782834.1|tpos:1-233	SP(Sec/SPI)	0.988790	0.002042	0.006315	0.002853	CS pos: 30-31. VHA-EN. Pr: 0.9645
antigen_972|A0A0D6H001||WP_000737711.1|tpos:1-209	LIPO(Sec/SPII)	0.000387	0.000047	0.999426	0.000141	CS pos: 17-18. LAA-CG. Pr: 0.9998
antigen_1000|A0A0D6GPA6||WP_000916740.1|tpos:1-319	OTHER	0.022591	0.000630	0.013038	0.963742	
antigen_1001|X5ELQ6||WP_000549234.1|tpos:1-374	LIPO(Sec/SPII)	0.001371	0.000073	0.998361	0.000195	CS pos: 20-21. LYS-CS. Pr: 0.9985
antigen_5|A0A390PKN6||WP_000750406.1|tpos:2-257	SP(Sec/SPI)	0.970991	0.000855	0.022507	0.005647	CS pos: 23-24. VNG-SE. Pr: 0.7873
antigen_3|A0AAJ4YZ26|NERD|WP_000011827.1|tpos:1-284	OTHER	0.384471	0.001530	0.039319	0.574680	
