# SignalP-5.0	Organism: gram+	Timestamp: 20260324085610
# ID	Prediction	SP(Sec/SPI)	TAT(Tat/SPI)	LIPO(Sec/SPII)	OTHER	CS Position
antigen_929|X5EGV6||WP_001246704.1|tpos:1-358	SP(Sec/SPI)	0.983168	0.001823	0.001339	0.013670	CS pos: 32-33. VLA-DE. Pr: 0.9680
antigen_641|Q6G8C4|Serine|WP_000676573.1|tpos:78-279	OTHER	0.024046	0.001209	0.002259	0.972486	
antigen_642|A0AAJ4YVY9|Serine|WP_000676573.1|tpos:77-279	OTHER	0.022565	0.001122	0.002077	0.974236	
antigen_754|A0A1M3SHT7||WP_001227728.1|tpos:1-681	SP(Sec/SPI)	0.573742	0.028485	0.075145	0.322629	CS pos: 38-39. MQG-ES. Pr: 0.2044
antigen_873|A0A0D6GL09|1-phosphatidylinositol|WP_000710558.1|tpos:1-328	SP(Sec/SPI)	0.996502	0.000865	0.001677	0.000956	CS pos: 26-27. AHA-SD. Pr: 0.9850
antigen_955|A0A0D6HEH5||WP_000992530.1|tpos:1-374	OTHER	0.066344	0.001417	0.042124	0.890116	
antigen_160|P0A0M0|Enterotoxin|WP_001236362.1|tpos:20-249	OTHER	0.006322	0.000277	0.002269	0.991132	
antigen_161|Q8NXX5|Serine-aspartate|WP_000610232.1|tpos:1-1153	SP(Sec/SPI)	0.833570	0.075298	0.002832	0.088300	CS pos: 52-53. AKA-AE. Pr: 0.8729
antigen_57|A0A641A7R9||WP_000222252.1|tpos:1-806	SP(Sec/SPI)	0.602413	0.008508	0.061886	0.327193	CS pos: 40-41. AVA-DT. Pr: 0.2855
antigen_207|A0AAE2ZZL2||WP_000669724.1|tpos:1-682	SP(Sec/SPI)	0.883651	0.004150	0.108088	0.004111	CS pos: 30-31. ASA-AA. Pr: 0.5769
antigen_208|A0AAJ4YZ65||WP_000669724.1|tpos:1-682	SP(Sec/SPI)	0.883651	0.004150	0.108088	0.004111	CS pos: 30-31. ASA-AA. Pr: 0.5769
antigen_330|A0A641A8S4|Efem/EfeO|WP_000737196.1|tpos:1-284	LIPO(Sec/SPII)	0.000480	0.000073	0.999161	0.000285	CS pos: 17-18. IAA-CG. Pr: 0.9997
antigen_331|A0A0B4N958|Efem/EfeO|WP_000737196.1|tpos:1-284	LIPO(Sec/SPII)	0.000480	0.000073	0.999161	0.000285	CS pos: 17-18. IAA-CG. Pr: 0.9997
antigen_332|Q6GJX5|Efem/EfeO|WP_000737196.1|tpos:1-284	LIPO(Sec/SPII)	0.000480	0.000073	0.999161	0.000285	CS pos: 17-18. IAA-CG. Pr: 0.9997
antigen_333|A0A090LVV4||WP_000737653.1|tpos:1-309	LIPO(Sec/SPII)	0.000794	0.000059	0.999024	0.000124	CS pos: 17-18. VAA-CG. Pr: 0.9988
antigen_685|A0AAX2JYB1||WP_001060508.1|tpos:1-969	SP(Sec/SPI)	0.882825	0.088320	0.002088	0.026767	CS pos: 50-51. AKA-AE. Pr: 0.9452
antigen_489|A0A7K3N1M9||WP_000794647.1|tpos:1-1015	SP(Sec/SPI)	0.880889	0.008227	0.095173	0.015710	CS pos: 37-38. AAA-SE. Pr: 0.7400
antigen_490|A0AAJ4YZA4||WP_000739555.1|tpos:1-241	SP(Sec/SPI)	0.674456	0.006308	0.313069	0.006166	CS pos: 36-37. SEA-KA. Pr: 0.2496
antigen_553|A0A0U1MKL6||WP_000842277.1|tpos:1-163	SP(Sec/SPI)	0.879749	0.014507	0.003793	0.101951	CS pos: 32-33. VKA-AP. Pr: 0.8741
antigen_554|A0A7R6NZL1||WP_000844413.1|tpos:1-99	SP(Sec/SPI)	0.671681	0.013964	0.004951	0.309404	CS pos: 37-38. MQA-SI. Pr: 0.6346
antigen_555|X5E258||WP_000844413.1|tpos:1-99	SP(Sec/SPI)	0.671681	0.013964	0.004951	0.309404	CS pos: 37-38. MQA-SI. Pr: 0.6346
antigen_118|A0AAE2ZXF7||WP_000516801.1|tpos:1-110	LIPO(Sec/SPII)	0.337021	0.001330	0.351467	0.310182	CS pos: 21-22. AVV-CL. Pr: 0.2415
antigen_119|A0AAE8TIF0||WP_000517164.1|tpos:1-571	LIPO(Sec/SPII)	0.000500	0.000099	0.999139	0.000262	CS pos: 20-21. LSA-CG. Pr: 0.9997
antigen_853|A0A6B2IY43||WP_000503564.1|tpos:2-250	SP(Sec/SPI)	0.767759	0.005875	0.007950	0.218416	CS pos: 27-28. ASA-IE. Pr: 0.7199
antigen_935|X5DYK9||WP_000739584.1|tpos:1-238	SP(Sec/SPI)	0.915163	0.003501	0.064440	0.016896	CS pos: 38-39. AKA-YH. Pr: 0.2957
antigen_936|A0A0D6HSA5||WP_000739529.1|tpos:1-241	SP(Sec/SPI)	0.832667	0.006890	0.148582	0.011861	CS pos: 38-39. AKA-YN. Pr: 0.3880
antigen_281|A0AAE2ZUL3||WP_000727760.1|tpos:1-516	LIPO(Sec/SPII)	0.000620	0.000068	0.999149	0.000162	CS pos: 20-21. LAA-CG. Pr: 0.9997
antigen_282|A0A641A6Z5||WP_000727760.1|tpos:1-516	LIPO(Sec/SPII)	0.000620	0.000068	0.999149	0.000162	CS pos: 20-21. LAA-CG. Pr: 0.9997
antigen_283|A0A122DF78||WP_000727760.1|tpos:1-516	LIPO(Sec/SPII)	0.000620	0.000068	0.999149	0.000162	CS pos: 20-21. LAA-CG. Pr: 0.9997
antigen_284|A0A391LQP8||WP_000727760.1|tpos:1-516	LIPO(Sec/SPII)	0.000620	0.000068	0.999149	0.000162	CS pos: 20-21. LAA-CG. Pr: 0.9997
antigen_844|A0A2U0IFR6||WP_012840523.1|tpos:1-151	LIPO(Sec/SPII)	0.001232	0.000159	0.996205	0.002403	CS pos: 15-16. LSS-CG. Pr: 0.9974
antigen_877|A0A0D6GLP7||WP_000036335.1|tpos:1-157	LIPO(Sec/SPII)	0.026890	0.000371	0.846960	0.125779	CS pos: 19-20. AMT-CY. Pr: 0.8328
antigen_928|A0A0D6HSN6|Iron-regulated|WP_001032763.1|tpos:320-658	OTHER	0.008040	0.001506	0.000986	0.989468	
antigen_962|A0A224B3G8|Staphylokinase|WP_000919349.1|tpos:1-163	SP(Sec/SPI)	0.976782	0.001652	0.019831	0.001735	CS pos: 27-28. VSA-SS. Pr: 0.8969
antigen_548|A0A390ZLD1||WP_000794647.1|tpos:1-1015	SP(Sec/SPI)	0.880889	0.008227	0.095173	0.015710	CS pos: 37-38. AAA-SE. Pr: 0.7400
antigen_209|A0A3A2ISC3||WP_000778501.1|tpos:1-231	SP(Sec/SPI)	0.976172	0.007224	0.011683	0.004921	CS pos: 30-31. VHA-KV. Pr: 0.7295
antigen_476|A0AAX2MI48||WP_000791703.1|tpos:1-502	SP(Sec/SPI)	0.987916	0.002402	0.004970	0.004712	CS pos: 26-27. ASA-VV. Pr: 0.8046
antigen_878|P02976|Immunoglobulin|WP_000934401.1|tpos:1333-1372	OTHER	0.082237	0.011473	0.114572	0.791719	
antigen_989|A0A2I7YAS3||WP_072362001.1|tpos:1-311	LIPO(Sec/SPII)	0.025227	0.000375	0.770520	0.203878	CS pos: 23-24. VGA-CL. Pr: 0.7512
antigen_334|W8TNQ9||WP_000737653.1|tpos:1-309	LIPO(Sec/SPII)	0.000794	0.000059	0.999024	0.000124	CS pos: 17-18. VAA-CG. Pr: 0.9988
antigen_335|W8UXH5||WP_000737686.1|tpos:1-193	LIPO(Sec/SPII)	0.000578	0.000055	0.999143	0.000223	CS pos: 16-17. LAG-CG. Pr: 0.9997
antigen_336|A0A2S6DCI1||WP_000737699.1|tpos:1-166	SP(Sec/SPI)	0.996946	0.001829	0.000706	0.000520	CS pos: 27-28. ADA-AE. Pr: 0.9592
antigen_337|A0AAJ4YX04||WP_000737699.1|tpos:1-166	SP(Sec/SPI)	0.996946	0.001829	0.000706	0.000520	CS pos: 27-28. ADA-AE. Pr: 0.9592
antigen_338|W8TR90||WP_000737699.1|tpos:1-166	SP(Sec/SPI)	0.996946	0.001829	0.000706	0.000520	CS pos: 27-28. ADA-AE. Pr: 0.9592
antigen_339|A0AAJ5CSZ5||WP_000827012.1|tpos:1-209	LIPO(Sec/SPII)	0.000388	0.000051	0.999418	0.000144	CS pos: 17-18. LAA-CG. Pr: 0.9998
antigen_930|A0A0D6HUN3||WP_001242418.1|tpos:1-244	OTHER	0.307895	0.000596	0.021595	0.669915	
antigen_963|A0A0D6HCK9||WP_000595402.1|tpos:1-338	SP(Sec/SPI)	0.984323	0.004380	0.004180	0.007116	CS pos: 29-30. SYA-KI. Pr: 0.8417
antigen_94|A0A641A9I3||WP_000466742.1|tpos:1-83	OTHER	0.065397	0.002229	0.127484	0.804890	
antigen_95|A0A2S6D624||WP_000466742.1|tpos:1-84	OTHER	0.065397	0.002229	0.127484	0.804890	
antigen_96|A0A145HED3||WP_000466742.1|tpos:1-84	OTHER	0.065397	0.002229	0.127484	0.804890	
antigen_97|A0A0D6WE86||WP_000466742.1|tpos:1-83	OTHER	0.065397	0.002229	0.127484	0.804890	
antigen_98|A0A2C6MZL2|Heme|WP_000467123.1|tpos:1-303	SP(Sec/SPI)	0.833133	0.017571	0.045928	0.103367	CS pos: 34-35. GSA-DG. Pr: 0.3680
antigen_680|A0A0D1JQI9||WP_001060140.1|tpos:1-444	SP(Sec/SPI)	0.534722	0.001371	0.014319	0.449587	CS pos: 36-37. ANV-DN. Pr: 0.1601
antigen_886|A0A0D3Q467|Type|WP_000728950.1|tpos:1-1009	SP(Sec/SPI)	0.475242	0.000917	0.051651	0.472191	CS pos: 32-33. KYG-DQ. Pr: 0.0925
antigen_174|A0A641A8E7||WP_000643618.1|tpos:1-257	OTHER	0.300830	0.001526	0.058992	0.638653	
antigen_85|W8UWJ4||WP_000428172.1|tpos:1-91	SP(Sec/SPI)	0.490585	0.043363	0.076147	0.389905	CS pos: 29-30. RQA-LV. Pr: 0.0985
antigen_86|H9BJ77||WP_000432068.1|tpos:1-518	SP(Sec/SPI)	0.658728	0.017120	0.005175	0.318977	CS pos: 43-44. AGA-YS. Pr: 0.4478
antigen_854|A0A2U0IM51||WP_001789987.1|tpos:1-30	OTHER	0.287595	0.005919	0.086384	0.620102	
antigen_855|A0A506TLD8||WP_031762187.1|tpos:1-35	OTHER	0.125090	0.005622	0.020653	0.848635	
antigen_856|A0A2I7Y3F7||WP_031762187.1|tpos:1-35	OTHER	0.125090	0.005622	0.020653	0.848635	
antigen_857|A0A641ABP3||WP_001827022.1|tpos:1-226	OTHER	0.424153	0.003077	0.081213	0.491557	
antigen_858|A0A482R483||WP_031775021.1|tpos:6-37	OTHER	0.056670	0.006686	0.428035	0.508609	
antigen_859|A0AAE2ZUV9||WP_031789438.1|tpos:1-56	OTHER	0.054232	0.001172	0.031777	0.912818	
antigen_931|A0A0D3Q6F6|Fibrinogen-binding|WP_000739208.1|tpos:1-109	SP(Sec/SPI)	0.985867	0.002506	0.010397	0.001230	CS pos: 29-30. SHA-QT. Pr: 0.8633
antigen_932|A0A0D3Q6D3|FPRL1|WP_000739573.1|tpos:1-131	SP(Sec/SPI)	0.919424	0.003050	0.007372	0.070154	CS pos: 28-29. AKA-FF. Pr: 0.8123
antigen_933|A0A0D3Q6S2|Fibrinogen-binding|WP_000739208.1|tpos:54-109	OTHER	0.010859	0.007368	0.004302	0.977470	
antigen_1001|X5ELQ6||WP_000549236.1|tpos:1-374	LIPO(Sec/SPII)	0.001276	0.000074	0.998447	0.000203	CS pos: 20-21. LYS-CS. Pr: 0.9986
antigen_351|A0AAE8PDQ6||WP_000739584.1|tpos:1-238	SP(Sec/SPI)	0.915163	0.003501	0.064440	0.016896	CS pos: 38-39. AKA-YH. Pr: 0.2957
antigen_352|A0AAJ4YZ87||WP_000739529.1|tpos:1-240	SP(Sec/SPI)	0.832667	0.006890	0.148582	0.011861	CS pos: 38-39. AKA-YN. Pr: 0.3880
antigen_581|A0AAE8P9W0||WP_000916694.1|tpos:1-315	SP(Sec/SPI)	0.982462	0.012837	0.000826	0.003875	CS pos: 29-30. AKA-AN. Pr: 0.9617
antigen_662|A0AAX2K2V4||WP_001048246.1|tpos:1-2438	SP(Sec/SPI)	0.962206	0.033752	0.001432	0.002610	CS pos: 38-39. ASA-AE. Pr: 0.9114
antigen_1|A0AAE8PAT4|NERD|WP_000011825.1|tpos:1-284	OTHER	0.384471	0.001530	0.039319	0.574680	
antigen_2|A0A0D1GC10|NERD|WP_000011825.1|tpos:1-284	OTHER	0.384471	0.001530	0.039319	0.574680	
antigen_3|A0AAJ4YZ26|NERD|WP_000011825.1|tpos:1-284	OTHER	0.384471	0.001530	0.039319	0.574680	
antigen_310|Q1XG18|Beta-lactamase|WP_000733621.1|tpos:1-281	LIPO(Sec/SPII)	0.068020	0.000129	0.931639	0.000213	CS pos: 16-17. LSA-CN. Pr: 0.9339
antigen_311|Q2FC27|Beta-lactamase|WP_000733621.1|tpos:1-281	LIPO(Sec/SPII)	0.068020	0.000129	0.931639	0.000213	CS pos: 16-17. LSA-CN. Pr: 0.9339
antigen_360|Q9F0L7||WP_000713843.1|tpos:8-237	OTHER	0.144548	0.001172	0.012714	0.841566	
antigen_361|A0A2W3WBR7||WP_000746679.1|tpos:1-208	LIPO(Sec/SPII)	0.000497	0.000069	0.999225	0.000208	CS pos: 19-20. LTG-CA. Pr: 0.9997
antigen_362|A0A641A8J4||WP_000746679.1|tpos:1-208	LIPO(Sec/SPII)	0.000497	0.000069	0.999225	0.000208	CS pos: 19-20. LTG-CA. Pr: 0.9997
antigen_363|A0A162G2W5||WP_000746679.1|tpos:1-208	LIPO(Sec/SPII)	0.000497	0.000069	0.999225	0.000208	CS pos: 19-20. LTG-CA. Pr: 0.9997
antigen_364|A0A166JHB2||WP_000759947.1|tpos:2-146	OTHER	0.329854	0.000955	0.142477	0.526714	
antigen_469|A0A389PZU7||WP_000791416.1|tpos:1-350	SP(Sec/SPI)	0.768673	0.000885	0.229785	0.000657	CS pos: 29-30. ANS-AH. Pr: 0.3420
antigen_783|B6V384||WP_001255379.1|tpos:1-118	LIPO(Sec/SPII)	0.000512	0.000100	0.999033	0.000355	CS pos: 17-18. LSA-CG. Pr: 0.9999
antigen_784|A0AAJ4YX42||WP_001255379.1|tpos:1-118	LIPO(Sec/SPII)	0.000512	0.000100	0.999033	0.000355	CS pos: 17-18. LSA-CG. Pr: 0.9999
antigen_785|A0A0D1J8D5||WP_001276571.1|tpos:1-128	OTHER	0.311086	0.001625	0.009856	0.677433	
antigen_786|A0A166N941||WP_001790025.1|tpos:1-42	OTHER	0.038069	0.007060	0.011773	0.943098	
antigen_787|A0A084NXQ2||WP_001549802.1|tpos:1-56	OTHER	0.029252	0.000184	0.110004	0.860560	
antigen_788|A0A390ZCI1||WP_014667714.1|tpos:8-308	LIPO(Sec/SPII)	0.031389	0.001277	0.703091	0.264243	CS pos: 10-11. LSG-CS. Pr: 0.6946
antigen_249|A0AAE8PC26||WP_000713843.1|tpos:1-242	SP(Sec/SPI)	0.928038	0.002206	0.004395	0.065362	CS pos: 24-25. TYA-QG. Pr: 0.7768
antigen_686|Q6GBS6|Serine-aspartate|WP_001060508.1|tpos:1-969	SP(Sec/SPI)	0.882825	0.088320	0.002088	0.026767	CS pos: 50-51. AKA-AE. Pr: 0.9452
antigen_135|A0AAX2MMQ3||WP_000581879.1|tpos:1-257	SP(Sec/SPI)	0.766575	0.002511	0.115266	0.115648	CS pos: 29-30. TKA-NG. Pr: 0.2986
antigen_520|A0A389U9A3||WP_000826671.1|tpos:1-324	LIPO(Sec/SPII)	0.000636	0.000175	0.998548	0.000642	CS pos: 17-18. ITG-CD. Pr: 0.9996
antigen_560|Q6SV31|Alpha-hemolysin|WP_000857474.1|tpos:1-319	SP(Sec/SPI)	0.997330	0.001738	0.000496	0.000436	CS pos: 26-27. ANA-AD. Pr: 0.9908
antigen_628|A0A8G2M8L9||WP_001033882.1|tpos:1-296	SP(Sec/SPI)	0.958377	0.020607	0.014432	0.006584	CS pos: 31-32. AFA-KS. Pr: 0.6792
antigen_715|X5DWN8||WP_001108538.1|tpos:1-250	OTHER	0.009033	0.000458	0.452150	0.538359	
antigen_716|A0A2W2JKA3||WP_001108538.1|tpos:1-250	OTHER	0.009033	0.000458	0.452150	0.538359	
antigen_717|Q6GGX3|Extracellular|WP_000934401.1|tpos:18-54	SP(Sec/SPI)	0.793300	0.046071	0.043932	0.116697	CS pos: 35-36. AKA-AE. Pr: 0.7219
antigen_53|A0AAE2ZZ06||WP_000208572.1|tpos:1-498	SP(Sec/SPI)	0.461930	0.001668	0.089464	0.446938	CS pos: 33-34. TKT-RL. Pr: 0.0532
antigen_54|A0AAJ4YVE5||WP_000208572.1|tpos:1-493	SP(Sec/SPI)	0.461930	0.001668	0.089464	0.446938	CS pos: 33-34. TKT-RL. Pr: 0.0532
antigen_55|A0A3A5LNY2||WP_000216727.1|tpos:1-150	SP(Sec/SPI)	0.770928	0.009975	0.049243	0.169854	CS pos: 33-34. ALA-KV. Pr: 0.6706
antigen_56|A0A0D1IUM4||WP_000216727.1|tpos:1-150	SP(Sec/SPI)	0.770928	0.009975	0.049243	0.169854	CS pos: 33-34. ALA-KV. Pr: 0.6706
antigen_122|A0A641A9D2||WP_001670268.1|tpos:5-265	LIPO(Sec/SPII)	0.006118	0.000301	0.993170	0.000411	CS pos: 18-19. IIG-CD. Pr: 0.9940
antigen_636|A0AAE8PEE6||WP_001036002.1|tpos:1-125	OTHER	0.096369	0.001334	0.061720	0.840577	
antigen_725|A0AAJ4YYS6||WP_001151896.1|tpos:1-635	SP(Sec/SPI)	0.936916	0.014306	0.003746	0.045032	CS pos: 37-38. AQA-AS. Pr: 0.8911
antigen_891|A0A0D6GCF3|Enterotoxin-like|WP_000473140.1|tpos:1-203	SP(Sec/SPI)	0.846830	0.045454	0.018201	0.089514	CS pos: 35-36. AGA-ST. Pr: 0.5558
antigen_999|A0A1K9AE69||WP_001151896.1|tpos:1-635	SP(Sec/SPI)	0.936916	0.014306	0.003746	0.045032	CS pos: 37-38. AQA-AS. Pr: 0.8911
antigen_567|A0A641AA78||WP_000668623.1|tpos:1-106	OTHER	0.316143	0.000827	0.041367	0.641662	
antigen_568|A0AAJ4YV78||WP_000455858.1|tpos:1-143	SP(Sec/SPI)	0.851983	0.003005	0.109854	0.035158	CS pos: 35-36. SHA-AV. Pr: 0.6136
antigen_569|A0A1M4RHY1|Poly-beta-1,6-N-acetyl-D-glucosamine|WP_000877372.1|tpos:1-290	SP(Sec/SPI)	0.984320	0.001189	0.006514	0.007977	CS pos: 30-31. ANA-DD. Pr: 0.9268
antigen_713|A0AAJ4YVY6||WP_001106646.1|tpos:1-189	SP(Sec/SPI)	0.930831	0.007741	0.018749	0.042678	CS pos: 27-28. TIA-DN. Pr: 0.8436
antigen_737|A0AAJ4YYM9||WP_001214649.1|tpos:1-327	LIPO(Sec/SPII)	0.000724	0.000156	0.998801	0.000319	CS pos: 21-22. VAA-CG. Pr: 0.9995
antigen_798|A0AAJ5CSI3|Thermonuclease|WP_001670297.1|tpos:1-228	SP(Sec/SPI)	0.483494	0.047113	0.080463	0.388930	CS pos: 60-61. ANA-SQ. Pr: 0.4331
antigen_874|A0A1S6DSG8||WP_000977806.1|tpos:1-256	LIPO(Sec/SPII)	0.001039	0.000077	0.998685	0.000199	CS pos: 24-25. TAG-CG. Pr: 0.9991
antigen_875|A0A2C6MZ76||WP_000977793.1|tpos:1-256	LIPO(Sec/SPII)	0.001082	0.000083	0.998603	0.000232	CS pos: 24-25. TAG-CG. Pr: 0.9991
antigen_10|A0A3A1VUR5||WP_000036335.1|tpos:1-157	LIPO(Sec/SPII)	0.026890	0.000371	0.846960	0.125779	CS pos: 19-20. AMT-CY. Pr: 0.8328
antigen_389|A0A641A6Q5||WP_000749381.1|tpos:1-279	SP(Sec/SPI)	0.997259	0.000708	0.001120	0.000913	CS pos: 24-25. AHA-QQ. Pr: 0.9787
antigen_390|W8U5S1||WP_000754457.1|tpos:1-342	LIPO(Sec/SPII)	0.000353	0.000056	0.999445	0.000145	CS pos: 18-19. LAA-CG. Pr: 0.9999
antigen_391|A0AAE2ZRY0||WP_000754457.1|tpos:1-342	LIPO(Sec/SPII)	0.000353	0.000056	0.999445	0.000145	CS pos: 18-19. LAA-CG. Pr: 0.9999
antigen_392|A0AAJ4YXI7||WP_000754457.1|tpos:1-342	LIPO(Sec/SPII)	0.000353	0.000056	0.999445	0.000145	CS pos: 18-19. LAA-CG. Pr: 0.9999
antigen_447|A0A3M9H3Z7||WP_000782836.1|tpos:1-233	SP(Sec/SPI)	0.990023	0.001852	0.005863	0.002263	CS pos: 30-31. VHA-EN. Pr: 0.9711
antigen_0|X5EHQ5||WP_000011825.1|tpos:1-284	OTHER	0.384471	0.001530	0.039319	0.574680	
antigen_274|A0A389UCX7||WP_000725582.1|tpos:1-514	SP(Sec/SPI)	0.984004	0.005240	0.002917	0.007840	CS pos: 27-28. SLA-IT. Pr: 0.8428
antigen_275|A0A641A8P6||WP_000725582.1|tpos:1-514	SP(Sec/SPI)	0.984004	0.005240	0.002917	0.007840	CS pos: 27-28. SLA-IT. Pr: 0.8428
antigen_276|W8U485|Membrane|WP_000725802.1|tpos:1-290	LIPO(Sec/SPII)	0.000365	0.000066	0.999252	0.000316	CS pos: 19-20. LAG-CD. Pr: 0.9999
antigen_471|A0A641A4E5||WP_000791416.1|tpos:1-350	SP(Sec/SPI)	0.768673	0.000885	0.229785	0.000657	CS pos: 29-30. ANS-AH. Pr: 0.3420
antigen_653|Q6GHV7|Iron-regulated|WP_001032763.1|tpos:320-665	OTHER	0.008040	0.001506	0.000986	0.989468	
antigen_733|A0AAJ4YY62||WP_001208914.1|tpos:1-494	SP(Sec/SPI)	0.992111	0.002784	0.002493	0.002612	CS pos: 32-33. AEA-SE. Pr: 0.9502
antigen_517|A0AAE8P9K4||WP_000825938.1|tpos:1-259	LIPO(Sec/SPII)	0.000388	0.000031	0.999470	0.000111	CS pos: 17-18. LAA-CG. Pr: 0.9999
antigen_519|A0A166LCE3||WP_000826671.1|tpos:1-324	LIPO(Sec/SPII)	0.000636	0.000175	0.998548	0.000642	CS pos: 17-18. ITG-CD. Pr: 0.9996
antigen_531|A0AAJ4YY44||WP_000831695.1|tpos:1-399	LIPO(Sec/SPII)	0.000545	0.000098	0.999003	0.000354	CS pos: 17-18. LAA-CG. Pr: 0.9998
antigen_532|A0A2S6DNW9||WP_000831695.1|tpos:1-399	LIPO(Sec/SPII)	0.000545	0.000098	0.999003	0.000354	CS pos: 17-18. LAA-CG. Pr: 0.9998
antigen_533|A0A641A4L8||WP_000831695.1|tpos:1-399	LIPO(Sec/SPII)	0.000545	0.000098	0.999003	0.000354	CS pos: 17-18. LAA-CG. Pr: 0.9998
antigen_565|A0A391DD44|4,4'-diaponeurosporenoate|WP_000871736.1|tpos:1-375	LIPO(Sec/SPII)	0.019820	0.003109	0.939713	0.037358	CS pos: 17-18. SMA-CG. Pr: 0.9422
antigen_566|A0A090N182||WP_000668623.1|tpos:1-106	OTHER	0.316143	0.000827	0.041367	0.641662	
antigen_16|A0A389V673||WP_000038538.1|tpos:1-507	SP(Sec/SPI)	0.703659	0.002845	0.022967	0.270529	CS pos: 27-28. VYA-FF. Pr: 0.4302
antigen_487|Q99RD2|Fibronectin-binding|WP_000794647.1|tpos:1-1015	SP(Sec/SPI)	0.880889	0.008227	0.095173	0.015710	CS pos: 37-38. AAA-SE. Pr: 0.7400
antigen_488|A0AAX2K2C1||WP_000794647.1|tpos:1-1015	SP(Sec/SPI)	0.880889	0.008227	0.095173	0.015710	CS pos: 37-38. AAA-SE. Pr: 0.7400
antigen_596|Q6GBS5|Serine-aspartate|WP_000934401.1|tpos:1-1375	SP(Sec/SPI)	0.812615	0.093189	0.002787	0.091408	CS pos: 52-53. AKA-AE. Pr: 0.8678
antigen_144|A0AAX2JYZ4||WP_000592318.1|tpos:1-1055	SP(Sec/SPI)	0.802545	0.004497	0.022605	0.170353	CS pos: 32-33. ASA-KL. Pr: 0.4027
antigen_145|A0AAE2ZUJ5||WP_000594516.1|tpos:1-309	SP(Sec/SPI)	0.937213	0.014534	0.003492	0.044761	CS pos: 29-30. SKA-EN. Pr: 0.8418
antigen_146|Q6GE14|Gamma-hemolysin|WP_000594516.1|tpos:1-309	SP(Sec/SPI)	0.937213	0.014534	0.003492	0.044761	CS pos: 29-30. SKA-EN. Pr: 0.8418
antigen_373|A0AAE2ZTH7||WP_000751200.1|tpos:1-297	SP(Sec/SPI)	0.997100	0.001250	0.001239	0.000410	CS pos: 24-25. AQA-YT. Pr: 0.9654
antigen_927|Q2FZK7|Bifunctional|WP_001074525.1|tpos:1-1257	SP(Sec/SPI)	0.997209	0.001289	0.001006	0.000496	CS pos: 29-30. VQA-AE. Pr: 0.9829
antigen_11|A0AAE8PD46||WP_000036335.1|tpos:1-157	LIPO(Sec/SPII)	0.026890	0.000371	0.846960	0.125779	CS pos: 19-20. AMT-CY. Pr: 0.8328
antigen_12|A0A641A618||WP_000037434.1|tpos:1-136	OTHER	0.152815	0.002626	0.088599	0.755959	
antigen_13|A0AAE3D6P3||WP_000037434.1|tpos:1-141	OTHER	0.152815	0.002626	0.088599	0.755959	
antigen_14|A0A166MWQ0||WP_000162202.1|tpos:1-138	OTHER	0.147912	0.002245	0.075152	0.774691	
antigen_15|A0A166E754||WP_000038243.1|tpos:1-139	OTHER	0.217563	0.001256	0.105785	0.675395	
antigen_292|A0AAE2ZWR5|Type|WP_000728950.1|tpos:1-1009	SP(Sec/SPI)	0.475242	0.000917	0.051651	0.472191	CS pos: 32-33. KYG-DQ. Pr: 0.0925
antigen_293|A0A3A5LV46|Type|WP_000728950.1|tpos:1-1009	SP(Sec/SPI)	0.475242	0.000917	0.051651	0.472191	CS pos: 32-33. KYG-DQ. Pr: 0.0925
antigen_478|A0A389XS11|Immunoglobulin-binding|WP_000792575.1|tpos:1-436	SP(Sec/SPI)	0.989464	0.003750	0.005096	0.001691	CS pos: 29-30. AKA-SE. Pr: 0.9454
antigen_621|A0AAE2ZZJ5||WP_000482647.1|tpos:1-31	LIPO(Sec/SPII)	0.033171	0.004484	0.672812	0.289533	CS pos: 15-16. LSG-CL. Pr: 0.6465
antigen_640|A0A0D6HDR6|Serine|WP_000676573.1|tpos:79-279	OTHER	0.020228	0.001162	0.002092	0.976517	
antigen_482|A0A181GKX6||WP_000793061.1|tpos:1-431	SP(Sec/SPI)	0.998666	0.000407	0.000617	0.000311	CS pos: 24-25. AQA-AN. Pr: 0.9569
antigen_668|W8TWS4|Ribonuclease|WP_001050913.1|tpos:1-519	OTHER	0.328428	0.004027	0.063802	0.603744	
antigen_669|A0A9P2YYD8||WP_001051433.1|tpos:1-829	SP(Sec/SPI)	0.544085	0.004763	0.034836	0.416316	CS pos: 38-39. TNA-PK. Pr: 0.1992
antigen_949|A0A0D6HF55|Serine|WP_000676573.1|tpos:78-279	OTHER	0.024046	0.001209	0.002259	0.972486	
antigen_975|Q2FVL6|DUF4467|WP_000819843.1|tpos:5-120	LIPO(Sec/SPII)	0.001179	0.000220	0.989147	0.009454	CS pos: 13-14. ISG-CG. Pr: 0.9926
antigen_976|A0A0D3QAF5|Immunoglobulin-binding|WP_000792575.1|tpos:1-436	SP(Sec/SPI)	0.989464	0.003750	0.005096	0.001691	CS pos: 29-30. AKA-SE. Pr: 0.9454
antigen_977|Q07227|Gamma-hemolysin|WP_000916694.1|tpos:1-315	SP(Sec/SPI)	0.982462	0.012837	0.000826	0.003875	CS pos: 29-30. AKA-AN. Pr: 0.9617
antigen_218|A0AAN1ZDM6||WP_000681155.1|tpos:1-615	SP(Sec/SPI)	0.988915	0.001047	0.009236	0.000802	CS pos: 26-27. AYA-VS. Pr: 0.8288
