# SignalP-5.0	Organism: gram+	Timestamp: 20260324090103
# ID	Prediction	SP(Sec/SPI)	TAT(Tat/SPI)	LIPO(Sec/SPII)	OTHER	CS Position
antigen_678|A0AAE8TIU7||YP_501172.1|tpos:1-325	SP(Sec/SPI)	0.969612	0.001064	0.028416	0.000908	CS pos: 26-27. ANA-EG. Pr: 0.8456
antigen_679|Q57227||YP_501172.1|tpos:1-325	SP(Sec/SPI)	0.969612	0.001064	0.028416	0.000908	CS pos: 26-27. ANA-EG. Pr: 0.8456
antigen_680|A0A0D1JQI9||YP_498628.1|tpos:1-427	OTHER	0.047176	0.001419	0.011136	0.940270	
antigen_991|A0AAQ1CLX2||YP_501322.1|tpos:1-822	SP(Sec/SPI)	0.713169	0.006206	0.045188	0.235438	CS pos: 31-32. TNA-PK. Pr: 0.2643
antigen_120|A0A6B2IZR7||YP_499481.1|tpos:1-571	LIPO(Sec/SPII)	0.000481	0.000083	0.999210	0.000226	CS pos: 20-21. LSA-CG. Pr: 0.9997
antigen_121|A0A391DGH4||YP_499481.1|tpos:1-571	LIPO(Sec/SPII)	0.000481	0.000083	0.999210	0.000226	CS pos: 20-21. LSA-CG. Pr: 0.9997
antigen_764|A0A5S9I2G1||YP_498979.1|tpos:120-186	OTHER	0.025582	0.000605	0.002433	0.971380	
antigen_281|A0AAE2ZUL3||YP_501152.1|tpos:1-516	LIPO(Sec/SPII)	0.000620	0.000068	0.999149	0.000162	CS pos: 20-21. LAA-CG. Pr: 0.9997
antigen_282|A0A641A6Z5||YP_501152.1|tpos:1-516	LIPO(Sec/SPII)	0.000620	0.000068	0.999149	0.000162	CS pos: 20-21. LAA-CG. Pr: 0.9997
antigen_283|A0A122DF78||YP_501152.1|tpos:1-516	LIPO(Sec/SPII)	0.000620	0.000068	0.999149	0.000162	CS pos: 20-21. LAA-CG. Pr: 0.9997
antigen_348|A0A2U0IR43|FPRL1|YP_499656.1|tpos:1-132	SP(Sec/SPI)	0.959873	0.002874	0.006357	0.030896	CS pos: 28-29. AKA-FF. Pr: 0.8854
antigen_349|A0AAE2ZWL4|FPRL1|YP_499656.1|tpos:1-133	SP(Sec/SPI)	0.959873	0.002874	0.006357	0.030896	CS pos: 28-29. AKA-FF. Pr: 0.8854
antigen_350|A0A641AC18|FPRL1|YP_499656.1|tpos:1-133	SP(Sec/SPI)	0.959873	0.002874	0.006357	0.030896	CS pos: 28-29. AKA-FF. Pr: 0.8854
antigen_351|A0AAE8PDQ6||YP_499668.1|tpos:1-238	SP(Sec/SPI)	0.809367	0.009674	0.029593	0.151366	CS pos: 31-32. VFS-FY. Pr: 0.3442
antigen_663|A0A9P2YZ05||YP_500880.1|tpos:1-2478	SP(Sec/SPI)	0.958021	0.037917	0.001836	0.002226	CS pos: 38-39. ASA-AE. Pr: 0.9061
antigen_184|A0A391M7N5||YP_499588.1|tpos:1-208	LIPO(Sec/SPII)	0.000447	0.000065	0.999242	0.000245	CS pos: 19-20. LAG-CT. Pr: 0.9999
antigen_185|X5DRS2||YP_499588.1|tpos:1-208	LIPO(Sec/SPII)	0.000447	0.000065	0.999242	0.000245	CS pos: 19-20. LAG-CT. Pr: 0.9999
antigen_186|A0AAE8TK88||YP_499588.1|tpos:1-208	LIPO(Sec/SPII)	0.000447	0.000065	0.999242	0.000245	CS pos: 19-20. LAG-CT. Pr: 0.9999
antigen_187|A0A7I0YLT7||YP_499522.1|tpos:1-106	OTHER	0.316143	0.000827	0.041367	0.641662	
antigen_755|A0AAX2MJ33||YP_498754.1|tpos:1-665	OTHER	0.262080	0.003000	0.149366	0.585554	
antigen_840|A0A0D1JPY7||YP_499995.1|tpos:1-226	OTHER	0.424153	0.003077	0.081213	0.491557	
antigen_274|A0A389UCX7||YP_498706.1|tpos:1-514	SP(Sec/SPI)	0.987636	0.004184	0.005656	0.002524	CS pos: 27-28. SLA-IT. Pr: 0.8530
antigen_275|A0A641A8P6||YP_498706.1|tpos:1-514	SP(Sec/SPI)	0.987636	0.004184	0.005656	0.002524	CS pos: 27-28. SLA-IT. Pr: 0.8530
antigen_276|W8U485|Membrane|YP_500806.1|tpos:1-290	LIPO(Sec/SPII)	0.000365	0.000066	0.999252	0.000316	CS pos: 19-20. LAG-CD. Pr: 0.9999
antigen_85|W8UWJ4||YP_500587.1|tpos:1-91	SP(Sec/SPI)	0.490585	0.043363	0.076147	0.389905	CS pos: 29-30. RQA-LV. Pr: 0.0985
antigen_86|H9BJ77||YP_499673.1|tpos:1-496	SP(Sec/SPI)	0.846276	0.005028	0.034606	0.114091	CS pos: 21-22. AGA-YS. Pr: 0.3698
antigen_668|W8TWS4|Ribonuclease|YP_499796.1|tpos:1-519	OTHER	0.328428	0.004027	0.063802	0.603744	
antigen_669|A0A9P2YYD8||YP_501322.1|tpos:1-822	SP(Sec/SPI)	0.713169	0.006206	0.045188	0.235438	CS pos: 31-32. TNA-PK. Pr: 0.2643
antigen_131|A0AAE3D6E5||YP_501465.1|tpos:1-374	LIPO(Sec/SPII)	0.001313	0.000073	0.998424	0.000190	CS pos: 20-21. LYS-CS. Pr: 0.9986
antigen_738|W8U414||YP_500900.1|tpos:1-327	LIPO(Sec/SPII)	0.000692	0.000148	0.998858	0.000301	CS pos: 21-22. VAA-CG. Pr: 0.9994
antigen_913|X5E526||YP_499330.1|tpos:1-279	SP(Sec/SPI)	0.997259	0.000708	0.001120	0.000913	CS pos: 24-25. AHA-QQ. Pr: 0.9787
antigen_914|A0A1D4H1Q1||YP_499364.1|tpos:1-242	LIPO(Sec/SPII)	0.000938	0.000074	0.998709	0.000279	CS pos: 17-18. LGA-CG. Pr: 0.9992
antigen_915|Q2G015|Clumping|YP_499368.1|tpos:1-927	SP(Sec/SPI)	0.955997	0.010304	0.029148	0.004551	CS pos: 39-40. ADA-SE. Pr: 0.8951
antigen_607|A0AAE2ZYH5||YP_501248.1|tpos:1-261	LIPO(Sec/SPII)	0.002894	0.000061	0.996423	0.000622	CS pos: 22-23. IGG-CV. Pr: 0.9969
antigen_477|E2GAH4||YP_499372.1|tpos:34-153	OTHER	0.020265	0.000857	0.000467	0.978411	
antigen_478|A0A389XS11|Immunoglobulin-binding|YP_501168.1|tpos:1-436	SP(Sec/SPI)	0.989464	0.003750	0.005096	0.001691	CS pos: 29-30. AKA-SE. Pr: 0.9454
antigen_479|A0A162H328|Immunoglobulin-binding|YP_501168.1|tpos:1-436	SP(Sec/SPI)	0.989464	0.003750	0.005096	0.001691	CS pos: 29-30. AKA-SE. Pr: 0.9454
antigen_480|A0A641A8U6|Immunoglobulin-binding|YP_501168.1|tpos:1-436	SP(Sec/SPI)	0.989464	0.003750	0.005096	0.001691	CS pos: 29-30. AKA-SE. Pr: 0.9454
antigen_135|A0AAX2MMQ3||YP_501243.1|tpos:1-257	SP(Sec/SPI)	0.603004	0.001213	0.140079	0.255704	CS pos: 31-32. TNG-RN. Pr: 0.1833
antigen_136|A0AAE8TL59||YP_501243.1|tpos:1-264	SP(Sec/SPI)	0.603004	0.001213	0.140079	0.255704	CS pos: 31-32. TNG-RN. Pr: 0.1833
antigen_137|A0A390W179||YP_501243.1|tpos:1-264	SP(Sec/SPI)	0.603004	0.001213	0.140079	0.255704	CS pos: 31-32. TNG-RN. Pr: 0.1833
antigen_138|A0A641A6Y4||YP_501249.1|tpos:8-233	OTHER	0.004502	0.000259	0.000450	0.994790	
antigen_580|A0A391LQ43||YP_499484.1|tpos:1-320	SP(Sec/SPI)	0.517601	0.001512	0.035073	0.445814	CS pos: 27-28. SLA-II. Pr: 0.1516
antigen_132|A0AAJ4YW01|Protein-export|YP_499357.2|tpos:1-77	OTHER	0.073480	0.000590	0.060001	0.865929	
antigen_133|A0A0D1FS96|Protein-export|YP_499357.2|tpos:1-77	OTHER	0.073480	0.000590	0.060001	0.865929	
antigen_134|A0A3A3AS45||YP_501248.1|tpos:1-258	LIPO(Sec/SPII)	0.002894	0.000061	0.996423	0.000622	CS pos: 22-23. IGG-CV. Pr: 0.9969
antigen_827|A0A4U2KHW9||YP_501184.1|tpos:6-31	OTHER	0.176995	0.017775	0.140157	0.665072	
antigen_828|E2D9B8||YP_500164.1|tpos:222-651	OTHER	0.012151	0.000848	0.005294	0.981707	
antigen_498|X5E203||YP_499598.1|tpos:1-357	SP(Sec/SPI)	0.499370	0.004282	0.241175	0.255173	CS pos: 33-34. VHT-NQ. Pr: 0.1597
antigen_499|A0AAE2ZUT4||YP_499598.1|tpos:1-357	SP(Sec/SPI)	0.499370	0.004282	0.241175	0.255173	CS pos: 33-34. VHT-NQ. Pr: 0.1597
antigen_500|Q99RL9||YP_501157.1|tpos:2-116	LIPO(Sec/SPII)	0.002010	0.000221	0.965737	0.032032	CS pos: 12-13. ISG-CG. Pr: 0.9703
antigen_501|A5JNM2||YP_500215.1|tpos:43-229	OTHER	0.127215	0.000598	0.004128	0.868058	
antigen_653|Q6GHV7|Iron-regulated|YP_499626.1|tpos:1-645	SP(Sec/SPI)	0.958209	0.037585	0.001797	0.002409	CS pos: 40-41. AQA-AA. Pr: 0.6565
antigen_384|A0AAE8PB46||YP_500812.1|tpos:1-231	SP(Sec/SPI)	0.986312	0.003284	0.008779	0.001626	CS pos: 27-28. AHA-SE. Pr: 0.9175
antigen_385|A0A391ERX3||YP_500812.1|tpos:1-231	SP(Sec/SPI)	0.986312	0.003284	0.008779	0.001626	CS pos: 27-28. AHA-SE. Pr: 0.9175
antigen_386|A0A0E8J2S9||YP_500812.1|tpos:1-231	SP(Sec/SPI)	0.986312	0.003284	0.008779	0.001626	CS pos: 27-28. AHA-SE. Pr: 0.9175
antigen_387|A0AAJ4YXY2||YP_500812.1|tpos:1-231	SP(Sec/SPI)	0.986312	0.003284	0.008779	0.001626	CS pos: 27-28. AHA-SE. Pr: 0.9175
antigen_388|A0A3A2IVX8||YP_499330.1|tpos:1-279	SP(Sec/SPI)	0.997259	0.000708	0.001120	0.000913	CS pos: 24-25. AHA-QQ. Pr: 0.9787
antigen_169|A0A0D1GAM5|Probable|YP_499213.1|tpos:1-338	LIPO(Sec/SPII)	0.013060	0.003282	0.973835	0.009823	CS pos: 24-25. FLG-CT. Pr: 0.9727
antigen_170|A0AAE8PDN0|Probable|YP_499213.1|tpos:1-338	LIPO(Sec/SPII)	0.013060	0.003282	0.973835	0.009823	CS pos: 24-25. FLG-CT. Pr: 0.9727
antigen_172|A0AAE2ZTC3||YP_498769.1|tpos:1-257	SP(Sec/SPI)	0.465262	0.001453	0.129551	0.403734	CS pos: 28-29. FLA-MK. Pr: 0.2087
antigen_790|A0A0C6ERT7||YP_500064.1|tpos:1-65	SP(Sec/SPI)	0.525926	0.002600	0.188303	0.283172	CS pos: 29-30. IEA-LE. Pr: 0.4682
antigen_997|A0A2C9TMN6||YP_501424.1|tpos:1-152	SP(Sec/SPI)	0.895299	0.002039	0.084029	0.018633	CS pos: 23-24. IYA-AI. Pr: 0.4477
antigen_998|A0AAQ1CIB4||YP_501429.1|tpos:1-619	SP(Sec/SPI)	0.993540	0.004521	0.001352	0.000587	CS pos: 27-28. AYA-DT. Pr: 0.9885
antigen_142|A0A641A7L3||YP_500990.1|tpos:1-1055	SP(Sec/SPI)	0.802545	0.004497	0.022605	0.170353	CS pos: 32-33. ASA-KL. Pr: 0.4027
antigen_143|A0A3A5LL43||YP_500990.1|tpos:1-1055	SP(Sec/SPI)	0.802545	0.004497	0.022605	0.170353	CS pos: 32-33. ASA-KL. Pr: 0.4027
antigen_681|A0A131K5I5||YP_498628.1|tpos:1-427	OTHER	0.047176	0.001419	0.011136	0.940270	
antigen_670|A0A6B5L736||YP_501322.1|tpos:1-822	SP(Sec/SPI)	0.713169	0.006206	0.045188	0.235438	CS pos: 31-32. TNA-PK. Pr: 0.2643
antigen_885|A0A0D3Q462||YP_498847.1|tpos:1-507	SP(Sec/SPI)	0.703659	0.002845	0.022967	0.270529	CS pos: 27-28. VYA-FF. Pr: 0.4302
antigen_886|A0A0D3Q467|Type|YP_498852.1|tpos:1-1009	SP(Sec/SPI)	0.475242	0.000917	0.051651	0.472191	CS pos: 32-33. KYG-DQ. Pr: 0.0925
antigen_890|A0A2G4VM73||YP_498916.1|tpos:1-560	OTHER	0.466602	0.005883	0.030313	0.497202	
antigen_944|Q2FXH4|LPXTG-anchored|YP_500376.1|tpos:1-2186	SP(Sec/SPI)	0.992410	0.003234	0.000883	0.003472	CS pos: 37-38. AQA-LT. Pr: 0.9713
antigen_209|A0A3A2ISC3||YP_498980.1|tpos:1-232	SP(Sec/SPI)	0.983392	0.002802	0.004913	0.008893	CS pos: 30-31. VNA-KG. Pr: 0.9010
antigen_210|A0A641A8Q8||YP_498980.1|tpos:1-232	SP(Sec/SPI)	0.983392	0.002802	0.004913	0.008893	CS pos: 30-31. VNA-KG. Pr: 0.9010
antigen_211|A0A0D6W7J6||YP_498982.1|tpos:1-227	SP(Sec/SPI)	0.955539	0.008174	0.016496	0.019790	CS pos: 30-31. GHA-KQ. Pr: 0.6146
antigen_212|A0A641AAF9||YP_498981.1|tpos:1-232	SP(Sec/SPI)	0.922105	0.003753	0.064595	0.009547	CS pos: 30-31. GHA-KV. Pr: 0.5279
antigen_213|A0A641A9T1|Serine|YP_499541.1|tpos:1-336	SP(Sec/SPI)	0.969793	0.025019	0.004285	0.000902	CS pos: 29-30. ANA-LS. Pr: 0.6936
antigen_514|Q7DI48||YP_501161.1|tpos:1-259	LIPO(Sec/SPII)	0.000389	0.000032	0.999467	0.000112	CS pos: 17-18. LAA-CG. Pr: 0.9999
antigen_515|X5EJN4||YP_501161.1|tpos:1-259	LIPO(Sec/SPII)	0.000389	0.000032	0.999467	0.000112	CS pos: 17-18. LAA-CG. Pr: 0.9999
antigen_346|A0A659IBA1||YP_499670.1|tpos:1-241	SP(Sec/SPI)	0.877821	0.005262	0.073188	0.043728	CS pos: 38-39. AKA-YN. Pr: 0.3634
antigen_347|A0AAE8PDG0||YP_499669.1|tpos:1-241	SP(Sec/SPI)	0.699930	0.006631	0.265755	0.027684	CS pos: 38-39. AKA-YY. Pr: 0.2570
antigen_565|A0A391DD44|4,4'-diaponeurosporenoate|YP_501334.1|tpos:1-375	LIPO(Sec/SPII)	0.019225	0.003522	0.936878	0.040375	CS pos: 17-18. SMA-CG. Pr: 0.9397
antigen_566|A0A090N182||YP_499522.1|tpos:1-106	OTHER	0.316143	0.000827	0.041367	0.641662	
antigen_6|W8UTZ7|Maltodextrin-binding|YP_498773.1|tpos:1-423	LIPO(Sec/SPII)	0.000598	0.000042	0.999204	0.000156	CS pos: 20-21. VTA-CG. Pr: 0.9997
antigen_374|A0A1J0J3G8||YP_498850.1|tpos:1-297	SP(Sec/SPI)	0.997218	0.001162	0.001224	0.000396	CS pos: 24-25. AQA-YT. Pr: 0.9654
antigen_375|A0A2U0IJR9||YP_498850.1|tpos:1-297	SP(Sec/SPI)	0.997218	0.001162	0.001224	0.000396	CS pos: 24-25. AQA-YT. Pr: 0.9654
antigen_376|A0A389VIP1|Probable|YP_501340.1|tpos:1-233	SP(Sec/SPI)	0.994875	0.002931	0.001546	0.000648	CS pos: 29-30. AHA-AE. Pr: 0.9855
antigen_377|A0A0Y9QEI6|Probable|YP_501340.1|tpos:1-233	SP(Sec/SPI)	0.994875	0.002931	0.001546	0.000648	CS pos: 29-30. AHA-AE. Pr: 0.9855
antigen_378|P60158|Probable|YP_501340.1|tpos:1-233	SP(Sec/SPI)	0.994875	0.002931	0.001546	0.000648	CS pos: 29-30. AHA-AE. Pr: 0.9855
antigen_379|A0A2S6D294|Probable|YP_501340.1|tpos:1-233	SP(Sec/SPI)	0.994875	0.002931	0.001546	0.000648	CS pos: 29-30. AHA-AE. Pr: 0.9855
antigen_380|A0A8G2MAE5|Probable|YP_501340.1|tpos:1-233	SP(Sec/SPI)	0.994875	0.002931	0.001546	0.000648	CS pos: 29-30. AHA-AE. Pr: 0.9855
antigen_728|A0A0D1JUU6||YP_499011.1|tpos:1-334	SP(Sec/SPI)	0.994915	0.003012	0.001437	0.000636	CS pos: 25-26. ANA-AT. Pr: 0.9700
antigen_729|A0AAE8PBT4||YP_499011.1|tpos:1-334	SP(Sec/SPI)	0.994915	0.003012	0.001437	0.000636	CS pos: 25-26. ANA-AT. Pr: 0.9700
antigen_730|Q6GJK9|N-acetylmuramoyl-L-alanine|YP_499011.1|tpos:1-334	SP(Sec/SPI)	0.994915	0.003012	0.001437	0.000636	CS pos: 25-26. ANA-AT. Pr: 0.9700
antigen_903|A0A0D6G9V6||YP_498981.1|tpos:1-232	SP(Sec/SPI)	0.922105	0.003753	0.064595	0.009547	CS pos: 30-31. GHA-KV. Pr: 0.5279
antigen_904|A0A0D6GBH7||YP_498986.1|tpos:1-225	SP(Sec/SPI)	0.988981	0.007047	0.002727	0.001245	CS pos: 30-31. VKA-ST. Pr: 0.8511
antigen_905|A0A0D6GBG7||YP_498987.1|tpos:1-502	SP(Sec/SPI)	0.993749	0.002136	0.001777	0.002338	CS pos: 32-33. AEA-SE. Pr: 0.9502
antigen_166|A0AAJ5CS58||YP_501243.1|tpos:1-264	SP(Sec/SPI)	0.603004	0.001213	0.140079	0.255704	CS pos: 31-32. TNG-RN. Pr: 0.1833
antigen_167|Q9X662|Probable|YP_499213.1|tpos:1-338	LIPO(Sec/SPII)	0.013060	0.003282	0.973835	0.009823	CS pos: 24-25. FLG-CT. Pr: 0.9727
antigen_322|A0A0D1GQ07||YP_499180.1|tpos:1-168	SP(Sec/SPI)	0.997919	0.000501	0.001324	0.000257	CS pos: 27-28. AEA-AS. Pr: 0.9493
antigen_323|W8TRN2||YP_499180.1|tpos:1-168	SP(Sec/SPI)	0.997919	0.000501	0.001324	0.000257	CS pos: 27-28. AEA-AS. Pr: 0.9493
antigen_324|Q7X0E4||YP_499669.1|tpos:100-206	OTHER	0.051783	0.007828	0.007643	0.932747	
antigen_289|A0A7U7ET86|Immunoglobulin|YP_498670.1|tpos:1-516	SP(Sec/SPI)	0.986537	0.008981	0.003804	0.000678	CS pos: 36-37. ANA-AQ. Pr: 0.9494
antigen_290|P0A015|Immunoglobulin|YP_498670.1|tpos:1-516	SP(Sec/SPI)	0.986537	0.008981	0.003804	0.000678	CS pos: 36-37. ANA-AQ. Pr: 0.9494
antigen_291|A0A0Z0ILF4|Type|YP_498852.1|tpos:1-1009	SP(Sec/SPI)	0.475242	0.000917	0.051651	0.472191	CS pos: 32-33. KYG-DQ. Pr: 0.0925
antigen_577|W8TVQ4|Cell|YP_500264.1|tpos:1-280	SP(Sec/SPI)	0.795076	0.001816	0.137729	0.065380	CS pos: 32-33. SQS-QS. Pr: 0.5493
antigen_578|A0AAJ5CRM5||YP_500028.1|tpos:1-296	LIPO(Sec/SPII)	0.000287	0.000047	0.999526	0.000140	CS pos: 17-18. LSG-CS. Pr: 0.9999
antigen_579|A0A9P2YV90||YP_500025.1|tpos:1-304	LIPO(Sec/SPII)	0.000374	0.000055	0.999384	0.000187	CS pos: 17-18. LSG-CS. Pr: 0.9998
antigen_766|W8UWT4||YP_500215.1|tpos:13-233	OTHER	0.001302	0.000206	0.000331	0.998161	
antigen_767|A0A0D1H9A1||YP_500498.1|tpos:1-347	OTHER	0.012203	0.001714	0.005390	0.980693	
antigen_472|A0A166Q7U6|Fibrinogen-binding|YP_499658.1|tpos:1-165	SP(Sec/SPI)	0.991978	0.003351	0.004114	0.000556	CS pos: 29-30. ADA-SE. Pr: 0.9025
antigen_473|A0A641A9N7|Fibrinogen-binding|YP_499658.1|tpos:1-165	SP(Sec/SPI)	0.991978	0.003351	0.004114	0.000556	CS pos: 29-30. ADA-SE. Pr: 0.9025
antigen_474|P0C6P2|Fibrinogen-binding|YP_499658.1|tpos:1-165	SP(Sec/SPI)	0.991978	0.003351	0.004114	0.000556	CS pos: 29-30. ADA-SE. Pr: 0.9025
antigen_735|A0A3A3AEZ5||YP_498987.1|tpos:1-502	SP(Sec/SPI)	0.993749	0.002136	0.001777	0.002338	CS pos: 32-33. AEA-SE. Pr: 0.9502
antigen_896|A0A0D6GBK0||YP_498972.1|tpos:1-231	SP(Sec/SPI)	0.942068	0.003913	0.044045	0.009974	CS pos: 30-31. VHA-EK. Pr: 0.9103
antigen_897|Q2G0X7|Staphylococcal|YP_498973.1|tpos:1-356	SP(Sec/SPI)	0.982026	0.003614	0.009772	0.004588	CS pos: 30-31. VKA-EK. Pr: 0.9309
antigen_898|Q2G1S8|Staphylococcal|YP_498975.1|tpos:1-308	SP(Sec/SPI)	0.976308	0.012977	0.007669	0.003045	CS pos: 30-31. ANA-TT. Pr: 0.5306
antigen_697|A0A166Q5A2||YP_499529.1|tpos:1-287	OTHER	0.009825	0.000832	0.001248	0.988095	
antigen_698|A0A641ABA7||YP_499529.1|tpos:1-287	OTHER	0.009825	0.000832	0.001248	0.988095	
antigen_699|W8URT6||YP_499529.1|tpos:1-287	OTHER	0.009825	0.000832	0.001248	0.988095	
antigen_700|A0AAJ4YXI6||YP_499540.1|tpos:1-393	SP(Sec/SPI)	0.953122	0.014080	0.023049	0.009748	CS pos: 36-37. AKA-DS. Pr: 0.7703
antigen_959|A0A0E8JWI2||YP_500618.1|tpos:1-388	SP(Sec/SPI)	0.994703	0.001864	0.002483	0.000949	CS pos: 25-26. ANA-ES. Pr: 0.9149
antigen_661|A0A068DV34||YP_498674.1|tpos:1-330	LIPO(Sec/SPII)	0.000361	0.000102	0.999306	0.000231	CS pos: 20-21. LAG-CS. Pr: 0.9999
antigen_662|A0AAX2K2V4||YP_500880.1|tpos:1-2478	SP(Sec/SPI)	0.958021	0.037917	0.001836	0.002226	CS pos: 38-39. ASA-AE. Pr: 0.9061
antigen_975|Q2FVL6|DUF4467|YP_501157.1|tpos:1-116	LIPO(Sec/SPII)	0.001193	0.000221	0.988538	0.010048	CS pos: 13-14. ISG-CG. Pr: 0.9922
antigen_976|A0A0D3QAF5|Immunoglobulin-binding|YP_501168.1|tpos:1-436	SP(Sec/SPI)	0.989464	0.003750	0.005096	0.001691	CS pos: 29-30. AKA-SE. Pr: 0.9454
antigen_206|A0AAJ4YWH1||YP_498798.1|tpos:1-470	OTHER	0.009823	0.000621	0.001157	0.988400	
antigen_731|A0AAE8PDC6||YP_498991.1|tpos:13-239	OTHER	0.008320	0.000845	0.000834	0.990000	
antigen_250|O85383||YP_498972.1|tpos:157-206	OTHER	0.143015	0.001952	0.007497	0.847536	
antigen_251|A0AAE2ZV66||YP_501424.1|tpos:1-152	SP(Sec/SPI)	0.895299	0.002039	0.084029	0.018633	CS pos: 23-24. IYA-AI. Pr: 0.4477
antigen_252|A0AAJ4YZG0||YP_501424.1|tpos:1-139	SP(Sec/SPI)	0.895299	0.002039	0.084029	0.018633	CS pos: 23-24. IYA-AI. Pr: 0.4477
antigen_253|A0AAX2ML76|UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide)|YP_499950.1|tpos:1-356	OTHER	0.310983	0.006498	0.013024	0.669495	
antigen_254|A0A0D6WBZ7||YP_501032.1|tpos:1-267	SP(Sec/SPI)	0.998381	0.000739	0.000657	0.000222	CS pos: 27-28. AHA-SE. Pr: 0.9903
antigen_598|A0AAE8TIS4|triacylglycerol|YP_498890.1|tpos:1-690	SP(Sec/SPI)	0.973163	0.017617	0.002754	0.006466	CS pos: 37-38. AQA-SE. Pr: 0.9311
antigen_45|A0A389VEG0||YP_499480.1|tpos:1-551	LIPO(Sec/SPII)	0.000807	0.000113	0.998667	0.000412	CS pos: 20-21. LSG-CA. Pr: 0.9996
antigen_46|A0A641AA31||YP_499480.1|tpos:1-551	LIPO(Sec/SPII)	0.000807	0.000113	0.998667	0.000412	CS pos: 20-21. LSG-CA. Pr: 0.9996
antigen_690|A0AAE8PCR4|Bifunctional|YP_499546.1|tpos:1-1256	SP(Sec/SPI)	0.997209	0.001289	0.001006	0.000496	CS pos: 29-30. VQA-AE. Pr: 0.9829
antigen_589|A0AAX2MMZ9|Staphylokinase|YP_500658.1|tpos:1-163	SP(Sec/SPI)	0.977036	0.001878	0.019402	0.001684	CS pos: 27-28. VSA-SS. Pr: 0.8971
antigen_590|Q9LC46|Staphylokinase|YP_500658.1|tpos:1-163	SP(Sec/SPI)	0.977036	0.001878	0.019402	0.001684	CS pos: 27-28. VSA-SS. Pr: 0.8971
antigen_591|C3VIQ5|Staphylokinase|YP_500658.1|tpos:1-163	SP(Sec/SPI)	0.977036	0.001878	0.019402	0.001684	CS pos: 27-28. VSA-SS. Pr: 0.8971
antigen_592|A0A9P3DML6|Staphylokinase|YP_500658.1|tpos:1-163	SP(Sec/SPI)	0.977036	0.001878	0.019402	0.001684	CS pos: 27-28. VSA-SS. Pr: 0.8971
antigen_593|X5DZ18|ESAT-6|YP_498853.1|tpos:1-152	OTHER	0.095756	0.001748	0.319717	0.582778	
antigen_928|A0A0D6HSN6|Iron-regulated|YP_499626.1|tpos:1-645	SP(Sec/SPI)	0.958209	0.037585	0.001797	0.002409	CS pos: 40-41. AQA-AA. Pr: 0.6565
antigen_929|X5EGV6||YP_499629.1|tpos:1-358	SP(Sec/SPI)	0.983168	0.001823	0.001339	0.013670	CS pos: 32-33. VLA-DE. Pr: 0.9680
antigen_930|A0A0D6HUN3||YP_499633.1|tpos:1-244	OTHER	0.309695	0.000617	0.021892	0.667796	
antigen_931|A0A0D3Q6F6|Fibrinogen-binding|YP_499654.1|tpos:1-109	SP(Sec/SPI)	0.986025	0.002738	0.009899	0.001338	CS pos: 29-30. SHA-QT. Pr: 0.8070
antigen_932|A0A0D3Q6D3|FPRL1|YP_499656.1|tpos:1-133	SP(Sec/SPI)	0.959873	0.002874	0.006357	0.030896	CS pos: 28-29. AKA-FF. Pr: 0.8854
antigen_933|A0A0D3Q6S2|Fibrinogen-binding|YP_499658.1|tpos:1-165	SP(Sec/SPI)	0.991978	0.003351	0.004114	0.000556	CS pos: 29-30. ADA-SE. Pr: 0.9025
antigen_934|A0A0D3Q6S7|Alpha-hemolysin|YP_499665.1|tpos:1-319	SP(Sec/SPI)	0.997425	0.001650	0.000505	0.000420	CS pos: 26-27. ANA-AD. Pr: 0.9908
antigen_5|A0A390PKN6||YP_500215.1|tpos:7-232	OTHER	0.002905	0.000305	0.000452	0.996339	
antigen_496|A0A166JMZ6||YP_499598.1|tpos:1-357	SP(Sec/SPI)	0.499370	0.004282	0.241175	0.255173	CS pos: 33-34. VHT-NQ. Pr: 0.1597
antigen_497|A0A390B6L2||YP_499598.1|tpos:1-357	SP(Sec/SPI)	0.499370	0.004282	0.241175	0.255173	CS pos: 33-34. VHT-NQ. Pr: 0.1597
antigen_982|A0A0D3QAH7||YP_501234.1|tpos:1-139	OTHER	0.252761	0.002357	0.305250	0.439631	
antigen_983|A0A266CTA0||YP_501235.1|tpos:1-139	OTHER	0.316387	0.001491	0.072354	0.609767	
antigen_984|A0A0D6GXZ6||YP_501237.1|tpos:1-140	OTHER	0.225666	0.002545	0.095256	0.676532	
antigen_194|A0A641A4M0||YP_500421.1|tpos:1-208	LIPO(Sec/SPII)	0.000404	0.000047	0.999409	0.000140	CS pos: 18-19. LTA-CG. Pr: 0.9998
antigen_195|A0A391AB27||YP_500421.1|tpos:1-208	LIPO(Sec/SPII)	0.000404	0.000047	0.999409	0.000140	CS pos: 18-19. LTA-CG. Pr: 0.9998
antigen_196|A0AAE8TKH1||YP_500421.1|tpos:1-208	LIPO(Sec/SPII)	0.000404	0.000047	0.999409	0.000140	CS pos: 18-19. LTA-CG. Pr: 0.9998
antigen_197|A0AAJ5CSE5||YP_500421.1|tpos:1-208	LIPO(Sec/SPII)	0.000404	0.000047	0.999409	0.000140	CS pos: 18-19. LTA-CG. Pr: 0.9998
