# SignalP-5.0	Organism: gram+	Timestamp: 20260324085610
# ID	Prediction	SP(Sec/SPI)	TAT(Tat/SPI)	LIPO(Sec/SPII)	OTHER	CS Position
antigen_144|A0AAX2JYZ4||WP_000592298.1|tpos:1-1055	SP(Sec/SPI)	0.802545	0.004497	0.022605	0.170353	CS pos: 32-33. ASA-KL. Pr: 0.4027
antigen_551|A0A2U0ITW0|triacylglycerol|WP_000842036.1|tpos:1-680	SP(Sec/SPI)	0.983985	0.005100	0.010084	0.000831	CS pos: 34-35. AQA-AE. Pr: 0.9716
antigen_552|W8UB74||WP_000842277.1|tpos:1-163	SP(Sec/SPI)	0.879749	0.014507	0.003793	0.101951	CS pos: 32-33. VKA-AP. Pr: 0.8741
antigen_657|A0A3M9GHA5|Probable|WP_001041666.1|tpos:1-372	SP(Sec/SPI)	0.994665	0.003738	0.000806	0.000790	CS pos: 38-39. AYA-DE. Pr: 0.9957
antigen_831|A0A2I7Y9L9|Holin-like|WP_001802298.1|tpos:1-34	OTHER	0.083031	0.019664	0.057199	0.840106	
antigen_832|A0A0D1IYZ2||WP_001802312.1|tpos:1-35	OTHER	0.145710	0.009628	0.065456	0.779206	
antigen_833|A0AAE2ZSY0||WP_001789076.1|tpos:1-41	OTHER	0.054541	0.001821	0.089271	0.854367	
antigen_834|A0AAE2ZTW7||WP_000476339.1|tpos:1-304	LIPO(Sec/SPII)	0.000331	0.000057	0.999432	0.000179	CS pos: 17-18. LSG-CS. Pr: 0.9999
antigen_920|X5E0C0|Lipoprotein|WP_000732329.1|tpos:1-273	LIPO(Sec/SPII)	0.000463	0.000066	0.999326	0.000145	CS pos: 19-20. LAA-CG. Pr: 0.9998
antigen_967|A0AAW4Y4U5||WP_001050543.1|tpos:201-1975	OTHER	0.114985	0.041150	0.040470	0.803395	
antigen_447|A0A3M9H3Z7||WP_000782839.1|tpos:1-231	SP(Sec/SPI)	0.923795	0.003026	0.065122	0.008057	CS pos: 30-31. VHA-EK. Pr: 0.8855
antigen_448|Q70MK4||WP_000782736.1|tpos:1-260	LIPO(Sec/SPII)	0.000275	0.000041	0.999559	0.000125	CS pos: 19-20. LAG-CS. Pr: 1.0000
antigen_502|A0AAE8PD09||WP_001033320.1|tpos:7-239	OTHER	0.462516	0.005405	0.005306	0.526773	
antigen_167|Q9X662|Probable|WP_000625887.1|tpos:1-338	LIPO(Sec/SPII)	0.012847	0.002662	0.974681	0.009810	CS pos: 24-25. FLG-CT. Pr: 0.9737
antigen_168|A0A641A5I4|Probable|WP_000625887.1|tpos:1-338	LIPO(Sec/SPII)	0.012847	0.002662	0.974681	0.009810	CS pos: 24-25. FLG-CT. Pr: 0.9737
antigen_722|A0A641A9X6||WP_001151881.1|tpos:1-635	SP(Sec/SPI)	0.850758	0.031457	0.004749	0.113036	CS pos: 37-38. AQA-AS. Pr: 0.8264
antigen_866|A0AAE2ZV88|triacylglycerol|WP_000842036.1|tpos:1-680	SP(Sec/SPI)	0.983985	0.005100	0.010084	0.000831	CS pos: 34-35. AQA-AE. Pr: 0.9716
antigen_966|Q7DIE8|Delta-hemolysin|WP_000046023.1|tpos:1-26	OTHER	0.090091	0.008981	0.029150	0.871778	
antigen_997|A0A2C9TMN6||WP_000734795.1|tpos:1-152	SP(Sec/SPI)	0.900776	0.002037	0.077588	0.019599	CS pos: 23-24. IYA-AI. Pr: 0.4484
antigen_998|A0AAQ1CIB4||WP_001125619.1|tpos:1-619	SP(Sec/SPI)	0.993789	0.004323	0.001322	0.000566	CS pos: 27-28. AYA-DT. Pr: 0.9885
antigen_325|P0A0L8|Enterotoxin|WP_000608674.1|tpos:64-228	OTHER	0.062524	0.000462	0.002504	0.934510	
antigen_350|A0A641AC18|FPRL1|WP_000739582.1|tpos:1-132	SP(Sec/SPI)	0.953521	0.002047	0.009468	0.034963	CS pos: 28-29. AKA-FF. Pr: 0.8694
antigen_405|A0AAE2ZYQ6||WP_000750412.1|tpos:21-254	OTHER	0.021845	0.000930	0.003797	0.973428	
antigen_656|A0A122JP17|Probable|WP_001041666.1|tpos:1-372	SP(Sec/SPI)	0.994665	0.003738	0.000806	0.000790	CS pos: 38-39. AYA-DE. Pr: 0.9957
antigen_912|Q83TG5||WP_001093562.1|tpos:1-146	LIPO(Sec/SPII)	0.000794	0.000101	0.998882	0.000223	CS pos: 20-21. LGA-CG. Pr: 0.9993
antigen_993|A0A0D3QB03||WP_000604727.1|tpos:1-66	OTHER	0.261180	0.001766	0.195018	0.542036	
antigen_29|A0A9P2Z0D5||WP_000120309.1|tpos:1-380	SP(Sec/SPI)	0.990235	0.006169	0.002709	0.000887	CS pos: 32-33. VEA-KD. Pr: 0.9595
antigen_30|A0AAE3D4M0||WP_000120309.1|tpos:1-380	SP(Sec/SPI)	0.990235	0.006169	0.002709	0.000887	CS pos: 32-33. VEA-KD. Pr: 0.9595
antigen_31|A0AAJ5CTZ3||WP_000120309.1|tpos:1-380	SP(Sec/SPI)	0.990235	0.006169	0.002709	0.000887	CS pos: 32-33. VEA-KD. Pr: 0.9595
antigen_32|A0A3A2ZYW2|Thermonuclease|WP_001793574.1|tpos:1-228	SP(Sec/SPI)	0.488675	0.047176	0.082828	0.381320	CS pos: 60-61. ANA-SQ. Pr: 0.4331
antigen_420|A0AAE8P9X9||WP_000769689.1|tpos:1-144	SP(Sec/SPI)	0.973909	0.003194	0.020514	0.002384	CS pos: 30-31. VSA-AE. Pr: 0.7117
antigen_421|A0A390J584||WP_000769689.1|tpos:1-144	SP(Sec/SPI)	0.973909	0.003194	0.020514	0.002384	CS pos: 30-31. VSA-AE. Pr: 0.7117
antigen_651|A0A641A6X6|Serine|WP_001039444.1|tpos:1-240	SP(Sec/SPI)	0.949864	0.009414	0.005520	0.035202	CS pos: 36-37. AKA-EN. Pr: 0.8675
antigen_652|Q53781|Serine|WP_001039444.1|tpos:1-240	SP(Sec/SPI)	0.949864	0.009414	0.005520	0.035202	CS pos: 36-37. AKA-EN. Pr: 0.8675
antigen_653|Q6GHV7|Iron-regulated|WP_001041585.1|tpos:1-645	SP(Sec/SPI)	0.958209	0.037585	0.001797	0.002409	CS pos: 40-41. AQA-AA. Pr: 0.6565
antigen_962|A0A224B3G8|Staphylokinase|WP_000920038.1|tpos:1-163	SP(Sec/SPI)	0.977036	0.001878	0.019402	0.001684	CS pos: 27-28. VSA-SS. Pr: 0.8971
antigen_963|A0A0D6HCK9||WP_000595401.1|tpos:1-338	SP(Sec/SPI)	0.984323	0.004380	0.004180	0.007116	CS pos: 29-30. SYA-KI. Pr: 0.8417
antigen_977|Q07227|Gamma-hemolysin|WP_000916709.1|tpos:1-315	SP(Sec/SPI)	0.979584	0.016071	0.000851	0.003494	CS pos: 29-30. AKA-AN. Pr: 0.9603
antigen_164|A0AAJ4YWK2||WP_000610231.1|tpos:1-1141	SP(Sec/SPI)	0.833570	0.075298	0.002832	0.088300	CS pos: 52-53. AKA-AE. Pr: 0.8729
antigen_583|A0A3M7ZM78||WP_000916709.1|tpos:1-315	SP(Sec/SPI)	0.979584	0.016071	0.000851	0.003494	CS pos: 29-30. AKA-AN. Pr: 0.9603
antigen_584|Q6G6Q1|Gamma-hemolysin|WP_000916709.1|tpos:1-315	SP(Sec/SPI)	0.979584	0.016071	0.000851	0.003494	CS pos: 29-30. AKA-AN. Pr: 0.9603
antigen_585|A0A2U0ITH7||WP_000916746.1|tpos:1-319	OTHER	0.022591	0.000630	0.013038	0.963742	
antigen_142|A0A641A7L3||WP_000592298.1|tpos:1-1055	SP(Sec/SPI)	0.802545	0.004497	0.022605	0.170353	CS pos: 32-33. ASA-KL. Pr: 0.4027
antigen_143|A0A3A5LL43||WP_000592298.1|tpos:1-1055	SP(Sec/SPI)	0.802545	0.004497	0.022605	0.170353	CS pos: 32-33. ASA-KL. Pr: 0.4027
antigen_926|P0C1U8|Glutamyl|WP_000676532.1|tpos:1-333	SP(Sec/SPI)	0.968856	0.025625	0.004571	0.000948	CS pos: 29-30. ANA-LS. Pr: 0.6907
antigen_980|A0A0D3QAE7||WP_000721550.1|tpos:1-313	LIPO(Sec/SPII)	0.001304	0.000196	0.998173	0.000327	CS pos: 20-21. LSG-CS. Pr: 0.9989
antigen_39|A0AAJ4YVQ1||WP_000222233.1|tpos:1-806	SP(Sec/SPI)	0.556281	0.003956	0.178604	0.261158	CS pos: 40-41. AVA-DT. Pr: 0.2450
antigen_240|A0A641AAE0||WP_000704946.1|tpos:1-159	SP(Sec/SPI)	0.989517	0.001169	0.008401	0.000912	CS pos: 26-27. TNA-NE. Pr: 0.9516
antigen_241|A0AAE8TJG1||WP_000704946.1|tpos:1-159	SP(Sec/SPI)	0.989517	0.001169	0.008401	0.000912	CS pos: 26-27. TNA-NE. Pr: 0.9516
antigen_393|A0A659ZYI3||WP_000755720.1|tpos:1-144	LIPO(Sec/SPII)	0.000491	0.000086	0.999138	0.000285	CS pos: 17-18. LTA-CG. Pr: 0.9998
antigen_394|A0A163VMG3||WP_000755720.1|tpos:1-144	LIPO(Sec/SPII)	0.000491	0.000086	0.999138	0.000285	CS pos: 17-18. LTA-CG. Pr: 0.9998
antigen_395|A0A9Q4UZ21||WP_001838109.1|tpos:1-205	OTHER	0.371347	0.003619	0.021727	0.603306	
antigen_396|A0A9P3DM65||WP_001838109.1|tpos:1-205	OTHER	0.371347	0.003619	0.021727	0.603306	
antigen_397|A0A389VCE2||WP_000757407.1|tpos:1-242	LIPO(Sec/SPII)	0.000938	0.000074	0.998709	0.000279	CS pos: 17-18. LGA-CG. Pr: 0.9992
antigen_441|A0A389XVZ5||WP_000781345.1|tpos:1-234	SP(Sec/SPI)	0.990668	0.005669	0.001911	0.001752	CS pos: 30-31. VNA-SE. Pr: 0.9760
antigen_793|A0A391F9N7||WP_001826822.1|tpos:1-243	LIPO(Sec/SPII)	0.000403	0.000052	0.999337	0.000208	CS pos: 22-23. IAG-CG. Pr: 0.9998
antigen_794|A0A9N8IH31||WP_014936986.1|tpos:1-270	LIPO(Sec/SPII)	0.000413	0.000056	0.999261	0.000271	CS pos: 22-23. IGG-CG. Pr: 0.9998
antigen_996|A0AAN1H0Q7|Neutral|WP_001225025.1|tpos:12-509	SP(Sec/SPI)	0.482344	0.013822	0.053389	0.450444	CS pos: 16-17. ALA-ID. Pr: 0.3389
antigen_270|W8U0W4||WP_000724887.1|tpos:1-292	LIPO(Sec/SPII)	0.000634	0.000051	0.999117	0.000198	CS pos: 19-20. ISA-CG. Pr: 0.9997
antigen_251|A0AAE2ZV66||WP_000734795.1|tpos:1-152	SP(Sec/SPI)	0.900776	0.002037	0.077588	0.019599	CS pos: 23-24. IYA-AI. Pr: 0.4484
antigen_252|A0AAJ4YZG0||WP_000734795.1|tpos:1-143	SP(Sec/SPI)	0.900776	0.002037	0.077588	0.019599	CS pos: 23-24. IYA-AI. Pr: 0.4484
antigen_253|A0AAX2ML76|UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide)|WP_000160904.1|tpos:1-356	OTHER	0.310983	0.006498	0.013024	0.669495	
antigen_254|A0A0D6WBZ7||WP_000717388.1|tpos:1-269	SP(Sec/SPI)	0.998381	0.000739	0.000657	0.000222	CS pos: 27-28. AHA-SE. Pr: 0.9903
antigen_356|C4B833||WP_000744067.1|tpos:1-633	SP(Sec/SPI)	0.990024	0.001649	0.001362	0.006965	CS pos: 26-27. ADA-IV. Pr: 0.9240
antigen_592|A0A9P3DML6|Staphylokinase|WP_000920038.1|tpos:1-163	SP(Sec/SPI)	0.977036	0.001878	0.019402	0.001684	CS pos: 27-28. VSA-SS. Pr: 0.8971
antigen_646|Q53782|Serine|WP_001038859.1|tpos:1-239	SP(Sec/SPI)	0.980847	0.005241	0.007505	0.006407	CS pos: 36-37. ANA-EK. Pr: 0.4895
antigen_673|Q6GB45|Clumping|WP_001056174.1|tpos:1-928	SP(Sec/SPI)	0.955997	0.010304	0.029148	0.004551	CS pos: 39-40. ADA-SE. Pr: 0.8951
antigen_875|A0A2C6MZ76||WP_001793247.1|tpos:1-251	LIPO(Sec/SPII)	0.001051	0.000109	0.998530	0.000311	CS pos: 22-23. IGG-CG. Pr: 0.9991
antigen_922|Q2FZR2||WP_000517176.1|tpos:1-571	LIPO(Sec/SPII)	0.000502	0.000094	0.999163	0.000241	CS pos: 20-21. LSA-CG. Pr: 0.9997
antigen_490|A0AAJ4YZA4||WP_001063559.1|tpos:1-241	SP(Sec/SPI)	0.699930	0.006631	0.265755	0.027684	CS pos: 38-39. AKA-YY. Pr: 0.2570
antigen_491|W8U915||WP_000808817.1|tpos:1-76	OTHER	0.112464	0.005356	0.103092	0.779089	
antigen_802|A0AAE3D601||WP_000476866.1|tpos:8-301	LIPO(Sec/SPII)	0.015604	0.001243	0.783725	0.199428	CS pos: 10-11. LSG-CS. Pr: 0.7890
antigen_803|A0A266CZX0||WP_010956638.1|tpos:1-35	OTHER	0.094022	0.009167	0.030855	0.865956	
antigen_804|A0A266CVG1||WP_001788970.1|tpos:1-33	OTHER	0.212417	0.021656	0.109041	0.656885	
antigen_806|A0A2C9TZA1||WP_001789987.1|tpos:1-30	OTHER	0.287595	0.005919	0.086384	0.620102	
antigen_807|A0A2C9TVS3||WP_001790533.1|tpos:1-35	OTHER	0.137447	0.007315	0.022906	0.832332	
antigen_809|A0A2I7YAT0||WP_001796738.1|tpos:1-55	OTHER	0.171738	0.000747	0.049638	0.777878	
antigen_810|Q8VVS0||WP_001791613.1|tpos:1-30	LIPO(Sec/SPII)	0.068928	0.001274	0.851739	0.078059	CS pos: 15-16. ISG-CA. Pr: 0.8569
antigen_811|A0A2C9TIQ6||WP_001791812.1|tpos:1-32	OTHER	0.130519	0.011599	0.050698	0.807184	
antigen_843|A0AAE3D5M3||WP_010956638.1|tpos:1-35	OTHER	0.094022	0.009167	0.030855	0.865956	
antigen_844|A0A2U0IFR6||WP_072419835.1|tpos:1-151	LIPO(Sec/SPII)	0.001204	0.000156	0.996378	0.002261	CS pos: 15-16. LSS-CG. Pr: 0.9976
antigen_845|H9BRQ6||WP_014373780.1|tpos:1-21	OTHER	0.181418	0.021005	0.101509	0.696068	
antigen_846|H9BRQ5||WP_014373781.1|tpos:1-21	OTHER	0.179334	0.019163	0.091004	0.710500	
antigen_848|A0AAX2MJ47||WP_000971980.1|tpos:1-63	OTHER	0.010588	0.000193	0.096083	0.893137	
antigen_849|A0A2L2F4N6||WP_014936986.1|tpos:1-270	LIPO(Sec/SPII)	0.000413	0.000056	0.999261	0.000271	CS pos: 22-23. IGG-CG. Pr: 0.9998
antigen_888|P10335|Lipase|WP_000943814.1|tpos:1-690	SP(Sec/SPI)	0.977011	0.015304	0.002456	0.005229	CS pos: 37-38. AQA-SE. Pr: 0.9576
antigen_324|Q7X0E4||WP_000608674.1|tpos:64-228	OTHER	0.062524	0.000462	0.002504	0.934510	
antigen_10|A0A3A1VUR5||WP_000036329.1|tpos:1-157	LIPO(Sec/SPII)	0.071450	0.000687	0.519882	0.407981	CS pos: 19-20. AMM-CY. Pr: 0.4768
antigen_11|A0AAE8PD46||WP_000036329.1|tpos:1-157	LIPO(Sec/SPII)	0.071450	0.000687	0.519882	0.407981	CS pos: 19-20. AMM-CY. Pr: 0.4768
antigen_508|A0AAE8TIR2||WP_000824464.1|tpos:1-173	SP(Sec/SPI)	0.988506	0.002148	0.002958	0.006388	CS pos: 26-27. ANA-LV. Pr: 0.8983
antigen_649|A0A7U7IED2||WP_001039419.1|tpos:1-1183	SP(Sec/SPI)	0.966867	0.007477	0.001564	0.024091	CS pos: 29-30. ALA-AR. Pr: 0.8869
antigen_90|Q6GJM8|Uncharacterized|WP_014936986.1|tpos:1-269	LIPO(Sec/SPII)	0.000413	0.000056	0.999261	0.000271	CS pos: 22-23. IGG-CG. Pr: 0.9998
antigen_677|A0A390AFP1||WP_000784042.1|tpos:1-356	SP(Sec/SPI)	0.982988	0.003916	0.008393	0.004703	CS pos: 30-31. VKA-EK. Pr: 0.9344
antigen_683|Q6GJA7|Serine-aspartate|WP_001060528.1|tpos:1-957	SP(Sec/SPI)	0.871169	0.089479	0.001995	0.037357	CS pos: 50-51. AKA-AE. Pr: 0.9345
antigen_684|Q7A781|Serine-aspartate|WP_001060528.1|tpos:1-957	SP(Sec/SPI)	0.871169	0.089479	0.001995	0.037357	CS pos: 50-51. AKA-AE. Pr: 0.9345
antigen_733|A0AAJ4YY62||WP_001208892.1|tpos:1-500	SP(Sec/SPI)	0.989428	0.002738	0.002985	0.004848	CS pos: 32-33. AEA-SE. Pr: 0.9141
antigen_884|A0A2C9TV59|Glycyl-glycine|WP_000736792.1|tpos:1-316	SP(Sec/SPI)	0.998013	0.001202	0.000529	0.000255	CS pos: 25-26. ADA-AE. Pr: 0.9721
antigen_412|A0A113W024||WP_000769141.1|tpos:1-230	SP(Sec/SPI)	0.990525	0.004867	0.003163	0.001446	CS pos: 30-31. VKA-IE. Pr: 0.8960
antigen_413|A0AAX2MKD2||WP_000769141.1|tpos:1-230	SP(Sec/SPI)	0.990525	0.004867	0.003163	0.001446	CS pos: 30-31. VKA-IE. Pr: 0.8960
antigen_414|A0A3A5M257||WP_000769141.1|tpos:1-230	SP(Sec/SPI)	0.990525	0.004867	0.003163	0.001446	CS pos: 30-31. VKA-IE. Pr: 0.8960
antigen_442|A0A090LRP9|Foldase|WP_000782121.1|tpos:1-320	LIPO(Sec/SPII)	0.015180	0.000182	0.984206	0.000432	CS pos: 20-21. LGA-CG. Pr: 0.9847
antigen_443|W8TV96|Foldase|WP_000782121.1|tpos:1-320	LIPO(Sec/SPII)	0.015180	0.000182	0.984206	0.000432	CS pos: 20-21. LGA-CG. Pr: 0.9847
antigen_213|A0A641A9T1|Serine|WP_000676532.1|tpos:1-333	SP(Sec/SPI)	0.968856	0.025625	0.004571	0.000948	CS pos: 29-30. ANA-LS. Pr: 0.6907
antigen_214|A0A391DGG2|Serine|WP_000676532.1|tpos:1-333	SP(Sec/SPI)	0.968856	0.025625	0.004571	0.000948	CS pos: 29-30. ANA-LS. Pr: 0.6907
antigen_215|Q6GI34|Glutamyl|WP_000676532.1|tpos:1-333	SP(Sec/SPI)	0.968856	0.025625	0.004571	0.000948	CS pos: 29-30. ANA-LS. Pr: 0.6907
antigen_588|A0A641A876||WP_000916746.1|tpos:1-319	OTHER	0.022591	0.000630	0.013038	0.963742	
antigen_82|W8U4T8||WP_000379098.1|tpos:1-325	SP(Sec/SPI)	0.523054	0.035885	0.016515	0.424546	CS pos: 24-25. AMA-ST. Pr: 0.4255
antigen_83|A0A0D3Q8P9|Lantibiotic|WP_000416756.1|tpos:1-47	SP(Sec/SPI)	0.672435	0.004359	0.015974	0.307232	CS pos: 22-23. SAG-DE. Pr: 0.0613
antigen_84|A0A0G2LTE5|Lantibiotic|WP_000416759.1|tpos:1-47	SP(Sec/SPI)	0.684336	0.002489	0.017119	0.296056	CS pos: 22-23. SAG-DE. Pr: 0.0658
antigen_85|W8UWJ4||WP_000428172.1|tpos:1-91	SP(Sec/SPI)	0.490585	0.043363	0.076147	0.389905	CS pos: 29-30. RQA-LV. Pr: 0.0985
antigen_86|H9BJ77||WP_000432076.1|tpos:1-518	SP(Sec/SPI)	0.658728	0.017120	0.005175	0.318977	CS pos: 43-44. AGA-YS. Pr: 0.4478
antigen_690|A0AAE8PCR4|Bifunctional|WP_001074541.1|tpos:1-1250	SP(Sec/SPI)	0.997209	0.001289	0.001006	0.000496	CS pos: 29-30. VQA-AE. Pr: 0.9829
antigen_487|Q99RD2|Fibronectin-binding|WP_000794648.1|tpos:1-1015	SP(Sec/SPI)	0.880889	0.008227	0.095173	0.015710	CS pos: 37-38. AAA-SE. Pr: 0.7400
antigen_318|A0AAW4Y5F4||WP_000734795.1|tpos:1-152	SP(Sec/SPI)	0.900776	0.002037	0.077588	0.019599	CS pos: 23-24. IYA-AI. Pr: 0.4484
antigen_319|A0A9P2YYE8||WP_000734795.1|tpos:1-152	SP(Sec/SPI)	0.900776	0.002037	0.077588	0.019599	CS pos: 23-24. IYA-AI. Pr: 0.4484
antigen_320|A0AAJ5CT13||WP_000735038.1|tpos:1-302	LIPO(Sec/SPII)	0.000562	0.000080	0.999083	0.000275	CS pos: 17-18. LAA-CG. Pr: 0.9997
antigen_321|Q7BGA5||WP_000735038.1|tpos:1-302	LIPO(Sec/SPII)	0.000562	0.000080	0.999083	0.000275	CS pos: 17-18. LAA-CG. Pr: 0.9997
antigen_509|A0AAJ5CSE2||WP_000728062.1|tpos:1-31	SP(Sec/SPI)	0.940200	0.014762	0.024754	0.020285	CS pos: 26-27. AKA-SV. Pr: 0.8031
antigen_650|A0A390UFQ0|Serine|WP_001005059.1|tpos:1-235	SP(Sec/SPI)	0.735481	0.023772	0.021676	0.219071	CS pos: 35-36. AKA-EK. Pr: 0.5250
antigen_909|Q2G0L4|Serine-aspartate|WP_000934439.1|tpos:1-1365	SP(Sec/SPI)	0.812615	0.093189	0.002787	0.091408	CS pos: 52-53. AKA-AE. Pr: 0.8678
antigen_675|A0AAX2JXW1||WP_001056174.1|tpos:1-928	SP(Sec/SPI)	0.955997	0.010304	0.029148	0.004551	CS pos: 39-40. ADA-SE. Pr: 0.8951
antigen_676|A0AAJ4YW13|Clumping|WP_001056174.1|tpos:1-928	SP(Sec/SPI)	0.955997	0.010304	0.029148	0.004551	CS pos: 39-40. ADA-SE. Pr: 0.8951
antigen_156|A0A641A9G9||WP_000597213.1|tpos:1-256	LIPO(Sec/SPII)	0.001075	0.000081	0.998621	0.000223	CS pos: 24-25. TAG-CG. Pr: 0.9991
antigen_157|A0AAE2ZV56||WP_000604727.1|tpos:1-66	OTHER	0.261180	0.001766	0.195018	0.542036	
antigen_128|A0A4P7P3I1||WP_000540315.1|tpos:1-263	LIPO(Sec/SPII)	0.000773	0.000055	0.998976	0.000197	CS pos: 22-23. IIG-CD. Pr: 0.9994
antigen_513|A0AAE8PAQ7||WP_000822161.1|tpos:1-119	LIPO(Sec/SPII)	0.000302	0.000050	0.999447	0.000200	CS pos: 17-18. LAG-CS. Pr: 1.0000
antigen_514|Q7DI48||WP_000825929.1|tpos:1-259	LIPO(Sec/SPII)	0.000389	0.000032	0.999467	0.000112	CS pos: 17-18. LAA-CG. Pr: 0.9999
antigen_672|A0A7U7EWK0||WP_001051422.1|tpos:1-829	SP(Sec/SPI)	0.544085	0.004763	0.034836	0.416316	CS pos: 38-39. TNA-PK. Pr: 0.1992
antigen_47|A0A166IYH7||WP_000197023.1|tpos:1-551	LIPO(Sec/SPII)	0.000807	0.000113	0.998667	0.000412	CS pos: 20-21. LSG-CA. Pr: 0.9996
antigen_601|A0A0Z4ZGY7|triacylglycerol|WP_000943814.1|tpos:1-690	SP(Sec/SPI)	0.977011	0.015304	0.002456	0.005229	CS pos: 37-38. AQA-SE. Pr: 0.9576
antigen_602|A0AAX2K025||WP_000953748.1|tpos:1-474	SP(Sec/SPI)	0.991774	0.003916	0.002577	0.001733	CS pos: 30-31. AIA-QS. Pr: 0.8454
antigen_753|A0A162FEP7||WP_001227724.1|tpos:1-681	SP(Sec/SPI)	0.573742	0.028485	0.075145	0.322629	CS pos: 38-39. MQG-ES. Pr: 0.2044
antigen_449|A0A166PFD1||WP_000782736.1|tpos:1-260	LIPO(Sec/SPII)	0.000275	0.000041	0.999559	0.000125	CS pos: 19-20. LAG-CS. Pr: 1.0000
antigen_450|A0AAE8P9U8||WP_000782736.1|tpos:1-260	LIPO(Sec/SPII)	0.000275	0.000041	0.999559	0.000125	CS pos: 19-20. LAG-CS. Pr: 1.0000
antigen_88|H9BJ80||WP_000432076.1|tpos:1-518	SP(Sec/SPI)	0.658728	0.017120	0.005175	0.318977	CS pos: 43-44. AGA-YS. Pr: 0.4478
antigen_89|A0A9P2YWD9||WP_000432076.1|tpos:1-518	SP(Sec/SPI)	0.658728	0.017120	0.005175	0.318977	CS pos: 43-44. AGA-YS. Pr: 0.4478
antigen_697|A0A166Q5A2||WP_001081343.1|tpos:1-319	LIPO(Sec/SPII)	0.000485	0.000074	0.999197	0.000243	CS pos: 21-22. VAG-CG. Pr: 0.9998
antigen_698|A0A641ABA7||WP_001081343.1|tpos:1-319	LIPO(Sec/SPII)	0.000485	0.000074	0.999197	0.000243	CS pos: 21-22. VAG-CG. Pr: 0.9998
antigen_699|W8URT6||WP_001081343.1|tpos:1-319	LIPO(Sec/SPII)	0.000485	0.000074	0.999197	0.000243	CS pos: 21-22. VAG-CG. Pr: 0.9998
antigen_136|A0AAE8TL59||WP_000972284.1|tpos:1-273	SP(Sec/SPI)	0.902772	0.001205	0.029414	0.066609	CS pos: 31-32. ANG-QN. Pr: 0.5818
antigen_137|A0A390W179||WP_000972284.1|tpos:1-273	SP(Sec/SPI)	0.902772	0.001205	0.029414	0.066609	CS pos: 31-32. ANG-QN. Pr: 0.5818
antigen_138|A0A641A6Y4||WP_000581910.1|tpos:1-252	LIPO(Sec/SPII)	0.000608	0.000133	0.998845	0.000413	CS pos: 22-23. ISA-CG. Pr: 0.9996
antigen_770|A0AAE8PAG5||WP_001237503.1|tpos:1-447	SP(Sec/SPI)	0.481061	0.000733	0.150295	0.367911	CS pos: 29-30. SLA-LP. Pr: 0.2959
antigen_460|A0A3A3AD99||WP_000713597.1|tpos:1-318	LIPO(Sec/SPII)	0.001750	0.000093	0.997964	0.000193	CS pos: 20-21. AAA-CG. Pr: 0.9982
antigen_444|A0AAJ4YVQ8|Foldase|WP_000782121.1|tpos:1-320	LIPO(Sec/SPII)	0.015180	0.000182	0.984206	0.000432	CS pos: 20-21. LGA-CG. Pr: 0.9847
antigen_445|A0A390W8I0||WP_000782464.1|tpos:1-327	SP(Sec/SPI)	0.995468	0.000385	0.003085	0.001062	CS pos: 26-27. VDA-AQ. Pr: 0.9634
antigen_563|A0A0D6GUE2|4,4'-diaponeurosporenoate|WP_000871731.1|tpos:1-375	LIPO(Sec/SPII)	0.019225	0.003522	0.936878	0.040375	CS pos: 17-18. SMA-CG. Pr: 0.9397
antigen_887|Q2G177|DUF5079|WP_000208418.1|tpos:1-227	LIPO(Sec/SPII)	0.002322	0.000272	0.506073	0.491333	CS pos: 29-30. LFS-CL. Pr: 0.4962
antigen_978|A0A2C9TTS8||WP_000482647.1|tpos:1-35	LIPO(Sec/SPII)	0.037157	0.003544	0.642424	0.316875	CS pos: 15-16. LSG-CL. Pr: 0.6201
antigen_94|A0A641A9I3||WP_000466739.1|tpos:1-83	OTHER	0.102397	0.003092	0.137411	0.757100	
antigen_95|A0A2S6D624||WP_000466739.1|tpos:1-83	OTHER	0.102397	0.003092	0.137411	0.757100	
antigen_96|A0A145HED3||WP_000466739.1|tpos:1-83	OTHER	0.102397	0.003092	0.137411	0.757100	
antigen_97|A0A0D6WE86||WP_000466739.1|tpos:1-83	OTHER	0.102397	0.003092	0.137411	0.757100	
antigen_98|A0A2C6MZL2|Heme|WP_000467124.1|tpos:1-303	SP(Sec/SPI)	0.833133	0.017571	0.045928	0.103367	CS pos: 34-35. GSA-DG. Pr: 0.3680
antigen_99|Q6GA99|Heme|WP_000467124.1|tpos:1-303	SP(Sec/SPI)	0.833133	0.017571	0.045928	0.103367	CS pos: 34-35. GSA-DG. Pr: 0.3680
antigen_638|A0A0Z4NNI4||WP_000038238.1|tpos:1-118	OTHER	0.217056	0.001216	0.093628	0.688100	
antigen_728|A0A0D1JUU6||WP_001170264.1|tpos:1-334	SP(Sec/SPI)	0.994915	0.003012	0.001437	0.000636	CS pos: 25-26. ANA-AT. Pr: 0.9700
antigen_729|A0AAE8PBT4||WP_001170264.1|tpos:1-334	SP(Sec/SPI)	0.994915	0.003012	0.001437	0.000636	CS pos: 25-26. ANA-AT. Pr: 0.9700
