,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
658,WP_000312786.1,Cytoplasmic,0.0228,0.0402,0.9294,0.0076,0.0000,0.0000
659,WP_000323164.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
660,WP_000323441.1,Cytoplasmic,0.0001,0.0499,0.9485,0.0015,0.0000,0.0000
661,WP_000331353.1,Cytoplasmic,0.0029,0.1005,0.7619,0.1347,0.0000,0.0000
662,WP_000332069.1,Cytoplasmic,0.0034,0.1277,0.8363,0.0326,0.0000,0.0000
663,WP_000333465.1,Extracellular,0.0016,0.6526,0.2670,0.0789,0.0000,0.0000
664,WP_000334465.1,Cytoplasmic,0.0010,0.0222,0.9717,0.0051,0.0000,0.0000
665,WP_000334518.1,Cytoplasmic,0.0001,0.0030,0.9915,0.0054,0.0000,0.0000
666,WP_000337383.1,Cytoplasmic,0.0003,0.0288,0.9697,0.0013,0.0000,0.0000
667,WP_000338186.1,Cytoplasmic,0.0059,0.3053,0.6743,0.0145,0.0000,0.0000
668,WP_000338527.1,Cytoplasmic,0.0001,0.1559,0.8230,0.0210,0.0000,0.0000
669,WP_000339144.1,Cytoplasmic Membrane,0.0007,0.0836,0.0023,0.9133,0.0000,0.0000
670,WP_000340130.1,Cytoplasmic,0.0003,0.0021,0.9962,0.0014,0.0000,0.0000
671,WP_000340475.1,Cytoplasmic,0.0023,0.0029,0.9403,0.0545,0.0000,0.0000
672,WP_000340977.1,Cytoplasmic Membrane,0.0249,0.1545,0.0080,0.8127,0.0000,0.0000
673,WP_000342126.1,Cytoplasmic Membrane,0.0045,0.0248,0.0001,0.9705,0.0000,0.0000
674,WP_000342192.1,Cytoplasmic Membrane,0.0001,0.0062,0.0000,0.9936,0.0000,0.0000
675,WP_000342266.1,Cytoplasmic,0.0003,0.0004,0.9945,0.0048,0.0000,0.0000
676,WP_000344330.1,Cytoplasmic,0.0073,0.0020,0.6708,0.3200,0.0000,0.0000
677,WP_000344351.1,Cytoplasmic,0.0016,0.0064,0.9794,0.0126,0.0000,0.0000
678,WP_000347058.1,Cytoplasmic Membrane,0.0000,0.0004,0.0000,0.9996,0.0000,0.0000
679,WP_000347896.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
680,WP_000348300.1,Cytoplasmic,0.0001,0.0196,0.9802,0.0002,0.0000,0.0000
681,WP_000348356.1,Cytoplasmic,0.0006,0.0041,0.9850,0.0103,0.0000,0.0000
682,WP_000349655.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
683,WP_000350972.1,Cytoplasmic,0.0027,0.0223,0.9098,0.0652,0.0000,0.0000
684,WP_000351243.1,Cytoplasmic Membrane,0.0000,0.0551,0.0001,0.9449,0.0000,0.0000
685,WP_000351761.1,Cytoplasmic,0.0001,0.0011,0.9888,0.0100,0.0000,0.0000
686,WP_000353634.1,Cytoplasmic Membrane,0.0000,0.0107,0.0004,0.9889,0.0000,0.0000
687,WP_000353955.1,Cytoplasmic,0.0017,0.0271,0.9507,0.0204,0.0000,0.0000
688,WP_000354088.1,Cytoplasmic Membrane,0.0000,0.0023,0.0008,0.9969,0.0000,0.0000
689,WP_000354114.1,Cytoplasmic Membrane,0.0000,0.0021,0.0000,0.9978,0.0000,0.0000
690,WP_000354184.1,Cytoplasmic,0.0000,0.0040,0.9958,0.0002,0.0000,0.0000
691,WP_000355844.1,Cytoplasmic Membrane,0.0000,0.0006,0.0000,0.9994,0.0000,0.0000
692,WP_000356963.1,Cytoplasmic,0.0001,0.0525,0.8716,0.0758,0.0000,0.0000
693,WP_000356975.1,Cytoplasmic Membrane,0.0003,0.0647,0.0000,0.9350,0.0000,0.0000
694,WP_000358006.1,Cytoplasmic,0.0015,0.0235,0.9198,0.0553,0.0000,0.0000
695,WP_000358498.1,Cytoplasmic Membrane,0.0091,0.3241,0.0088,0.6580,0.0000,0.0000
696,WP_000359085.1,Cytoplasmic,0.0006,0.0006,0.9834,0.0155,0.0000,0.0000
697,WP_000359817.1,Cytoplasmic,0.0013,0.0040,0.9932,0.0015,0.0000,0.0000
698,WP_000361524.1,Cytoplasmic,0.0007,0.4356,0.5503,0.0135,0.0000,0.0000
699,WP_000361543.1,Cytoplasmic,0.0013,0.0045,0.9585,0.0357,0.0000,0.0000
700,WP_000362217.1,Cytoplasmic,0.0010,0.0048,0.9400,0.0543,0.0000,0.0000
701,WP_000362357.1,Cytoplasmic,0.0001,0.0026,0.9873,0.0099,0.0000,0.0000
702,WP_000362508.1,Cytoplasmic,0.0001,0.0007,0.9641,0.0351,0.0000,0.0000
703,WP_000362978.1,Cytoplasmic,0.0038,0.0326,0.7656,0.1980,0.0000,0.0000
704,WP_000364542.1,Cytoplasmic,0.0002,0.0394,0.9589,0.0015,0.0000,0.0000
705,WP_000365246.1,Cytoplasmic,0.0005,0.0039,0.9948,0.0009,0.0000,0.0000
706,WP_000365299.1,Cytoplasmic Membrane,0.0000,0.0083,0.0002,0.9915,0.0000,0.0000
707,WP_000365324.1,Cytoplasmic Membrane,0.0000,0.0004,0.0000,0.9996,0.0000,0.0000
708,WP_000365354.1,Cytoplasmic,0.0009,0.0043,0.9768,0.0180,0.0000,0.0000
709,WP_000366158.1,Cytoplasmic Membrane,0.0013,0.0309,0.0006,0.9672,0.0000,0.0000
710,WP_000367064.1,Cytoplasmic Membrane,0.0000,0.0011,0.0000,0.9989,0.0000,0.0000
711,WP_000367419.1,Cytoplasmic,0.0002,0.0364,0.9621,0.0013,0.0000,0.0000
712,WP_000368166.1,Cytoplasmic,0.0000,0.0306,0.9595,0.0099,0.0000,0.0000
713,WP_000368227.1,Cytoplasmic,0.0000,0.0081,0.9915,0.0004,0.0000,0.0000
714,WP_000368338.1,Cytoplasmic,0.0002,0.0667,0.7701,0.1630,0.0000,0.0000
715,WP_000368657.1,Cytoplasmic,0.0005,0.0044,0.9860,0.0091,0.0000,0.0000
716,WP_000368687.1,Cytoplasmic,0.0003,0.1820,0.8160,0.0018,0.0000,0.0000
717,WP_000368902.1,Cytoplasmic,0.0005,0.2019,0.7532,0.0443,0.0000,0.0000
718,WP_000369722.1,Cytoplasmic,0.0001,0.0705,0.9184,0.0111,0.0000,0.0000
719,WP_000370138.1,Cytoplasmic,0.0060,0.0080,0.9741,0.0119,0.0000,0.0000
720,WP_000370182.1,Cytoplasmic,0.0017,0.0019,0.9957,0.0007,0.0000,0.0000
721,WP_000370917.1,Cytoplasmic,0.0000,0.0004,0.9986,0.0009,0.0000,0.0000
722,WP_000372755.1,Cytoplasmic,0.0000,0.0024,0.9972,0.0004,0.0000,0.0000
723,WP_000375477.1,Cytoplasmic Membrane,0.0000,0.0070,0.0000,0.9930,0.0000,0.0000
724,WP_000375647.1,Cytoplasmic,0.0002,0.0178,0.9117,0.0703,0.0000,0.0000
725,WP_000375686.1,Cytoplasmic,0.0005,0.0040,0.9935,0.0020,0.0000,0.0000
726,WP_000375864.1,Cytoplasmic,0.0007,0.0571,0.9325,0.0096,0.0000,0.0000
727,WP_000376235.1,Cytoplasmic,0.0001,0.0033,0.9771,0.0195,0.0000,0.0000
728,WP_000377064.1,Cytoplasmic,0.0010,0.0397,0.9581,0.0012,0.0000,0.0000
729,WP_000379054.1,Cytoplasmic,0.0003,0.0048,0.9863,0.0086,0.0000,0.0000
730,WP_000379098.1,Cytoplasmic Membrane,0.0000,0.0007,0.0002,0.9991,0.0000,0.0000
731,WP_000379821.1,Cytoplasmic Membrane,0.0001,0.0033,0.0000,0.9965,0.0000,0.0000
732,WP_000379893.1,Cytoplasmic,0.0005,0.0154,0.9816,0.0026,0.0000,0.0000
733,WP_000379987.1,Cytoplasmic,0.0001,0.0038,0.9724,0.0237,0.0000,0.0000
734,WP_000381268.1,Cytoplasmic Membrane,0.0000,0.0014,0.0000,0.9986,0.0000,0.0000
735,WP_000381849.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
736,WP_000382586.1,Cytoplasmic,0.0016,0.0482,0.8441,0.1061,0.0000,0.0000
737,WP_000382903.1,Cytoplasmic Membrane,0.0011,0.0064,0.2741,0.7183,0.0000,0.0000
738,WP_000383179.1,Cytoplasmic,0.0004,0.0008,0.9194,0.0794,0.0000,0.0000
739,WP_000383814.1,Cytoplasmic Membrane,0.0002,0.0009,0.0103,0.9886,0.0000,0.0000
740,WP_000384171.1,Cytoplasmic,0.0000,0.2710,0.7163,0.0126,0.0000,0.0000
741,WP_000384466.1,Extracellular,0.0149,0.8795,0.0574,0.0482,0.0000,0.0000
742,WP_000384523.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9991,0.0000,0.0000
743,WP_000384677.1,Cytoplasmic,0.0000,0.0020,0.9980,0.0000,0.0000,0.0000
744,WP_000386367.1,Cytoplasmic,0.0008,0.1561,0.7010,0.1421,0.0000,0.0000
745,WP_000387527.1,Cytoplasmic,0.0037,0.4552,0.5364,0.0047,0.0000,0.0000
746,WP_000387808.1,Cytoplasmic Membrane,0.0002,0.0107,0.0003,0.9888,0.0000,0.0000
747,WP_000388082.1,Cytoplasmic,0.0001,0.3855,0.6135,0.0009,0.0000,0.0000
748,WP_000389510.1,Cytoplasmic,0.0083,0.0320,0.8336,0.1261,0.0000,0.0000
749,WP_000389676.1,Cytoplasmic Membrane,0.0005,0.0052,0.0908,0.9035,0.0000,0.0000
750,WP_000389956.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9992,0.0000,0.0000
751,WP_000390332.1,Cytoplasmic,0.0001,0.0021,0.9943,0.0035,0.0000,0.0000
752,WP_000390525.1,Cytoplasmic,0.0023,0.0090,0.9621,0.0266,0.0000,0.0000
753,WP_000390575.1,Cytoplasmic,0.0000,0.0107,0.9843,0.0049,0.0000,0.0000
754,WP_000390829.1,Cytoplasmic,0.0005,0.0154,0.9537,0.0305,0.0000,0.0000
755,WP_000391033.1,Cytoplasmic,0.0009,0.0648,0.6233,0.3110,0.0000,0.0000
756,WP_000392691.1,Cytoplasmic,0.0009,0.1086,0.8889,0.0016,0.0000,0.0000
757,WP_000394698.1,Cytoplasmic,0.0022,0.0843,0.8382,0.0753,0.0000,0.0000
758,WP_000394917.1,Cytoplasmic Membrane,0.0000,0.0053,0.0000,0.9946,0.0000,0.0000
759,WP_000395164.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
760,WP_000395498.1,Cytoplasmic,0.0002,0.3423,0.6278,0.0298,0.0000,0.0000
761,WP_000395692.1,Cytoplasmic,0.0000,0.0024,0.9959,0.0017,0.0000,0.0000
762,WP_000396077.1,Cytoplasmic,0.0016,0.0707,0.9178,0.0098,0.0000,0.0000
763,WP_000397416.1,Cytoplasmic,0.0004,0.0022,0.9936,0.0038,0.0000,0.0000
764,WP_000398672.1,Extracellular,0.0001,0.9899,0.0003,0.0097,0.0000,0.0000
765,WP_000398679.1,Cytoplasmic Membrane,0.0000,0.1639,0.0001,0.8360,0.0000,0.0000
766,WP_000398941.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
767,WP_000400021.1,Cytoplasmic,0.0006,0.0012,0.9971,0.0011,0.0000,0.0000
768,WP_000401377.1,Cytoplasmic,0.0001,0.0291,0.9636,0.0071,0.0000,0.0000
769,WP_000401414.1,Cytoplasmic,0.0016,0.0465,0.9243,0.0275,0.0000,0.0000
770,WP_000401978.1,Cytoplasmic,0.0002,0.0510,0.9482,0.0006,0.0000,0.0000
771,WP_000402172.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
772,WP_000402658.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
773,WP_000402803.1,Cytoplasmic Membrane,0.0000,0.0013,0.0001,0.9986,0.0000,0.0000
774,WP_000403911.1,Cytoplasmic,0.0007,0.0548,0.9358,0.0088,0.0000,0.0000
775,WP_000404422.1,Cytoplasmic,0.0000,0.0105,0.9894,0.0001,0.0000,0.0000
776,WP_000404645.1,Cytoplasmic,0.0001,0.0024,0.9802,0.0173,0.0000,0.0000
777,WP_000406191.1,Cytoplasmic,0.0041,0.4380,0.5564,0.0015,0.0000,0.0000
778,WP_000406611.1,Cytoplasmic Membrane,0.0000,0.0004,0.0000,0.9996,0.0000,0.0000
779,WP_000406837.1,Cytoplasmic,0.0001,0.0012,0.9949,0.0037,0.0000,0.0000
780,WP_000409158.1,Cytoplasmic,0.0010,0.0006,0.9524,0.0460,0.0000,0.0000
781,WP_000410568.1,Cytoplasmic Membrane,0.0000,0.0486,0.0002,0.9512,0.0000,0.0000
782,WP_000410716.1,Cytoplasmic,0.0002,0.4719,0.5242,0.0038,0.0000,0.0000
783,WP_000411092.1,Cytoplasmic,0.0002,0.0601,0.9320,0.0077,0.0000,0.0000
784,WP_000411298.1,Cytoplasmic,0.0001,0.0215,0.9638,0.0145,0.0000,0.0000
785,WP_000412522.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
786,WP_000413169.1,Cytoplasmic,0.0002,0.1366,0.8312,0.0320,0.0000,0.0000
787,WP_000413427.1,Cytoplasmic,0.0000,0.0014,0.9985,0.0001,0.0000,0.0000
788,WP_000413863.1,Cytoplasmic,0.0031,0.0324,0.8478,0.1167,0.0000,0.0000
789,WP_000414172.1,Cytoplasmic,0.0041,0.1719,0.7898,0.0341,0.0000,0.0000
790,WP_000414202.1,Cytoplasmic,0.0012,0.3216,0.6369,0.0403,0.0000,0.0000
791,WP_000414635.1,Cytoplasmic Membrane,0.0003,0.3276,0.0001,0.6720,0.0000,0.0000
792,WP_000414683.1,Cytoplasmic Membrane,0.0000,0.0051,0.0000,0.9949,0.0000,0.0000
793,WP_000415663.1,Cytoplasmic Membrane,0.0002,0.2745,0.0001,0.7252,0.0000,0.0000
794,WP_000416469.1,Cytoplasmic,0.0068,0.1609,0.7823,0.0500,0.0000,0.0000
795,WP_000416756.1,Extracellular,0.0038,0.7139,0.0001,0.2822,0.0000,0.0000
796,WP_000416759.1,Extracellular,0.0071,0.8804,0.0001,0.1124,0.0000,0.0000
797,WP_000417016.1,Cytoplasmic,0.0002,0.0104,0.9885,0.0008,0.0000,0.0000
798,WP_000417375.1,Cytoplasmic,0.0012,0.0519,0.9342,0.0127,0.0000,0.0000
799,WP_000421410.1,Cytoplasmic,0.0018,0.0080,0.9848,0.0053,0.0000,0.0000
800,WP_000421701.1,Cytoplasmic,0.0000,0.0070,0.9858,0.0071,0.0000,0.0000
801,WP_000422864.1,Cytoplasmic,0.0004,0.0525,0.9443,0.0029,0.0000,0.0000
802,WP_000422910.1,Cytoplasmic,0.0000,0.0379,0.9596,0.0025,0.0000,0.0000
803,WP_000423526.1,Cytoplasmic,0.0002,0.0030,0.9944,0.0024,0.0000,0.0000
804,WP_000424968.1,Cytoplasmic,0.0010,0.0625,0.9077,0.0289,0.0000,0.0000
805,WP_000425353.1,Cytoplasmic,0.0000,0.0018,0.9981,0.0000,0.0000,0.0000
806,WP_000426696.1,Cytoplasmic Membrane,0.0000,0.0008,0.0001,0.9991,0.0000,0.0000
807,WP_000426912.1,Cytoplasmic,0.0002,0.0992,0.8923,0.0083,0.0000,0.0000
808,WP_000426914.1,Cytoplasmic,0.0002,0.0121,0.9868,0.0009,0.0000,0.0000
809,WP_000427769.1,Cytoplasmic Membrane,0.0003,0.0444,0.0767,0.8785,0.0000,0.0000
810,WP_000428172.1,Cytoplasmic Membrane,0.0700,0.0472,0.0299,0.8529,0.0000,0.0000
811,WP_000429008.1,Cytoplasmic,0.0002,0.0047,0.8587,0.1364,0.0000,0.0000
812,WP_000429552.1,Extracellular,0.0248,0.6601,0.2800,0.0351,0.0000,0.0000
813,WP_000429673.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
814,WP_000429766.1,Cytoplasmic,0.0019,0.0478,0.9467,0.0036,0.0000,0.0000
815,WP_000431229.1,Cytoplasmic Membrane,0.0000,0.0019,0.0000,0.9981,0.0000,0.0000
816,WP_000431312.1,Cytoplasmic,0.0000,0.0012,0.9987,0.0001,0.0000,0.0000
817,WP_000432017.1,Cytoplasmic,0.0000,0.0002,0.9993,0.0005,0.0000,0.0000
818,WP_000432076.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
819,WP_000432348.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
820,WP_000432897.1,Cytoplasmic Membrane,0.0000,0.0005,0.0001,0.9994,0.0000,0.0000
821,WP_000433350.1,Cytoplasmic,0.0006,0.0226,0.9668,0.0100,0.0000,0.0000
822,WP_000433551.1,Cytoplasmic Membrane,0.0007,0.0534,0.1904,0.7554,0.0000,0.0000
823,WP_000434534.1,Extracellular,0.0003,0.8177,0.1779,0.0041,0.0000,0.0000
824,WP_000434766.1,Cytoplasmic,0.0000,0.0001,0.9560,0.0439,0.0000,0.0000
825,WP_000435044.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
826,WP_000435068.1,Cytoplasmic,0.0144,0.0961,0.8565,0.0330,0.0000,0.0000
827,WP_000435113.1,Cytoplasmic,0.0000,0.0108,0.9820,0.0071,0.0000,0.0000
828,WP_000435132.1,Cytoplasmic,0.0000,0.0016,0.9984,0.0000,0.0000,0.0000
829,WP_000435341.1,Cytoplasmic,0.0017,0.2793,0.7101,0.0089,0.0000,0.0000
830,WP_000435374.1,Cytoplasmic,0.0000,0.0001,0.9996,0.0002,0.0000,0.0000
831,WP_000435806.1,Cytoplasmic,0.0019,0.0622,0.8887,0.0472,0.0000,0.0000
832,WP_000436820.1,Cytoplasmic Membrane,0.0000,0.1395,0.0001,0.8604,0.0000,0.0000
833,WP_000437472.1,Cytoplasmic,0.0000,0.0003,0.9993,0.0004,0.0000,0.0000
834,WP_000437966.1,Cytoplasmic,0.0005,0.0009,0.8571,0.1415,0.0000,0.0000
835,WP_000438833.1,Cytoplasmic,0.0003,0.0247,0.8372,0.1377,0.0000,0.0000
836,WP_000439693.1,Cytoplasmic,0.0002,0.0378,0.9605,0.0015,0.0000,0.0000
837,WP_000442479.1,Cytoplasmic,0.0002,0.0212,0.9741,0.0045,0.0000,0.0000
838,WP_000442601.1,Cytoplasmic,0.0016,0.0248,0.9659,0.0077,0.0000,0.0000
839,WP_000446299.1,Cytoplasmic Membrane,0.0001,0.0009,0.0000,0.9991,0.0000,0.0000
840,WP_000446724.1,Cytoplasmic,0.0002,0.0257,0.9688,0.0054,0.0000,0.0000
841,WP_000447678.1,Cytoplasmic,0.0000,0.0104,0.9778,0.0118,0.0000,0.0000
842,WP_000447709.1,Cytoplasmic,0.0002,0.0132,0.9699,0.0167,0.0000,0.0000
843,WP_000447733.1,Cytoplasmic,0.0001,0.0006,0.9975,0.0018,0.0000,0.0000
844,WP_000448078.1,Cytoplasmic,0.0006,0.3429,0.6432,0.0133,0.0000,0.0000
845,WP_000448220.1,Cytoplasmic,0.0000,0.0017,0.9973,0.0009,0.0000,0.0000
846,WP_000448900.1,Cytoplasmic,0.0003,0.0199,0.9604,0.0195,0.0000,0.0000
847,WP_000448934.1,Cytoplasmic,0.0000,0.0027,0.9972,0.0000,0.0000,0.0000
848,WP_000449060.1,Cytoplasmic,0.0008,0.0860,0.8978,0.0154,0.0000,0.0000
849,WP_000449218.1,Cytoplasmic,0.0004,0.0008,0.9970,0.0018,0.0000,0.0000
850,WP_000449605.1,Cytoplasmic,0.0001,0.0468,0.8864,0.0668,0.0000,0.0000
851,WP_000450255.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
852,WP_000450294.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
853,WP_000450555.1,Extracellular,0.0002,0.8116,0.1351,0.0531,0.0000,0.0000
854,WP_000451306.1,Cytoplasmic,0.0001,0.0012,0.9971,0.0016,0.0000,0.0000
855,WP_000451438.1,Cytoplasmic,0.0005,0.0075,0.9909,0.0011,0.0000,0.0000
856,WP_000451834.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
857,WP_000453314.1,Cytoplasmic,0.0002,0.0044,0.9953,0.0001,0.0000,0.0000
858,WP_000454068.1,Cytoplasmic,0.0000,0.0016,0.9981,0.0003,0.0000,0.0000
859,WP_000454784.1,Cytoplasmic,0.0007,0.0010,0.9491,0.0491,0.0000,0.0000
860,WP_000455255.1,Cytoplasmic,0.0001,0.0155,0.9839,0.0005,0.0000,0.0000
861,WP_000455597.1,Cytoplasmic,0.0005,0.2576,0.6941,0.0478,0.0000,0.0000
862,WP_000455861.1,Extracellular,0.0001,0.9994,0.0000,0.0005,0.0000,0.0000
863,WP_000455974.1,Cytoplasmic,0.0001,0.1495,0.8499,0.0006,0.0000,0.0000
864,WP_000455993.1,Cytoplasmic,0.0009,0.0312,0.9628,0.0050,0.0000,0.0000
865,WP_000456136.1,Cytoplasmic Membrane,0.0088,0.3202,0.0002,0.6708,0.0000,0.0000
866,WP_000456497.1,Cytoplasmic,0.0000,0.0004,0.9994,0.0002,0.0000,0.0000
867,WP_000457386.1,Extracellular,0.0000,0.5919,0.4081,0.0000,0.0000,0.0000
868,WP_000459062.1,Cytoplasmic,0.0002,0.0206,0.9344,0.0448,0.0000,0.0000
869,WP_000460242.1,Cytoplasmic,0.0000,0.0056,0.9943,0.0002,0.0000,0.0000
870,WP_000460421.1,Cytoplasmic,0.0003,0.0520,0.9396,0.0081,0.0000,0.0000
871,WP_000460983.1,Cytoplasmic Membrane,0.0002,0.0034,0.0012,0.9951,0.0000,0.0000
872,WP_000465472.1,Cytoplasmic,0.0089,0.0373,0.8863,0.0674,0.0000,0.0000
873,WP_000466619.1,Cytoplasmic,0.0170,0.3190,0.5457,0.1183,0.0000,0.0000
874,WP_000466739.1,Cytoplasmic Membrane,0.0000,0.0327,0.0002,0.9671,0.0000,0.0000
875,WP_000466784.1,Cytoplasmic Membrane,0.0012,0.1469,0.0157,0.8363,0.0000,0.0000
876,WP_000467124.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
877,WP_000467634.1,Cytoplasmic,0.0003,0.0017,0.9973,0.0007,0.0000,0.0000
878,WP_000467991.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
879,WP_000468384.1,Cytoplasmic,0.0001,0.0004,0.9992,0.0004,0.0000,0.0000
880,WP_000469892.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
881,WP_000469917.1,Cytoplasmic Membrane,0.0000,0.0407,0.0002,0.9591,0.0000,0.0000
882,WP_000469950.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
883,WP_000471572.1,Cytoplasmic,0.0001,0.0258,0.7633,0.2109,0.0000,0.0000
884,WP_000472242.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
885,WP_000472256.1,Cytoplasmic Membrane,0.0001,0.0224,0.0006,0.9769,0.0000,0.0000
886,WP_000472304.1,Cytoplasmic,0.0008,0.0107,0.9760,0.0126,0.0000,0.0000
887,WP_000473596.1,Extracellular,0.0003,0.9994,0.0000,0.0003,0.0000,0.0000
888,WP_000473657.1,Cytoplasmic,0.0001,0.0013,0.9947,0.0040,0.0000,0.0000
889,WP_000473675.1,Cytoplasmic Membrane,0.0001,0.0011,0.0005,0.9983,0.0000,0.0000
890,WP_000473705.1,Cytoplasmic,0.0000,0.0094,0.9532,0.0374,0.0000,0.0000
891,WP_000473942.1,Extracellular,0.0015,0.9982,0.0000,0.0003,0.0000,0.0000
892,WP_000476339.1,Extracellular,0.0120,0.8626,0.0016,0.1238,0.0000,0.0000
893,WP_000476866.1,Extracellular,0.0184,0.8196,0.0040,0.1580,0.0000,0.0000
894,WP_000476881.1,Extracellular,0.0378,0.7787,0.0048,0.1787,0.0000,0.0000
895,WP_000477339.1,Cytoplasmic Membrane,0.0000,0.0015,0.0001,0.9984,0.0000,0.0000
896,WP_000477493.1,Cytoplasmic,0.0001,0.2798,0.7173,0.0028,0.0000,0.0000
897,WP_000477504.1,Cytoplasmic,0.0002,0.0035,0.9959,0.0004,0.0000,0.0000
898,WP_000477521.1,Cytoplasmic,0.0008,0.0078,0.9899,0.0016,0.0000,0.0000
899,WP_000477939.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
900,WP_000477957.1,Cytoplasmic Membrane,0.0000,0.0002,0.0005,0.9992,0.0000,0.0000
901,WP_000477989.1,Cytoplasmic,0.0005,0.0173,0.9397,0.0425,0.0000,0.0000
902,WP_000479284.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
903,WP_000479576.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
904,WP_000480603.1,Cytoplasmic,0.0004,0.0034,0.9919,0.0043,0.0000,0.0000
905,WP_000480800.1,Cytoplasmic,0.0000,0.0077,0.9878,0.0045,0.0000,0.0000
906,WP_000481425.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
907,WP_000481443.1,Cytoplasmic,0.0008,0.1172,0.8763,0.0058,0.0000,0.0000
908,WP_000482647.1,Cytoplasmic Membrane,0.0000,0.0923,0.0012,0.9065,0.0000,0.0000
909,WP_000483052.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
910,WP_000483155.1,Cytoplasmic,0.0004,0.0010,0.9969,0.0016,0.0000,0.0000
911,WP_000483713.1,Cytoplasmic,0.0024,0.1618,0.8138,0.0220,0.0000,0.0000
912,WP_000486494.1,Cytoplasmic Membrane,0.0000,0.0011,0.0000,0.9988,0.0000,0.0000
913,WP_000486822.1,Cytoplasmic Membrane,0.0000,0.0004,0.0000,0.9995,0.0000,0.0000
914,WP_000487150.1,Cytoplasmic,0.0006,0.0057,0.9886,0.0051,0.0000,0.0000
915,WP_000491382.1,Cytoplasmic Membrane,0.0000,0.0007,0.0001,0.9992,0.0000,0.0000
916,WP_000491755.1,Cytoplasmic,0.0003,0.0206,0.9770,0.0021,0.0000,0.0000
917,WP_000491986.1,Cytoplasmic,0.0002,0.0009,0.9987,0.0002,0.0000,0.0000
918,WP_000492114.1,Cytoplasmic Membrane,0.0001,0.0094,0.0006,0.9900,0.0000,0.0000
919,WP_000493886.1,Cytoplasmic,0.0002,0.0083,0.9908,0.0007,0.0000,0.0000
920,WP_000494135.1,Cytoplasmic,0.0000,0.0002,0.9997,0.0001,0.0000,0.0000
921,WP_000495683.1,Cytoplasmic Membrane,0.0001,0.0185,0.0000,0.9813,0.0000,0.0000
922,WP_000496100.1,Cytoplasmic,0.0001,0.0136,0.9834,0.0028,0.0000,0.0000
923,WP_000498572.1,Cytoplasmic Membrane,0.0000,0.0012,0.0006,0.9981,0.0000,0.0000
924,WP_000499195.1,Cytoplasmic,0.0000,0.2600,0.7379,0.0020,0.0000,0.0000
925,WP_000499647.1,Extracellular,0.0022,0.9232,0.0001,0.0745,0.0000,0.0000
926,WP_000501244.1,Extracellular,0.0008,0.9127,0.0835,0.0030,0.0000,0.0000
927,WP_000503583.1,Cytoplasmic,0.0001,0.0798,0.5317,0.3884,0.0000,0.0000
928,WP_000503820.1,Cytoplasmic,0.0008,0.0093,0.9867,0.0033,0.0000,0.0000
929,WP_000504439.1,Cytoplasmic,0.0001,0.3066,0.6822,0.0110,0.0000,0.0000
930,WP_000505015.1,Cytoplasmic,0.0050,0.0066,0.8850,0.1034,0.0000,0.0000
