,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
664,WP_000290388.1,Cytoplasmic,0.0002,0.0118,0.9789,0.0091,0.0000,0.0000
665,WP_000290472.1,Cytoplasmic,0.0000,0.3854,0.6146,0.0000,0.0000,0.0000
666,WP_000290491.1,Cytoplasmic,0.0000,0.0045,0.9948,0.0007,0.0000,0.0000
667,WP_000290674.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
668,WP_000291426.1,Cytoplasmic,0.0004,0.0698,0.9269,0.0030,0.0000,0.0000
669,WP_000291432.1,Cytoplasmic,0.0002,0.0009,0.9977,0.0012,0.0000,0.0000
670,WP_000291481.1,Cytoplasmic,0.0008,0.3779,0.6024,0.0189,0.0000,0.0000
671,WP_000291489.1,Cytoplasmic,0.0003,0.4357,0.5409,0.0231,0.0000,0.0000
672,WP_000291763.1,Cytoplasmic,0.0014,0.1728,0.8081,0.0177,0.0000,0.0000
673,WP_000291829.1,Cytoplasmic,0.0007,0.2008,0.4237,0.3748,0.0000,0.0000
674,WP_000301931.1,Cytoplasmic,0.0004,0.0282,0.9648,0.0066,0.0000,0.0000
675,WP_000312782.1,Cytoplasmic,0.0179,0.0315,0.9435,0.0071,0.0000,0.0000
676,WP_000323443.1,Cytoplasmic,0.0002,0.0508,0.9475,0.0016,0.0000,0.0000
677,WP_000331336.1,Cytoplasmic,0.0032,0.0941,0.7624,0.1403,0.0000,0.0000
678,WP_000334463.1,Cytoplasmic,0.0011,0.0245,0.9692,0.0052,0.0000,0.0000
679,WP_000334509.1,Cytoplasmic,0.0001,0.0032,0.9921,0.0046,0.0000,0.0000
680,WP_000337369.1,Cytoplasmic,0.0003,0.0292,0.9693,0.0012,0.0000,0.0000
681,WP_000338527.1,Cytoplasmic,0.0001,0.1559,0.8230,0.0210,0.0000,0.0000
682,WP_000339146.1,Cytoplasmic Membrane,0.0009,0.0777,0.0026,0.9188,0.0000,0.0000
683,WP_000340127.1,Cytoplasmic,0.0003,0.0016,0.9969,0.0013,0.0000,0.0000
684,WP_000340450.1,Cytoplasmic,0.0021,0.0026,0.9479,0.0474,0.0000,0.0000
685,WP_000342147.1,Cytoplasmic Membrane,0.0041,0.0200,0.0001,0.9757,0.0000,0.0000
686,WP_000342203.1,Cytoplasmic Membrane,0.0001,0.0082,0.0000,0.9916,0.0000,0.0000
687,WP_000342264.1,Cytoplasmic,0.0003,0.0004,0.9948,0.0046,0.0000,0.0000
688,WP_000344331.1,Cytoplasmic,0.0064,0.0023,0.6740,0.3173,0.0000,0.0000
689,WP_000344352.1,Cytoplasmic,0.0015,0.0064,0.9801,0.0120,0.0000,0.0000
690,WP_000347072.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
691,WP_000347896.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
692,WP_000348297.1,Cytoplasmic,0.0001,0.0210,0.9788,0.0002,0.0000,0.0000
693,WP_000348352.1,Cytoplasmic,0.0006,0.0038,0.9819,0.0137,0.0000,0.0000
694,WP_000349657.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
695,WP_000351243.1,Cytoplasmic Membrane,0.0000,0.0551,0.0001,0.9449,0.0000,0.0000
696,WP_000351761.1,Cytoplasmic,0.0001,0.0011,0.9888,0.0100,0.0000,0.0000
697,WP_000353634.1,Cytoplasmic Membrane,0.0000,0.0107,0.0004,0.9889,0.0000,0.0000
698,WP_000353949.1,Cytoplasmic,0.0017,0.0286,0.9494,0.0203,0.0000,0.0000
699,WP_000354094.1,Cytoplasmic Membrane,0.0000,0.0023,0.0008,0.9969,0.0000,0.0000
700,WP_000354112.1,Cytoplasmic Membrane,0.0000,0.0023,0.0000,0.9977,0.0000,0.0000
701,WP_000354184.1,Cytoplasmic,0.0000,0.0040,0.9958,0.0002,0.0000,0.0000
702,WP_000356965.1,Cytoplasmic,0.0001,0.0660,0.8688,0.0651,0.0000,0.0000
703,WP_000356975.1,Cytoplasmic Membrane,0.0003,0.0647,0.0000,0.9350,0.0000,0.0000
704,WP_000358002.1,Cytoplasmic,0.0010,0.0245,0.9236,0.0508,0.0000,0.0000
705,WP_000358507.1,Cytoplasmic Membrane,0.0094,0.3205,0.0086,0.6616,0.0000,0.0000
706,WP_000359086.1,Cytoplasmic,0.0006,0.0006,0.9849,0.0139,0.0000,0.0000
707,WP_000359186.1,Cytoplasmic,0.0006,0.2078,0.7416,0.0500,0.0000,0.0000
708,WP_000361247.1,Cytoplasmic,0.0023,0.0739,0.8202,0.1036,0.0000,0.0000
709,WP_000361550.1,Cytoplasmic,0.0013,0.0054,0.9608,0.0325,0.0000,0.0000
710,WP_000362218.1,Cytoplasmic,0.0009,0.0049,0.9369,0.0573,0.0000,0.0000
711,WP_000362356.1,Cytoplasmic,0.0001,0.0026,0.9867,0.0106,0.0000,0.0000
712,WP_000362509.1,Cytoplasmic,0.0001,0.0006,0.9675,0.0318,0.0000,0.0000
713,WP_000362964.1,Cytoplasmic,0.0040,0.0351,0.7707,0.1903,0.0000,0.0000
714,WP_000364542.1,Cytoplasmic,0.0002,0.0394,0.9589,0.0015,0.0000,0.0000
715,WP_000365247.1,Cytoplasmic,0.0005,0.0047,0.9933,0.0015,0.0000,0.0000
716,WP_000365324.1,Cytoplasmic Membrane,0.0000,0.0004,0.0000,0.9996,0.0000,0.0000
717,WP_000365354.1,Cytoplasmic,0.0009,0.0043,0.9768,0.0180,0.0000,0.0000
718,WP_000366165.1,Cytoplasmic Membrane,0.0016,0.0345,0.0007,0.9632,0.0000,0.0000
719,WP_000366938.1,Cytoplasmic,0.0008,0.0596,0.9088,0.0308,0.0000,0.0000
720,WP_000367068.1,Cytoplasmic Membrane,0.0000,0.0013,0.0000,0.9987,0.0000,0.0000
721,WP_000367419.1,Cytoplasmic,0.0002,0.0364,0.9621,0.0013,0.0000,0.0000
722,WP_000368164.1,Cytoplasmic,0.0000,0.0313,0.9598,0.0088,0.0000,0.0000
723,WP_000368225.1,Cytoplasmic,0.0000,0.0077,0.9919,0.0004,0.0000,0.0000
724,WP_000368338.1,Cytoplasmic,0.0002,0.0667,0.7701,0.1630,0.0000,0.0000
725,WP_000368649.1,Cytoplasmic,0.0006,0.0067,0.9813,0.0114,0.0000,0.0000
726,WP_000368687.1,Cytoplasmic,0.0003,0.1820,0.8160,0.0018,0.0000,0.0000
727,WP_000368897.1,Cytoplasmic,0.0006,0.2229,0.7294,0.0470,0.0000,0.0000
728,WP_000369722.1,Cytoplasmic,0.0001,0.0705,0.9184,0.0111,0.0000,0.0000
729,WP_000370128.1,Cytoplasmic,0.0054,0.0096,0.9737,0.0114,0.0000,0.0000
730,WP_000370183.1,Cytoplasmic,0.0016,0.0024,0.9952,0.0008,0.0000,0.0000
731,WP_000370346.1,Cytoplasmic,0.0002,0.2721,0.5233,0.2044,0.0000,0.0000
732,WP_000370915.1,Cytoplasmic,0.0001,0.0004,0.9985,0.0010,0.0000,0.0000
733,WP_000372757.1,Cytoplasmic,0.0000,0.0024,0.9971,0.0005,0.0000,0.0000
734,WP_000375476.1,Cytoplasmic Membrane,0.0000,0.0049,0.0000,0.9951,0.0000,0.0000
735,WP_000375648.1,Cytoplasmic,0.0002,0.0184,0.9071,0.0744,0.0000,0.0000
736,WP_000375686.1,Cytoplasmic,0.0005,0.0040,0.9935,0.0020,0.0000,0.0000
737,WP_000375864.1,Cytoplasmic,0.0007,0.0571,0.9325,0.0096,0.0000,0.0000
738,WP_000376239.1,Cytoplasmic,0.0000,0.0023,0.9842,0.0135,0.0000,0.0000
739,WP_000377064.1,Cytoplasmic,0.0010,0.0397,0.9581,0.0012,0.0000,0.0000
740,WP_000379054.1,Cytoplasmic,0.0003,0.0048,0.9863,0.0086,0.0000,0.0000
741,WP_000379099.1,Cytoplasmic Membrane,0.0000,0.0007,0.0002,0.9991,0.0000,0.0000
742,WP_000379820.1,Cytoplasmic Membrane,0.0002,0.0034,0.0000,0.9964,0.0000,0.0000
743,WP_000379890.1,Cytoplasmic,0.0005,0.0173,0.9795,0.0028,0.0000,0.0000
744,WP_000379992.1,Cytoplasmic,0.0001,0.0034,0.9762,0.0202,0.0000,0.0000
745,WP_000381264.1,Cytoplasmic Membrane,0.0000,0.0012,0.0000,0.9987,0.0000,0.0000
746,WP_000381849.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
747,WP_000382432.1,Cytoplasmic,0.0026,0.0194,0.9233,0.0548,0.0000,0.0000
748,WP_000382585.1,Cytoplasmic,0.0016,0.0461,0.8502,0.1022,0.0000,0.0000
749,WP_000383171.1,Cytoplasmic,0.0003,0.0007,0.9475,0.0514,0.0000,0.0000
750,WP_000383665.1,Cytoplasmic Membrane,0.0011,0.0059,0.2900,0.7029,0.0000,0.0000
751,WP_000383814.1,Cytoplasmic Membrane,0.0002,0.0009,0.0103,0.9886,0.0000,0.0000
752,WP_000384171.1,Cytoplasmic,0.0000,0.2710,0.7163,0.0126,0.0000,0.0000
753,WP_000384337.1,Cytoplasmic,0.0000,0.3674,0.6296,0.0030,0.0000,0.0000
754,WP_000384474.1,Extracellular,0.0169,0.8588,0.0622,0.0621,0.0000,0.0000
755,WP_000384523.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9991,0.0000,0.0000
756,WP_000384676.1,Cytoplasmic,0.0000,0.0021,0.9978,0.0000,0.0000,0.0000
757,WP_000387527.1,Cytoplasmic,0.0037,0.4552,0.5364,0.0047,0.0000,0.0000
758,WP_000387806.1,Cytoplasmic Membrane,0.0003,0.0111,0.0003,0.9884,0.0000,0.0000
759,WP_000388066.1,Extracellular,0.0001,0.4476,0.3230,0.2293,0.0000,0.0000
760,WP_000388082.1,Cytoplasmic,0.0001,0.3855,0.6135,0.0009,0.0000,0.0000
761,WP_000389523.1,Cytoplasmic,0.0086,0.0311,0.8186,0.1417,0.0000,0.0000
762,WP_000389666.1,Cytoplasmic Membrane,0.0004,0.0057,0.0890,0.9050,0.0000,0.0000
763,WP_000389771.1,Cytoplasmic Membrane,0.0000,0.1005,0.0001,0.8993,0.0000,0.0000
764,WP_000389954.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9992,0.0000,0.0000
765,WP_000390331.1,Cytoplasmic,0.0001,0.0023,0.9939,0.0037,0.0000,0.0000
766,WP_000390536.1,Cytoplasmic,0.0021,0.0090,0.9613,0.0276,0.0000,0.0000
767,WP_000390575.1,Cytoplasmic,0.0000,0.0107,0.9843,0.0049,0.0000,0.0000
768,WP_000390829.1,Cytoplasmic,0.0005,0.0154,0.9537,0.0305,0.0000,0.0000
769,WP_000391032.1,Cytoplasmic,0.0009,0.0598,0.6250,0.3144,0.0000,0.0000
770,WP_000391617.1,Cytoplasmic,0.0010,0.1829,0.8097,0.0064,0.0000,0.0000
771,WP_000392691.1,Cytoplasmic,0.0009,0.1086,0.8889,0.0016,0.0000,0.0000
772,WP_000394004.1,Cytoplasmic,0.0010,0.1648,0.7991,0.0350,0.0000,0.0000
773,WP_000394698.1,Cytoplasmic,0.0022,0.0843,0.8382,0.0753,0.0000,0.0000
774,WP_000395160.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
775,WP_000395498.1,Cytoplasmic,0.0002,0.3423,0.6278,0.0298,0.0000,0.0000
776,WP_000395692.1,Cytoplasmic,0.0000,0.0024,0.9959,0.0017,0.0000,0.0000
777,WP_000396065.1,Cytoplasmic,0.0017,0.0552,0.9321,0.0110,0.0000,0.0000
778,WP_000397414.1,Cytoplasmic,0.0005,0.0022,0.9934,0.0040,0.0000,0.0000
779,WP_000398672.1,Extracellular,0.0001,0.9899,0.0003,0.0097,0.0000,0.0000
780,WP_000398941.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
781,WP_000400022.1,Cytoplasmic,0.0008,0.0019,0.9951,0.0021,0.0000,0.0000
782,WP_000401377.1,Cytoplasmic,0.0001,0.0291,0.9636,0.0071,0.0000,0.0000
783,WP_000401414.1,Cytoplasmic,0.0016,0.0465,0.9243,0.0275,0.0000,0.0000
784,WP_000401978.1,Cytoplasmic,0.0002,0.0510,0.9482,0.0006,0.0000,0.0000
785,WP_000402172.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
786,WP_000402632.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
787,WP_000402803.1,Cytoplasmic Membrane,0.0000,0.0013,0.0001,0.9986,0.0000,0.0000
788,WP_000402904.1,Cytoplasmic,0.0002,0.0206,0.9758,0.0034,0.0000,0.0000
789,WP_000403078.1,Cytoplasmic Membrane,0.0000,0.0397,0.0002,0.9600,0.0000,0.0000
790,WP_000403903.1,Cytoplasmic,0.0007,0.0520,0.9360,0.0114,0.0000,0.0000
791,WP_000404636.1,Cytoplasmic,0.0001,0.0018,0.9816,0.0165,0.0000,0.0000
792,WP_000406614.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
793,WP_000406834.1,Cytoplasmic,0.0002,0.0013,0.9949,0.0037,0.0000,0.0000
794,WP_000409167.1,Cytoplasmic,0.0010,0.0006,0.9514,0.0470,0.0000,0.0000
795,WP_000410749.1,Cytoplasmic,0.0001,0.3940,0.5978,0.0081,0.0000,0.0000
796,WP_000411088.1,Cytoplasmic,0.0002,0.0829,0.9088,0.0081,0.0000,0.0000
797,WP_000411298.1,Cytoplasmic,0.0001,0.0215,0.9638,0.0145,0.0000,0.0000
798,WP_000412501.1,Cytoplasmic,0.0015,0.0087,0.9881,0.0018,0.0000,0.0000
799,WP_000412518.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
800,WP_000413171.1,Cytoplasmic,0.0002,0.1175,0.8466,0.0357,0.0000,0.0000
801,WP_000413392.1,Extracellular,0.0004,0.6866,0.1603,0.1526,0.0000,0.0000
802,WP_000413427.1,Cytoplasmic,0.0000,0.0014,0.9985,0.0001,0.0000,0.0000
803,WP_000413859.1,Cytoplasmic,0.0031,0.0305,0.8571,0.1094,0.0000,0.0000
804,WP_000414178.1,Cytoplasmic,0.0041,0.1636,0.8017,0.0307,0.0000,0.0000
805,WP_000414213.1,Cytoplasmic,0.0012,0.2660,0.7036,0.0292,0.0000,0.0000
806,WP_000414481.1,Cytoplasmic,0.0001,0.0103,0.9770,0.0126,0.0000,0.0000
807,WP_000414692.1,Cytoplasmic Membrane,0.0000,0.0038,0.0000,0.9962,0.0000,0.0000
808,WP_000415672.1,Cytoplasmic Membrane,0.0002,0.2745,0.0001,0.7252,0.0000,0.0000
809,WP_000416913.1,Cytoplasmic,0.0004,0.0179,0.9759,0.0058,0.0000,0.0000
810,WP_000417009.1,Cytoplasmic,0.0002,0.0121,0.9867,0.0009,0.0000,0.0000
811,WP_000417380.1,Cytoplasmic,0.0011,0.0525,0.9336,0.0127,0.0000,0.0000
812,WP_000421231.1,Cytoplasmic Membrane,0.0000,0.0120,0.0001,0.9879,0.0000,0.0000
813,WP_000421410.1,Cytoplasmic,0.0018,0.0080,0.9848,0.0053,0.0000,0.0000
814,WP_000421711.1,Cytoplasmic,0.0000,0.0074,0.9849,0.0077,0.0000,0.0000
815,WP_000422865.1,Cytoplasmic,0.0004,0.0534,0.9433,0.0029,0.0000,0.0000
816,WP_000422904.1,Cytoplasmic,0.0000,0.0416,0.9558,0.0026,0.0000,0.0000
817,WP_000425366.1,Cytoplasmic,0.0000,0.0018,0.9982,0.0000,0.0000,0.0000
818,WP_000426693.1,Cytoplasmic Membrane,0.0000,0.0007,0.0001,0.9992,0.0000,0.0000
819,WP_000426912.1,Cytoplasmic,0.0002,0.0992,0.8923,0.0083,0.0000,0.0000
820,WP_000426914.1,Cytoplasmic,0.0002,0.0121,0.9868,0.0009,0.0000,0.0000
821,WP_000428173.1,Cytoplasmic Membrane,0.0701,0.0449,0.0310,0.8540,0.0000,0.0000
822,WP_000429020.1,Cytoplasmic,0.0002,0.0049,0.8596,0.1353,0.0000,0.0000
823,WP_000429558.1,Extracellular,0.0215,0.6530,0.2912,0.0343,0.0000,0.0000
824,WP_000429669.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
825,WP_000429766.1,Cytoplasmic,0.0019,0.0478,0.9467,0.0036,0.0000,0.0000
826,WP_000431235.1,Cytoplasmic Membrane,0.0000,0.0020,0.0000,0.9980,0.0000,0.0000
827,WP_000431307.1,Cytoplasmic Membrane,0.0002,0.3336,0.0001,0.6660,0.0000,0.0000
828,WP_000431312.1,Cytoplasmic,0.0000,0.0012,0.9987,0.0001,0.0000,0.0000
829,WP_000432014.1,Cytoplasmic,0.0001,0.0002,0.9993,0.0005,0.0000,0.0000
830,WP_000432266.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
831,WP_000432359.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
832,WP_000432890.1,Cytoplasmic Membrane,0.0000,0.0005,0.0001,0.9994,0.0000,0.0000
833,WP_000433348.1,Cytoplasmic,0.0006,0.0215,0.9680,0.0099,0.0000,0.0000
834,WP_000433551.1,Cytoplasmic Membrane,0.0007,0.0534,0.1904,0.7554,0.0000,0.0000
835,WP_000434533.1,Extracellular,0.0003,0.8412,0.1556,0.0029,0.0000,0.0000
836,WP_000434769.1,Cytoplasmic,0.0000,0.0001,0.9582,0.0417,0.0000,0.0000
837,WP_000435044.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
838,WP_000435067.1,Cytoplasmic,0.0170,0.1028,0.8436,0.0366,0.0000,0.0000
839,WP_000435104.1,Cytoplasmic,0.0000,0.0084,0.9855,0.0061,0.0000,0.0000
840,WP_000435132.1,Cytoplasmic,0.0000,0.0016,0.9984,0.0000,0.0000,0.0000
841,WP_000435341.1,Cytoplasmic,0.0017,0.2793,0.7101,0.0089,0.0000,0.0000
842,WP_000435381.1,Cytoplasmic,0.0000,0.0002,0.9996,0.0002,0.0000,0.0000
843,WP_000435806.1,Cytoplasmic,0.0019,0.0622,0.8887,0.0472,0.0000,0.0000
844,WP_000436653.1,Cytoplasmic Membrane,0.0000,0.1226,0.0001,0.8773,0.0000,0.0000
845,WP_000437472.1,Cytoplasmic,0.0000,0.0003,0.9993,0.0004,0.0000,0.0000
846,WP_000437967.1,Cytoplasmic,0.0005,0.0009,0.8567,0.1419,0.0000,0.0000
847,WP_000438833.1,Cytoplasmic,0.0003,0.0247,0.8372,0.1377,0.0000,0.0000
848,WP_000439693.1,Cytoplasmic,0.0002,0.0378,0.9605,0.0015,0.0000,0.0000
849,WP_000439998.1,Cytoplasmic Membrane,0.0010,0.3550,0.0003,0.6436,0.0000,0.0000
850,WP_000442476.1,Cytoplasmic,0.0003,0.0226,0.9726,0.0046,0.0000,0.0000
851,WP_000444788.1,Cytoplasmic,0.0002,0.0418,0.5199,0.4381,0.0000,0.0000
852,WP_000446295.1,Cytoplasmic Membrane,0.0001,0.0007,0.0000,0.9992,0.0000,0.0000
853,WP_000446719.1,Cytoplasmic,0.0002,0.0251,0.9684,0.0063,0.0000,0.0000
854,WP_000447678.1,Cytoplasmic,0.0000,0.0104,0.9778,0.0118,0.0000,0.0000
855,WP_000447707.1,Cytoplasmic,0.0002,0.0173,0.9660,0.0165,0.0000,0.0000
856,WP_000447728.1,Cytoplasmic,0.0001,0.0005,0.9977,0.0017,0.0000,0.0000
857,WP_000448078.1,Cytoplasmic,0.0006,0.3429,0.6432,0.0133,0.0000,0.0000
858,WP_000448226.1,Cytoplasmic,0.0000,0.0019,0.9971,0.0010,0.0000,0.0000
859,WP_000448934.1,Cytoplasmic,0.0000,0.0027,0.9972,0.0000,0.0000,0.0000
860,WP_000449078.1,Cytoplasmic,0.0009,0.0902,0.8879,0.0211,0.0000,0.0000
861,WP_000449218.1,Cytoplasmic,0.0004,0.0008,0.9970,0.0018,0.0000,0.0000
862,WP_000449655.1,Cytoplasmic,0.0001,0.1032,0.8731,0.0236,0.0000,0.0000
863,WP_000450258.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
864,WP_000450296.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
865,WP_000450561.1,Extracellular,0.0003,0.7674,0.1605,0.0718,0.0000,0.0000
866,WP_000451303.1,Cytoplasmic,0.0001,0.0013,0.9970,0.0016,0.0000,0.0000
867,WP_000451438.1,Cytoplasmic,0.0005,0.0075,0.9909,0.0011,0.0000,0.0000
868,WP_000451828.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
869,WP_000453308.1,Cytoplasmic,0.0003,0.0051,0.9946,0.0001,0.0000,0.0000
870,WP_000454064.1,Cytoplasmic,0.0000,0.0015,0.9982,0.0003,0.0000,0.0000
871,WP_000454782.1,Cytoplasmic,0.0007,0.0014,0.9509,0.0471,0.0000,0.0000
872,WP_000454994.1,Cytoplasmic,0.0002,0.0442,0.7113,0.2443,0.0000,0.0000
873,WP_000455258.1,Cytoplasmic,0.0002,0.0145,0.9848,0.0006,0.0000,0.0000
874,WP_000455590.1,Cytoplasmic,0.0003,0.2302,0.7258,0.0437,0.0000,0.0000
875,WP_000455861.1,Extracellular,0.0001,0.9994,0.0000,0.0005,0.0000,0.0000
876,WP_000456135.1,Cytoplasmic Membrane,0.0110,0.2536,0.0002,0.7353,0.0000,0.0000
877,WP_000456494.1,Cytoplasmic,0.0000,0.0002,0.9995,0.0002,0.0000,0.0000
878,WP_000457386.1,Extracellular,0.0000,0.5919,0.4081,0.0000,0.0000,0.0000
879,WP_000459062.1,Cytoplasmic,0.0002,0.0206,0.9344,0.0448,0.0000,0.0000
880,WP_000460244.1,Cytoplasmic,0.0000,0.0057,0.9941,0.0002,0.0000,0.0000
881,WP_000460421.1,Cytoplasmic,0.0003,0.0520,0.9396,0.0081,0.0000,0.0000
882,WP_000460983.1,Cytoplasmic Membrane,0.0002,0.0034,0.0012,0.9951,0.0000,0.0000
883,WP_000466619.1,Cytoplasmic,0.0170,0.3190,0.5457,0.1183,0.0000,0.0000
884,WP_000466746.1,Cytoplasmic Membrane,0.0000,0.0295,0.0003,0.9702,0.0000,0.0000
885,WP_000466784.1,Cytoplasmic Membrane,0.0012,0.1469,0.0157,0.8363,0.0000,0.0000
886,WP_000467123.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
887,WP_000467632.1,Cytoplasmic,0.0002,0.0014,0.9979,0.0005,0.0000,0.0000
888,WP_000467994.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
889,WP_000468380.1,Cytoplasmic,0.0001,0.0004,0.9992,0.0003,0.0000,0.0000
890,WP_000469830.1,Cytoplasmic,0.0008,0.0840,0.7055,0.2097,0.0000,0.0000
891,WP_000469894.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
892,WP_000470336.1,Cytoplasmic,0.0004,0.3689,0.6064,0.0242,0.0000,0.0000
893,WP_000471571.1,Cytoplasmic,0.0001,0.0249,0.7672,0.2079,0.0000,0.0000
894,WP_000472246.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
895,WP_000472256.1,Cytoplasmic Membrane,0.0001,0.0224,0.0006,0.9769,0.0000,0.0000
896,WP_000472294.1,Cytoplasmic,0.0009,0.0086,0.9735,0.0170,0.0000,0.0000
897,WP_000473587.1,Extracellular,0.0003,0.9994,0.0000,0.0003,0.0000,0.0000
898,WP_000473654.1,Cytoplasmic,0.0001,0.0013,0.9943,0.0043,0.0000,0.0000
899,WP_000473696.1,Cytoplasmic Membrane,0.0001,0.0013,0.0006,0.9980,0.0000,0.0000
900,WP_000473705.1,Cytoplasmic,0.0000,0.0094,0.9532,0.0374,0.0000,0.0000
901,WP_000475323.1,Extracellular,0.0008,0.9991,0.0000,0.0001,0.0000,0.0000
902,WP_000477327.1,Cytoplasmic Membrane,0.0000,0.0018,0.0001,0.9982,0.0000,0.0000
903,WP_000477481.1,Cytoplasmic,0.0000,0.0670,0.9160,0.0170,0.0000,0.0000
904,WP_000477506.1,Cytoplasmic,0.0002,0.0032,0.9962,0.0005,0.0000,0.0000
905,WP_000477521.1,Cytoplasmic,0.0008,0.0078,0.9899,0.0016,0.0000,0.0000
906,WP_000477928.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
907,WP_000477958.1,Cytoplasmic Membrane,0.0000,0.0002,0.0004,0.9994,0.0000,0.0000
908,WP_000477991.1,Cytoplasmic,0.0005,0.0187,0.9362,0.0446,0.0000,0.0000
909,WP_000479279.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9996,0.0000,0.0000
910,WP_000479576.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
911,WP_000480607.1,Cytoplasmic,0.0004,0.0038,0.9927,0.0032,0.0000,0.0000
912,WP_000480800.1,Cytoplasmic,0.0000,0.0077,0.9878,0.0045,0.0000,0.0000
913,WP_000480821.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
914,WP_000481407.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
915,WP_000481451.1,Cytoplasmic,0.0008,0.1095,0.8831,0.0066,0.0000,0.0000
916,WP_000482651.1,Cytoplasmic Membrane,0.0000,0.0920,0.0005,0.9075,0.0000,0.0000
917,WP_000483054.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
918,WP_000483146.1,Cytoplasmic,0.0005,0.0011,0.9967,0.0016,0.0000,0.0000
919,WP_000483727.1,Cytoplasmic,0.0024,0.1680,0.8069,0.0226,0.0000,0.0000
920,WP_000486808.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
921,WP_000487148.1,Cytoplasmic,0.0006,0.0057,0.9890,0.0047,0.0000,0.0000
922,WP_000491385.1,Cytoplasmic Membrane,0.0000,0.0007,0.0001,0.9992,0.0000,0.0000
923,WP_000491755.1,Cytoplasmic,0.0003,0.0206,0.9770,0.0021,0.0000,0.0000
924,WP_000491982.1,Cytoplasmic,0.0002,0.0010,0.9985,0.0002,0.0000,0.0000
925,WP_000492113.1,Cytoplasmic Membrane,0.0001,0.0105,0.0006,0.9888,0.0000,0.0000
926,WP_000493885.1,Cytoplasmic,0.0002,0.0118,0.9873,0.0006,0.0000,0.0000
927,WP_000494139.1,Cytoplasmic,0.0000,0.0003,0.9996,0.0001,0.0000,0.0000
928,WP_000495501.1,Cytoplasmic,0.0080,0.3291,0.5514,0.1115,0.0000,0.0000
929,WP_000495696.1,Cytoplasmic Membrane,0.0001,0.0176,0.0000,0.9822,0.0000,0.0000
930,WP_000496107.1,Cytoplasmic,0.0001,0.0135,0.9835,0.0028,0.0000,0.0000
931,WP_000498572.1,Cytoplasmic Membrane,0.0000,0.0012,0.0006,0.9981,0.0000,0.0000
932,WP_000499652.1,Extracellular,0.0022,0.9883,0.0000,0.0095,0.0000,0.0000
933,WP_000503585.1,Cytoplasmic,0.0001,0.0830,0.5343,0.3827,0.0000,0.0000
934,WP_000503818.1,Cytoplasmic,0.0008,0.0098,0.9865,0.0029,0.0000,0.0000
935,WP_000504560.1,Extracellular,0.0146,0.5189,0.0001,0.4663,0.0000,0.0000
936,WP_000505018.1,Cytoplasmic,0.0052,0.0076,0.8722,0.1150,0.0000,0.0000
