accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_024937002.1,0.0001,0.9999,0.0,0.0,0.0,0.0,0.995148,0.004852,0.009606,0.990313,8.1e-05
WP_031787975.1,0.0,0.0086,0.0008,0.9907,0.0,0.0,0.019466,0.980534,0.474663,0.476435,0.048902
WP_042906429.1,0.0005,0.3657,0.0467,0.587,0.0,0.0,0.010448,0.989552,0.333484,0.083972,0.582544
WP_044025857.1,0.0002,0.5709,0.1718,0.2571,0.0,0.0,0.082766,0.917234,0.210131,0.204105,0.585764
WP_044025865.1,0.0085,0.3078,0.0003,0.6834,0.0,0.0,0.861436,0.138564,0.083749,0.915913,0.000338
WP_044025888.1,0.0304,0.6294,0.0016,0.3387,0.0,0.0,0.99729,0.00271,0.000456,0.999496,4.8e-05
WP_044025897.1,0.0816,0.6713,0.0093,0.2378,0.0,0.0,0.989402,0.010598,0.002037,0.997853,0.00011
WP_044025926.1,0.0001,0.276,0.2193,0.5046,0.0,0.0,0.669835,0.330165,0.000339,0.991912,0.007748
WP_044026012.1,0.0001,0.4906,0.3331,0.1763,0.0,0.0,0.283657,0.716343,0.460281,0.539577,0.000142
WP_044026013.1,0.0108,0.9882,0.0,0.001,0.0,0.0,0.997512,0.002488,0.000131,0.999803,6.6e-05
WP_044026055.1,0.0016,0.33,0.0001,0.6683,0.0,0.0,0.918683,0.081317,0.009307,0.990573,0.00012
WP_044026065.1,0.0,0.1058,0.2953,0.5989,0.0,0.0,0.133708,0.866292,0.316236,0.678456,0.005308
WP_044026074.1,0.0268,0.9722,0.0,0.001,0.0,0.0,0.93511,0.06489,0.056957,0.842077,0.100966
WP_044026075.1,0.0044,0.2166,0.0002,0.7789,0.0,0.0,0.935256,0.064744,0.003763,0.996075,0.000161
WP_078055807.1,0.0,0.0129,0.0,0.9871,0.0,0.0,0.255968,0.744032,0.217154,0.769191,0.013655
WP_078055823.1,0.0,0.9999,0.0,0.0001,0.0,0.0,0.995855,0.004145,5e-06,0.999994,1e-06
WP_078055839.1,0.0004,0.8961,0.0159,0.0875,0.0,0.0,0.984496,0.015504,0.002698,0.997277,2.5e-05
WP_078055857.1,0.0,0.0008,0.0015,0.9978,0.0,0.0,0.603899,0.396101,0.440253,0.542508,0.017239
WP_106873653.1,0.0001,0.3141,0.0091,0.6767,0.0,0.0,0.097115,0.902885,0.128579,0.862314,0.009107
WP_179135043.1,0.0008,0.2621,0.0002,0.7369,0.0,0.0,0.820615,0.179385,0.029602,0.967936,0.002462
WP_370458382.1,0.0001,0.1559,0.0041,0.8399,0.0,0.0,0.589907,0.410093,0.000524,0.997711,0.001765
WP_372842190.1,0.0,0.0003,0.0,0.9997,0.0,0.0,0.635755,0.364245,0.93116,0.068092,0.000747
