accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_tat,signalp_prob_lipo,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
YP_500927.1,0.0001,0.03,0.0005,0.9695,0.0,0.0,0.100445,0.000955,0.031459,0.867141,0.261086,0.671296,0.067618
YP_500931.1,0.0079,0.9921,0.0,0.0001,0.0,0.0,0.641661,0.005709,0.167847,0.184783,0.450847,0.533098,0.016055
YP_500990.1,0.0,0.0,0.0,1.0,0.0,0.0,0.802545,0.004497,0.022605,0.170353,0.247429,0.742542,0.010029
YP_501011.1,0.0119,0.1453,0.0,0.8428,0.0,0.0,0.00027,4e-05,0.999568,0.000122,0.000557,0.999383,6e-05
YP_501016.1,0.0031,0.0016,0.0,0.9953,0.0,0.0,0.000562,8e-05,0.999083,0.000275,0.00068,0.999305,1.5e-05
YP_501032.1,0.0045,0.9955,0.0,0.0,0.0,0.0,0.998381,0.000739,0.000657,0.000222,0.001797,0.998136,6.7e-05
YP_501037.1,0.0011,0.9989,0.0,0.0,0.0,0.0,0.996663,0.001506,0.001376,0.000455,0.008158,0.991423,0.000419
YP_501054.1,0.0,0.0103,0.0,0.9897,0.0,0.0,0.054124,0.000861,0.059842,0.885173,0.122198,0.862556,0.015246
YP_501055.1,0.0,0.0013,0.0001,0.9986,0.0,0.0,0.010588,0.000193,0.096083,0.893137,0.184405,0.745727,0.069868
YP_501112.1,0.0367,0.1773,0.0002,0.7858,0.0,0.0,0.000394,5.1e-05,0.999411,0.000144,0.004408,0.995588,4e-06
YP_501150.1,0.0,0.0641,0.0004,0.9355,0.0,0.0,0.330076,0.002463,0.473076,0.194385,0.010773,0.988902,0.000325
YP_501152.1,0.0709,0.0671,0.0007,0.8613,0.0,0.0,0.00062,6.8e-05,0.999149,0.000162,0.009078,0.990844,7.8e-05
YP_501156.1,0.0012,0.0146,0.0,0.9842,0.0,0.0,0.001408,8.3e-05,0.998331,0.000178,0.004323,0.99549,0.000187
YP_501157.1,0.0058,0.1448,0.0004,0.849,0.0,0.0,0.001193,0.000221,0.988538,0.010048,0.04396,0.956009,3.1e-05
YP_501161.1,0.0086,0.0155,0.0001,0.9758,0.0,0.0,0.000389,3.2e-05,0.999467,0.000112,0.000785,0.999196,1.9e-05
YP_501168.1,0.0408,0.9582,0.0,0.001,0.0,0.0,0.989464,0.00375,0.005096,0.001691,0.111633,0.882342,0.006025
YP_501170.1,0.0004,0.9993,0.0001,0.0002,0.0,0.0,0.937213,0.014534,0.003492,0.044761,0.048618,0.936095,0.015287
YP_501171.1,0.0001,0.9998,0.0,0.0,0.0,0.0,0.979314,0.014863,0.000865,0.004959,0.05875,0.90257,0.03868
YP_501172.1,0.0001,0.9997,0.0,0.0001,0.0,0.0,0.969612,0.001064,0.028416,0.000908,0.002248,0.997268,0.000484
YP_501184.1,0.0,0.0931,0.0007,0.9062,0.0,0.0,0.039777,0.002981,0.710081,0.247161,0.107128,0.380055,0.512817
YP_501197.1,0.0018,0.1675,0.0002,0.8306,0.0,0.0,0.46193,0.001668,0.089464,0.446938,0.791151,0.198096,0.010753
YP_501203.1,0.0011,0.0149,0.0,0.984,0.0,0.0,0.001304,0.000196,0.998173,0.000327,0.00327,0.994437,0.002293
YP_501218.1,0.0067,0.1976,0.0,0.7957,0.0,0.0,0.000919,3.9e-05,0.998908,0.000134,0.001501,0.998432,6.7e-05
YP_501226.1,0.08,0.3996,0.0001,0.5203,0.0,0.0,0.000447,8.8e-05,0.999166,0.000299,0.005251,0.992133,0.002616
YP_501234.1,0.0007,0.2854,0.0,0.7139,0.0,0.0,0.252761,0.002357,0.30525,0.439631,0.175873,0.821135,0.002992
YP_501235.1,0.0009,0.3303,0.0001,0.6687,0.0,0.0,0.316387,0.001491,0.072354,0.609767,0.376511,0.6226,0.000889
YP_501237.1,0.0017,0.4012,0.0002,0.597,0.0,0.0,0.225666,0.002545,0.095256,0.676532,0.364726,0.632105,0.00317
YP_501243.1,0.0001,0.0986,0.0,0.9013,0.0,0.0,0.603004,0.001213,0.140079,0.255704,0.439918,0.556935,0.003147
YP_501248.1,0.0011,0.266,0.0001,0.7329,0.0,0.0,0.002894,6.1e-05,0.996423,0.000622,0.242595,0.754836,0.002568
YP_501257.1,0.9153,0.0808,0.0003,0.0036,0.0,0.0,0.831952,0.075519,0.001918,0.090612,0.994003,0.004543,0.001453
YP_501293.1,0.0016,0.0551,0.0001,0.9432,0.0,0.0,0.670618,0.002414,0.091978,0.23499,0.29694,0.699649,0.003411
YP_501295.1,0.0,0.0362,0.0,0.9638,0.0,0.0,0.029252,0.000184,0.110004,0.86056,0.024667,0.973111,0.002222
YP_501301.1,0.0,0.0,0.0,1.0,0.0,0.0,0.025227,0.000375,0.77052,0.203878,0.999056,0.000757,0.000187
YP_501302.1,0.0122,0.0984,0.0936,0.7958,0.0,0.0,0.224571,0.004058,0.162038,0.609333,0.021913,0.973917,0.00417
YP_501311.1,0.0001,0.9994,0.0,0.0005,0.0,0.0,0.832771,0.003345,0.12139,0.042494,0.005652,0.994255,9.3e-05
YP_501319.1,0.0,0.0044,0.0006,0.9949,0.0,0.0,0.406294,0.013929,0.034155,0.545621,0.002338,0.997662,1e-06
YP_501322.1,0.0,0.0003,0.0,0.9997,0.0,0.0,0.713169,0.006206,0.045188,0.235438,0.247618,0.737923,0.014459
YP_501324.1,0.0001,0.0351,0.0,0.9648,0.0,0.0,0.19773,0.001333,0.077303,0.723633,0.32189,0.677021,0.00109
YP_501327.1,0.0008,0.5015,0.0009,0.4968,0.0,0.0,0.461237,0.000815,0.122821,0.415127,0.002202,0.997739,5.9e-05
YP_501332.1,0.0007,0.0201,0.177,0.8022,0.0,0.0,0.653165,0.00485,0.101583,0.240402,0.156295,0.72847,0.115235
YP_501334.1,0.0,0.0007,0.0047,0.9945,0.0,0.0,0.019225,0.003522,0.936878,0.040375,0.120691,0.770129,0.10918
YP_501336.1,0.0,0.0008,0.0012,0.998,0.0,0.0,0.224674,0.001771,0.081329,0.692226,0.375732,0.617601,0.006667
YP_501337.1,0.0043,0.9957,0.0,0.0,0.0,0.0,0.998563,0.000661,0.000489,0.000287,0.00082,0.999176,4e-06
YP_501340.1,0.0115,0.9879,0.0,0.0006,0.0,0.0,0.994875,0.002931,0.001546,0.000648,0.005748,0.994181,7.1e-05
YP_501408.1,0.0,0.0027,0.0,0.9973,0.0,0.0,0.257112,0.001775,0.196041,0.545072,0.358081,0.641623,0.000296
YP_501410.1,0.0018,0.9971,0.0,0.0011,0.0,0.0,0.991774,0.003916,0.002577,0.001733,0.045198,0.850871,0.103931
YP_501414.1,0.8889,0.1064,0.0001,0.0046,0.0,0.0,0.899149,0.06812,0.003061,0.02967,0.995546,0.003153,0.001301
YP_501422.1,0.0083,0.9915,0.0,0.0002,0.0,0.0,0.530122,0.013447,0.060096,0.396335,0.193762,0.764154,0.042083
YP_501423.1,0.0037,0.9959,0.0,0.0004,0.0,0.0,0.982133,0.005618,0.008531,0.003717,0.017835,0.980836,0.001329
YP_501424.1,0.0023,0.6472,0.0,0.3505,0.0,0.0,0.895299,0.002039,0.084029,0.018633,0.389382,0.610576,4.2e-05
YP_501429.1,0.0004,0.9995,0.0,0.0001,0.0,0.0,0.99354,0.004521,0.001352,0.000587,0.068567,0.931354,7.9e-05
YP_501431.1,0.4304,0.5437,0.0004,0.0254,0.0,0.0,0.935075,0.01494,0.003542,0.046444,0.954081,0.030048,0.015871
YP_501435.1,0.0041,0.46,0.3047,0.2312,0.0,0.0,0.022591,0.00063,0.013038,0.963742,0.462017,0.003436,0.534546
YP_501453.1,0.0012,0.9889,0.0002,0.0098,0.0,0.0,0.983646,0.001645,0.006414,0.008295,0.004333,0.995577,9.1e-05
YP_501455.1,0.0109,0.9863,0.0014,0.0015,0.0,0.0,0.983985,0.0051,0.010084,0.000831,0.148651,0.849382,0.001967
YP_501465.1,0.0053,0.1055,0.0002,0.8889,0.0,0.0,0.001313,7.3e-05,0.998424,0.00019,0.014335,0.985598,6.7e-05
