accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_tat,signalp_prob_lipo,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_001045111.1,0.0023,0.0039,0.0,0.9938,0.0,0.0,0.000361,0.000102,0.999306,0.000231,0.004572,0.995134,0.000294
WP_001048246.1,0.9329,0.0644,0.0007,0.002,0.0,0.0,0.962206,0.033752,0.001432,0.00261,0.58435,0.412325,0.003326
WP_001048816.1,0.0,0.0414,0.0002,0.9584,0.0,0.0,0.064922,0.003265,0.180633,0.75118,0.002475,0.636874,0.36065
WP_001050580.1,0.7907,0.1971,0.0099,0.0023,0.0,0.0,0.992938,0.00336,0.000795,0.002906,0.508953,0.490642,0.000405
WP_001050913.1,0.0007,0.0273,0.0135,0.9585,0.0,0.0,0.328428,0.004027,0.063802,0.603744,0.162219,0.828676,0.009105
WP_001051433.1,0.0,0.0003,0.0,0.9997,0.0,0.0,0.544085,0.004763,0.034836,0.416316,0.642349,0.341544,0.016107
WP_001056238.1,0.8373,0.1555,0.0,0.0072,0.0,0.0,0.954974,0.010739,0.028823,0.005465,0.824146,0.175788,6.6e-05
WP_001056916.1,0.0001,0.9998,0.0,0.0001,0.0,0.0,0.964287,0.002941,0.031047,0.001724,0.002966,0.996566,0.000468
WP_001060140.1,0.0008,0.0061,0.0004,0.9927,0.0,0.0,0.534722,0.001371,0.014319,0.449587,0.736207,0.260497,0.003296
WP_001060508.1,0.9688,0.0206,0.001,0.0096,0.0,0.0,0.882825,0.08832,0.002088,0.026767,0.992514,0.004879,0.002607
WP_001074525.1,0.1224,0.8771,0.0,0.0004,0.0,0.0,0.997209,0.001289,0.001006,0.000496,0.241255,0.754726,0.004019
WP_001077099.1,0.0032,0.9966,0.0,0.0002,0.0,0.0,0.946639,0.030937,0.015789,0.006635,0.013394,0.982516,0.00409
WP_001080281.1,0.0013,0.5479,0.4284,0.0224,0.0,0.0,0.064576,0.001529,0.899888,0.034007,0.879899,0.031991,0.08811
WP_001089094.1,0.0015,0.9983,0.0,0.0002,0.0,0.0,0.961517,0.009676,0.01917,0.009637,0.105488,0.884193,0.010319
WP_001093556.1,0.0087,0.1248,0.0,0.8665,0.0,0.0,0.0008,9.9e-05,0.998886,0.000216,0.002026,0.997511,0.000463
WP_001093929.1,0.0001,0.7811,0.02,0.1988,0.0,0.0,0.09954,0.007564,0.117094,0.775801,0.212393,0.783651,0.003955
WP_001106646.1,0.0,1.0,0.0,0.0,0.0,0.0,0.930831,0.007741,0.018749,0.042678,0.003661,0.996094,0.000244
WP_001125630.1,0.0004,0.9995,0.0,0.0001,0.0,0.0,0.993716,0.004353,0.001355,0.000576,0.068034,0.931902,6.4e-05
WP_001151896.1,0.4546,0.5148,0.0005,0.0301,0.0,0.0,0.936916,0.014306,0.003746,0.045032,0.94434,0.035855,0.019805
WP_001160682.1,0.0,0.0025,0.0,0.9975,0.0,0.0,0.382752,0.002452,0.015131,0.599665,0.312166,0.670989,0.016845
WP_001170272.1,0.0017,0.9983,0.0,0.0,0.0,0.0,0.994915,0.003012,0.001437,0.000636,0.03456,0.963614,0.001826
WP_001205664.1,0.0022,0.4158,0.0001,0.5819,0.0,0.0,0.000555,0.000101,0.999097,0.000248,0.08269,0.915699,0.00161
WP_001208914.1,0.4512,0.5313,0.0051,0.0123,0.0,0.0,0.992111,0.002784,0.002493,0.002612,0.351628,0.646182,0.002189
WP_001214649.1,0.0031,0.0031,0.0,0.9938,0.0,0.0,0.000724,0.000156,0.998801,0.000319,0.014333,0.985249,0.000417
WP_001220197.1,0.0015,0.0667,0.0001,0.9317,0.0,0.0,0.000789,5.2e-05,0.999024,0.000135,0.003283,0.992309,0.004408
WP_001221406.1,0.0008,0.4947,0.0009,0.5036,0.0,0.0,0.473689,0.000822,0.12618,0.399309,0.00315,0.996794,5.6e-05
WP_001225042.1,0.0046,0.9953,0.0,0.0001,0.0,0.0,0.991732,0.006052,0.001811,0.000405,0.003431,0.98788,0.008689
WP_001227728.1,0.0,0.0006,0.0003,0.9992,0.0,0.0,0.573742,0.028485,0.075145,0.322629,0.972862,0.012619,0.014519
WP_001228168.1,0.0109,0.1055,0.094,0.7896,0.0,0.0,0.224571,0.004058,0.162038,0.609333,0.020653,0.975522,0.003825
WP_001229093.1,0.0681,0.4078,0.0001,0.5241,0.0,0.0,0.000447,8.8e-05,0.999166,0.000299,0.00518,0.992257,0.002563
WP_001236362.1,0.0012,0.998,0.0001,0.0007,0.0,0.0,0.988593,0.000317,0.002995,0.008095,0.000977,0.998939,8.4e-05
WP_001237522.1,0.0,0.0005,0.0,0.9995,0.0,0.0,0.439518,0.000742,0.16398,0.39576,0.950438,0.048881,0.000681
WP_001242418.1,0.009,0.1571,0.0002,0.8337,0.0,0.0,0.307895,0.000596,0.021595,0.669915,0.488513,0.505873,0.005614
WP_001246704.1,0.0563,0.1373,0.0001,0.8062,0.0,0.0,0.983168,0.001823,0.001339,0.01367,0.416162,0.55547,0.028367
WP_001255379.1,0.0019,0.1509,0.0001,0.8471,0.0,0.0,0.000512,0.0001,0.999033,0.000355,0.000212,0.999783,5e-06
WP_001276571.1,0.0001,0.004,0.0005,0.9954,0.0,0.0,0.311086,0.001625,0.009856,0.677433,0.252523,0.746563,0.000915
WP_001549802.1,0.0,0.0362,0.0,0.9638,0.0,0.0,0.029252,0.000184,0.110004,0.86056,0.024667,0.973111,0.002222
WP_001670268.1,0.0016,0.4415,0.0001,0.5568,0.0,0.0,0.009067,0.000355,0.990095,0.000483,0.152041,0.843046,0.004913
WP_001670297.1,0.0001,0.5025,0.0,0.4974,0.0,0.0,0.483494,0.047113,0.080463,0.38893,0.889285,0.101993,0.008722
WP_001670353.1,0.0302,0.7093,0.007,0.2536,0.0,0.0,0.000645,8.3e-05,0.998947,0.000325,0.012161,0.987412,0.000427
WP_001788970.1,0.0001,0.6938,0.0756,0.2305,0.0,0.0,0.212417,0.021656,0.109041,0.656885,0.447612,0.55,0.002388
WP_001789457.1,0.0005,0.3581,0.0765,0.5648,0.0,0.0,0.106449,0.047511,0.382435,0.463606,0.40251,0.594538,0.002953
WP_001789987.1,0.0001,0.0935,0.0287,0.8777,0.0,0.0,0.287595,0.005919,0.086384,0.620102,0.002557,0.982867,0.014576
WP_001791878.1,0.0002,0.3351,0.0841,0.5805,0.0,0.0,0.084216,0.01882,0.040984,0.85598,0.301399,0.075179,0.623423
WP_001801861.1,0.0,0.0414,0.0001,0.9585,0.0,0.0,0.014185,0.001478,0.892212,0.092125,0.042086,0.675228,0.282686
WP_001802312.1,0.0,0.2073,0.0331,0.7596,0.0,0.0,0.14571,0.009628,0.065456,0.779206,0.006734,0.961818,0.031449
WP_001805565.1,0.0001,0.1923,0.2671,0.5405,0.0,0.0,0.049838,0.002084,0.093593,0.854485,0.1366,0.819977,0.043423
WP_001805730.1,0.0038,0.7085,0.0006,0.2872,0.0,0.0,0.000359,6e-05,0.999347,0.000233,0.003187,0.9966,0.000213
WP_001805732.1,0.0314,0.5516,0.0011,0.4159,0.0,0.0,0.000895,4.2e-05,0.998907,0.000157,0.000408,0.999531,6.1e-05
WP_001827022.1,0.0,0.0517,0.0007,0.9476,0.0,0.0,0.424153,0.003077,0.081213,0.491557,0.237688,0.761013,0.001299
WP_010922839.1,0.003,0.9967,0.0,0.0002,0.0,0.0,0.891054,0.001035,0.107131,0.000781,0.004744,0.995207,4.8e-05
WP_010956599.1,0.0001,0.4176,0.2346,0.3477,0.0,0.0,0.089105,0.008267,0.03127,0.871358,0.43146,0.512783,0.055757
WP_012840523.1,0.0003,0.9009,0.0166,0.0821,0.0,0.0,0.001232,0.000159,0.996205,0.002403,0.002593,0.997382,2.5e-05
WP_014373780.1,0.0,0.9996,0.0002,0.0002,0.0,0.0,0.181418,0.021005,0.101509,0.696068,0.381258,0.124954,0.493788
WP_014373781.1,0.0,0.9998,0.0,0.0002,0.0,0.0,0.179334,0.019163,0.091004,0.7105,0.334622,0.184736,0.480642
WP_014667714.1,0.0477,0.6116,0.0016,0.3391,0.0,0.0,0.000784,4.9e-05,0.998979,0.000187,0.000387,0.99952,9.3e-05
WP_014667727.1,0.0,0.0002,0.0002,0.9996,0.0,0.0,0.709662,0.031413,0.026208,0.232718,0.893099,0.100917,0.005984
WP_014667744.1,0.0,0.0014,0.0,0.9986,0.0,0.0,0.016218,0.000275,0.079713,0.903794,0.104373,0.85297,0.042657
WP_024937088.1,0.0,0.0455,0.007,0.9475,0.0,0.0,0.167054,0.003382,0.019939,0.809625,0.176423,0.823369,0.000209
WP_025174571.1,0.0118,0.1993,0.0002,0.7886,0.0,0.0,0.000513,5.6e-05,0.999172,0.000259,0.114895,0.884492,0.000613
WP_031762187.1,0.0001,0.2633,0.0312,0.7054,0.0,0.0,0.12509,0.005622,0.020653,0.848635,0.226149,0.219025,0.554825
WP_031789438.1,0.0002,0.3538,0.2263,0.4198,0.0,0.0,0.054232,0.001172,0.031777,0.912818,0.204066,0.756451,0.039483
WP_050964244.1,0.0017,0.4113,0.0001,0.5869,0.0,0.0,0.000555,5e-05,0.999192,0.000204,0.007265,0.99263,0.000105
WP_063852655.1,0.0008,0.3219,0.0001,0.6772,0.0,0.0,0.484743,0.00134,0.070037,0.44388,0.751313,0.245549,0.003138
WP_072362001.1,0.0,0.0,0.0,1.0,0.0,0.0,0.025227,0.000375,0.77052,0.203878,0.999056,0.000757,0.000187
WP_075583655.1,0.0001,0.0021,0.0001,0.9977,0.0,0.0,0.594169,0.004119,0.009753,0.391958,0.768647,0.229678,0.001675
WP_075583711.1,0.0122,0.9847,0.0014,0.0017,0.0,0.0,0.983985,0.0051,0.010084,0.000831,0.181327,0.817105,0.001568
WP_075583718.1,0.0,0.779,0.2022,0.0188,0.0,0.0,0.524508,0.003944,0.03213,0.439419,0.786101,0.193671,0.020228
WP_075583722.1,0.0,0.0099,0.0,0.9901,0.0,0.0,0.254961,0.00086,0.0618,0.682379,0.198694,0.800723,0.000583
WP_075583734.1,0.0,1.0,0.0,0.0,0.0,0.0,0.978106,0.00649,0.011467,0.003936,0.0,0.999999,0.0
WP_078064693.1,0.0032,0.1527,0.0008,0.8433,0.0,0.0,0.000592,0.000121,0.998933,0.000354,0.008077,0.991813,0.00011
WP_078064694.1,0.0,0.0007,0.0013,0.998,0.0,0.0,0.229254,0.001885,0.084545,0.684316,0.365522,0.626782,0.007695
WP_169274603.1,0.0008,0.2651,0.0002,0.7338,0.0,0.0,0.605485,0.000955,0.034027,0.359533,0.030141,0.967205,0.002654
WP_228764722.1,0.0,0.1277,0.0004,0.8719,0.0,0.0,0.280742,0.01851,0.137289,0.563459,0.001419,0.81833,0.180251
