accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_tat,signalp_prob_lipo,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
YP_499186.1,0.0029,0.0531,0.8252,0.1189,0.0,0.0,0.005027,0.00212,0.00081,0.992043,0.999975,1.9e-05,7e-06
YP_499187.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.216295,0.018,0.007659,0.758046,0.971986,0.02649,0.001525
YP_499188.1,0.0,0.0004,0.0001,0.9995,0.0,0.0,0.004138,0.000248,0.008493,0.987121,0.99993,5.1e-05,1.9e-05
YP_499189.1,0.0,0.0006,0.0,0.9994,0.0,0.0,0.040897,0.000516,0.004452,0.954135,0.897137,0.102219,0.000644
YP_499190.1,0.0,0.0005,0.0001,0.9994,0.0,0.0,0.00738,0.000676,0.039209,0.952736,0.999888,7.5e-05,3.7e-05
YP_499191.1,0.0,0.0003,0.0,0.9997,0.0,0.0,0.002095,6.1e-05,0.014667,0.983177,0.974809,0.025106,8.5e-05
YP_499193.1,0.0,0.0004,0.0,0.9996,0.0,0.0,0.002441,0.000197,0.008848,0.988515,0.997272,0.002259,0.000469
YP_499194.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.03607,0.000535,0.007283,0.956112,0.997384,0.002329,0.000288
YP_499195.1,0.0008,0.0019,0.0,0.9972,0.0,0.0,0.000794,5.9e-05,0.999024,0.000124,0.000864,0.999119,1.7e-05
YP_499196.1,0.0,0.0,0.0,1.0,0.0,0.0,0.007622,0.001273,0.024432,0.966673,0.999894,7e-06,9.9e-05
YP_499197.1,0.0001,0.0151,0.3546,0.6302,0.0,0.0,0.011745,0.001085,0.000968,0.986202,0.970694,0.003854,0.025452
YP_499198.1,0.0,0.0202,0.9783,0.0015,0.0,0.0,0.005799,0.001989,0.001196,0.991015,0.999333,2.4e-05,0.000642
YP_499199.1,0.0,0.0033,0.0005,0.9962,0.0,0.0,0.008228,0.000365,0.515518,0.475889,0.999349,0.000329,0.000322
YP_499200.1,0.0003,0.0066,0.0725,0.9207,0.0,0.0,0.002866,0.000398,0.000397,0.996339,0.999963,3.2e-05,5e-06
YP_499201.1,0.0001,0.1828,0.1776,0.6395,0.0,0.0,0.05335,0.000217,0.000583,0.945849,0.999643,9.9e-05,0.000259
YP_499202.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.001644,0.000116,0.000438,0.997801,0.999939,1e-06,6.1e-05
YP_499203.1,0.001,0.0082,0.5718,0.419,0.0,0.0,0.042698,0.000288,0.000804,0.95621,0.819029,0.014023,0.166948
YP_499204.1,0.0018,0.1242,0.3993,0.4747,0.0,0.0,0.016492,0.000131,0.003167,0.98021,0.99792,0.000704,0.001376
YP_499205.1,0.0,0.0065,0.9933,0.0002,0.0,0.0,0.003818,0.00017,0.000723,0.995288,0.998915,0.000814,0.000272
YP_499206.1,0.0009,0.0957,0.0002,0.9032,0.0,0.0,0.997708,0.000514,0.001243,0.000535,0.000313,0.999685,2e-06
YP_499207.1,0.0,0.0022,0.0,0.9978,0.0,0.0,0.049027,0.01074,0.055059,0.885173,0.998447,0.000625,0.000928
YP_499208.1,0.0,0.0003,0.0,0.9996,0.0,0.0,0.001584,0.000165,0.056472,0.941779,0.997185,0.002509,0.000306
YP_499209.1,0.0,0.5066,0.4852,0.0082,0.0,0.0,0.092826,0.016176,0.050485,0.840513,0.913497,0.027293,0.05921
YP_499210.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.13398,0.001159,0.095849,0.769012,0.99336,0.006584,5.6e-05
YP_499211.1,0.0,0.0009,0.1172,0.8819,0.0,0.0,0.012674,0.000308,0.001864,0.985154,0.999793,9.4e-05,0.000113
YP_499212.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.402386,0.006407,0.011721,0.579486,0.998504,0.001004,0.000491
YP_499213.1,0.0,0.0001,0.0,0.9998,0.0,0.0,0.01306,0.003282,0.973835,0.009823,0.829592,0.168896,0.001512
YP_499214.1,0.0001,0.0022,0.9975,0.0002,0.0,0.0,0.011421,0.00143,0.000659,0.98649,0.999386,0.000363,0.000251
YP_499215.1,0.0004,0.0286,0.9636,0.0075,0.0,0.0,0.015718,0.000729,0.000894,0.982659,0.999818,0.0001,8.2e-05
YP_499216.1,0.0,0.0096,0.9901,0.0003,0.0,0.0,0.007984,0.000717,0.001066,0.990234,0.995458,0.001606,0.002936
YP_499217.1,0.0013,0.0756,0.7538,0.1692,0.0,0.0,0.001251,8e-05,0.0002,0.998469,0.999761,0.00013,0.000109
YP_499218.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.006627,0.00037,0.024078,0.968925,0.99989,3e-05,8.1e-05
YP_499219.1,0.006,0.1592,0.0017,0.8331,0.0,0.0,0.312091,0.002085,0.025561,0.660263,0.860741,0.138068,0.001191
YP_499221.1,0.007,0.3925,0.3442,0.2563,0.0,0.0,0.000761,0.000164,0.000306,0.998768,0.975272,4.5e-05,0.024683
YP_499222.1,0.0031,0.0541,0.9308,0.0121,0.0,0.0,0.003266,0.000479,0.000472,0.995783,0.999036,0.000222,0.000742
YP_499223.1,0.0005,0.0046,0.1103,0.8846,0.0,0.0,0.016804,0.00014,0.001705,0.981351,0.998259,0.001138,0.000603
YP_499224.1,0.0002,0.0004,0.9893,0.0101,0.0,0.0,0.001883,0.000104,0.00034,0.997673,0.999954,4.3e-05,3e-06
YP_499225.1,0.0,0.0003,0.0003,0.9994,0.0,0.0,0.007904,0.000137,0.043566,0.948393,0.911992,0.084806,0.003201
YP_499226.1,0.0002,0.0066,0.06,0.9331,0.0,0.0,0.003923,0.00028,0.000354,0.995443,0.999908,3.8e-05,5.4e-05
YP_499227.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.007787,0.000247,0.002804,0.989161,0.999968,2e-06,3e-05
YP_499228.1,0.0003,0.0206,0.977,0.0021,0.0,0.0,0.005397,0.000239,0.000578,0.993787,0.99991,5.3e-05,3.7e-05
YP_499229.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.160057,0.001101,0.003457,0.835386,0.929092,0.070795,0.000113
YP_499230.1,0.057,0.9429,0.0,0.0,0.0,0.0,0.982953,0.004467,0.002627,0.009953,0.007266,0.992507,0.000227
YP_499231.1,0.0,0.0218,0.0,0.9782,0.0,0.0,0.002049,0.000315,0.245105,0.752532,0.999996,0.0,4e-06
YP_499232.1,0.0026,0.2184,0.3713,0.4078,0.0,0.0,0.003011,0.000108,0.000899,0.995982,0.999843,9.7e-05,6e-05
YP_499233.1,0.0003,0.0673,0.9064,0.0259,0.0,0.0,0.009607,0.000534,0.173694,0.816165,0.998514,0.001409,7.7e-05
YP_499234.1,0.0,0.1741,0.8252,0.0007,0.0,0.0,0.01061,0.000749,0.002688,0.985953,0.999924,1.1e-05,6.5e-05
YP_499235.1,0.0,0.0052,0.993,0.0018,0.0,0.0,0.003061,0.000636,0.000486,0.995817,0.999836,6.7e-05,9.7e-05
YP_499236.1,0.0001,0.1453,0.8435,0.0111,0.0,0.0,0.033168,0.001314,0.008151,0.957368,0.682917,0.297095,0.019988
YP_499237.1,0.0028,0.1438,0.8357,0.0177,0.0,0.0,0.003042,0.000171,0.000447,0.99634,0.999849,1.6e-05,0.000135
YP_499238.1,0.0001,0.0011,0.9961,0.0028,0.0,0.0,0.003248,0.000242,0.000327,0.996183,0.999429,0.000369,0.000202
YP_499239.1,0.0,0.1653,0.8341,0.0005,0.0,0.0,0.213951,0.025951,0.046129,0.713969,0.448934,0.465784,0.085283
YP_499240.1,0.0,0.0011,0.0,0.9989,0.0,0.0,0.016845,0.00127,0.006278,0.975607,0.999673,0.000223,0.000104
YP_499241.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.002699,0.000213,0.065586,0.931503,0.999673,0.00032,7e-06
YP_499242.1,0.0,0.0012,0.0003,0.9985,0.0,0.0,0.004599,0.000169,0.000259,0.994973,0.999942,2e-06,5.6e-05
YP_499243.1,0.0006,0.0785,0.8921,0.0288,0.0,0.0,0.01579,0.000291,0.001788,0.982131,0.999735,5.3e-05,0.000212
YP_499244.1,0.0119,0.0434,0.0,0.9446,0.0,0.0,0.000361,4.6e-05,0.999389,0.000204,0.02839,0.971553,5.7e-05
YP_499245.1,0.0,0.3108,0.5998,0.0894,0.0,0.0,0.004169,0.00053,0.000673,0.994628,0.998196,0.000142,0.001662
YP_499246.1,0.0,0.0073,0.9528,0.0398,0.0,0.0,0.000977,0.000128,0.000427,0.998468,0.999859,0.0001,4e-05
YP_499247.1,0.0,0.0085,0.9912,0.0003,0.0,0.0,0.017898,0.000237,0.000832,0.981032,0.998817,0.000391,0.000792
YP_499248.1,0.0006,0.0028,0.9669,0.0298,0.0,0.0,0.001461,9.5e-05,0.000234,0.99821,0.999976,1e-05,1.4e-05
YP_499249.1,0.0091,0.3241,0.0088,0.658,0.0,0.0,0.33941,0.004924,0.032966,0.622701,0.992808,0.004603,0.002589
YP_499250.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.011413,0.000345,0.003051,0.985191,0.930427,0.068331,0.001242
YP_499251.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.004216,0.000108,0.109217,0.886459,0.996722,0.003014,0.000263
YP_499252.1,0.0,0.0001,0.0,0.9998,0.0,0.0,0.00684,0.002952,0.079935,0.910273,0.999933,3e-06,6.5e-05
YP_499253.1,0.0002,0.0219,0.97,0.0079,0.0,0.0,0.003607,0.000183,0.000845,0.995365,0.999775,4.9e-05,0.000176
YP_499254.1,0.0001,0.0007,0.9772,0.0221,0.0,0.0,0.009718,0.000283,0.001616,0.988383,0.999576,0.000184,0.00024
YP_499255.1,0.0,0.0084,0.9857,0.0058,0.0,0.0,0.005208,0.000211,0.000612,0.99397,0.99267,0.002741,0.004589
YP_499256.1,0.0,0.003,0.0001,0.9969,0.0,0.0,0.000787,0.000168,0.012465,0.986579,0.999994,3e-06,3e-06
YP_499257.1,0.0,0.0,0.0,1.0,0.0,0.0,0.015225,0.000673,0.00453,0.979572,0.999994,3e-06,3e-06
YP_499258.1,0.0001,0.0017,0.9937,0.0045,0.0,0.0,0.001389,9.5e-05,0.000339,0.998176,0.997585,0.000201,0.002214
YP_499259.1,0.0,0.001,0.0001,0.9989,0.0,0.0,0.000608,7.6e-05,0.001268,0.998048,0.996862,0.000389,0.002749
YP_499260.1,0.0,0.0005,0.0003,0.9992,0.0,0.0,0.004588,0.000271,0.023454,0.971686,0.999912,6.9e-05,1.8e-05
YP_499261.1,0.0,0.0005,0.9994,0.0001,0.0,0.0,0.013698,0.000511,0.002029,0.983763,0.996886,0.003018,9.6e-05
YP_499262.1,0.0,0.0009,0.0,0.999,0.0,0.0,0.054685,0.000717,0.010555,0.934043,0.992636,0.007234,0.00013
YP_499263.1,0.002,0.3725,0.001,0.6245,0.0,0.0,0.770928,0.009975,0.049243,0.169854,0.388684,0.610683,0.000633
YP_499264.1,0.0,0.0042,0.9956,0.0002,0.0,0.0,0.001615,0.000145,0.000185,0.998054,0.999846,7.3e-05,8.1e-05
YP_499265.1,0.0002,0.0012,0.9954,0.0031,0.0,0.0,0.003593,0.002721,0.005079,0.988607,0.999824,4.1e-05,0.000135
YP_499266.1,0.0016,0.0052,0.9807,0.0126,0.0,0.0,0.010086,0.00061,0.000526,0.988778,0.99967,0.000124,0.000207
YP_499267.1,0.0001,0.0024,0.0003,0.9972,0.0,0.0,0.008726,0.001602,0.000691,0.988981,0.999962,2.9e-05,9e-06
YP_499269.1,0.0002,0.001,0.998,0.0008,0.0,0.0,0.004913,0.000179,0.000803,0.994104,0.999974,2.2e-05,4e-06
YP_499270.1,0.0,0.0,0.0,1.0,0.0,0.0,0.311499,0.003521,0.039307,0.645673,0.612667,0.384705,0.002629
YP_499271.1,0.0002,0.0058,0.994,0.0001,0.0,0.0,0.007218,0.000188,0.000478,0.992117,0.998642,0.000426,0.000933
YP_499272.1,0.0,0.0012,0.0001,0.9987,0.0,0.0,0.008519,0.000197,0.000941,0.990344,0.999496,0.000406,9.8e-05
YP_499273.1,0.0003,0.0062,0.0003,0.9931,0.0,0.0,0.003245,0.000385,0.016327,0.980042,0.979113,0.007443,0.013444
YP_499274.1,0.0002,0.0011,0.9546,0.0441,0.0,0.0,0.002662,9.8e-05,0.000616,0.996624,0.999989,1e-05,1e-06
YP_499275.1,0.0001,0.0037,0.0002,0.996,0.0,0.0,0.140655,0.001065,0.094279,0.764002,0.891563,0.106451,0.001987
YP_499276.1,0.0089,0.1921,0.0001,0.7989,0.0,0.0,0.00076,0.00011,0.998886,0.000244,0.007181,0.991848,0.000971
YP_499277.1,0.0,0.0038,0.0006,0.9956,0.0,0.0,0.003653,0.000137,0.035295,0.960915,0.999761,5.4e-05,0.000185
YP_499278.1,0.0002,0.0139,0.9756,0.0103,0.0,0.0,0.137293,0.001469,0.019113,0.842125,0.997783,0.001565,0.000652
YP_499279.1,0.0001,0.0035,0.9943,0.002,0.0,0.0,0.007616,0.000436,0.00065,0.991297,0.999146,0.000405,0.000448
YP_499280.1,0.0002,0.0257,0.9688,0.0054,0.0,0.0,0.005103,0.000115,0.000828,0.993954,0.999723,0.000239,3.8e-05
YP_499281.1,0.0002,0.0151,0.9846,0.0001,0.0,0.0,0.004633,0.000105,0.000249,0.995013,0.999862,0.000115,2.4e-05
YP_499282.1,0.0007,0.0136,0.9394,0.0462,0.0,0.0,0.008779,0.00043,0.000798,0.989994,0.999324,2.1e-05,0.000655
YP_499283.1,0.0004,0.0235,0.9749,0.0012,0.0,0.0,0.00864,0.00055,0.004618,0.986192,0.997943,6.1e-05,0.001995
YP_499284.1,0.0,0.0005,0.0,0.9994,0.0,0.0,0.00324,7.9e-05,0.002288,0.994393,0.657422,0.297167,0.045411
YP_499285.1,0.0,0.0021,0.9914,0.0064,0.0,0.0,0.001941,0.000121,0.000375,0.997563,0.999858,0.000107,3.5e-05
YP_499286.1,0.0012,0.0265,0.6177,0.3546,0.0,0.0,0.007644,0.000741,0.001336,0.990279,0.995531,0.003871,0.000598
YP_499287.1,0.0,0.0009,0.0,0.999,0.0,0.0,0.008585,0.000154,0.048829,0.942432,0.999785,0.000205,1e-05
YP_499289.1,0.0012,0.0029,0.9356,0.0603,0.0,0.0,0.017901,0.000361,0.000624,0.981114,0.999953,1e-05,3.7e-05
YP_499290.1,0.004,0.0265,0.9175,0.0521,0.0,0.0,0.039348,0.000613,0.001449,0.95859,0.99881,0.000211,0.000979
YP_499291.1,0.0003,0.0077,0.0755,0.9165,0.0,0.0,0.021324,0.000538,0.016684,0.961454,0.995794,2.4e-05,0.004182
YP_499292.1,0.0001,0.0021,0.0,0.9978,0.0,0.0,0.007348,0.000625,0.00171,0.990317,0.999682,4.5e-05,0.000273
YP_499293.1,0.0003,0.0024,0.9966,0.0007,0.0,0.0,0.01701,0.001827,0.001818,0.979345,0.997847,0.000836,0.001317
YP_499294.1,0.0001,0.006,0.9914,0.0025,0.0,0.0,0.00235,0.000241,0.000272,0.997136,0.999958,3.5e-05,8e-06
YP_499295.1,0.0001,0.542,0.4568,0.0012,0.0,0.0,0.112757,0.03846,0.033866,0.814917,0.625385,0.365414,0.009201
YP_499296.1,0.0002,0.004,0.8584,0.1374,0.0,0.0,0.016346,0.00054,0.002097,0.981017,0.999617,0.000141,0.000242
YP_499297.1,0.0,0.319,0.6633,0.0177,0.0,0.0,0.077188,0.008373,0.038051,0.876389,0.868295,0.129696,0.002009
YP_499298.1,0.0,0.0003,0.0,0.9997,0.0,0.0,0.001554,0.000134,0.000376,0.997935,0.999992,1e-06,7e-06
YP_499299.1,0.0,0.0722,0.9256,0.0022,0.0,0.0,0.014371,0.007821,0.002881,0.974926,0.999784,8.5e-05,0.000131
YP_499300.1,0.0,0.0,0.0,1.0,0.0,0.0,0.010799,0.000195,0.005045,0.983961,0.997956,0.000524,0.00152
YP_499301.1,0.0001,0.0046,0.9903,0.005,0.0,0.0,0.005252,0.000118,0.001041,0.99359,0.873797,0.057019,0.069183
YP_499302.1,0.0005,0.6638,0.3292,0.0066,0.0,0.0,0.002801,0.000125,0.000551,0.996523,0.999456,0.000141,0.000402
YP_499303.1,0.0004,0.2957,0.6989,0.005,0.0,0.0,0.003485,0.000504,0.000367,0.995644,0.999542,0.000376,8.2e-05
YP_499304.1,0.0003,0.8874,0.1047,0.0077,0.0,0.0,0.350943,0.025968,0.065846,0.557244,0.684006,0.237231,0.078763
YP_499305.1,0.0,0.26,0.7379,0.002,0.0,0.0,0.018831,0.000862,0.003743,0.976564,0.567756,0.005379,0.426866
YP_499306.1,0.0,0.0,0.0,1.0,0.0,0.0,0.036831,0.000302,0.035584,0.927284,0.995646,0.004184,0.000171
YP_499307.1,0.0,0.0,0.0,1.0,0.0,0.0,0.008382,0.001361,0.005901,0.984356,0.999966,2.2e-05,1.2e-05
YP_499308.1,0.0002,0.0059,0.3053,0.6886,0.0,0.0,0.008869,0.000495,0.000362,0.990274,0.999793,0.000146,6.1e-05
YP_499309.1,0.0027,0.0206,0.0,0.9767,0.0,0.0,0.000351,5.6e-05,0.999451,0.000143,0.002256,0.997727,1.7e-05
YP_499310.1,0.0001,0.0331,0.9667,0.0001,0.0,0.0,0.183656,0.000783,0.009195,0.806366,0.995313,0.004583,0.000104
YP_499311.1,0.0003,0.0037,0.9784,0.0175,0.0,0.0,0.047164,0.000865,0.003688,0.948282,0.999201,0.00049,0.000309
YP_499312.1,0.0012,0.0202,0.8751,0.1035,0.0,0.0,0.003478,0.000167,0.001854,0.994501,0.999627,5.8e-05,0.000315
YP_499313.1,0.0091,0.0664,0.0001,0.9245,0.0,0.0,0.000634,5.1e-05,0.999117,0.000198,0.036038,0.963873,8.9e-05
YP_499314.1,0.0026,0.0332,0.9543,0.0099,0.0,0.0,0.005812,0.000316,0.000877,0.992994,0.999681,0.000197,0.000122
YP_499315.1,0.0006,0.0033,0.9812,0.015,0.0,0.0,0.00405,0.000252,0.000797,0.9949,0.998698,0.001003,0.000299
YP_499316.1,0.0001,0.0068,0.992,0.0011,0.0,0.0,0.004774,0.000639,0.0006,0.993988,0.991754,9.1e-05,0.008155
YP_499317.1,0.0,0.0004,0.0004,0.9992,0.0,0.0,0.018194,0.000675,0.043159,0.937972,0.968029,0.01329,0.018681
YP_499318.1,0.0,0.0017,0.0001,0.9982,0.0,0.0,0.007792,0.000502,0.001108,0.990597,0.999984,1.3e-05,4e-06
YP_499319.1,0.0002,0.0034,0.0012,0.9951,0.0,0.0,0.002442,0.00032,0.002105,0.995133,0.999942,6e-06,5.3e-05
YP_499320.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.037168,0.000834,0.034111,0.927887,0.919684,0.070701,0.009614
YP_499321.1,0.0,0.001,0.9981,0.0009,0.0,0.0,0.009438,0.001213,0.001659,0.98769,0.999677,6.1e-05,0.000262
YP_499322.1,0.0002,0.0526,0.9123,0.0348,0.0,0.0,0.003174,9.3e-05,0.000441,0.996291,0.999696,0.000224,7.9e-05
YP_499323.1,0.0002,0.0007,0.9674,0.0318,0.0,0.0,0.003708,0.000172,0.00128,0.99484,0.996252,0.000934,0.002813
YP_499324.1,0.0011,0.0155,0.8276,0.1559,0.0,0.0,0.027419,0.000516,0.002876,0.969189,0.999922,2.3e-05,5.5e-05
YP_499325.1,0.0005,0.1451,0.8137,0.0407,0.0,0.0,0.002633,0.000342,0.00041,0.996615,0.999924,1.6e-05,6e-05
YP_499326.1,0.0034,0.0254,0.4865,0.4847,0.0,0.0,0.001789,0.000231,0.000414,0.997566,0.999911,3.7e-05,5.2e-05
YP_499327.1,0.0,0.2906,0.7031,0.0063,0.0,0.0,0.141207,0.014312,0.045678,0.798803,0.810639,0.145029,0.044332
YP_499328.1,0.0,0.0048,0.9949,0.0003,0.0,0.0,0.00288,0.000923,0.000338,0.995859,0.999979,1e-05,1.1e-05
YP_499329.1,0.0001,0.2503,0.7475,0.0021,0.0,0.0,0.067967,0.003111,0.017181,0.91174,0.846516,0.081642,0.071842
YP_499330.1,0.0666,0.933,0.0,0.0004,0.0,0.0,0.997259,0.000708,0.00112,0.000913,0.002314,0.997137,0.000548
YP_499331.1,0.0002,0.0119,0.9489,0.039,0.0,0.0,0.002732,0.00025,0.000669,0.996349,0.99736,4e-05,0.0026
YP_499332.1,0.0,0.0025,0.0001,0.9974,0.0,0.0,0.003292,0.000759,0.012477,0.983472,0.735308,0.254104,0.010588
YP_499333.1,0.0003,0.0045,0.9859,0.0093,0.0,0.0,0.02003,0.022381,0.000795,0.956794,0.999945,3.8e-05,1.8e-05
YP_499334.1,0.0,0.0403,0.9587,0.001,0.0,0.0,0.011937,0.002223,0.002912,0.982928,0.892805,0.001097,0.106098
YP_499336.1,0.0001,0.0092,0.9636,0.0271,0.0,0.0,0.003806,0.001246,0.001384,0.993564,0.99976,8.1e-05,0.000159
YP_499337.1,0.0053,0.0557,0.7184,0.2206,0.0,0.0,0.017213,0.005707,0.003096,0.973983,0.999713,0.000132,0.000155
YP_499338.1,0.0001,0.0253,0.9675,0.0071,0.0,0.0,0.00494,0.000283,0.000768,0.99401,0.999417,0.000276,0.000307
YP_499339.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.003509,0.000162,0.002101,0.994228,0.993027,0.003197,0.003776
YP_499340.1,0.0,0.0151,0.0853,0.8996,0.0,0.0,0.006067,0.000113,0.000361,0.993458,0.640342,8.2e-05,0.359575
YP_499341.1,0.0081,0.0149,0.5972,0.3797,0.0,0.0,0.002106,0.00016,0.0002,0.997535,0.999981,1.2e-05,8e-06
YP_499342.1,0.0001,0.0494,0.9429,0.0075,0.0,0.0,0.070319,0.032442,0.007824,0.889415,0.998004,0.001211,0.000785
YP_499343.1,0.0001,0.0217,0.9782,0.0,0.0,0.0,0.035239,0.051064,0.004396,0.909302,0.879988,0.000298,0.119713
YP_499344.2,0.0001,0.0705,0.9184,0.0111,0.0,0.0,0.017699,0.006084,0.015606,0.960611,0.999957,3.9e-05,5e-06
YP_499345.1,0.0002,0.0156,0.9708,0.0134,0.0,0.0,0.145236,0.007908,0.055567,0.791289,0.787285,0.11173,0.100985
YP_499346.1,0.0005,0.0082,0.9682,0.0231,0.0,0.0,0.003018,0.000921,0.000446,0.995615,0.999964,1.4e-05,2.3e-05
YP_499347.1,0.002,0.0545,0.8898,0.0536,0.0,0.0,0.003841,0.000397,0.000526,0.995236,0.999849,0.000123,2.8e-05
YP_499348.1,0.0008,0.0088,0.5481,0.4423,0.0,0.0,0.029732,0.000589,0.005143,0.964536,0.99625,0.002074,0.001676
YP_499349.1,0.0015,0.2918,0.0,0.7067,0.0,0.0,0.105218,0.000937,0.005709,0.888136,0.999968,2.3e-05,9e-06
YP_499350.1,0.0001,0.0004,0.9945,0.005,0.0,0.0,0.002249,0.000242,0.000544,0.996965,0.997807,8.1e-05,0.002112
YP_499351.1,0.0,0.0827,0.9168,0.0005,0.0,0.0,0.002695,0.000131,0.000272,0.996902,0.995566,0.00166,0.002774
YP_499352.1,0.0015,0.0303,0.9676,0.0006,0.0,0.0,0.002366,9.2e-05,0.000395,0.997148,0.999859,0.000113,2.8e-05
YP_499353.1,0.0004,0.0064,0.9929,0.0003,0.0,0.0,0.011835,0.000606,0.001573,0.985987,0.998953,0.000306,0.000741
YP_499354.1,0.0008,0.0305,0.9644,0.0043,0.0,0.0,0.036797,0.001171,0.003382,0.95865,0.999405,0.000492,0.000103
YP_499355.1,0.0005,0.017,0.9818,0.0007,0.0,0.0,0.005297,0.001834,0.000693,0.992176,0.999491,0.000456,5.3e-05
YP_499356.1,0.0004,0.0277,0.0001,0.9718,0.0,0.0,0.359003,0.008734,0.00174,0.630524,0.999751,0.00018,6.9e-05
YP_499357.2,0.0,0.0037,0.0,0.9963,0.0,0.0,0.07348,0.00059,0.060001,0.865929,0.49072,0.508869,0.000411
YP_499358.1,0.0015,0.0229,0.9026,0.073,0.0,0.0,0.014415,0.008541,0.004087,0.972957,0.964751,0.009974,0.025275
YP_499359.1,0.0001,0.0019,0.9921,0.006,0.0,0.0,0.003415,0.001061,0.000359,0.995164,0.999976,6e-06,1.8e-05
YP_499360.1,0.0,0.206,0.7938,0.0001,0.0,0.0,0.006512,0.002664,0.000793,0.99003,0.999961,1e-05,2.9e-05
YP_499362.1,0.0003,0.3056,0.4669,0.2272,0.0,0.0,0.001923,0.000263,0.000257,0.997557,0.981843,6.7e-05,0.01809
YP_499363.1,0.0004,0.9995,0.0,0.0001,0.0,0.0,0.170596,0.008722,0.011749,0.808933,0.871361,0.106286,0.022352
YP_499364.1,0.0428,0.7603,0.0001,0.1969,0.0,0.0,0.000938,7.4e-05,0.998709,0.000279,0.006694,0.992931,0.000375
YP_499365.1,0.0001,0.1353,0.8493,0.0153,0.0,0.0,0.006125,0.000308,0.001005,0.992562,0.800372,0.031592,0.168036
YP_499366.1,0.0,0.0827,0.0,0.9172,0.0,0.0,0.021373,0.000409,0.004302,0.973917,0.898022,0.078376,0.023602
YP_499367.1,0.0,0.0008,0.9992,0.0,0.0,0.0,0.003495,0.000201,0.000375,0.99593,0.999352,0.000169,0.000479
YP_499368.1,0.894,0.1034,0.0,0.0027,0.0,0.0,0.955997,0.010304,0.029148,0.004551,0.823119,0.176828,5.3e-05
YP_499371.1,0.613,0.3869,0.0001,0.0,0.0,0.0,0.99514,0.000591,0.003019,0.001249,0.03316,0.955296,0.011544
YP_499372.1,0.0051,0.9945,0.0,0.0004,0.0,0.0,0.989266,0.002182,0.002696,0.005857,0.022168,0.974118,0.003713
YP_499373.1,0.0001,0.5175,0.0,0.4823,0.0,0.0,0.459588,0.030054,0.092442,0.417915,0.877644,0.111478,0.010878
YP_499374.1,0.0,0.0004,0.9996,0.0,0.0,0.0,0.004502,0.000512,0.000655,0.994331,0.997832,0.000521,0.001647
YP_499375.1,0.0004,0.0988,0.6701,0.2306,0.0,0.0,0.00264,0.000126,0.000263,0.99697,0.990803,0.001349,0.007849
YP_499376.1,0.0006,0.1019,0.8842,0.0133,0.0,0.0,0.014379,0.000354,0.002777,0.98249,0.998681,0.000245,0.001074
YP_499377.1,0.0,1.0,0.0,0.0,0.0,0.0,0.931027,0.007444,0.018888,0.042641,0.003551,0.996233,0.000217
YP_499378.1,0.0,0.0024,0.0,0.9976,0.0,0.0,0.009265,0.000756,0.123344,0.866635,0.877819,0.104501,0.01768
YP_499379.1,0.0003,0.0695,0.0004,0.9298,0.0,0.0,0.001759,5.8e-05,0.00567,0.992512,0.999875,2.1e-05,0.000104
YP_499380.1,0.0,0.217,0.7697,0.0133,0.0,0.0,0.005284,0.000164,0.000659,0.993893,0.992938,0.003174,0.003888
YP_499381.1,0.0003,0.182,0.816,0.0018,0.0,0.0,0.003242,0.000101,0.001002,0.995655,0.999849,0.000124,2.7e-05
YP_499382.1,0.0002,0.0304,0.9593,0.01,0.0,0.0,0.049798,0.011232,0.003719,0.935252,0.935009,0.007154,0.057837
YP_499383.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.038834,0.001598,0.07802,0.881548,0.993564,0.00608,0.000356
YP_499384.1,0.0003,0.0213,0.9769,0.0015,0.0,0.0,0.010781,0.000381,0.0009,0.987938,0.999547,0.000219,0.000233
YP_499385.1,0.0004,0.0183,0.9804,0.0009,0.0,0.0,0.02919,0.000725,0.003429,0.966656,0.9998,0.000129,7.1e-05
YP_499386.1,0.0,0.0016,0.997,0.0014,0.0,0.0,0.001965,7.4e-05,0.00016,0.997801,0.999921,6.9e-05,1e-05
YP_499387.1,0.0,0.0374,0.96,0.0026,0.0,0.0,0.00342,0.000401,0.000649,0.99553,0.999696,8.4e-05,0.00022
