accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_tat,signalp_prob_lipo,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_000230358.1,0.0,0.0318,0.0018,0.9664,0.0,0.0,0.012889,0.000657,0.003344,0.983111,0.631309,0.308388,0.060303
WP_000231335.1,0.0001,0.4289,0.5699,0.0011,0.0,0.0,0.002961,8.9e-05,0.000454,0.996497,0.998839,0.000718,0.000443
WP_000233542.1,0.0004,0.0061,0.9928,0.0008,0.0,0.0,0.006306,0.000476,0.00079,0.992428,0.998866,0.000154,0.00098
WP_000234068.1,0.0,0.0004,0.0001,0.9994,0.0,0.0,0.002549,0.000664,0.004298,0.99249,0.999676,0.000104,0.00022
WP_000234727.1,0.0,0.0142,0.9715,0.0143,0.0,0.0,0.002901,0.000141,0.000476,0.996482,0.99743,0.000791,0.001779
WP_000235324.1,0.0002,0.3384,0.6614,0.0,0.0,0.0,0.013125,0.000834,0.002126,0.983915,0.993848,0.005362,0.00079
WP_000236412.1,0.0204,0.1611,0.7684,0.0501,0.0,0.0,0.007882,0.000284,0.000915,0.990918,0.999724,0.000212,6.4e-05
WP_000236718.1,0.0,0.0302,0.963,0.0068,0.0,0.0,0.002066,0.00021,0.000572,0.997152,0.999836,5.1e-05,0.000113
WP_000237524.1,0.0001,0.0036,0.9943,0.002,0.0,0.0,0.007269,0.001361,0.000944,0.990426,0.999804,0.000176,2e-05
WP_000238225.1,0.001,0.0006,0.9851,0.0132,0.0,0.0,0.001938,0.000183,0.000916,0.996962,0.999871,5.9e-05,7e-05
WP_000238240.1,0.0021,0.0284,0.9684,0.0011,0.0,0.0,0.006921,0.000176,0.001374,0.991529,0.999643,0.000134,0.000223
WP_000238542.1,0.0011,0.014,0.9708,0.0141,0.0,0.0,0.002355,0.000213,0.000279,0.997153,0.999483,8e-05,0.000436
WP_000238674.1,0.0001,0.002,0.9979,0.0001,0.0,0.0,0.011413,0.000438,0.001382,0.986767,0.997148,0.00228,0.000573
WP_000239120.1,0.0,0.0129,0.986,0.001,0.0,0.0,0.002773,0.000181,0.000261,0.996785,0.999506,0.000137,0.000357
WP_000239612.1,0.004,0.9948,0.0,0.0012,0.0,0.0,0.963249,0.010164,0.018408,0.008179,0.042839,0.955489,0.001672
WP_000239645.1,0.0,0.0025,0.0,0.9975,0.0,0.0,0.085787,0.001231,0.009212,0.90377,0.999902,3.8e-05,5.9e-05
WP_000239744.1,0.0004,0.0945,0.8192,0.0859,0.0,0.0,0.001652,0.000124,0.000518,0.997707,0.999942,4.8e-05,1e-05
WP_000239820.1,0.0,0.0,0.0,1.0,0.0,0.0,0.507845,0.00151,0.035664,0.454981,0.914904,0.084293,0.000804
WP_000240062.1,0.0003,0.0178,0.9754,0.0065,0.0,0.0,0.004806,0.000337,0.000547,0.994311,0.999515,0.000451,3.5e-05
WP_000240097.1,0.0,0.0007,0.0,0.9992,0.0,0.0,0.006442,0.00021,0.016609,0.976739,0.99991,5.9e-05,3.2e-05
WP_000240335.1,0.0003,0.0305,0.0,0.9691,0.0,0.0,0.003941,0.000206,0.000443,0.995409,0.999931,4.6e-05,2.2e-05
WP_000240580.1,0.0,0.0113,0.0,0.9886,0.0,0.0,0.000853,0.000208,0.023432,0.975508,0.999849,0.000119,3.2e-05
WP_000240649.1,0.001,0.0144,0.9828,0.0018,0.0,0.0,0.004121,0.001123,0.000853,0.993903,0.998248,0.000698,0.001054
WP_000240663.1,0.0002,0.0046,0.992,0.0031,0.0,0.0,0.007366,0.001573,0.001509,0.989552,0.998552,0.000245,0.001203
WP_000240855.1,0.0,0.8331,0.1669,0.0,0.0,0.0,0.119926,0.064114,0.043919,0.772042,0.99958,7.5e-05,0.000345
WP_000240928.1,0.0008,0.0091,0.0153,0.9748,0.0,0.0,0.0051,0.000163,0.000746,0.993991,0.99987,8.7e-05,4.3e-05
WP_000241302.1,0.0007,0.0029,0.9895,0.007,0.0,0.0,0.001545,5.2e-05,0.00016,0.998243,0.999892,9.5e-05,1.3e-05
WP_000241353.1,0.0167,0.1953,0.1848,0.6033,0.0,0.0,0.003014,9.5e-05,0.000221,0.99667,0.999826,0.000114,6e-05
WP_000241588.1,0.001,0.0657,0.7973,0.1359,0.0,0.0,0.02808,0.001823,0.003808,0.966288,0.999591,0.000354,5.5e-05
WP_000241599.1,0.0001,0.0673,0.9313,0.0013,0.0,0.0,0.011452,0.000195,0.001177,0.987175,0.998442,0.00136,0.000198
WP_000244283.1,0.0001,0.0019,0.9979,0.0001,0.0,0.0,0.002835,0.000171,0.000257,0.996738,0.999143,0.000591,0.000265
WP_000244413.1,0.0004,0.0074,0.0004,0.9918,0.0,0.0,0.003245,0.000385,0.016327,0.980042,0.979113,0.007443,0.013444
WP_000244859.1,0.0001,0.0106,0.0001,0.9892,0.0,0.0,0.026729,0.000705,0.007408,0.965158,0.940422,0.057528,0.00205
WP_000245678.1,0.0,0.0007,0.0,0.9992,0.0,0.0,0.001483,0.000126,0.003805,0.994586,0.999958,6e-06,3.6e-05
WP_000245908.1,0.0002,0.0014,0.9972,0.0012,0.0,0.0,0.004546,0.001018,0.000446,0.99399,0.999825,0.00015,2.6e-05
WP_000246909.1,0.0,0.0049,0.0,0.9951,0.0,0.0,0.059004,0.001484,0.029154,0.910359,0.243109,0.753541,0.00335
WP_000247465.1,0.0004,0.5257,0.0008,0.4731,0.0,0.0,0.016035,0.000726,0.00374,0.979499,0.999497,0.00038,0.000123
WP_000248117.1,0.0007,0.0249,0.8791,0.0953,0.0,0.0,0.008908,0.005494,0.001593,0.984005,0.999934,2.7e-05,3.9e-05
WP_000248735.1,0.0003,0.0014,0.9976,0.0006,0.0,0.0,0.001389,0.000134,0.000249,0.998228,0.999942,5.1e-05,7e-06
WP_000248844.1,0.0005,0.4021,0.5888,0.0086,0.0,0.0,0.028492,0.003653,0.01906,0.948795,0.92104,0.044473,0.034487
WP_000249497.1,0.0,0.0012,0.9981,0.0006,0.0,0.0,0.002251,7.8e-05,0.000351,0.99732,0.999957,3.5e-05,8e-06
WP_000249657.1,0.0,0.0368,0.9106,0.0526,0.0,0.0,0.020853,0.007512,0.007355,0.964279,0.999543,0.000224,0.000233
WP_000249839.1,0.0002,0.0275,0.9643,0.0079,0.0,0.0,0.01292,0.000394,0.002679,0.984007,0.998768,0.001169,6.3e-05
WP_000250735.1,0.0,0.0178,0.0003,0.9818,0.0,0.0,0.345362,0.001285,0.508108,0.145245,0.004287,0.995438,0.000275
WP_000250823.1,0.0,0.0044,0.9955,0.0001,0.0,0.0,0.00477,0.000428,0.000672,0.99413,0.999704,0.000281,1.4e-05
WP_000251253.1,0.0004,0.029,0.8001,0.1705,0.0,0.0,0.010681,0.000417,0.000965,0.987937,0.999834,0.000129,3.7e-05
WP_000253765.1,0.0005,0.0185,0.9768,0.0042,0.0,0.0,0.019353,0.000335,0.007391,0.97292,0.99988,0.000108,1.2e-05
WP_000255559.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.038834,0.001598,0.07802,0.881548,0.993594,0.006077,0.000329
WP_000255586.1,0.0002,0.0412,0.9534,0.0052,0.0,0.0,0.002817,0.000288,0.000389,0.996506,0.999391,0.000573,3.6e-05
WP_000256325.1,0.0005,0.0157,0.9595,0.0243,0.0,0.0,0.011903,0.002449,0.00132,0.984328,0.987158,0.00072,0.012122
WP_000257598.1,0.0007,0.0118,0.0,0.9875,0.0,0.0,0.00366,0.000138,0.003477,0.992726,0.999985,9e-06,7e-06
WP_000257888.1,0.0032,0.0977,0.8515,0.0476,0.0,0.0,0.002653,0.000273,0.000322,0.996751,0.998658,7.8e-05,0.001263
WP_000258001.1,0.0008,0.016,0.9549,0.0282,0.0,0.0,0.010767,0.000377,0.003452,0.985403,0.994253,0.001106,0.004641
WP_000258149.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.037168,0.000834,0.034111,0.927887,0.919684,0.070701,0.009614
WP_000258645.1,0.0001,0.0034,0.0208,0.9757,0.0,0.0,0.011009,0.000161,0.002461,0.98637,0.989606,0.008058,0.002336
WP_000258716.1,0.0011,0.0027,0.9876,0.0085,0.0,0.0,0.004219,0.000769,0.000608,0.994404,0.989968,0.000578,0.009454
WP_000259692.1,0.0005,0.1278,0.845,0.0266,0.0,0.0,0.002866,0.000603,0.000552,0.995979,0.99997,2.7e-05,4e-06
WP_000259726.1,0.0,0.0025,0.9963,0.0012,0.0,0.0,0.009777,0.00108,0.00068,0.988463,0.999117,0.000308,0.000575
WP_000260117.1,0.0006,0.0294,0.962,0.0081,0.0,0.0,0.021819,0.002475,0.001894,0.973813,0.998718,0.001126,0.000156
WP_000261107.1,0.0,0.0049,0.0002,0.9949,0.0,0.0,0.082256,0.004679,0.017514,0.895551,0.999385,0.000594,2.1e-05
WP_000262592.1,0.0011,0.0241,0.9689,0.006,0.0,0.0,0.005888,0.000613,0.001586,0.991912,0.999404,0.000431,0.000166
WP_000262636.1,0.0004,0.0202,0.9725,0.0069,0.0,0.0,0.001013,9.6e-05,0.000314,0.998577,0.999853,5.2e-05,9.5e-05
WP_000262695.1,0.002,0.001,0.99,0.0071,0.0,0.0,0.012867,0.00074,0.001805,0.984588,0.999456,0.000233,0.000311
WP_000264071.1,0.0007,0.2197,0.757,0.0226,0.0,0.0,0.004372,0.000531,0.000662,0.994434,0.999631,0.000221,0.000148
WP_000264751.1,0.0016,0.0389,0.9526,0.0069,0.0,0.0,0.011252,0.00039,0.002927,0.985431,0.999175,4e-06,0.00082
WP_000265043.1,0.0022,0.4145,0.0078,0.5755,0.0,0.0,0.390369,0.000699,0.507199,0.101733,0.001284,0.998692,2.4e-05
WP_000265258.1,0.0015,0.279,0.0013,0.7182,0.0,0.0,0.529099,0.00246,0.191734,0.276708,0.028542,0.971229,0.000229
WP_000265417.1,0.0004,0.0009,0.9971,0.0015,0.0,0.0,0.014046,0.001237,0.001764,0.982952,0.999686,7.4e-05,0.00024
WP_000266084.1,0.0009,0.0032,0.8273,0.1686,0.0,0.0,0.003571,0.000597,0.000484,0.995348,0.999777,6.6e-05,0.000157
WP_000267034.1,0.0001,0.5348,0.0005,0.4646,0.0,0.0,0.384612,0.007845,0.041173,0.56637,0.282483,0.657076,0.06044
WP_000267252.1,0.0004,0.0315,0.9378,0.0303,0.0,0.0,0.216307,0.044046,0.078236,0.661412,0.644222,0.012811,0.342967
WP_000268484.1,0.0007,0.3206,0.6485,0.0302,0.0,0.0,0.001567,0.000142,0.000329,0.997963,0.971651,0.000335,0.028014
WP_000268754.1,0.0001,0.4079,0.5918,0.0002,0.0,0.0,0.009549,0.000637,0.001934,0.987879,0.63213,0.000497,0.367373
WP_000269923.1,0.0,0.6326,0.3652,0.0022,0.0,0.0,0.02318,0.000154,0.003974,0.972692,0.94717,0.049573,0.003257
WP_000271551.1,0.0001,0.0001,0.9845,0.0154,0.0,0.0,0.003808,0.000151,0.001606,0.994435,0.998303,0.000121,0.001576
WP_000271876.1,0.0004,0.667,0.2857,0.0469,0.0,0.0,0.007837,0.000264,0.003825,0.988074,0.999491,9.2e-05,0.000417
WP_000272061.1,0.0001,0.0102,0.9549,0.0347,0.0,0.0,0.002072,0.000145,0.000433,0.99735,0.999855,2.8e-05,0.000117
WP_000273262.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.000514,7.8e-05,0.003571,0.995837,0.999973,2e-06,2.5e-05
WP_000273356.1,0.0,0.0149,0.9846,0.0004,0.0,0.0,0.004685,0.000712,0.00219,0.992414,0.99883,0.000171,0.000998
WP_000273371.1,0.0017,0.0031,0.9207,0.0745,0.0,0.0,0.00226,6.7e-05,0.000245,0.997429,0.999966,2.5e-05,9e-06
WP_000273979.1,0.0002,0.002,0.9901,0.0077,0.0,0.0,0.001402,8.4e-05,0.000266,0.998248,0.999394,0.00017,0.000436
WP_000275725.1,0.0019,0.9394,0.0583,0.0004,0.0,0.0,0.117818,0.001116,0.011057,0.870009,0.991675,0.002916,0.005409
WP_000276367.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.213941,0.014522,0.102848,0.668689,0.995877,0.001959,0.002165
WP_000276756.1,0.0011,0.109,0.7782,0.1117,0.0,0.0,0.00139,0.000133,0.000197,0.998279,0.99673,0.000152,0.003118
WP_000277416.1,0.0001,0.0616,0.08,0.8583,0.0,0.0,0.004344,0.00029,0.000607,0.994759,0.992475,0.003942,0.003583
WP_000277602.1,0.0031,0.0085,0.9756,0.0128,0.0,0.0,0.014314,0.000974,0.000837,0.983875,0.999437,8.6e-05,0.000477
WP_000277968.1,0.0006,0.007,0.9755,0.0169,0.0,0.0,0.006721,0.004175,0.000839,0.988265,0.999811,3.1e-05,0.000157
WP_000278015.1,0.0005,0.0181,0.9795,0.0019,0.0,0.0,0.002753,0.000239,0.000271,0.996737,0.992485,0.000221,0.007294
WP_000278300.1,0.0009,0.1037,0.8648,0.0305,0.0,0.0,0.038871,0.002157,0.00748,0.951493,0.998729,0.000506,0.000765
WP_000278556.1,0.0,0.0015,0.0,0.9985,0.0,0.0,0.070673,0.001376,0.020064,0.907887,0.998994,0.000341,0.000665
WP_000279370.1,0.0,0.0011,0.0001,0.9988,0.0,0.0,0.010863,0.001305,0.001767,0.986065,0.999922,2.7e-05,5.2e-05
WP_000279414.1,0.0,0.0827,0.9168,0.0005,0.0,0.0,0.002695,0.000131,0.000272,0.996902,0.995566,0.00166,0.002774
WP_000279926.1,0.0001,0.0002,0.9996,0.0002,0.0,0.0,0.025341,0.000726,0.004956,0.968976,0.998554,0.001268,0.000178
WP_000280807.1,0.0,0.0058,0.9925,0.0016,0.0,0.0,0.003545,0.000139,0.000675,0.995641,0.999839,9.8e-05,6.3e-05
WP_000282171.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.003695,0.00014,0.00267,0.993495,0.999014,0.000694,0.000292
WP_000282308.1,0.0001,0.0298,0.9694,0.0008,0.0,0.0,0.007617,0.000587,0.000837,0.990958,0.991388,7e-05,0.008542
WP_000282386.1,0.0011,0.0074,0.9802,0.0114,0.0,0.0,0.010146,0.000457,0.001217,0.98818,0.999886,1e-05,0.000104
WP_000283035.1,0.0002,0.0108,0.9772,0.0118,0.0,0.0,0.005313,0.003062,0.013412,0.978213,0.999641,7.8e-05,0.000281
WP_000284433.1,0.0002,0.0705,0.8681,0.0612,0.0,0.0,0.001819,0.000127,0.000268,0.997786,0.99995,2.9e-05,2.1e-05
WP_000284457.1,0.0003,0.2625,0.7247,0.0125,0.0,0.0,0.005984,0.000137,0.000745,0.993134,0.992971,0.004463,0.002566
WP_000284762.1,0.0005,0.0006,0.9926,0.0062,0.0,0.0,0.002987,0.000176,0.000808,0.996029,0.999805,3.2e-05,0.000163
WP_000285002.1,0.0003,0.001,0.8443,0.1544,0.0,0.0,0.12472,0.01477,0.07783,0.78268,0.963976,0.010183,0.025841
WP_000285450.1,0.0001,0.0019,0.9972,0.0008,0.0,0.0,0.002671,0.000207,0.000164,0.996958,0.999954,2.3e-05,2.4e-05
WP_000285524.1,0.008,0.0118,0.9619,0.0183,0.0,0.0,0.011025,0.001598,0.001626,0.985751,0.999171,7.9e-05,0.00075
WP_000286464.1,0.0003,0.0128,0.9808,0.006,0.0,0.0,0.092232,0.010908,0.005099,0.891761,0.390907,0.002006,0.607087
WP_000286887.1,0.0003,0.5923,0.3978,0.0095,0.0,0.0,0.002689,0.00049,0.000523,0.996297,0.998812,0.00013,0.001057
WP_000287204.1,0.0011,0.0219,0.8521,0.1249,0.0,0.0,0.003478,0.000167,0.001854,0.994501,0.999606,5.6e-05,0.000339
WP_000287265.1,0.0032,0.1907,0.6479,0.1582,0.0,0.0,0.009968,0.000432,0.001839,0.987761,0.997866,0.000336,0.001798
WP_000287588.1,0.0001,0.0104,0.0215,0.968,0.0,0.0,0.051613,0.000379,0.012932,0.935076,0.739342,0.203864,0.056794
WP_000287921.1,0.0,0.0079,0.9914,0.0007,0.0,0.0,0.19492,0.021099,0.003431,0.78055,0.98234,0.001912,0.015748
WP_000289136.1,0.0001,0.0096,0.9787,0.0116,0.0,0.0,0.00153,0.000146,0.000279,0.998044,0.999954,1.4e-05,3.2e-05
WP_000289212.1,0.0001,0.0588,0.9362,0.0049,0.0,0.0,0.007578,0.000145,0.014912,0.977364,0.984361,0.013411,0.002228
WP_000290301.1,0.0,0.0035,0.9961,0.0003,0.0,0.0,0.002538,0.000329,0.000465,0.996669,0.999759,0.000207,3.4e-05
WP_000290404.1,0.0002,0.0137,0.9759,0.0102,0.0,0.0,0.007165,0.000531,0.001193,0.991112,0.999819,0.000146,3.4e-05
WP_000290472.1,0.0,0.3854,0.6146,0.0,0.0,0.0,0.295979,0.014651,0.029993,0.659376,0.997844,0.00173,0.000425
WP_000290491.1,0.0,0.0045,0.9948,0.0007,0.0,0.0,0.003675,0.000219,0.00034,0.995765,0.999929,4.9e-05,2.2e-05
WP_000290674.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.003764,0.000247,0.0758,0.920188,0.938564,0.061054,0.000382
WP_000291418.1,0.0003,0.0586,0.9383,0.0028,0.0,0.0,0.015789,0.001061,0.000712,0.982437,0.993035,0.006473,0.000492
WP_000291441.1,0.0002,0.0008,0.997,0.002,0.0,0.0,0.004667,0.000115,0.000646,0.994571,0.999781,0.000151,6.8e-05
WP_000291488.1,0.0002,0.3669,0.6178,0.0151,0.0,0.0,0.002155,7.8e-05,0.000682,0.997086,0.999916,3.9e-05,4.5e-05
WP_000291756.1,0.0014,0.1796,0.8013,0.0177,0.0,0.0,0.012344,0.000304,0.002527,0.984825,0.999589,4.8e-05,0.000362
WP_000301944.1,0.0005,0.0215,0.973,0.005,0.0,0.0,0.343688,0.012525,0.012272,0.631515,0.838614,0.150974,0.010413
WP_000312772.1,0.0197,0.0354,0.9375,0.0074,0.0,0.0,0.002293,0.000215,0.001228,0.996263,0.995029,0.000295,0.004676
WP_000323166.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.002163,0.000336,0.020447,0.977054,0.999776,1.1e-05,0.000213
WP_000323451.1,0.0002,0.0515,0.9468,0.0016,0.0,0.0,0.002002,0.000135,0.000414,0.997448,0.997951,0.00132,0.000729
WP_000331337.1,0.0028,0.1015,0.764,0.1316,0.0,0.0,0.001624,0.000368,0.00035,0.997657,0.999956,2.1e-05,2.2e-05
WP_000332060.1,0.0027,0.1182,0.8515,0.0277,0.0,0.0,0.0016,7e-05,0.000362,0.997967,0.999918,4.9e-05,3.3e-05
WP_000333468.1,0.0012,0.7159,0.2159,0.0671,0.0,0.0,0.006941,0.000136,0.000695,0.992228,0.999515,6e-05,0.000425
WP_000334463.1,0.0011,0.0245,0.9692,0.0052,0.0,0.0,0.004969,0.000441,0.000872,0.993717,0.999931,5.9e-05,1e-05
WP_000334518.1,0.0001,0.003,0.9915,0.0054,0.0,0.0,0.002877,0.000172,0.000312,0.996639,0.992208,0.000509,0.007283
WP_000337376.1,0.0003,0.0292,0.9692,0.0013,0.0,0.0,0.084662,0.001162,0.009264,0.904912,0.97748,0.018136,0.004384
WP_000338528.1,0.0001,0.1542,0.8282,0.0175,0.0,0.0,0.002153,9.8e-05,0.00041,0.99734,0.998742,0.000347,0.000911
WP_000340119.1,0.0003,0.0012,0.9973,0.0012,0.0,0.0,0.014761,0.000832,0.001006,0.983401,0.999572,0.000103,0.000325
WP_000340148.1,0.0002,0.014,0.1524,0.8333,0.0,0.0,0.045545,0.000567,0.000796,0.953092,0.999964,1.1e-05,2.5e-05
WP_000340479.1,0.0023,0.0026,0.9473,0.0479,0.0,0.0,0.004655,0.000332,0.000652,0.99436,0.999988,5e-06,7e-06
WP_000342138.1,0.0045,0.0233,0.0001,0.9722,0.0,0.0,0.00244,0.000562,0.005114,0.991883,0.999996,2e-06,2e-06
WP_000342205.1,0.0001,0.0078,0.0,0.9921,0.0,0.0,0.012332,0.006617,0.004948,0.976103,1.0,0.0,0.0
WP_000342266.1,0.0003,0.0004,0.9945,0.0048,0.0,0.0,0.004664,0.000192,0.000152,0.994992,0.999978,9e-06,1.2e-05
WP_000344337.1,0.0075,0.0022,0.6724,0.3178,0.0,0.0,0.032526,0.004331,0.003335,0.959808,0.999927,1.3e-05,5.9e-05
WP_000344352.1,0.0015,0.0064,0.9801,0.012,0.0,0.0,0.003582,0.000707,0.000454,0.995258,0.999874,0.000106,2e-05
WP_000345949.1,0.0,0.1861,0.8101,0.0038,0.0,0.0,0.039743,0.000843,0.004027,0.955388,0.954361,0.001035,0.044604
WP_000347056.1,0.0,0.0005,0.0,0.9994,0.0,0.0,0.01901,0.00033,0.000915,0.979745,0.999975,9e-06,1.5e-05
WP_000347896.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.00094,0.000102,0.000511,0.998448,0.985028,0.000687,0.014284
WP_000348303.1,0.0001,0.0174,0.9823,0.0002,0.0,0.0,0.03823,0.001482,0.001339,0.958949,0.999585,0.000249,0.000165
WP_000348357.1,0.0006,0.0035,0.9859,0.01,0.0,0.0,0.027554,0.000304,0.002664,0.969479,0.99994,4.7e-05,1.3e-05
WP_000349655.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.002082,0.000436,0.017046,0.980436,0.999302,6.1e-05,0.000638
WP_000350969.1,0.0023,0.0203,0.9141,0.0632,0.0,0.0,0.002526,0.000135,0.000459,0.996879,0.99991,9e-06,8.1e-05
WP_000351761.1,0.0001,0.0011,0.9888,0.01,0.0,0.0,0.008057,0.001993,0.001712,0.988238,0.999187,3.5e-05,0.000778
WP_000353634.1,0.0,0.0107,0.0004,0.9889,0.0,0.0,0.102909,0.00226,0.007283,0.887548,0.999118,0.000786,9.6e-05
WP_000353939.1,0.0017,0.0258,0.9532,0.0193,0.0,0.0,0.00229,0.000188,0.000283,0.997239,0.99987,5.2e-05,7.8e-05
WP_000354088.1,0.0,0.0023,0.0008,0.9969,0.0,0.0,0.008942,0.001427,0.001429,0.988202,0.999556,0.000409,3.5e-05
WP_000354115.1,0.0,0.0014,0.0,0.9986,0.0,0.0,0.004723,0.000307,0.002899,0.992071,0.997663,0.002056,0.000281
WP_000354184.1,0.0,0.004,0.9958,0.0002,0.0,0.0,0.009233,0.000154,0.000659,0.989954,0.996097,0.003873,3e-05
WP_000356967.1,0.0001,0.0637,0.8647,0.0715,0.0,0.0,0.001849,0.000194,0.000407,0.997549,0.996653,0.000348,0.002999
WP_000356975.1,0.0003,0.0647,0.0,0.935,0.0,0.0,0.057495,0.000446,0.002712,0.939347,0.996857,0.003095,4.8e-05
WP_000358006.1,0.0015,0.0235,0.9198,0.0553,0.0,0.0,0.133088,0.001887,0.031419,0.833606,0.998356,0.001448,0.000196
WP_000358144.1,0.0,0.0007,0.0,0.9993,0.0,0.0,0.000987,9e-05,0.030212,0.968711,0.999938,2e-06,6e-05
WP_000358504.1,0.0098,0.323,0.0091,0.6581,0.0,0.0,0.33941,0.004924,0.032966,0.622701,0.992862,0.004605,0.002534
WP_000359086.1,0.0006,0.0006,0.9849,0.0139,0.0,0.0,0.003835,0.000368,0.000662,0.995134,0.999908,2.6e-05,6.6e-05
WP_000361546.1,0.0016,0.0055,0.9476,0.0454,0.0,0.0,0.004999,0.000857,0.000527,0.993617,0.999962,1.7e-05,2.1e-05
WP_000362222.1,0.0009,0.0045,0.9431,0.0515,0.0,0.0,0.002042,0.000433,0.000278,0.997246,0.999955,7e-06,3.8e-05
WP_000362356.1,0.0001,0.0026,0.9867,0.0106,0.0,0.0,0.003675,0.000136,0.000416,0.995773,0.99978,0.000127,9.3e-05
WP_000362500.1,0.0001,0.0005,0.9644,0.035,0.0,0.0,0.007085,0.000676,0.001263,0.990976,0.999887,4.3e-05,7.1e-05
WP_000362644.1,0.0017,0.1303,0.85,0.018,0.0,0.0,0.001825,0.0002,0.000499,0.997476,0.994259,0.003312,0.002429
WP_000362969.1,0.0047,0.0403,0.7648,0.1902,0.0,0.0,0.003127,0.000249,0.000367,0.996257,0.999896,2.7e-05,7.7e-05
WP_000364405.1,0.0042,0.322,0.6088,0.065,0.0,0.0,0.00378,0.000336,0.001346,0.994538,0.999965,3e-06,3.2e-05
WP_000364542.1,0.0002,0.0394,0.9589,0.0015,0.0,0.0,0.018018,0.000238,0.001122,0.980622,0.999919,3.7e-05,4.4e-05
WP_000365246.1,0.0005,0.0039,0.9948,0.0009,0.0,0.0,0.00754,0.000983,0.000892,0.990585,0.999954,1.4e-05,3.3e-05
WP_000365317.1,0.0,0.0004,0.0,0.9996,0.0,0.0,0.270056,0.005867,0.038452,0.685625,0.959007,0.040633,0.00036
WP_000365354.1,0.0009,0.0043,0.9768,0.018,0.0,0.0,0.000776,0.000142,0.000144,0.998938,0.999953,3.8e-05,1e-05
WP_000366153.1,0.0013,0.033,0.0005,0.9651,0.0,0.0,0.017489,0.000786,0.130279,0.851446,0.95868,0.041074,0.000246
WP_000367064.1,0.0,0.0011,0.0,0.9989,0.0,0.0,0.016845,0.00127,0.006278,0.975607,0.999673,0.000223,0.000104
WP_000367419.1,0.0002,0.0364,0.9621,0.0013,0.0,0.0,0.045861,0.034197,0.001343,0.918599,0.999866,0.000127,6e-06
WP_000368167.1,0.0,0.0277,0.9612,0.0111,0.0,0.0,0.048833,0.065314,0.00261,0.883243,0.999934,1.8e-05,4.8e-05
WP_000368225.1,0.0,0.0077,0.9919,0.0004,0.0,0.0,0.006276,0.000768,0.002138,0.990818,0.996129,0.00295,0.000921
WP_000368338.1,0.0002,0.0667,0.7701,0.163,0.0,0.0,0.005084,0.000787,0.000635,0.993494,0.999742,6e-06,0.000252
WP_000368656.1,0.0005,0.0048,0.9855,0.0093,0.0,0.0,0.003903,0.000282,0.000366,0.995449,0.999783,0.000109,0.000107
WP_000368661.1,0.0005,0.1263,0.7068,0.1664,0.0,0.0,0.003463,0.000134,0.000453,0.995951,0.998233,0.000168,0.001599
WP_000368687.1,0.0003,0.182,0.816,0.0018,0.0,0.0,0.003242,0.000101,0.001002,0.995655,0.999849,0.000124,2.7e-05
WP_000368899.1,0.0005,0.176,0.7805,0.043,0.0,0.0,0.002097,0.000135,0.000449,0.99732,0.999949,3.3e-05,1.8e-05
WP_000369722.1,0.0001,0.0705,0.9184,0.0111,0.0,0.0,0.017699,0.006084,0.015606,0.960611,0.999957,3.9e-05,5e-06
WP_000370135.1,0.0046,0.0085,0.978,0.009,0.0,0.0,0.001492,0.000112,0.000284,0.998112,0.999884,1e-06,0.000115
WP_000370182.1,0.0017,0.0019,0.9957,0.0007,0.0,0.0,0.004242,0.000198,0.000671,0.994889,0.999782,6.4e-05,0.000154
WP_000370350.1,0.0002,0.271,0.5411,0.1877,0.0,0.0,0.005647,0.000294,0.001192,0.992867,0.992688,0.000145,0.007168
WP_000370944.1,0.0,0.0005,0.9986,0.0009,0.0,0.0,0.005375,0.0003,0.000592,0.993733,0.999959,3.1e-05,1e-05
WP_000372755.1,0.0,0.0024,0.9972,0.0004,0.0,0.0,0.005577,0.000248,0.000747,0.993428,0.999928,3.2e-05,4e-05
WP_000372854.1,0.0009,0.0179,0.6389,0.3424,0.0,0.0,0.007108,0.000409,0.001884,0.990598,0.999893,5.9e-05,4.8e-05
WP_000373076.1,0.0,0.0075,0.0,0.9925,0.0,0.0,0.003524,0.000217,0.000514,0.995745,0.999794,0.000123,8.2e-05
WP_000375476.1,0.0,0.0049,0.0,0.9951,0.0,0.0,0.050714,0.00196,0.339636,0.607689,0.889007,0.109091,0.001902
WP_000375644.1,0.0002,0.0184,0.9109,0.0705,0.0,0.0,0.004964,0.000152,0.000264,0.99462,0.999996,1e-06,3e-06
