accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_tat,signalp_prob_lipo,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_000370128.1,0.0054,0.0096,0.9737,0.0114,0.0,0.0,0.001492,0.000112,0.000284,0.998112,0.999864,1e-06,0.000134
WP_000370183.1,0.0016,0.0024,0.9952,0.0008,0.0,0.0,0.004242,0.000198,0.000671,0.994889,0.999781,6.3e-05,0.000155
WP_000370346.1,0.0002,0.2721,0.5233,0.2044,0.0,0.0,0.005647,0.000294,0.001192,0.992867,0.993599,0.000139,0.006262
WP_000370915.1,0.0001,0.0004,0.9985,0.001,0.0,0.0,0.004628,0.000227,0.000438,0.994707,0.999958,3.4e-05,8e-06
WP_000372757.1,0.0,0.0024,0.9971,0.0005,0.0,0.0,0.005577,0.000248,0.000747,0.993428,0.999928,3.2e-05,4e-05
WP_000375476.1,0.0,0.0049,0.0,0.9951,0.0,0.0,0.050714,0.00196,0.339636,0.607689,0.889007,0.109091,0.001902
WP_000375648.1,0.0002,0.0184,0.9071,0.0744,0.0,0.0,0.004964,0.000152,0.000264,0.99462,0.999996,1e-06,4e-06
WP_000375686.1,0.0005,0.004,0.9935,0.002,0.0,0.0,0.010582,0.000551,0.000378,0.988489,0.999938,1.5e-05,4.7e-05
WP_000375864.1,0.0007,0.0571,0.9325,0.0096,0.0,0.0,0.007743,0.002454,0.001453,0.98835,0.999498,0.000254,0.000248
WP_000376239.1,0.0,0.0023,0.9842,0.0135,0.0,0.0,0.007254,0.000697,0.000597,0.991451,0.999483,0.00039,0.000127
WP_000377064.1,0.001,0.0397,0.9581,0.0012,0.0,0.0,0.015705,0.001096,0.007134,0.976064,0.999311,0.000483,0.000206
WP_000379054.1,0.0003,0.0048,0.9863,0.0086,0.0,0.0,0.003554,0.000221,0.000439,0.995785,0.999962,1e-06,3.7e-05
WP_000379099.1,0.0,0.0007,0.0002,0.9991,0.0,0.0,0.523054,0.035885,0.016515,0.424546,0.983002,0.016339,0.000659
WP_000379820.1,0.0002,0.0034,0.0,0.9964,0.0,0.0,0.002962,0.000138,0.001129,0.995771,0.999997,1e-06,2e-06
WP_000379890.1,0.0005,0.0173,0.9795,0.0028,0.0,0.0,0.041162,0.011825,0.000612,0.946401,0.999991,7e-06,1e-06
WP_000379992.1,0.0001,0.0034,0.9762,0.0202,0.0,0.0,0.011901,0.001106,0.001357,0.985636,0.999966,2.6e-05,8e-06
WP_000381264.1,0.0,0.0012,0.0,0.9987,0.0,0.0,0.066585,0.002994,0.021327,0.909094,0.999594,0.000285,0.000121
WP_000381849.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.057284,0.012533,0.004423,0.92576,0.998975,0.000776,0.000248
WP_000382432.1,0.0026,0.0194,0.9233,0.0548,0.0,0.0,0.002603,0.000147,0.000534,0.996715,0.999926,9e-06,6.4e-05
WP_000382585.1,0.0016,0.0461,0.8502,0.1022,0.0,0.0,0.003218,0.000437,0.000186,0.99616,0.999955,3.4e-05,1.1e-05
WP_000383171.1,0.0003,0.0007,0.9475,0.0514,0.0,0.0,0.00106,6.3e-05,0.000142,0.998735,0.999929,3.1e-05,4e-05
WP_000383665.1,0.0011,0.0059,0.29,0.7029,0.0,0.0,0.034773,0.008553,0.003097,0.953577,0.999844,9.4e-05,6.1e-05
WP_000383814.1,0.0002,0.0009,0.0103,0.9886,0.0,0.0,0.089509,0.00082,0.071432,0.83824,0.895635,0.103161,0.001204
WP_000384171.1,0.0,0.271,0.7163,0.0126,0.0,0.0,0.001913,0.000233,0.000402,0.997453,0.995669,0.003689,0.000642
WP_000384337.1,0.0,0.3674,0.6296,0.003,0.0,0.0,0.002056,0.000112,0.001065,0.996768,0.999874,6.8e-05,5.7e-05
WP_000384474.1,0.0169,0.8588,0.0622,0.0621,0.0,0.0,0.002585,0.000252,0.002019,0.995144,0.999989,9e-06,2e-06
WP_000384523.1,0.0,0.0008,0.0,0.9991,0.0,0.0,0.003159,0.000129,0.03256,0.964152,0.95992,0.039775,0.000305
WP_000384676.1,0.0,0.0021,0.9978,0.0,0.0,0.0,0.010334,0.00091,0.001832,0.986924,0.999671,6.4e-05,0.000266
WP_000387527.1,0.0037,0.4552,0.5364,0.0047,0.0,0.0,0.011731,0.001929,0.001715,0.984625,0.989485,0.000105,0.010411
WP_000387806.1,0.0003,0.0111,0.0003,0.9884,0.0,0.0,0.001963,0.000143,0.027536,0.970358,0.999972,2e-06,2.6e-05
WP_000388066.1,0.0001,0.4476,0.323,0.2293,0.0,0.0,0.00793,0.000408,0.0009,0.990762,0.998939,0.000667,0.000394
WP_000388082.1,0.0001,0.3855,0.6135,0.0009,0.0,0.0,0.012683,0.000806,0.001254,0.985257,0.999396,3.7e-05,0.000567
WP_000389523.1,0.0086,0.0311,0.8186,0.1417,0.0,0.0,0.001198,0.00011,0.000243,0.998449,0.999959,3.4e-05,7e-06
WP_000389666.1,0.0004,0.0057,0.089,0.905,0.0,0.0,0.00978,0.000356,0.002372,0.987493,0.999873,4e-05,8.7e-05
WP_000389771.1,0.0,0.1005,0.0001,0.8993,0.0,0.0,0.000748,0.0001,0.004189,0.994962,0.99966,0.000287,5.3e-05
WP_000389954.1,0.0,0.0008,0.0,0.9992,0.0,0.0,0.054505,0.032321,0.053984,0.85919,0.999981,4e-06,1.6e-05
WP_000390331.1,0.0001,0.0023,0.9939,0.0037,0.0,0.0,0.002276,0.000229,0.000454,0.99704,0.999654,0.000161,0.000185
WP_000390536.1,0.0021,0.009,0.9613,0.0276,0.0,0.0,0.00368,0.000393,0.001302,0.994625,0.999849,2.4e-05,0.000127
WP_000390575.1,0.0,0.0107,0.9843,0.0049,0.0,0.0,0.00666,0.000209,0.000328,0.992803,0.998888,0.001037,7.5e-05
WP_000390829.1,0.0005,0.0154,0.9537,0.0305,0.0,0.0,0.002671,0.000403,0.001476,0.995451,0.999969,1.7e-05,1.3e-05
WP_000391032.1,0.0009,0.0598,0.625,0.3144,0.0,0.0,0.043327,0.000349,0.001222,0.955102,0.999953,2.1e-05,2.6e-05
WP_000391617.1,0.001,0.1829,0.8097,0.0064,0.0,0.0,0.027006,0.000255,0.001838,0.9709,0.999324,0.000183,0.000493
WP_000392691.1,0.0009,0.1086,0.8889,0.0016,0.0,0.0,0.001453,0.000154,0.000214,0.998179,0.998083,3.7e-05,0.00188
WP_000394004.1,0.001,0.1648,0.7991,0.035,0.0,0.0,0.004378,0.000249,0.002221,0.993152,0.999329,0.000161,0.00051
WP_000394698.1,0.0022,0.0843,0.8382,0.0753,0.0,0.0,0.003712,0.000164,0.000461,0.995663,0.999985,5e-06,1e-05
WP_000395160.1,0.0,0.0003,0.0,0.9997,0.0,0.0,0.017539,0.000195,0.021305,0.960961,0.971497,0.027818,0.000685
WP_000395498.1,0.0002,0.3423,0.6278,0.0298,0.0,0.0,0.011142,0.000448,0.006233,0.982177,0.995758,0.000154,0.004089
WP_000395692.1,0.0,0.0024,0.9959,0.0017,0.0,0.0,0.002447,0.000177,0.000198,0.997177,0.993979,0.00042,0.0056
WP_000396065.1,0.0017,0.0552,0.9321,0.011,0.0,0.0,0.001596,0.000279,0.000157,0.997968,0.999767,2e-05,0.000212
WP_000397414.1,0.0005,0.0022,0.9934,0.004,0.0,0.0,0.005476,0.000487,0.000763,0.993274,0.999038,0.000114,0.000848
WP_000398672.1,0.0001,0.9899,0.0003,0.0097,0.0,0.0,0.150184,0.002632,0.009262,0.837922,0.805953,0.18259,0.011457
WP_000398941.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.001453,0.000164,0.001504,0.996879,0.999852,2e-06,0.000146
WP_000400022.1,0.0008,0.0019,0.9951,0.0021,0.0,0.0,0.007145,0.000484,0.002035,0.990337,0.997585,0.001846,0.000569
WP_000401377.1,0.0001,0.0291,0.9636,0.0071,0.0,0.0,0.001605,0.000102,0.000239,0.998053,0.999902,8.6e-05,1.2e-05
WP_000401414.1,0.0016,0.0465,0.9243,0.0275,0.0,0.0,0.019378,0.001142,0.19098,0.7885,0.914753,0.085145,0.000101
WP_000401978.1,0.0002,0.051,0.9482,0.0006,0.0,0.0,0.01406,0.002198,0.005954,0.977788,0.953482,0.000127,0.046392
WP_000402172.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.004983,0.000998,0.011714,0.982305,0.997806,0.00202,0.000174
WP_000402632.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.072661,0.001146,0.011645,0.914548,0.961785,0.038002,0.000214
WP_000402803.1,0.0,0.0013,0.0001,0.9986,0.0,0.0,0.133377,0.003616,0.004539,0.858468,0.943835,0.051951,0.004215
WP_000402904.1,0.0002,0.0206,0.9758,0.0034,0.0,0.0,0.000963,9.9e-05,0.00015,0.998788,0.999926,3e-05,4.4e-05
WP_000403078.1,0.0,0.0397,0.0002,0.96,0.0,0.0,0.00081,6.4e-05,0.00351,0.995616,0.999989,7e-06,4e-06
WP_000403903.1,0.0007,0.052,0.936,0.0114,0.0,0.0,0.002019,0.000151,0.000274,0.997556,0.999931,2.4e-05,4.5e-05
WP_000404636.1,0.0001,0.0018,0.9816,0.0165,0.0,0.0,0.003129,0.00028,0.000665,0.995926,0.999904,3.6e-05,6e-05
WP_000406614.1,0.0,0.0005,0.0,0.9995,0.0,0.0,0.008271,0.0003,0.021697,0.969732,0.975271,0.024462,0.000267
WP_000406834.1,0.0002,0.0013,0.9949,0.0037,0.0,0.0,0.002847,0.000164,0.000399,0.99659,0.999996,4e-06,0.0
WP_000409167.1,0.001,0.0006,0.9514,0.047,0.0,0.0,0.015025,0.000373,0.001151,0.983451,0.999965,2.3e-05,1.2e-05
WP_000410749.1,0.0001,0.394,0.5978,0.0081,0.0,0.0,0.003217,0.000118,0.000674,0.995991,0.999405,0.00057,2.5e-05
WP_000411088.1,0.0002,0.0829,0.9088,0.0081,0.0,0.0,0.009229,0.000195,0.00093,0.989646,0.999873,0.000103,2.4e-05
WP_000411298.1,0.0001,0.0215,0.9638,0.0145,0.0,0.0,0.009993,0.000714,0.001598,0.987695,0.999872,9.1e-05,3.7e-05
WP_000412501.1,0.0015,0.0087,0.9881,0.0018,0.0,0.0,0.003349,0.000152,0.000367,0.996131,0.999727,0.000253,2e-05
WP_000412518.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.02156,0.000941,0.086079,0.891421,1.0,0.0,0.0
WP_000413171.1,0.0002,0.1175,0.8466,0.0357,0.0,0.0,0.021425,0.000731,0.105373,0.872471,0.995876,0.000913,0.003211
WP_000413392.1,0.0004,0.6866,0.1603,0.1526,0.0,0.0,0.003112,0.000115,0.000544,0.996229,0.999973,2e-05,6e-06
WP_000413427.1,0.0,0.0014,0.9985,0.0001,0.0,0.0,0.005222,0.000263,0.000424,0.994092,0.999661,0.000327,1.1e-05
WP_000413859.1,0.0031,0.0305,0.8571,0.1094,0.0,0.0,0.006753,0.00083,0.00069,0.991727,0.999956,7e-06,3.7e-05
WP_000414178.1,0.0041,0.1636,0.8017,0.0307,0.0,0.0,0.070906,0.002978,0.004209,0.921907,0.999962,1.9e-05,1.9e-05
WP_000414213.1,0.0012,0.266,0.7036,0.0292,0.0,0.0,0.026005,0.000832,0.002411,0.970752,0.999941,2.2e-05,3.7e-05
WP_000414481.1,0.0001,0.0103,0.977,0.0126,0.0,0.0,0.003953,0.000458,0.000353,0.995236,0.999992,1e-06,6e-06
WP_000414692.1,0.0,0.0038,0.0,0.9962,0.0,0.0,0.06735,0.003796,0.018709,0.910145,0.999699,0.000273,2.8e-05
WP_000415672.1,0.0002,0.2745,0.0001,0.7252,0.0,0.0,0.096535,0.010562,0.142605,0.750298,0.99964,0.000259,0.000101
WP_000416913.1,0.0004,0.0179,0.9759,0.0058,0.0,0.0,0.01095,0.000416,0.000595,0.988038,0.99988,6.8e-05,5.2e-05
WP_000417009.1,0.0002,0.0121,0.9867,0.0009,0.0,0.0,0.001219,0.000119,0.000237,0.998425,0.999943,4.7e-05,1e-05
WP_000417380.1,0.0011,0.0525,0.9336,0.0127,0.0,0.0,0.004055,0.000391,0.000446,0.995108,0.999705,0.000131,0.000164
WP_000421231.1,0.0,0.012,0.0001,0.9879,0.0,0.0,0.000779,0.000118,0.013099,0.986005,0.999997,2e-06,1e-06
WP_000421410.1,0.0018,0.008,0.9848,0.0053,0.0,0.0,0.003881,0.000415,0.000337,0.995366,0.99995,4.6e-05,3e-06
WP_000421711.1,0.0,0.0074,0.9849,0.0077,0.0,0.0,0.003336,0.000196,0.000465,0.996003,0.99981,3.2e-05,0.000158
WP_000422865.1,0.0004,0.0534,0.9433,0.0029,0.0,0.0,0.00232,9.9e-05,0.000488,0.997094,0.999962,3.5e-05,3e-06
WP_000422904.1,0.0,0.0416,0.9558,0.0026,0.0,0.0,0.003723,0.000348,0.000569,0.99536,0.999778,6.4e-05,0.000158
WP_000425366.1,0.0,0.0018,0.9982,0.0,0.0,0.0,0.014686,0.000499,0.004182,0.980633,0.999934,2.2e-05,4.4e-05
WP_000426693.1,0.0,0.0007,0.0001,0.9992,0.0,0.0,0.013964,0.000174,0.002372,0.98349,0.999761,0.000232,7e-06
WP_000426912.1,0.0002,0.0992,0.8923,0.0083,0.0,0.0,0.005329,0.000569,0.00066,0.993442,0.999303,0.000298,0.000399
WP_000426914.1,0.0002,0.0121,0.9868,0.0009,0.0,0.0,0.003188,0.000506,0.00048,0.995826,0.998139,0.000196,0.001665
WP_000428173.1,0.0701,0.0449,0.031,0.854,0.0,0.0,0.460792,0.046762,0.077047,0.415399,0.403568,0.569434,0.026998
WP_000429020.1,0.0002,0.0049,0.8596,0.1353,0.0,0.0,0.016346,0.00054,0.002097,0.981017,0.99963,0.000127,0.000243
WP_000429558.1,0.0215,0.653,0.2912,0.0343,0.0,0.0,0.005021,0.000745,0.000719,0.993515,0.999675,0.000217,0.000108
WP_000429669.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.007743,0.010608,0.081992,0.899657,0.999707,0.000161,0.000132
WP_000429766.1,0.0019,0.0478,0.9467,0.0036,0.0,0.0,0.00762,0.000616,0.000808,0.990955,0.999775,1.5e-05,0.00021
WP_000431235.1,0.0,0.002,0.0,0.998,0.0,0.0,0.042861,0.000862,0.064355,0.891923,0.995401,0.00453,6.9e-05
WP_000431307.1,0.0002,0.3336,0.0001,0.666,0.0,0.0,0.026764,0.000431,0.187649,0.785156,0.701712,0.287973,0.010315
WP_000431312.1,0.0,0.0012,0.9987,0.0001,0.0,0.0,0.003649,0.002256,0.000633,0.993462,0.99997,4e-06,2.6e-05
WP_000432014.1,0.0001,0.0002,0.9993,0.0005,0.0,0.0,0.004149,0.001203,0.000822,0.993825,0.999983,1.4e-05,3e-06
WP_000432266.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.614288,0.029513,0.005147,0.351052,0.958161,0.038071,0.003768
WP_000432359.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.114557,0.001209,0.036748,0.847485,0.996142,0.003455,0.000404
WP_000432890.1,0.0,0.0005,0.0001,0.9994,0.0,0.0,0.023195,0.000284,0.003767,0.972755,0.999161,0.000463,0.000376
WP_000433348.1,0.0006,0.0215,0.968,0.0099,0.0,0.0,0.005843,0.000497,0.000532,0.993128,0.999894,7.7e-05,2.9e-05
WP_000433551.1,0.0007,0.0534,0.1904,0.7554,0.0,0.0,0.01071,0.000593,0.002746,0.98595,0.999799,0.000121,8e-05
WP_000434533.1,0.0003,0.8412,0.1556,0.0029,0.0,0.0,0.011169,0.000415,0.003767,0.984649,0.999722,0.000172,0.000106
WP_000434769.1,0.0,0.0001,0.9582,0.0417,0.0,0.0,0.013257,0.001935,0.002866,0.981942,0.999775,8e-05,0.000145
WP_000435044.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.004252,0.000214,0.021635,0.973899,0.999226,0.000667,0.000107
WP_000435067.1,0.017,0.1028,0.8436,0.0366,0.0,0.0,0.00457,0.000229,0.000327,0.994874,0.997384,0.000339,0.002276
WP_000435104.1,0.0,0.0084,0.9855,0.0061,0.0,0.0,0.005208,0.000211,0.000612,0.99397,0.99267,0.002741,0.004589
WP_000435132.1,0.0,0.0016,0.9984,0.0,0.0,0.0,0.006219,0.001429,0.000628,0.991724,0.999957,2.7e-05,1.6e-05
WP_000435341.1,0.0017,0.2793,0.7101,0.0089,0.0,0.0,0.002875,0.000169,0.000477,0.996478,0.999894,8.2e-05,2.5e-05
WP_000435381.1,0.0,0.0002,0.9996,0.0002,0.0,0.0,0.002824,0.000358,0.000298,0.99652,0.999948,2.7e-05,2.5e-05
WP_000435806.1,0.0019,0.0622,0.8887,0.0472,0.0,0.0,0.002945,0.000311,0.00048,0.996264,0.999804,3.6e-05,0.00016
WP_000436653.1,0.0,0.1226,0.0001,0.8773,0.0,0.0,0.002651,0.00017,0.003529,0.993651,0.999979,1.2e-05,9e-06
WP_000437472.1,0.0,0.0003,0.9993,0.0004,0.0,0.0,0.00474,0.000465,0.001045,0.99375,0.999148,0.000485,0.000368
WP_000437967.1,0.0005,0.0009,0.8567,0.1419,0.0,0.0,0.001431,0.000468,0.000194,0.997907,0.999867,3.4e-05,9.8e-05
WP_000438833.1,0.0003,0.0247,0.8372,0.1377,0.0,0.0,0.013327,0.0008,0.003233,0.98264,0.992809,0.000176,0.007015
WP_000439693.1,0.0002,0.0378,0.9605,0.0015,0.0,0.0,0.090128,0.00771,0.024472,0.877691,0.896528,0.026515,0.076957
WP_000439998.1,0.001,0.355,0.0003,0.6436,0.0,0.0,0.283783,0.003163,0.243599,0.469455,0.123839,0.874416,0.001744
WP_000442476.1,0.0003,0.0226,0.9726,0.0046,0.0,0.0,0.00835,0.003309,0.000798,0.987543,0.999311,0.000294,0.000395
WP_000444788.1,0.0002,0.0418,0.5199,0.4381,0.0,0.0,0.053899,0.000182,0.000789,0.94513,0.999458,2.8e-05,0.000513
WP_000446295.1,0.0001,0.0007,0.0,0.9992,0.0,0.0,0.054736,0.000669,0.003427,0.941169,0.996228,0.002023,0.001749
WP_000446719.1,0.0002,0.0251,0.9684,0.0063,0.0,0.0,0.005009,0.00011,0.000824,0.994056,0.999723,0.000239,3.8e-05
WP_000447678.1,0.0,0.0104,0.9778,0.0118,0.0,0.0,0.002824,0.000158,0.000279,0.996739,0.999562,0.000255,0.000183
WP_000447707.1,0.0002,0.0173,0.966,0.0165,0.0,0.0,0.006296,0.000112,0.001784,0.991807,0.998759,0.001011,0.000231
WP_000447728.1,0.0001,0.0005,0.9977,0.0017,0.0,0.0,0.00332,0.000702,0.000467,0.995512,0.999403,0.000113,0.000484
WP_000448078.1,0.0006,0.3429,0.6432,0.0133,0.0,0.0,0.047312,0.000368,0.004337,0.947983,0.999883,0.000111,6e-06
WP_000448226.1,0.0,0.0019,0.9971,0.001,0.0,0.0,0.010912,0.000419,0.000868,0.987801,0.997514,0.002241,0.000245
WP_000448934.1,0.0,0.0027,0.9972,0.0,0.0,0.0,0.007356,0.000216,0.001212,0.991216,0.999749,0.000203,4.8e-05
WP_000449078.1,0.0009,0.0902,0.8879,0.0211,0.0,0.0,0.001577,0.000262,0.000214,0.997947,0.99986,9.7e-05,4.3e-05
WP_000449218.1,0.0004,0.0008,0.997,0.0018,0.0,0.0,0.175444,0.119201,0.039132,0.666223,0.999684,0.000214,0.000102
WP_000449655.1,0.0001,0.1032,0.8731,0.0236,0.0,0.0,0.005715,0.000323,0.001165,0.992797,0.99969,0.000147,0.000162
WP_000450258.1,0.0,0.0,0.0,1.0,0.0,0.0,0.311499,0.003521,0.039307,0.645673,0.612667,0.384705,0.002629
WP_000450296.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.005391,0.000415,0.011986,0.982208,0.999979,6e-06,1.5e-05
WP_000450561.1,0.0003,0.7674,0.1605,0.0718,0.0,0.0,0.003372,0.000409,0.00047,0.995748,0.99989,7.7e-05,3.3e-05
WP_000451303.1,0.0001,0.0013,0.997,0.0016,0.0,0.0,0.004002,0.000302,0.000738,0.994958,0.999965,2.1e-05,1.4e-05
WP_000451438.1,0.0005,0.0075,0.9909,0.0011,0.0,0.0,0.012963,0.00073,0.026121,0.960186,0.996962,0.001577,0.00146
WP_000451828.1,0.0,0.0003,0.0,0.9997,0.0,0.0,0.099348,0.000884,0.067644,0.832124,0.910997,0.088735,0.000267
WP_000453308.1,0.0003,0.0051,0.9946,0.0001,0.0,0.0,0.007312,0.000213,0.000879,0.991596,0.999729,0.000181,8.9e-05
WP_000454064.1,0.0,0.0015,0.9982,0.0003,0.0,0.0,0.007937,0.000348,0.001189,0.990526,0.998642,0.001043,0.000314
WP_000454782.1,0.0007,0.0014,0.9509,0.0471,0.0,0.0,0.002681,0.000462,0.000261,0.996596,0.999967,2.5e-05,8e-06
WP_000454994.1,0.0002,0.0442,0.7113,0.2443,0.0,0.0,0.001714,9.3e-05,0.000537,0.997656,0.994665,9.1e-05,0.005245
WP_000455258.1,0.0002,0.0145,0.9848,0.0006,0.0,0.0,0.002012,0.000174,0.000334,0.99748,0.999932,4.8e-05,1.9e-05
WP_000455590.1,0.0003,0.2302,0.7258,0.0437,0.0,0.0,0.003681,0.000538,0.000503,0.995278,0.999939,3.5e-05,2.6e-05
WP_000455861.1,0.0001,0.9994,0.0,0.0005,0.0,0.0,0.832771,0.003345,0.12139,0.042494,0.005652,0.994255,9.3e-05
WP_000456135.1,0.011,0.2536,0.0002,0.7353,0.0,0.0,0.000787,5e-05,0.998987,0.000176,0.006875,0.993046,7.9e-05
WP_000456494.1,0.0,0.0002,0.9995,0.0002,0.0,0.0,0.019187,0.000909,0.001978,0.977926,0.950232,0.046789,0.002979
WP_000457386.1,0.0,0.5919,0.4081,0.0,0.0,0.0,0.009723,0.002794,0.000832,0.98665,0.999916,5.6e-05,2.8e-05
WP_000459062.1,0.0002,0.0206,0.9344,0.0448,0.0,0.0,0.003661,0.000937,0.001774,0.993628,0.990079,0.001012,0.008908
WP_000460244.1,0.0,0.0057,0.9941,0.0002,0.0,0.0,0.002146,0.000487,0.000597,0.99677,0.999958,6e-06,3.5e-05
WP_000460421.1,0.0003,0.052,0.9396,0.0081,0.0,0.0,0.008833,0.001752,0.00055,0.988865,0.99977,0.000227,3e-06
WP_000460983.1,0.0002,0.0034,0.0012,0.9951,0.0,0.0,0.002442,0.00032,0.002105,0.995133,0.999942,6e-06,5.3e-05
WP_000466619.1,0.017,0.319,0.5457,0.1183,0.0,0.0,0.016977,0.002103,0.004554,0.976366,0.994266,0.001231,0.004503
WP_000466746.1,0.0,0.0295,0.0003,0.9702,0.0,0.0,0.107754,0.003422,0.144915,0.743909,0.059731,0.895612,0.044657
WP_000466784.1,0.0012,0.1469,0.0157,0.8363,0.0,0.0,0.002507,0.001889,0.001011,0.994593,0.961956,0.016519,0.021524
WP_000467123.1,0.0,0.0,0.0,1.0,0.0,0.0,0.833133,0.017571,0.045928,0.103367,0.956535,0.042457,0.001008
WP_000467632.1,0.0002,0.0014,0.9979,0.0005,0.0,0.0,0.007005,0.000179,0.000557,0.99226,0.998968,0.000345,0.000687
WP_000467994.1,0.0,0.0,0.0,1.0,0.0,0.0,0.001296,0.001172,0.002057,0.995475,0.999728,4e-05,0.000232
WP_000468380.1,0.0001,0.0004,0.9992,0.0003,0.0,0.0,0.003711,0.0001,0.000227,0.995962,0.999545,0.0001,0.000355
WP_000469830.1,0.0008,0.084,0.7055,0.2097,0.0,0.0,0.002578,0.000156,0.000534,0.996732,0.995458,0.000928,0.003614
WP_000469894.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.011413,0.000345,0.003051,0.985191,0.930724,0.067988,0.001288
WP_000470336.1,0.0004,0.3689,0.6064,0.0242,0.0,0.0,0.00937,0.000959,0.007386,0.982286,0.944188,0.047728,0.008084
WP_000471571.1,0.0001,0.0249,0.7672,0.2079,0.0,0.0,0.054236,0.001063,0.003453,0.941248,0.999446,2.4e-05,0.00053
WP_000472246.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.472172,0.001861,0.014789,0.511178,0.992812,0.005201,0.001986
WP_000472256.1,0.0001,0.0224,0.0006,0.9769,0.0,0.0,0.25928,0.002582,0.008511,0.729628,0.451962,0.54502,0.003019
WP_000472294.1,0.0009,0.0086,0.9735,0.017,0.0,0.0,0.061987,0.001053,0.001914,0.935045,0.99994,1.4e-05,4.6e-05
WP_000473587.1,0.0003,0.9994,0.0,0.0003,0.0,0.0,0.985941,0.008504,0.003104,0.002452,0.018425,0.939839,0.041736
WP_000473654.1,0.0001,0.0013,0.9943,0.0043,0.0,0.0,0.011963,0.000525,0.001159,0.986353,0.997553,0.000491,0.001956
WP_000473696.1,0.0001,0.0013,0.0006,0.998,0.0,0.0,0.412118,0.014658,0.041457,0.531767,0.933397,0.032541,0.034062
WP_000473705.1,0.0,0.0094,0.9532,0.0374,0.0,0.0,0.009034,0.000506,0.000784,0.989676,0.990686,1e-05,0.009304
WP_000475323.1,0.0008,0.9991,0.0,0.0001,0.0,0.0,0.819885,0.029227,0.013965,0.136923,0.785822,0.146787,0.067391
WP_000477327.1,0.0,0.0018,0.0001,0.9982,0.0,0.0,0.09055,0.000758,0.027154,0.881538,0.955218,0.039373,0.005409
WP_000477481.1,0.0,0.067,0.916,0.017,0.0,0.0,0.005921,0.000138,0.001938,0.992003,0.997486,0.001041,0.001473
WP_000477506.1,0.0002,0.0032,0.9962,0.0005,0.0,0.0,0.005808,0.000603,0.000895,0.992694,0.990049,9.8e-05,0.009854
WP_000477521.1,0.0008,0.0078,0.9899,0.0016,0.0,0.0,0.00146,7.8e-05,0.000234,0.998228,0.998894,0.001035,7e-05
WP_000477928.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.305471,0.009187,0.072012,0.61333,0.700798,0.295056,0.004145
WP_000477958.1,0.0,0.0002,0.0004,0.9994,0.0,0.0,0.001224,0.000212,0.005739,0.992826,0.999838,4e-06,0.000158
WP_000477991.1,0.0005,0.0187,0.9362,0.0446,0.0,0.0,0.004508,0.000748,0.00093,0.993814,0.999908,1e-05,8.3e-05
WP_000479279.1,0.0,0.0003,0.0,0.9996,0.0,0.0,0.001584,0.000165,0.056472,0.941779,0.997185,0.002509,0.000306
WP_000479576.1,0.0,0.0,0.0,1.0,0.0,0.0,0.004341,0.000217,0.001597,0.993845,0.999543,1.3e-05,0.000444
WP_000480607.1,0.0004,0.0038,0.9927,0.0032,0.0,0.0,0.002221,0.001124,0.000348,0.996307,0.970697,0.000419,0.028884
WP_000480800.1,0.0,0.0077,0.9878,0.0045,0.0,0.0,0.002774,0.000201,0.000651,0.996375,0.99941,0.000171,0.000419
WP_000480821.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.135359,0.001482,0.017769,0.845389,0.983984,0.011681,0.004335
WP_000481407.1,0.0,0.0,0.0,1.0,0.0,0.0,0.001876,0.000179,0.00115,0.996795,0.999545,4.5e-05,0.000411
WP_000481451.1,0.0008,0.1095,0.8831,0.0066,0.0,0.0,0.028852,0.011648,0.00233,0.95717,0.999183,0.000197,0.00062
WP_000482651.1,0.0,0.092,0.0005,0.9075,0.0,0.0,0.052932,0.004839,0.691302,0.250927,0.099842,0.395425,0.504733
WP_000483054.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.009533,0.000628,0.001494,0.988344,0.999919,1e-06,7.9e-05
WP_000483146.1,0.0005,0.0011,0.9967,0.0016,0.0,0.0,0.004994,0.000731,0.001079,0.993195,0.931659,0.061646,0.006695
WP_000483727.1,0.0024,0.168,0.8069,0.0226,0.0,0.0,0.003378,0.000252,0.000509,0.99586,0.998565,0.000196,0.001239
