accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_031762187.1,0.0001,0.2633,0.0312,0.7054,0.0,0.0,0.097142,0.902858,0.226149,0.219025,0.554825
WP_031789438.1,0.0002,0.3538,0.2263,0.4198,0.0,0.0,0.093658,0.906342,0.204066,0.756451,0.039483
WP_050964244.1,0.0017,0.4113,0.0001,0.5869,0.0,0.0,0.930774,0.069226,0.007265,0.99263,0.000105
WP_075583711.1,0.0122,0.9847,0.0014,0.0017,0.0,0.0,0.949709,0.050291,0.181327,0.817105,0.001568
WP_075583722.1,0.0,0.0099,0.0,0.9901,0.0,0.0,0.32479,0.67521,0.198694,0.800723,0.000583
WP_075583734.1,0.0,1.0,0.0,0.0,0.0,0.0,0.998518,0.001482,0.0,0.999999,0.0
WP_078064693.1,0.0032,0.1527,0.0008,0.8433,0.0,0.0,0.92573,0.07427,0.008077,0.991813,0.00011
WP_078064694.1,0.0,0.0007,0.0013,0.998,0.0,0.0,0.646326,0.353674,0.365522,0.626782,0.007695
WP_169274603.1,0.0008,0.2651,0.0002,0.7338,0.0,0.0,0.822591,0.177409,0.030141,0.967205,0.002654
WP_228764722.1,0.0,0.1277,0.0004,0.8719,0.0,0.0,0.25318,0.74682,0.001419,0.81833,0.180251
