accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_tat,signalp_prob_lipo,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_000202390.1,0.0001,0.0034,0.9937,0.0028,0.0,0.0,0.001525,0.000108,0.00018,0.998187,0.999862,0.000111,2.7e-05
WP_000202439.1,0.0,0.0004,0.0,0.9995,0.0,0.0,0.026925,0.001821,0.008489,0.962765,0.998746,0.001177,7.7e-05
WP_000204625.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.001337,9.7e-05,0.001187,0.997379,0.99999,0.0,9e-06
WP_000205106.1,0.0006,0.0257,0.8168,0.157,0.0,0.0,0.009314,0.0003,0.000564,0.989821,0.99969,7.2e-05,0.000238
WP_000205305.1,0.0,0.0069,0.0,0.9931,0.0,0.0,0.055458,0.000856,0.060385,0.883302,0.116287,0.866258,0.017455
WP_000205570.1,0.0077,0.0702,0.8286,0.0934,0.0,0.0,0.003227,0.000212,0.000472,0.996089,0.999967,2.5e-05,8e-06
WP_000206033.1,0.0,0.0012,0.9869,0.0118,0.0,0.0,0.001366,0.000103,0.000339,0.998192,0.999904,7.8e-05,1.8e-05
WP_000206114.1,0.0001,0.2451,0.0001,0.7547,0.0,0.0,0.003729,0.000334,0.001007,0.99493,0.999998,1e-06,1e-06
WP_000206350.1,0.0004,0.1539,0.8223,0.0235,0.0,0.0,0.003374,8e-05,0.000397,0.996149,0.999991,6e-06,3e-06
WP_000206623.1,0.0022,0.0093,0.9715,0.0169,0.0,0.0,0.003526,0.000135,0.000497,0.995842,0.999933,5.9e-05,8e-06
WP_000207110.1,0.0,0.0016,0.0002,0.9982,0.0,0.0,0.010398,0.001154,0.02143,0.967018,0.999926,4e-06,7e-05
WP_000207619.1,0.0037,0.0957,0.8776,0.023,0.0,0.0,0.002957,0.000183,0.000535,0.996324,0.999335,0.000168,0.000497
WP_000207848.1,0.0002,0.0054,0.994,0.0005,0.0,0.0,0.002225,0.000102,0.000225,0.997448,0.999668,0.00025,8.2e-05
WP_000208418.1,0.0,0.0049,0.0001,0.9949,0.0,0.0,0.002322,0.000272,0.506073,0.491333,0.999992,5e-06,3e-06
WP_000208556.1,0.0017,0.168,0.0003,0.83,0.0,0.0,0.638005,0.002551,0.078763,0.280681,0.5424,0.436229,0.021371
WP_000208737.1,0.0001,0.0005,0.0003,0.9992,0.0,0.0,0.020142,0.001839,0.041737,0.936282,0.999537,0.000303,0.000161
WP_000208919.1,0.0003,0.0275,0.9509,0.0213,0.0,0.0,0.003116,0.000152,0.000344,0.996387,0.99977,0.000206,2.4e-05
WP_000209553.1,0.0004,0.0085,0.4561,0.535,0.0,0.0,0.046157,0.001349,0.001046,0.951448,0.999955,2.4e-05,2.1e-05
WP_000210828.1,0.0005,0.0247,0.9702,0.0046,0.0,0.0,0.016412,0.000648,0.001021,0.981919,0.996998,0.001126,0.001875
WP_000211366.1,0.0002,0.2554,0.216,0.5284,0.0,0.0,0.129481,0.018532,0.030927,0.821061,0.990083,0.009358,0.000559
WP_000211536.1,0.0002,0.0525,0.4972,0.4501,0.0,0.0,0.024395,0.000633,0.002325,0.972647,0.998297,0.000272,0.001431
WP_000211596.1,0.0092,0.8154,0.0135,0.162,0.0,0.0,0.155844,0.003588,0.016719,0.823849,0.967728,0.021875,0.010397
WP_000211676.1,0.0001,0.15,0.812,0.0379,0.0,0.0,0.005438,0.000469,0.008828,0.985265,0.801568,0.179485,0.018947
WP_000213883.1,0.0,0.0,0.0,0.9999,0.0,0.0,0.083803,0.001799,0.024049,0.890349,0.956523,0.041577,0.0019
WP_000214070.1,0.0,0.0002,0.9996,0.0002,0.0,0.0,0.001857,0.000713,0.000231,0.997199,0.999926,6.8e-05,6e-06
WP_000214266.1,0.0011,0.0152,0.9332,0.0504,0.0,0.0,0.408934,0.003896,0.132579,0.45459,0.013276,0.986258,0.000466
WP_000214555.1,0.0006,0.095,0.8959,0.0086,0.0,0.0,0.059023,0.00266,0.005356,0.932961,0.999936,5.5e-05,9e-06
WP_000214890.1,0.0008,0.0171,0.9684,0.0137,0.0,0.0,0.011767,0.000746,0.001509,0.985978,0.999883,8.9e-05,2.8e-05
WP_000214898.1,0.0,0.0048,0.9932,0.002,0.0,0.0,0.005589,0.000407,0.001709,0.992294,0.982761,0.016964,0.000276
WP_000215216.1,0.0003,0.0044,0.995,0.0003,0.0,0.0,0.002823,0.000174,0.000548,0.996455,0.999839,8.7e-05,7.4e-05
WP_000215236.1,0.0124,0.0595,0.764,0.1642,0.0,0.0,0.007466,0.00095,0.001397,0.990187,0.999986,9e-06,6e-06
WP_000215388.1,0.0003,0.0066,0.0725,0.9207,0.0,0.0,0.002866,0.000398,0.000397,0.996339,0.999963,3.2e-05,5e-06
WP_000215595.1,0.0002,0.0001,0.9977,0.002,0.0,0.0,0.001895,0.000205,0.000499,0.997401,0.999963,2.9e-05,8e-06
WP_000215641.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.008354,0.000304,0.002886,0.988456,0.998152,0.001549,0.000299
WP_000215724.1,0.0004,0.0153,0.9759,0.0083,0.0,0.0,0.007852,0.000346,0.001008,0.990794,0.995672,0.00144,0.002888
WP_000216728.1,0.0018,0.3479,0.0007,0.6496,0.0,0.0,0.777223,0.010515,0.049782,0.16248,0.397818,0.601504,0.000678
WP_000216855.1,0.0014,0.0417,0.9144,0.0425,0.0,0.0,0.003093,0.000251,0.000423,0.996234,0.999865,0.00012,1.5e-05
WP_000216877.1,0.0001,0.0039,0.2829,0.7131,0.0,0.0,0.005577,0.000423,0.000404,0.993596,0.999842,0.0001,5.8e-05
WP_000216946.1,0.0004,0.0033,0.9893,0.007,0.0,0.0,0.007004,0.000502,0.001808,0.990686,0.999653,6.5e-05,0.000282
WP_000217458.1,0.004,0.0249,0.917,0.0541,0.0,0.0,0.010888,0.002285,0.001941,0.984886,0.999667,0.000222,0.00011
WP_000217712.1,0.0002,0.0206,0.0005,0.9788,0.0,0.0,0.009911,0.000143,0.010771,0.979175,0.999795,0.000185,2e-05
WP_000218103.1,0.0004,0.0018,0.9964,0.0014,0.0,0.0,0.019458,0.000182,0.009979,0.97038,0.997578,0.002163,0.00026
WP_000219066.1,0.0001,0.005,0.9736,0.0213,0.0,0.0,0.027924,0.004638,0.00505,0.962389,0.991404,0.000448,0.008148
WP_000220590.1,0.0001,0.0263,0.9647,0.0089,0.0,0.0,0.013755,0.044046,0.003093,0.939106,0.988767,0.003857,0.007377
WP_000220938.1,0.0003,0.0782,0.8959,0.0256,0.0,0.0,0.001769,0.000298,0.000445,0.997488,0.991711,0.000389,0.007901
WP_000221179.1,0.0008,0.0054,0.9936,0.0003,0.0,0.0,0.025855,0.003566,0.067076,0.903503,0.997356,0.002524,0.00012
WP_000221945.1,0.0,0.0046,0.9947,0.0006,0.0,0.0,0.003514,0.000203,0.000502,0.995781,0.999947,3.8e-05,1.4e-05
WP_000222233.1,0.0063,0.9936,0.0,0.0001,0.0,0.0,0.556281,0.003956,0.178604,0.261158,0.530921,0.456661,0.012417
WP_000224612.1,0.001,0.0097,0.9803,0.009,0.0,0.0,0.002053,0.000131,0.000439,0.997376,0.999955,1.2e-05,3.3e-05
WP_000225837.1,0.0002,0.0064,0.9925,0.0009,0.0,0.0,0.003408,0.000272,0.000481,0.995839,0.999854,0.000104,4.2e-05
WP_000226108.1,0.0001,0.0599,0.0002,0.9399,0.0,0.0,0.016192,0.001658,0.028332,0.953817,0.784662,0.064913,0.150425
WP_000226910.1,0.0005,0.0033,0.9886,0.0076,0.0,0.0,0.009238,0.000331,0.001788,0.988643,0.999097,0.000858,4.5e-05
WP_000228666.1,0.0001,0.0097,0.9895,0.0007,0.0,0.0,0.017143,0.001151,0.00294,0.978766,0.938048,0.054797,0.007155
WP_000229237.1,0.0004,0.0096,0.9691,0.0209,0.0,0.0,0.020622,0.023047,0.000673,0.955658,0.999947,3.7e-05,1.6e-05
WP_000230173.1,0.0,0.0229,0.9749,0.0022,0.0,0.0,0.007959,0.000492,0.001254,0.990294,0.999395,0.000496,0.000108
WP_000230294.1,0.0,0.0641,0.0004,0.9355,0.0,0.0,0.330076,0.002463,0.473076,0.194385,0.010773,0.988902,0.000325
WP_000230358.1,0.0,0.0318,0.0018,0.9664,0.0,0.0,0.012889,0.000657,0.003344,0.983111,0.631309,0.308388,0.060303
WP_000231632.1,0.0004,0.3725,0.6122,0.0149,0.0,0.0,0.00253,9.4e-05,0.000516,0.99686,0.998773,0.000974,0.000253
WP_000233526.1,0.0003,0.0061,0.9928,0.0007,0.0,0.0,0.006385,0.000484,0.000852,0.992278,0.998852,0.000143,0.001005
WP_000234074.1,0.0,0.0004,0.0001,0.9995,0.0,0.0,0.002573,0.000773,0.004711,0.991944,0.999639,0.000142,0.000219
WP_000234722.1,0.0,0.0148,0.9711,0.0141,0.0,0.0,0.002662,0.000132,0.000428,0.996778,0.997894,0.000645,0.001462
WP_000236409.1,0.0173,0.1139,0.8395,0.0292,0.0,0.0,0.007882,0.000284,0.000915,0.990918,0.999661,0.000261,7.8e-05
WP_000236715.1,0.0,0.0277,0.9633,0.009,0.0,0.0,0.002066,0.00021,0.000572,0.997152,0.999836,5.1e-05,0.000113
WP_000237540.1,0.0001,0.0051,0.9925,0.0023,0.0,0.0,0.007041,0.002177,0.000864,0.989918,0.999812,0.000174,1.4e-05
WP_000238230.1,0.001,0.0006,0.9846,0.0138,0.0,0.0,0.001938,0.000183,0.000916,0.996962,0.999871,5.9e-05,7e-05
WP_000238542.1,0.0011,0.014,0.9708,0.0141,0.0,0.0,0.002355,0.000213,0.000279,0.997153,0.999483,8e-05,0.000436
WP_000238663.1,0.0,0.001,0.9989,0.0,0.0,0.0,0.011916,0.000427,0.001615,0.986042,0.996556,0.002872,0.000572
WP_000239127.1,0.0,0.011,0.9882,0.0008,0.0,0.0,0.002252,0.000129,0.000229,0.997389,0.999486,0.000163,0.000351
WP_000239610.1,0.0017,0.9976,0.0,0.0007,0.0,0.0,0.959976,0.010867,0.020042,0.009115,0.043837,0.954277,0.001886
WP_000239748.1,0.0004,0.0943,0.8178,0.0874,0.0,0.0,0.001652,0.000124,0.000518,0.997707,0.999942,4.8e-05,1e-05
WP_000239820.1,0.0,0.0,0.0,1.0,0.0,0.0,0.507845,0.00151,0.035664,0.454981,0.914904,0.084293,0.000804
WP_000240058.1,0.0006,0.023,0.9679,0.0085,0.0,0.0,0.004806,0.000337,0.000547,0.994311,0.999515,0.000451,3.5e-05
WP_000240104.1,0.0,0.0006,0.0,0.9993,0.0,0.0,0.006442,0.00021,0.016609,0.976739,0.999911,5.4e-05,3.5e-05
WP_000240338.1,0.0004,0.0309,0.0,0.9687,0.0,0.0,0.003941,0.000206,0.000443,0.995409,0.999933,4.5e-05,2.1e-05
WP_000240580.1,0.0,0.0113,0.0,0.9886,0.0,0.0,0.000853,0.000208,0.023432,0.975508,0.999849,0.000119,3.2e-05
WP_000240642.1,0.0009,0.0143,0.983,0.0017,0.0,0.0,0.004121,0.001123,0.000853,0.993903,0.998248,0.000698,0.001054
WP_000240662.1,0.0001,0.0056,0.9927,0.0016,0.0,0.0,0.007366,0.001573,0.001509,0.989552,0.998484,0.000325,0.001191
WP_000240855.1,0.0,0.8331,0.1669,0.0,0.0,0.0,0.119926,0.064114,0.043919,0.772042,0.99958,7.5e-05,0.000345
WP_000240920.1,0.0008,0.0092,0.0151,0.9749,0.0,0.0,0.0051,0.000163,0.000746,0.993991,0.999877,8.2e-05,4.2e-05
WP_000241308.1,0.0007,0.0029,0.9883,0.008,0.0,0.0,0.001545,5.2e-05,0.00016,0.998243,0.999892,9.6e-05,1.2e-05
WP_000241344.1,0.0162,0.2152,0.1703,0.5983,0.0,0.0,0.002721,9.3e-05,0.000214,0.996973,0.99983,0.000116,5.4e-05
WP_000241588.1,0.001,0.0657,0.7973,0.1359,0.0,0.0,0.02808,0.001823,0.003808,0.966288,0.999591,0.000354,5.5e-05
WP_000241612.1,0.0003,0.0762,0.9215,0.002,0.0,0.0,0.008582,0.000284,0.001161,0.989974,0.997911,0.001862,0.000227
WP_000244278.1,0.0001,0.0017,0.998,0.0002,0.0,0.0,0.00244,0.000146,0.000197,0.997217,0.999153,0.000638,0.000209
WP_000244415.1,0.0004,0.0069,0.0004,0.9924,0.0,0.0,0.003245,0.000385,0.016327,0.980042,0.979113,0.007443,0.013444
WP_000244865.1,0.0001,0.0109,0.0001,0.989,0.0,0.0,0.026729,0.000705,0.007408,0.965158,0.942143,0.055872,0.001985
WP_000245682.1,0.0,0.0009,0.0001,0.999,0.0,0.0,0.001483,0.000126,0.003805,0.994586,0.999958,6e-06,3.6e-05
WP_000245895.1,0.0002,0.0013,0.9974,0.0011,0.0,0.0,0.004546,0.001018,0.000446,0.99399,0.99982,0.000156,2.5e-05
WP_000246909.1,0.0,0.0049,0.0,0.9951,0.0,0.0,0.059004,0.001484,0.029154,0.910359,0.243109,0.753541,0.00335
WP_000247584.1,0.0002,0.1646,0.6951,0.1402,0.0,0.0,0.00116,9.9e-05,0.00019,0.998552,0.999897,8.9e-05,1.4e-05
WP_000248733.1,0.0004,0.0015,0.9975,0.0006,0.0,0.0,0.001389,0.000134,0.000249,0.998228,0.999944,4.9e-05,7e-06
WP_000248840.1,0.0004,0.3868,0.5998,0.013,0.0,0.0,0.028547,0.003583,0.022713,0.945156,0.906876,0.045267,0.047857
WP_000249497.1,0.0,0.0012,0.9981,0.0006,0.0,0.0,0.002251,7.8e-05,0.000351,0.99732,0.999957,3.5e-05,8e-06
WP_000249657.1,0.0,0.0368,0.9106,0.0526,0.0,0.0,0.020853,0.007512,0.007355,0.964279,0.999543,0.000224,0.000233
WP_000249839.1,0.0002,0.0275,0.9643,0.0079,0.0,0.0,0.01292,0.000394,0.002679,0.984007,0.998768,0.001169,6.3e-05
WP_000250823.1,0.0,0.0044,0.9955,0.0001,0.0,0.0,0.00477,0.000428,0.000672,0.99413,0.999704,0.000281,1.4e-05
WP_000251255.1,0.0004,0.0305,0.8083,0.1608,0.0,0.0,0.010681,0.000417,0.000965,0.987937,0.999821,0.00014,3.9e-05
WP_000253767.1,0.0005,0.0204,0.9747,0.0043,0.0,0.0,0.019353,0.000335,0.007391,0.97292,0.999877,0.000111,1.2e-05
WP_000255544.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.03664,0.00145,0.074708,0.887201,0.993424,0.006297,0.000279
WP_000255586.1,0.0002,0.0412,0.9534,0.0052,0.0,0.0,0.002817,0.000288,0.000389,0.996506,0.999391,0.000573,3.6e-05
WP_000256340.1,0.0004,0.0106,0.9567,0.0324,0.0,0.0,0.011903,0.002449,0.00132,0.984328,0.987372,0.000737,0.011891
WP_000257598.1,0.0007,0.0118,0.0,0.9875,0.0,0.0,0.00366,0.000138,0.003477,0.992726,0.999985,9e-06,7e-06
WP_000257888.1,0.0032,0.0977,0.8515,0.0476,0.0,0.0,0.002653,0.000273,0.000322,0.996751,0.998658,7.8e-05,0.001263
WP_000258003.1,0.0008,0.0133,0.9575,0.0285,0.0,0.0,0.010767,0.000377,0.003452,0.985403,0.994412,0.001022,0.004566
WP_000258151.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.037168,0.000834,0.034111,0.927887,0.919684,0.070701,0.009614
WP_000258650.1,0.0001,0.0033,0.023,0.9736,0.0,0.0,0.011009,0.000161,0.002461,0.98637,0.989606,0.008058,0.002336
WP_000258737.1,0.0011,0.0028,0.9882,0.0079,0.0,0.0,0.003824,0.000526,0.000518,0.995132,0.995049,0.000337,0.004614
WP_000259686.1,0.0006,0.1446,0.8245,0.0302,0.0,0.0,0.002866,0.000603,0.000552,0.995979,0.99997,2.7e-05,4e-06
WP_000259724.1,0.0,0.0033,0.9954,0.0013,0.0,0.0,0.009777,0.00108,0.00068,0.988463,0.999117,0.000308,0.000575
WP_000260117.1,0.0006,0.0294,0.962,0.0081,0.0,0.0,0.021819,0.002475,0.001894,0.973813,0.998718,0.001126,0.000156
WP_000261115.1,0.0,0.0048,0.0002,0.9951,0.0,0.0,0.082256,0.004679,0.017514,0.895551,0.999425,0.000554,2.1e-05
WP_000262633.1,0.0003,0.0201,0.9732,0.0064,0.0,0.0,0.000974,9.5e-05,0.000315,0.998616,0.999855,5.2e-05,9.3e-05
WP_000262712.1,0.0019,0.0011,0.9898,0.0072,0.0,0.0,0.012867,0.00074,0.001805,0.984588,0.999456,0.000233,0.000311
WP_000264071.1,0.0007,0.2197,0.757,0.0226,0.0,0.0,0.004372,0.000531,0.000662,0.994434,0.999631,0.000221,0.000148
WP_000264194.1,0.0048,0.0365,0.9508,0.0079,0.0,0.0,0.01108,0.000421,0.003012,0.985487,0.998254,3e-06,0.001743
WP_000265252.1,0.0013,0.2727,0.0015,0.7245,0.0,0.0,0.545631,0.002507,0.188643,0.263218,0.022707,0.977106,0.000187
WP_000265409.1,0.0004,0.0011,0.9972,0.0013,0.0,0.0,0.014046,0.001237,0.001764,0.982952,0.999687,7.4e-05,0.000239
WP_000266096.1,0.0009,0.0032,0.8066,0.1894,0.0,0.0,0.004227,0.000733,0.000546,0.994495,0.999796,5.5e-05,0.000149
WP_000266878.1,0.0,0.0,0.0,1.0,0.0,0.0,0.011428,0.000555,0.011788,0.97623,0.986841,0.00495,0.008209
WP_000267034.1,0.0001,0.5348,0.0005,0.4646,0.0,0.0,0.384612,0.007845,0.041173,0.56637,0.282483,0.657076,0.06044
WP_000267251.1,0.0004,0.0334,0.9348,0.0313,0.0,0.0,0.216307,0.044046,0.078236,0.661412,0.641217,0.013301,0.345482
WP_000268484.1,0.0007,0.3206,0.6485,0.0302,0.0,0.0,0.001567,0.000142,0.000329,0.997963,0.971651,0.000335,0.028014
WP_000268754.1,0.0001,0.4079,0.5918,0.0002,0.0,0.0,0.009549,0.000637,0.001934,0.987879,0.63213,0.000497,0.367373
WP_000269923.1,0.0,0.6326,0.3652,0.0022,0.0,0.0,0.02318,0.000154,0.003974,0.972692,0.94717,0.049573,0.003257
WP_000271550.1,0.0001,0.0001,0.983,0.0169,0.0,0.0,0.003316,0.000148,0.001459,0.995077,0.998083,0.000114,0.001803
WP_000272070.1,0.0001,0.0127,0.9444,0.0428,0.0,0.0,0.002072,0.000145,0.000433,0.99735,0.999848,2.9e-05,0.000123
WP_000273005.1,0.025,0.2373,0.7326,0.0051,0.0,0.0,0.004585,0.000207,0.000609,0.994599,0.999838,7e-06,0.000155
WP_000273252.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.000557,7.9e-05,0.004336,0.995028,0.999974,1e-06,2.4e-05
WP_000273356.1,0.0,0.0149,0.9846,0.0004,0.0,0.0,0.004685,0.000712,0.00219,0.992414,0.99883,0.000171,0.000998
WP_000273371.1,0.0017,0.0031,0.9207,0.0745,0.0,0.0,0.00226,6.7e-05,0.000245,0.997429,0.999966,2.5e-05,9e-06
WP_000273438.1,0.0004,0.3439,0.6465,0.0093,0.0,0.0,0.04443,0.004966,0.015377,0.935227,0.899963,0.008707,0.09133
WP_000273981.1,0.0002,0.0023,0.9894,0.008,0.0,0.0,0.001402,8.4e-05,0.000266,0.998248,0.99937,0.000182,0.000448
WP_000274029.1,0.0,0.0104,0.0001,0.9894,0.0,0.0,0.020046,0.001283,0.780004,0.198667,0.591614,0.401384,0.007002
WP_000274841.1,0.0001,0.0027,0.9962,0.0011,0.0,0.0,0.004102,0.000121,0.000942,0.994835,0.998837,0.00037,0.000793
WP_000275058.1,0.0004,0.8069,0.025,0.1677,0.0,0.0,0.007491,0.000182,0.000423,0.991904,0.994243,9.2e-05,0.005665
WP_000275710.1,0.0016,0.9321,0.0661,0.0003,0.0,0.0,0.109405,0.001009,0.011996,0.877589,0.994962,0.00197,0.003068
WP_000276362.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.213941,0.014522,0.102848,0.668689,0.996082,0.001813,0.002104
WP_000277419.1,0.0001,0.0531,0.0782,0.8685,0.0,0.0,0.004344,0.00029,0.000607,0.994759,0.992475,0.003942,0.003583
WP_000277602.1,0.0031,0.0085,0.9756,0.0128,0.0,0.0,0.014314,0.000974,0.000837,0.983875,0.999437,8.6e-05,0.000477
WP_000277963.1,0.0005,0.0063,0.9804,0.0129,0.0,0.0,0.006721,0.004175,0.000839,0.988265,0.999795,3.4e-05,0.000171
WP_000278015.1,0.0005,0.0181,0.9795,0.0019,0.0,0.0,0.002753,0.000239,0.000271,0.996737,0.992485,0.000221,0.007294
WP_000278301.1,0.0015,0.104,0.8705,0.024,0.0,0.0,0.032522,0.001981,0.005385,0.960112,0.995113,0.001183,0.003704
WP_000278558.1,0.0,0.0016,0.0,0.9984,0.0,0.0,0.070673,0.001376,0.020064,0.907887,0.998994,0.000341,0.000665
WP_000279365.1,0.0,0.0011,0.0001,0.9988,0.0,0.0,0.011058,0.001828,0.001844,0.98527,0.999898,3.5e-05,6.7e-05
WP_000279414.1,0.0,0.0827,0.9168,0.0005,0.0,0.0,0.002695,0.000131,0.000272,0.996902,0.995566,0.00166,0.002774
WP_000279447.1,0.0173,0.0708,0.9012,0.0106,0.0,0.0,0.010435,0.000404,0.000403,0.988759,0.999285,0.000135,0.00058
WP_000279926.1,0.0001,0.0002,0.9996,0.0002,0.0,0.0,0.025341,0.000726,0.004956,0.968976,0.998554,0.001268,0.000178
WP_000280800.1,0.0,0.0054,0.9932,0.0013,0.0,0.0,0.002991,0.000131,0.000507,0.996371,0.999844,8.8e-05,6.8e-05
WP_000282171.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.003695,0.00014,0.00267,0.993495,0.999014,0.000694,0.000292
WP_000282293.1,0.0001,0.0305,0.9687,0.0007,0.0,0.0,0.007617,0.000587,0.000837,0.990958,0.990524,7.6e-05,0.0094
WP_000282386.1,0.0011,0.0074,0.9802,0.0114,0.0,0.0,0.010146,0.000457,0.001217,0.98818,0.999886,1e-05,0.000104
WP_000282755.1,0.0007,0.2597,0.6558,0.0838,0.0,0.0,0.029168,0.001285,0.002086,0.967461,0.999952,3e-06,4.5e-05
WP_000283016.1,0.0002,0.0096,0.9792,0.0111,0.0,0.0,0.004875,0.002363,0.013254,0.979508,0.999644,7.6e-05,0.00028
WP_000284431.1,0.0002,0.0827,0.8617,0.0554,0.0,0.0,0.001819,0.000127,0.000268,0.997786,0.99995,2.9e-05,2.1e-05
WP_000284457.1,0.0003,0.2625,0.7247,0.0125,0.0,0.0,0.005984,0.000137,0.000745,0.993134,0.992971,0.004463,0.002566
WP_000284760.1,0.0005,0.0007,0.9886,0.0102,0.0,0.0,0.002987,0.000176,0.000808,0.996029,0.999805,3.2e-05,0.000163
WP_000285019.1,0.0002,0.001,0.8731,0.1256,0.0,0.0,0.124651,0.01998,0.070645,0.784724,0.949888,0.01133,0.038782
WP_000285450.1,0.0001,0.0019,0.9972,0.0008,0.0,0.0,0.002671,0.000207,0.000164,0.996958,0.999954,2.3e-05,2.4e-05
WP_000286483.1,0.0004,0.0129,0.98,0.0067,0.0,0.0,0.057426,0.002729,0.004003,0.935842,0.409401,0.001599,0.589
WP_000286878.1,0.0002,0.5425,0.4471,0.0103,0.0,0.0,0.002872,0.000254,0.000549,0.996325,0.999012,0.00014,0.000848
WP_000287200.1,0.0011,0.0218,0.8446,0.1324,0.0,0.0,0.003478,0.000167,0.001854,0.994501,0.99964,5.4e-05,0.000306
WP_000287268.1,0.0027,0.1673,0.6574,0.1726,0.0,0.0,0.009968,0.000432,0.001839,0.987761,0.997738,0.00033,0.001933
WP_000287588.1,0.0001,0.0104,0.0215,0.968,0.0,0.0,0.051613,0.000379,0.012932,0.935076,0.739342,0.203864,0.056794
WP_000287917.1,0.0,0.0072,0.992,0.0007,0.0,0.0,0.19492,0.021099,0.003431,0.78055,0.981838,0.002017,0.016144
WP_000289136.1,0.0001,0.0096,0.9787,0.0116,0.0,0.0,0.00153,0.000146,0.000279,0.998044,0.999954,1.4e-05,3.2e-05
WP_000289213.1,0.0001,0.0564,0.9376,0.0059,0.0,0.0,0.006838,0.000141,0.012834,0.980187,0.983527,0.013948,0.002525
WP_000290301.1,0.0,0.0035,0.9961,0.0003,0.0,0.0,0.002538,0.000329,0.000465,0.996669,0.999759,0.000207,3.4e-05
WP_000290393.1,0.0002,0.0152,0.9749,0.0098,0.0,0.0,0.00702,0.000519,0.001172,0.991289,0.99982,0.000139,4.1e-05
WP_000290472.1,0.0,0.3854,0.6146,0.0,0.0,0.0,0.295979,0.014651,0.029993,0.659376,0.997844,0.00173,0.000425
WP_000290489.1,0.0,0.0044,0.995,0.0006,0.0,0.0,0.003675,0.000219,0.00034,0.995765,0.999922,5.4e-05,2.4e-05
WP_000290674.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.003764,0.000247,0.0758,0.920188,0.938564,0.061054,0.000382
WP_000291417.1,0.0003,0.0751,0.9216,0.0029,0.0,0.0,0.015789,0.001061,0.000712,0.982437,0.993507,0.00604,0.000454
WP_000291445.1,0.0003,0.0009,0.9977,0.0011,0.0,0.0,0.004312,0.000111,0.000616,0.994961,0.999781,0.000143,7.6e-05
WP_000291488.1,0.0002,0.3669,0.6178,0.0151,0.0,0.0,0.002155,7.8e-05,0.000682,0.997086,0.999916,3.9e-05,4.5e-05
WP_000291505.1,0.0004,0.5474,0.4304,0.0218,0.0,0.0,0.002108,9.3e-05,0.000372,0.997427,0.999732,9.4e-05,0.000174
WP_000291838.1,0.0007,0.1867,0.3952,0.4174,0.0,0.0,0.031802,0.005369,0.189365,0.773465,0.997181,0.002036,0.000783
WP_000301926.1,0.0005,0.023,0.9713,0.0052,0.0,0.0,0.388734,0.01488,0.014674,0.581712,0.705765,0.282156,0.012079
WP_000312786.1,0.0228,0.0402,0.9294,0.0076,0.0,0.0,0.002293,0.000215,0.001228,0.996263,0.994198,0.000295,0.005507
WP_000323164.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.002163,0.000336,0.020447,0.977054,0.999776,1.1e-05,0.000213
WP_000323441.1,0.0001,0.0499,0.9485,0.0015,0.0,0.0,0.001748,0.000109,0.000345,0.997798,0.998194,0.00118,0.000626
WP_000331353.1,0.0029,0.1005,0.7619,0.1347,0.0,0.0,0.001624,0.000368,0.00035,0.997657,0.999956,2.1e-05,2.2e-05
WP_000332069.1,0.0034,0.1277,0.8363,0.0326,0.0,0.0,0.0016,7e-05,0.000362,0.997967,0.999926,4.5e-05,2.9e-05
WP_000333465.1,0.0016,0.6526,0.267,0.0789,0.0,0.0,0.006481,0.000162,0.000785,0.992572,0.999859,4e-05,0.000101
WP_000334465.1,0.001,0.0222,0.9717,0.0051,0.0,0.0,0.004969,0.000441,0.000872,0.993717,0.999931,5.9e-05,1e-05
WP_000334518.1,0.0001,0.003,0.9915,0.0054,0.0,0.0,0.002877,0.000172,0.000312,0.996639,0.992208,0.000509,0.007283
WP_000337383.1,0.0003,0.0288,0.9697,0.0013,0.0,0.0,0.084662,0.001162,0.009264,0.904912,0.976268,0.019,0.004732
WP_000338186.1,0.0059,0.3053,0.6743,0.0145,0.0,0.0,0.002135,0.000157,0.000398,0.997309,0.997415,8.9e-05,0.002496
WP_000338527.1,0.0001,0.1559,0.823,0.021,0.0,0.0,0.002246,9.9e-05,0.000433,0.997222,0.998601,0.000383,0.001016
WP_000339144.1,0.0007,0.0836,0.0023,0.9133,0.0,0.0,0.387011,0.003022,0.037432,0.572534,0.039094,0.960091,0.000815
WP_000340130.1,0.0003,0.0021,0.9962,0.0014,0.0,0.0,0.014267,0.001278,0.000992,0.983464,0.999597,0.000102,0.000301
