accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_001791613.1,0.0,0.0265,0.0001,0.9734,0.0,0.0,0.365644,0.634356,0.006077,0.836882,0.15704
WP_001791812.1,0.0,0.4081,0.071,0.5209,0.0,0.0,0.404502,0.595498,0.01567,0.983914,0.000416
WP_001792928.1,0.4378,0.5621,0.0,0.0001,0.0,0.0,0.954482,0.045518,0.002194,0.995373,0.002433
WP_001793247.1,0.0022,0.3415,0.0005,0.6558,0.0,0.0,0.909332,0.090668,0.019255,0.980435,0.000309
WP_001793363.1,0.0,0.0606,0.0034,0.936,0.0,0.0,0.019143,0.980857,0.319963,0.618614,0.061423
WP_001793476.1,0.0844,0.6022,0.0082,0.3052,0.0,0.0,0.989402,0.010598,0.002086,0.997803,0.000111
WP_001795496.1,0.0,0.0008,0.0012,0.998,0.0,0.0,0.644157,0.355843,0.375732,0.617601,0.006667
WP_001796738.1,0.0,0.0164,0.0,0.9836,0.0,0.0,0.200355,0.799645,0.328479,0.669402,0.002119
WP_001797239.1,0.0,1.0,0.0,0.0,0.0,0.0,0.998518,0.001482,0.0,0.999999,0.0
WP_001801861.1,0.0,0.0414,0.0001,0.9585,0.0,0.0,0.179927,0.820073,0.042086,0.675228,0.282686
WP_001802298.1,0.0001,0.1038,0.0002,0.896,0.0,0.0,0.046931,0.953069,0.407959,0.421924,0.170117
WP_001802312.1,0.0,0.2073,0.0331,0.7596,0.0,0.0,0.350621,0.649379,0.006734,0.961818,0.031449
WP_001826822.1,0.0042,0.1635,0.0002,0.8321,0.0,0.0,0.876449,0.123551,0.026292,0.973616,9.2e-05
WP_001826866.1,0.0014,0.3165,0.0001,0.682,0.0,0.0,0.921118,0.078882,0.007134,0.992778,8.8e-05
WP_001838109.1,0.463,0.4386,0.001,0.0974,0.0,0.0,0.813481,0.186519,0.080175,0.919792,3.3e-05
WP_014373780.1,0.0,0.9996,0.0002,0.0002,0.0,0.0,0.025302,0.974698,0.381258,0.124954,0.493788
WP_014373781.1,0.0,0.9998,0.0,0.0002,0.0,0.0,0.027602,0.972398,0.334622,0.184736,0.480642
WP_014936986.1,0.002,0.2257,0.0001,0.7722,0.0,0.0,0.844857,0.155143,0.079608,0.920156,0.000236
WP_029644402.1,0.001,0.9953,0.0026,0.0011,0.0,0.0,0.220585,0.779415,0.39597,0.603532,0.000498
WP_031774998.1,0.0,0.0511,0.0007,0.9483,0.0,0.0,0.962792,0.037208,0.237688,0.761013,0.001299
WP_072419835.1,0.0004,0.9008,0.0219,0.0769,0.0,0.0,0.984496,0.015504,0.002801,0.997175,2.4e-05
WP_106873653.1,0.0001,0.3141,0.0091,0.6767,0.0,0.0,0.097115,0.902885,0.128579,0.862314,0.009107
WP_172952312.1,0.0018,0.3525,0.0004,0.6453,0.0,0.0,0.897071,0.102929,0.012191,0.983887,0.003922
WP_228764722.1,0.0,0.1277,0.0004,0.8719,0.0,0.0,0.25318,0.74682,0.001419,0.81833,0.180251
