accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_001791283.1,0.0,0.0157,0.0,0.9843,0.0,0.0,0.219806,0.780194,0.284838,0.707443,0.00772
WP_001791613.1,0.0,0.0265,0.0001,0.9734,0.0,0.0,0.365644,0.634356,0.006077,0.836882,0.15704
WP_001794574.1,0.0,0.9999,0.0,0.0001,0.0,0.0,0.997898,0.002102,3e-06,0.999994,3e-06
WP_001801861.1,0.0,0.0414,0.0001,0.9585,0.0,0.0,0.179927,0.820073,0.042086,0.675228,0.282686
WP_001814080.1,0.0025,0.2263,0.0001,0.7711,0.0,0.0,0.937314,0.062686,0.011259,0.988686,5.5e-05
WP_001827022.1,0.0,0.0517,0.0007,0.9476,0.0,0.0,0.962792,0.037208,0.237688,0.761013,0.001299
WP_010956599.1,0.0001,0.4176,0.2346,0.3477,0.0,0.0,0.022301,0.977699,0.43146,0.512783,0.055757
WP_014373780.1,0.0,0.9996,0.0002,0.0002,0.0,0.0,0.025302,0.974698,0.381258,0.124954,0.493788
WP_014373781.1,0.0,0.9998,0.0,0.0002,0.0,0.0,0.027602,0.972398,0.334622,0.184736,0.480642
WP_014532405.1,0.0,0.9955,0.0001,0.0045,0.0,0.0,0.070815,0.929185,0.170208,0.828582,0.00121
WP_016186903.1,0.0005,0.855,0.0195,0.125,0.0,0.0,0.984277,0.015723,0.003445,0.996522,3.4e-05
WP_029651361.1,0.0016,0.9977,0.0,0.0007,0.0,0.0,0.52995,0.47005,0.24699,0.744169,0.00884
WP_031774836.1,0.0001,0.7495,0.12,0.1303,0.0,0.0,0.204122,0.795878,0.134355,0.368022,0.497624
WP_031785418.1,0.0,0.0094,0.0051,0.9854,0.0,0.0,0.044776,0.955224,0.264248,0.675307,0.060444
WP_031788442.1,0.0001,0.3111,0.2743,0.4145,0.0,0.0,0.334695,0.665305,0.006537,0.972108,0.021355
WP_031788448.1,0.0001,0.6051,0.1044,0.2905,0.0,0.0,0.053131,0.946869,0.460855,0.520299,0.018845
WP_072386988.1,0.0,0.0008,0.0009,0.9983,0.0,0.0,0.646326,0.353674,0.38791,0.603939,0.008151
WP_073392962.1,0.0001,0.1292,0.0002,0.8705,0.0,0.0,0.046682,0.953318,0.404777,0.427984,0.16724
WP_147612242.1,0.0033,0.9966,0.0,0.0001,0.0,0.0,0.987869,0.012131,0.004445,0.995483,7.1e-05
WP_172447418.1,0.0009,0.2499,0.0003,0.7489,0.0,0.0,0.822591,0.177409,0.02579,0.972484,0.001726
WP_240785570.1,0.0,0.1741,0.0007,0.8251,0.0,0.0,0.178057,0.821943,0.006149,0.776169,0.217681
WP_370458382.1,0.0001,0.1559,0.0041,0.8399,0.0,0.0,0.589907,0.410093,0.000524,0.997711,0.001765
