accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_tat,signalp_prob_lipo,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_000934439.1,0.8591,0.1404,0.0,0.0005,0.0,0.0,0.812615,0.093189,0.002787,0.091408,0.968934,0.001819,0.029247
WP_000943814.1,0.0015,0.9979,0.0003,0.0002,0.0,0.0,0.977011,0.015304,0.002456,0.005229,0.76883,0.230253,0.000917
WP_000953748.1,0.0016,0.9975,0.0,0.001,0.0,0.0,0.991774,0.003916,0.002577,0.001733,0.045198,0.850871,0.103931
WP_000971980.1,0.0,0.0013,0.0001,0.9986,0.0,0.0,0.010588,0.000193,0.096083,0.893137,0.184405,0.745727,0.069868
WP_000972284.1,0.0006,0.2046,0.0,0.7948,0.0,0.0,0.902772,0.001205,0.029414,0.066609,0.148132,0.850378,0.00149
WP_000977774.1,0.0037,0.2349,0.0006,0.7608,0.0,0.0,0.00126,8.2e-05,0.998425,0.000233,0.0163,0.983186,0.000514
WP_000992521.1,0.0002,0.0006,0.0078,0.9913,0.0,0.0,0.066344,0.001417,0.042124,0.890116,0.229844,0.766711,0.003445
WP_001005059.1,0.0016,0.9983,0.0,0.0002,0.0,0.0,0.735481,0.023772,0.021676,0.219071,0.07744,0.918928,0.003632
WP_001032759.1,0.8915,0.0824,0.0014,0.0246,0.0,0.0,0.989447,0.008951,0.000876,0.000726,0.664695,0.295211,0.040094
WP_001033320.1,0.0022,0.993,0.0003,0.0045,0.0,0.0,0.988519,0.00195,0.000661,0.008869,0.016001,0.98332,0.00068
WP_001033885.1,0.0052,0.9916,0.0,0.0031,0.0,0.0,0.958377,0.020607,0.014432,0.006584,0.152953,0.725219,0.121828
WP_001034774.1,0.0019,0.3122,0.0,0.6858,0.0,0.0,0.3714,0.001502,0.071519,0.555578,0.229366,0.764731,0.005904
WP_001037831.1,0.0159,0.9796,0.0,0.0044,0.0,0.0,0.972948,0.020365,0.002926,0.003761,0.007447,0.980431,0.012122
WP_001038709.1,0.0017,0.9982,0.0,0.0001,0.0,0.0,0.93538,0.004916,0.022786,0.036918,0.058104,0.909746,0.03215
WP_001038859.1,0.0041,0.9957,0.0,0.0001,0.0,0.0,0.980847,0.005241,0.007505,0.006407,0.00958,0.986839,0.003581
WP_001039419.1,0.7543,0.0949,0.0807,0.0701,0.0,0.0,0.966867,0.007477,0.001564,0.024091,0.08979,0.9063,0.00391
WP_001039444.1,0.003,0.9969,0.0,0.0,0.0,0.0,0.949864,0.009414,0.00552,0.035202,0.118525,0.855258,0.026217
WP_001041585.1,0.8806,0.0536,0.0001,0.0657,0.0,0.0,0.958209,0.037585,0.001797,0.002409,0.594398,0.404261,0.001341
WP_001041666.1,0.0005,0.9995,0.0,0.0,0.0,0.0,0.994665,0.003738,0.000806,0.00079,0.406319,0.57515,0.018531
WP_001044560.1,0.0037,0.9959,0.0,0.0004,0.0,0.0,0.982133,0.005618,0.008531,0.003717,0.017835,0.980836,0.001329
WP_001045111.1,0.0023,0.0039,0.0,0.9938,0.0,0.0,0.000361,0.000102,0.999306,0.000231,0.004572,0.995134,0.000294
WP_001048816.1,0.0,0.0414,0.0002,0.9584,0.0,0.0,0.064922,0.003265,0.180633,0.75118,0.002475,0.636874,0.36065
WP_001050543.1,0.8475,0.1453,0.0041,0.003,0.0,0.0,0.99241,0.003234,0.000883,0.003472,0.37054,0.628833,0.000627
WP_001050913.1,0.0007,0.0273,0.0135,0.9585,0.0,0.0,0.328428,0.004027,0.063802,0.603744,0.162219,0.828676,0.009105
WP_001051422.1,0.0,0.0002,0.0,0.9997,0.0,0.0,0.544085,0.004763,0.034836,0.416316,0.642349,0.341544,0.016107
WP_001056174.1,0.9138,0.0846,0.0,0.0016,0.0,0.0,0.955997,0.010304,0.029148,0.004551,0.822727,0.177211,6.2e-05
WP_001060150.1,0.0008,0.0061,0.0004,0.9926,0.0,0.0,0.534722,0.001371,0.014319,0.449587,0.734163,0.262575,0.003263
WP_001060528.1,0.9566,0.0262,0.0005,0.0167,0.0,0.0,0.871169,0.089479,0.001995,0.037357,0.992699,0.003563,0.003737
WP_001063559.1,0.0004,0.9995,0.0,0.0001,0.0,0.0,0.69993,0.006631,0.265755,0.027684,0.010058,0.987218,0.002725
WP_001074541.1,0.106,0.8936,0.0,0.0004,0.0,0.0,0.997209,0.001289,0.001006,0.000496,0.254295,0.743202,0.002504
WP_001080281.1,0.0013,0.5479,0.4284,0.0224,0.0,0.0,0.064576,0.001529,0.899888,0.034007,0.879899,0.031991,0.08811
WP_001081343.1,0.0071,0.0386,0.0001,0.9542,0.0,0.0,0.000485,7.4e-05,0.999197,0.000243,0.013274,0.986173,0.000553
WP_001089097.1,0.0013,0.9985,0.0,0.0002,0.0,0.0,0.961517,0.009676,0.01917,0.009637,0.106754,0.882861,0.010385
WP_001092767.1,0.0026,0.997,0.0,0.0004,0.0,0.0,0.787416,0.021098,0.047108,0.144379,0.135652,0.851175,0.013174
WP_001093562.1,0.0126,0.155,0.0001,0.8323,0.0,0.0,0.000794,0.000101,0.998882,0.000223,0.003295,0.995895,0.00081
WP_001106654.1,0.0,1.0,0.0,0.0,0.0,0.0,0.931027,0.007444,0.018888,0.042641,0.003551,0.996233,0.000217
WP_001108547.1,0.0,0.0036,0.0006,0.9958,0.0,0.0,0.008228,0.000365,0.515518,0.475889,0.999357,0.000327,0.000316
WP_001125619.1,0.0004,0.9995,0.0,0.0001,0.0,0.0,0.993789,0.004323,0.001322,0.000566,0.067379,0.932549,7.2e-05
WP_001151881.1,0.4313,0.5484,0.0004,0.0199,0.0,0.0,0.850758,0.031457,0.004749,0.113036,0.984506,0.011002,0.004492
WP_001160682.1,0.0,0.0025,0.0,0.9975,0.0,0.0,0.382752,0.002452,0.015131,0.599665,0.312166,0.670989,0.016845
WP_001170264.1,0.0013,0.9987,0.0,0.0,0.0,0.0,0.994915,0.003012,0.001437,0.000636,0.030374,0.967588,0.002038
WP_001208892.1,0.6045,0.372,0.0065,0.0169,0.0,0.0,0.989428,0.002738,0.002985,0.004848,0.363366,0.635791,0.000844
WP_001214662.1,0.002,0.0037,0.0,0.9944,0.0,0.0,0.000692,0.000148,0.998858,0.000301,0.008061,0.991669,0.00027
WP_001220199.1,0.0014,0.0685,0.0001,0.93,0.0,0.0,0.000789,5.2e-05,0.999024,0.000135,0.003476,0.992244,0.00428
WP_001221402.1,0.0012,0.5318,0.0013,0.4657,0.0,0.0,0.482897,0.000824,0.156631,0.359648,0.001549,0.998377,7.3e-05
WP_001225025.1,0.0091,0.9907,0.0,0.0002,0.0,0.0,0.983808,0.013368,0.002057,0.000766,0.003907,0.987201,0.008892
WP_001226791.1,0.0022,0.4121,0.0005,0.5852,0.0,0.0,0.001646,0.000114,0.997829,0.000411,0.014546,0.97739,0.008063
WP_001227724.1,0.0,0.0005,0.0003,0.9992,0.0,0.0,0.573742,0.028485,0.075145,0.322629,0.972984,0.012602,0.014415
WP_001228169.1,0.0114,0.1038,0.094,0.7909,0.0,0.0,0.224571,0.004058,0.162038,0.609333,0.02044,0.97574,0.00382
WP_001229084.1,0.0806,0.3984,0.0001,0.5209,0.0,0.0,0.000447,8.8e-05,0.999166,0.000299,0.005135,0.992272,0.002594
WP_001236371.1,0.0,0.0002,0.0002,0.9996,0.0,0.0,0.709662,0.031413,0.026208,0.232718,0.891913,0.101943,0.006143
WP_001237503.1,0.0,0.0006,0.0,0.9994,0.0,0.0,0.481061,0.000733,0.150295,0.367911,0.956915,0.042446,0.000638
WP_001242420.1,0.0074,0.1533,0.0002,0.8392,0.0,0.0,0.307895,0.000596,0.021595,0.669915,0.488513,0.505873,0.005614
WP_001246701.1,0.0545,0.1475,0.0001,0.7979,0.0,0.0,0.983168,0.001823,0.001339,0.01367,0.415555,0.556143,0.028302
WP_001253185.1,0.0012,0.1675,0.0001,0.8312,0.0,0.0,0.635664,0.001514,0.043977,0.318845,0.277383,0.716545,0.006072
WP_001276571.1,0.0001,0.004,0.0005,0.9954,0.0,0.0,0.311086,0.001625,0.009856,0.677433,0.252523,0.746563,0.000915
WP_001549802.1,0.0,0.0362,0.0,0.9638,0.0,0.0,0.029252,0.000184,0.110004,0.86056,0.024667,0.973111,0.002222
WP_001570807.1,0.0024,0.4561,0.0076,0.5339,0.0,0.0,0.396073,0.000727,0.502785,0.100416,0.001375,0.998601,2.4e-05
WP_001788970.1,0.0001,0.6938,0.0756,0.2305,0.0,0.0,0.212417,0.021656,0.109041,0.656885,0.447612,0.55,0.002388
WP_001789987.1,0.0001,0.0935,0.0287,0.8777,0.0,0.0,0.287595,0.005919,0.086384,0.620102,0.002557,0.982867,0.014576
WP_001790533.1,0.0001,0.2232,0.0207,0.756,0.0,0.0,0.137447,0.007315,0.022906,0.832332,0.223271,0.248706,0.528023
WP_001791613.1,0.0,0.0265,0.0001,0.9734,0.0,0.0,0.068928,0.001274,0.851739,0.078059,0.006077,0.836882,0.15704
WP_001791812.1,0.0,0.4081,0.071,0.5209,0.0,0.0,0.130519,0.011599,0.050698,0.807184,0.01567,0.983914,0.000416
WP_001792928.1,0.4378,0.5621,0.0,0.0001,0.0,0.0,0.89345,0.004555,0.096731,0.005264,0.002194,0.995373,0.002433
WP_001793247.1,0.0022,0.3415,0.0005,0.6558,0.0,0.0,0.001051,0.000109,0.99853,0.000311,0.019255,0.980435,0.000309
WP_001793363.1,0.0,0.0606,0.0034,0.936,0.0,0.0,0.042447,0.001418,0.018778,0.937356,0.319963,0.618614,0.061423
WP_001793444.1,0.0,0.5902,0.0,0.4098,0.0,0.0,0.037534,0.016485,0.725248,0.220733,0.999399,0.000592,9e-06
WP_001793476.1,0.0844,0.6022,0.0082,0.3052,0.0,0.0,0.001018,6.5e-05,0.998631,0.000287,0.002086,0.997803,0.000111
WP_001793574.1,0.0001,0.5189,0.0001,0.481,0.0,0.0,0.488675,0.047176,0.082828,0.38132,0.898297,0.092234,0.009469
WP_001795496.1,0.0,0.0008,0.0012,0.998,0.0,0.0,0.224674,0.001771,0.081329,0.692226,0.375732,0.617601,0.006667
WP_001796738.1,0.0,0.0164,0.0,0.9836,0.0,0.0,0.171738,0.000747,0.049638,0.777878,0.328479,0.669402,0.002119
WP_001797239.1,0.0,1.0,0.0,0.0,0.0,0.0,0.978106,0.00649,0.011467,0.003936,0.0,0.999999,0.0
WP_001801861.1,0.0,0.0414,0.0001,0.9585,0.0,0.0,0.014185,0.001478,0.892212,0.092125,0.042086,0.675228,0.282686
WP_001802298.1,0.0001,0.1038,0.0002,0.896,0.0,0.0,0.083031,0.019664,0.057199,0.840106,0.407959,0.421924,0.170117
WP_001802312.1,0.0,0.2073,0.0331,0.7596,0.0,0.0,0.14571,0.009628,0.065456,0.779206,0.006734,0.961818,0.031449
WP_001826822.1,0.0042,0.1635,0.0002,0.8321,0.0,0.0,0.000403,5.2e-05,0.999337,0.000208,0.026292,0.973616,9.2e-05
WP_001826866.1,0.0014,0.3165,0.0001,0.682,0.0,0.0,0.000527,5.4e-05,0.999186,0.000233,0.007134,0.992778,8.8e-05
WP_001838109.1,0.463,0.4386,0.001,0.0974,0.0,0.0,0.371347,0.003619,0.021727,0.603306,0.080175,0.919792,3.3e-05
WP_014373780.1,0.0,0.9996,0.0002,0.0002,0.0,0.0,0.181418,0.021005,0.101509,0.696068,0.381258,0.124954,0.493788
WP_014373781.1,0.0,0.9998,0.0,0.0002,0.0,0.0,0.179334,0.019163,0.091004,0.7105,0.334622,0.184736,0.480642
WP_014936986.1,0.002,0.2257,0.0001,0.7722,0.0,0.0,0.000413,5.6e-05,0.999261,0.000271,0.079608,0.920156,0.000236
WP_029644402.1,0.001,0.9953,0.0026,0.0011,0.0,0.0,0.434289,0.0047,0.005149,0.555862,0.39597,0.603532,0.000498
WP_031774998.1,0.0,0.0511,0.0007,0.9483,0.0,0.0,0.424153,0.003077,0.081213,0.491557,0.237688,0.761013,0.001299
WP_072362001.1,0.0,0.0,0.0,1.0,0.0,0.0,0.025227,0.000375,0.77052,0.203878,0.999056,0.000757,0.000187
WP_072419835.1,0.0004,0.9008,0.0219,0.0769,0.0,0.0,0.001204,0.000156,0.996378,0.002261,0.002801,0.997175,2.4e-05
WP_078055714.1,0.0001,0.0026,0.0001,0.9972,0.0,0.0,0.594169,0.004119,0.009753,0.391958,0.773963,0.224322,0.001714
WP_106873653.1,0.0001,0.3141,0.0091,0.6767,0.0,0.0,0.152851,0.020279,0.512346,0.314524,0.128579,0.862314,0.009107
WP_172952312.1,0.0018,0.3525,0.0004,0.6453,0.0,0.0,0.662197,0.001023,0.035988,0.300792,0.012191,0.983887,0.003922
WP_228764722.1,0.0,0.1277,0.0004,0.8719,0.0,0.0,0.280742,0.01851,0.137289,0.563459,0.001419,0.81833,0.180251
