accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_tat,signalp_prob_lipo,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_000364542.1,0.0002,0.0394,0.9589,0.0015,0.0,0.0,0.018018,0.000238,0.001122,0.980622,0.999919,3.7e-05,4.4e-05
WP_000365240.1,0.0005,0.0046,0.9937,0.0013,0.0,0.0,0.00588,0.000656,0.000778,0.992686,0.999948,1.7e-05,3.5e-05
WP_000365312.1,0.0,0.0004,0.0,0.9996,0.0,0.0,0.24556,0.005086,0.037949,0.711405,0.9618,0.03787,0.00033
WP_000365354.1,0.0009,0.0043,0.9768,0.018,0.0,0.0,0.000776,0.000142,0.000144,0.998938,0.999953,3.8e-05,1e-05
WP_000366163.1,0.0014,0.0323,0.0007,0.9657,0.0,0.0,0.017557,0.000812,0.13226,0.849371,0.958927,0.04084,0.000234
WP_000367062.1,0.0,0.0011,0.0,0.9989,0.0,0.0,0.016845,0.00127,0.006278,0.975607,0.999673,0.000223,0.000104
WP_000367419.1,0.0002,0.0364,0.9621,0.0013,0.0,0.0,0.045861,0.034197,0.001343,0.918599,0.999866,0.000127,6e-06
WP_000368166.1,0.0,0.0306,0.9595,0.0099,0.0,0.0,0.048833,0.065314,0.00261,0.883243,0.999934,1.8e-05,4.8e-05
WP_000368226.1,0.0,0.0079,0.9917,0.0004,0.0,0.0,0.006276,0.000768,0.002138,0.990818,0.996043,0.003048,0.000909
WP_000368338.1,0.0002,0.0667,0.7701,0.163,0.0,0.0,0.005084,0.000787,0.000635,0.993494,0.999742,6e-06,0.000252
WP_000368656.1,0.0005,0.0048,0.9855,0.0093,0.0,0.0,0.003903,0.000282,0.000366,0.995449,0.999783,0.000109,0.000107
WP_000368902.1,0.0005,0.2019,0.7532,0.0443,0.0,0.0,0.002097,0.000135,0.000449,0.99732,0.999952,3.1e-05,1.7e-05
WP_000369214.1,0.0,0.0373,0.9579,0.0048,0.0,0.0,0.009467,0.000301,0.001842,0.98839,0.999765,2.5e-05,0.00021
WP_000369722.1,0.0001,0.0705,0.9184,0.0111,0.0,0.0,0.017699,0.006084,0.015606,0.960611,0.999957,3.9e-05,5e-06
WP_000370122.1,0.0058,0.0091,0.9727,0.0125,0.0,0.0,0.001492,0.000112,0.000284,0.998112,0.999864,1e-06,0.000134
WP_000370182.1,0.0017,0.0019,0.9957,0.0007,0.0,0.0,0.004242,0.000198,0.000671,0.994889,0.999782,6.4e-05,0.000154
WP_000370925.1,0.0,0.0004,0.9987,0.0009,0.0,0.0,0.00549,0.00027,0.000604,0.993636,0.999957,3.5e-05,8e-06
WP_000372758.1,0.0,0.0024,0.9972,0.0004,0.0,0.0,0.005313,0.000248,0.000693,0.993746,0.999932,3e-05,3.8e-05
WP_000373073.1,0.0,0.0099,0.0,0.99,0.0,0.0,0.00167,0.00014,0.000461,0.997728,0.999897,5.6e-05,4.7e-05
WP_000375647.1,0.0002,0.0178,0.9117,0.0703,0.0,0.0,0.004964,0.000152,0.000264,0.99462,0.999996,1e-06,4e-06
WP_000375683.1,0.0005,0.0036,0.9934,0.0024,0.0,0.0,0.009896,0.000757,0.000429,0.988918,0.999904,1.7e-05,7.9e-05
WP_000375864.1,0.0007,0.0571,0.9325,0.0096,0.0,0.0,0.007743,0.002454,0.001453,0.98835,0.999498,0.000254,0.000248
WP_000376235.1,0.0001,0.0033,0.9771,0.0195,0.0,0.0,0.007254,0.000697,0.000597,0.991451,0.999325,0.000514,0.000161
WP_000377064.1,0.001,0.0397,0.9581,0.0012,0.0,0.0,0.015705,0.001096,0.007134,0.976064,0.999311,0.000483,0.000206
WP_000379044.1,0.0003,0.0048,0.9869,0.0081,0.0,0.0,0.003554,0.000221,0.000439,0.995785,0.999963,1e-06,3.6e-05
WP_000379098.1,0.0,0.0007,0.0002,0.9991,0.0,0.0,0.523054,0.035885,0.016515,0.424546,0.983002,0.016339,0.000659
WP_000379821.1,0.0001,0.0033,0.0,0.9965,0.0,0.0,0.002962,0.000138,0.001129,0.995771,0.999997,1e-06,2e-06
WP_000379895.1,0.0004,0.0131,0.9841,0.0024,0.0,0.0,0.041162,0.011825,0.000612,0.946401,0.999992,7e-06,1e-06
WP_000379980.1,0.0001,0.0035,0.9759,0.0205,0.0,0.0,0.010276,0.000877,0.001214,0.987633,0.999961,3e-05,9e-06
WP_000381244.1,0.0003,0.2514,0.6502,0.098,0.0,0.0,0.011263,0.000409,0.001162,0.987167,0.999957,1.4e-05,2.9e-05
WP_000381269.1,0.0,0.0014,0.0,0.9985,0.0,0.0,0.066585,0.002994,0.021327,0.909094,0.999594,0.000285,0.000121
WP_000381849.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.057284,0.012533,0.004423,0.92576,0.998975,0.000776,0.000248
WP_000382585.1,0.0016,0.0461,0.8502,0.1022,0.0,0.0,0.003218,0.000437,0.000186,0.99616,0.999955,3.4e-05,1.1e-05
WP_000383180.1,0.0004,0.0008,0.9256,0.0732,0.0,0.0,0.001022,5.8e-05,0.000137,0.998783,0.999944,2.5e-05,3.1e-05
WP_000383814.1,0.0002,0.0009,0.0103,0.9886,0.0,0.0,0.089509,0.00082,0.071432,0.83824,0.895635,0.103161,0.001204
WP_000384171.1,0.0,0.271,0.7163,0.0126,0.0,0.0,0.001913,0.000233,0.000402,0.997453,0.995669,0.003689,0.000642
WP_000384523.1,0.0,0.0008,0.0,0.9991,0.0,0.0,0.003159,0.000129,0.03256,0.964152,0.95992,0.039775,0.000305
WP_000384691.1,0.0,0.0021,0.9979,0.0,0.0,0.0,0.010334,0.00091,0.001832,0.986924,0.999671,6.4e-05,0.000266
WP_000386367.1,0.0008,0.1561,0.701,0.1421,0.0,0.0,0.002072,9.9e-05,0.000363,0.997465,0.999977,7e-06,1.7e-05
WP_000387527.1,0.0037,0.4552,0.5364,0.0047,0.0,0.0,0.011731,0.001929,0.001715,0.984625,0.989485,0.000105,0.010411
WP_000388082.1,0.0001,0.3855,0.6135,0.0009,0.0,0.0,0.012683,0.000806,0.001254,0.985257,0.999396,3.7e-05,0.000567
WP_000389524.1,0.0095,0.0364,0.8084,0.1457,0.0,0.0,0.001198,0.00011,0.000243,0.998449,0.999959,3.4e-05,7e-06
WP_000389658.1,0.0004,0.0062,0.08,0.9134,0.0,0.0,0.00978,0.000356,0.002372,0.987493,0.999879,3.9e-05,8.3e-05
WP_000389759.1,0.0,0.1721,0.0001,0.8278,0.0,0.0,0.001016,0.000168,0.011035,0.987782,0.999418,0.000524,5.8e-05
WP_000389956.1,0.0,0.0008,0.0,0.9992,0.0,0.0,0.054505,0.032321,0.053984,0.85919,0.999982,3e-06,1.5e-05
WP_000390332.1,0.0001,0.0021,0.9943,0.0035,0.0,0.0,0.002276,0.000229,0.000454,0.99704,0.999655,0.000159,0.000187
WP_000390524.1,0.0023,0.0089,0.9631,0.0257,0.0,0.0,0.00368,0.000393,0.001302,0.994625,0.999853,2.3e-05,0.000125
WP_000390575.1,0.0,0.0107,0.9843,0.0049,0.0,0.0,0.00666,0.000209,0.000328,0.992803,0.998888,0.001037,7.5e-05
WP_000390829.1,0.0005,0.0154,0.9537,0.0305,0.0,0.0,0.002671,0.000403,0.001476,0.995451,0.999969,1.7e-05,1.3e-05
WP_000391031.1,0.0009,0.0674,0.6278,0.3039,0.0,0.0,0.043327,0.000349,0.001222,0.955102,0.999953,2.1e-05,2.6e-05
WP_000392691.1,0.0009,0.1086,0.8889,0.0016,0.0,0.0,0.001453,0.000154,0.000214,0.998179,0.998083,3.7e-05,0.00188
WP_000394698.1,0.0022,0.0843,0.8382,0.0753,0.0,0.0,0.003712,0.000164,0.000461,0.995663,0.999985,5e-06,1e-05
WP_000394911.1,0.0,0.0061,0.0,0.9939,0.0,0.0,0.001677,9.6e-05,0.007759,0.990468,0.999582,0.000412,6e-06
WP_000395153.1,0.0,0.0003,0.0,0.9997,0.0,0.0,0.017539,0.000195,0.021305,0.960961,0.969342,0.029924,0.000734
WP_000395692.1,0.0,0.0024,0.9959,0.0017,0.0,0.0,0.002447,0.000177,0.000198,0.997177,0.993979,0.00042,0.0056
WP_000396077.1,0.0016,0.0707,0.9178,0.0098,0.0,0.0,0.001438,0.000339,0.000183,0.998041,0.999782,1.4e-05,0.000203
WP_000397416.1,0.0004,0.0022,0.9936,0.0038,0.0,0.0,0.005476,0.000487,0.000763,0.993274,0.999128,0.000103,0.000769
WP_000398672.1,0.0001,0.9899,0.0003,0.0097,0.0,0.0,0.150184,0.002632,0.009262,0.837922,0.805953,0.18259,0.011457
WP_000398941.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.001453,0.000164,0.001504,0.996879,0.999852,2e-06,0.000146
WP_000400021.1,0.0006,0.0012,0.9971,0.0011,0.0,0.0,0.007145,0.000484,0.002035,0.990337,0.997271,0.002141,0.000588
WP_000401377.1,0.0001,0.0291,0.9636,0.0071,0.0,0.0,0.001605,0.000102,0.000239,0.998053,0.999902,8.6e-05,1.2e-05
WP_000401414.1,0.0016,0.0465,0.9243,0.0275,0.0,0.0,0.019378,0.001142,0.19098,0.7885,0.914753,0.085145,0.000101
WP_000401969.1,0.0002,0.0847,0.9145,0.0006,0.0,0.0,0.005889,0.000815,0.002316,0.99098,0.968776,0.000114,0.03111
WP_000402171.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.004983,0.000998,0.011714,0.982305,0.997806,0.00202,0.000174
WP_000402651.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.087662,0.001003,0.017459,0.893876,0.959237,0.040561,0.000202
WP_000402803.1,0.0,0.0013,0.0001,0.9986,0.0,0.0,0.133377,0.003616,0.004539,0.858468,0.943835,0.051951,0.004215
WP_000402904.1,0.0002,0.0206,0.9758,0.0034,0.0,0.0,0.000963,9.9e-05,0.00015,0.998788,0.999926,3e-05,4.4e-05
WP_000403915.1,0.0007,0.0563,0.9332,0.0099,0.0,0.0,0.002278,0.000185,0.000318,0.997219,0.999929,2.4e-05,4.7e-05
WP_000404422.1,0.0,0.0105,0.9894,0.0001,0.0,0.0,0.00926,0.00024,0.001025,0.989476,0.999856,0.00012,2.3e-05
WP_000404645.1,0.0001,0.0024,0.9802,0.0173,0.0,0.0,0.003062,0.00031,0.000715,0.995913,0.999889,3.7e-05,7.4e-05
WP_000406612.1,0.0,0.0004,0.0,0.9996,0.0,0.0,0.008271,0.0003,0.021697,0.969732,0.980163,0.019617,0.000221
WP_000406838.1,0.0001,0.0012,0.9946,0.0041,0.0,0.0,0.002847,0.000164,0.000399,0.99659,0.999994,5e-06,0.0
WP_000409157.1,0.0008,0.0005,0.9542,0.0445,0.0,0.0,0.012134,0.0004,0.000781,0.986685,0.999969,2.1e-05,1e-05
WP_000410567.1,0.0,0.0621,0.0002,0.9376,0.0,0.0,0.002735,0.000107,0.003058,0.9941,0.999961,2.2e-05,1.7e-05
WP_000410764.1,0.0,0.0016,0.0,0.9984,0.0,0.0,0.004642,0.000203,0.006343,0.988811,0.999995,3e-06,3e-06
WP_000411031.1,0.0018,0.2213,0.6905,0.0864,0.0,0.0,0.005738,0.000127,0.000959,0.993175,0.999914,6.1e-05,2.5e-05
WP_000411084.1,0.0002,0.0692,0.9237,0.0069,0.0,0.0,0.009229,0.000195,0.00093,0.989646,0.999873,0.000103,2.4e-05
WP_000411298.1,0.0001,0.0215,0.9638,0.0145,0.0,0.0,0.009993,0.000714,0.001598,0.987695,0.999872,9.1e-05,3.7e-05
WP_000411461.1,0.0004,0.0089,0.8292,0.1615,0.0,0.0,0.002828,0.000131,0.000743,0.996298,0.999828,0.000102,7e-05
WP_000412514.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.02156,0.000941,0.086079,0.891421,1.0,0.0,0.0
WP_000413171.1,0.0002,0.1175,0.8466,0.0357,0.0,0.0,0.021425,0.000731,0.105373,0.872471,0.995876,0.000913,0.003211
WP_000413436.1,0.0,0.0011,0.9988,0.0001,0.0,0.0,0.005495,0.000318,0.000432,0.993754,0.999712,0.000277,1.1e-05
WP_000413862.1,0.003,0.0323,0.8456,0.1191,0.0,0.0,0.007329,0.000932,0.000722,0.991017,0.999956,7e-06,3.7e-05
WP_000414165.1,0.0042,0.1611,0.8013,0.0334,0.0,0.0,0.066044,0.00243,0.004245,0.927281,0.999963,1.9e-05,1.8e-05
WP_000414216.1,0.0014,0.3221,0.6403,0.0362,0.0,0.0,0.026005,0.000832,0.002411,0.970752,0.999954,1.7e-05,2.9e-05
WP_000414629.1,0.0005,0.2916,0.0001,0.7078,0.0,0.0,0.002523,0.000658,0.172952,0.823867,0.999982,1e-06,1.8e-05
WP_000414695.1,0.0,0.0044,0.0,0.9955,0.0,0.0,0.06735,0.003796,0.018709,0.910145,0.999699,0.000273,2.8e-05
WP_000415665.1,0.0002,0.3223,0.0001,0.6774,0.0,0.0,0.134923,0.011799,0.127515,0.725762,0.999359,0.000487,0.000153
WP_000417018.1,0.0002,0.0104,0.9885,0.0008,0.0,0.0,0.001313,0.000138,0.000235,0.998313,0.999945,4.4e-05,1.1e-05
WP_000417372.1,0.0012,0.0493,0.9377,0.0118,0.0,0.0,0.004055,0.000391,0.000446,0.995108,0.999705,0.000131,0.000164
WP_000418035.1,0.0009,0.0262,0.9699,0.003,0.0,0.0,0.011275,0.000275,0.000726,0.987724,0.996715,0.000349,0.002937
WP_000421410.1,0.0018,0.008,0.9848,0.0053,0.0,0.0,0.003881,0.000415,0.000337,0.995366,0.99995,4.6e-05,3e-06
WP_000421713.1,0.0,0.0068,0.9855,0.0077,0.0,0.0,0.003202,0.000196,0.000454,0.996147,0.999827,2.9e-05,0.000144
WP_000422861.1,0.0004,0.056,0.9406,0.003,0.0,0.0,0.00232,9.9e-05,0.000488,0.997094,0.999963,3.4e-05,3e-06
WP_000422908.1,0.0,0.0374,0.96,0.0026,0.0,0.0,0.00342,0.000401,0.000649,0.99553,0.999696,8.4e-05,0.00022
WP_000424963.1,0.0008,0.059,0.9107,0.0295,0.0,0.0,0.00385,0.00072,0.000338,0.995092,0.999701,0.000256,4.4e-05
WP_000425353.1,0.0,0.0018,0.9981,0.0,0.0,0.0,0.013436,0.000535,0.002963,0.983066,0.999942,2.5e-05,3.3e-05
WP_000426696.1,0.0,0.0008,0.0001,0.9991,0.0,0.0,0.009267,0.000163,0.002173,0.988396,0.999889,0.000105,7e-06
WP_000426912.1,0.0002,0.0992,0.8923,0.0083,0.0,0.0,0.005329,0.000569,0.00066,0.993442,0.999303,0.000298,0.000399
WP_000426914.1,0.0002,0.0121,0.9868,0.0009,0.0,0.0,0.003188,0.000506,0.00048,0.995826,0.998139,0.000196,0.001665
WP_000427213.1,0.0001,0.3134,0.6858,0.0007,0.0,0.0,0.004087,9.1e-05,0.00039,0.995433,0.999713,9.3e-05,0.000194
WP_000427767.1,0.0003,0.0701,0.0825,0.8471,0.0,0.0,0.100481,0.000478,0.001323,0.897719,0.999903,2.4e-05,7.3e-05
WP_000428172.1,0.07,0.0472,0.0299,0.8529,0.0,0.0,0.490585,0.043363,0.076147,0.389905,0.435751,0.543349,0.0209
WP_000429006.1,0.0002,0.0044,0.848,0.1474,0.0,0.0,0.016346,0.00054,0.002097,0.981017,0.999628,0.000138,0.000234
WP_000429674.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.007743,0.010608,0.081992,0.899657,0.999702,0.000165,0.000133
WP_000431230.1,0.0,0.0019,0.0,0.9981,0.0,0.0,0.042861,0.000862,0.064355,0.891923,0.9957,0.004232,6.8e-05
WP_000431307.1,0.0002,0.3336,0.0001,0.666,0.0,0.0,0.026764,0.000431,0.187649,0.785156,0.701712,0.287973,0.010315
WP_000431312.1,0.0,0.0012,0.9987,0.0001,0.0,0.0,0.003649,0.002256,0.000633,0.993462,0.99997,4e-06,2.6e-05
WP_000432017.1,0.0,0.0002,0.9993,0.0005,0.0,0.0,0.004149,0.001203,0.000822,0.993825,0.999983,1.4e-05,3e-06
WP_000432078.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.658728,0.01712,0.005175,0.318977,0.959693,0.035151,0.005155
WP_000432352.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.114557,0.001209,0.036748,0.847485,0.996142,0.003455,0.000404
WP_000432915.1,0.0,0.0006,0.0001,0.9993,0.0,0.0,0.023195,0.000284,0.003767,0.972755,0.999082,0.000523,0.000396
WP_000433354.1,0.0006,0.022,0.968,0.0095,0.0,0.0,0.008337,0.000642,0.000865,0.990156,0.999434,0.000404,0.000161
WP_000433551.1,0.0007,0.0534,0.1904,0.7554,0.0,0.0,0.01071,0.000593,0.002746,0.98595,0.999799,0.000121,8e-05
WP_000434765.1,0.0,0.0001,0.9561,0.0438,0.0,0.0,0.013257,0.001935,0.002866,0.981942,0.99977,8.2e-05,0.000148
WP_000434933.1,0.0003,0.8715,0.1255,0.0027,0.0,0.0,0.011483,0.000379,0.003459,0.984679,0.999663,0.00026,7.8e-05
WP_000435046.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.004252,0.000214,0.021635,0.973899,0.999248,0.000649,0.000103
WP_000435068.1,0.0144,0.0961,0.8565,0.033,0.0,0.0,0.005011,0.000247,0.000396,0.994346,0.996798,0.000359,0.002844
WP_000435109.1,0.0,0.0089,0.9848,0.0063,0.0,0.0,0.005208,0.000211,0.000612,0.99397,0.99267,0.002741,0.004589
WP_000435143.1,0.0,0.0016,0.9984,0.0,0.0,0.0,0.007443,0.001555,0.0007,0.990302,0.999955,2.9e-05,1.6e-05
WP_000435374.1,0.0,0.0001,0.9996,0.0002,0.0,0.0,0.002824,0.000358,0.000298,0.99652,0.999949,2.6e-05,2.5e-05
WP_000435806.1,0.0019,0.0622,0.8887,0.0472,0.0,0.0,0.002945,0.000311,0.00048,0.996264,0.999804,3.6e-05,0.00016
WP_000436823.1,0.0,0.1569,0.0001,0.843,0.0,0.0,0.002285,0.000144,0.002095,0.995476,0.999992,2e-06,6e-06
WP_000437472.1,0.0,0.0003,0.9993,0.0004,0.0,0.0,0.00474,0.000465,0.001045,0.99375,0.999148,0.000485,0.000368
WP_000437969.1,0.0005,0.001,0.8634,0.1351,0.0,0.0,0.001431,0.000468,0.000194,0.997907,0.999867,3.4e-05,9.8e-05
WP_000438836.1,0.0006,0.1885,0.6447,0.1662,0.0,0.0,0.020736,0.001823,0.00172,0.97572,0.999868,7.4e-05,5.8e-05
WP_000439693.1,0.0002,0.0378,0.9605,0.0015,0.0,0.0,0.090128,0.00771,0.024472,0.877691,0.896528,0.026515,0.076957
WP_000442480.1,0.0002,0.0199,0.9754,0.0045,0.0,0.0,0.007039,0.002696,0.000723,0.989542,0.999222,0.000352,0.000426
WP_000446299.1,0.0001,0.0009,0.0,0.9991,0.0,0.0,0.054736,0.000669,0.003427,0.941169,0.995975,0.002155,0.00187
WP_000446724.1,0.0002,0.0257,0.9688,0.0054,0.0,0.0,0.005103,0.000115,0.000828,0.993954,0.999723,0.000239,3.8e-05
WP_000447473.1,0.0005,0.0113,0.9107,0.0775,0.0,0.0,0.005162,0.000412,0.001083,0.993344,0.999969,1.9e-05,1.2e-05
WP_000447678.1,0.0,0.0104,0.9778,0.0118,0.0,0.0,0.002824,0.000158,0.000279,0.996739,0.999562,0.000255,0.000183
WP_000447709.1,0.0002,0.0132,0.9699,0.0167,0.0,0.0,0.006296,0.000112,0.001784,0.991807,0.998923,0.000867,0.00021
WP_000447733.1,0.0001,0.0006,0.9975,0.0018,0.0,0.0,0.00332,0.000702,0.000467,0.995512,0.999385,0.000117,0.000498
WP_000447776.1,0.001,0.0977,0.8024,0.0989,0.0,0.0,0.008596,0.001055,0.001412,0.988938,0.999907,3.9e-05,5.4e-05
WP_000448078.1,0.0006,0.3429,0.6432,0.0133,0.0,0.0,0.047312,0.000368,0.004337,0.947983,0.999883,0.000111,6e-06
WP_000448224.1,0.0,0.0015,0.9977,0.0007,0.0,0.0,0.012035,0.000458,0.000859,0.986647,0.997791,0.002067,0.000142
WP_000448770.1,0.0003,0.4463,0.5519,0.0015,0.0,0.0,0.007733,0.000229,0.000721,0.991317,0.999676,2.2e-05,0.000302
WP_000448918.1,0.0002,0.0136,0.9786,0.0075,0.0,0.0,0.010635,0.001217,0.003426,0.984721,0.997053,0.001569,0.001378
WP_000448934.1,0.0,0.0027,0.9972,0.0,0.0,0.0,0.007356,0.000216,0.001212,0.991216,0.999749,0.000203,4.8e-05
WP_000449069.1,0.001,0.1064,0.8774,0.0152,0.0,0.0,0.001623,0.000221,0.000216,0.99794,0.999888,8.1e-05,3.1e-05
WP_000449218.1,0.0004,0.0008,0.997,0.0018,0.0,0.0,0.175444,0.119201,0.039132,0.666223,0.999684,0.000214,0.000102
WP_000450257.1,0.0,0.0,0.0,1.0,0.0,0.0,0.311499,0.003521,0.039307,0.645673,0.612667,0.384705,0.002629
WP_000450297.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.005391,0.000415,0.011986,0.982208,0.999979,6e-06,1.5e-05
WP_000450555.1,0.0002,0.8116,0.1351,0.0531,0.0,0.0,0.003372,0.000409,0.00047,0.995748,0.999881,8e-05,3.9e-05
WP_000451294.1,0.0001,0.0013,0.9971,0.0015,0.0,0.0,0.003835,0.000258,0.000594,0.995313,0.999964,2e-05,1.5e-05
WP_000451438.1,0.0005,0.0075,0.9909,0.0011,0.0,0.0,0.012963,0.00073,0.026121,0.960186,0.996962,0.001577,0.00146
WP_000451828.1,0.0,0.0003,0.0,0.9997,0.0,0.0,0.099348,0.000884,0.067644,0.832124,0.910997,0.088735,0.000267
WP_000453306.1,0.0002,0.0047,0.9949,0.0001,0.0,0.0,0.007312,0.000213,0.000879,0.991596,0.999734,0.000183,8.3e-05
WP_000454063.1,0.0,0.0016,0.9981,0.0003,0.0,0.0,0.007937,0.000348,0.001189,0.990526,0.998642,0.001043,0.000314
WP_000454780.1,0.0006,0.0012,0.9425,0.0557,0.0,0.0,0.002681,0.000462,0.000261,0.996596,0.999966,2.7e-05,7e-06
WP_000455256.1,0.0002,0.0172,0.9821,0.0005,0.0,0.0,0.002012,0.000174,0.000334,0.99748,0.999932,4.8e-05,1.9e-05
WP_000455597.1,0.0005,0.2576,0.6941,0.0478,0.0,0.0,0.004224,0.000761,0.000528,0.994487,0.999922,5e-05,2.8e-05
WP_000455861.1,0.0001,0.9994,0.0,0.0005,0.0,0.0,0.832771,0.003345,0.12139,0.042494,0.005652,0.994255,9.3e-05
WP_000455988.1,0.0007,0.0235,0.9717,0.0041,0.0,0.0,0.006297,0.000595,0.001318,0.991789,0.999805,0.000138,5.7e-05
WP_000456486.1,0.0,0.0004,0.9993,0.0002,0.0,0.0,0.019187,0.000909,0.001978,0.977926,0.939596,0.057107,0.003296
WP_000457386.1,0.0,0.5919,0.4081,0.0,0.0,0.0,0.009723,0.002794,0.000832,0.98665,0.999916,5.6e-05,2.8e-05
WP_000459062.1,0.0002,0.0206,0.9344,0.0448,0.0,0.0,0.003661,0.000937,0.001774,0.993628,0.990079,0.001012,0.008908
WP_000460242.1,0.0,0.0056,0.9943,0.0002,0.0,0.0,0.002146,0.000487,0.000597,0.99677,0.999957,7e-06,3.6e-05
WP_000460421.1,0.0003,0.052,0.9396,0.0081,0.0,0.0,0.008833,0.001752,0.00055,0.988865,0.99977,0.000227,3e-06
WP_000460983.1,0.0002,0.0034,0.0012,0.9951,0.0,0.0,0.002442,0.00032,0.002105,0.995133,0.999942,6e-06,5.3e-05
WP_000465472.1,0.0089,0.0373,0.8863,0.0674,0.0,0.0,0.008721,0.001059,0.074653,0.915567,0.986,0.00171,0.012291
WP_000466617.1,0.0345,0.4532,0.3363,0.176,0.0,0.0,0.018661,0.001987,0.004174,0.975178,0.993267,0.001918,0.004815
WP_000466748.1,0.0,0.0294,0.0002,0.9704,0.0,0.0,0.105843,0.003344,0.138692,0.752121,0.056469,0.89812,0.045411
WP_000467123.1,0.0,0.0,0.0,1.0,0.0,0.0,0.833133,0.017571,0.045928,0.103367,0.956535,0.042457,0.001008
WP_000467655.1,0.0003,0.0015,0.9977,0.0005,0.0,0.0,0.012131,0.000305,0.000752,0.986812,0.998863,0.000201,0.000936
WP_000467994.1,0.0,0.0,0.0,1.0,0.0,0.0,0.001296,0.001172,0.002057,0.995475,0.999728,4e-05,0.000232
WP_000468384.1,0.0001,0.0004,0.9992,0.0004,0.0,0.0,0.003934,9.8e-05,0.000233,0.995735,0.999534,0.00011,0.000356
WP_000469833.1,0.0008,0.079,0.7098,0.2104,0.0,0.0,0.002578,0.000156,0.000534,0.996732,0.996049,0.000906,0.003045
WP_000469894.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.011413,0.000345,0.003051,0.985191,0.930724,0.067988,0.001288
WP_000469951.1,0.0,0.0,0.0,1.0,0.0,0.0,0.146125,0.001088,0.016699,0.836089,0.997569,0.001978,0.000453
WP_000471571.1,0.0001,0.0249,0.7672,0.2079,0.0,0.0,0.054236,0.001063,0.003453,0.941248,0.999446,2.4e-05,0.00053
WP_000472243.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.472172,0.001861,0.014789,0.511178,0.992812,0.005201,0.001986
WP_000472256.1,0.0001,0.0224,0.0006,0.9769,0.0,0.0,0.25928,0.002582,0.008511,0.729628,0.451962,0.54502,0.003019
WP_000472302.1,0.0008,0.009,0.9758,0.0144,0.0,0.0,0.063176,0.001019,0.00183,0.933975,0.999944,1.3e-05,4.3e-05
WP_000473596.1,0.0003,0.9994,0.0,0.0003,0.0,0.0,0.985549,0.00836,0.003798,0.002293,0.016791,0.947661,0.035548
WP_000473653.1,0.0001,0.0013,0.9945,0.0042,0.0,0.0,0.011963,0.000525,0.001159,0.986353,0.997699,0.000481,0.001821
WP_000473678.1,0.0001,0.0011,0.0005,0.9983,0.0,0.0,0.412118,0.014658,0.041457,0.531767,0.934508,0.031936,0.033556
WP_000473699.1,0.0,0.0082,0.9587,0.0331,0.0,0.0,0.009068,0.00049,0.000763,0.989679,0.990916,1e-05,0.009074
WP_000475325.1,0.001,0.9988,0.0,0.0002,0.0,0.0,0.819885,0.029227,0.013965,0.136923,0.774069,0.157902,0.068029
WP_000476346.1,0.0418,0.751,0.0018,0.2054,0.0,0.0,0.000389,7.3e-05,0.999331,0.000206,0.002932,0.995563,0.001505
WP_000476865.1,0.0174,0.8317,0.0039,0.147,0.0,0.0,0.00034,5.5e-05,0.999442,0.000163,0.002735,0.996639,0.000626
WP_000477338.1,0.0,0.0014,0.0,0.9985,0.0,0.0,0.09055,0.000758,0.027154,0.881538,0.954345,0.03977,0.005885
WP_000477492.1,0.0001,0.2707,0.7276,0.0016,0.0,0.0,0.139379,0.00815,0.037249,0.815223,0.433862,0.097828,0.46831
WP_000477505.1,0.0001,0.0029,0.9966,0.0004,0.0,0.0,0.005808,0.000603,0.000895,0.992694,0.988731,0.000101,0.011168
WP_000477526.1,0.0009,0.0082,0.9891,0.0018,0.0,0.0,0.00146,7.8e-05,0.000234,0.998228,0.998995,0.000938,6.6e-05
WP_000477931.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.305471,0.009187,0.072012,0.61333,0.702059,0.2937,0.004241
WP_000477959.1,0.0,0.0002,0.0004,0.9994,0.0,0.0,0.001224,0.000212,0.005739,0.992826,0.999836,4e-06,0.00016
WP_000477989.1,0.0005,0.0173,0.9397,0.0425,0.0,0.0,0.004508,0.000748,0.00093,0.993814,0.999909,9e-06,8.2e-05
WP_000479279.1,0.0,0.0003,0.0,0.9996,0.0,0.0,0.001584,0.000165,0.056472,0.941779,0.997185,0.002509,0.000306
