accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_tat,signalp_prob_lipo,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_000971979.1,0.0,0.0009,0.0,0.9991,0.0,0.0,0.00902,0.000181,0.101701,0.889098,0.235972,0.692044,0.071984
WP_000977788.1,0.0036,0.2141,0.0007,0.7816,0.0,0.0,0.000975,8.9e-05,0.99869,0.000246,0.024223,0.973776,0.002001
WP_000992536.1,0.0002,0.0008,0.0085,0.9904,0.0,0.0,0.074246,0.001555,0.046692,0.877508,0.202952,0.793494,0.003553
WP_001002795.1,0.0001,0.0897,0.0008,0.9094,0.0,0.0,0.027923,0.001887,0.669487,0.300704,0.421656,0.453683,0.12466
WP_001033875.1,0.0056,0.9912,0.0,0.0031,0.0,0.0,0.955558,0.021208,0.015906,0.007328,0.145373,0.754191,0.100436
WP_001036447.1,0.0012,0.3747,0.0003,0.6239,0.0,0.0,0.284331,0.002736,0.081778,0.631155,0.149006,0.850846,0.000148
WP_001037039.1,0.0011,0.281,0.0,0.7179,0.0,0.0,0.807032,0.002347,0.033186,0.157435,0.075196,0.924039,0.000766
WP_001037831.1,0.0159,0.9796,0.0,0.0044,0.0,0.0,0.972948,0.020365,0.002926,0.003761,0.007447,0.980431,0.012122
WP_001038734.1,0.0013,0.9986,0.0,0.0,0.0,0.0,0.935241,0.006363,0.023735,0.034661,0.042803,0.88159,0.075607
WP_001038766.1,0.0018,0.9981,0.0,0.0001,0.0,0.0,0.924092,0.007434,0.041061,0.027413,0.037434,0.919002,0.043564
WP_001039022.1,0.0038,0.996,0.0,0.0001,0.0,0.0,0.963993,0.008524,0.016261,0.011222,0.008041,0.986115,0.005844
WP_001039406.1,0.7289,0.1049,0.0762,0.09,0.0,0.0,0.971802,0.009009,0.001232,0.017957,0.082771,0.914346,0.002883
WP_001041573.1,0.8909,0.0478,0.0001,0.0612,0.0,0.0,0.975722,0.020904,0.001494,0.00188,0.549159,0.448811,0.00203
WP_001041658.1,0.0006,0.9994,0.0,0.0,0.0,0.0,0.994665,0.003738,0.000806,0.00079,0.394953,0.586442,0.018605
WP_001045124.1,0.0024,0.0035,0.0,0.9941,0.0,0.0,0.000357,9.9e-05,0.99932,0.000224,0.004799,0.994785,0.000416
WP_001048816.1,0.0,0.0414,0.0002,0.9584,0.0,0.0,0.064922,0.003265,0.180633,0.75118,0.002475,0.636874,0.36065
WP_001050520.1,0.8122,0.1791,0.0066,0.002,0.0,0.0,0.992904,0.00306,0.000819,0.003217,0.489438,0.510065,0.000497
WP_001050913.1,0.0007,0.0273,0.0135,0.9585,0.0,0.0,0.328428,0.004027,0.063802,0.603744,0.162219,0.828676,0.009105
WP_001051447.1,0.0,0.0002,0.0,0.9997,0.0,0.0,0.485473,0.004419,0.03391,0.476198,0.723957,0.26232,0.013722
WP_001056313.1,0.8734,0.1244,0.0,0.0021,0.0,0.0,0.956633,0.012634,0.025491,0.005242,0.815429,0.184456,0.000116
WP_001056917.1,0.0001,0.9997,0.0,0.0002,0.0,0.0,0.990445,0.002702,0.004977,0.001876,0.005478,0.993653,0.000869
WP_001060146.1,0.0008,0.0061,0.0004,0.9927,0.0,0.0,0.534722,0.001371,0.014319,0.449587,0.736619,0.260043,0.003338
WP_001060422.1,0.9788,0.0148,0.0003,0.0061,0.0,0.0,0.871379,0.09113,0.001959,0.035532,0.992674,0.004032,0.003294
WP_001074519.1,0.1081,0.8915,0.0,0.0004,0.0,0.0,0.997209,0.001289,0.001006,0.000496,0.243812,0.752412,0.003777
WP_001077096.1,0.0026,0.9972,0.0,0.0002,0.0,0.0,0.952473,0.040203,0.005368,0.001957,0.013023,0.9833,0.003676
WP_001080275.1,0.0014,0.604,0.3758,0.0188,0.0,0.0,0.064576,0.001529,0.899888,0.034007,0.882033,0.03261,0.085357
WP_001081338.1,0.0077,0.0402,0.0001,0.952,0.0,0.0,0.000488,7.5e-05,0.999192,0.000245,0.013171,0.986228,0.000601
WP_001088791.1,0.0012,0.9986,0.0,0.0002,0.0,0.0,0.956839,0.010762,0.022565,0.009835,0.077394,0.917607,0.005
WP_001093552.1,0.0096,0.1812,0.0,0.8092,0.0,0.0,0.000738,0.000108,0.99891,0.000244,0.006335,0.992758,0.000907
WP_001106663.1,0.0,1.0,0.0,0.0,0.0,0.0,0.930578,0.007451,0.020985,0.040986,0.002645,0.997238,0.000117
WP_001108545.1,0.0,0.0033,0.0005,0.9962,0.0,0.0,0.008228,0.000365,0.515518,0.475889,0.999349,0.000329,0.000322
WP_001109390.1,0.0002,0.999,0.0008,0.0001,0.0,0.0,0.987491,0.009983,0.001169,0.001356,0.71953,0.279186,0.001284
WP_001125631.1,0.0004,0.9995,0.0,0.0001,0.0,0.0,0.993735,0.00438,0.001317,0.000567,0.068028,0.931899,7.3e-05
WP_001151908.1,0.4823,0.4948,0.0005,0.0224,0.0,0.0,0.872436,0.012119,0.006879,0.108565,0.954739,0.027393,0.017868
WP_001160682.1,0.0,0.0025,0.0,0.9975,0.0,0.0,0.382752,0.002452,0.015131,0.599665,0.312166,0.670989,0.016845
WP_001170274.1,0.002,0.998,0.0,0.0,0.0,0.0,0.994915,0.003012,0.001437,0.000636,0.037397,0.960737,0.001866
WP_001208900.1,0.5798,0.3934,0.0056,0.0213,0.0,0.0,0.991439,0.003101,0.002777,0.002683,0.317404,0.680079,0.002517
WP_001214655.1,0.0028,0.003,0.0,0.9943,0.0,0.0,0.000724,0.000156,0.998801,0.000319,0.015536,0.984011,0.000453
WP_001220201.1,0.0014,0.0684,0.0001,0.9301,0.0,0.0,0.000789,5.2e-05,0.999024,0.000135,0.003476,0.992244,0.00428
WP_001221404.1,0.0008,0.5015,0.0009,0.4968,0.0,0.0,0.461237,0.000815,0.122821,0.415127,0.002202,0.997739,5.9e-05
WP_001224174.1,0.0005,0.9928,0.0001,0.0066,0.0,0.0,0.605465,0.000667,0.390186,0.003682,0.00447,0.99447,0.00106
WP_001225040.1,0.0037,0.9963,0.0,0.0,0.0,0.0,0.991732,0.006052,0.001811,0.000405,0.003431,0.98788,0.008689
WP_001227718.1,0.0,0.0005,0.0003,0.9992,0.0,0.0,0.626278,0.029869,0.043036,0.300817,0.966208,0.01656,0.017232
WP_001228158.1,0.0109,0.1036,0.0942,0.7913,0.0,0.0,0.224571,0.004058,0.162038,0.609333,0.021409,0.974454,0.004137
WP_001229076.1,0.0757,0.3911,0.0001,0.5331,0.0,0.0,0.000447,8.8e-05,0.999166,0.000299,0.005251,0.992133,0.002616
WP_001235656.1,0.0003,0.9995,0.0,0.0002,0.0,0.0,0.995153,0.00022,0.001976,0.002651,0.000464,0.9995,3.6e-05
WP_001236371.1,0.0,0.0002,0.0002,0.9996,0.0,0.0,0.709662,0.031413,0.026208,0.232718,0.891913,0.101943,0.006143
WP_001237527.1,0.0,0.0005,0.0,0.9995,0.0,0.0,0.439518,0.000742,0.16398,0.39576,0.940194,0.058932,0.000874
WP_001242414.1,0.0087,0.1566,0.0002,0.8346,0.0,0.0,0.307895,0.000596,0.021595,0.669915,0.49067,0.503971,0.005359
WP_001246693.1,0.0447,0.1314,0.0001,0.8238,0.0,0.0,0.982735,0.001838,0.001376,0.014051,0.421933,0.551671,0.026396
WP_001255381.1,0.0042,0.0563,0.0001,0.9394,0.0,0.0,0.000512,0.0001,0.999033,0.000355,0.000227,0.999769,4e-06
WP_001276571.1,0.0001,0.004,0.0005,0.9954,0.0,0.0,0.311086,0.001625,0.009856,0.677433,0.252523,0.746563,0.000915
WP_001287492.1,0.0002,0.1441,0.1523,0.7034,0.0,0.0,0.044225,0.007903,0.016513,0.931359,0.230563,0.728097,0.041339
WP_001549802.1,0.0,0.0362,0.0,0.9638,0.0,0.0,0.029252,0.000184,0.110004,0.86056,0.024667,0.973111,0.002222
WP_001573692.1,0.0019,0.1533,0.0001,0.8447,0.0,0.0,0.000543,5.7e-05,0.999157,0.000244,0.011378,0.988455,0.000167
WP_001574560.1,0.0405,0.7659,0.0001,0.1935,0.0,0.0,0.000938,7.4e-05,0.998709,0.000279,0.006479,0.993161,0.00036
WP_001643461.1,0.0001,0.516,0.0001,0.4838,0.0,0.0,0.539452,0.065222,0.064329,0.330997,0.888141,0.106001,0.005858
WP_001643535.1,0.0021,0.3681,0.0003,0.6296,0.0,0.0,0.000589,6.2e-05,0.999126,0.000223,0.04897,0.948138,0.002892
WP_001791283.1,0.0,0.0157,0.0,0.9843,0.0,0.0,0.185671,0.000938,0.06859,0.744801,0.284838,0.707443,0.00772
WP_001791613.1,0.0,0.0265,0.0001,0.9734,0.0,0.0,0.068928,0.001274,0.851739,0.078059,0.006077,0.836882,0.15704
WP_001794016.1,0.0,0.6272,0.0,0.3728,0.0,0.0,0.054992,0.011127,0.67971,0.254171,0.999216,0.000776,8e-06
WP_001794574.1,0.0,0.9999,0.0,0.0001,0.0,0.0,0.97371,0.007507,0.013384,0.005398,3e-06,0.999994,3e-06
WP_001801861.1,0.0,0.0414,0.0001,0.9585,0.0,0.0,0.014185,0.001478,0.892212,0.092125,0.042086,0.675228,0.282686
WP_001801873.1,0.0008,0.3208,0.0001,0.6783,0.0,0.0,0.484743,0.00134,0.070037,0.44388,0.751313,0.245549,0.003138
WP_001814080.1,0.0025,0.2263,0.0001,0.7711,0.0,0.0,0.000532,5e-05,0.999224,0.000194,0.011259,0.988686,5.5e-05
WP_001827022.1,0.0,0.0517,0.0007,0.9476,0.0,0.0,0.424153,0.003077,0.081213,0.491557,0.237688,0.761013,0.001299
WP_010956599.1,0.0001,0.4176,0.2346,0.3477,0.0,0.0,0.089105,0.008267,0.03127,0.871358,0.43146,0.512783,0.055757
WP_014373780.1,0.0,0.9996,0.0002,0.0002,0.0,0.0,0.181418,0.021005,0.101509,0.696068,0.381258,0.124954,0.493788
WP_014373781.1,0.0,0.9998,0.0,0.0002,0.0,0.0,0.179334,0.019163,0.091004,0.7105,0.334622,0.184736,0.480642
WP_014532405.1,0.0,0.9955,0.0001,0.0045,0.0,0.0,0.244281,0.028978,0.137299,0.589442,0.170208,0.828582,0.00121
WP_016186903.1,0.0005,0.855,0.0195,0.125,0.0,0.0,0.001096,0.000157,0.996558,0.002189,0.003445,0.996522,3.4e-05
WP_029265411.1,0.0024,0.9937,0.0002,0.0037,0.0,0.0,0.63289,0.012478,0.010649,0.343983,0.86306,0.058055,0.078885
WP_029651361.1,0.0016,0.9977,0.0,0.0007,0.0,0.0,0.987581,0.006995,0.002531,0.002893,0.24699,0.744169,0.00884
WP_031774836.1,0.0001,0.7495,0.12,0.1303,0.0,0.0,0.190687,0.012132,0.131904,0.665276,0.134355,0.368022,0.497624
WP_031785418.1,0.0,0.0094,0.0051,0.9854,0.0,0.0,0.036589,0.004331,0.498341,0.460739,0.264248,0.675307,0.060444
WP_031788442.1,0.0001,0.3111,0.2743,0.4145,0.0,0.0,0.145116,0.007155,0.058889,0.78884,0.006537,0.972108,0.021355
WP_031788448.1,0.0001,0.6051,0.1044,0.2905,0.0,0.0,0.200608,0.016723,0.106624,0.676045,0.460855,0.520299,0.018845
WP_072386988.1,0.0,0.0008,0.0009,0.9983,0.0,0.0,0.229254,0.001885,0.084545,0.684316,0.38791,0.603939,0.008151
WP_073392727.1,0.0002,0.0023,0.0001,0.9975,0.0,0.0,0.594169,0.004119,0.009753,0.391958,0.765461,0.232691,0.001848
WP_073392748.1,0.0,0.0,0.0,1.0,0.0,0.0,0.024071,0.000367,0.776842,0.198721,0.99939,0.000484,0.000126
WP_073392962.1,0.0001,0.1292,0.0002,0.8705,0.0,0.0,0.081899,0.019619,0.05739,0.841092,0.404777,0.427984,0.16724
WP_147612242.1,0.0033,0.9966,0.0,0.0001,0.0,0.0,0.899537,0.000675,0.099107,0.000681,0.004445,0.995483,7.1e-05
WP_172447418.1,0.0009,0.2499,0.0003,0.7489,0.0,0.0,0.605485,0.000955,0.034027,0.359533,0.02579,0.972484,0.001726
WP_240785570.1,0.0,0.1741,0.0007,0.8251,0.0,0.0,0.249468,0.015711,0.105514,0.629307,0.006149,0.776169,0.217681
WP_370458382.1,0.0001,0.1559,0.0041,0.8399,0.0,0.0,0.255625,0.027713,0.139508,0.577153,0.000524,0.997711,0.001765
