accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_tat,signalp_prob_lipo,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_000943819.1,0.0013,0.9982,0.0003,0.0002,0.0,0.0,0.972153,0.017636,0.003282,0.00693,0.81962,0.179773,0.000607
WP_000953755.1,0.0014,0.9975,0.0,0.0011,0.0,0.0,0.991774,0.003916,0.002577,0.001733,0.047389,0.854836,0.097775
WP_000971980.1,0.0,0.0013,0.0001,0.9986,0.0,0.0,0.010588,0.000193,0.096083,0.893137,0.184405,0.745727,0.069868
WP_000972280.1,0.0002,0.1256,0.0,0.8742,0.0,0.0,0.638399,0.001115,0.08794,0.272546,0.650723,0.34052,0.008757
WP_000972657.1,0.0046,0.0943,0.0004,0.9007,0.0,0.0,0.00064,0.000117,0.998885,0.000357,0.006654,0.993217,0.00013
WP_000977777.1,0.004,0.223,0.0005,0.7725,0.0,0.0,0.00126,8.2e-05,0.998425,0.000233,0.015867,0.983628,0.000505
WP_000977803.1,0.0033,0.2169,0.0013,0.7785,0.0,0.0,0.001025,8.5e-05,0.998677,0.000213,0.020938,0.977699,0.001363
WP_000992518.1,0.0002,0.0006,0.0085,0.9907,0.0,0.0,0.066344,0.001417,0.042124,0.890116,0.236291,0.759753,0.003956
WP_001002795.1,0.0001,0.0897,0.0008,0.9094,0.0,0.0,0.027923,0.001887,0.669487,0.300704,0.421656,0.453683,0.12466
WP_001032807.1,0.8888,0.0815,0.0016,0.0281,0.0,0.0,0.990792,0.007696,0.000831,0.000682,0.594334,0.342836,0.06283
WP_001033876.1,0.0054,0.9913,0.0,0.0033,0.0,0.0,0.955558,0.021208,0.015906,0.007328,0.145373,0.754191,0.100436
WP_001034758.1,0.0018,0.4047,0.0002,0.5933,0.0,0.0,0.23984,0.002574,0.093277,0.66431,0.358875,0.638623,0.002502
WP_001034766.1,0.0008,0.2282,0.0,0.771,0.0,0.0,0.218204,0.00235,0.094313,0.685134,0.366611,0.631677,0.001712
WP_001035599.1,0.002,0.9971,0.0,0.0008,0.0,0.0,0.740254,0.010302,0.202086,0.047358,0.011021,0.987759,0.00122
WP_001035616.1,0.023,0.9768,0.0,0.0001,0.0,0.0,0.783596,0.003552,0.182171,0.030681,0.084247,0.875536,0.040217
WP_001037831.1,0.0159,0.9796,0.0,0.0044,0.0,0.0,0.972948,0.020365,0.002926,0.003761,0.007447,0.980431,0.012122
WP_001038704.1,0.0019,0.998,0.0,0.0001,0.0,0.0,0.92206,0.005592,0.024453,0.047896,0.054632,0.911134,0.034234
WP_001038752.1,0.0014,0.9985,0.0,0.0001,0.0,0.0,0.949477,0.006548,0.018189,0.025786,0.042758,0.925272,0.031971
WP_001038872.1,0.0036,0.9963,0.0,0.0001,0.0,0.0,0.981775,0.004257,0.00648,0.007488,0.008941,0.988177,0.002882
WP_001039427.1,0.0016,0.9982,0.0,0.0001,0.0,0.0,0.916215,0.013109,0.019625,0.051051,0.021266,0.974037,0.004697
WP_001039454.1,0.0024,0.9975,0.0,0.0,0.0,0.0,0.94311,0.008524,0.01283,0.035536,0.136144,0.810684,0.053172
WP_001041583.1,0.8832,0.0515,0.0001,0.0653,0.0,0.0,0.958209,0.037585,0.001797,0.002409,0.591138,0.407516,0.001346
WP_001041666.1,0.0005,0.9995,0.0,0.0,0.0,0.0,0.994665,0.003738,0.000806,0.00079,0.406319,0.57515,0.018531
WP_001044560.1,0.0037,0.9959,0.0,0.0004,0.0,0.0,0.982133,0.005618,0.008531,0.003717,0.017835,0.980836,0.001329
WP_001045111.1,0.0023,0.0039,0.0,0.9938,0.0,0.0,0.000361,0.000102,0.999306,0.000231,0.004572,0.995134,0.000294
WP_001048266.1,0.9248,0.0723,0.0008,0.002,0.0,0.0,0.95798,0.037886,0.001756,0.002379,0.592395,0.399198,0.008406
WP_001048816.1,0.0,0.0414,0.0002,0.9584,0.0,0.0,0.064922,0.003265,0.180633,0.75118,0.002475,0.636874,0.36065
WP_001050566.1,0.818,0.1754,0.0036,0.003,0.0,0.0,0.992842,0.003081,0.000849,0.003228,0.398349,0.601061,0.000591
WP_001050913.1,0.0007,0.0273,0.0135,0.9585,0.0,0.0,0.328428,0.004027,0.063802,0.603744,0.162219,0.828676,0.009105
WP_001051420.1,0.0,0.0003,0.0,0.9997,0.0,0.0,0.544085,0.004763,0.034836,0.416316,0.646286,0.338119,0.015595
WP_001056195.1,0.8581,0.1377,0.0,0.0042,0.0,0.0,0.955997,0.010304,0.029148,0.004551,0.822864,0.177082,5.4e-05
WP_001056483.1,0.0513,0.9472,0.0002,0.0013,0.0,0.0,0.975093,0.00843,0.008764,0.007713,0.290611,0.692885,0.016504
WP_001060140.1,0.0008,0.0061,0.0004,0.9927,0.0,0.0,0.534722,0.001371,0.014319,0.449587,0.736207,0.260497,0.003296
WP_001060462.1,0.9557,0.0311,0.0004,0.0129,0.0,0.0,0.875151,0.090427,0.001955,0.032467,0.993798,0.004062,0.00214
WP_001063553.1,0.0006,0.9992,0.0,0.0002,0.0,0.0,0.898712,0.009399,0.058477,0.033412,0.016449,0.981172,0.00238
WP_001074534.1,0.0919,0.9077,0.0,0.0003,0.0,0.0,0.997209,0.001289,0.001006,0.000496,0.248238,0.749036,0.002726
WP_001080281.1,0.0013,0.5479,0.4284,0.0224,0.0,0.0,0.064576,0.001529,0.899888,0.034007,0.879899,0.031991,0.08811
WP_001081351.1,0.0073,0.0388,0.0001,0.9537,0.0,0.0,0.000485,7.4e-05,0.999197,0.000243,0.01239,0.987072,0.000538
WP_001089094.1,0.0015,0.9983,0.0,0.0002,0.0,0.0,0.961517,0.009676,0.01917,0.009637,0.105488,0.884193,0.010319
WP_001092780.1,0.0022,0.9977,0.0,0.0001,0.0,0.0,0.804769,0.029767,0.047242,0.118222,0.160309,0.805297,0.034394
WP_001093562.1,0.0126,0.155,0.0001,0.8323,0.0,0.0,0.000794,0.000101,0.998882,0.000223,0.003295,0.995895,0.00081
WP_001094921.1,0.0001,0.6011,0.0012,0.3976,0.0,0.0,0.042942,0.024222,0.877376,0.05546,0.334277,0.650493,0.015231
WP_001106654.1,0.0,1.0,0.0,0.0,0.0,0.0,0.931027,0.007444,0.018888,0.042641,0.003551,0.996233,0.000217
WP_001108547.1,0.0,0.0036,0.0006,0.9958,0.0,0.0,0.008228,0.000365,0.515518,0.475889,0.999357,0.000327,0.000316
WP_001125628.1,0.0004,0.9995,0.0,0.0001,0.0,0.0,0.993894,0.00418,0.001358,0.000568,0.069775,0.930159,6.6e-05
WP_001151890.1,0.4309,0.5492,0.0003,0.0196,0.0,0.0,0.924285,0.018817,0.004269,0.052629,0.950984,0.028801,0.020216
WP_001160682.1,0.0,0.0025,0.0,0.9975,0.0,0.0,0.382752,0.002452,0.015131,0.599665,0.312166,0.670989,0.016845
WP_001170264.1,0.0013,0.9987,0.0,0.0,0.0,0.0,0.994915,0.003012,0.001437,0.000636,0.030374,0.967588,0.002038
WP_001208917.1,0.5844,0.398,0.0039,0.0137,0.0,0.0,0.990948,0.003166,0.002546,0.003339,0.374325,0.623427,0.002247
WP_001214661.1,0.002,0.0035,0.0,0.9946,0.0,0.0,0.000692,0.000148,0.998858,0.000301,0.007959,0.99175,0.000291
WP_001220199.1,0.0014,0.0685,0.0001,0.93,0.0,0.0,0.000789,5.2e-05,0.999024,0.000135,0.003476,0.992244,0.00428
WP_001221404.1,0.0008,0.5015,0.0009,0.4968,0.0,0.0,0.461237,0.000815,0.122821,0.415127,0.002202,0.997739,5.9e-05
WP_001225022.1,0.0078,0.992,0.0,0.0002,0.0,0.0,0.983808,0.013368,0.002057,0.000766,0.004046,0.986932,0.009022
WP_001227709.1,0.0,0.0006,0.0003,0.999,0.0,0.0,0.565966,0.021723,0.044643,0.367667,0.978865,0.010246,0.010888
WP_001228167.1,0.0112,0.1017,0.0913,0.7957,0.0,0.0,0.224571,0.004058,0.162038,0.609333,0.020447,0.975673,0.00388
WP_001229087.1,0.0669,0.3959,0.0001,0.5371,0.0,0.0,0.000447,8.8e-05,0.999166,0.000299,0.005088,0.992405,0.002507
WP_001236362.1,0.0012,0.998,0.0001,0.0007,0.0,0.0,0.988593,0.000317,0.002995,0.008095,0.000977,0.998939,8.4e-05
WP_001236371.1,0.0,0.0002,0.0002,0.9996,0.0,0.0,0.709662,0.031413,0.026208,0.232718,0.891913,0.101943,0.006143
WP_001237506.1,0.0,0.0006,0.0,0.9994,0.0,0.0,0.481061,0.000733,0.150295,0.367911,0.956915,0.042446,0.000638
WP_001242427.1,0.0074,0.1567,0.0001,0.8357,0.0,0.0,0.309695,0.000617,0.021892,0.667796,0.491181,0.504005,0.004815
WP_001246685.1,0.046,0.1558,0.0001,0.7981,0.0,0.0,0.985108,0.001277,0.001536,0.012079,0.25842,0.710753,0.030827
WP_001253190.1,0.0002,0.094,0.0001,0.9057,0.0,0.0,0.635664,0.001514,0.043977,0.318845,0.226856,0.769677,0.003467
WP_001253432.1,0.1366,0.3423,0.0046,0.5165,0.0,0.0,0.000858,9.7e-05,0.998715,0.000331,0.001571,0.998387,4.2e-05
WP_001276571.1,0.0001,0.004,0.0005,0.9954,0.0,0.0,0.311086,0.001625,0.009856,0.677433,0.252523,0.746563,0.000915
WP_001549802.1,0.0,0.0362,0.0,0.9638,0.0,0.0,0.029252,0.000184,0.110004,0.86056,0.024667,0.973111,0.002222
WP_001557355.1,0.0745,0.5409,0.0029,0.3817,0.0,0.0,0.000473,5e-05,0.999271,0.000206,0.006076,0.993625,0.000299
WP_001557458.1,0.3797,0.6202,0.0,0.0001,0.0,0.0,0.89345,0.004555,0.096731,0.005264,0.002194,0.995373,0.002433
WP_001557462.1,0.0018,0.4531,0.0065,0.5386,0.0,0.0,0.516162,0.000613,0.382278,0.100947,0.000803,0.999183,1.4e-05
WP_001557593.1,0.0024,0.3367,0.0014,0.6595,0.0,0.0,0.003104,0.000236,0.995657,0.001002,0.024168,0.974419,0.001413
WP_001557594.1,0.0007,0.6746,0.0001,0.3246,0.0,0.0,0.000924,7.5e-05,0.998631,0.000369,0.029454,0.970255,0.000291
WP_001557596.1,0.0102,0.1524,0.0002,0.8371,0.0,0.0,0.000532,5.5e-05,0.999215,0.000199,0.006586,0.99335,6.4e-05
WP_001557597.1,0.0039,0.2196,0.0002,0.7763,0.0,0.0,0.000517,6.6e-05,0.999096,0.000321,0.182738,0.816205,0.001057
WP_001788617.1,0.0001,0.5431,0.1458,0.3111,0.0,0.0,0.090938,0.007192,0.030216,0.871654,0.425091,0.522795,0.052114
WP_001788970.1,0.0001,0.6938,0.0756,0.2305,0.0,0.0,0.212417,0.021656,0.109041,0.656885,0.447612,0.55,0.002388
WP_001790628.1,0.0,0.028,0.0027,0.9692,0.0,0.0,0.125408,0.000582,0.015424,0.858587,0.334746,0.665091,0.000163
WP_001791613.1,0.0,0.0265,0.0001,0.9734,0.0,0.0,0.068928,0.001274,0.851739,0.078059,0.006077,0.836882,0.15704
WP_001791990.1,0.0,0.0301,0.0,0.9698,0.0,0.0,0.144766,0.000668,0.059145,0.795421,0.253866,0.744145,0.00199
WP_001792072.1,0.0005,0.2639,0.0906,0.6449,0.0,0.0,0.17394,0.04385,0.030227,0.751983,0.471828,0.525598,0.002573
WP_001792097.1,0.0001,0.0678,0.0083,0.9239,0.0,0.0,0.125665,0.015756,0.026875,0.831704,0.031471,0.958135,0.010394
WP_001792132.1,0.0001,0.673,0.2797,0.0473,0.0,0.0,0.049407,0.000697,0.012859,0.937038,0.290504,0.582676,0.12682
WP_001795210.1,0.0,0.6133,0.0,0.3866,0.0,0.0,0.042232,0.01563,0.686594,0.255544,0.999634,0.000357,8e-06
WP_001797239.1,0.0,1.0,0.0,0.0,0.0,0.0,0.978106,0.00649,0.011467,0.003936,0.0,0.999999,0.0
WP_001797248.1,0.0,0.0338,0.0,0.9662,0.0,0.0,0.083517,0.000532,0.127354,0.788598,0.38634,0.608642,0.005018
WP_001797872.1,0.0008,0.2415,0.0002,0.7575,0.0,0.0,0.605485,0.000955,0.034027,0.359533,0.031034,0.966397,0.002569
WP_001801861.1,0.0,0.0414,0.0001,0.9585,0.0,0.0,0.014185,0.001478,0.892212,0.092125,0.042086,0.675228,0.282686
WP_001801873.1,0.0008,0.3208,0.0001,0.6783,0.0,0.0,0.484743,0.00134,0.070037,0.44388,0.751313,0.245549,0.003138
WP_001802013.1,0.0082,0.2303,0.0005,0.761,0.0,0.0,0.00058,4.5e-05,0.999213,0.000162,0.00571,0.994015,0.000275
WP_001802015.1,0.0063,0.5806,0.0003,0.4128,0.0,0.0,0.000977,5.4e-05,0.998751,0.000218,0.026753,0.972964,0.000283
WP_001802298.1,0.0001,0.1038,0.0002,0.896,0.0,0.0,0.083031,0.019664,0.057199,0.840106,0.407959,0.421924,0.170117
WP_001802312.1,0.0,0.2073,0.0331,0.7596,0.0,0.0,0.14571,0.009628,0.065456,0.779206,0.006734,0.961818,0.031449
WP_001805835.1,0.0,0.001,0.0015,0.9975,0.0,0.0,0.224674,0.001771,0.081329,0.692226,0.384353,0.609106,0.006541
WP_001827022.1,0.0,0.0517,0.0007,0.9476,0.0,0.0,0.424153,0.003077,0.081213,0.491557,0.237688,0.761013,0.001299
WP_010922839.1,0.003,0.9967,0.0,0.0002,0.0,0.0,0.891054,0.001035,0.107131,0.000781,0.004744,0.995207,4.8e-05
WP_012840523.1,0.0003,0.9009,0.0166,0.0821,0.0,0.0,0.001232,0.000159,0.996205,0.002403,0.002593,0.997382,2.5e-05
WP_014373780.1,0.0,0.9996,0.0002,0.0002,0.0,0.0,0.181418,0.021005,0.101509,0.696068,0.381258,0.124954,0.493788
WP_014373781.1,0.0,0.9998,0.0,0.0002,0.0,0.0,0.179334,0.019163,0.091004,0.7105,0.334622,0.184736,0.480642
WP_014532405.1,0.0,0.9955,0.0001,0.0045,0.0,0.0,0.244281,0.028978,0.137299,0.589442,0.170208,0.828582,0.00121
WP_015445861.1,0.0001,0.0023,0.0001,0.9976,0.0,0.0,0.594169,0.004119,0.009753,0.391958,0.772489,0.225756,0.001755
WP_031761401.1,0.0001,0.1763,0.0491,0.7744,0.0,0.0,0.151497,0.003054,0.553333,0.292115,0.000471,0.988121,0.011408
WP_031762187.1,0.0001,0.2633,0.0312,0.7054,0.0,0.0,0.12509,0.005622,0.020653,0.848635,0.226149,0.219025,0.554825
WP_031790901.1,0.006,0.1227,0.0005,0.8707,0.0,0.0,0.000711,7.7e-05,0.998988,0.000224,0.03637,0.961356,0.002274
WP_072362001.1,0.0,0.0,0.0,1.0,0.0,0.0,0.025227,0.000375,0.77052,0.203878,0.999056,0.000757,0.000187
WP_075339405.1,0.0065,0.1479,0.0016,0.844,0.0,0.0,0.001139,0.000113,0.998486,0.000262,0.024873,0.972581,0.002546
WP_228764722.1,0.0,0.1277,0.0004,0.8719,0.0,0.0,0.280742,0.01851,0.137289,0.563459,0.001419,0.81833,0.180251
