accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_tat,signalp_prob_lipo,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_000992528.1,0.0002,0.0005,0.0092,0.9902,0.0,0.0,0.066344,0.001417,0.042124,0.890116,0.2435,0.752602,0.003897
WP_001032779.1,0.8788,0.0956,0.0013,0.0242,0.0,0.0,0.990402,0.008094,0.000828,0.000675,0.635917,0.316573,0.04751
WP_001033881.1,0.005,0.9924,0.0,0.0027,0.0,0.0,0.958377,0.020607,0.014432,0.006584,0.139577,0.74691,0.113512
WP_001037831.1,0.0159,0.9796,0.0,0.0044,0.0,0.0,0.972948,0.020365,0.002926,0.003761,0.007447,0.980431,0.012122
WP_001038720.1,0.0009,0.9991,0.0,0.0,0.0,0.0,0.94213,0.006364,0.021026,0.03048,0.070891,0.871803,0.057306
WP_001038767.1,0.0014,0.9986,0.0,0.0,0.0,0.0,0.955605,0.006525,0.013833,0.024037,0.044214,0.895517,0.060269
WP_001039018.1,0.0022,0.9977,0.0,0.0001,0.0,0.0,0.740246,0.004966,0.15944,0.095348,0.066363,0.922244,0.011392
WP_001039439.1,0.0024,0.9976,0.0,0.0,0.0,0.0,0.93449,0.007535,0.029672,0.028303,0.079607,0.876441,0.043952
WP_001041596.1,0.8764,0.0542,0.0001,0.0693,0.0,0.0,0.976727,0.020786,0.001206,0.00128,0.53885,0.459843,0.001306
WP_001041654.1,0.0006,0.9994,0.0,0.0,0.0,0.0,0.994665,0.003738,0.000806,0.00079,0.399183,0.581975,0.018841
WP_001044558.1,0.0039,0.9957,0.0,0.0004,0.0,0.0,0.982133,0.005618,0.008531,0.003717,0.018364,0.980262,0.001374
WP_001045111.1,0.0023,0.0039,0.0,0.9938,0.0,0.0,0.000361,0.000102,0.999306,0.000231,0.004572,0.995134,0.000294
WP_001048250.1,0.9257,0.0719,0.0006,0.0017,0.0,0.0,0.959327,0.036532,0.0016,0.002541,0.56095,0.429642,0.009408
WP_001048816.1,0.0,0.0414,0.0002,0.9584,0.0,0.0,0.064922,0.003265,0.180633,0.75118,0.002475,0.636874,0.36065
WP_001050557.1,0.8483,0.1444,0.0039,0.0034,0.0,0.0,0.992842,0.003081,0.000849,0.003228,0.416384,0.583065,0.000551
WP_001050913.1,0.0007,0.0273,0.0135,0.9585,0.0,0.0,0.328428,0.004027,0.063802,0.603744,0.162219,0.828676,0.009105
WP_001051408.1,0.0,0.0002,0.0,0.9997,0.0,0.0,0.545468,0.003094,0.030431,0.421008,0.70817,0.27507,0.01676
WP_001056328.1,0.8245,0.1703,0.0,0.0051,0.0,0.0,0.952233,0.013498,0.028784,0.005485,0.820589,0.179339,7.2e-05
WP_001060138.1,0.0008,0.0062,0.0004,0.9926,0.0,0.0,0.534722,0.001371,0.014319,0.449587,0.736207,0.260497,0.003296
WP_001074530.1,0.1128,0.8868,0.0,0.0004,0.0,0.0,0.997209,0.001289,0.001006,0.000496,0.241205,0.755508,0.003286
WP_001080281.1,0.0013,0.5479,0.4284,0.0224,0.0,0.0,0.064576,0.001529,0.899888,0.034007,0.879899,0.031991,0.08811
WP_001081339.1,0.0068,0.0487,0.0001,0.9444,0.0,0.0,0.000514,7.6e-05,0.99915,0.000259,0.012816,0.986547,0.000636
WP_001088786.1,0.0017,0.9981,0.0,0.0003,0.0,0.0,0.914916,0.011607,0.058904,0.014573,0.171241,0.807503,0.021256
WP_001093224.1,0.0068,0.9921,0.0,0.0011,0.0,0.0,0.808059,0.012571,0.034826,0.144545,0.104908,0.880536,0.014555
WP_001093557.1,0.0025,0.1445,0.0,0.853,0.0,0.0,0.000633,8.1e-05,0.999082,0.000204,0.004017,0.995361,0.000623
WP_001106649.1,0.0,1.0,0.0,0.0,0.0,0.0,0.928864,0.007631,0.019102,0.044402,0.003558,0.996238,0.000204
WP_001108540.1,0.0,0.0031,0.0005,0.9964,0.0,0.0,0.008228,0.000365,0.515518,0.475889,0.999319,0.000343,0.000337
WP_001125627.1,0.0004,0.9995,0.0,0.0001,0.0,0.0,0.993894,0.00418,0.001358,0.000568,0.071688,0.928234,7.7e-05
WP_001151910.1,0.4526,0.533,0.0005,0.0139,0.0,0.0,0.940506,0.009351,0.002394,0.047748,0.914349,0.074393,0.011258
WP_001160682.1,0.0,0.0025,0.0,0.9975,0.0,0.0,0.382752,0.002452,0.015131,0.599665,0.312166,0.670989,0.016845
WP_001170267.1,0.0014,0.9986,0.0,0.0,0.0,0.0,0.994915,0.003012,0.001437,0.000636,0.030374,0.967588,0.002038
WP_001208924.1,0.4205,0.5583,0.0024,0.0188,0.0,0.0,0.987141,0.002122,0.003305,0.007431,0.353406,0.645888,0.000706
WP_001211498.1,0.0047,0.2879,0.0001,0.7073,0.0,0.0,0.00051,7.1e-05,0.999262,0.000157,0.02295,0.975796,0.001254
WP_001214648.1,0.0037,0.0026,0.0,0.9937,0.0,0.0,0.000726,0.000161,0.998785,0.000327,0.017102,0.982422,0.000476
WP_001220207.1,0.0014,0.0698,0.0001,0.9287,0.0,0.0,0.000789,5.2e-05,0.999024,0.000135,0.003482,0.992409,0.004109
WP_001221404.1,0.0008,0.5015,0.0009,0.4968,0.0,0.0,0.461237,0.000815,0.122821,0.415127,0.002202,0.997739,5.9e-05
WP_001225027.1,0.0076,0.9922,0.0,0.0002,0.0,0.0,0.98797,0.009704,0.001699,0.000627,0.003406,0.991188,0.005405
WP_001227729.1,0.0,0.0005,0.0002,0.9992,0.0,0.0,0.573742,0.028485,0.075145,0.322629,0.972782,0.012801,0.014418
WP_001228172.1,0.0126,0.1086,0.0966,0.7823,0.0,0.0,0.23332,0.004247,0.169528,0.592905,0.02573,0.968868,0.005402
WP_001229069.1,0.0654,0.4262,0.0001,0.5083,0.0,0.0,0.00047,0.000102,0.999068,0.00036,0.010981,0.982628,0.006391
WP_001232141.1,0.0002,0.9994,0.0,0.0004,0.0,0.0,0.556899,0.001381,0.425985,0.015735,0.008193,0.986056,0.005751
WP_001233387.1,0.0006,0.9928,0.0002,0.0064,0.0,0.0,0.710747,0.002025,0.284684,0.002544,0.001046,0.998949,5e-06
WP_001236371.1,0.0,0.0002,0.0002,0.9996,0.0,0.0,0.709662,0.031413,0.026208,0.232718,0.891913,0.101943,0.006143
WP_001237501.1,0.0,0.0006,0.0,0.9994,0.0,0.0,0.481061,0.000733,0.150295,0.367911,0.956915,0.042446,0.000638
WP_001242424.1,0.0077,0.1547,0.0001,0.8374,0.0,0.0,0.307895,0.000596,0.021595,0.669915,0.485675,0.508797,0.005528
WP_001276571.1,0.0001,0.004,0.0005,0.9954,0.0,0.0,0.311086,0.001625,0.009856,0.677433,0.252523,0.746563,0.000915
WP_001549802.1,0.0,0.0362,0.0,0.9638,0.0,0.0,0.029252,0.000184,0.110004,0.86056,0.024667,0.973111,0.002222
WP_001791613.1,0.0,0.0265,0.0001,0.9734,0.0,0.0,0.068928,0.001274,0.851739,0.078059,0.006077,0.836882,0.15704
WP_001801861.1,0.0,0.0414,0.0001,0.9585,0.0,0.0,0.014185,0.001478,0.892212,0.092125,0.042086,0.675228,0.282686
WP_001801873.1,0.0008,0.3208,0.0001,0.6783,0.0,0.0,0.484743,0.00134,0.070037,0.44388,0.751313,0.245549,0.003138
WP_001827022.1,0.0,0.0517,0.0007,0.9476,0.0,0.0,0.424153,0.003077,0.081213,0.491557,0.237688,0.761013,0.001299
WP_014373781.1,0.0,0.9998,0.0,0.0002,0.0,0.0,0.179334,0.019163,0.091004,0.7105,0.334622,0.184736,0.480642
WP_014532738.1,0.0,0.9998,0.0001,0.0002,0.0,0.0,0.19246,0.023564,0.107497,0.676479,0.322195,0.060513,0.617293
WP_014532745.1,0.0431,0.767,0.0001,0.1899,0.0,0.0,0.000938,7.4e-05,0.998709,0.000279,0.007064,0.99257,0.000366
WP_014532746.1,0.0001,0.4307,0.0,0.5691,0.0,0.0,0.445696,0.035226,0.075138,0.44394,0.90344,0.089014,0.007546
WP_014532750.1,0.0483,0.1353,0.0001,0.8162,0.0,0.0,0.982735,0.001838,0.001376,0.014051,0.415856,0.556925,0.027219
WP_014532772.1,0.0,0.6351,0.0,0.3649,0.0,0.0,0.044924,0.014596,0.695386,0.245094,0.998414,0.001575,1.1e-05
WP_014532781.1,0.3959,0.604,0.0,0.0001,0.0,0.0,0.895544,0.003894,0.096007,0.004555,0.002205,0.99528,0.002515
WP_014532799.1,0.0117,0.9855,0.0012,0.0016,0.0,0.0,0.984856,0.005118,0.00927,0.000756,0.149616,0.848482,0.001902
WP_024937002.1,0.0001,0.9999,0.0,0.0,0.0,0.0,0.992707,0.000766,0.003764,0.002764,0.009606,0.990313,8.1e-05
WP_031787975.1,0.0,0.0086,0.0008,0.9907,0.0,0.0,0.032524,0.001534,0.014376,0.951566,0.474663,0.476435,0.048902
WP_042906429.1,0.0005,0.3657,0.0467,0.587,0.0,0.0,0.085424,0.014092,0.038066,0.862418,0.333484,0.083972,0.582544
WP_044025857.1,0.0002,0.5709,0.1718,0.2571,0.0,0.0,0.126669,0.005513,0.021241,0.846577,0.210131,0.204105,0.585764
WP_044025865.1,0.0085,0.3078,0.0003,0.6834,0.0,0.0,0.000437,5.1e-05,0.999269,0.000243,0.083749,0.915913,0.000338
WP_044025888.1,0.0304,0.6294,0.0016,0.3387,0.0,0.0,0.000987,4.3e-05,0.998784,0.000186,0.000456,0.999496,4.8e-05
WP_044025897.1,0.0816,0.6713,0.0093,0.2378,0.0,0.0,0.001018,6.5e-05,0.998631,0.000287,0.002037,0.997853,0.00011
WP_044025926.1,0.0001,0.276,0.2193,0.5046,0.0,0.0,0.222887,0.005159,0.362502,0.409452,0.000339,0.991912,0.007748
WP_044026012.1,0.0001,0.4906,0.3331,0.1763,0.0,0.0,0.11008,0.001099,0.114431,0.774391,0.460281,0.539577,0.000142
WP_044026013.1,0.0108,0.9882,0.0,0.001,0.0,0.0,0.993734,0.004241,0.001736,0.000288,0.000131,0.999803,6.6e-05
WP_044026055.1,0.0016,0.33,0.0001,0.6683,0.0,0.0,0.000392,4.5e-05,0.999354,0.000209,0.009307,0.990573,0.00012
WP_044026065.1,0.0,0.1058,0.2953,0.5989,0.0,0.0,0.102803,0.012851,0.055422,0.828924,0.316236,0.678456,0.005308
WP_044026074.1,0.0268,0.9722,0.0,0.001,0.0,0.0,0.989902,0.003293,0.005748,0.001058,0.056957,0.842077,0.100966
WP_044026075.1,0.0044,0.2166,0.0002,0.7789,0.0,0.0,0.00052,6.2e-05,0.999228,0.00019,0.003763,0.996075,0.000161
WP_078055806.1,0.0,0.0,0.0,1.0,0.0,0.0,0.024071,0.000367,0.776842,0.198721,0.99939,0.000484,0.000126
WP_078055807.1,0.0,0.0129,0.0,0.9871,0.0,0.0,0.199239,0.000806,0.091148,0.708807,0.217154,0.769191,0.013655
WP_078055823.1,0.0,0.9999,0.0,0.0001,0.0,0.0,0.893385,0.052784,0.023631,0.0302,5e-06,0.999994,1e-06
WP_078055836.1,0.0001,0.0022,0.0001,0.9976,0.0,0.0,0.594169,0.004119,0.009753,0.391958,0.775207,0.223123,0.00167
WP_078055839.1,0.0004,0.8961,0.0159,0.0875,0.0,0.0,0.001204,0.000156,0.996378,0.002261,0.002698,0.997277,2.5e-05
WP_078055857.1,0.0,0.0008,0.0015,0.9978,0.0,0.0,0.214619,0.002373,0.094235,0.688773,0.440253,0.542508,0.017239
WP_088811412.1,0.0002,0.9959,0.0,0.0039,0.0,0.0,0.496223,0.113035,0.13654,0.254202,0.883479,0.116474,4.6e-05
WP_103245960.1,0.9719,0.0221,0.0008,0.0052,0.0,0.0,0.875685,0.093718,0.001809,0.028789,0.99085,0.00518,0.00397
WP_103245977.1,0.9181,0.0792,0.0,0.0027,0.0,0.0,0.908581,0.06526,0.002812,0.023347,0.995003,0.003479,0.001519
WP_103262259.1,0.9413,0.0587,0.0,0.0,0.0,0.0,0.877606,0.011504,0.094311,0.016579,0.762495,0.233982,0.003523
WP_106873653.1,0.0001,0.3141,0.0091,0.6767,0.0,0.0,0.152851,0.020279,0.512346,0.314524,0.128579,0.862314,0.009107
WP_179135043.1,0.0008,0.2621,0.0002,0.7369,0.0,0.0,0.613505,0.001001,0.035029,0.350465,0.029602,0.967936,0.002462
WP_258091373.1,0.0002,0.9988,0.0009,0.0001,0.0,0.0,0.988552,0.009432,0.000733,0.001284,0.774023,0.223551,0.002427
WP_370458382.1,0.0001,0.1559,0.0041,0.8399,0.0,0.0,0.255625,0.027713,0.139508,0.577153,0.000524,0.997711,0.001765
WP_372842190.1,0.0,0.0003,0.0,0.9997,0.0,0.0,0.796071,0.003504,0.009338,0.191087,0.93116,0.068092,0.000747
