antigen30|P65288|BX571856.1|mhcii|seq9729	antigen30|P65288|BX571856.1|mhcii|seq9729
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq1284
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq1281
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq1282
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq5314
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq1283
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq5315
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq5316
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq5317
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq5318
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq4235
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq4236
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq4237
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq8973
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq4238
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq8974
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq8975
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq1008
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq8976
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq1009
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq6897
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq8977
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq1010
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq6898
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq8978
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq1011
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq1012
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq7962
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq7963
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq7964
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq1279
antigen30|P65288|BX571856.1|mhcii|seq1284	antigen30|P65288|BX571856.1|mhcii|seq1280
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq1316
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq1317
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq1318
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq1315
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq8653
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq2796
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq7566
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq8650
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq8652
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq2795
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq7565
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq8654
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq2797
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq7567
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq8655
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq2798
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq7568
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq8656
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq2799
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq7569
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq7564
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq8651
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq7563
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq9389
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq9386
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq9387
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq9388
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq9390
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq9391
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq9392
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq474
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq475
antigen30|P65288|BX571856.1|mhcii|seq1316	antigen30|P65288|BX571856.1|mhcii|seq476
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq1412
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq1409
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq7297
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq1410
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq7298
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq1411
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq4963
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq7299
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq4964
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq7300
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq1413
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq4965
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq1350
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq1414
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq1351
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq1415
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq4679
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq1352
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq4680
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq1353
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq1901
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq1902
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq1903
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq1904
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq1905
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq1906
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq4826
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq4827
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq4828
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq4829
antigen30|P65288|BX571856.1|mhcii|seq1412	antigen30|P65288|BX571856.1|mhcii|seq4830
antigen30|P65288|BX571856.1|mhcii|seq9459	antigen30|P65288|BX571856.1|mhcii|seq9459
antigen30|P65288|BX571856.1|mhcii|seq9459	antigen30|P65288|BX571856.1|mhcii|seq9460
antigen30|P65288|BX571856.1|mhcii|seq9459	antigen30|P65288|BX571856.1|mhcii|seq9461
antigen30|P65288|BX571856.1|mhcii|seq1044	antigen30|P65288|BX571856.1|mhcii|seq1044
antigen30|P65288|BX571856.1|mhcii|seq1044	antigen30|P65288|BX571856.1|mhcii|seq1045
antigen30|P65288|BX571856.1|mhcii|seq1588	antigen30|P65288|BX571856.1|mhcii|seq1588
antigen30|P65288|BX571856.1|mhcii|seq1588	antigen30|P65288|BX571856.1|mhcii|seq6051
antigen30|P65288|BX571856.1|mhcii|seq1588	antigen30|P65288|BX571856.1|mhcii|seq6052
antigen30|P65288|BX571856.1|mhcii|seq1588	antigen30|P65288|BX571856.1|mhcii|seq6053
antigen30|P65288|BX571856.1|mhcii|seq1588	antigen30|P65288|BX571856.1|mhcii|seq6054
antigen30|P65288|BX571856.1|mhcii|seq1588	antigen30|P65288|BX571856.1|mhcii|seq6055
antigen30|P65288|BX571856.1|mhcii|seq1588	antigen30|P65288|BX571856.1|mhcii|seq3944
antigen30|P65288|BX571856.1|mhcii|seq1588	antigen30|P65288|BX571856.1|mhcii|seq6056
antigen30|P65288|BX571856.1|mhcii|seq1588	antigen30|P65288|BX571856.1|mhcii|seq3945
antigen30|P65288|BX571856.1|mhcii|seq1588	antigen30|P65288|BX571856.1|mhcii|seq3946
antigen30|P65288|BX571856.1|mhcii|seq1588	antigen30|P65288|BX571856.1|mhcii|seq1585
antigen30|P65288|BX571856.1|mhcii|seq1588	antigen30|P65288|BX571856.1|mhcii|seq1586
antigen30|P65288|BX571856.1|mhcii|seq1588	antigen30|P65288|BX571856.1|mhcii|seq1587
antigen30|P65288|BX571856.1|mhcii|seq1588	antigen30|P65288|BX571856.1|mhcii|seq1589
antigen30|P65288|BX571856.1|mhcii|seq1588	antigen30|P65288|BX571856.1|mhcii|seq1590
antigen30|P65288|BX571856.1|mhcii|seq1588	antigen30|P65288|BX571856.1|mhcii|seq2302
antigen30|P65288|BX571856.1|mhcii|seq1588	antigen30|P65288|BX571856.1|mhcii|seq2303
antigen30|P65288|BX571856.1|mhcii|seq1588	antigen30|P65288|BX571856.1|mhcii|seq2304
antigen30|P65288|BX571856.1|mhcii|seq1972	antigen30|P65288|BX571856.1|mhcii|seq1972
antigen30|P65288|BX571856.1|mhcii|seq1972	antigen30|P65288|BX571856.1|mhcii|seq1973
antigen30|P65288|BX571856.1|mhcii|seq2676	antigen30|P65288|BX571856.1|mhcii|seq2676
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq3284
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq737
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq738
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq739
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq4067
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq321
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq740
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq4068
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq322
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq741
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq4069
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq323
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq4070
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq324
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq4071
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq325
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq3016
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq267
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq3017
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq268
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq3018
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq3280
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq3281
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq3282
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq3283
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq3285
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq6613
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq3286
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq5942
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq6614
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq3287
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq6615
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq3160
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq3288
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq6616
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq3161
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq6617
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq3162
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq3163
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq3164
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq3165
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq3166
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq735
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq3167
antigen30|P65288|BX571856.1|mhcii|seq3284	antigen30|P65288|BX571856.1|mhcii|seq736
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq7220
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq1734
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq1732
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq1733
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq1735
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq1736
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq1391
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq1392
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq1393
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq1394
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq1395
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq3986
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq7218
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq3987
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq7219
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq3988
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq3989
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq3990
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq3991
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq7221
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq5242
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq5244
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq5243
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq5245
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq5246
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq9535
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq9537
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq9534
antigen30|P65288|BX571856.1|mhcii|seq7220	antigen30|P65288|BX571856.1|mhcii|seq9536
antigen30|P65288|BX571856.1|mhcii|seq8724	antigen30|P65288|BX571856.1|mhcii|seq8724
antigen30|P65288|BX571856.1|mhcii|seq9204	antigen30|P65288|BX571856.1|mhcii|seq9204
antigen30|P65288|BX571856.1|mhcii|seq9684	antigen30|P65288|BX571856.1|mhcii|seq9684
antigen30|P65288|BX571856.1|mhcii|seq9684	antigen30|P65288|BX571856.1|mhcii|seq9685
antigen30|P65288|BX571856.1|mhcii|seq9684	antigen30|P65288|BX571856.1|mhcii|seq9686
antigen30|P65288|BX571856.1|mhcii|seq9684	antigen30|P65288|BX571856.1|mhcii|seq9887
antigen30|P65288|BX571856.1|mhcii|seq9684	antigen30|P65288|BX571856.1|mhcii|seq9886
antigen30|P65288|BX571856.1|mhcii|seq9684	antigen30|P65288|BX571856.1|mhcii|seq9888
antigen30|P65288|BX571856.1|mhcii|seq9716	antigen30|P65288|BX571856.1|mhcii|seq9716
antigen30|P65288|BX571856.1|mhcii|seq9716	antigen30|P65288|BX571856.1|mhcii|seq8877
antigen30|P65288|BX571856.1|mhcii|seq9716	antigen30|P65288|BX571856.1|mhcii|seq3822
antigen30|P65288|BX571856.1|mhcii|seq9716	antigen30|P65288|BX571856.1|mhcii|seq9714
antigen30|P65288|BX571856.1|mhcii|seq9716	antigen30|P65288|BX571856.1|mhcii|seq8875
antigen30|P65288|BX571856.1|mhcii|seq9716	antigen30|P65288|BX571856.1|mhcii|seq9715
antigen30|P65288|BX571856.1|mhcii|seq9716	antigen30|P65288|BX571856.1|mhcii|seq8876
antigen30|P65288|BX571856.1|mhcii|seq9716	antigen30|P65288|BX571856.1|mhcii|seq9717
antigen30|P65288|BX571856.1|mhcii|seq9716	antigen30|P65288|BX571856.1|mhcii|seq8878
antigen30|P65288|BX571856.1|mhcii|seq9716	antigen30|P65288|BX571856.1|mhcii|seq3821
antigen30|P65288|BX571856.1|mhcii|seq9716	antigen30|P65288|BX571856.1|mhcii|seq2255
antigen30|P65288|BX571856.1|mhcii|seq9716	antigen30|P65288|BX571856.1|mhcii|seq3398
antigen30|P65288|BX571856.1|mhcii|seq9716	antigen30|P65288|BX571856.1|mhcii|seq2254
antigen30|P65288|BX571856.1|mhcii|seq3701	antigen30|P65288|BX571856.1|mhcii|seq3701
antigen30|P65288|BX571856.1|mhcii|seq6933	antigen30|P65288|BX571856.1|mhcii|seq6933
antigen30|P65288|BX571856.1|mhcii|seq7189	antigen30|P65288|BX571856.1|mhcii|seq7189
antigen30|P65288|BX571856.1|mhcii|seq7189	antigen30|P65288|BX571856.1|mhcii|seq7188
antigen30|P65288|BX571856.1|mhcii|seq7189	antigen30|P65288|BX571856.1|mhcii|seq7190
antigen30|P65288|BX571856.1|mhcii|seq7189	antigen30|P65288|BX571856.1|mhcii|seq7191
antigen30|P65288|BX571856.1|mhcii|seq7189	antigen30|P65288|BX571856.1|mhcii|seq7192
antigen30|P65288|BX571856.1|mhcii|seq7189	antigen30|P65288|BX571856.1|mhcii|seq1839
antigen30|P65288|BX571856.1|mhcii|seq7189	antigen30|P65288|BX571856.1|mhcii|seq4166
antigen30|P65288|BX571856.1|mhcii|seq7189	antigen30|P65288|BX571856.1|mhcii|seq4167
antigen30|P65288|BX571856.1|mhcii|seq7189	antigen30|P65288|BX571856.1|mhcii|seq4168
antigen30|P65288|BX571856.1|mhcii|seq7189	antigen30|P65288|BX571856.1|mhcii|seq1837
antigen30|P65288|BX571856.1|mhcii|seq7189	antigen30|P65288|BX571856.1|mhcii|seq1838
antigen30|P65288|BX571856.1|mhcii|seq7189	antigen30|P65288|BX571856.1|mhcii|seq3791
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq7317
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq5409
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq5410
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq5411
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq5412
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq5413
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq7013
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq7989
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq5414
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq7014
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq7990
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq5415
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq7313
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq7314
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq1651
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq204
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq7315
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq1652
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq205
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq7316
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq1653
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq206
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq1654
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq207
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq7318
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq1655
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq208
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq7319
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq1656
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq7320
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq7321
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq2590
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq2591
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq2592
antigen30|P65288|BX571856.1|mhcii|seq7317	antigen30|P65288|BX571856.1|mhcii|seq5408
antigen30|P65288|BX571856.1|mhcii|seq7477	antigen30|P65288|BX571856.1|mhcii|seq7477
antigen30|P65288|BX571856.1|mhcii|seq7477	antigen30|P65288|BX571856.1|mhcii|seq3973
antigen30|P65288|BX571856.1|mhcii|seq7477	antigen30|P65288|BX571856.1|mhcii|seq302
