antigen63|P65177|CP002114.3|bcell|seq5	antigen63|P65177|CP002114.3|bcell|seq5
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen137|Q5HHB7|CP002114.3|bcell|seq12
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen7|Q99WM3|CP002114.3|bcell|seq13
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen99|Q2YT14|CP002114.3|bcell|seq6
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen161|P99154|CP002114.3|bcell|seq2
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen153|Q6GHG2|CP002114.3|bcell|seq2
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen181|P66998|CP002114.3|bcell|seq8
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen150|O50581|CP002114.3|bcell|seq5
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen44|Q6GD73|CP002114.3|bcell|seq3
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen89|Q2YU53|CP002114.3|bcell|seq5
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen128|Q7A0H9|CP002114.3|bcell|seq3
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen113|Q2FKQ5|CP002114.3|bcell|seq7
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen49|Q6GJN0|CP002114.3|bcell|seq6
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen36|Q6GAB5|CP002114.3|bcell|seq5
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen13|Q6GHM6|CP002114.3|bcell|seq2
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen45|Q6GJE0|CP002114.3|bcell|seq4
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen4|Q2YSI3|CP002114.3|bcell|seq6
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen198|Q9ZEH3|CP002114.3|bcell|seq2
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen98|A5IVY0|CP002114.3|bcell|seq8
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen115|Q7A7G0|CP002114.3|bcell|seq6
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen29|P67371|CP002114.3|bcell|seq2
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen131|Q2YXC9|CP002114.3|bcell|seq2
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen48|Q936F2|CP002114.3|bcell|seq6
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen20|Q5HHK8|CP002114.3|bcell|seq4
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen165|P65407|CP002114.3|bcell|seq3
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen180|P99070|CP002114.3|bcell|seq10
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen82|A7X4V7|CP002114.3|bcell|seq7
antigen73|A8Z3N5|CP002114.3|bcell|seq2	antigen71|Q6GKT7|CP002114.3|bcell|seq6
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen80|Q5HG90|CP002114.3|bcell|seq4
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen20|Q5HHK8|CP002114.3|bcell|seq6
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen198|Q9ZEH3|CP002114.3|bcell|seq8
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen68|Q2FJK1|CP002114.3|bcell|seq2
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen80|Q5HG90|CP002114.3|bcell|seq5
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen43|P06886|CP002114.3|bcell|seq2
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen34|Q6GC27|CP002114.3|bcell|seq3
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen43|P06886|CP002114.3|bcell|seq3
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen131|Q2YXC9|CP002114.3|bcell|seq8
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen46|Q2YWH4|CP002114.3|bcell|seq10
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen129|P63980|CP002114.3|bcell|seq2
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen29|P67371|CP002114.3|bcell|seq10
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen37|Q2YY04|CP002114.3|bcell|seq6
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen10|Q2G023|CP002114.3|bcell|seq4
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen68|Q2FJK1|CP002114.3|bcell|seq5
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen34|Q6GC27|CP002114.3|bcell|seq5
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen73|A8Z3N5|CP002114.3|bcell|seq6
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen80|Q5HG90|CP002114.3|bcell|seq8
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen194|Q2FEK3|CP002114.3|bcell|seq10
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen71|Q6GKT7|CP002114.3|bcell|seq11
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen10|Q2G023|CP002114.3|bcell|seq5
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen194|Q2FEK3|CP002114.3|bcell|seq11
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen121|Q99U50|CP002114.3|bcell|seq4
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen168|A0A0H3K6Z9|CP002114.3|bcell|seq6
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen68|Q2FJK1|CP002114.3|bcell|seq7
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen192|P30329|CP002114.3|bcell|seq3
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen194|Q2FEK3|CP002114.3|bcell|seq12
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen33|Q2FWH7|CP002114.3|bcell|seq3
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen194|Q2FEK3|CP002114.3|bcell|seq13
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen121|Q99U50|CP002114.3|bcell|seq6
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen137|Q5HHB7|CP002114.3|bcell|seq2
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen168|A0A0H3K6Z9|CP002114.3|bcell|seq8
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen194|Q2FEK3|CP002114.3|bcell|seq14
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen129|P63980|CP002114.3|bcell|seq7
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen134|A7X1P4|CP002114.3|bcell|seq4
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen7|Q99WM3|CP002114.3|bcell|seq4
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen132|Q2YV11|CP002114.3|bcell|seq10
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen168|A0A0H3K6Z9|CP002114.3|bcell|seq9
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen22|Q2FV63|CP002114.3|bcell|seq3
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen140|Q7A417|CP002114.3|bcell|seq5
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen119|Q99UI1|CP002114.3|bcell|seq3
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen132|Q2YV11|CP002114.3|bcell|seq11
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen22|Q2FV63|CP002114.3|bcell|seq4
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen5|Q7A768|CP002114.3|bcell|seq6
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen129|P63980|CP002114.3|bcell|seq9
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen140|Q7A417|CP002114.3|bcell|seq6
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen134|A7X1P4|CP002114.3|bcell|seq6
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen119|Q99UI1|CP002114.3|bcell|seq4
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen28|A6U0V5|CP002114.3|bcell|seq4
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen2|A7X1Y9|CP002114.3|bcell|seq2
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen61|Q6GIN8|CP002114.3|bcell|seq5
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen5|Q7A768|CP002114.3|bcell|seq7
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen134|A7X1P4|CP002114.3|bcell|seq7
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen137|Q5HHB7|CP002114.3|bcell|seq6
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen194|Q2FEK3|CP002114.3|bcell|seq18
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen129|P63980|CP002114.3|bcell|seq11
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen140|Q7A417|CP002114.3|bcell|seq8
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen7|Q99WM3|CP002114.3|bcell|seq8
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen112|Q99V03|CP002114.3|bcell|seq6
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen5|Q7A768|CP002114.3|bcell|seq9
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen129|P63980|CP002114.3|bcell|seq12
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen7|Q99WM3|CP002114.3|bcell|seq9
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen95|Q7A7B2|CP002114.3|bcell|seq9
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen134|A7X1P4|CP002114.3|bcell|seq10
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen28|A6U0V5|CP002114.3|bcell|seq8
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen61|Q6GIN8|CP002114.3|bcell|seq9
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen111|A5ISH9|CP002114.3|bcell|seq9
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen7|Q99WM3|CP002114.3|bcell|seq11
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen28|A6U0V5|CP002114.3|bcell|seq9
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen181|P66998|CP002114.3|bcell|seq5
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen112|Q99V03|CP002114.3|bcell|seq9
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen5|Q7A768|CP002114.3|bcell|seq12
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen149|Q99QV7|CP002114.3|bcell|seq6
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen181|P66998|CP002114.3|bcell|seq6
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen61|Q6GIN8|CP002114.3|bcell|seq11
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen112|Q99V03|CP002114.3|bcell|seq10
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen63|P65177|CP002114.3|bcell|seq7
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen181|P66998|CP002114.3|bcell|seq7
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen49|Q6GJN0|CP002114.3|bcell|seq2
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen156|A8YZL5|CP002114.3|bcell|seq6
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen150|O50581|CP002114.3|bcell|seq4
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen89|Q2YU53|CP002114.3|bcell|seq3
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen137|Q5HHB7|CP002114.3|bcell|seq13
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen119|Q99UI1|CP002114.3|bcell|seq12
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen84|A5ITJ2|CP002114.3|bcell|seq7
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen99|Q2YT14|CP002114.3|bcell|seq7
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen134|A7X1P4|CP002114.3|bcell|seq15
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen137|Q5HHB7|CP002114.3|bcell|seq14
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen119|Q99UI1|CP002114.3|bcell|seq13
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen7|Q99WM3|CP002114.3|bcell|seq15
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen149|Q99QV7|CP002114.3|bcell|seq9
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen153|Q6GHG2|CP002114.3|bcell|seq3
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen61|Q6GIN8|CP002114.3|bcell|seq14
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen113|Q2FKQ5|CP002114.3|bcell|seq6
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen161|P99154|CP002114.3|bcell|seq4
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen134|A7X1P4|CP002114.3|bcell|seq16
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen137|Q5HHB7|CP002114.3|bcell|seq15
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen119|Q99UI1|CP002114.3|bcell|seq14
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen84|A5ITJ2|CP002114.3|bcell|seq9
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen49|Q6GJN0|CP002114.3|bcell|seq5
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen137|Q5HHB7|CP002114.3|bcell|seq16
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen119|Q99UI1|CP002114.3|bcell|seq15
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen4|Q2YSI3|CP002114.3|bcell|seq2
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen42|A5IPD1|CP002114.3|bcell|seq2
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen61|Q6GIN8|CP002114.3|bcell|seq16
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen84|A5ITJ2|CP002114.3|bcell|seq10
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen128|Q7A0H9|CP002114.3|bcell|seq4
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen99|Q2YT14|CP002114.3|bcell|seq10
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen150|O50581|CP002114.3|bcell|seq8
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen181|P66998|CP002114.3|bcell|seq12
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen61|Q6GIN8|CP002114.3|bcell|seq17
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen49|Q6GJN0|CP002114.3|bcell|seq7
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen115|Q7A7G0|CP002114.3|bcell|seq2
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen36|Q6GAB5|CP002114.3|bcell|seq6
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen89|Q2YU53|CP002114.3|bcell|seq8
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen4|Q2YSI3|CP002114.3|bcell|seq4
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen180|P99070|CP002114.3|bcell|seq3
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen61|Q6GIN8|CP002114.3|bcell|seq18
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen113|Q2FKQ5|CP002114.3|bcell|seq10
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen161|P99154|CP002114.3|bcell|seq8
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen180|P99070|CP002114.3|bcell|seq4
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen48|Q936F2|CP002114.3|bcell|seq2
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen99|Q2YT14|CP002114.3|bcell|seq13
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen45|Q6GJE0|CP002114.3|bcell|seq5
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen44|Q6GD73|CP002114.3|bcell|seq9
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen180|P99070|CP002114.3|bcell|seq5
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen115|Q7A7G0|CP002114.3|bcell|seq5
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen36|Q6GAB5|CP002114.3|bcell|seq9
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen13|Q6GHM6|CP002114.3|bcell|seq5
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen44|Q6GD73|CP002114.3|bcell|seq10
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen46|Q2YWH4|CP002114.3|bcell|seq2
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen36|Q6GAB5|CP002114.3|bcell|seq10
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen106|A0A0H3K9F2|CP002114.3|bcell|seq2
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen48|Q936F2|CP002114.3|bcell|seq5
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen98|A5IVY0|CP002114.3|bcell|seq9
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen115|Q7A7G0|CP002114.3|bcell|seq7
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen29|P67371|CP002114.3|bcell|seq3
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen194|Q2FEK3|CP002114.3|bcell|seq3
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen46|Q2YWH4|CP002114.3|bcell|seq4
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen48|Q936F2|CP002114.3|bcell|seq7
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen98|A5IVY0|CP002114.3|bcell|seq11
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen46|Q2YWH4|CP002114.3|bcell|seq5
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen71|Q6GKT7|CP002114.3|bcell|seq5
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen29|P67371|CP002114.3|bcell|seq5
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen13|Q6GHM6|CP002114.3|bcell|seq9
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen164|Q6GIM9|CP002114.3|bcell|seq3
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen29|P67371|CP002114.3|bcell|seq6
antigen80|Q5HG90|CP002114.3|bcell|seq4	antigen106|A0A0H3K9F2|CP002114.3|bcell|seq6
antigen194|Q2FEK3|CP002114.3|bcell|seq6	antigen194|Q2FEK3|CP002114.3|bcell|seq6
antigen46|Q2YWH4|CP002114.3|bcell|seq7	antigen46|Q2YWH4|CP002114.3|bcell|seq7
antigen115|Q7A7G0|CP002114.3|bcell|seq11	antigen115|Q7A7G0|CP002114.3|bcell|seq11
antigen164|Q6GIM9|CP002114.3|bcell|seq4	antigen164|Q6GIM9|CP002114.3|bcell|seq4
antigen71|Q6GKT7|CP002114.3|bcell|seq7	antigen71|Q6GKT7|CP002114.3|bcell|seq7
antigen29|P67371|CP002114.3|bcell|seq7	antigen29|P67371|CP002114.3|bcell|seq7
antigen37|Q2YY04|CP002114.3|bcell|seq3	antigen37|Q2YY04|CP002114.3|bcell|seq3
antigen132|Q2YV11|CP002114.3|bcell|seq2	antigen132|Q2YV11|CP002114.3|bcell|seq2
antigen131|Q2YXC9|CP002114.3|bcell|seq6	antigen131|Q2YXC9|CP002114.3|bcell|seq6
antigen14|A5IRD0|CP002114.3|bcell|seq2	antigen14|A5IRD0|CP002114.3|bcell|seq2
antigen48|Q936F2|CP002114.3|bcell|seq10	antigen48|Q936F2|CP002114.3|bcell|seq10
antigen34|Q6GC27|CP002114.3|bcell|seq2	antigen34|Q6GC27|CP002114.3|bcell|seq2
antigen73|A8Z3N5|CP002114.3|bcell|seq3	antigen73|A8Z3N5|CP002114.3|bcell|seq3
antigen194|Q2FEK3|CP002114.3|bcell|seq7	antigen194|Q2FEK3|CP002114.3|bcell|seq7
antigen46|Q2YWH4|CP002114.3|bcell|seq8	antigen46|Q2YWH4|CP002114.3|bcell|seq8
antigen115|Q7A7G0|CP002114.3|bcell|seq12	antigen115|Q7A7G0|CP002114.3|bcell|seq12
antigen164|Q6GIM9|CP002114.3|bcell|seq5	antigen164|Q6GIM9|CP002114.3|bcell|seq5
antigen71|Q6GKT7|CP002114.3|bcell|seq8	antigen71|Q6GKT7|CP002114.3|bcell|seq8
antigen29|P67371|CP002114.3|bcell|seq8	antigen29|P67371|CP002114.3|bcell|seq8
antigen37|Q2YY04|CP002114.3|bcell|seq4	antigen37|Q2YY04|CP002114.3|bcell|seq4
antigen10|Q2G023|CP002114.3|bcell|seq2	antigen10|Q2G023|CP002114.3|bcell|seq2
antigen132|Q2YV11|CP002114.3|bcell|seq3	antigen132|Q2YV11|CP002114.3|bcell|seq3
antigen198|Q9ZEH3|CP002114.3|bcell|seq9	antigen198|Q9ZEH3|CP002114.3|bcell|seq9
antigen168|A0A0H3K6Z9|CP002114.3|bcell|seq2	antigen168|A0A0H3K6Z9|CP002114.3|bcell|seq2
antigen68|Q2FJK1|CP002114.3|bcell|seq3	antigen68|Q2FJK1|CP002114.3|bcell|seq3
antigen131|Q2YXC9|CP002114.3|bcell|seq7	antigen131|Q2YXC9|CP002114.3|bcell|seq7
antigen48|Q936F2|CP002114.3|bcell|seq11	antigen48|Q936F2|CP002114.3|bcell|seq11
antigen73|A8Z3N5|CP002114.3|bcell|seq4	antigen73|A8Z3N5|CP002114.3|bcell|seq4
antigen80|Q5HG90|CP002114.3|bcell|seq6	antigen80|Q5HG90|CP002114.3|bcell|seq6
antigen194|Q2FEK3|CP002114.3|bcell|seq8	antigen194|Q2FEK3|CP002114.3|bcell|seq8
antigen46|Q2YWH4|CP002114.3|bcell|seq9	antigen46|Q2YWH4|CP002114.3|bcell|seq9
antigen92|A6U0U2|CP002114.3|bcell|seq2	antigen92|A6U0U2|CP002114.3|bcell|seq2
antigen71|Q6GKT7|CP002114.3|bcell|seq9	antigen71|Q6GKT7|CP002114.3|bcell|seq9
antigen29|P67371|CP002114.3|bcell|seq9	antigen29|P67371|CP002114.3|bcell|seq9
antigen10|Q2G023|CP002114.3|bcell|seq3	antigen10|Q2G023|CP002114.3|bcell|seq3
antigen198|Q9ZEH3|CP002114.3|bcell|seq10	antigen198|Q9ZEH3|CP002114.3|bcell|seq10
antigen168|A0A0H3K6Z9|CP002114.3|bcell|seq3	antigen168|A0A0H3K6Z9|CP002114.3|bcell|seq3
antigen68|Q2FJK1|CP002114.3|bcell|seq4	antigen68|Q2FJK1|CP002114.3|bcell|seq4
antigen14|A5IRD0|CP002114.3|bcell|seq4	antigen14|A5IRD0|CP002114.3|bcell|seq4
antigen48|Q936F2|CP002114.3|bcell|seq12	antigen48|Q936F2|CP002114.3|bcell|seq12
antigen34|Q6GC27|CP002114.3|bcell|seq4	antigen34|Q6GC27|CP002114.3|bcell|seq4
antigen73|A8Z3N5|CP002114.3|bcell|seq5	antigen73|A8Z3N5|CP002114.3|bcell|seq5
antigen80|Q5HG90|CP002114.3|bcell|seq7	antigen80|Q5HG90|CP002114.3|bcell|seq7
antigen194|Q2FEK3|CP002114.3|bcell|seq9	antigen194|Q2FEK3|CP002114.3|bcell|seq9
antigen121|Q99U50|CP002114.3|bcell|seq2	antigen121|Q99U50|CP002114.3|bcell|seq2
antigen71|Q6GKT7|CP002114.3|bcell|seq10	antigen71|Q6GKT7|CP002114.3|bcell|seq10
antigen132|Q2YV11|CP002114.3|bcell|seq5	antigen132|Q2YV11|CP002114.3|bcell|seq5
antigen198|Q9ZEH3|CP002114.3|bcell|seq11	antigen198|Q9ZEH3|CP002114.3|bcell|seq11
antigen168|A0A0H3K6Z9|CP002114.3|bcell|seq4	antigen168|A0A0H3K6Z9|CP002114.3|bcell|seq4
antigen131|Q2YXC9|CP002114.3|bcell|seq9	antigen131|Q2YXC9|CP002114.3|bcell|seq9
antigen14|A5IRD0|CP002114.3|bcell|seq5	antigen14|A5IRD0|CP002114.3|bcell|seq5
antigen121|Q99U50|CP002114.3|bcell|seq3	antigen121|Q99U50|CP002114.3|bcell|seq3
antigen129|P63980|CP002114.3|bcell|seq3	antigen129|P63980|CP002114.3|bcell|seq3
antigen92|A6U0U2|CP002114.3|bcell|seq4	antigen92|A6U0U2|CP002114.3|bcell|seq4
antigen29|P67371|CP002114.3|bcell|seq11	antigen29|P67371|CP002114.3|bcell|seq11
antigen37|Q2YY04|CP002114.3|bcell|seq7	antigen37|Q2YY04|CP002114.3|bcell|seq7
antigen43|P06886|CP002114.3|bcell|seq5	antigen43|P06886|CP002114.3|bcell|seq5
antigen132|Q2YV11|CP002114.3|bcell|seq6	antigen132|Q2YV11|CP002114.3|bcell|seq6
antigen131|Q2YXC9|CP002114.3|bcell|seq10	antigen131|Q2YXC9|CP002114.3|bcell|seq10
antigen192|P30329|CP002114.3|bcell|seq2	antigen192|P30329|CP002114.3|bcell|seq2
antigen34|Q6GC27|CP002114.3|bcell|seq6	antigen34|Q6GC27|CP002114.3|bcell|seq6
antigen80|Q5HG90|CP002114.3|bcell|seq9	antigen80|Q5HG90|CP002114.3|bcell|seq9
antigen129|P63980|CP002114.3|bcell|seq4	antigen129|P63980|CP002114.3|bcell|seq4
antigen92|A6U0U2|CP002114.3|bcell|seq5	antigen92|A6U0U2|CP002114.3|bcell|seq5
antigen37|Q2YY04|CP002114.3|bcell|seq8	antigen37|Q2YY04|CP002114.3|bcell|seq8
antigen10|Q2G023|CP002114.3|bcell|seq6	antigen10|Q2G023|CP002114.3|bcell|seq6
antigen132|Q2YV11|CP002114.3|bcell|seq7	antigen132|Q2YV11|CP002114.3|bcell|seq7
antigen33|Q2FWH7|CP002114.3|bcell|seq2	antigen33|Q2FWH7|CP002114.3|bcell|seq2
antigen131|Q2YXC9|CP002114.3|bcell|seq11	antigen131|Q2YXC9|CP002114.3|bcell|seq11
antigen169|Q7A0H5|CP002114.3|bcell|seq2	antigen169|Q7A0H5|CP002114.3|bcell|seq2
antigen34|Q6GC27|CP002114.3|bcell|seq7	antigen34|Q6GC27|CP002114.3|bcell|seq7
antigen5|Q7A768|CP002114.3|bcell|seq2	antigen5|Q7A768|CP002114.3|bcell|seq2
antigen139|P65968|CP002114.3|bcell|seq2	antigen139|P65968|CP002114.3|bcell|seq2
antigen121|Q99U50|CP002114.3|bcell|seq5	antigen121|Q99U50|CP002114.3|bcell|seq5
antigen129|P63980|CP002114.3|bcell|seq5	antigen129|P63980|CP002114.3|bcell|seq5
antigen92|A6U0U2|CP002114.3|bcell|seq6	antigen92|A6U0U2|CP002114.3|bcell|seq6
antigen140|Q7A417|CP002114.3|bcell|seq2	antigen140|Q7A417|CP002114.3|bcell|seq2
antigen134|A7X1P4|CP002114.3|bcell|seq2	antigen134|A7X1P4|CP002114.3|bcell|seq2
antigen10|Q2G023|CP002114.3|bcell|seq7	antigen10|Q2G023|CP002114.3|bcell|seq7
antigen7|Q99WM3|CP002114.3|bcell|seq2	antigen7|Q99WM3|CP002114.3|bcell|seq2
antigen132|Q2YV11|CP002114.3|bcell|seq8	antigen132|Q2YV11|CP002114.3|bcell|seq8
antigen168|A0A0H3K6Z9|CP002114.3|bcell|seq7	antigen168|A0A0H3K6Z9|CP002114.3|bcell|seq7
