antigen139|P65968|BX571857.1|mhcii|seq1451	antigen139|P65968|BX571857.1|mhcii|seq1451
antigen139|P65968|BX571857.1|mhcii|seq481	antigen139|P65968|BX571857.1|mhcii|seq482
antigen139|P65968|BX571857.1|mhcii|seq481	antigen139|P65968|BX571857.1|mhcii|seq483
antigen139|P65968|BX571857.1|mhcii|seq481	antigen139|P65968|BX571857.1|mhcii|seq771
antigen139|P65968|BX571857.1|mhcii|seq481	antigen139|P65968|BX571857.1|mhcii|seq772
antigen139|P65968|BX571857.1|mhcii|seq481	antigen139|P65968|BX571857.1|mhcii|seq1101
antigen139|P65968|BX571857.1|mhcii|seq481	antigen139|P65968|BX571857.1|mhcii|seq1102
antigen139|P65968|BX571857.1|mhcii|seq481	antigen139|P65968|BX571857.1|mhcii|seq1103
antigen139|P65968|BX571857.1|mhcii|seq481	antigen139|P65968|BX571857.1|mhcii|seq1012
antigen139|P65968|BX571857.1|mhcii|seq481	antigen139|P65968|BX571857.1|mhcii|seq1013
antigen139|P65968|BX571857.1|mhcii|seq481	antigen139|P65968|BX571857.1|mhcii|seq1014
antigen139|P65968|BX571857.1|mhcii|seq481	antigen139|P65968|BX571857.1|mhcii|seq857
antigen139|P65968|BX571857.1|mhcii|seq481	antigen139|P65968|BX571857.1|mhcii|seq858
antigen139|P65968|BX571857.1|mhcii|seq481	antigen139|P65968|BX571857.1|mhcii|seq859
antigen139|P65968|BX571857.1|mhcii|seq481	antigen139|P65968|BX571857.1|mhcii|seq860
antigen139|P65968|BX571857.1|mhcii|seq481	antigen139|P65968|BX571857.1|mhcii|seq861
antigen139|P65968|BX571857.1|mhcii|seq481	antigen139|P65968|BX571857.1|mhcii|seq478
antigen139|P65968|BX571857.1|mhcii|seq481	antigen139|P65968|BX571857.1|mhcii|seq862
antigen139|P65968|BX571857.1|mhcii|seq481	antigen139|P65968|BX571857.1|mhcii|seq1118
antigen139|P65968|BX571857.1|mhcii|seq481	antigen139|P65968|BX571857.1|mhcii|seq479
antigen139|P65968|BX571857.1|mhcii|seq481	antigen139|P65968|BX571857.1|mhcii|seq480
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq609
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq1281
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq1345
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq1282
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq1283
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq1284
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq101
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq1285
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq102
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq103
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq104
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq264
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq105
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq265
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq266
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq267
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq1003
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq268
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq940
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq1004
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq1420
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq269
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq717
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq941
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq1005
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq718
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq942
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq1006
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq943
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq1007
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq1008
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq217
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq409
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq218
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq410
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq219
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq411
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq220
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq604
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq1340
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq221
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq605
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq1341
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq222
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq606
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq1342
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq607
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq1343
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq608
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq1280
antigen139|P65968|BX571857.1|mhcii|seq609	antigen139|P65968|BX571857.1|mhcii|seq1344
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq673
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq1223
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq1415
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq1224
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq1416
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq41
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq1225
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq1417
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq42
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq1418
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq43
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq1355
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq1419
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq44
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq1356
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq45
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq1325
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq1357
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq1326
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq1358
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq1327
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq1359
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq1328
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq1360
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq1329
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq818
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq1330
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq819
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq820
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq821
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq822
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq823
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq120
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq792
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq793
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq346
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq1050
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq347
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq1051
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq348
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq668
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq1052
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq349
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq669
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq1053
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq350
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq670
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq351
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq671
antigen139|P65968|BX571857.1|mhcii|seq673	antigen139|P65968|BX571857.1|mhcii|seq672
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq993
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq577
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq130
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq578
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq131
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq579
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq132
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq133
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq837
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq134
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq838
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq456
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq73
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq457
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq74
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq458
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq75
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq459
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq683
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq684
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq748
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq685
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq973
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq686
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq974
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq687
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq975
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq688
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq976
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq977
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq978
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq500
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq501
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq502
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq503
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq504
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq1400
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq1401
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq1402
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq1403
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq988
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq1404
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq989
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq1405
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq574
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq990
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq575
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq991
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq576
antigen139|P65968|BX571857.1|mhcii|seq993	antigen139|P65968|BX571857.1|mhcii|seq992
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1089
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1249
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq875
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1203
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1090
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1091
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1255
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1250
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1251
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1252
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1253
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1254
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq909
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq878
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq910
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq879
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq911
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq880
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq912
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq881
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq913
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1205
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1206
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1207
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1208
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1209
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq876
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq908
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq877
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1204
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq245
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq7
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq246
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq8
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1366
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq247
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq9
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1367
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq248
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq10
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1368
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq249
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq11
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1146
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1147
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1148
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1085
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1149
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1086
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1087
antigen139|P65968|BX571857.1|mhcii|seq1089	antigen139|P65968|BX571857.1|mhcii|seq1088
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq1185
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq427
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq172
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq428
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq173
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq429
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq174
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq654
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq175
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq655
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq1135
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq176
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq656
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq657
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq658
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq1235
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq1236
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq728
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq729
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq730
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq731
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq1180
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq1181
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq1182
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq1183
antigen139|P65968|BX571857.1|mhcii|seq1185	antigen139|P65968|BX571857.1|mhcii|seq1184
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq898
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq865
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq897
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq1121
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq866
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq1122
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq867
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq1123
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq484
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq868
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq1124
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq485
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq773
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq486
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq774
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq487
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq775
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq488
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq776
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq489
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq777
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq778
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq430
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq431
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq432
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq1104
antigen139|P65968|BX571857.1|mhcii|seq898	antigen139|P65968|BX571857.1|mhcii|seq1136
