antigen19|P68789|BX571856.1|mhcii|seq6121	antigen19|P68789|BX571856.1|mhcii|seq6121
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq4841
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq5034
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq323
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq4107
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq5035
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq324
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq5036
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq2984
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq5032
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq321
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq5029
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq318
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq5030
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq319
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq5031
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq320
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq5033
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq322
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq2985
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq5540
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq2988
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq5543
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq2987
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq5542
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq1423
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq1425
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq1424
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq1108
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq1109
antigen19|P68789|BX571856.1|mhcii|seq1107	antigen19|P68789|BX571856.1|mhcii|seq1110
antigen19|P68789|BX571856.1|mhcii|seq5523	antigen19|P68789|BX571856.1|mhcii|seq5523
antigen19|P68789|BX571856.1|mhcii|seq6003	antigen19|P68789|BX571856.1|mhcii|seq6003
antigen19|P68789|BX571856.1|mhcii|seq6003	antigen19|P68789|BX571856.1|mhcii|seq6004
antigen19|P68789|BX571856.1|mhcii|seq6227	antigen19|P68789|BX571856.1|mhcii|seq6227
antigen19|P68789|BX571856.1|mhcii|seq6227	antigen19|P68789|BX571856.1|mhcii|seq5358
antigen19|P68789|BX571856.1|mhcii|seq6227	antigen19|P68789|BX571856.1|mhcii|seq6226
antigen19|P68789|BX571856.1|mhcii|seq6227	antigen19|P68789|BX571856.1|mhcii|seq1443
antigen19|P68789|BX571856.1|mhcii|seq6227	antigen19|P68789|BX571856.1|mhcii|seq1442
antigen19|P68789|BX571856.1|mhcii|seq276	antigen19|P68789|BX571856.1|mhcii|seq276
antigen19|P68789|BX571856.1|mhcii|seq276	antigen19|P68789|BX571856.1|mhcii|seq3457
antigen19|P68789|BX571856.1|mhcii|seq276	antigen19|P68789|BX571856.1|mhcii|seq5156
antigen19|P68789|BX571856.1|mhcii|seq276	antigen19|P68789|BX571856.1|mhcii|seq248
antigen19|P68789|BX571856.1|mhcii|seq276	antigen19|P68789|BX571856.1|mhcii|seq3455
antigen19|P68789|BX571856.1|mhcii|seq276	antigen19|P68789|BX571856.1|mhcii|seq1676
antigen19|P68789|BX571856.1|mhcii|seq276	antigen19|P68789|BX571856.1|mhcii|seq1677
antigen19|P68789|BX571856.1|mhcii|seq276	antigen19|P68789|BX571856.1|mhcii|seq1678
antigen19|P68789|BX571856.1|mhcii|seq276	antigen19|P68789|BX571856.1|mhcii|seq4176
antigen19|P68789|BX571856.1|mhcii|seq276	antigen19|P68789|BX571856.1|mhcii|seq273
antigen19|P68789|BX571856.1|mhcii|seq276	antigen19|P68789|BX571856.1|mhcii|seq4177
antigen19|P68789|BX571856.1|mhcii|seq276	antigen19|P68789|BX571856.1|mhcii|seq274
antigen19|P68789|BX571856.1|mhcii|seq276	antigen19|P68789|BX571856.1|mhcii|seq4178
antigen19|P68789|BX571856.1|mhcii|seq276	antigen19|P68789|BX571856.1|mhcii|seq275
antigen19|P68789|BX571856.1|mhcii|seq276	antigen19|P68789|BX571856.1|mhcii|seq4179
antigen19|P68789|BX571856.1|mhcii|seq276	antigen19|P68789|BX571856.1|mhcii|seq4180
antigen19|P68789|BX571856.1|mhcii|seq276	antigen19|P68789|BX571856.1|mhcii|seq277
antigen19|P68789|BX571856.1|mhcii|seq276	antigen19|P68789|BX571856.1|mhcii|seq2357
antigen19|P68789|BX571856.1|mhcii|seq276	antigen19|P68789|BX571856.1|mhcii|seq278
antigen19|P68789|BX571856.1|mhcii|seq276	antigen19|P68789|BX571856.1|mhcii|seq2358
antigen19|P68789|BX571856.1|mhcii|seq276	antigen19|P68789|BX571856.1|mhcii|seq279
antigen19|P68789|BX571856.1|mhcii|seq276	antigen19|P68789|BX571856.1|mhcii|seq249
antigen19|P68789|BX571856.1|mhcii|seq276	antigen19|P68789|BX571856.1|mhcii|seq3456
antigen19|P68789|BX571856.1|mhcii|seq852	antigen19|P68789|BX571856.1|mhcii|seq852
antigen19|P68789|BX571856.1|mhcii|seq852	antigen19|P68789|BX571856.1|mhcii|seq853
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq6260
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq5438
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq5795
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq5418
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq5389
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq5796
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq5419
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq5390
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq5797
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq6122
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq5420
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq5391
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq5798
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq6123
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq5421
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq5392
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq5799
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq6124
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq5422
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq5393
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq2155
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq6257
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq5435
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq6258
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq5436
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq6259
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq5437
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq6261
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq5439
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq6262
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq5440
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq6263
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq5441
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq2942
antigen19|P68789|BX571856.1|mhcii|seq6260	antigen19|P68789|BX571856.1|mhcii|seq2943
antigen19|P68789|BX571856.1|mhcii|seq181	antigen19|P68789|BX571856.1|mhcii|seq181
antigen19|P68789|BX571856.1|mhcii|seq597	antigen19|P68789|BX571856.1|mhcii|seq597
antigen19|P68789|BX571856.1|mhcii|seq1077	antigen19|P68789|BX571856.1|mhcii|seq1077
antigen19|P68789|BX571856.1|mhcii|seq4789	antigen19|P68789|BX571856.1|mhcii|seq4789
antigen19|P68789|BX571856.1|mhcii|seq4789	antigen19|P68789|BX571856.1|mhcii|seq4788
antigen19|P68789|BX571856.1|mhcii|seq4789	antigen19|P68789|BX571856.1|mhcii|seq4790
antigen19|P68789|BX571856.1|mhcii|seq5013	antigen19|P68789|BX571856.1|mhcii|seq5013
antigen19|P68789|BX571856.1|mhcii|seq5013	antigen19|P68789|BX571856.1|mhcii|seq5374
antigen19|P68789|BX571856.1|mhcii|seq5013	antigen19|P68789|BX571856.1|mhcii|seq5014
antigen19|P68789|BX571856.1|mhcii|seq5013	antigen19|P68789|BX571856.1|mhcii|seq5375
antigen19|P68789|BX571856.1|mhcii|seq5045	antigen19|P68789|BX571856.1|mhcii|seq5045
antigen19|P68789|BX571856.1|mhcii|seq5045	antigen19|P68789|BX571856.1|mhcii|seq5751
antigen19|P68789|BX571856.1|mhcii|seq5045	antigen19|P68789|BX571856.1|mhcii|seq5778
antigen19|P68789|BX571856.1|mhcii|seq5045	antigen19|P68789|BX571856.1|mhcii|seq5043
antigen19|P68789|BX571856.1|mhcii|seq5045	antigen19|P68789|BX571856.1|mhcii|seq5044
antigen19|P68789|BX571856.1|mhcii|seq5045	antigen19|P68789|BX571856.1|mhcii|seq5750
antigen19|P68789|BX571856.1|mhcii|seq5045	antigen19|P68789|BX571856.1|mhcii|seq5749
antigen19|P68789|BX571856.1|mhcii|seq5045	antigen19|P68789|BX571856.1|mhcii|seq5748
antigen19|P68789|BX571856.1|mhcii|seq5045	antigen19|P68789|BX571856.1|mhcii|seq5046
antigen19|P68789|BX571856.1|mhcii|seq5045	antigen19|P68789|BX571856.1|mhcii|seq5752
antigen19|P68789|BX571856.1|mhcii|seq5045	antigen19|P68789|BX571856.1|mhcii|seq5403
antigen19|P68789|BX571856.1|mhcii|seq5045	antigen19|P68789|BX571856.1|mhcii|seq5404
antigen19|P68789|BX571856.1|mhcii|seq5045	antigen19|P68789|BX571856.1|mhcii|seq5407
antigen19|P68789|BX571856.1|mhcii|seq5045	antigen19|P68789|BX571856.1|mhcii|seq5225
antigen19|P68789|BX571856.1|mhcii|seq5045	antigen19|P68789|BX571856.1|mhcii|seq1780
antigen19|P68789|BX571856.1|mhcii|seq5045	antigen19|P68789|BX571856.1|mhcii|seq5781
antigen19|P68789|BX571856.1|mhcii|seq5045	antigen19|P68789|BX571856.1|mhcii|seq5047
antigen19|P68789|BX571856.1|mhcii|seq5045	antigen19|P68789|BX571856.1|mhcii|seq5753
antigen19|P68789|BX571856.1|mhcii|seq5045	antigen19|P68789|BX571856.1|mhcii|seq5405
antigen19|P68789|BX571856.1|mhcii|seq5045	antigen19|P68789|BX571856.1|mhcii|seq5223
antigen19|P68789|BX571856.1|mhcii|seq5045	antigen19|P68789|BX571856.1|mhcii|seq5779
antigen19|P68789|BX571856.1|mhcii|seq5045	antigen19|P68789|BX571856.1|mhcii|seq5406
antigen19|P68789|BX571856.1|mhcii|seq5045	antigen19|P68789|BX571856.1|mhcii|seq5224
antigen19|P68789|BX571856.1|mhcii|seq5045	antigen19|P68789|BX571856.1|mhcii|seq5780
antigen19|P68789|BX571856.1|mhcii|seq5493	antigen19|P68789|BX571856.1|mhcii|seq5493
antigen19|P68789|BX571856.1|mhcii|seq5973	antigen19|P68789|BX571856.1|mhcii|seq5973
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq6101
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq5834
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq2350
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq132
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq4932
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq4933
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq4934
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq2919
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq4935
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq2920
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq3080
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq4936
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq2921
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq3081
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq4937
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq2346
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq128
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq2922
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq3082
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq2347
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq129
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq2923
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq3083
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq2348
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq130
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq2349
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq131
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq2351
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq133
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq2352
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq134
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq6098
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq5831
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq6099
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq5832
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq983
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq984
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq985
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq986
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq2202
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq2203
antigen19|P68789|BX571856.1|mhcii|seq6101	antigen19|P68789|BX571856.1|mhcii|seq2204
antigen19|P68789|BX571856.1|mhcii|seq6453	antigen19|P68789|BX571856.1|mhcii|seq6453
antigen19|P68789|BX571856.1|mhcii|seq6453	antigen19|P68789|BX571856.1|mhcii|seq405
antigen19|P68789|BX571856.1|mhcii|seq6453	antigen19|P68789|BX571856.1|mhcii|seq582
antigen19|P68789|BX571856.1|mhcii|seq6453	antigen19|P68789|BX571856.1|mhcii|seq5929
antigen19|P68789|BX571856.1|mhcii|seq6453	antigen19|P68789|BX571856.1|mhcii|seq6451
antigen19|P68789|BX571856.1|mhcii|seq6453	antigen19|P68789|BX571856.1|mhcii|seq6452
antigen19|P68789|BX571856.1|mhcii|seq6453	antigen19|P68789|BX571856.1|mhcii|seq404
antigen19|P68789|BX571856.1|mhcii|seq6453	antigen19|P68789|BX571856.1|mhcii|seq6455
antigen19|P68789|BX571856.1|mhcii|seq6453	antigen19|P68789|BX571856.1|mhcii|seq407
antigen19|P68789|BX571856.1|mhcii|seq6453	antigen19|P68789|BX571856.1|mhcii|seq5928
antigen19|P68789|BX571856.1|mhcii|seq6453	antigen19|P68789|BX571856.1|mhcii|seq4116
antigen19|P68789|BX571856.1|mhcii|seq6453	antigen19|P68789|BX571856.1|mhcii|seq4114
antigen19|P68789|BX571856.1|mhcii|seq6453	antigen19|P68789|BX571856.1|mhcii|seq4115
antigen19|P68789|BX571856.1|mhcii|seq1334	antigen19|P68789|BX571856.1|mhcii|seq1334
antigen19|P68789|BX571856.1|mhcii|seq1334	antigen19|P68789|BX571856.1|mhcii|seq4655
antigen19|P68789|BX571856.1|mhcii|seq1334	antigen19|P68789|BX571856.1|mhcii|seq1333
antigen19|P68789|BX571856.1|mhcii|seq1334	antigen19|P68789|BX571856.1|mhcii|seq4953
antigen19|P68789|BX571856.1|mhcii|seq1334	antigen19|P68789|BX571856.1|mhcii|seq4954
antigen19|P68789|BX571856.1|mhcii|seq4669	antigen19|P68789|BX571856.1|mhcii|seq4669
antigen19|P68789|BX571856.1|mhcii|seq4893	antigen19|P68789|BX571856.1|mhcii|seq4893
antigen19|P68789|BX571856.1|mhcii|seq702	antigen19|P68789|BX571856.1|mhcii|seq702
antigen19|P68789|BX571856.1|mhcii|seq1502	antigen19|P68789|BX571856.1|mhcii|seq1502
antigen19|P68789|BX571856.1|mhcii|seq1502	antigen19|P68789|BX571856.1|mhcii|seq1503
antigen19|P68789|BX571856.1|mhcii|seq1886	antigen19|P68789|BX571856.1|mhcii|seq1886
antigen19|P68789|BX571856.1|mhcii|seq1886	antigen19|P68789|BX571856.1|mhcii|seq1884
antigen19|P68789|BX571856.1|mhcii|seq1886	antigen19|P68789|BX571856.1|mhcii|seq1887
antigen19|P68789|BX571856.1|mhcii|seq1886	antigen19|P68789|BX571856.1|mhcii|seq1888
antigen19|P68789|BX571856.1|mhcii|seq1886	antigen19|P68789|BX571856.1|mhcii|seq5313
antigen19|P68789|BX571856.1|mhcii|seq1886	antigen19|P68789|BX571856.1|mhcii|seq5314
antigen19|P68789|BX571856.1|mhcii|seq1886	antigen19|P68789|BX571856.1|mhcii|seq5255
antigen19|P68789|BX571856.1|mhcii|seq1886	antigen19|P68789|BX571856.1|mhcii|seq5253
antigen19|P68789|BX571856.1|mhcii|seq1886	antigen19|P68789|BX571856.1|mhcii|seq5254
antigen19|P68789|BX571856.1|mhcii|seq1886	antigen19|P68789|BX571856.1|mhcii|seq808
antigen19|P68789|BX571856.1|mhcii|seq1886	antigen19|P68789|BX571856.1|mhcii|seq5256
antigen19|P68789|BX571856.1|mhcii|seq1886	antigen19|P68789|BX571856.1|mhcii|seq809
antigen19|P68789|BX571856.1|mhcii|seq1886	antigen19|P68789|BX571856.1|mhcii|seq810
antigen19|P68789|BX571856.1|mhcii|seq1886	antigen19|P68789|BX571856.1|mhcii|seq1885
antigen19|P68789|BX571856.1|mhcii|seq1886	antigen19|P68789|BX571856.1|mhcii|seq2046
antigen19|P68789|BX571856.1|mhcii|seq2174	antigen19|P68789|BX571856.1|mhcii|seq2174
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq2494
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq2497
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq2491
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq2492
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq2493
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq2495
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq2496
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq3379
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq6381
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq6382
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq6383
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq3376
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq6384
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq3377
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq3569
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq5556
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq3378
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq3570
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq5557
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq3571
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq5558
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq3380
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq3572
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq5559
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq3381
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq3573
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq5560
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq3382
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq3383
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq5689
antigen19|P68789|BX571856.1|mhcii|seq2494	antigen19|P68789|BX571856.1|mhcii|seq5688
antigen19|P68789|BX571856.1|mhcii|seq3134	antigen19|P68789|BX571856.1|mhcii|seq3134
antigen19|P68789|BX571856.1|mhcii|seq3678	antigen19|P68789|BX571856.1|mhcii|seq3678
antigen19|P68789|BX571856.1|mhcii|seq3678	antigen19|P68789|BX571856.1|mhcii|seq4197
antigen19|P68789|BX571856.1|mhcii|seq3678	antigen19|P68789|BX571856.1|mhcii|seq1769
antigen19|P68789|BX571856.1|mhcii|seq3678	antigen19|P68789|BX571856.1|mhcii|seq1770
antigen19|P68789|BX571856.1|mhcii|seq3678	antigen19|P68789|BX571856.1|mhcii|seq1771
antigen19|P68789|BX571856.1|mhcii|seq3678	antigen19|P68789|BX571856.1|mhcii|seq1772
antigen19|P68789|BX571856.1|mhcii|seq3678	antigen19|P68789|BX571856.1|mhcii|seq4117
antigen19|P68789|BX571856.1|mhcii|seq3678	antigen19|P68789|BX571856.1|mhcii|seq4118
antigen19|P68789|BX571856.1|mhcii|seq3678	antigen19|P68789|BX571856.1|mhcii|seq6454
antigen19|P68789|BX571856.1|mhcii|seq3678	antigen19|P68789|BX571856.1|mhcii|seq406
antigen19|P68789|BX571856.1|mhcii|seq3678	antigen19|P68789|BX571856.1|mhcii|seq4119
antigen19|P68789|BX571856.1|mhcii|seq3678	antigen19|P68789|BX571856.1|mhcii|seq4120
antigen19|P68789|BX571856.1|mhcii|seq3678	antigen19|P68789|BX571856.1|mhcii|seq4121
antigen19|P68789|BX571856.1|mhcii|seq3678	antigen19|P68789|BX571856.1|mhcii|seq4122
antigen19|P68789|BX571856.1|mhcii|seq3678	antigen19|P68789|BX571856.1|mhcii|seq3675
antigen19|P68789|BX571856.1|mhcii|seq3678	antigen19|P68789|BX571856.1|mhcii|seq4123
antigen19|P68789|BX571856.1|mhcii|seq3678	antigen19|P68789|BX571856.1|mhcii|seq3676
antigen19|P68789|BX571856.1|mhcii|seq3678	antigen19|P68789|BX571856.1|mhcii|seq3677
antigen19|P68789|BX571856.1|mhcii|seq3678	antigen19|P68789|BX571856.1|mhcii|seq3679
antigen19|P68789|BX571856.1|mhcii|seq3678	antigen19|P68789|BX571856.1|mhcii|seq3680
antigen19|P68789|BX571856.1|mhcii|seq3934	antigen19|P68789|BX571856.1|mhcii|seq3934
antigen19|P68789|BX571856.1|mhcii|seq927	antigen19|P68789|BX571856.1|mhcii|seq927
