antigen43|P06886|BX571857.1|mhcii|seq1287	antigen43|P06886|BX571857.1|mhcii|seq1287
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq1122
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq1123
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq1125
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq1126
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq1127
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq300
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq296
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq297
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq298
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq299
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq301
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq302
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq1388
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq1386
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq1387
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq1389
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq1390
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq1391
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq1392
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq655
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq652
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq653
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq654
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq656
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq657
antigen43|P06886|BX571857.1|mhcii|seq185	antigen43|P06886|BX571857.1|mhcii|seq658
antigen43|P06886|BX571857.1|mhcii|seq345	antigen43|P06886|BX571857.1|mhcii|seq345
antigen43|P06886|BX571857.1|mhcii|seq570	antigen43|P06886|BX571857.1|mhcii|seq570
antigen43|P06886|BX571857.1|mhcii|seq570	antigen43|P06886|BX571857.1|mhcii|seq569
antigen43|P06886|BX571857.1|mhcii|seq570	antigen43|P06886|BX571857.1|mhcii|seq1113
antigen43|P06886|BX571857.1|mhcii|seq1242	antigen43|P06886|BX571857.1|mhcii|seq1242
antigen43|P06886|BX571857.1|mhcii|seq1338	antigen43|P06886|BX571857.1|mhcii|seq1338
antigen43|P06886|BX571857.1|mhcii|seq1338	antigen43|P06886|BX571857.1|mhcii|seq1336
antigen43|P06886|BX571857.1|mhcii|seq1338	antigen43|P06886|BX571857.1|mhcii|seq1337
antigen43|P06886|BX571857.1|mhcii|seq1338	antigen43|P06886|BX571857.1|mhcii|seq1340
antigen43|P06886|BX571857.1|mhcii|seq1338	antigen43|P06886|BX571857.1|mhcii|seq1341
antigen43|P06886|BX571857.1|mhcii|seq1338	antigen43|P06886|BX571857.1|mhcii|seq689
antigen43|P06886|BX571857.1|mhcii|seq142	antigen43|P06886|BX571857.1|mhcii|seq142
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq399
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq395
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq396
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq397
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq398
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq400
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq401
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq402
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq403
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq481
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq1203
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq482
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq1204
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq483
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq1205
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq484
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq1206
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq485
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq1207
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq478
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq1200
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq479
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq1201
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq480
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq1202
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq1373
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq1265
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq1377
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq1269
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq1370
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq1262
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq1371
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq1263
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq1372
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq1264
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq1374
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq1266
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq1375
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq1267
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq1376
antigen43|P06886|BX571857.1|mhcii|seq399	antigen43|P06886|BX571857.1|mhcii|seq1268
antigen43|P06886|BX571857.1|mhcii|seq911	antigen43|P06886|BX571857.1|mhcii|seq911
antigen43|P06886|BX571857.1|mhcii|seq911	antigen43|P06886|BX571857.1|mhcii|seq1230
antigen43|P06886|BX571857.1|mhcii|seq911	antigen43|P06886|BX571857.1|mhcii|seq909
antigen43|P06886|BX571857.1|mhcii|seq911	antigen43|P06886|BX571857.1|mhcii|seq1228
antigen43|P06886|BX571857.1|mhcii|seq911	antigen43|P06886|BX571857.1|mhcii|seq910
antigen43|P06886|BX571857.1|mhcii|seq911	antigen43|P06886|BX571857.1|mhcii|seq1229
antigen43|P06886|BX571857.1|mhcii|seq911	antigen43|P06886|BX571857.1|mhcii|seq660
antigen43|P06886|BX571857.1|mhcii|seq911	antigen43|P06886|BX571857.1|mhcii|seq236
antigen43|P06886|BX571857.1|mhcii|seq911	antigen43|P06886|BX571857.1|mhcii|seq659
antigen43|P06886|BX571857.1|mhcii|seq16	antigen43|P06886|BX571857.1|mhcii|seq16
antigen43|P06886|BX571857.1|mhcii|seq16	antigen43|P06886|BX571857.1|mhcii|seq2
antigen43|P06886|BX571857.1|mhcii|seq112	antigen43|P06886|BX571857.1|mhcii|seq112
antigen43|P06886|BX571857.1|mhcii|seq208	antigen43|P06886|BX571857.1|mhcii|seq208
antigen43|P06886|BX571857.1|mhcii|seq208	antigen43|P06886|BX571857.1|mhcii|seq1
antigen43|P06886|BX571857.1|mhcii|seq208	antigen43|P06886|BX571857.1|mhcii|seq420
antigen43|P06886|BX571857.1|mhcii|seq208	antigen43|P06886|BX571857.1|mhcii|seq421
antigen43|P06886|BX571857.1|mhcii|seq208	antigen43|P06886|BX571857.1|mhcii|seq206
antigen43|P06886|BX571857.1|mhcii|seq208	antigen43|P06886|BX571857.1|mhcii|seq207
antigen43|P06886|BX571857.1|mhcii|seq208	antigen43|P06886|BX571857.1|mhcii|seq1427
antigen43|P06886|BX571857.1|mhcii|seq208	antigen43|P06886|BX571857.1|mhcii|seq1426
antigen43|P06886|BX571857.1|mhcii|seq208	antigen43|P06886|BX571857.1|mhcii|seq1428
antigen43|P06886|BX571857.1|mhcii|seq76	antigen43|P06886|BX571857.1|mhcii|seq76
antigen43|P06886|BX571857.1|mhcii|seq76	antigen43|P06886|BX571857.1|mhcii|seq258
antigen43|P06886|BX571857.1|mhcii|seq76	antigen43|P06886|BX571857.1|mhcii|seq259
antigen43|P06886|BX571857.1|mhcii|seq76	antigen43|P06886|BX571857.1|mhcii|seq260
antigen43|P06886|BX571857.1|mhcii|seq76	antigen43|P06886|BX571857.1|mhcii|seq261
antigen43|P06886|BX571857.1|mhcii|seq76	antigen43|P06886|BX571857.1|mhcii|seq75
antigen43|P06886|BX571857.1|mhcii|seq76	antigen43|P06886|BX571857.1|mhcii|seq77
antigen43|P06886|BX571857.1|mhcii|seq76	antigen43|P06886|BX571857.1|mhcii|seq78
antigen43|P06886|BX571857.1|mhcii|seq76	antigen43|P06886|BX571857.1|mhcii|seq79
antigen43|P06886|BX571857.1|mhcii|seq76	antigen43|P06886|BX571857.1|mhcii|seq80
antigen43|P06886|BX571857.1|mhcii|seq76	antigen43|P06886|BX571857.1|mhcii|seq1042
antigen43|P06886|BX571857.1|mhcii|seq76	antigen43|P06886|BX571857.1|mhcii|seq1043
antigen43|P06886|BX571857.1|mhcii|seq76	antigen43|P06886|BX571857.1|mhcii|seq1044
antigen43|P06886|BX571857.1|mhcii|seq76	antigen43|P06886|BX571857.1|mhcii|seq1045
antigen43|P06886|BX571857.1|mhcii|seq76	antigen43|P06886|BX571857.1|mhcii|seq842
antigen43|P06886|BX571857.1|mhcii|seq76	antigen43|P06886|BX571857.1|mhcii|seq839
antigen43|P06886|BX571857.1|mhcii|seq76	antigen43|P06886|BX571857.1|mhcii|seq840
antigen43|P06886|BX571857.1|mhcii|seq76	antigen43|P06886|BX571857.1|mhcii|seq841
antigen43|P06886|BX571857.1|mhcii|seq76	antigen43|P06886|BX571857.1|mhcii|seq843
antigen43|P06886|BX571857.1|mhcii|seq76	antigen43|P06886|BX571857.1|mhcii|seq844
antigen43|P06886|BX571857.1|mhcii|seq76	antigen43|P06886|BX571857.1|mhcii|seq845
antigen43|P06886|BX571857.1|mhcii|seq76	antigen43|P06886|BX571857.1|mhcii|seq1046
antigen43|P06886|BX571857.1|mhcii|seq76	antigen43|P06886|BX571857.1|mhcii|seq262
antigen43|P06886|BX571857.1|mhcii|seq172	antigen43|P06886|BX571857.1|mhcii|seq172
antigen43|P06886|BX571857.1|mhcii|seq172	antigen43|P06886|BX571857.1|mhcii|seq33
antigen43|P06886|BX571857.1|mhcii|seq172	antigen43|P06886|BX571857.1|mhcii|seq171
antigen43|P06886|BX571857.1|mhcii|seq172	antigen43|P06886|BX571857.1|mhcii|seq32
antigen43|P06886|BX571857.1|mhcii|seq172	antigen43|P06886|BX571857.1|mhcii|seq1332
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq365
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq353
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq199
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq362
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq363
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq364
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq366
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq335
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq332
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq333
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq334
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq336
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq337
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq338
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq571
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq1115
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq572
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq1116
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq349
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq346
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq347
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq348
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq350
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq351
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq352
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq573
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq649
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq577
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq1121
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq292
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq293
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq294
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq646
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq295
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq647
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq1383
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq648
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq1384
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq1385
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq650
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq651
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq367
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq368
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq178
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq179
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq180
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq181
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq182
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq1117
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq574
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq1118
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq575
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq1119
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq576
antigen43|P06886|BX571857.1|mhcii|seq365	antigen43|P06886|BX571857.1|mhcii|seq1120
antigen43|P06886|BX571857.1|mhcii|seq461	antigen43|P06886|BX571857.1|mhcii|seq461
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq525
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq1217
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq522
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq1214
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq523
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq1215
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq524
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq1216
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq526
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq1218
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq527
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq1219
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq528
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq1220
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq529
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq1221
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq530
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq1222
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq276
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq277
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq278
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq279
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq280
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq281
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq282
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq316
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq828
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq317
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq829
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq318
antigen43|P06886|BX571857.1|mhcii|seq525	antigen43|P06886|BX571857.1|mhcii|seq319
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq589
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq707
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq708
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq709
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq710
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq711
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq712
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq586
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq587
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq779
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq588
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq780
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq781
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq590
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq782
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq783
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq593
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq591
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq592
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq784
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq594
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq595
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq596
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq597
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq1151
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq1145
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq90
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq1146
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq379
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq1147
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq380
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq1148
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq381
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq1149
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq1150
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq382
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq926
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq383
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq927
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq928
antigen43|P06886|BX571857.1|mhcii|seq589	antigen43|P06886|BX571857.1|mhcii|seq929
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq813
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq1089
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq738
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq1292
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq1090
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq739
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq1293
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq1091
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq740
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq1294
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq741
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq1295
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq742
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq810
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq1354
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq811
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq1355
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq812
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq1356
antigen43|P06886|BX571857.1|mhcii|seq813	antigen43|P06886|BX571857.1|mhcii|seq1357
