antigen30|P65288|BX571857.1|mhcii|seq20	antigen30|P65288|BX571857.1|mhcii|seq20
antigen30|P65288|BX571857.1|mhcii|seq326	antigen30|P65288|BX571857.1|mhcii|seq87
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq7
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq16
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq64
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq4
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq13
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq61
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq5
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq14
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq62
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq6
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq15
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq63
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq8
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq65
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq17
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq9
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq66
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq18
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq10
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq67
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq19
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq235
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq25
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq236
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq26
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq237
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq27
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq238
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq28
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq239
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq29
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq240
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq30
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq241
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq31
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq53
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq54
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq182
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq55
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq183
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq184
antigen30|P65288|BX571857.1|mhcii|seq7	antigen30|P65288|BX571857.1|mhcii|seq185
antigen30|P65288|BX571857.1|mhcii|seq103	antigen30|P65288|BX571857.1|mhcii|seq103
antigen30|P65288|BX571857.1|mhcii|seq103	antigen30|P65288|BX571857.1|mhcii|seq104
antigen30|P65288|BX571857.1|mhcii|seq103	antigen30|P65288|BX571857.1|mhcii|seq68
antigen30|P65288|BX571857.1|mhcii|seq103	antigen30|P65288|BX571857.1|mhcii|seq69
antigen30|P65288|BX571857.1|mhcii|seq103	antigen30|P65288|BX571857.1|mhcii|seq70
antigen30|P65288|BX571857.1|mhcii|seq103	antigen30|P65288|BX571857.1|mhcii|seq101
antigen30|P65288|BX571857.1|mhcii|seq103	antigen30|P65288|BX571857.1|mhcii|seq102
antigen30|P65288|BX571857.1|mhcii|seq103	antigen30|P65288|BX571857.1|mhcii|seq287
antigen30|P65288|BX571857.1|mhcii|seq103	antigen30|P65288|BX571857.1|mhcii|seq288
antigen30|P65288|BX571857.1|mhcii|seq103	antigen30|P65288|BX571857.1|mhcii|seq320
antigen30|P65288|BX571857.1|mhcii|seq103	antigen30|P65288|BX571857.1|mhcii|seq447
antigen30|P65288|BX571857.1|mhcii|seq103	antigen30|P65288|BX571857.1|mhcii|seq321
antigen30|P65288|BX571857.1|mhcii|seq103	antigen30|P65288|BX571857.1|mhcii|seq448
antigen30|P65288|BX571857.1|mhcii|seq103	antigen30|P65288|BX571857.1|mhcii|seq322
antigen30|P65288|BX571857.1|mhcii|seq103	antigen30|P65288|BX571857.1|mhcii|seq449
antigen30|P65288|BX571857.1|mhcii|seq103	antigen30|P65288|BX571857.1|mhcii|seq323
antigen30|P65288|BX571857.1|mhcii|seq103	antigen30|P65288|BX571857.1|mhcii|seq450
antigen30|P65288|BX571857.1|mhcii|seq103	antigen30|P65288|BX571857.1|mhcii|seq319
antigen30|P65288|BX571857.1|mhcii|seq135	antigen30|P65288|BX571857.1|mhcii|seq135
antigen30|P65288|BX571857.1|mhcii|seq231	antigen30|P65288|BX571857.1|mhcii|seq231
antigen30|P65288|BX571857.1|mhcii|seq231	antigen30|P65288|BX571857.1|mhcii|seq21
antigen30|P65288|BX571857.1|mhcii|seq105	antigen30|P65288|BX571857.1|mhcii|seq105
antigen30|P65288|BX571857.1|mhcii|seq105	antigen30|P65288|BX571857.1|mhcii|seq356
antigen30|P65288|BX571857.1|mhcii|seq201	antigen30|P65288|BX571857.1|mhcii|seq201
antigen30|P65288|BX571857.1|mhcii|seq11	antigen30|P65288|BX571857.1|mhcii|seq11
antigen30|P65288|BX571857.1|mhcii|seq11	antigen30|P65288|BX571857.1|mhcii|seq2
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq76
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq193
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq194
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq291
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq292
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq293
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq294
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq295
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq73
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq74
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq75
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq77
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq78
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq79
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq438
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq279
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq280
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq122
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq123
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq124
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq125
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq189
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq126
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq190
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq127
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq191
antigen30|P65288|BX571857.1|mhcii|seq76	antigen30|P65288|BX571857.1|mhcii|seq192
antigen30|P65288|BX571857.1|mhcii|seq333	antigen30|P65288|BX571857.1|mhcii|seq333
antigen30|P65288|BX571857.1|mhcii|seq333	antigen30|P65288|BX571857.1|mhcii|seq329
antigen30|P65288|BX571857.1|mhcii|seq333	antigen30|P65288|BX571857.1|mhcii|seq330
antigen30|P65288|BX571857.1|mhcii|seq333	antigen30|P65288|BX571857.1|mhcii|seq331
antigen30|P65288|BX571857.1|mhcii|seq333	antigen30|P65288|BX571857.1|mhcii|seq332
antigen30|P65288|BX571857.1|mhcii|seq333	antigen30|P65288|BX571857.1|mhcii|seq334
antigen30|P65288|BX571857.1|mhcii|seq333	antigen30|P65288|BX571857.1|mhcii|seq335
antigen30|P65288|BX571857.1|mhcii|seq333	antigen30|P65288|BX571857.1|mhcii|seq336
antigen30|P65288|BX571857.1|mhcii|seq333	antigen30|P65288|BX571857.1|mhcii|seq337
antigen30|P65288|BX571857.1|mhcii|seq333	antigen30|P65288|BX571857.1|mhcii|seq97
antigen30|P65288|BX571857.1|mhcii|seq333	antigen30|P65288|BX571857.1|mhcii|seq96
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq429
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq424
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq41
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq425
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq42
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq426
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq490
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq43
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq427
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq491
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq44
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq428
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq492
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq45
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq493
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq46
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq494
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq271
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq495
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq145
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq146
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq210
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq147
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq211
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq148
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq212
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq149
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq213
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq214
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq215
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq313
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq314
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq315
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq379
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq316
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq380
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq412
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq317
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq381
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq413
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq477
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq509
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq318
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq382
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq414
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq478
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq510
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq383
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq479
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq384
antigen30|P65288|BX571857.1|mhcii|seq429	antigen30|P65288|BX571857.1|mhcii|seq480
antigen30|P65288|BX571857.1|mhcii|seq430	antigen30|P65288|BX571857.1|mhcii|seq430
antigen30|P65288|BX571857.1|mhcii|seq430	antigen30|P65288|BX571857.1|mhcii|seq452
antigen30|P65288|BX571857.1|mhcii|seq47	antigen30|P65288|BX571857.1|mhcii|seq47
antigen30|P65288|BX571857.1|mhcii|seq400	antigen30|P65288|BX571857.1|mhcii|seq400
antigen30|P65288|BX571857.1|mhcii|seq306	antigen30|P65288|BX571857.1|mhcii|seq306
antigen30|P65288|BX571857.1|mhcii|seq306	antigen30|P65288|BX571857.1|mhcii|seq481
antigen30|P65288|BX571857.1|mhcii|seq306	antigen30|P65288|BX571857.1|mhcii|seq483
antigen30|P65288|BX571857.1|mhcii|seq306	antigen30|P65288|BX571857.1|mhcii|seq482
antigen30|P65288|BX571857.1|mhcii|seq306	antigen30|P65288|BX571857.1|mhcii|seq451
antigen30|P65288|BX571857.1|mhcii|seq306	antigen30|P65288|BX571857.1|mhcii|seq453
antigen30|P65288|BX571857.1|mhcii|seq306	antigen30|P65288|BX571857.1|mhcii|seq431
antigen30|P65288|BX571857.1|mhcii|seq306	antigen30|P65288|BX571857.1|mhcii|seq272
antigen30|P65288|BX571857.1|mhcii|seq306	antigen30|P65288|BX571857.1|mhcii|seq151
antigen30|P65288|BX571857.1|mhcii|seq306	antigen30|P65288|BX571857.1|mhcii|seq152
antigen30|P65288|BX571857.1|mhcii|seq306	antigen30|P65288|BX571857.1|mhcii|seq153
antigen30|P65288|BX571857.1|mhcii|seq306	antigen30|P65288|BX571857.1|mhcii|seq304
antigen30|P65288|BX571857.1|mhcii|seq306	antigen30|P65288|BX571857.1|mhcii|seq305
antigen30|P65288|BX571857.1|mhcii|seq306	antigen30|P65288|BX571857.1|mhcii|seq150
antigen30|P65288|BX571857.1|mhcii|seq370	antigen30|P65288|BX571857.1|mhcii|seq370
antigen30|P65288|BX571857.1|mhcii|seq466	antigen30|P65288|BX571857.1|mhcii|seq466
antigen30|P65288|BX571857.1|mhcii|seq466	antigen30|P65288|BX571857.1|mhcii|seq401
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq51
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq52
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq3
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq12
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq60
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq232
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq22
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq233
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq23
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq234
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq24
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq170
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq167
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq168
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq169
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq297
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq171
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq172
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq173
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq111
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq362
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq112
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq363
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq113
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq109
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq360
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq296
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq106
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq357
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq107
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq358
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq108
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq359
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq110
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq361
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq48
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq49
antigen30|P65288|BX571857.1|mhcii|seq51	antigen30|P65288|BX571857.1|mhcii|seq50
antigen30|P65288|BX571857.1|mhcii|seq339	antigen30|P65288|BX571857.1|mhcii|seq339
antigen30|P65288|BX571857.1|mhcii|seq187	antigen30|P65288|BX571857.1|mhcii|seq187
antigen30|P65288|BX571857.1|mhcii|seq187	antigen30|P65288|BX571857.1|mhcii|seq186
antigen30|P65288|BX571857.1|mhcii|seq187	antigen30|P65288|BX571857.1|mhcii|seq188
antigen30|P65288|BX571857.1|mhcii|seq187	antigen30|P65288|BX571857.1|mhcii|seq71
antigen30|P65288|BX571857.1|mhcii|seq187	antigen30|P65288|BX571857.1|mhcii|seq72
antigen30|P65288|BX571857.1|mhcii|seq158	antigen30|P65288|BX571857.1|mhcii|seq158
antigen30|P65288|BX571857.1|mhcii|seq158	antigen30|P65288|BX571857.1|mhcii|seq458
antigen30|P65288|BX571857.1|mhcii|seq158	antigen30|P65288|BX571857.1|mhcii|seq436
antigen30|P65288|BX571857.1|mhcii|seq158	antigen30|P65288|BX571857.1|mhcii|seq277
antigen30|P65288|BX571857.1|mhcii|seq158	antigen30|P65288|BX571857.1|mhcii|seq459
antigen30|P65288|BX571857.1|mhcii|seq158	antigen30|P65288|BX571857.1|mhcii|seq437
antigen30|P65288|BX571857.1|mhcii|seq158	antigen30|P65288|BX571857.1|mhcii|seq278
antigen30|P65288|BX571857.1|mhcii|seq128	antigen30|P65288|BX571857.1|mhcii|seq128
