,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
667,WP_000301935.1,Cytoplasmic,0.0005,0.0320,0.9614,0.0061,0.0000,0.0000
668,WP_000312771.1,Cytoplasmic,0.0190,0.0348,0.9394,0.0068,0.0000,0.0000
669,WP_000323171.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
670,WP_000323448.1,Cytoplasmic,0.0002,0.0538,0.9445,0.0016,0.0000,0.0000
671,WP_000331344.1,Cytoplasmic,0.0031,0.1009,0.7635,0.1326,0.0000,0.0000
672,WP_000333457.1,Extracellular,0.0017,0.6573,0.2601,0.0810,0.0000,0.0000
673,WP_000333485.1,Cytoplasmic,0.0068,0.4407,0.5342,0.0184,0.0000,0.0000
674,WP_000334466.1,Cytoplasmic,0.0010,0.0214,0.9724,0.0052,0.0000,0.0000
675,WP_000334506.1,Cytoplasmic,0.0001,0.0035,0.9909,0.0055,0.0000,0.0000
676,WP_000337379.1,Cytoplasmic,0.0003,0.0347,0.9635,0.0015,0.0000,0.0000
677,WP_000338531.1,Cytoplasmic,0.0001,0.0803,0.9067,0.0130,0.0000,0.0000
678,WP_000339142.1,Cytoplasmic Membrane,0.0007,0.0680,0.0018,0.9296,0.0000,0.0000
679,WP_000340133.1,Cytoplasmic,0.0003,0.0011,0.9975,0.0012,0.0000,0.0000
680,WP_000340456.1,Cytoplasmic,0.0020,0.0023,0.9421,0.0536,0.0000,0.0000
681,WP_000340977.1,Cytoplasmic Membrane,0.0249,0.1545,0.0080,0.8127,0.0000,0.0000
682,WP_000342154.1,Cytoplasmic Membrane,0.0045,0.0309,0.0001,0.9644,0.0000,0.0000
683,WP_000342188.1,Cytoplasmic Membrane,0.0001,0.0066,0.0000,0.9932,0.0000,0.0000
684,WP_000342267.1,Cytoplasmic,0.0003,0.0004,0.9933,0.0060,0.0000,0.0000
685,WP_000344325.1,Cytoplasmic,0.0071,0.0020,0.6828,0.3081,0.0000,0.0000
686,WP_000344352.1,Cytoplasmic,0.0015,0.0064,0.9801,0.0120,0.0000,0.0000
687,WP_000347064.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
688,WP_000347896.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
689,WP_000348296.1,Cytoplasmic,0.0001,0.0208,0.9790,0.0002,0.0000,0.0000
690,WP_000348372.1,Cytoplasmic,0.0006,0.0038,0.9861,0.0096,0.0000,0.0000
691,WP_000349655.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
692,WP_000351761.1,Cytoplasmic,0.0001,0.0011,0.9888,0.0100,0.0000,0.0000
693,WP_000353634.1,Cytoplasmic Membrane,0.0000,0.0107,0.0004,0.9889,0.0000,0.0000
694,WP_000353950.1,Cytoplasmic,0.0018,0.0279,0.9500,0.0204,0.0000,0.0000
695,WP_000354089.1,Cytoplasmic Membrane,0.0000,0.0025,0.0010,0.9964,0.0000,0.0000
696,WP_000354114.1,Cytoplasmic Membrane,0.0000,0.0021,0.0000,0.9978,0.0000,0.0000
697,WP_000354184.1,Cytoplasmic,0.0000,0.0040,0.9958,0.0002,0.0000,0.0000
698,WP_000355331.1,Cytoplasmic,0.0013,0.1122,0.7410,0.1454,0.0000,0.0000
699,WP_000356942.1,Cytoplasmic,0.0003,0.0910,0.6292,0.2795,0.0000,0.0000
700,WP_000356967.1,Cytoplasmic,0.0001,0.0637,0.8647,0.0715,0.0000,0.0000
701,WP_000356975.1,Cytoplasmic Membrane,0.0003,0.0647,0.0000,0.9350,0.0000,0.0000
702,WP_000358009.1,Cytoplasmic,0.0015,0.0247,0.9209,0.0528,0.0000,0.0000
703,WP_000358146.1,Cytoplasmic Membrane,0.0000,0.0007,0.0000,0.9992,0.0000,0.0000
704,WP_000358501.1,Cytoplasmic Membrane,0.0095,0.3329,0.0093,0.6482,0.0000,0.0000
705,WP_000358995.1,Cytoplasmic,0.0001,0.0083,0.9915,0.0001,0.0000,0.0000
706,WP_000359082.1,Cytoplasmic,0.0005,0.0007,0.9855,0.0133,0.0000,0.0000
707,WP_000360005.1,Cytoplasmic,0.0004,0.0119,0.9143,0.0734,0.0000,0.0000
708,WP_000361059.1,Cytoplasmic,0.0018,0.0021,0.9889,0.0072,0.0000,0.0000
709,WP_000361064.1,Cytoplasmic,0.0016,0.0016,0.9885,0.0083,0.0000,0.0000
710,WP_000361536.1,Cytoplasmic,0.0012,0.0045,0.9726,0.0217,0.0000,0.0000
711,WP_000362222.1,Cytoplasmic,0.0009,0.0045,0.9431,0.0515,0.0000,0.0000
712,WP_000362355.1,Cytoplasmic,0.0001,0.0025,0.9880,0.0095,0.0000,0.0000
713,WP_000362509.1,Cytoplasmic,0.0001,0.0006,0.9675,0.0318,0.0000,0.0000
714,WP_000362644.1,Cytoplasmic,0.0017,0.1303,0.8500,0.0180,0.0000,0.0000
715,WP_000362975.1,Cytoplasmic,0.0039,0.0354,0.7701,0.1906,0.0000,0.0000
716,WP_000364542.1,Cytoplasmic,0.0002,0.0394,0.9589,0.0015,0.0000,0.0000
717,WP_000365236.1,Cytoplasmic,0.0005,0.0047,0.9938,0.0011,0.0000,0.0000
718,WP_000365308.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
719,WP_000365352.1,Cytoplasmic,0.0009,0.0044,0.9745,0.0202,0.0000,0.0000
720,WP_000366165.1,Cytoplasmic Membrane,0.0016,0.0345,0.0007,0.9632,0.0000,0.0000
721,WP_000367064.1,Cytoplasmic Membrane,0.0000,0.0011,0.0000,0.9989,0.0000,0.0000
722,WP_000367420.1,Cytoplasmic,0.0002,0.0353,0.9633,0.0012,0.0000,0.0000
723,WP_000368166.1,Cytoplasmic,0.0000,0.0306,0.9595,0.0099,0.0000,0.0000
724,WP_000368225.1,Cytoplasmic,0.0000,0.0077,0.9919,0.0004,0.0000,0.0000
725,WP_000368338.1,Cytoplasmic,0.0002,0.0667,0.7701,0.1630,0.0000,0.0000
726,WP_000368652.1,Cytoplasmic,0.0006,0.0087,0.9753,0.0154,0.0000,0.0000
727,WP_000368687.1,Cytoplasmic,0.0003,0.1820,0.8160,0.0018,0.0000,0.0000
728,WP_000368902.1,Cytoplasmic,0.0005,0.2019,0.7532,0.0443,0.0000,0.0000
729,WP_000369213.1,Cytoplasmic,0.0001,0.0580,0.9322,0.0098,0.0000,0.0000
730,WP_000369719.1,Cytoplasmic,0.0001,0.0717,0.9174,0.0108,0.0000,0.0000
731,WP_000370134.1,Cytoplasmic,0.0061,0.0074,0.9769,0.0096,0.0000,0.0000
732,WP_000370181.1,Cytoplasmic,0.0019,0.0015,0.9960,0.0006,0.0000,0.0000
733,WP_000370339.1,Cytoplasmic,0.0004,0.2122,0.5416,0.2458,0.0000,0.0000
734,WP_000370465.1,Cytoplasmic,0.0002,0.2329,0.6725,0.0944,0.0000,0.0000
735,WP_000370937.1,Cytoplasmic,0.0001,0.0005,0.9985,0.0009,0.0000,0.0000
736,WP_000370984.1,Cytoplasmic,0.0005,0.0013,0.9331,0.0650,0.0000,0.0000
737,WP_000372755.1,Cytoplasmic,0.0000,0.0024,0.9972,0.0004,0.0000,0.0000
738,WP_000372857.1,Cytoplasmic,0.0009,0.0203,0.6730,0.3058,0.0000,0.0000
739,WP_000373076.1,Cytoplasmic Membrane,0.0000,0.0075,0.0000,0.9925,0.0000,0.0000
740,WP_000375647.1,Cytoplasmic,0.0002,0.0178,0.9117,0.0703,0.0000,0.0000
741,WP_000375686.1,Cytoplasmic,0.0005,0.0040,0.9935,0.0020,0.0000,0.0000
742,WP_000375864.1,Cytoplasmic,0.0007,0.0571,0.9325,0.0096,0.0000,0.0000
743,WP_000376235.1,Cytoplasmic,0.0001,0.0033,0.9771,0.0195,0.0000,0.0000
744,WP_000377064.1,Cytoplasmic,0.0010,0.0397,0.9581,0.0012,0.0000,0.0000
745,WP_000377738.1,Cytoplasmic,0.0007,0.0309,0.9608,0.0076,0.0000,0.0000
746,WP_000378396.1,Cytoplasmic Membrane,0.0000,0.0007,0.0000,0.9993,0.0000,0.0000
747,WP_000379051.1,Cytoplasmic,0.0003,0.0048,0.9864,0.0085,0.0000,0.0000
748,WP_000379091.1,Cytoplasmic Membrane,0.0000,0.0009,0.0002,0.9989,0.0000,0.0000
749,WP_000379825.1,Cytoplasmic Membrane,0.0002,0.0038,0.0000,0.9960,0.0000,0.0000
750,WP_000379892.1,Cytoplasmic,0.0005,0.0150,0.9818,0.0027,0.0000,0.0000
751,WP_000379980.1,Cytoplasmic,0.0001,0.0035,0.9759,0.0205,0.0000,0.0000
752,WP_000381275.1,Cytoplasmic Membrane,0.0000,0.0016,0.0000,0.9984,0.0000,0.0000
753,WP_000381855.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
754,WP_000382430.1,Cytoplasmic,0.0027,0.0183,0.9290,0.0500,0.0000,0.0000
755,WP_000382585.1,Cytoplasmic,0.0016,0.0461,0.8502,0.1022,0.0000,0.0000
756,WP_000382590.1,Cytoplasmic,0.0005,0.0082,0.7884,0.2029,0.0000,0.0000
757,WP_000382892.1,Cytoplasmic Membrane,0.0011,0.0073,0.2730,0.7186,0.0000,0.0000
758,WP_000383173.1,Cytoplasmic,0.0003,0.0008,0.9384,0.0605,0.0000,0.0000
759,WP_000383814.1,Cytoplasmic Membrane,0.0002,0.0009,0.0103,0.9886,0.0000,0.0000
760,WP_000384171.1,Cytoplasmic,0.0000,0.2710,0.7163,0.0126,0.0000,0.0000
761,WP_000384474.1,Extracellular,0.0169,0.8588,0.0622,0.0621,0.0000,0.0000
762,WP_000384523.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9991,0.0000,0.0000
763,WP_000384706.1,Cytoplasmic,0.0000,0.0021,0.9978,0.0000,0.0000,0.0000
764,WP_000386891.1,Cytoplasmic,0.0006,0.2976,0.6732,0.0286,0.0000,0.0000
765,WP_000387527.1,Cytoplasmic,0.0037,0.4552,0.5364,0.0047,0.0000,0.0000
766,WP_000387814.1,Cytoplasmic Membrane,0.0002,0.0098,0.0003,0.9897,0.0000,0.0000
767,WP_000388082.1,Cytoplasmic,0.0001,0.3855,0.6135,0.0009,0.0000,0.0000
768,WP_000388431.1,Cytoplasmic Membrane,0.0002,0.0134,0.1684,0.8180,0.0000,0.0000
769,WP_000389521.1,Cytoplasmic,0.0088,0.0346,0.8052,0.1514,0.0000,0.0000
770,WP_000389651.1,Cytoplasmic Membrane,0.0004,0.0055,0.0980,0.8962,0.0000,0.0000
771,WP_000389946.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9992,0.0000,0.0000
772,WP_000390332.1,Cytoplasmic,0.0001,0.0021,0.9943,0.0035,0.0000,0.0000
773,WP_000390514.1,Cytoplasmic,0.0023,0.0094,0.9594,0.0288,0.0000,0.0000
774,WP_000390575.1,Cytoplasmic,0.0000,0.0107,0.9843,0.0049,0.0000,0.0000
775,WP_000390829.1,Cytoplasmic,0.0005,0.0154,0.9537,0.0305,0.0000,0.0000
776,WP_000391030.1,Cytoplasmic,0.0008,0.0637,0.6213,0.3142,0.0000,0.0000
777,WP_000392691.1,Cytoplasmic,0.0009,0.1086,0.8889,0.0016,0.0000,0.0000
778,WP_000394700.1,Cytoplasmic,0.0022,0.0871,0.8315,0.0792,0.0000,0.0000
779,WP_000395156.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9997,0.0000,0.0000
780,WP_000395502.1,Cytoplasmic,0.0001,0.3329,0.6359,0.0311,0.0000,0.0000
781,WP_000395692.1,Cytoplasmic,0.0000,0.0024,0.9959,0.0017,0.0000,0.0000
782,WP_000396068.1,Cytoplasmic,0.0020,0.0692,0.9167,0.0120,0.0000,0.0000
783,WP_000397416.1,Cytoplasmic,0.0004,0.0022,0.9936,0.0038,0.0000,0.0000
784,WP_000397995.1,Cytoplasmic,0.0001,0.0146,0.9841,0.0012,0.0000,0.0000
785,WP_000398672.1,Extracellular,0.0001,0.9899,0.0003,0.0097,0.0000,0.0000
786,WP_000398941.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
787,WP_000400028.1,Cytoplasmic,0.0008,0.0014,0.9960,0.0019,0.0000,0.0000
788,WP_000400841.1,Cytoplasmic,0.0017,0.3259,0.6684,0.0040,0.0000,0.0000
789,WP_000401377.1,Cytoplasmic,0.0001,0.0291,0.9636,0.0071,0.0000,0.0000
790,WP_000401380.1,Cytoplasmic,0.0001,0.0009,0.9985,0.0006,0.0000,0.0000
791,WP_000401409.1,Cytoplasmic,0.0017,0.0500,0.9201,0.0283,0.0000,0.0000
792,WP_000402172.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
793,WP_000402644.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
794,WP_000402803.1,Cytoplasmic Membrane,0.0000,0.0013,0.0001,0.9986,0.0000,0.0000
795,WP_000402904.1,Cytoplasmic,0.0002,0.0206,0.9758,0.0034,0.0000,0.0000
796,WP_000403837.1,Cytoplasmic,0.0005,0.1613,0.8360,0.0022,0.0000,0.0000
797,WP_000403921.1,Cytoplasmic,0.0006,0.0637,0.9265,0.0092,0.0000,0.0000
798,WP_000404423.1,Cytoplasmic,0.0000,0.0097,0.9902,0.0001,0.0000,0.0000
799,WP_000404628.1,Cytoplasmic,0.0001,0.0021,0.9760,0.0218,0.0000,0.0000
800,WP_000406855.1,Cytoplasmic,0.0002,0.0014,0.9935,0.0050,0.0000,0.0000
801,WP_000409167.1,Cytoplasmic,0.0010,0.0006,0.9514,0.0470,0.0000,0.0000
802,WP_000410718.1,Cytoplasmic,0.0002,0.4374,0.5583,0.0042,0.0000,0.0000
803,WP_000410763.1,Cytoplasmic Membrane,0.0000,0.0019,0.0000,0.9981,0.0000,0.0000
804,WP_000411087.1,Cytoplasmic,0.0002,0.0576,0.9361,0.0061,0.0000,0.0000
805,WP_000411298.1,Cytoplasmic,0.0001,0.0215,0.9638,0.0145,0.0000,0.0000
806,WP_000411461.1,Cytoplasmic,0.0004,0.0089,0.8292,0.1615,0.0000,0.0000
807,WP_000412510.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
808,WP_000413167.1,Cytoplasmic,0.0003,0.1107,0.8536,0.0354,0.0000,0.0000
809,WP_000413389.1,Extracellular,0.0003,0.7233,0.1388,0.1376,0.0000,0.0000
810,WP_000413433.1,Cytoplasmic,0.0000,0.0011,0.9988,0.0001,0.0000,0.0000
811,WP_000413875.1,Cytoplasmic,0.0028,0.0323,0.8508,0.1141,0.0000,0.0000
812,WP_000414169.1,Cytoplasmic,0.0043,0.2013,0.7579,0.0365,0.0000,0.0000
813,WP_000414196.1,Extracellular,0.0335,0.8295,0.1085,0.0286,0.0000,0.0000
814,WP_000414222.1,Cytoplasmic,0.0012,0.2903,0.6772,0.0313,0.0000,0.0000
815,WP_000414485.1,Cytoplasmic,0.0001,0.0109,0.9722,0.0168,0.0000,0.0000
816,WP_000414632.1,Cytoplasmic Membrane,0.0003,0.3107,0.0001,0.6889,0.0000,0.0000
817,WP_000414703.1,Cytoplasmic Membrane,0.0000,0.0051,0.0000,0.9948,0.0000,0.0000
818,WP_000415673.1,Cytoplasmic Membrane,0.0002,0.2719,0.0001,0.7278,0.0000,0.0000
819,WP_000417008.1,Cytoplasmic,0.0002,0.0101,0.9888,0.0009,0.0000,0.0000
820,WP_000417379.1,Cytoplasmic,0.0012,0.0510,0.9358,0.0120,0.0000,0.0000
821,WP_000421416.1,Cytoplasmic,0.0016,0.0068,0.9874,0.0043,0.0000,0.0000
822,WP_000421699.1,Cytoplasmic,0.0000,0.0072,0.9855,0.0074,0.0000,0.0000
823,WP_000422864.1,Cytoplasmic,0.0004,0.0525,0.9443,0.0029,0.0000,0.0000
824,WP_000422908.1,Cytoplasmic,0.0000,0.0374,0.9600,0.0026,0.0000,0.0000
825,WP_000424963.1,Cytoplasmic,0.0008,0.0590,0.9107,0.0295,0.0000,0.0000
826,WP_000425362.1,Cytoplasmic,0.0000,0.0017,0.9983,0.0000,0.0000,0.0000
827,WP_000426695.1,Cytoplasmic Membrane,0.0000,0.0008,0.0001,0.9991,0.0000,0.0000
828,WP_000426912.1,Cytoplasmic,0.0002,0.0992,0.8923,0.0083,0.0000,0.0000
829,WP_000426914.1,Cytoplasmic,0.0002,0.0121,0.9868,0.0009,0.0000,0.0000
830,WP_000427776.1,Cytoplasmic Membrane,0.0002,0.0534,0.0797,0.8666,0.0000,0.0000
831,WP_000428172.1,Cytoplasmic Membrane,0.0700,0.0472,0.0299,0.8529,0.0000,0.0000
832,WP_000429002.1,Cytoplasmic,0.0002,0.0042,0.8203,0.1753,0.0000,0.0000
833,WP_000429551.1,Extracellular,0.0256,0.6539,0.2855,0.0350,0.0000,0.0000
834,WP_000429675.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
835,WP_000429703.1,Cytoplasmic,0.0017,0.1122,0.8855,0.0006,0.0000,0.0000
836,WP_000431241.1,Cytoplasmic Membrane,0.0000,0.0020,0.0000,0.9980,0.0000,0.0000
837,WP_000431306.1,Cytoplasmic Membrane,0.0002,0.4258,0.0001,0.5739,0.0000,0.0000
838,WP_000431312.1,Cytoplasmic,0.0000,0.0012,0.9987,0.0001,0.0000,0.0000
839,WP_000432017.1,Cytoplasmic,0.0000,0.0002,0.9993,0.0005,0.0000,0.0000
840,WP_000432070.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
841,WP_000432366.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
842,WP_000432892.1,Cytoplasmic Membrane,0.0000,0.0005,0.0001,0.9994,0.0000,0.0000
843,WP_000433352.1,Cytoplasmic,0.0006,0.0255,0.9628,0.0111,0.0000,0.0000
844,WP_000433551.1,Cytoplasmic Membrane,0.0007,0.0534,0.1904,0.7554,0.0000,0.0000
845,WP_000434532.1,Extracellular,0.0004,0.9118,0.0849,0.0030,0.0000,0.0000
846,WP_000434765.1,Cytoplasmic,0.0000,0.0001,0.9561,0.0438,0.0000,0.0000
847,WP_000435044.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
848,WP_000435074.1,Cytoplasmic,0.0160,0.0775,0.8856,0.0209,0.0000,0.0000
849,WP_000435114.1,Cytoplasmic,0.0000,0.0092,0.9854,0.0053,0.0000,0.0000
850,WP_000435132.1,Cytoplasmic,0.0000,0.0016,0.9984,0.0000,0.0000,0.0000
851,WP_000435362.1,Cytoplasmic,0.0003,0.1515,0.8086,0.0396,0.0000,0.0000
852,WP_000435380.1,Cytoplasmic,0.0000,0.0002,0.9996,0.0002,0.0000,0.0000
853,WP_000435806.1,Cytoplasmic,0.0019,0.0622,0.8887,0.0472,0.0000,0.0000
854,WP_000436832.1,Cytoplasmic Membrane,0.0000,0.1487,0.0001,0.8512,0.0000,0.0000
855,WP_000437472.1,Cytoplasmic,0.0000,0.0003,0.9993,0.0004,0.0000,0.0000
856,WP_000437967.1,Cytoplasmic,0.0005,0.0009,0.8567,0.1419,0.0000,0.0000
857,WP_000438833.1,Cytoplasmic,0.0003,0.0247,0.8372,0.1377,0.0000,0.0000
858,WP_000438836.1,Cytoplasmic,0.0006,0.1885,0.6447,0.1662,0.0000,0.0000
859,WP_000439692.1,Cytoplasmic,0.0002,0.0350,0.9630,0.0017,0.0000,0.0000
860,WP_000442480.1,Cytoplasmic,0.0002,0.0199,0.9754,0.0045,0.0000,0.0000
861,WP_000446302.1,Cytoplasmic Membrane,0.0001,0.0009,0.0000,0.9990,0.0000,0.0000
862,WP_000446429.1,Cytoplasmic Membrane,0.0000,0.0009,0.0006,0.9984,0.0000,0.0000
863,WP_000446724.1,Cytoplasmic,0.0002,0.0257,0.9688,0.0054,0.0000,0.0000
864,WP_000447468.1,Cytoplasmic,0.0005,0.0117,0.9183,0.0695,0.0000,0.0000
865,WP_000447678.1,Cytoplasmic,0.0000,0.0104,0.9778,0.0118,0.0000,0.0000
866,WP_000447706.1,Cytoplasmic,0.0002,0.0142,0.9704,0.0152,0.0000,0.0000
867,WP_000447733.1,Cytoplasmic,0.0001,0.0006,0.9975,0.0018,0.0000,0.0000
868,WP_000447775.1,Cytoplasmic,0.0006,0.1803,0.7674,0.0518,0.0000,0.0000
869,WP_000448078.1,Cytoplasmic,0.0006,0.3429,0.6432,0.0133,0.0000,0.0000
870,WP_000448227.1,Cytoplasmic,0.0000,0.0015,0.9978,0.0007,0.0000,0.0000
871,WP_000448898.1,Cytoplasmic,0.0003,0.0170,0.9730,0.0098,0.0000,0.0000
872,WP_000448933.1,Cytoplasmic,0.0000,0.0027,0.9973,0.0000,0.0000,0.0000
873,WP_000449073.1,Cytoplasmic,0.0009,0.0925,0.8879,0.0187,0.0000,0.0000
874,WP_000449218.1,Cytoplasmic,0.0004,0.0008,0.9970,0.0018,0.0000,0.0000
875,WP_000449656.1,Cytoplasmic,0.0001,0.1151,0.8623,0.0225,0.0000,0.0000
876,WP_000450253.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
877,WP_000450299.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
878,WP_000450555.1,Extracellular,0.0002,0.8116,0.1351,0.0531,0.0000,0.0000
879,WP_000451297.1,Cytoplasmic,0.0001,0.0011,0.9971,0.0016,0.0000,0.0000
880,WP_000451438.1,Cytoplasmic,0.0005,0.0075,0.9909,0.0011,0.0000,0.0000
881,WP_000451775.1,Cytoplasmic,0.0007,0.0303,0.9461,0.0229,0.0000,0.0000
882,WP_000451830.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
883,WP_000453309.1,Cytoplasmic,0.0002,0.0047,0.9950,0.0001,0.0000,0.0000
884,WP_000454059.1,Cytoplasmic,0.0000,0.0015,0.9982,0.0003,0.0000,0.0000
885,WP_000454783.1,Cytoplasmic,0.0007,0.0010,0.9397,0.0586,0.0000,0.0000
886,WP_000455258.1,Cytoplasmic,0.0002,0.0145,0.9848,0.0006,0.0000,0.0000
887,WP_000455584.1,Cytoplasmic,0.0002,0.2164,0.7384,0.0450,0.0000,0.0000
888,WP_000455735.1,Cytoplasmic Membrane,0.0077,0.4171,0.0001,0.5751,0.0000,0.0000
889,WP_000455978.1,Cytoplasmic,0.0000,0.1090,0.8906,0.0004,0.0000,0.0000
890,WP_000456496.1,Cytoplasmic,0.0000,0.0003,0.9995,0.0002,0.0000,0.0000
891,WP_000457386.1,Extracellular,0.0000,0.5919,0.4081,0.0000,0.0000,0.0000
892,WP_000459062.1,Cytoplasmic,0.0002,0.0206,0.9344,0.0448,0.0000,0.0000
893,WP_000460244.1,Cytoplasmic,0.0000,0.0057,0.9941,0.0002,0.0000,0.0000
894,WP_000460421.1,Cytoplasmic,0.0003,0.0520,0.9396,0.0081,0.0000,0.0000
895,WP_000460983.1,Cytoplasmic Membrane,0.0002,0.0034,0.0012,0.9951,0.0000,0.0000
896,WP_000466746.1,Cytoplasmic Membrane,0.0000,0.0295,0.0003,0.9702,0.0000,0.0000
897,WP_000466784.1,Cytoplasmic Membrane,0.0012,0.1469,0.0157,0.8363,0.0000,0.0000
898,WP_000467123.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
899,WP_000467645.1,Cytoplasmic,0.0002,0.0029,0.9963,0.0006,0.0000,0.0000
900,WP_000467992.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
901,WP_000468384.1,Cytoplasmic,0.0001,0.0004,0.9992,0.0004,0.0000,0.0000
902,WP_000469818.1,Cytoplasmic,0.0008,0.0846,0.7081,0.2065,0.0000,0.0000
903,WP_000469883.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
904,WP_000469932.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
905,WP_000470336.1,Cytoplasmic,0.0004,0.3689,0.6064,0.0242,0.0000,0.0000
906,WP_000471571.1,Cytoplasmic,0.0001,0.0249,0.7672,0.2079,0.0000,0.0000
907,WP_000472237.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
908,WP_000472257.1,Cytoplasmic Membrane,0.0001,0.0156,0.0003,0.9840,0.0000,0.0000
909,WP_000472293.1,Cytoplasmic,0.0009,0.0096,0.9745,0.0150,0.0000,0.0000
910,WP_000473654.1,Cytoplasmic,0.0001,0.0013,0.9943,0.0043,0.0000,0.0000
911,WP_000473682.1,Cytoplasmic Membrane,0.0001,0.0014,0.0007,0.9978,0.0000,0.0000
912,WP_000473705.1,Cytoplasmic,0.0000,0.0094,0.9532,0.0374,0.0000,0.0000
913,WP_000476878.1,Extracellular,0.0088,0.8372,0.0039,0.1502,0.0000,0.0000
914,WP_000477322.1,Cytoplasmic Membrane,0.0000,0.0017,0.0000,0.9983,0.0000,0.0000
915,WP_000477487.1,Cytoplasmic,0.0001,0.0681,0.9175,0.0144,0.0000,0.0000
916,WP_000477504.1,Cytoplasmic,0.0002,0.0035,0.9959,0.0004,0.0000,0.0000
917,WP_000477517.1,Cytoplasmic,0.0008,0.0076,0.9901,0.0015,0.0000,0.0000
918,WP_000477920.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
919,WP_000477959.1,Cytoplasmic Membrane,0.0000,0.0002,0.0004,0.9994,0.0000,0.0000
920,WP_000477997.1,Cytoplasmic,0.0005,0.0165,0.9411,0.0420,0.0000,0.0000
921,WP_000479286.1,Cytoplasmic Membrane,0.0000,0.0004,0.0000,0.9996,0.0000,0.0000
922,WP_000479573.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
923,WP_000480605.1,Cytoplasmic,0.0005,0.0049,0.9891,0.0056,0.0000,0.0000
924,WP_000480800.1,Cytoplasmic,0.0000,0.0077,0.9878,0.0045,0.0000,0.0000
925,WP_000481410.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
926,WP_000481454.1,Cytoplasmic,0.0007,0.1128,0.8804,0.0060,0.0000,0.0000
927,WP_000482647.1,Cytoplasmic Membrane,0.0000,0.0923,0.0012,0.9065,0.0000,0.0000
928,WP_000483050.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
929,WP_000483150.1,Cytoplasmic,0.0006,0.0012,0.9960,0.0022,0.0000,0.0000
930,WP_000483477.1,Cytoplasmic,0.0003,0.1161,0.8808,0.0028,0.0000,0.0000
931,WP_000483716.1,Cytoplasmic,0.0023,0.1496,0.8249,0.0231,0.0000,0.0000
932,WP_000486505.1,Cytoplasmic Membrane,0.0000,0.0010,0.0000,0.9990,0.0000,0.0000
933,WP_000487150.1,Cytoplasmic,0.0006,0.0057,0.9886,0.0051,0.0000,0.0000
934,WP_000491382.1,Cytoplasmic Membrane,0.0000,0.0007,0.0001,0.9992,0.0000,0.0000
935,WP_000491755.1,Cytoplasmic,0.0003,0.0206,0.9770,0.0021,0.0000,0.0000
936,WP_000491975.1,Cytoplasmic,0.0002,0.0008,0.9988,0.0002,0.0000,0.0000
937,WP_000492114.1,Cytoplasmic Membrane,0.0001,0.0094,0.0006,0.9900,0.0000,0.0000
938,WP_000492901.1,Cytoplasmic Membrane,0.0001,0.0197,0.0001,0.9801,0.0000,0.0000
